date_,adj close_havells.ns,close_havells.ns,high_havells.ns,low_havells.ns,open_havells.ns,volume_havells.ns
2025-03-21,1475.1279296875,1480.800048828125,1510.8499755859375,1476.0,1501.3499755859375,2203224
2025-03-24,1477.5186767578125,1483.199951171875,1494.9000244140625,1474.5,1490.0,1347968
2025-03-25,1471.591552734375,1477.25,1495.300048828125,1470.300048828125,1485.9000244140625,1302829
2025-03-26,1487.2811279296875,1493.0,1504.550048828125,1470.5,1472.5,1027318
2025-03-27,1509.5455322265625,1515.3499755859375,1528.5,1479.5,1484.75,1077299
2025-03-28,1523.043701171875,1528.9000244140625,1543.5999755859375,1513.550048828125,1520.9000244140625,751781
2025-04-01,1495.5494384765625,1501.300048828125,1517.800048828125,1488.8499755859375,1515.0,723671
2025-04-02,1504.664306640625,1510.449951171875,1519.550048828125,1484.1500244140625,1504.75,802612
2025-04-03,1512.8826904296875,1518.699951171875,1528.0,1485.0999755859375,1485.0999755859375,452802
2025-04-04,1463.6221923828125,1469.25,1516.0999755859375,1456.050048828125,1505.0,753027
2025-04-07,1450.5224609375,1456.0999755859375,1461.5,1389.5,1397.0,857804
2025-04-08,1457.5455322265625,1463.1500244140625,1474.449951171875,1447.5,1456.0999755859375,1232475
2025-04-09,1464.0703125,1469.699951171875,1479.0999755859375,1451.0,1466.0,441153
2025-04-11,1526.978515625,1532.8499755859375,1537.699951171875,1458.050048828125,1458.050048828125,1019197
2025-04-15,1565.6796875,1571.699951171875,1577.5999755859375,1499.5,1529.0999755859375,1878333
2025-04-16,1607.7181396484375,1613.9000244140625,1626.0,1563.199951171875,1576.0,1102376
2025-04-17,1632.223876953125,1638.5,1646.800048828125,1609.0,1613.5999755859375,1468556
2025-04-21,1640.8905029296875,1647.199951171875,1662.300048828125,1631.0,1640.0,917439
2025-04-22,1658.323486328125,1664.699951171875,1673.800048828125,1644.699951171875,1657.199951171875,926695
2025-04-23,1605.8253173828125,1612.0,1640.0,1583.4000244140625,1640.0,4912430
2025-04-24,1598.45361328125,1604.5999755859375,1623.0,1586.0,1623.0,1594861
2025-04-25,1593.672119140625,1599.800048828125,1618.699951171875,1573.300048828125,1613.0,2010475
2025-04-28,1603.4345703125,1609.5999755859375,1615.0,1590.800048828125,1599.800048828125,770118
2025-04-29,1616.583984375,1622.800048828125,1633.0,1610.5999755859375,1610.5999755859375,895483
2025-04-30,1594.867431640625,1601.0,1621.0999755859375,1593.800048828125,1618.199951171875,911924
2025-05-02,1555.618408203125,1561.5999755859375,1596.199951171875,1556.5999755859375,1586.0,1112942
2025-05-05,1576.2391357421875,1582.300048828125,1590.0,1568.199951171875,1571.9000244140625,672439
2025-05-06,1574.346435546875,1580.4000244140625,1592.0,1576.0,1585.0,723699
2025-05-07,1573.0513916015625,1579.0999755859375,1589.300048828125,1555.5,1558.0,343957
2025-05-08,1531.311767578125,1537.199951171875,1584.5999755859375,1526.5,1578.0999755859375,801061
2025-05-09,1542.369384765625,1548.300048828125,1551.699951171875,1513.0999755859375,1513.0999755859375,743978
2025-05-12,1577.0360107421875,1583.0999755859375,1585.0,1565.199951171875,1576.5999755859375,570891
2025-05-13,1587.794677734375,1593.9000244140625,1599.699951171875,1575.0,1584.0,735186
2025-05-14,1592.078125,1598.199951171875,1605.0,1588.0999755859375,1599.699951171875,723943
2025-05-15,1587.0972900390625,1593.199951171875,1623.699951171875,1579.0999755859375,1605.0,963117
2025-05-16,1571.35791015625,1577.4000244140625,1600.4000244140625,1569.0,1600.0,1795856
2025-05-19,1578.9287109375,1585.0,1600.800048828125,1575.9000244140625,1588.0,1325871
2025-05-20,1553.8253173828125,1559.800048828125,1594.4000244140625,1555.199951171875,1594.4000244140625,1597769
2025-05-21,1571.1585693359375,1577.199951171875,1591.0,1559.0,1568.0,662434
2025-05-22,1560.4000244140625,1566.4000244140625,1584.699951171875,1556.0999755859375,1577.199951171875,619942
2025-05-23,1573.5999755859375,1573.5999755859375,1585.0,1558.0,1567.0,701082
2025-05-26,1567.4000244140625,1567.4000244140625,1589.300048828125,1565.0999755859375,1588.800048828125,566200
2025-05-27,1572.800048828125,1572.800048828125,1576.300048828125,1558.0,1570.0,787007
2025-05-28,1548.800048828125,1548.800048828125,1575.0,1542.0,1572.800048828125,1504866
2025-05-29,1550.699951171875,1550.699951171875,1558.699951171875,1544.4000244140625,1555.0,282508
2025-05-30,1527.0,1527.0,1556.9000244140625,1522.5999755859375,1550.4000244140625,1067726
2025-06-02,1514.800048828125,1514.800048828125,1533.800048828125,1511.0,1529.699951171875,543472
2025-06-03,1502.300048828125,1502.300048828125,1524.800048828125,1498.5,1521.0,1180380
2025-06-04,1500.0,1500.0,1505.0,1492.0,1502.199951171875,656425
2025-06-05,1488.0,1488.0,1507.699951171875,1482.0,1505.5,1934068
2025-06-06,1523.199951171875,1523.199951171875,1526.0,1491.0,1495.0,707150
2025-06-09,1543.800048828125,1543.800048828125,1548.0,1527.0,1536.0,616827
2025-06-10,1569.5999755859375,1569.5999755859375,1583.699951171875,1531.0,1552.0,1021695
2025-06-11,1579.0999755859375,1579.0999755859375,1582.199951171875,1570.0,1577.0,656673
2025-06-12,1556.800048828125,1556.800048828125,1582.800048828125,1553.0,1579.199951171875,819293
2025-06-13,1541.0999755859375,1541.0999755859375,1546.300048828125,1485.300048828125,1485.300048828125,711058
2025-06-16,1553.0999755859375,1553.0999755859375,1560.0,1526.199951171875,1535.5,428063
2025-06-17,1528.5999755859375,1528.5999755859375,1569.300048828125,1524.4000244140625,1553.300048828125,870615
2025-06-18,1535.699951171875,1535.699951171875,1546.800048828125,1528.300048828125,1528.5999755859375,253794
2025-06-19,1518.300048828125,1518.300048828125,1544.0,1515.5999755859375,1543.300048828125,329625
2025-06-20,1533.5,1533.5,1539.300048828125,1510.9000244140625,1520.9000244140625,1032126
2025-06-23,1563.0999755859375,1563.0999755859375,1571.5999755859375,1530.0,1532.0,661255
2025-06-24,1573.300048828125,1573.300048828125,1589.0,1552.0999755859375,1570.800048828125,1138399
2025-06-25,1569.300048828125,1569.300048828125,1599.0,1566.5999755859375,1576.4000244140625,1082601
2025-06-26,1574.0,1574.0,1586.699951171875,1551.9000244140625,1572.0,1376736
2025-06-27,1566.800048828125,1566.800048828125,1594.0,1559.5999755859375,1575.0999755859375,1884791
2025-06-30,1551.0999755859375,1551.0999755859375,1576.5999755859375,1536.0999755859375,1572.300048828125,1565123
2025-07-01,1547.9000244140625,1547.9000244140625,1564.0,1540.9000244140625,1552.0,662726
2025-07-02,1550.5,1550.5,1552.0,1535.4000244140625,1548.0,580598
2025-07-03,1572.5999755859375,1572.5999755859375,1591.4000244140625,1545.199951171875,1554.0,1087139
2025-07-04,1577.5999755859375,1577.5999755859375,1592.0,1564.0,1575.9000244140625,639702
2025-07-07,1537.5999755859375,1537.5999755859375,1593.5,1526.5999755859375,1581.699951171875,1114712
2025-07-08,1532.0999755859375,1532.0999755859375,1541.5999755859375,1514.0,1541.0,890061
2025-07-09,1523.699951171875,1523.699951171875,1537.9000244140625,1511.0999755859375,1534.0,888113
2025-07-10,1529.699951171875,1529.699951171875,1531.9000244140625,1513.0,1519.9000244140625,736380
2025-07-11,1527.800048828125,1527.800048828125,1535.5,1519.5,1535.0,1687155
2025-07-14,1526.4000244140625,1526.4000244140625,1534.699951171875,1513.0,1521.5,981425
2025-07-15,1538.0,1538.0,1541.0,1522.5999755859375,1523.0,705444
2025-07-16,1525.0,1525.0,1539.4000244140625,1520.0999755859375,1537.0999755859375,755182
2025-07-17,1532.5999755859375,1532.5999755859375,1537.0,1522.300048828125,1525.0,1502245
2025-07-18,1518.5,1518.5,1547.5,1515.0,1536.0,1342857
2025-07-21,1531.5999755859375,1531.5999755859375,1537.0,1511.5999755859375,1515.0,847973
2025-07-22,1578.5999755859375,1578.5999755859375,1583.5999755859375,1515.0999755859375,1555.0,5086878
2025-07-23,1572.699951171875,1572.699951171875,1583.5,1547.9000244140625,1583.0,1664830
2025-07-24,1552.199951171875,1552.199951171875,1574.199951171875,1545.5999755859375,1572.699951171875,935752
2025-07-25,1523.5999755859375,1523.5999755859375,1553.5,1518.4000244140625,1552.199951171875,942201
2025-07-28,1507.800048828125,1507.800048828125,1534.4000244140625,1493.4000244140625,1523.9000244140625,756595
2025-07-29,1510.300048828125,1510.300048828125,1517.0,1491.300048828125,1507.0999755859375,728746
2025-07-30,1528.0,1528.0,1532.4000244140625,1506.0,1512.9000244140625,704672
2025-07-31,1500.5999755859375,1500.5999755859375,1535.0,1496.699951171875,1510.0,705250
2025-08-01,1482.5999755859375,1482.5999755859375,1501.4000244140625,1476.0,1500.5999755859375,721140
2025-08-04,1508.5999755859375,1508.5999755859375,1511.800048828125,1472.199951171875,1482.5999755859375,418757
2025-08-05,1502.800048828125,1502.800048828125,1516.4000244140625,1495.0,1508.5999755859375,494352
2025-08-06,1488.699951171875,1488.699951171875,1507.5,1477.4000244140625,1502.0,881779
2025-08-07,1494.699951171875,1494.699951171875,1503.699951171875,1472.800048828125,1479.9000244140625,822755
2025-08-08,1491.5999755859375,1491.5999755859375,1506.800048828125,1484.0999755859375,1504.699951171875,716786
2025-08-11,1474.199951171875,1474.199951171875,1490.0,1451.4000244140625,1490.0,1445173
2025-08-12,1464.800048828125,1464.800048828125,1482.0,1452.5,1480.4000244140625,1076222
2025-08-13,1465.9000244140625,1465.9000244140625,1477.4000244140625,1459.0,1468.0,557221
2025-08-14,1479.199951171875,1479.199951171875,1494.9000244140625,1463.0999755859375,1467.4000244140625,861774
2025-08-18,1552.5999755859375,1552.5999755859375,1582.0,1524.5999755859375,1525.0,1496208
2025-08-19,1570.0,1570.0,1573.0,1542.199951171875,1552.4000244140625,604629
2025-08-20,1567.9000244140625,1567.9000244140625,1574.9000244140625,1560.0,1560.5,643628
2025-08-21,1553.5999755859375,1553.5999755859375,1573.0,1550.5999755859375,1573.0,442684
2025-08-22,1556.0,1556.0,1561.800048828125,1546.0,1553.0,457314
2025-08-25,1562.0,1562.0,1571.0999755859375,1551.4000244140625,1560.0,586960
2025-08-26,1517.9000244140625,1517.9000244140625,1557.5,1508.9000244140625,1555.0,4779697
2025-08-28,1519.4000244140625,1519.4000244140625,1528.0,1512.199951171875,1514.5,655530
2025-08-29,1525.5999755859375,1525.5999755859375,1538.300048828125,1512.0,1512.0,1112664
2025-09-01,1574.199951171875,1574.199951171875,1577.0999755859375,1516.5,1526.0999755859375,897681
2025-09-02,1582.800048828125,1582.800048828125,1605.0,1575.300048828125,1576.9000244140625,1448767
2025-09-03,1566.0999755859375,1566.0999755859375,1598.800048828125,1562.800048828125,1582.0,795321
2025-09-04,1584.699951171875,1584.699951171875,1597.199951171875,1573.9000244140625,1593.0,937677
2025-09-05,1582.5,1582.5,1589.800048828125,1564.199951171875,1584.699951171875,463270
2025-09-08,1579.199951171875,1579.199951171875,1596.5,1573.4000244140625,1582.0,606915
2025-09-09,1587.0999755859375,1587.0999755859375,1591.0,1564.199951171875,1584.0,417622
2025-09-10,1575.4000244140625,1575.4000244140625,1599.0,1571.0,1587.9000244140625,458241
2025-09-11,1574.4000244140625,1574.4000244140625,1582.9000244140625,1565.0,1580.0,580706
2025-09-12,1572.5999755859375,1572.5999755859375,1577.5,1567.199951171875,1574.0,428195
2025-09-15,1595.199951171875,1595.199951171875,1601.0,1575.4000244140625,1584.0,506002
2025-09-16,1614.800048828125,1614.800048828125,1618.9000244140625,1594.699951171875,1602.0,833915
2025-09-17,1593.5,1593.5,1621.0999755859375,1592.0,1620.0,719829
2025-09-18,1594.300048828125,1594.300048828125,1599.199951171875,1583.5999755859375,1595.9000244140625,940785
2025-09-19,1590.800048828125,1590.800048828125,1610.0,1586.5,1600.0,551120
2025-09-22,1581.300048828125,1581.300048828125,1599.5999755859375,1578.0,1588.9000244140625,396646
2025-09-23,1572.300048828125,1572.300048828125,1585.4000244140625,1565.0,1581.300048828125,436090
2025-09-24,1544.5,1544.5,1571.5999755859375,1540.800048828125,1569.800048828125,732959
2025-09-25,1539.5999755859375,1539.5999755859375,1558.800048828125,1534.0999755859375,1541.4000244140625,727426
2025-09-26,1507.4000244140625,1507.4000244140625,1538.699951171875,1501.0,1534.0,953494
2025-09-29,1505.199951171875,1505.199951171875,1520.9000244140625,1496.0,1506.0,794772
2025-09-30,1502.0,1502.0,1514.0,1495.0,1505.199951171875,853021
2025-10-01,1485.199951171875,1485.199951171875,1510.800048828125,1483.199951171875,1502.0,786430
2025-10-03,1488.0999755859375,1488.0999755859375,1491.4000244140625,1472.0,1480.0,1019221
2025-10-06,1497.699951171875,1497.699951171875,1501.0,1485.199951171875,1490.9000244140625,499550
2025-10-07,1502.300048828125,1502.300048828125,1508.199951171875,1497.699951171875,1500.0,615736
2025-10-08,1503.5,1503.5,1509.0,1484.0999755859375,1497.0999755859375,416913
2025-10-09,1485.800048828125,1485.800048828125,1509.0,1480.699951171875,1505.0,561521
2025-10-10,1495.9000244140625,1495.9000244140625,1520.0,1480.199951171875,1481.199951171875,817076
2025-10-13,1473.0999755859375,1473.0999755859375,1495.9000244140625,1458.699951171875,1495.5,720965
2025-10-14,1449.0999755859375,1449.0999755859375,1479.0,1440.800048828125,1479.0,1392203
2025-10-15,1464.199951171875,1464.199951171875,1468.300048828125,1448.5,1455.0,794127
2025-10-16,1475.800048828125,1475.800048828125,1480.0,1454.5,1464.5999755859375,1288100
2025-10-17,1491.5,1491.5,1496.4000244140625,1469.0,1476.9000244140625,905801
2025-10-20,1485.4000244140625,1485.4000244140625,1494.0,1439.699951171875,1480.0,1277994
2025-10-21,1484.0999755859375,1484.0999755859375,1491.9000244140625,1480.0,1485.9000244140625,72699
2025-10-23,1496.4000244140625,1496.4000244140625,1513.199951171875,1474.199951171875,1480.0,1050285
2025-10-24,1494.9000244140625,1494.9000244140625,1512.0,1491.4000244140625,1501.800048828125,1009492
2025-10-27,1492.5999755859375,1492.5999755859375,1494.800048828125,1482.0999755859375,1494.800048828125,589156
2025-10-28,1480.5999755859375,1480.5999755859375,1489.699951171875,1471.0999755859375,1487.0,954761
2025-10-29,1509.4000244140625,1509.4000244140625,1513.0,1484.199951171875,1491.0,625897
2025-10-30,1506.300048828125,1506.300048828125,1516.5999755859375,1500.300048828125,1513.9000244140625,644881
2025-10-31,1493.9000244140625,1493.9000244140625,1510.0999755859375,1487.5999755859375,1510.0,1154138
2025-11-03,1497.300048828125,1497.300048828125,1499.9000244140625,1482.0999755859375,1493.9000244140625,349232
2025-11-04,1486.4000244140625,1486.4000244140625,1497.300048828125,1479.0,1490.0999755859375,776103
2025-11-05,1486.4000244140625,1486.4000244140625,1486.4000244140625,1486.4000244140625,1486.4000244140625,0
2025-11-06,1442.300048828125,1442.300048828125,1485.0999755859375,1439.199951171875,1475.0999755859375,1209100
2025-11-07,1448.5,1448.5,1466.5,1431.300048828125,1444.0,586545
2025-11-10,1457.699951171875,1457.699951171875,1467.199951171875,1432.0,1452.0,944575
2025-11-11,1443.5999755859375,1443.5999755859375,1457.0,1429.5,1456.0,613786
2025-11-12,1458.0,1458.0,1461.0999755859375,1445.199951171875,1449.199951171875,430648
2025-11-13,1466.0999755859375,1466.0999755859375,1471.5,1453.9000244140625,1458.0,392270
2025-11-14,1469.4000244140625,1469.4000244140625,1473.0,1453.5999755859375,1463.199951171875,247053
2025-11-17,1480.4000244140625,1480.4000244140625,1484.5,1466.199951171875,1470.0999755859375,545878
2025-11-18,1468.0,1468.0,1477.800048828125,1456.0,1474.0999755859375,708532
2025-11-19,1440.4000244140625,1440.4000244140625,1466.199951171875,1438.300048828125,1465.0,1021976
2025-11-20,1448.5,1448.5,1453.300048828125,1438.800048828125,1445.0,650084
2025-11-21,1441.0999755859375,1441.0999755859375,1448.0,1430.0,1447.0,978674
2025-11-24,1424.5999755859375,1424.5999755859375,1446.800048828125,1415.4000244140625,1440.800048828125,1766273
2025-11-25,1419.4000244140625,1419.4000244140625,1429.0999755859375,1412.0,1425.0,773716
2025-11-26,1439.800048828125,1439.800048828125,1443.0,1418.0,1423.0,609827
2025-11-27,1434.5999755859375,1434.5999755859375,1444.0,1427.0999755859375,1443.0,578302
2025-11-28,1441.9000244140625,1441.9000244140625,1445.5,1425.0,1436.0,574515
2025-12-01,1435.300048828125,1435.300048828125,1452.0999755859375,1431.199951171875,1449.0,418134
2025-12-02,1422.5,1422.5,1437.300048828125,1418.0999755859375,1435.300048828125,529711
2025-12-03,1420.5999755859375,1420.5999755859375,1426.0999755859375,1410.0,1424.9000244140625,501288
2025-12-04,1433.5,1433.5,1435.5999755859375,1416.0,1416.0,360610
2025-12-05,1436.5,1436.5,1438.800048828125,1420.0,1431.0999755859375,440018
2025-12-08,1407.300048828125,1407.300048828125,1437.0,1400.0999755859375,1432.0,642925
2025-12-09,1419.800048828125,1419.800048828125,1422.800048828125,1391.0,1396.0,730475
2025-12-10,1389.9000244140625,1389.9000244140625,1423.800048828125,1380.0,1419.800048828125,806272
2025-12-11,1402.4000244140625,1402.4000244140625,1406.0,1385.199951171875,1393.0,707388
2025-12-12,1409.5999755859375,1409.5999755859375,1413.0999755859375,1400.199951171875,1402.5999755859375,430872
2025-12-15,1412.300048828125,1412.300048828125,1415.9000244140625,1398.4000244140625,1410.0,732814
2025-12-16,1412.0,1412.0,1425.0,1405.800048828125,1410.0,298684
2025-12-17,1397.0,1397.0,1411.199951171875,1390.300048828125,1410.300048828125,348931
2025-12-18,1401.199951171875,1401.199951171875,1411.9000244140625,1389.199951171875,1395.0,223572
2025-12-19,1416.9000244140625,1416.9000244140625,1418.9000244140625,1399.0,1401.0999755859375,705789
2025-12-22,1431.199951171875,1431.199951171875,1447.5,1417.0999755859375,1424.0,479639
2025-12-23,1426.800048828125,1426.800048828125,1436.5999755859375,1423.0,1433.0,274659
2025-12-24,1424.4000244140625,1424.4000244140625,1436.4000244140625,1420.0999755859375,1426.0,661762
2025-12-25,1424.4000244140625,1424.4000244140625,1424.4000244140625,1424.4000244140625,1424.4000244140625,0
2025-12-26,1418.199951171875,1418.199951171875,1435.800048828125,1415.0999755859375,1430.0,217465
2025-12-29,1415.199951171875,1415.199951171875,1428.0,1410.5,1424.0,235094
2025-12-30,1413.0,1413.0,1420.9000244140625,1405.0,1415.199951171875,466114
2025-12-31,1424.9000244140625,1424.9000244140625,1430.0,1410.800048828125,1413.0,217229
2026-01-01,1417.5,1417.5,1432.9000244140625,1413.800048828125,1430.5999755859375,320747
2026-01-02,1439.9000244140625,1439.9000244140625,1445.5999755859375,1417.699951171875,1424.5,256390
2026-01-05,1451.4000244140625,1451.4000244140625,1462.199951171875,1431.0999755859375,1440.0,454648
2026-01-06,1501.699951171875,1501.699951171875,1506.0,1444.0,1458.0,1346661
2026-01-07,1496.199951171875,1496.199951171875,1512.800048828125,1485.0,1503.9000244140625,421633
2026-01-08,1483.699951171875,1483.699951171875,1499.0,1469.5,1496.5,761222
2026-01-09,1464.9000244140625,1464.9000244140625,1514.699951171875,1461.199951171875,1479.199951171875,1297815
2026-01-12,1450.4000244140625,1450.4000244140625,1463.199951171875,1437.9000244140625,1461.0,1832938
2026-01-13,1431.699951171875,1431.699951171875,1457.0,1420.0,1453.0,684472
2026-01-14,1437.0999755859375,1437.0999755859375,1448.300048828125,1418.0999755859375,1420.0,788769
2026-01-16,1426.0999755859375,1426.0999755859375,1447.4000244140625,1420.0,1437.0,406281
