date_,adj close_ambujacem.ns,close_ambujacem.ns,high_ambujacem.ns,low_ambujacem.ns,open_ambujacem.ns,volume_ambujacem.ns
2025-04-17,567.7217407226562,569.7999877929688,571.0999755859375,562.1500244140625,565.75,2468247
2025-04-21,576.78857421875,578.9000244140625,582.2999877929688,567.8499755859375,572.2999877929688,3429479
2025-04-22,575.792236328125,577.9000244140625,584.7999877929688,575.0999755859375,580.0,4202944
2025-04-23,572.255126953125,574.3499755859375,582.9000244140625,569.2999877929688,582.6500244140625,2666108
2025-04-24,569.9137573242188,572.0,580.0,568.4000244140625,574.3499755859375,4092552
2025-04-25,546.69873046875,548.7000122070312,574.2000122070312,544.0,572.0,3491060
2025-04-28,542.96240234375,544.9500122070312,552.8499755859375,541.0,548.8499755859375,2686840
2025-04-29,532.0025024414062,533.9500122070312,552.0999755859375,530.0999755859375,549.0,7512372
2025-04-30,537.7315673828125,539.7000122070312,546.2000122070312,533.0499877929688,540.0,5851731
2025-05-02,526.5225830078125,528.4500122070312,542.5999755859375,527.25,537.5499877929688,2360666
2025-05-05,539.4253540039062,541.4000244140625,549.6500244140625,529.5999755859375,535.7999877929688,8102588
2025-05-06,533.1981811523438,535.1500244140625,543.7000122070312,532.1500244140625,542.0,3127458
2025-05-07,533.2479858398438,535.2000122070312,538.3499755859375,526.2999877929688,532.7999877929688,4047668
2025-05-08,522.4873657226562,524.4000244140625,538.9500122070312,520.0499877929688,536.0,3213287
2025-05-09,525.5262451171875,527.4500122070312,529.2999877929688,512.25,516.0,1880094
2025-05-12,539.6744384765625,541.6500244140625,544.0999755859375,536.0,540.0,1225930
2025-05-13,534.9417724609375,536.9000244140625,542.9000244140625,534.2999877929688,542.2000122070312,3438632
2025-05-14,541.6173095703125,543.5999755859375,545.0,536.0499877929688,540.0,2627027
2025-05-15,545.5529174804688,547.5499877929688,549.0,539.2000122070312,543.9000244140625,3683829
2025-05-16,561.4447021484375,563.5,565.9000244140625,547.1500244140625,548.2000122070312,3560785
2025-05-19,563.4872436523438,565.5499877929688,569.5499877929688,559.3499755859375,566.0,2203178
2025-05-20,560.0,562.0499877929688,571.6500244140625,560.4000244140625,565.5999755859375,1767473
2025-05-21,565.7290649414062,567.7999877929688,570.4000244140625,561.0,562.0999755859375,1295557
2025-05-22,565.6792602539062,567.75,569.25,561.5999755859375,567.4500122070312,1559623
2025-05-23,568.8177490234375,570.9000244140625,576.0,566.25,567.75,1332383
2025-05-26,565.0814208984375,567.1500244140625,576.3499755859375,564.4000244140625,571.3499755859375,1001361
2025-05-27,560.6476440429688,562.7000122070312,568.9000244140625,558.7999877929688,567.1500244140625,1515100
2025-05-28,559.6015014648438,561.6500244140625,567.0,558.6500244140625,562.7000122070312,1014166
2025-05-29,559.4022216796875,561.4500122070312,563.7999877929688,555.7000122070312,561.9500122070312,1409636
2025-05-30,551.481201171875,553.5,563.25,551.2999877929688,561.4500122070312,2313117
2025-06-02,553.5237426757812,555.5499877929688,559.5499877929688,549.1500244140625,553.5499877929688,1040982
2025-06-03,550.38525390625,552.4000244140625,557.5,548.0999755859375,553.7999877929688,1762419
2025-06-04,550.43505859375,552.4500122070312,554.7999877929688,547.5,550.5999755859375,3448423
2025-06-05,548.1434326171875,550.1500244140625,556.5,549.0,552.5,1079232
2025-06-06,553.1251831054688,555.1500244140625,557.2000122070312,549.2999877929688,551.25,2821698
2025-06-09,557.95751953125,560.0,563.0,554.1500244140625,563.0,3268930
2025-06-10,559.053466796875,561.0999755859375,566.5,558.5,564.0,3239799
2025-06-11,559.2029418945312,561.25,567.0,556.5,562.5499877929688,2553077
2025-06-12,546.3499755859375,548.3499755859375,563.5999755859375,545.0999755859375,563.0,1837409
2025-06-13,542.5,542.5,546.7000122070312,536.0499877929688,541.0,1348657
2025-06-16,550.1500244140625,550.1500244140625,552.9000244140625,537.2999877929688,543.9500122070312,1253497
2025-06-17,550.9000244140625,550.9000244140625,556.5999755859375,546.7999877929688,551.0,1406479
2025-06-18,545.0499877929688,545.0499877929688,553.1500244140625,543.7000122070312,552.6500244140625,568472
2025-06-19,532.7999877929688,532.7999877929688,546.4500122070312,531.0,545.0499877929688,1961693
2025-06-20,533.4500122070312,533.4500122070312,535.6500244140625,528.4500122070312,532.75,2656096
2025-06-23,535.5499877929688,535.5499877929688,539.5,528.4500122070312,530.0,1012046
2025-06-24,554.2000122070312,554.2000122070312,562.7999877929688,539.0,539.0,5718874
2025-06-25,559.4000244140625,559.4000244140625,560.7000122070312,551.2999877929688,556.9000244140625,2448107
2025-06-26,566.75,566.75,569.4000244140625,558.9500122070312,562.0,3048051
2025-06-27,574.9500122070312,574.9500122070312,579.75,565.0999755859375,569.5,3563465
2025-06-30,577.4500122070312,577.4500122070312,579.0499877929688,572.2000122070312,575.0499877929688,2003082
2025-07-01,580.25,580.25,587.7999877929688,578.5999755859375,582.0,2877528
2025-07-02,594.2000122070312,594.2000122070312,597.5999755859375,581.5499877929688,582.0,3821770
2025-07-03,588.75,588.75,597.2000122070312,585.3499755859375,596.4500122070312,1598094
2025-07-04,595.75,595.75,601.75,588.75,588.75,2859715
2025-07-07,592.0,592.0,596.8499755859375,585.2999877929688,596.0,2012239
2025-07-08,591.5499877929688,591.5499877929688,592.9500122070312,580.0,591.7999877929688,2642993
2025-07-09,590.3499755859375,590.3499755859375,595.9500122070312,589.0,591.0,1963293
2025-07-10,585.4000244140625,585.4000244140625,594.8499755859375,580.0999755859375,594.0,3219282
2025-07-11,587.1500244140625,587.1500244140625,591.9000244140625,583.25,585.0999755859375,1938933
2025-07-14,590.1500244140625,590.1500244140625,591.4000244140625,584.5,586.75,1926899
2025-07-15,593.0999755859375,593.0999755859375,594.7999877929688,588.3499755859375,591.6500244140625,1498073
2025-07-16,595.5,595.5,597.25,586.0499877929688,593.0,1804740
2025-07-17,594.5999755859375,594.5999755859375,595.8499755859375,589.5,595.4000244140625,1461633
2025-07-18,596.7000122070312,596.7000122070312,599.75,591.0,595.0,2212883
2025-07-21,613.25,613.25,614.9000244140625,597.1500244140625,599.3499755859375,4226198
2025-07-22,620.5499877929688,620.5499877929688,624.9500122070312,613.7999877929688,615.0,5876411
2025-07-23,620.4000244140625,620.4000244140625,623.7000122070312,613.5,623.0,1165692
2025-07-24,620.4000244140625,620.4000244140625,623.3499755859375,616.0,620.4000244140625,1389419
2025-07-25,613.0999755859375,613.0999755859375,619.0,609.0,617.4000244140625,2413503
2025-07-28,611.0499877929688,611.0499877929688,619.9500122070312,606.2000122070312,611.9000244140625,1834138
2025-07-29,610.0499877929688,610.0499877929688,612.4000244140625,602.6500244140625,610.0,3278602
2025-07-30,617.8499755859375,617.8499755859375,620.75,609.0,612.9500122070312,2616022
2025-07-31,592.7000122070312,592.7000122070312,624.7999877929688,589.9000244140625,613.0,5782494
2025-08-01,607.9500122070312,607.9500122070312,615.3499755859375,588.75,594.8499755859375,4599912
2025-08-04,605.25,605.25,615.0,603.7000122070312,609.75,1664433
2025-08-05,602.7000122070312,602.7000122070312,607.9500122070312,598.7000122070312,606.0,795422
2025-08-06,589.9000244140625,589.9000244140625,606.8499755859375,588.1500244140625,605.0,1895039
2025-08-07,592.3499755859375,592.3499755859375,594.1500244140625,580.2000122070312,588.0,1936155
2025-08-08,580.0,580.0,595.8499755859375,578.0,592.0,1252179
2025-08-11,588.8499755859375,588.8499755859375,591.2999877929688,580.0499877929688,580.1500244140625,839347
2025-08-12,587.1500244140625,587.1500244140625,591.6500244140625,585.5499877929688,591.6500244140625,1053756
2025-08-13,580.8499755859375,580.8499755859375,589.25,574.25,587.5,2109517
2025-08-14,578.0499877929688,578.0499877929688,584.5,571.5499877929688,580.8499755859375,1974038
2025-08-18,590.0499877929688,590.0499877929688,605.4500122070312,589.2000122070312,595.0,4190190
2025-08-19,592.4000244140625,592.4000244140625,595.5499877929688,587.2999877929688,593.0,1898159
2025-08-20,591.9000244140625,591.9000244140625,594.0999755859375,589.25,593.4500122070312,1086467
2025-08-21,588.75,588.75,593.2999877929688,585.0499877929688,593.25,1540533
2025-08-22,577.1500244140625,577.1500244140625,590.0,576.0,588.7999877929688,1671189
2025-08-25,581.0,581.0,582.0,577.8499755859375,581.0,1458400
2025-08-26,572.7999877929688,572.7999877929688,581.0,571.75,580.0,1527366
2025-08-28,561.7999877929688,561.7999877929688,569.9500122070312,559.5999755859375,569.5499877929688,1815158
2025-08-29,563.2000122070312,563.2000122070312,569.2000122070312,560.0,563.0,1166207
2025-09-01,567.0999755859375,567.0999755859375,569.9000244140625,563.4500122070312,565.2000122070312,1366250
2025-09-02,567.25,567.25,573.0,564.2999877929688,568.0999755859375,801958
2025-09-03,573.75,573.75,576.9500122070312,569.0499877929688,570.0,2203149
2025-09-04,567.7000122070312,567.7000122070312,596.2999877929688,566.0499877929688,590.0,6090485
2025-09-05,566.7000122070312,566.7000122070312,572.7000122070312,562.5,572.0,923506
2025-09-08,570.2999877929688,570.2999877929688,577.3499755859375,565.0499877929688,570.0,938525
2025-09-09,567.5999755859375,567.5999755859375,576.0,566.5,573.0,1107979
2025-09-10,566.8499755859375,566.8499755859375,572.5999755859375,566.4000244140625,570.0,1629387
2025-09-11,560.4000244140625,560.4000244140625,566.7999877929688,549.0,566.7999877929688,39018032
2025-09-12,560.5499877929688,560.5499877929688,568.0,559.7999877929688,563.0999755859375,3773680
2025-09-15,568.75,568.75,571.5,561.0,562.6500244140625,1812617
2025-09-16,573.6500244140625,573.6500244140625,578.4500122070312,570.5,575.75,2635252
2025-09-17,582.0499877929688,582.0499877929688,583.5,575.7000122070312,577.8499755859375,5524985
2025-09-18,581.0,581.0,584.25,576.5,583.9000244140625,2063929
2025-09-19,582.4500122070312,582.4500122070312,588.5,578.2000122070312,588.0,3482230
2025-09-22,590.2999877929688,590.2999877929688,600.7999877929688,581.2000122070312,585.0,4982920
2025-09-23,591.5999755859375,591.5999755859375,594.6500244140625,579.1500244140625,591.9500122070312,2989117
2025-09-24,582.6500244140625,582.6500244140625,598.3499755859375,581.6500244140625,589.0,2053504
2025-09-25,579.4000244140625,579.4000244140625,588.7999877929688,577.7999877929688,585.0,1932523
2025-09-26,565.2000122070312,565.2000122070312,581.7999877929688,564.0499877929688,580.75,1858418
2025-09-29,562.1500244140625,562.1500244140625,571.4500122070312,561.2000122070312,570.7999877929688,1344417
2025-09-30,569.9500122070312,569.9500122070312,573.2000122070312,562.75,562.75,1873402
2025-10-01,571.0999755859375,571.0999755859375,574.4000244140625,565.5,572.0,1195512
2025-10-03,576.1500244140625,576.1500244140625,579.9500122070312,570.2999877929688,573.9000244140625,2062648
2025-10-06,573.7999877929688,573.7999877929688,577.7999877929688,571.0,576.1500244140625,898456
2025-10-07,569.9500122070312,569.9500122070312,575.9000244140625,568.0999755859375,573.0,1122712
2025-10-08,566.2999877929688,566.2999877929688,571.7000122070312,556.2999877929688,569.9500122070312,1866324
2025-10-09,565.9000244140625,565.9000244140625,569.1500244140625,562.0499877929688,566.4000244140625,816362
2025-10-10,569.25,569.25,573.0,564.5,565.7999877929688,891468
2025-10-13,566.75,566.75,567.9500122070312,563.0,565.2000122070312,1134328
2025-10-14,563.5999755859375,563.5999755859375,568.0999755859375,557.5499877929688,567.9000244140625,975792
2025-10-15,567.0,567.0,569.0,563.3499755859375,563.3499755859375,1377329
2025-10-16,569.7000122070312,569.7000122070312,573.4500122070312,566.5499877929688,569.5,1111183
2025-10-17,563.5999755859375,563.5999755859375,569.7000122070312,562.2999877929688,569.7000122070312,931716
2025-10-20,565.5,565.5,570.0,560.5999755859375,570.0,950800
2025-10-21,567.5,567.5,569.2000122070312,565.7000122070312,569.0,166817
2025-10-23,564.3499755859375,564.3499755859375,574.5,563.0,570.4000244140625,2700038
2025-10-24,555.0,555.0,566.5999755859375,552.8499755859375,565.0,1704636
2025-10-27,560.25,560.25,561.9000244140625,552.25,557.0999755859375,2124784
2025-10-28,554.9000244140625,554.9000244140625,563.25,553.0,563.0,1487028
2025-10-29,571.75,571.75,575.0,555.0,555.0,3787089
2025-10-30,567.9000244140625,567.9000244140625,574.25,565.0,574.0,928349
2025-10-31,565.4000244140625,565.4000244140625,571.25,563.25,567.9000244140625,1161448
2025-11-03,577.2000122070312,577.2000122070312,582.75,566.7000122070312,568.3499755859375,6022756
2025-11-04,567.4000244140625,567.4000244140625,588.75,565.9000244140625,582.7999877929688,4438364
2025-11-05,567.4000244140625,567.4000244140625,567.4000244140625,567.4000244140625,567.4000244140625,0
2025-11-06,558.4000244140625,558.4000244140625,569.3499755859375,557.0999755859375,567.5499877929688,1388630
2025-11-07,558.7999877929688,558.7999877929688,563.9500122070312,550.5499877929688,558.5,1593499
2025-11-10,556.0999755859375,556.0999755859375,563.0,555.0499877929688,558.9500122070312,916236
2025-11-11,557.5499877929688,557.5499877929688,561.0999755859375,552.1500244140625,558.0,1177397
2025-11-12,562.5499877929688,562.5499877929688,570.0499877929688,557.1500244140625,560.0,1748539
2025-11-13,559.3499755859375,559.3499755859375,566.2000122070312,558.5,564.5,685786
2025-11-14,563.2000122070312,563.2000122070312,564.7999877929688,558.7000122070312,562.5,1082167
2025-11-17,560.2999877929688,560.2999877929688,565.4000244140625,559.25,564.7000122070312,618154
2025-11-18,557.7999877929688,557.7999877929688,568.0,556.75,568.0,904843
2025-11-19,555.2999877929688,555.2999877929688,561.0,554.5,557.4000244140625,847533
2025-11-20,555.75,555.75,562.0,555.0,562.0,1248817
2025-11-21,547.5499877929688,547.5499877929688,556.0499877929688,545.0,555.75,1961101
2025-11-24,544.5999755859375,544.5999755859375,549.5,542.0499877929688,548.8499755859375,2247682
2025-11-25,545.8499755859375,545.8499755859375,548.3499755859375,543.5999755859375,547.0999755859375,693469
2025-11-26,550.0,550.0,552.0,544.5499877929688,546.5,948636
2025-11-27,548.7000122070312,548.7000122070312,553.2999877929688,547.0,552.4500122070312,481061
2025-11-28,550.2000122070312,550.2000122070312,551.8499755859375,546.1500244140625,549.2999877929688,602009
2025-12-01,543.3499755859375,543.3499755859375,551.7999877929688,542.9000244140625,551.4000244140625,766104
2025-12-02,543.0,543.0,547.0,541.0,544.9500122070312,1754719
2025-12-03,535.3499755859375,535.3499755859375,546.9000244140625,533.6500244140625,546.9000244140625,2219149
2025-12-04,536.9000244140625,536.9000244140625,543.5,527.5999755859375,535.5999755859375,2474836
2025-12-05,533.7999877929688,533.7999877929688,537.5,531.7999877929688,536.9000244140625,1243514
2025-12-08,528.9500122070312,528.9500122070312,540.5499877929688,526.5499877929688,534.7000122070312,1893815
2025-12-09,533.0499877929688,533.0499877929688,534.5,523.4000244140625,528.0999755859375,2139922
2025-12-10,529.7000122070312,529.7000122070312,536.5,528.6500244140625,533.0499877929688,904955
2025-12-11,536.0999755859375,536.0999755859375,537.3499755859375,525.4500122070312,529.6500244140625,2781951
2025-12-12,548.1500244140625,548.1500244140625,549.9500122070312,536.9000244140625,536.9000244140625,2488693
2025-12-15,553.4500122070312,553.4500122070312,556.2999877929688,542.9500122070312,547.75,1239318
2025-12-16,548.7000122070312,548.7000122070312,554.7999877929688,544.2000122070312,553.0,1901877
2025-12-17,541.2999877929688,541.2999877929688,549.9000244140625,539.5,547.0,518141
2025-12-18,535.7999877929688,535.7999877929688,542.2999877929688,534.6500244140625,540.0,834090
2025-12-19,539.6500244140625,539.6500244140625,540.9000244140625,535.0999755859375,538.0,836741
2025-12-22,539.9500122070312,539.9500122070312,545.2000122070312,538.6500244140625,542.0,872083
2025-12-23,546.9000244140625,546.9000244140625,563.5,544.25,563.0,9559898
2025-12-24,548.0999755859375,548.0999755859375,553.4000244140625,547.5999755859375,550.0,2136787
2025-12-25,548.0999755859375,548.0999755859375,548.0999755859375,548.0999755859375,548.0999755859375,0
2025-12-26,554.6500244140625,554.6500244140625,555.0,548.2000122070312,549.9000244140625,1919198
2025-12-29,552.0999755859375,552.0999755859375,556.9000244140625,549.6500244140625,556.9000244140625,1228806
2025-12-30,550.0,550.0,553.9000244140625,548.9500122070312,553.9000244140625,2305901
2025-12-31,556.3499755859375,556.3499755859375,556.9000244140625,550.0499877929688,551.9000244140625,1063795
2026-01-01,559.6500244140625,559.6500244140625,561.0,555.0999755859375,556.9000244140625,1568506
2026-01-02,565.4000244140625,565.4000244140625,566.5,558.1500244140625,560.0,1371653
2026-01-05,571.25,571.25,573.0999755859375,567.0499877929688,568.7000122070312,2369536
2026-01-06,563.5499877929688,563.5499877929688,572.0,561.3499755859375,572.0,1015560
2026-01-07,562.0,562.0,565.7999877929688,560.6500244140625,563.9500122070312,3920663
2026-01-08,546.7000122070312,546.7000122070312,562.0,545.1500244140625,562.0,1330617
2026-01-09,536.9500122070312,536.9500122070312,548.5,535.6500244140625,546.7000122070312,1242111
2026-01-12,538.7000122070312,538.7000122070312,540.2000122070312,528.5999755859375,536.9500122070312,2484225
2026-01-13,537.6500244140625,537.6500244140625,545.2000122070312,533.5499877929688,540.0,1093928
2026-01-14,549.5499877929688,549.5499877929688,551.3499755859375,533.5,537.6500244140625,1736723
2026-01-16,553.75,553.75,558.4500122070312,545.7000122070312,551.5,2077235
