date_,adj close_tataconsum.ns,close_tataconsum.ns,high_tataconsum.ns,low_tataconsum.ns,open_tataconsum.ns,volume_tataconsum.ns
2025-03-25,963.5587158203125,970.7000122070312,979.9000244140625,959.0,979.0,1569597
2025-03-26,952.5899658203125,959.6500244140625,976.2999877929688,956.9500122070312,975.0,1399118
2025-03-27,966.3876953125,973.5499877929688,980.4000244140625,952.5,963.0,2585170
2025-03-28,994.5291748046875,1001.9000244140625,1015.0,975.0,975.5,2313101
2025-04-01,984.9501342773438,992.25,1014.5499877929688,989.25,1003.0,1045548
2025-04-02,1054.8818359375,1062.699951171875,1073.1500244140625,1015.0,1018.0,8717812
2025-04-03,1063.1207275390625,1071.0,1075.25,1048.0999755859375,1049.9000244140625,1595000
2025-04-04,1079.8468017578125,1087.8499755859375,1095.550048828125,1062.9000244140625,1065.449951171875,4089261
2025-04-07,1039.644775390625,1047.3499755859375,1077.699951171875,1019.0,1019.0,3200820
2025-04-08,1061.8800048828125,1069.75,1073.5,1044.75,1056.0,1444712
2025-04-09,1081.7327880859375,1089.75,1092.949951171875,1060.050048828125,1062.0,2274161
2025-04-11,1089.8228759765625,1097.9000244140625,1126.0,1093.75,1125.0,1888677
2025-04-15,1095.282470703125,1103.4000244140625,1111.0,1094.0999755859375,1108.300048828125,1023355
2025-04-16,1097.7640380859375,1105.9000244140625,1108.9000244140625,1086.800048828125,1094.0999755859375,679360
2025-04-17,1111.958740234375,1120.199951171875,1133.800048828125,1094.5,1104.0,1541674
2025-04-21,1112.7529296875,1121.0,1129.5,1102.4000244140625,1120.199951171875,692767
2025-04-22,1128.33740234375,1136.699951171875,1149.0,1118.199951171875,1121.699951171875,1231830
2025-04-23,1141.6387939453125,1150.0999755859375,1156.5999755859375,1132.5999755859375,1143.0,1760325
2025-04-24,1152.7564697265625,1161.300048828125,1168.9000244140625,1098.300048828125,1151.0,5766752
2025-04-25,1147.1976318359375,1155.699951171875,1165.0,1130.699951171875,1160.199951171875,1451946
2025-04-28,1146.7012939453125,1155.199951171875,1162.5,1145.0,1146.0999755859375,663435
2025-04-29,1160.300537109375,1168.9000244140625,1174.0999755859375,1149.9000244140625,1155.199951171875,1439143
2025-04-30,1157.223388671875,1165.800048828125,1180.5,1152.4000244140625,1174.699951171875,1477319
2025-05-02,1146.2049560546875,1154.699951171875,1176.199951171875,1151.0,1157.0,825657
2025-05-05,1152.9549560546875,1161.5,1173.5999755859375,1153.0,1155.5,1359727
2025-05-06,1146.8006591796875,1155.300048828125,1173.5,1152.5999755859375,1161.5,1382140
2025-05-07,1137.5689697265625,1146.0,1162.300048828125,1136.4000244140625,1140.0,1792683
2025-05-08,1107.7896728515625,1116.0,1140.0,1107.5,1136.0,2692162
2025-05-09,1105.506591796875,1113.699951171875,1118.5999755859375,1086.4000244140625,1098.0,815694
2025-05-12,1137.171875,1145.5999755859375,1155.0,1123.0,1123.0,748637
2025-05-13,1110.37060546875,1118.5999755859375,1150.300048828125,1116.199951171875,1145.300048828125,1096797
2025-05-14,1112.1573486328125,1120.4000244140625,1128.9000244140625,1115.800048828125,1118.5999755859375,1386813
2025-05-15,1138.7601318359375,1147.199951171875,1159.199951171875,1105.5,1120.4000244140625,2064096
2025-05-16,1159.4071044921875,1168.0,1173.5,1144.0,1154.9000244140625,1336653
2025-05-19,1140.8447265625,1149.300048828125,1169.699951171875,1143.0,1168.0,786128
2025-05-20,1120.19775390625,1128.5,1155.199951171875,1126.800048828125,1149.0,825451
2025-05-21,1130.4219970703125,1138.800048828125,1153.5,1123.800048828125,1128.5,619421
2025-05-22,1118.4110107421875,1126.699951171875,1138.800048828125,1115.5,1138.800048828125,1414277
2025-05-23,1132.4073486328125,1140.800048828125,1152.0,1124.0,1126.5,897235
2025-05-26,1137.8668212890625,1146.300048828125,1153.4000244140625,1137.0,1137.0,616370
2025-05-27,1130.02490234375,1138.4000244140625,1149.800048828125,1127.199951171875,1146.5999755859375,901912
2025-05-28,1113.1500244140625,1121.4000244140625,1138.800048828125,1119.0,1138.4000244140625,492483
2025-05-29,1109.800048828125,1109.800048828125,1118.0999755859375,1098.199951171875,1115.699951171875,2556089
2025-05-30,1106.300048828125,1106.300048828125,1119.800048828125,1101.5999755859375,1109.800048828125,2475644
2025-06-02,1120.4000244140625,1120.4000244140625,1125.0,1099.199951171875,1100.0,907133
2025-06-03,1114.5999755859375,1114.5999755859375,1123.199951171875,1110.0999755859375,1116.0999755859375,795876
2025-06-04,1124.4000244140625,1124.4000244140625,1125.9000244140625,1110.0,1110.0,635699
2025-06-05,1111.9000244140625,1111.9000244140625,1127.0999755859375,1108.199951171875,1124.5,1044950
2025-06-06,1115.5999755859375,1115.5999755859375,1123.9000244140625,1109.4000244140625,1111.9000244140625,503186
2025-06-09,1121.199951171875,1121.199951171875,1122.5,1110.199951171875,1115.5999755859375,467790
2025-06-10,1115.0999755859375,1115.0999755859375,1128.5999755859375,1112.699951171875,1121.199951171875,460271
2025-06-11,1104.300048828125,1104.300048828125,1119.0,1102.0,1115.199951171875,862130
2025-06-12,1085.0999755859375,1085.0999755859375,1108.9000244140625,1080.0,1108.9000244140625,941294
2025-06-13,1078.4000244140625,1078.4000244140625,1080.5999755859375,1066.5999755859375,1066.5999755859375,614108
2025-06-16,1083.4000244140625,1083.4000244140625,1085.0,1073.5999755859375,1074.0,439929
2025-06-17,1071.5999755859375,1071.5999755859375,1094.0,1065.5,1083.4000244140625,664517
2025-06-18,1065.199951171875,1065.199951171875,1075.800048828125,1059.0,1066.4000244140625,545933
2025-06-19,1088.300048828125,1088.300048828125,1091.5999755859375,1061.5999755859375,1065.199951171875,2816398
2025-06-20,1100.199951171875,1100.199951171875,1103.0,1082.699951171875,1088.300048828125,2084108
2025-06-23,1109.4000244140625,1109.4000244140625,1112.0,1090.0,1090.0,758904
2025-06-24,1107.699951171875,1107.699951171875,1116.9000244140625,1104.4000244140625,1112.0,1134930
2025-06-25,1126.5,1126.5,1133.9000244140625,1106.5999755859375,1107.699951171875,1564437
2025-06-26,1145.4000244140625,1145.4000244140625,1150.0,1119.0999755859375,1122.0,2236678
2025-06-27,1124.300048828125,1124.300048828125,1147.199951171875,1120.0,1144.0,622376
2025-06-30,1098.9000244140625,1098.9000244140625,1126.699951171875,1090.5999755859375,1124.0,1836286
2025-07-01,1095.5999755859375,1095.5999755859375,1100.699951171875,1085.9000244140625,1098.9000244140625,971874
2025-07-02,1095.800048828125,1095.800048828125,1098.300048828125,1084.0,1094.0,1230645
2025-07-03,1089.4000244140625,1089.4000244140625,1105.800048828125,1086.699951171875,1096.0,730322
2025-07-04,1089.699951171875,1089.699951171875,1095.0,1082.0,1091.0,573351
2025-07-07,1101.9000244140625,1101.9000244140625,1108.199951171875,1085.0,1085.0,1152136
2025-07-08,1099.9000244140625,1099.9000244140625,1108.5999755859375,1093.5,1108.0,605639
2025-07-09,1097.9000244140625,1097.9000244140625,1107.4000244140625,1091.5999755859375,1100.0,752158
2025-07-10,1088.9000244140625,1088.9000244140625,1103.699951171875,1080.0999755859375,1097.9000244140625,533377
2025-07-11,1076.800048828125,1076.800048828125,1101.800048828125,1074.0,1083.9000244140625,983485
2025-07-14,1071.800048828125,1071.800048828125,1083.5,1070.0,1076.800048828125,770739
2025-07-15,1081.800048828125,1081.800048828125,1085.0,1067.5,1071.800048828125,538506
2025-07-16,1081.5,1081.5,1089.9000244140625,1068.199951171875,1081.800048828125,1753658
2025-07-17,1105.800048828125,1105.800048828125,1109.699951171875,1080.0,1081.5,1193262
2025-07-18,1095.9000244140625,1095.9000244140625,1108.300048828125,1093.5,1106.0,844437
2025-07-21,1090.300048828125,1090.300048828125,1095.800048828125,1077.0,1095.800048828125,805610
2025-07-22,1084.800048828125,1084.800048828125,1090.300048828125,1075.300048828125,1089.9000244140625,961735
2025-07-23,1062.5999755859375,1062.5999755859375,1087.0,1051.0,1085.0,1508414
2025-07-24,1072.800048828125,1072.800048828125,1104.5,1065.5,1084.0,6264546
2025-07-25,1054.4000244140625,1054.4000244140625,1079.800048828125,1050.0,1078.0,1180451
2025-07-28,1059.9000244140625,1059.9000244140625,1071.0,1044.4000244140625,1048.0,1219854
2025-07-29,1061.5999755859375,1061.5999755859375,1076.199951171875,1054.0,1059.9000244140625,944513
2025-07-30,1073.0999755859375,1073.0999755859375,1083.0,1056.0,1056.0,1175543
2025-07-31,1073.199951171875,1073.199951171875,1079.699951171875,1054.5,1068.699951171875,1114320
2025-08-01,1070.4000244140625,1070.4000244140625,1089.9000244140625,1067.0,1067.0999755859375,1040166
2025-08-04,1072.5999755859375,1072.5999755859375,1075.5999755859375,1060.0,1070.4000244140625,663828
2025-08-05,1064.5999755859375,1064.5999755859375,1073.0,1059.0999755859375,1072.5999755859375,861402
2025-08-06,1052.800048828125,1052.800048828125,1067.300048828125,1050.5999755859375,1061.0,598309
2025-08-07,1052.800048828125,1052.800048828125,1056.5,1038.699951171875,1051.0,600790
2025-08-08,1051.0,1051.0,1062.0,1043.0,1052.0,843741
2025-08-11,1059.0999755859375,1059.0999755859375,1062.9000244140625,1037.699951171875,1048.0,617689
2025-08-12,1046.800048828125,1046.800048828125,1062.9000244140625,1045.0,1055.800048828125,651741
2025-08-13,1056.0999755859375,1056.0999755859375,1058.699951171875,1043.199951171875,1047.800048828125,501792
2025-08-14,1051.199951171875,1051.199951171875,1059.4000244140625,1045.4000244140625,1057.199951171875,767620
2025-08-18,1071.300048828125,1071.300048828125,1090.0,1059.0,1061.0,1099268
2025-08-19,1085.800048828125,1085.800048828125,1092.9000244140625,1069.0,1076.699951171875,667231
2025-08-20,1105.300048828125,1105.300048828125,1106.9000244140625,1078.9000244140625,1086.0,871108
2025-08-21,1088.0999755859375,1088.0999755859375,1104.0,1086.5,1104.0,614098
2025-08-22,1084.0999755859375,1084.0999755859375,1091.699951171875,1080.0,1087.199951171875,394813
2025-08-25,1081.5999755859375,1081.5999755859375,1091.300048828125,1079.0999755859375,1085.0,444715
2025-08-26,1079.9000244140625,1079.9000244140625,1091.800048828125,1070.0999755859375,1074.0999755859375,1201357
2025-08-28,1062.4000244140625,1062.4000244140625,1085.199951171875,1060.0,1081.5,641975
2025-08-29,1065.4000244140625,1065.4000244140625,1077.5,1055.199951171875,1065.0,1079893
2025-09-01,1075.699951171875,1075.699951171875,1077.0,1057.0,1059.0999755859375,807324
2025-09-02,1100.800048828125,1100.800048828125,1105.5999755859375,1074.0999755859375,1077.0,1649975
2025-09-03,1104.4000244140625,1104.4000244140625,1106.5999755859375,1086.5,1102.9000244140625,1244093
2025-09-04,1071.0999755859375,1071.0999755859375,1126.0,1067.199951171875,1126.0,2407789
2025-09-05,1072.4000244140625,1072.4000244140625,1077.5,1061.199951171875,1074.0,1130356
2025-09-08,1074.199951171875,1074.199951171875,1081.300048828125,1068.699951171875,1072.4000244140625,600835
2025-09-09,1083.5,1083.5,1086.0,1068.0999755859375,1074.199951171875,779147
2025-09-10,1101.0,1101.0,1103.0,1081.699951171875,1083.5,1200433
2025-09-11,1105.300048828125,1105.300048828125,1107.800048828125,1094.300048828125,1099.0,1030547
2025-09-12,1103.9000244140625,1103.9000244140625,1109.300048828125,1095.199951171875,1105.0,1131972
2025-09-15,1102.5999755859375,1102.5999755859375,1107.9000244140625,1090.5999755859375,1103.9000244140625,1491729
2025-09-16,1092.0999755859375,1092.0999755859375,1105.4000244140625,1087.0,1103.0,641025
2025-09-17,1136.300048828125,1136.300048828125,1138.800048828125,1103.0999755859375,1103.0999755859375,3361334
2025-09-18,1129.300048828125,1129.300048828125,1144.4000244140625,1123.0,1136.300048828125,1030976
2025-09-19,1126.800048828125,1126.800048828125,1132.5999755859375,1114.4000244140625,1128.5,1438338
2025-09-22,1130.0999755859375,1130.0999755859375,1136.800048828125,1119.9000244140625,1120.0,701996
2025-09-23,1128.5,1128.5,1134.5999755859375,1118.4000244140625,1131.0,1082761
2025-09-24,1140.0999755859375,1140.0999755859375,1147.0999755859375,1118.4000244140625,1125.0,1100753
2025-09-25,1134.199951171875,1134.199951171875,1146.5,1127.5999755859375,1145.0,1023970
2025-09-26,1119.0,1119.0,1136.9000244140625,1117.199951171875,1126.0,565909
2025-09-29,1123.0999755859375,1123.0999755859375,1130.4000244140625,1103.0,1119.0,1372491
2025-09-30,1129.300048828125,1129.300048828125,1133.199951171875,1114.0,1123.0,1377509
2025-10-01,1144.800048828125,1144.800048828125,1149.800048828125,1122.0999755859375,1129.0999755859375,789835
2025-10-03,1137.5,1137.5,1150.0,1129.0999755859375,1146.0,1567152
2025-10-06,1142.0999755859375,1142.0999755859375,1152.0,1132.300048828125,1133.0,1472109
2025-10-07,1120.0,1120.0,1144.9000244140625,1115.300048828125,1136.4000244140625,1354474
2025-10-08,1120.199951171875,1120.199951171875,1126.699951171875,1110.0,1112.0,963508
2025-10-09,1118.0,1118.0,1124.4000244140625,1114.5,1117.0,852898
2025-10-10,1126.5,1126.5,1131.4000244140625,1108.4000244140625,1116.0,982270
2025-10-13,1117.0,1117.0,1132.4000244140625,1112.5,1120.0,832628
2025-10-14,1118.9000244140625,1118.9000244140625,1124.5,1110.699951171875,1115.0,1033610
2025-10-15,1114.199951171875,1114.199951171875,1122.0999755859375,1112.199951171875,1118.9000244140625,1299596
2025-10-16,1149.300048828125,1149.300048828125,1154.199951171875,1109.0,1114.199951171875,2383412
2025-10-17,1166.0,1166.0,1173.5,1142.5,1152.199951171875,2001759
2025-10-20,1176.4000244140625,1176.4000244140625,1187.5,1163.5999755859375,1166.9000244140625,1751305
2025-10-21,1174.5999755859375,1174.5999755859375,1184.4000244140625,1172.5,1176.4000244140625,123219
2025-10-23,1161.0,1161.0,1191.199951171875,1158.0,1174.5999755859375,1137414
2025-10-24,1155.300048828125,1155.300048828125,1163.300048828125,1144.4000244140625,1163.300048828125,1103267
2025-10-27,1169.9000244140625,1169.9000244140625,1180.0,1155.9000244140625,1155.9000244140625,874449
2025-10-28,1168.9000244140625,1168.9000244140625,1176.4000244140625,1157.800048828125,1169.300048828125,842574
2025-10-29,1177.0999755859375,1177.0999755859375,1188.0,1167.300048828125,1169.0,1017034
2025-10-30,1176.5999755859375,1176.5999755859375,1184.0,1167.0,1184.0,900192
2025-10-31,1165.0,1165.0,1183.5,1157.800048828125,1171.0,749738
2025-11-03,1197.5,1197.5,1202.800048828125,1157.199951171875,1164.800048828125,2595111
2025-11-04,1179.300048828125,1179.300048828125,1199.800048828125,1138.0999755859375,1199.800048828125,2886618
2025-11-05,1179.300048828125,1179.300048828125,1179.300048828125,1179.300048828125,1179.300048828125,0
2025-11-06,1190.4000244140625,1190.4000244140625,1192.5,1167.4000244140625,1172.0999755859375,2401724
2025-11-07,1167.199951171875,1167.199951171875,1187.800048828125,1155.800048828125,1185.0,1351606
2025-11-10,1142.699951171875,1142.699951171875,1173.800048828125,1138.5999755859375,1167.199951171875,1586398
2025-11-11,1156.199951171875,1156.199951171875,1159.0,1134.0,1148.0,1177071
2025-11-12,1162.0,1162.0,1165.800048828125,1153.0999755859375,1156.300048828125,1168588
2025-11-13,1154.800048828125,1154.800048828125,1168.0,1146.5999755859375,1168.0,1603498
2025-11-14,1157.800048828125,1157.800048828125,1163.5999755859375,1146.800048828125,1149.0,1832598
2025-11-17,1178.9000244140625,1178.9000244140625,1182.800048828125,1158.0,1166.0,2105780
2025-11-18,1154.0999755859375,1154.0999755859375,1178.699951171875,1151.9000244140625,1178.699951171875,1695622
2025-11-19,1162.0999755859375,1162.0999755859375,1165.800048828125,1149.0,1154.0999755859375,1935207
2025-11-20,1173.9000244140625,1173.9000244140625,1179.4000244140625,1163.0,1164.9000244140625,2193836
2025-11-21,1183.0999755859375,1183.0999755859375,1187.0,1162.5,1173.9000244140625,3194549
2025-11-24,1186.0,1186.0,1194.699951171875,1171.800048828125,1188.5,4765158
2025-11-25,1177.699951171875,1177.699951171875,1194.0,1165.699951171875,1188.0,1258048
2025-11-26,1185.300048828125,1185.300048828125,1187.0,1150.0,1150.0,713335
2025-11-27,1177.699951171875,1177.699951171875,1192.9000244140625,1168.300048828125,1187.0,1118308
2025-11-28,1172.4000244140625,1172.4000244140625,1182.0999755859375,1165.699951171875,1177.0999755859375,1020242
2025-12-01,1163.800048828125,1163.800048828125,1178.0,1159.5999755859375,1172.4000244140625,487062
2025-12-02,1162.199951171875,1162.199951171875,1173.0999755859375,1156.199951171875,1160.0,708989
2025-12-03,1140.0,1140.0,1163.4000244140625,1133.5999755859375,1159.800048828125,716554
2025-12-04,1148.4000244140625,1148.4000244140625,1154.0,1137.0999755859375,1153.0,703643
2025-12-05,1162.9000244140625,1162.9000244140625,1165.300048828125,1140.0999755859375,1148.4000244140625,699541
2025-12-08,1145.800048828125,1145.800048828125,1171.0,1142.300048828125,1162.9000244140625,590111
2025-12-09,1146.699951171875,1146.699951171875,1151.0999755859375,1131.9000244140625,1140.5999755859375,851746
2025-12-10,1140.0999755859375,1140.0999755859375,1156.699951171875,1138.300048828125,1141.0999755859375,342793
2025-12-11,1142.0999755859375,1142.0999755859375,1154.199951171875,1135.0,1136.0999755859375,616435
2025-12-12,1149.300048828125,1149.300048828125,1151.0,1138.0,1142.0999755859375,751834
2025-12-15,1157.4000244140625,1157.4000244140625,1169.4000244140625,1140.0999755859375,1143.0,1037323
2025-12-16,1169.9000244140625,1169.9000244140625,1176.699951171875,1153.4000244140625,1157.4000244140625,1181775
2025-12-17,1179.800048828125,1179.800048828125,1187.9000244140625,1170.0,1170.0,1502200
2025-12-18,1171.5,1171.5,1183.5999755859375,1168.0,1176.9000244140625,568209
2025-12-19,1184.0,1184.0,1186.300048828125,1169.5999755859375,1171.5,598033
2025-12-22,1178.800048828125,1178.800048828125,1188.699951171875,1174.0999755859375,1184.0,670307
2025-12-23,1185.5999755859375,1185.5999755859375,1187.300048828125,1171.0,1178.800048828125,805182
2025-12-24,1179.199951171875,1179.199951171875,1189.5,1171.4000244140625,1187.300048828125,530345
2025-12-25,1179.199951171875,1179.199951171875,1179.199951171875,1179.199951171875,1179.199951171875,0
2025-12-26,1175.699951171875,1175.699951171875,1179.800048828125,1172.0,1173.5999755859375,322741
2025-12-29,1195.199951171875,1195.199951171875,1200.9000244140625,1170.5,1174.0,1806020
2025-12-30,1179.0,1179.0,1201.800048828125,1171.0999755859375,1200.699951171875,2256987
2025-12-31,1192.0,1192.0,1195.0999755859375,1172.5999755859375,1179.0,960678
2026-01-01,1176.9000244140625,1176.9000244140625,1195.5,1173.300048828125,1192.0,947192
2026-01-02,1170.699951171875,1170.699951171875,1185.699951171875,1168.4000244140625,1176.9000244140625,955406
2026-01-05,1182.0999755859375,1182.0999755859375,1191.0,1165.0,1165.0,1521762
2026-01-06,1210.4000244140625,1210.4000244140625,1215.0,1182.0999755859375,1182.0999755859375,1202300
2026-01-07,1212.5999755859375,1212.5999755859375,1220.9000244140625,1205.300048828125,1216.4000244140625,1021615
2026-01-08,1197.4000244140625,1197.4000244140625,1212.0,1193.0,1212.0,562710
2026-01-09,1175.9000244140625,1175.9000244140625,1207.800048828125,1173.800048828125,1197.300048828125,555547
2026-01-12,1192.300048828125,1192.300048828125,1196.699951171875,1173.5,1173.5,663978
2026-01-13,1189.4000244140625,1189.4000244140625,1198.300048828125,1181.300048828125,1190.0,598454
2026-01-14,1171.4000244140625,1171.4000244140625,1191.0,1168.5999755859375,1189.4000244140625,577684
2026-01-15,1171.4000244140625,1171.4000244140625,1171.4000244140625,1171.4000244140625,1171.4000244140625,0
2026-01-16,1189.0999755859375,1189.0999755859375,1199.699951171875,1166.300048828125,1171.300048828125,1250225
