date_,adj close_coalindia.ns,close_coalindia.ns,high_coalindia.ns,low_coalindia.ns,open_coalindia.ns,volume_coalindia.ns
2025-04-09,354.6205139160156,374.6000061035156,382.70001220703125,373.1000061035156,382.29998779296875,5781453
2025-04-11,371.1871337890625,392.1000061035156,392.79998779296875,382.1499938964844,389.95001220703125,6185984
2025-04-15,374.1690979003906,395.25,399.0,393.5,399.0,4371156
2025-04-16,377.9557800292969,399.25,400.1000061035156,392.5,395.25,4992290
2025-04-17,377.57708740234375,398.8500061035156,399.54998779296875,388.29998779296875,396.8999938964844,8364450
2025-04-21,379.13909912109375,400.5,406.0,395.6499938964844,399.25,8987570
2025-04-22,377.3404235839844,398.6000061035156,405.79998779296875,394.29998779296875,403.5,7558174
2025-04-23,377.6717834472656,398.95001220703125,401.6000061035156,394.0,400.0,7429142
2025-04-24,378.5237731933594,399.8500061035156,401.29998779296875,396.8500061035156,398.8999938964844,5762303
2025-04-25,372.1811218261719,393.1499938964844,404.0,389.6499938964844,400.29998779296875,7337588
2025-04-28,375.9677734375,397.1499938964844,398.79998779296875,391.54998779296875,393.1499938964844,3458518
2025-04-29,368.34710693359375,389.1000061035156,400.3500061035156,388.45001220703125,397.1499938964844,6274213
2025-04-30,364.7497863769531,385.29998779296875,390.3500061035156,383.1000061035156,389.1000061035156,4559122
2025-05-02,363.0458068847656,383.5,390.95001220703125,381.3999938964844,385.5,5045851
2025-05-05,365.0338134765625,385.6000061035156,387.8999938964844,381.75,385.95001220703125,6395704
2025-05-06,358.0758361816406,378.25,387.6499938964844,377.3999938964844,386.5,5982166
2025-05-07,362.8564758300781,383.29998779296875,387.29998779296875,370.29998779296875,370.29998779296875,9162368
2025-05-08,364.89178466796875,385.45001220703125,394.95001220703125,382.25,390.0,14258083
2025-05-09,362.00445556640625,382.3999938964844,383.25,377.04998779296875,379.1000061035156,3809943
2025-05-12,374.4057922363281,395.5,396.1000061035156,387.5,391.95001220703125,6743279
2025-05-13,374.0744323730469,395.1499938964844,399.6000061035156,394.04998779296875,395.5,6307140
2025-05-14,381.6004333496094,403.1000061035156,404.04998779296875,396.45001220703125,396.75,6822756
2025-05-15,383.0677490234375,404.6499938964844,406.3999938964844,399.6000061035156,403.75,10511989
2025-05-16,383.2097473144531,404.79998779296875,409.0,403.6000061035156,406.0,4702603
2025-05-19,381.2217712402344,402.70001220703125,407.45001220703125,401.04998779296875,405.95001220703125,5446656
2025-05-20,386.3337707519531,408.1000061035156,417.25,404.0,405.5,18755291
2025-05-21,383.7304382324219,405.3500061035156,413.54998779296875,404.25,411.6499938964844,7393102
2025-05-22,377.57708740234375,398.8500061035156,406.6499938964844,393.20001220703125,405.0,7936875
2025-05-23,380.08575439453125,401.5,403.0,399.0,400.20001220703125,4178408
2025-05-26,381.2217712402344,402.70001220703125,405.79998779296875,401.75,402.54998779296875,6067873
2025-05-27,378.6184387207031,399.95001220703125,403.54998779296875,398.29998779296875,402.5,6553758
2025-05-28,376.9617614746094,398.20001220703125,401.8500061035156,396.5,401.0,6002200
2025-05-29,376.9617614746094,398.20001220703125,401.20001220703125,397.0,400.0,7724668
2025-05-30,376.1097412109375,397.29998779296875,404.75,396.3500061035156,398.95001220703125,6565658
2025-06-02,378.38177490234375,399.70001220703125,401.3999938964844,395.5,398.95001220703125,6119571
2025-06-03,371.8970947265625,392.8500061035156,400.5,390.5,399.70001220703125,7360608
2025-06-04,373.5538024902344,394.6000061035156,395.0,389.6000061035156,392.8500061035156,3861957
2025-06-05,373.8377685546875,394.8999938964844,397.79998779296875,392.54998779296875,394.6000061035156,6097293
2025-06-06,377.6717834472656,398.95001220703125,400.6000061035156,396.04998779296875,397.8500061035156,7633919
2025-06-09,379.6124267578125,401.0,406.20001220703125,400.0,400.8999938964844,9626374
2025-06-10,378.23974609375,399.54998779296875,404.5,398.8500061035156,403.0,6362912
2025-06-11,380.6537780761719,402.1000061035156,409.5,398.3999938964844,400.1000061035156,11946342
2025-06-12,371.755126953125,392.70001220703125,402.3500061035156,391.5,402.0,11262656
2025-06-13,370.3351135253906,391.20001220703125,392.3500061035156,386.0,390.0,5253032
2025-06-16,373.3171081542969,394.3500061035156,394.6000061035156,386.20001220703125,391.0,3706240
2025-06-17,370.42974853515625,391.29998779296875,395.8500061035156,390.1000061035156,394.0,3248476
2025-06-18,369.53045654296875,390.3500061035156,393.3999938964844,388.1000061035156,391.29998779296875,4118145
2025-06-19,363.7558288574219,384.25,391.5,383.5,390.3500061035156,4416367
2025-06-20,368.2997741699219,389.04998779296875,391.79998779296875,384.1499938964844,384.20001220703125,6531957
2025-06-23,371.5657958984375,392.5,393.1000061035156,384.70001220703125,387.0,3359491
2025-06-24,371.7077941894531,392.6499938964844,395.3999938964844,390.70001220703125,394.45001220703125,4606984
2025-06-25,370.85577392578125,391.75,395.3999938964844,391.0,393.8500061035156,4672204
2025-06-26,373.1277770996094,394.1499938964844,394.70001220703125,390.6499938964844,392.0,5569101
2025-06-27,373.1277770996094,394.1499938964844,397.70001220703125,392.1000061035156,395.0,16253653
2025-06-30,371.0451354980469,391.95001220703125,397.3999938964844,390.79998779296875,395.5,4870935
2025-07-01,368.96246337890625,389.75,393.8999938964844,389.0,392.5,5997283
2025-07-02,366.26446533203125,386.8999938964844,391.70001220703125,385.45001220703125,390.0,7752338
2025-07-03,365.8384704589844,386.45001220703125,389.0,385.5,387.8999938964844,3851213
2025-07-04,365.50714111328125,386.1000061035156,387.8999938964844,383.3999938964844,387.70001220703125,3990767
2025-07-07,363.7558288574219,384.25,386.5,384.0,386.5,2810768
2025-07-08,362.43048095703125,382.8500061035156,385.5,382.29998779296875,384.95001220703125,5231160
2025-07-09,366.78515625,387.45001220703125,388.1499938964844,382.8500061035156,383.04998779296875,4497121
2025-07-10,363.56646728515625,384.04998779296875,388.8500061035156,382.54998779296875,388.04998779296875,4668066
2025-07-11,360.6318054199219,380.95001220703125,384.29998779296875,380.6000061035156,384.04998779296875,4677164
2025-07-14,363.37713623046875,383.8500061035156,385.8999938964844,381.5,382.0,5109504
2025-07-15,365.8384704589844,386.45001220703125,387.25,383.45001220703125,383.8999938964844,4586811
2025-07-16,365.8384704589844,386.45001220703125,388.0,384.95001220703125,386.6499938964844,5205724
2025-07-17,365.31781005859375,385.8999938964844,388.20001220703125,384.8999938964844,387.04998779296875,3749218
2025-07-18,367.77911376953125,388.5,389.25,384.1000061035156,387.0,5172481
2025-07-21,366.1697692871094,386.79998779296875,389.3999938964844,385.3999938964844,389.0,4396850
2025-07-22,368.34710693359375,389.1000061035156,391.75,385.5,386.79998779296875,5043629
2025-07-23,369.9090881347656,390.75,392.45001220703125,388.8500061035156,389.3999938964844,3670943
2025-07-24,364.9864807128906,385.54998779296875,390.75,383.8999938964844,390.1000061035156,4022204
2025-07-25,360.4897766113281,380.79998779296875,385.8999938964844,380.0,385.54998779296875,4616856
2025-07-28,358.1705017089844,378.3500061035156,383.8500061035156,377.0,381.20001220703125,4521716
2025-07-29,363.1877746582031,383.6499938964844,384.25,376.95001220703125,376.95001220703125,4872086
2025-07-30,359.6378173828125,379.8999938964844,384.04998779296875,379.04998779296875,384.0,5107774
2025-07-31,356.2771301269531,376.3500061035156,379.0,374.70001220703125,378.0,6461803
2025-08-01,352.63250732421875,372.5,381.1499938964844,370.70001220703125,375.0,13769152
2025-08-04,354.71514892578125,374.70001220703125,378.75,370.20001220703125,372.45001220703125,19756930
2025-08-05,359.2591552734375,379.5,380.70001220703125,374.5,376.0,6846687
2025-08-06,361.996826171875,376.8500061035156,378.04998779296875,373.54998779296875,374.0,5808208
2025-08-07,364.59039306640625,379.54998779296875,380.25,373.6000061035156,375.0,3468573
2025-08-08,364.7344970703125,379.70001220703125,382.1000061035156,378.1499938964844,379.0,4172600
2025-08-11,367.42413330078125,382.5,384.70001220703125,376.54998779296875,378.0,5740719
2025-08-12,370.16180419921875,385.3500061035156,386.45001220703125,381.20001220703125,381.54998779296875,4860757
2025-08-13,370.8822326660156,386.1000061035156,388.0,385.1000061035156,385.95001220703125,4216888
2025-08-14,369.2972717285156,384.45001220703125,386.8500061035156,382.54998779296875,386.1000061035156,4034887
2025-08-18,372.5152282714844,387.79998779296875,388.54998779296875,384.04998779296875,386.6499938964844,3520271
2025-08-19,370.16180419921875,385.3500061035156,388.5,384.25,388.5,5219052
2025-08-20,369.53741455078125,384.70001220703125,386.8500061035156,383.54998779296875,386.0,4904231
2025-08-21,368.1743469238281,378.1499938964844,381.54998779296875,377.25,380.95001220703125,6212604
2025-08-22,364.57196044921875,374.45001220703125,379.0,374.04998779296875,378.1499938964844,4699261
2025-08-25,369.9755554199219,380.0,380.75,374.79998779296875,375.0,4349832
2025-08-26,362.6247253417969,372.45001220703125,379.8500061035156,371.3999938964844,379.0,6381642
2025-08-28,364.4259033203125,374.29998779296875,375.8999938964844,368.6499938964844,372.5,4372269
2025-08-29,364.9127197265625,374.79998779296875,379.0,372.6499938964844,372.6499938964844,4578400
2025-09-01,367.9309387207031,377.8999938964844,378.6000061035156,375.1000061035156,375.29998779296875,2829114
2025-09-02,370.0729064941406,380.1000061035156,385.0,379.04998779296875,381.1499938964844,7511709
2025-09-03,379.51702880859375,389.79998779296875,393.29998779296875,380.0,380.95001220703125,8111851
2025-09-04,381.1235046386719,391.45001220703125,392.1000061035156,385.70001220703125,391.79998779296875,5515006
2025-09-05,382.2918395996094,392.6499938964844,393.25,389.0,392.3999938964844,4535470
2025-09-08,376.8395690917969,387.04998779296875,395.8999938964844,386.29998779296875,394.0,4607020
2025-09-09,377.7158508300781,387.95001220703125,389.3999938964844,386.75,388.70001220703125,4376579
2025-09-10,381.5616149902344,391.8999938964844,392.6499938964844,388.04998779296875,388.5,4285507
2025-09-11,382.973388671875,393.3500061035156,394.5,390.5,393.6499938964844,3442373
2025-09-12,383.9469909667969,394.3500061035156,396.20001220703125,393.20001220703125,393.54998779296875,4276055
2025-09-15,384.3364562988281,394.75,400.6499938964844,394.29998779296875,394.3500061035156,4618798
2025-09-16,385.3587341308594,395.79998779296875,397.0,394.04998779296875,395.0,2581384
2025-09-17,389.2045593261719,399.75,402.45001220703125,397.5,402.0,5970395
2025-09-18,382.7786560058594,393.1499938964844,400.75,390.6000061035156,400.5,5899621
2025-09-19,384.0930480957031,394.5,395.20001220703125,391.5,394.0,5272435
2025-09-22,384.28778076171875,394.70001220703125,396.95001220703125,393.3500061035156,394.5,3399517
2025-09-23,383.6549072265625,394.04998779296875,395.75,392.1000061035156,394.75,4720322
2025-09-24,382.486572265625,392.8500061035156,395.6000061035156,391.75,394.5,5139791
2025-09-25,382.14581298828125,392.5,395.20001220703125,391.6499938964844,392.04998779296875,4563970
2025-09-26,378.8841552734375,389.1499938964844,392.95001220703125,388.04998779296875,392.5,4698693
2025-09-29,378.05657958984375,388.29998779296875,391.6000061035156,385.6000061035156,389.79998779296875,6606409
2025-09-30,379.6630859375,389.95001220703125,391.3999938964844,387.1000061035156,389.70001220703125,5362610
2025-10-01,378.2513122558594,388.5,394.8999938964844,387.8999938964844,389.79998779296875,4976933
2025-10-03,373.2371826171875,383.3500061035156,389.1000061035156,381.5,388.5,7431240
2025-10-06,371.825439453125,381.8999938964844,384.1000061035156,379.95001220703125,383.5,7022052
2025-10-07,374.55157470703125,384.70001220703125,388.95001220703125,383.79998779296875,384.0,7895734
2025-10-08,372.0201721191406,382.1000061035156,386.3999938964844,381.1000061035156,385.5,3642904
2025-10-09,373.2371826171875,383.3500061035156,386.29998779296875,380.54998779296875,383.0,4628511
2025-10-10,374.3568420410156,384.5,386.70001220703125,382.95001220703125,384.0,5061600
2025-10-13,371.4846496582031,381.54998779296875,384.29998779296875,380.6499938964844,383.25,4750043
2025-10-14,370.9005126953125,380.95001220703125,385.1499938964844,380.1000061035156,382.04998779296875,4288494
2025-10-15,374.1134338378906,384.25,385.3999938964844,381.25,381.25,6135157
2025-10-16,377.37506103515625,387.6000061035156,387.95001220703125,384.5,385.0,3513302
2025-10-17,378.54339599609375,388.79998779296875,389.5,385.25,387.6000061035156,4093872
2025-10-20,380.2959289550781,390.6000061035156,392.0,388.45001220703125,390.0,4007425
2025-10-21,380.7827453613281,391.1000061035156,393.1499938964844,390.6000061035156,393.1000061035156,678084
2025-10-23,382.2918395996094,392.6499938964844,394.3999938964844,390.45001220703125,391.6000061035156,4311356
2025-10-24,383.6549072265625,394.04998779296875,395.45001220703125,390.79998779296875,392.6499938964844,4070949
2025-10-27,386.2350158691406,396.70001220703125,398.20001220703125,393.6000061035156,395.5,5438773
2025-10-28,381.0748291015625,391.3999938964844,398.20001220703125,389.3500061035156,396.95001220703125,7672258
2025-10-29,371.92279052734375,382.0,399.29998779296875,380.04998779296875,393.25,26856509
2025-10-30,377.4724426269531,387.70001220703125,388.95001220703125,379.29998779296875,382.95001220703125,15154040
2025-10-31,378.3973693847656,388.6499938964844,394.20001220703125,387.75,389.95001220703125,13103909
2025-11-03,378.29998779296875,388.54998779296875,390.8999938964844,387.29998779296875,390.54998779296875,14152223
2025-11-04,377.54998779296875,377.54998779296875,382.0,376.5,380.0,10536699
2025-11-05,377.54998779296875,377.54998779296875,377.54998779296875,377.54998779296875,377.54998779296875,0
2025-11-06,373.1499938964844,373.1499938964844,378.70001220703125,372.3500061035156,378.70001220703125,6648689
2025-11-07,376.0,376.0,376.75,371.5,372.0,4650451
2025-11-10,381.3500061035156,381.3500061035156,382.3999938964844,376.1000061035156,376.1000061035156,4451727
2025-11-11,382.79998779296875,382.79998779296875,383.0,378.6000061035156,381.45001220703125,3299015
2025-11-12,386.5,386.5,387.6000061035156,382.70001220703125,384.25,4326520
2025-11-13,383.20001220703125,383.20001220703125,387.3999938964844,382.75,386.5,3480764
2025-11-14,386.95001220703125,386.95001220703125,387.3500061035156,382.29998779296875,383.20001220703125,3760163
2025-11-17,387.8500061035156,387.8500061035156,389.20001220703125,386.1499938964844,387.0,3847261
2025-11-18,383.95001220703125,383.95001220703125,387.8500061035156,382.95001220703125,387.8500061035156,4462641
2025-11-19,379.04998779296875,379.04998779296875,383.8500061035156,378.45001220703125,383.1000061035156,5332643
2025-11-20,379.6499938964844,379.6499938964844,381.25,377.54998779296875,381.0,3971851
2025-11-21,378.20001220703125,378.20001220703125,380.3500061035156,377.54998779296875,378.0,3088629
2025-11-24,372.54998779296875,372.54998779296875,378.20001220703125,372.0,378.1499938964844,5543493
2025-11-25,370.04998779296875,370.04998779296875,373.3999938964844,369.6000061035156,372.6000061035156,4902920
2025-11-26,377.3500061035156,377.3500061035156,377.70001220703125,371.29998779296875,371.8500061035156,4102285
2025-11-27,378.04998779296875,378.04998779296875,378.70001220703125,376.1000061035156,377.3500061035156,3330267
2025-11-28,376.1499938964844,376.1499938964844,379.20001220703125,374.8999938964844,379.0,4689402
2025-12-01,379.6499938964844,379.6499938964844,380.0,375.79998779296875,376.8999938964844,4217206
2025-12-02,378.95001220703125,378.95001220703125,379.8999938964844,376.75,379.5,3695491
2025-12-03,375.25,375.25,379.29998779296875,372.20001220703125,378.95001220703125,4650434
2025-12-04,379.04998779296875,379.04998779296875,379.75,373.79998779296875,375.0,3135061
2025-12-05,379.95001220703125,379.95001220703125,380.6499938964844,376.5,378.8999938964844,3154258
2025-12-08,377.3500061035156,377.3500061035156,380.8999938964844,375.54998779296875,380.8999938964844,3911363
2025-12-09,379.3500061035156,379.3500061035156,381.20001220703125,373.3500061035156,375.1000061035156,4242651
2025-12-10,382.1499938964844,382.1499938964844,382.8999938964844,378.25,378.5,4752336
2025-12-11,384.0,384.0,385.3500061035156,380.5,382.3500061035156,2695140
2025-12-12,383.3500061035156,383.3500061035156,385.75,382.25,384.54998779296875,1410201
2025-12-15,384.45001220703125,384.45001220703125,385.0,380.1000061035156,384.0,1870236
2025-12-16,381.6000061035156,381.6000061035156,384.20001220703125,378.3500061035156,384.0,5109787
2025-12-17,384.75,384.75,385.5,380.79998779296875,380.8500061035156,3651138
2025-12-18,385.29998779296875,385.29998779296875,386.5,382.8500061035156,384.3999938964844,2379619
2025-12-19,385.6000061035156,385.6000061035156,387.3500061035156,383.5,385.0,3611941
2025-12-22,386.25,386.25,386.95001220703125,384.04998779296875,385.6000061035156,3112021
2025-12-23,400.3999938964844,400.3999938964844,400.95001220703125,386.45001220703125,387.45001220703125,18487395
2025-12-24,402.3500061035156,402.3500061035156,412.3999938964844,401.75,403.79998779296875,17624423
2025-12-25,402.3500061035156,402.3500061035156,402.3500061035156,402.3500061035156,402.3500061035156,0
2025-12-26,402.1499938964844,402.1499938964844,408.3999938964844,400.6000061035156,403.79998779296875,5435637
2025-12-29,400.6499938964844,400.6499938964844,405.5,399.0,404.0,6105510
2025-12-30,398.0,398.0,400.20001220703125,395.5,400.0,4418163
2025-12-31,399.0,399.0,404.0,397.54998779296875,398.3999938964844,4644679
2026-01-01,400.45001220703125,400.45001220703125,402.79998779296875,398.25,399.0,3161157
2026-01-02,427.8999938964844,427.8999938964844,429.5,401.0,401.3500061035156,35090129
2026-01-05,427.45001220703125,427.45001220703125,436.70001220703125,423.5,430.95001220703125,17258568
2026-01-06,427.04998779296875,427.04998779296875,431.29998779296875,424.70001220703125,427.0,6308113
2026-01-07,431.6499938964844,431.6499938964844,432.45001220703125,423.6499938964844,426.95001220703125,8920605
2026-01-08,425.25,425.25,434.0,423.45001220703125,431.6499938964844,5991259
2026-01-09,418.3500061035156,418.3500061035156,428.3500061035156,417.20001220703125,423.70001220703125,7306605
2026-01-12,432.29998779296875,432.29998779296875,433.1499938964844,415.6499938964844,418.8999938964844,14407896
2026-01-13,428.8999938964844,428.8999938964844,435.79998779296875,425.6000061035156,434.0,7104004
2026-01-14,432.20001220703125,432.20001220703125,442.0,427.3999938964844,428.0,17125550
2026-01-15,432.20001220703125,432.20001220703125,432.20001220703125,432.20001220703125,432.20001220703125,0
2026-01-16,431.0,431.0,433.6000061035156,428.0,432.20001220703125,6410141
