date_,adj close_paytm.ns,close_paytm.ns,high_paytm.ns,low_paytm.ns,open_paytm.ns,volume_paytm.ns
2025-04-30,864.75,864.75,886.9500122070312,859.2999877929688,872.0,3257846
2025-05-02,831.3499755859375,831.3499755859375,879.0,828.4000244140625,866.0,5762856
2025-05-05,866.0,866.0,870.5,837.2000122070312,839.0,3414543
2025-05-06,814.8499755859375,814.8499755859375,869.5999755859375,810.0999755859375,869.0,5717346
2025-05-07,873.5,873.5,892.4000244140625,808.0,808.0,16913521
2025-05-08,835.1500244140625,835.1500244140625,887.25,822.0,874.4000244140625,6477931
2025-05-09,832.6500244140625,832.6500244140625,841.2000122070312,824.0,825.0,3899313
2025-05-12,866.0499877929688,866.0499877929688,869.6500244140625,836.0999755859375,866.0,5038702
2025-05-13,855.8499755859375,855.8499755859375,863.9500122070312,830.5499877929688,842.0,24457490
2025-05-14,850.7000122070312,850.7000122070312,855.2000122070312,829.0,839.0,7853368
2025-05-15,857.2000122070312,857.2000122070312,864.1500244140625,838.0999755859375,854.0,6067059
2025-05-16,852.3499755859375,852.3499755859375,862.9000244140625,847.7000122070312,858.2999877929688,2916695
2025-05-19,870.9500122070312,870.9500122070312,874.5,841.5999755859375,855.0,5742563
2025-05-20,850.75,850.75,881.8499755859375,847.0999755859375,875.0999755859375,4656510
2025-05-21,843.0999755859375,843.0999755859375,859.9000244140625,835.0,853.0,4043828
2025-05-22,828.4500122070312,828.4500122070312,841.75,818.0,840.0,5158180
2025-05-23,843.9500122070312,843.9500122070312,850.5499877929688,826.0,830.0999755859375,3548267
2025-05-26,870.0,870.0,874.0,850.7999877929688,851.4000244140625,5514012
2025-05-27,866.5499877929688,866.5499877929688,879.9000244140625,862.1500244140625,870.5,3650160
2025-05-28,852.5999755859375,852.5999755859375,871.2000122070312,849.2000122070312,867.5,2178701
2025-05-29,877.0999755859375,877.0999755859375,883.0,852.5999755859375,852.5999755859375,3282118
2025-05-30,890.4500122070312,890.4500122070312,895.3499755859375,880.0,881.0,4250938
2025-06-02,924.3499755859375,924.3499755859375,929.0,883.6500244140625,888.9000244140625,7388409
2025-06-03,928.25,928.25,954.4500122070312,919.0499877929688,927.1500244140625,8654142
2025-06-04,939.5499877929688,939.5499877929688,950.7000122070312,930.0,930.0,5664753
2025-06-05,941.2999877929688,941.2999877929688,965.5,939.0,940.2000122070312,6726501
2025-06-06,961.9500122070312,961.9500122070312,968.9000244140625,935.0999755859375,945.0,4463783
2025-06-09,969.0499877929688,969.0499877929688,974.0,952.7999877929688,966.25,3856188
2025-06-10,961.2999877929688,961.2999877929688,974.5999755859375,955.9000244140625,969.0499877929688,1900107
2025-06-11,960.4500122070312,960.4500122070312,978.0,952.3499755859375,963.75,3892930
2025-06-12,895.4000244140625,895.4000244140625,914.9000244140625,864.4000244140625,913.0499877929688,24671337
2025-06-13,882.25,882.25,897.3499755859375,867.2000122070312,867.2000122070312,5286299
2025-06-16,877.3499755859375,877.3499755859375,888.9500122070312,857.1500244140625,886.6500244140625,4457499
2025-06-17,865.1500244140625,865.1500244140625,882.5499877929688,857.1500244140625,882.0,3534347
2025-06-18,891.5,891.5,895.0,859.0,871.25,6023646
2025-06-19,868.2000122070312,868.2000122070312,896.5,865.0499877929688,892.0,5498409
2025-06-20,871.2000122070312,871.2000122070312,879.3499755859375,859.1500244140625,872.5999755859375,5222989
2025-06-23,883.4500122070312,883.4500122070312,893.9500122070312,862.0,865.0,3755961
2025-06-24,898.5,898.5,907.5499877929688,886.4500122070312,894.7999877929688,4753159
2025-06-25,894.7000122070312,894.7000122070312,908.9000244140625,890.5,902.6500244140625,2395054
2025-06-26,915.75,915.75,918.9000244140625,889.0999755859375,899.3499755859375,3841951
2025-06-27,919.3499755859375,919.3499755859375,921.9500122070312,905.4500122070312,917.9500122070312,4347760
2025-06-30,924.0,924.0,928.8499755859375,914.0499877929688,919.0,3683768
2025-07-01,930.25,930.25,936.9000244140625,911.0,911.0,3655141
2025-07-02,926.7000122070312,926.7000122070312,933.2000122070312,922.0,930.0,1846081
2025-07-03,925.2999877929688,925.2999877929688,933.9000244140625,916.5,926.7000122070312,2399238
2025-07-04,930.8499755859375,930.8499755859375,934.9500122070312,922.0,930.2999877929688,1992624
2025-07-07,920.7999877929688,920.7999877929688,931.9000244140625,917.0999755859375,930.8499755859375,1356595
2025-07-08,911.0499877929688,911.0499877929688,926.2000122070312,896.0999755859375,925.0,2454000
2025-07-09,907.7000122070312,907.7000122070312,913.9500122070312,902.0,911.0499877929688,1244906
2025-07-10,940.5499877929688,940.5499877929688,944.4000244140625,907.9500122070312,907.9500122070312,6509036
2025-07-11,951.1500244140625,951.1500244140625,957.3499755859375,917.0,940.5499877929688,5923005
2025-07-14,974.7000122070312,974.7000122070312,979.8499755859375,935.0999755859375,943.0,6059678
2025-07-15,988.4500122070312,988.4500122070312,999.7999877929688,961.0,961.0,4590726
2025-07-16,1005.0,1005.0,1014.2999877929688,983.0999755859375,983.0999755859375,5040292
2025-07-17,999.4000244140625,999.4000244140625,1009.4500122070312,991.9000244140625,1008.0,2363712
2025-07-18,1001.5999755859375,1001.5999755859375,1008.25,990.0,998.0,3733731
2025-07-21,1017.7000122070312,1017.7000122070312,1021.5,998.0,1001.5999755859375,3019891
2025-07-22,1051.050048828125,1051.050048828125,1060.0,1021.0,1022.0,8721904
2025-07-23,1071.1500244140625,1071.1500244140625,1089.0,1019.4000244140625,1081.4000244140625,26339403
2025-07-24,1106.25,1106.25,1128.5,1058.0,1065.0,16825080
2025-07-25,1067.75,1067.75,1111.0,1065.300048828125,1100.0,6681094
2025-07-28,1094.199951171875,1094.199951171875,1109.6500244140625,1062.0,1068.0,6721352
2025-07-29,1073.0999755859375,1073.0999755859375,1094.8499755859375,1064.199951171875,1094.199951171875,4756985
2025-07-30,1068.199951171875,1068.199951171875,1084.699951171875,1061.050048828125,1077.199951171875,2972369
2025-07-31,1089.3499755859375,1089.3499755859375,1100.6500244140625,1046.25,1055.949951171875,5521235
2025-08-01,1076.4000244140625,1076.4000244140625,1110.5999755859375,1072.800048828125,1093.0,3533470
2025-08-04,1078.199951171875,1078.199951171875,1091.0,1075.4000244140625,1080.0,2212286
2025-08-05,1053.0,1053.0,1087.0,1050.0,1067.5999755859375,21620842
2025-08-06,1055.4000244140625,1055.4000244140625,1071.0999755859375,1032.4000244140625,1057.0,6969761
2025-08-07,1065.300048828125,1065.300048828125,1070.9000244140625,1048.5999755859375,1055.0,5323456
2025-08-08,1062.4000244140625,1062.4000244140625,1079.9000244140625,1057.5999755859375,1065.0,7710469
2025-08-11,1122.0,1122.0,1130.0,1050.4000244140625,1063.0,9410105
2025-08-12,1120.0,1120.0,1136.0,1094.0,1126.0,6154928
2025-08-13,1155.0,1155.0,1187.0,1150.0,1150.0,18978974
2025-08-14,1151.300048828125,1151.300048828125,1160.9000244140625,1135.0,1160.5,4687371
2025-08-18,1173.800048828125,1173.800048828125,1179.9000244140625,1150.5,1160.0,4594866
2025-08-19,1226.199951171875,1226.199951171875,1233.4000244140625,1167.0,1178.699951171875,7923718
2025-08-20,1248.0,1248.0,1254.4000244140625,1220.4000244140625,1223.0,5525895
2025-08-21,1245.5999755859375,1245.5999755859375,1250.800048828125,1223.5999755859375,1248.0,3957141
2025-08-22,1264.5999755859375,1264.5999755859375,1277.800048828125,1242.5999755859375,1247.0,6068853
2025-08-25,1276.0999755859375,1276.0999755859375,1291.5999755859375,1266.0,1270.0,5971816
2025-08-26,1253.0999755859375,1253.0999755859375,1276.0999755859375,1248.0,1276.0999755859375,5530742
2025-08-28,1230.800048828125,1230.800048828125,1265.0,1222.199951171875,1253.0999755859375,4083500
2025-08-29,1207.0,1207.0,1234.0,1203.5,1227.0,3601954
2025-09-01,1235.800048828125,1235.800048828125,1239.5999755859375,1205.0,1207.0,2326700
2025-09-02,1257.9000244140625,1257.9000244140625,1261.5,1226.0,1240.5999755859375,3911038
2025-09-03,1288.300048828125,1288.300048828125,1291.800048828125,1256.0,1260.0,5231394
2025-09-04,1241.0999755859375,1241.0999755859375,1296.5999755859375,1233.300048828125,1296.0,4765192
2025-09-05,1254.699951171875,1254.699951171875,1268.699951171875,1247.0999755859375,1247.0999755859375,2000299
2025-09-08,1253.0,1253.0,1268.9000244140625,1245.199951171875,1255.0,2134079
2025-09-09,1219.0999755859375,1219.0999755859375,1257.0,1212.699951171875,1252.0,3714550
2025-09-10,1237.5999755859375,1237.5999755859375,1240.0,1211.0,1224.5,2878208
2025-09-11,1224.0,1224.0,1246.800048828125,1220.199951171875,1235.9000244140625,1831516
2025-09-12,1219.0,1219.0,1237.4000244140625,1214.0,1227.0,1321610
2025-09-15,1228.0,1228.0,1240.800048828125,1220.0,1220.0,1780921
2025-09-16,1231.300048828125,1231.300048828125,1240.0999755859375,1218.0,1232.0,2890805
2025-09-17,1222.0999755859375,1222.0999755859375,1243.0,1218.4000244140625,1230.0,2591325
2025-09-18,1229.300048828125,1229.300048828125,1236.300048828125,1218.0999755859375,1220.0,2608636
2025-09-19,1177.199951171875,1177.199951171875,1234.699951171875,1163.9000244140625,1225.0,4853122
2025-09-22,1196.199951171875,1196.199951171875,1206.0,1167.300048828125,1182.5,3921140
2025-09-23,1179.4000244140625,1179.4000244140625,1203.9000244140625,1177.5999755859375,1196.199951171875,1697633
2025-09-24,1162.199951171875,1162.199951171875,1185.5,1155.5,1182.0,1874690
2025-09-25,1141.4000244140625,1141.4000244140625,1166.699951171875,1132.0999755859375,1159.9000244140625,4228595
2025-09-26,1125.199951171875,1125.199951171875,1155.800048828125,1122.0,1140.0,3460505
2025-09-29,1119.0,1119.0,1145.0,1111.5,1130.0,3429191
2025-09-30,1123.800048828125,1123.800048828125,1125.9000244140625,1097.4000244140625,1119.0,3948602
2025-10-01,1148.5999755859375,1148.5999755859375,1151.9000244140625,1118.0,1123.699951171875,2671639
2025-10-03,1168.0,1168.0,1170.199951171875,1142.0,1148.5999755859375,2467580
2025-10-06,1224.199951171875,1224.199951171875,1230.0,1160.0999755859375,1165.0,4755485
2025-10-07,1237.5999755859375,1237.5999755859375,1254.5999755859375,1224.0,1230.300048828125,4631035
2025-10-08,1224.9000244140625,1224.9000244140625,1252.9000244140625,1217.5999755859375,1239.0,3711426
2025-10-09,1246.300048828125,1246.300048828125,1251.0,1224.300048828125,1225.0,3067327
2025-10-10,1236.9000244140625,1236.9000244140625,1257.5999755859375,1230.5,1252.0,4322055
2025-10-13,1249.4000244140625,1249.4000244140625,1257.199951171875,1231.0999755859375,1235.0,3491141
2025-10-14,1244.800048828125,1244.800048828125,1254.0,1226.0,1253.0,3180955
2025-10-15,1277.300048828125,1277.300048828125,1283.9000244140625,1246.9000244140625,1250.199951171875,3642580
2025-10-16,1274.0,1274.0,1305.0,1267.699951171875,1281.699951171875,4683700
2025-10-17,1285.300048828125,1285.300048828125,1295.4000244140625,1260.0999755859375,1269.9000244140625,3503412
2025-10-20,1305.5,1305.5,1314.0,1277.5999755859375,1286.9000244140625,2339450
2025-10-21,1308.199951171875,1308.199951171875,1319.0,1302.0,1311.0,571597
2025-10-23,1284.0999755859375,1284.0999755859375,1316.9000244140625,1280.0,1308.199951171875,3169295
2025-10-24,1287.0,1287.0,1297.300048828125,1280.5,1284.0,1542964
2025-10-27,1306.199951171875,1306.199951171875,1308.9000244140625,1280.300048828125,1286.0,3367532
2025-10-28,1309.699951171875,1309.699951171875,1323.5,1305.0,1313.0,2876887
2025-10-29,1309.300048828125,1309.300048828125,1317.5,1294.0,1310.0,1793515
2025-10-30,1309.800048828125,1309.800048828125,1318.699951171875,1297.0,1305.0,1871713
2025-10-31,1303.199951171875,1303.199951171875,1321.0,1300.0,1312.800048828125,1532394
2025-11-03,1274.800048828125,1274.800048828125,1307.0999755859375,1263.5,1300.0999755859375,2867142
2025-11-04,1268.0,1268.0,1284.9000244140625,1260.0999755859375,1275.0,2055596
2025-11-05,1268.0,1268.0,1268.0,1268.0,1268.0,0
2025-11-06,1320.5999755859375,1320.5999755859375,1333.800048828125,1292.699951171875,1310.0,10267401
2025-11-07,1346.5,1346.5,1351.699951171875,1302.800048828125,1315.0,5871932
2025-11-10,1330.699951171875,1330.699951171875,1353.800048828125,1325.4000244140625,1340.0,2677468
2025-11-11,1332.5999755859375,1332.5999755859375,1345.0999755859375,1317.199951171875,1330.699951171875,2604486
2025-11-12,1306.199951171875,1306.199951171875,1341.9000244140625,1300.199951171875,1332.5999755859375,2274788
2025-11-13,1307.5,1307.5,1316.800048828125,1298.5999755859375,1310.0,2141870
2025-11-14,1299.199951171875,1299.199951171875,1315.0,1289.0,1307.5,1913597
2025-11-17,1332.9000244140625,1332.9000244140625,1336.0,1302.5999755859375,1306.0999755859375,2603235
2025-11-18,1295.5,1295.5,1333.9000244140625,1290.5,1314.0,18480822
2025-11-19,1282.5999755859375,1282.5999755859375,1300.5,1275.199951171875,1300.0,3729532
2025-11-20,1283.9000244140625,1283.9000244140625,1303.800048828125,1280.5999755859375,1289.0,2760654
2025-11-21,1265.800048828125,1265.800048828125,1292.0,1252.0,1283.0,2793810
2025-11-24,1260.699951171875,1260.699951171875,1283.300048828125,1248.9000244140625,1274.5999755859375,52117312
2025-11-25,1241.4000244140625,1241.4000244140625,1272.5999755859375,1231.0,1266.699951171875,3548352
2025-11-26,1286.5,1286.5,1288.9000244140625,1245.0,1250.0,2425988
2025-11-27,1293.0999755859375,1293.0999755859375,1309.0999755859375,1283.0,1305.0,3799617
2025-11-28,1320.5999755859375,1320.5999755859375,1338.800048828125,1308.0999755859375,1308.0999755859375,6950734
2025-12-01,1367.800048828125,1367.800048828125,1371.0,1322.0,1335.0,6146500
2025-12-02,1364.199951171875,1364.199951171875,1381.800048828125,1360.5,1366.699951171875,3828123
2025-12-03,1338.9000244140625,1338.9000244140625,1368.0,1319.5,1364.199951171875,2835074
2025-12-04,1328.5999755859375,1328.5999755859375,1348.0,1320.0,1338.9000244140625,1454122
2025-12-05,1344.5999755859375,1344.5999755859375,1351.699951171875,1326.9000244140625,1328.5999755859375,2002627
2025-12-08,1321.0,1321.0,1348.5,1303.0999755859375,1337.0,2092443
2025-12-09,1316.699951171875,1316.699951171875,1321.5,1288.5999755859375,1314.800048828125,2744749
2025-12-10,1268.300048828125,1268.300048828125,1318.0999755859375,1265.0,1316.699951171875,3668569
2025-12-11,1280.5,1280.5,1289.800048828125,1253.0999755859375,1263.0,2301101
2025-12-12,1304.699951171875,1304.699951171875,1314.0,1278.0,1281.9000244140625,2061708
2025-12-15,1310.0999755859375,1310.0999755859375,1315.0,1294.0,1301.0,1479462
2025-12-16,1281.4000244140625,1281.4000244140625,1306.300048828125,1275.0,1303.0999755859375,2628713
2025-12-17,1268.5999755859375,1268.5999755859375,1293.9000244140625,1260.0,1282.0,1537522
2025-12-18,1286.0999755859375,1286.0999755859375,1297.9000244140625,1256.0,1275.9000244140625,2296680
2025-12-19,1336.0,1336.0,1345.0,1285.0,1287.5,7311327
2025-12-22,1328.9000244140625,1328.9000244140625,1351.0,1325.0,1341.0,1676866
2025-12-23,1340.300048828125,1340.300048828125,1350.0,1323.0,1331.0,1646262
2025-12-24,1324.699951171875,1324.699951171875,1350.800048828125,1322.300048828125,1340.0,1295488
2025-12-25,1324.699951171875,1324.699951171875,1324.699951171875,1324.699951171875,1324.699951171875,0
2025-12-26,1315.300048828125,1315.300048828125,1335.5,1310.4000244140625,1321.0,1094267
2025-12-29,1309.0,1309.0,1327.300048828125,1305.5999755859375,1316.0,1376042
2025-12-30,1294.5999755859375,1294.5999755859375,1309.0,1292.0,1306.0,2723011
2025-12-31,1298.9000244140625,1298.9000244140625,1314.800048828125,1294.300048828125,1302.0,1213575
2026-01-01,1291.699951171875,1291.699951171875,1305.4000244140625,1288.300048828125,1298.9000244140625,1072057
2026-01-02,1340.5999755859375,1340.5999755859375,1342.9000244140625,1290.0,1292.0,2213835
2026-01-05,1340.0999755859375,1340.0999755859375,1357.199951171875,1332.0,1340.5999755859375,1685394
2026-01-06,1332.0999755859375,1332.0999755859375,1339.199951171875,1317.300048828125,1335.9000244140625,1259044
2026-01-07,1318.800048828125,1318.800048828125,1339.0,1311.699951171875,1331.9000244140625,1561615
2026-01-08,1301.800048828125,1301.800048828125,1333.5,1293.300048828125,1318.199951171875,2904742
2026-01-09,1288.5999755859375,1288.5999755859375,1319.0,1282.0999755859375,1296.0,1925111
2026-01-12,1267.5,1267.5,1302.4000244140625,1248.0,1291.0999755859375,3423547
2026-01-13,1281.5999755859375,1281.5999755859375,1298.5,1268.0,1278.9000244140625,2849036
2026-01-14,1313.300048828125,1313.300048828125,1322.4000244140625,1281.0,1285.0,2374640
2026-01-16,1342.5,1342.5,1353.800048828125,1312.4000244140625,1313.300048828125,2465849
