date_,adj close_tatapower.ns,close_tatapower.ns,high_tatapower.ns,low_tatapower.ns,open_tatapower.ns,volume_tatapower.ns
2025-04-11,362.317626953125,364.45001220703125,368.8999938964844,362.1000061035156,368.1000061035156,5187303
2025-04-15,376.285400390625,378.5,380.54998779296875,372.29998779296875,375.0,7238758
2025-04-16,379.0193176269531,381.25,382.95001220703125,377.5,378.0,5869686
2025-04-17,379.4667053222656,381.70001220703125,384.3500061035156,378.5,381.0,6156250
2025-04-21,388.5631408691406,390.8500061035156,394.0,382.0,383.1000061035156,7589962
2025-04-22,386.3263244628906,388.6000061035156,395.45001220703125,387.0,393.0,6180369
2025-04-23,392.14208984375,394.45001220703125,395.95001220703125,382.20001220703125,390.1000061035156,8443906
2025-04-24,393.5339050292969,395.8500061035156,399.25,391.8999938964844,392.5,6639147
2025-04-25,385.3321838378906,387.6000061035156,402.5,382.1499938964844,394.5,14233760
2025-04-28,392.7882995605469,395.1000061035156,400.3999938964844,386.1499938964844,386.1499938964844,10237785
2025-04-29,391.04852294921875,393.3500061035156,403.29998779296875,392.0,395.1000061035156,8781695
2025-04-30,382.15087890625,384.3999938964844,391.79998779296875,382.0,391.79998779296875,4942900
2025-05-02,379.0690002441406,381.29998779296875,390.45001220703125,380.6499938964844,384.0,5482908
2025-05-05,386.8233947753906,389.1000061035156,389.8999938964844,380.1499938964844,382.0,4274926
2025-05-06,372.7064514160156,374.8999938964844,389.79998779296875,373.0,388.04998779296875,5610082
2025-05-07,375.14215087890625,377.3500061035156,380.8500061035156,366.0,366.0,6822934
2025-05-08,367.9842529296875,370.1499938964844,383.6000061035156,367.29998779296875,377.3500061035156,5891937
2025-05-09,368.82928466796875,371.0,372.04998779296875,357.25,358.1499938964844,9008734
2025-05-12,389.10992431640625,391.3999938964844,393.0,378.5,382.0,8931721
2025-05-13,387.022216796875,389.29998779296875,395.8999938964844,388.04998779296875,392.0,5941514
2025-05-14,394.6274719238281,396.95001220703125,398.8999938964844,390.29998779296875,390.5,8640596
2025-05-15,395.6216125488281,397.95001220703125,404.0,392.6499938964844,403.0,18848985
2025-05-16,403.4256591796875,405.79998779296875,409.79998779296875,397.6499938964844,397.95001220703125,13234846
2025-05-19,405.71221923828125,408.1000061035156,411.95001220703125,406.6000061035156,407.79998779296875,6903749
2025-05-20,396.6157531738281,398.95001220703125,408.75,398.29998779296875,408.29998779296875,5873673
2025-05-21,399.498779296875,401.8500061035156,402.8500061035156,396.1499938964844,400.79998779296875,3841567
2025-05-22,393.2853698730469,395.6000061035156,402.54998779296875,389.5,399.0,5109983
2025-05-23,399.6976013183594,402.04998779296875,402.79998779296875,393.54998779296875,396.1499938964844,5125963
2025-05-26,400.2444152832031,402.6000061035156,406.0,400.6000061035156,402.25,5935753
2025-05-27,399.84674072265625,402.20001220703125,404.0,398.3999938964844,402.8999938964844,4088356
2025-05-28,394.0309753417969,396.3500061035156,404.54998779296875,395.5,400.95001220703125,5224499
2025-05-29,394.97540283203125,397.29998779296875,399.1499938964844,395.1000061035156,398.70001220703125,3547895
2025-05-30,390.5017395019531,392.79998779296875,399.8999938964844,391.04998779296875,397.0,6602059
2025-06-02,394.5280456542969,396.8500061035156,398.20001220703125,391.1000061035156,392.79998779296875,4988795
2025-06-03,389.2093505859375,391.5,399.1499938964844,389.8500061035156,396.8500061035156,4922600
2025-06-04,391.3467712402344,393.6499938964844,395.0,389.04998779296875,391.0,7238701
2025-06-05,391.2473449707031,393.54998779296875,397.95001220703125,392.29998779296875,393.0,3947460
2025-06-06,397.21221923828125,399.54998779296875,400.79998779296875,392.1000061035156,392.1000061035156,6204861
2025-06-09,403.8233337402344,406.20001220703125,407.5,400.0,400.3999938964844,5981383
2025-06-10,410.7823791503906,413.20001220703125,416.0,406.20001220703125,409.0,10129259
2025-06-11,409.63909912109375,412.04998779296875,416.79998779296875,409.3500061035156,415.0,6791313
2025-06-12,399.2999572753906,401.6499938964844,412.5,400.04998779296875,412.0,5284359
2025-06-13,394.8760070800781,397.20001220703125,399.3999938964844,393.75,395.0,4749159
2025-06-16,397.0631103515625,399.3999938964844,401.25,391.25,397.0,3609820
2025-06-17,393.7326965332031,396.04998779296875,402.20001220703125,395.0,399.3999938964844,3234777
2025-06-18,391.0982360839844,393.3999938964844,398.0,390.6000061035156,396.04998779296875,2973122
2025-06-19,382.29998779296875,384.54998779296875,394.1000061035156,383.0,392.5,4441866
2025-06-20,390.1000061035156,390.1000061035156,392.5,381.6000061035156,383.5,15318217
2025-06-23,393.0,393.0,394.54998779296875,384.54998779296875,385.0,5195843
2025-06-24,398.45001220703125,398.45001220703125,403.79998779296875,394.8500061035156,395.0,6296902
2025-06-25,403.04998779296875,403.04998779296875,405.6499938964844,400.0,400.95001220703125,6324991
2025-06-26,405.6499938964844,405.6499938964844,406.0,401.5,403.04998779296875,5064123
2025-06-27,408.8500061035156,408.8500061035156,411.5,406.3500061035156,407.1000061035156,5243333
2025-06-30,405.45001220703125,405.45001220703125,410.20001220703125,403.5,408.8500061035156,3232056
2025-07-01,406.54998779296875,406.54998779296875,407.79998779296875,403.0,406.0,3180881
2025-07-02,406.6499938964844,406.6499938964844,410.8999938964844,404.3999938964844,406.54998779296875,4283041
2025-07-03,399.8999938964844,399.8999938964844,403.70001220703125,396.6000061035156,400.0,9669274
2025-07-04,401.0,401.0,403.54998779296875,398.5,399.0,3432678
2025-07-07,401.20001220703125,401.20001220703125,403.54998779296875,398.3999938964844,401.0,6385392
2025-07-08,400.8500061035156,400.8500061035156,406.6499938964844,397.70001220703125,401.20001220703125,5551339
2025-07-09,400.6499938964844,400.6499938964844,405.5,398.5,400.8500061035156,4148059
2025-07-10,399.8999938964844,399.8999938964844,402.70001220703125,397.79998779296875,400.6499938964844,4302998
2025-07-11,396.8500061035156,396.8500061035156,401.70001220703125,395.3999938964844,399.04998779296875,6893575
2025-07-14,402.54998779296875,402.54998779296875,403.1499938964844,395.5,396.8500061035156,4074490
2025-07-15,403.8999938964844,403.8999938964844,405.29998779296875,398.8500061035156,402.6000061035156,4286434
2025-07-16,414.70001220703125,414.70001220703125,416.75,402.5,403.04998779296875,13501549
2025-07-17,413.45001220703125,413.45001220703125,416.3999938964844,411.1499938964844,415.0,6347491
2025-07-18,407.8999938964844,407.8999938964844,414.1499938964844,406.1499938964844,411.0,4614946
2025-07-21,401.8500061035156,401.8500061035156,404.0,395.0,404.0,7045744
2025-07-22,399.1499938964844,399.1499938964844,403.8999938964844,398.5,403.75,3980682
2025-07-23,402.5,402.5,405.0,399.6499938964844,400.1000061035156,3778869
2025-07-24,400.70001220703125,400.70001220703125,403.95001220703125,398.70001220703125,402.29998779296875,4023200
2025-07-25,395.3500061035156,395.3500061035156,401.25,394.29998779296875,399.79998779296875,5831294
2025-07-28,399.20001220703125,399.20001220703125,403.79998779296875,393.5,394.1000061035156,5758606
2025-07-29,399.8500061035156,399.8500061035156,401.6000061035156,396.0,397.0,5038609
2025-07-30,401.3500061035156,401.3500061035156,403.75,397.70001220703125,401.5,5468844
2025-07-31,397.75,397.75,400.5,396.1000061035156,396.70001220703125,5285016
2025-08-01,389.29998779296875,389.29998779296875,398.1499938964844,388.20001220703125,395.1000061035156,6240934
2025-08-04,387.1000061035156,387.1000061035156,391.6499938964844,376.25,390.0,13251686
2025-08-05,385.54998779296875,385.54998779296875,390.5,382.70001220703125,388.0,6366590
2025-08-06,385.54998779296875,385.54998779296875,387.0,381.6499938964844,385.54998779296875,6114204
2025-08-07,385.54998779296875,385.54998779296875,386.75,379.0,383.0,5333971
2025-08-08,378.79998779296875,378.79998779296875,387.1000061035156,376.0,385.54998779296875,3495353
2025-08-11,384.29998779296875,384.29998779296875,385.8999938964844,377.5,380.0,3328976
2025-08-12,384.45001220703125,384.45001220703125,388.95001220703125,383.5,384.1000061035156,2575426
2025-08-13,387.20001220703125,387.20001220703125,388.95001220703125,384.3999938964844,385.5,3757839
2025-08-14,385.29998779296875,385.29998779296875,388.6000061035156,383.1499938964844,387.20001220703125,2662149
2025-08-18,387.29998779296875,387.29998779296875,390.0,385.29998779296875,389.0,3712118
2025-08-19,389.1499938964844,389.1499938964844,389.6499938964844,386.5,387.3500061035156,2047149
2025-08-20,390.54998779296875,390.54998779296875,392.45001220703125,388.04998779296875,388.95001220703125,3045301
2025-08-21,388.04998779296875,388.04998779296875,392.29998779296875,386.79998779296875,390.1000061035156,2551655
2025-08-22,385.6000061035156,385.6000061035156,388.70001220703125,384.70001220703125,387.0,3042678
2025-08-25,383.25,383.25,388.3999938964844,382.3999938964844,386.04998779296875,4216691
2025-08-26,377.75,377.75,383.6000061035156,376.6000061035156,382.1499938964844,5561286
2025-08-28,371.1000061035156,371.1000061035156,378.5,370.25,377.75,5704659
2025-08-29,374.1499938964844,374.1499938964844,375.0,368.5,371.1000061035156,5793121
2025-09-01,380.54998779296875,380.54998779296875,381.0,374.1499938964844,374.1499938964844,2169911
2025-09-02,386.04998779296875,386.04998779296875,388.3999938964844,380.0,380.8999938964844,3362410
2025-09-03,389.1499938964844,389.1499938964844,389.70001220703125,385.70001220703125,386.04998779296875,2628692
2025-09-04,382.6000061035156,382.6000061035156,392.0,381.75,390.04998779296875,4114491
2025-09-05,385.79998779296875,385.79998779296875,386.5,380.1000061035156,382.6000061035156,3358057
2025-09-08,383.25,383.25,387.79998779296875,382.6000061035156,385.79998779296875,2978303
2025-09-09,384.6499938964844,384.6499938964844,385.6499938964844,381.1499938964844,383.5,3129390
2025-09-10,386.5,386.5,390.95001220703125,386.04998779296875,386.79998779296875,4022433
2025-09-11,388.1000061035156,388.1000061035156,388.70001220703125,385.5,386.45001220703125,3078027
2025-09-12,386.25,386.25,389.79998779296875,384.0,388.20001220703125,3626792
2025-09-15,388.0,388.0,390.95001220703125,385.5,386.0,3837268
2025-09-16,396.04998779296875,396.04998779296875,399.79998779296875,388.0,388.0,10102211
2025-09-17,394.6499938964844,394.6499938964844,397.79998779296875,393.54998779296875,397.25,4229347
2025-09-18,393.1000061035156,393.1000061035156,397.0,390.1000061035156,395.04998779296875,3956999
2025-09-19,396.29998779296875,396.29998779296875,397.5,393.1499938964844,393.25,5457632
2025-09-22,395.29998779296875,395.29998779296875,399.8999938964844,394.0,396.0,4424464
2025-09-23,395.5,395.5,398.20001220703125,394.25,396.5,2963511
2025-09-24,390.29998779296875,390.29998779296875,396.3999938964844,389.20001220703125,394.5,3121538
2025-09-25,386.0,386.0,392.3999938964844,385.20001220703125,390.29998779296875,3091484
2025-09-26,383.79998779296875,383.79998779296875,387.0,382.20001220703125,386.0,3519702
2025-09-29,388.04998779296875,388.04998779296875,389.45001220703125,383.25,384.25,3592071
2025-09-30,388.6499938964844,388.6499938964844,392.04998779296875,386.1000061035156,388.0,3229139
2025-10-01,391.1499938964844,391.1499938964844,392.79998779296875,388.6000061035156,388.6499938964844,2705427
2025-10-03,394.8999938964844,394.8999938964844,395.5,390.0,392.0,4157330
2025-10-06,395.54998779296875,395.54998779296875,396.3999938964844,389.29998779296875,394.8999938964844,4190489
2025-10-07,392.5,392.5,397.5,391.25,395.5,5544502
2025-10-08,385.45001220703125,385.45001220703125,393.3999938964844,384.25,391.5,5286159
2025-10-09,388.20001220703125,388.20001220703125,389.6499938964844,381.5,386.79998779296875,5139999
2025-10-10,390.1000061035156,390.1000061035156,396.79998779296875,389.6000061035156,396.0,7725390
2025-10-13,391.1499938964844,391.1499938964844,392.04998779296875,385.25,388.0,4861965
2025-10-14,391.54998779296875,391.54998779296875,393.1000061035156,387.70001220703125,391.1499938964844,4978714
2025-10-15,396.5,396.5,397.29998779296875,391.29998779296875,391.54998779296875,4091897
2025-10-16,399.0,399.0,402.79998779296875,396.1499938964844,397.0,5611314
2025-10-17,397.79998779296875,397.79998779296875,400.5,394.54998779296875,399.0,4998891
2025-10-20,399.79998779296875,399.79998779296875,401.0,396.6499938964844,398.29998779296875,4130123
2025-10-21,398.79998779296875,398.79998779296875,401.20001220703125,397.54998779296875,400.0,712785
2025-10-23,397.6499938964844,397.6499938964844,403.8500061035156,396.1499938964844,398.8500061035156,5231732
2025-10-24,396.8500061035156,396.8500061035156,399.20001220703125,394.0,397.6499938964844,5032576
2025-10-27,400.25,400.25,401.75,395.6499938964844,396.8999938964844,2799280
2025-10-28,398.6499938964844,398.6499938964844,401.8500061035156,396.1000061035156,400.25,3949368
2025-10-29,410.70001220703125,410.70001220703125,412.3999938964844,398.70001220703125,399.0,10944400
2025-10-30,409.79998779296875,409.79998779296875,413.25,408.29998779296875,411.04998779296875,3782450
2025-10-31,404.8999938964844,404.8999938964844,409.8999938964844,404.5,409.6000061035156,5071291
2025-11-03,408.6000061035156,408.6000061035156,409.5,401.25,403.8500061035156,4166052
2025-11-04,400.6000061035156,400.6000061035156,408.0,398.54998779296875,407.5,6132035
2025-11-05,400.6000061035156,400.6000061035156,400.6000061035156,400.6000061035156,400.6000061035156,0
2025-11-06,391.75,391.75,402.29998779296875,390.25,400.70001220703125,5024909
2025-11-07,393.20001220703125,393.20001220703125,394.3999938964844,386.0,390.95001220703125,4676601
2025-11-10,395.8500061035156,395.8500061035156,397.8999938964844,392.3500061035156,393.20001220703125,2906630
2025-11-11,395.6000061035156,395.6000061035156,396.3999938964844,390.04998779296875,395.79998779296875,3826554
2025-11-12,388.6499938964844,388.6499938964844,395.8999938964844,387.5,390.0,7856248
2025-11-13,388.79998779296875,388.79998779296875,392.70001220703125,385.0,389.3999938964844,5052456
2025-11-14,388.3999938964844,388.3999938964844,390.0,385.1499938964844,388.79998779296875,5263918
2025-11-17,392.75,392.75,393.3999938964844,388.5,388.5,6120004
2025-11-18,386.25,386.25,394.0,385.5,394.0,4583330
2025-11-19,389.1000061035156,389.1000061035156,389.75,384.20001220703125,386.95001220703125,3747191
2025-11-20,388.1000061035156,388.1000061035156,392.0,387.0,389.25,3477240
2025-11-21,387.0,387.0,390.20001220703125,385.70001220703125,388.04998779296875,4036922
2025-11-24,382.54998779296875,382.54998779296875,391.5,381.20001220703125,390.0,5819567
2025-11-25,380.0,380.0,383.6499938964844,379.0,383.0,4238096
2025-11-26,391.5,391.5,392.0,380.29998779296875,380.5,4917525
2025-11-27,392.04998779296875,392.04998779296875,399.95001220703125,391.5,392.3999938964844,7412732
2025-11-28,390.1000061035156,390.1000061035156,393.95001220703125,389.3999938964844,392.20001220703125,3760769
2025-12-01,389.75,389.75,393.0,386.70001220703125,390.6499938964844,3420680
2025-12-02,388.45001220703125,388.45001220703125,389.1499938964844,385.8999938964844,387.1000061035156,3302460
2025-12-03,383.6499938964844,383.6499938964844,389.1000061035156,382.29998779296875,387.20001220703125,3885600
2025-12-04,384.45001220703125,384.45001220703125,386.8500061035156,382.0,383.6000061035156,3786100
2025-12-05,384.5,384.5,386.0,380.54998779296875,385.0,5332479
2025-12-08,374.1499938964844,374.1499938964844,385.25,372.29998779296875,383.20001220703125,7008862
2025-12-09,376.25,376.25,378.3500061035156,369.79998779296875,373.5,2822828
2025-12-10,379.8500061035156,379.8500061035156,382.3999938964844,376.5,376.75,4914788
2025-12-11,380.1499938964844,380.1499938964844,382.25,376.20001220703125,379.8500061035156,3985013
2025-12-12,381.95001220703125,381.95001220703125,383.6000061035156,379.79998779296875,382.1000061035156,6778054
2025-12-15,381.6499938964844,381.6499938964844,382.3999938964844,378.0,380.0,3359948
2025-12-16,379.8500061035156,379.8500061035156,381.8999938964844,378.20001220703125,381.6499938964844,2682924
2025-12-17,378.54998779296875,378.54998779296875,383.29998779296875,377.29998779296875,379.8500061035156,2168123
2025-12-18,374.95001220703125,374.95001220703125,377.6499938964844,373.0,377.5,3323975
2025-12-19,380.54998779296875,380.54998779296875,381.45001220703125,373.5,375.04998779296875,3882916
2025-12-22,380.79998779296875,380.79998779296875,382.70001220703125,380.0,381.0,3280837
2025-12-23,382.20001220703125,382.20001220703125,383.5,380.5,380.79998779296875,2330687
2025-12-24,379.70001220703125,379.70001220703125,383.70001220703125,379.0,382.20001220703125,5215726
2025-12-25,379.70001220703125,379.70001220703125,379.70001220703125,379.70001220703125,379.70001220703125,0
2025-12-26,379.54998779296875,379.54998779296875,381.8999938964844,378.1000061035156,378.8999938964844,2459099
2025-12-29,376.20001220703125,376.20001220703125,380.29998779296875,375.1499938964844,379.0,2379612
2025-12-30,374.3500061035156,374.3500061035156,376.8999938964844,372.70001220703125,376.04998779296875,1675136
2025-12-31,379.6000061035156,379.6000061035156,380.75,374.79998779296875,375.0,2075846
2026-01-01,381.8500061035156,381.8500061035156,382.25,379.0,380.0,1798707
2026-01-02,393.1000061035156,393.1000061035156,393.6499938964844,381.25,381.8500061035156,13045325
2026-01-05,388.8500061035156,388.8500061035156,393.0,387.29998779296875,392.5,3966735
2026-01-06,386.5,386.5,390.45001220703125,384.75,388.8500061035156,3689482
2026-01-07,380.75,380.75,387.8999938964844,379.0,386.6000061035156,4136188
2026-01-08,374.20001220703125,374.20001220703125,381.8500061035156,373.04998779296875,380.1499938964844,3791372
2026-01-09,364.79998779296875,364.79998779296875,374.0,362.95001220703125,373.0,5875179
2026-01-12,370.6000061035156,370.6000061035156,371.3500061035156,360.1000061035156,364.79998779296875,5589564
2026-01-13,368.45001220703125,368.45001220703125,372.20001220703125,365.1499938964844,370.6000061035156,3242292
2026-01-14,367.3999938964844,367.3999938964844,370.0,366.29998779296875,366.3999938964844,3084937
2026-01-15,367.3999938964844,367.3999938964844,367.3999938964844,367.3999938964844,367.3999938964844,0
2026-01-16,366.1000061035156,366.1000061035156,372.3500061035156,364.20001220703125,368.0,3726735
