date_,adj close_hindpetro.ns,close_hindpetro.ns,high_hindpetro.ns,low_hindpetro.ns,open_hindpetro.ns,volume_hindpetro.ns
2025-03-27,346.7535095214844,359.54998779296875,364.0,349.1499938964844,350.75,4545137
2025-03-28,347.5250244140625,360.3500061035156,369.3500061035156,358.04998779296875,363.75,5348515
2025-04-01,348.8269958496094,361.70001220703125,363.5,349.6000061035156,354.79998779296875,5111753
2025-04-02,349.2609558105469,362.1499938964844,363.3999938964844,353.04998779296875,360.1000061035156,2536402
2025-04-03,349.5503234863281,362.45001220703125,374.29998779296875,359.3500061035156,361.0,5566330
2025-04-04,345.5962219238281,358.3500061035156,377.8500061035156,350.6000061035156,373.0,12874209
2025-04-07,340.2437438964844,352.79998779296875,366.95001220703125,341.5,350.0,15489620
2025-04-08,356.0118408203125,369.1499938964844,371.70001220703125,353.0,360.1000061035156,10576907
2025-04-09,365.80059814453125,379.29998779296875,383.04998779296875,365.1499938964844,372.0,11180400
2025-04-11,368.597412109375,382.20001220703125,386.75,377.04998779296875,384.5,7217670
2025-04-15,365.60772705078125,379.1000061035156,386.95001220703125,376.1000061035156,386.54998779296875,4572204
2025-04-16,376.1679992675781,390.04998779296875,391.1499938964844,377.29998779296875,378.5,3731014
2025-04-17,373.9016418457031,387.70001220703125,391.29998779296875,385.04998779296875,389.8999938964844,2358710
2025-04-21,380.79718017578125,394.8500061035156,399.0,384.5,387.70001220703125,2836553
2025-04-22,384.2690734863281,398.45001220703125,402.25,393.0,395.8999938964844,5630844
2025-04-23,374.96246337890625,388.79998779296875,399.20001220703125,383.8500061035156,398.5,4742867
2025-04-24,376.55377197265625,390.45001220703125,394.0,387.29998779296875,390.0,4385172
2025-04-25,367.1507873535156,380.70001220703125,393.1000061035156,378.25,390.3999938964844,2552932
2025-04-28,378.24151611328125,392.20001220703125,393.0,377.0,377.0,6104973
2025-04-29,377.1806335449219,391.1000061035156,396.79998779296875,389.25,393.1000061035156,4419920
2025-04-30,365.2219543457031,378.70001220703125,402.75,374.5,395.0,9150558
2025-05-02,369.8511047363281,383.5,390.29998779296875,379.95001220703125,379.95001220703125,3503397
2025-05-05,395.2633056640625,409.8500061035156,414.0,391.25,392.0,28073682
2025-05-06,382.6777648925781,396.79998779296875,411.8500061035156,395.1000061035156,410.0,5485163
2025-05-07,382.8224182128906,396.95001220703125,405.1000061035156,392.6000061035156,394.0,8825404
2025-05-08,374.28741455078125,388.1000061035156,402.6000061035156,385.0,399.0,5347464
2025-05-09,372.50323486328125,386.25,388.0,380.0,382.20001220703125,3757854
2025-05-12,374.96246337890625,388.79998779296875,397.0,386.0,395.0,4957935
2025-05-13,375.0589294433594,388.8999938964844,393.6000061035156,386.20001220703125,390.0,3665291
2025-05-14,382.4848937988281,396.6000061035156,398.0,391.45001220703125,392.79998779296875,4370060
2025-05-15,388.3677978515625,402.70001220703125,407.29998779296875,397.70001220703125,400.0,5828155
2025-05-16,395.4562072753906,410.04998779296875,411.20001220703125,402.6499938964844,404.45001220703125,5353067
2025-05-19,390.4894714355469,404.8999938964844,411.5,404.1000061035156,410.1000061035156,2489091
2025-05-20,383.25640869140625,397.3999938964844,410.5,392.20001220703125,406.0,3231580
2025-05-21,390.4894714355469,404.8999938964844,405.8999938964844,390.54998779296875,395.5,3723167
2025-05-22,386.9693908691406,401.25,406.95001220703125,397.79998779296875,405.0,1971376
2025-05-23,393.57562255859375,408.1000061035156,411.75,404.0,404.0,5540517
2025-05-26,399.8442687988281,414.6000061035156,417.45001220703125,408.45001220703125,408.79998779296875,2976520
2025-05-27,397.4814453125,412.1499938964844,415.54998779296875,406.29998779296875,414.95001220703125,4849935
2025-05-28,403.2196960449219,418.1000061035156,420.5,409.04998779296875,412.1499938964844,5630546
2025-05-29,399.98895263671875,414.75,419.1499938964844,412.6000061035156,418.8500061035156,3108847
2025-05-30,396.42059326171875,411.04998779296875,418.8999938964844,408.8999938964844,414.75,6164496
2025-06-02,393.67205810546875,408.20001220703125,412.70001220703125,407.0,409.6000061035156,2200493
2025-06-03,387.6927185058594,402.0,410.0,401.1000061035156,407.5,2570008
2025-06-04,392.1289978027344,406.6000061035156,407.6499938964844,401.0,404.0,2415724
2025-06-05,386.7283020019531,401.0,409.3999938964844,399.8999938964844,408.5,2588378
2025-06-06,392.5629577636719,407.04998779296875,407.75,402.25,402.25,1443804
2025-06-09,393.91314697265625,408.45001220703125,409.6000061035156,404.8500061035156,407.04998779296875,1139355
2025-06-10,390.682373046875,405.1000061035156,409.8999938964844,404.1000061035156,409.1000061035156,2079819
2025-06-11,400.08538818359375,414.8500061035156,423.0,406.04998779296875,406.6499938964844,8990781
2025-06-12,378.5790100097656,392.54998779296875,410.0,390.3999938964844,410.0,12405231
2025-06-13,372.50323486328125,386.25,388.3999938964844,370.1499938964844,376.0,17736231
2025-06-16,381.2793884277344,395.3500061035156,396.5,383.04998779296875,384.1000061035156,5792606
2025-06-17,379.2541198730469,393.25,401.0,392.0,393.95001220703125,3815275
2025-06-18,379.92919921875,393.95001220703125,394.95001220703125,388.29998779296875,390.1000061035156,3440848
2025-06-19,376.1197814941406,390.0,396.45001220703125,388.95001220703125,393.70001220703125,3390334
2025-06-20,378.2897033691406,392.25,394.45001220703125,388.25,389.5,6244473
2025-06-23,379.2541198730469,393.25,397.20001220703125,383.54998779296875,390.3500061035156,4641365
2025-06-24,391.79144287109375,406.25,414.79998779296875,403.8999938964844,412.5,15143931
2025-06-25,393.6238098144531,408.1499938964844,411.79998779296875,405.04998779296875,410.0,4125652
2025-06-26,405.3414001464844,420.29998779296875,424.3500061035156,407.70001220703125,408.0,11364641
2025-06-27,423.3758544921875,439.0,440.29998779296875,419.45001220703125,420.95001220703125,15352970
2025-06-30,422.45965576171875,438.04998779296875,443.20001220703125,436.25,440.0,3398554
2025-07-01,424.7742614746094,440.45001220703125,441.5,433.75,439.3999938964844,4624750
2025-07-02,421.0130615234375,436.54998779296875,446.8500061035156,433.29998779296875,444.0,3566248
2025-07-03,421.061279296875,436.6000061035156,441.6000061035156,435.25,437.70001220703125,2130326
2025-07-04,428.7765808105469,444.6000061035156,446.54998779296875,436.1499938964844,438.79998779296875,4318402
2025-07-07,431.9591064453125,447.8999938964844,455.20001220703125,441.25,448.0,8516084
2025-07-08,436.5882873535156,452.70001220703125,455.0,444.70001220703125,447.0,3860453
2025-07-09,429.5963134765625,445.45001220703125,454.6499938964844,442.6499938964844,453.0,5207942
2025-07-10,425.5458068847656,441.25,450.5,440.04998779296875,445.45001220703125,4470700
2025-07-11,420.3861999511719,435.8999938964844,444.5,433.04998779296875,444.5,2627116
2025-07-14,414.5997314453125,429.8999938964844,437.5,428.0,435.8999938964844,4575393
2025-07-15,418.02337646484375,433.45001220703125,441.0,429.1000061035156,433.5,6427673
2025-07-16,430.2231750488281,446.1000061035156,448.54998779296875,433.70001220703125,434.45001220703125,6690619
2025-07-17,424.34027099609375,440.0,446.3999938964844,438.3500061035156,446.04998779296875,2643122
2025-07-18,415.27484130859375,430.6000061035156,441.8500061035156,429.5,440.0,3796647
2025-07-21,416.335693359375,431.70001220703125,434.6000061035156,428.04998779296875,433.0,3426999
2025-07-22,413.9728698730469,429.25,437.6000061035156,428.45001220703125,433.0,4216517
2025-07-23,419.0360412597656,434.5,436.0,428.3500061035156,430.5,2793895
2025-07-24,419.4217529296875,434.8999938964844,437.0,432.3999938964844,435.29998779296875,2805754
2025-07-25,406.7879943847656,421.79998779296875,434.8999938964844,420.20001220703125,434.6000061035156,3196808
2025-07-28,406.8844299316406,421.8999938964844,430.8999938964844,419.5,422.5,2551271
2025-07-29,410.6456604003906,425.79998779296875,426.6000061035156,419.45001220703125,421.5,4743610
2025-07-30,411.0796203613281,426.25,435.8999938964844,416.0,424.0,6890461
2025-07-31,403.5572509765625,418.45001220703125,421.3999938964844,410.6000061035156,418.75,9826520
2025-08-01,389.42864990234375,403.79998779296875,421.0,402.1000061035156,420.8999938964844,3787580
2025-08-04,394.10601806640625,408.6499938964844,409.54998779296875,399.70001220703125,409.0,3277835
2025-08-05,388.126708984375,402.45001220703125,405.8999938964844,394.5,405.8999938964844,7973897
2025-08-06,387.1140441894531,401.3999938964844,404.8999938964844,399.6000061035156,403.5,2150509
2025-08-07,388.0784606933594,402.3999938964844,403.20001220703125,392.1499938964844,401.0,6318838
2025-08-08,394.92578125,409.5,415.3500061035156,399.5,407.0,12286666
2025-08-11,395.7455139160156,410.3500061035156,418.0,400.6000061035156,414.04998779296875,8713932
2025-08-12,393.5273742675781,408.04998779296875,414.8999938964844,406.79998779296875,414.8999938964844,4526566
2025-08-13,396.4688415527344,411.1000061035156,413.29998779296875,406.70001220703125,411.5,3543374
2025-08-14,390.2832946777344,394.3500061035156,406.1000061035156,393.79998779296875,402.0,6536476
2025-08-18,383.0585632324219,387.04998779296875,397.04998779296875,383.3999938964844,397.04998779296875,6525577
2025-08-19,391.5204162597656,395.6000061035156,397.8500061035156,386.1499938964844,388.0,4227710
2025-08-20,386.7698974609375,390.79998779296875,396.8500061035156,390.1000061035156,394.54998779296875,5553949
2025-08-21,389.0956726074219,393.1499938964844,395.45001220703125,390.20001220703125,390.70001220703125,2094370
2025-08-22,386.7204284667969,390.75,393.45001220703125,387.70001220703125,393.0,2627075
2025-08-25,386.2255859375,390.25,391.5,387.6000061035156,390.5,1235196
2025-08-26,379.0008544921875,382.95001220703125,391.3999938964844,381.95001220703125,388.20001220703125,4825204
2025-08-28,377.813232421875,381.75,386.5,380.79998779296875,384.6499938964844,3975225
2025-08-29,372.0235595703125,375.8999938964844,383.8500061035156,375.04998779296875,381.75,3112442
2025-09-01,381.2771301269531,385.25,385.70001220703125,376.6000061035156,377.0,2360108
2025-09-02,380.63385009765625,384.6000061035156,387.3500061035156,382.0,385.25,1630216
2025-09-03,383.2565002441406,387.25,391.6499938964844,383.0,383.0,2725471
2025-09-04,380.63385009765625,384.6000061035156,391.95001220703125,383.5,389.1000061035156,2609930
2025-09-05,379.6441650390625,383.6000061035156,386.54998779296875,380.20001220703125,384.70001220703125,2017875
2025-09-08,389.8379211425781,393.8999938964844,395.29998779296875,384.1499938964844,384.1499938964844,2956578
2025-09-09,385.8791809082031,389.8999938964844,397.0,389.29998779296875,394.0,1921681
2025-09-10,388.40289306640625,392.45001220703125,393.8999938964844,388.79998779296875,391.0,1897568
2025-09-11,393.69769287109375,397.79998779296875,405.79998779296875,391.0,391.0,3642055
2025-09-12,394.6379089355469,398.75,401.04998779296875,396.54998779296875,398.95001220703125,1389746
2025-09-15,395.7265625,399.8500061035156,400.6499938964844,396.20001220703125,398.75,1227975
2025-09-16,397.8544006347656,402.0,403.04998779296875,400.1499938964844,401.79998779296875,1344352
2025-09-17,401.4667663574219,405.6499938964844,408.5,402.3500061035156,404.0,2545562
2025-09-18,404.3863525390625,408.6000061035156,409.25,404.8999938964844,405.70001220703125,1832949
2025-09-19,408.7904357910156,413.04998779296875,416.0,408.20001220703125,408.6000061035156,4587363
2025-09-22,408.4935302734375,412.75,417.3500061035156,409.79998779296875,413.04998779296875,2571485
2025-09-23,419.9244079589844,424.29998779296875,425.25,413.0,413.0,4865287
2025-09-24,420.51824951171875,424.8999938964844,431.0,422.75,426.0,7158456
2025-09-25,419.1326904296875,423.5,427.70001220703125,420.75,424.0,2368804
2025-09-26,417.89556884765625,422.25,425.25,420.0,423.0,5579737
2025-09-29,437.1944885253906,441.75,444.3999938964844,421.5,422.29998779296875,11650349
2025-09-30,438.82745361328125,443.3999938964844,445.45001220703125,439.04998779296875,442.04998779296875,4266200
2025-10-01,429.9202575683594,434.3999938964844,449.8999938964844,433.3999938964844,443.5,6469324
2025-10-03,441.6975402832031,446.29998779296875,447.0,431.79998779296875,439.0,6294835
2025-10-06,451.59442138671875,456.29998779296875,459.1499938964844,440.1000061035156,446.0,4323430
2025-10-07,449.5655822753906,454.25,465.20001220703125,453.0,456.79998779296875,8444885
2025-10-08,452.5841064453125,457.29998779296875,463.0,452.0,452.0,4192443
2025-10-09,453.27691650390625,458.0,464.79998779296875,456.04998779296875,460.5,3613774
2025-10-10,447.8336181640625,452.5,461.3500061035156,450.8500061035156,456.5,1709268
2025-10-13,446.69549560546875,451.3500061035156,457.0,444.0,454.5,5914037
2025-10-14,438.085205078125,442.6499938964844,454.8500061035156,440.54998779296875,452.1000061035156,1703812
2025-10-15,444.0233154296875,448.6499938964844,451.8500061035156,439.3500061035156,445.0,6539175
2025-10-16,447.289306640625,451.95001220703125,456.20001220703125,443.20001220703125,449.5,5317330
2025-10-17,443.9738464355469,448.6000061035156,459.0,446.0,453.0,3262100
2025-10-20,448.27899169921875,452.95001220703125,457.6000061035156,450.0,450.0,2128923
2025-10-21,450.7037048339844,455.3999938964844,456.5,451.70001220703125,454.95001220703125,327276
2025-10-23,436.15533447265625,440.70001220703125,454.54998779296875,437.04998779296875,454.54998779296875,6169707
2025-10-24,433.92852783203125,438.45001220703125,444.0,432.1000061035156,436.25,4341566
2025-10-27,449.07073974609375,453.75,454.54998779296875,438.0,438.1000061035156,5526263
2025-10-28,447.4872131347656,452.1499938964844,456.70001220703125,449.20001220703125,454.0,4477594
2025-10-29,464.0150146484375,468.8500061035156,470.8999938964844,451.1000061035156,451.1000061035156,8351676
2025-10-30,464.9057312011719,469.75,478.79998779296875,464.54998779296875,470.0,9564962
2025-10-31,471.0912780761719,476.0,484.1000061035156,469.3500061035156,469.95001220703125,7891214
2025-11-03,479.1077575683594,484.1000061035156,487.3999938964844,480.04998779296875,481.5,6195012
2025-11-04,479.8500061035156,484.8500061035156,491.3999938964844,482.75,483.75,6047242
2025-11-05,479.8500061035156,484.8500061035156,484.8500061035156,484.8500061035156,484.8500061035156,0
2025-11-06,473.1499938964844,473.1499938964844,484.0,471.75,484.0,5156374
2025-11-07,479.54998779296875,479.54998779296875,480.8999938964844,468.3500061035156,472.0,5059893
2025-11-10,482.0,482.0,485.20001220703125,477.75,479.54998779296875,2222672
2025-11-11,487.8999938964844,487.8999938964844,489.5,470.0,480.5,6815234
2025-11-12,484.8999938964844,484.8999938964844,494.45001220703125,483.25,490.0,3568821
2025-11-13,486.04998779296875,486.04998779296875,490.3999938964844,481.8999938964844,487.0,2807895
2025-11-14,481.25,481.25,488.75,477.3500061035156,483.1000061035156,2456049
2025-11-17,486.5,486.5,492.20001220703125,482.3999938964844,483.0,3478922
2025-11-18,483.54998779296875,483.54998779296875,488.5,482.3999938964844,486.3999938964844,1780519
2025-11-19,477.1499938964844,477.1499938964844,485.0,475.29998779296875,482.6000061035156,3937809
2025-11-20,477.8999938964844,477.8999938964844,481.3500061035156,474.45001220703125,478.0,2859788
2025-11-21,471.8999938964844,471.8999938964844,478.0,470.1499938964844,477.6000061035156,2763162
2025-11-24,463.04998779296875,463.04998779296875,474.5,462.0,471.8999938964844,8097325
2025-11-25,455.25,455.25,462.0,452.75,461.75,6235243
2025-11-26,466.25,466.25,467.70001220703125,457.04998779296875,457.1000061035156,3690761
2025-11-27,463.3999938964844,463.3999938964844,469.29998779296875,459.1499938964844,467.1000061035156,2236914
2025-11-28,457.5,457.5,462.5,455.70001220703125,462.0,1539822
2025-12-01,451.95001220703125,451.95001220703125,461.1000061035156,449.0,458.0,2140607
2025-12-02,450.45001220703125,450.45001220703125,460.45001220703125,447.0,455.0,5323687
2025-12-03,450.70001220703125,450.70001220703125,455.29998779296875,446.6499938964844,450.95001220703125,4191593
2025-12-04,447.95001220703125,447.95001220703125,453.75,445.0,451.8999938964844,3132109
2025-12-05,450.3500061035156,450.3500061035156,451.95001220703125,445.3999938964844,447.95001220703125,2114565
2025-12-08,445.95001220703125,445.95001220703125,452.95001220703125,442.70001220703125,451.79998779296875,3238893
2025-12-09,448.75,448.75,453.8999938964844,442.29998779296875,445.1499938964844,6794529
2025-12-10,449.5,449.5,456.8999938964844,448.5,450.5,2723651
2025-12-11,448.04998779296875,448.04998779296875,451.95001220703125,443.5,451.79998779296875,2284129
2025-12-12,459.8999938964844,459.8999938964844,461.5,448.5,449.0,2617358
2025-12-15,466.1499938964844,466.1499938964844,468.1499938964844,456.5,461.04998779296875,3139768
2025-12-16,465.3500061035156,465.3500061035156,468.29998779296875,460.20001220703125,466.1000061035156,1508242
2025-12-17,465.45001220703125,465.45001220703125,471.75,464.45001220703125,466.0,2284665
2025-12-18,464.0,464.0,468.29998779296875,457.8500061035156,466.6000061035156,1217678
2025-12-19,469.75,469.75,470.3999938964844,462.54998779296875,466.0,3305705
2025-12-22,475.54998779296875,475.54998779296875,478.04998779296875,468.29998779296875,470.0,2896134
2025-12-23,475.1000061035156,475.1000061035156,477.3999938964844,471.29998779296875,477.0,1881359
2025-12-24,470.70001220703125,470.70001220703125,477.5,469.25,475.1000061035156,1548951
2025-12-25,470.70001220703125,470.70001220703125,470.70001220703125,470.70001220703125,470.70001220703125,0
2025-12-26,467.70001220703125,467.70001220703125,471.0,465.04998779296875,470.70001220703125,1095275
2025-12-29,474.1499938964844,474.1499938964844,475.95001220703125,466.8999938964844,468.5,1617182
2025-12-30,468.75,468.75,480.75,467.3999938964844,475.25,5380500
2025-12-31,499.04998779296875,499.04998779296875,500.8999938964844,469.04998779296875,469.79998779296875,11948717
2026-01-01,498.6000061035156,498.6000061035156,502.1499938964844,493.0,499.75,3287789
2026-01-02,495.8500061035156,495.8500061035156,501.70001220703125,492.29998779296875,498.6000061035156,6513192
2026-01-05,492.3999938964844,492.3999938964844,508.45001220703125,488.1000061035156,495.1499938964844,8489981
2026-01-06,482.3500061035156,482.3500061035156,492.3500061035156,474.5,492.0,4341976
2026-01-07,476.45001220703125,476.45001220703125,485.04998779296875,475.0,483.0,2548077
2026-01-08,452.20001220703125,452.20001220703125,475.0,448.95001220703125,475.0,6527619
2026-01-09,448.75,448.75,455.20001220703125,446.29998779296875,452.0,7018633
2026-01-12,451.04998779296875,451.04998779296875,451.8999938964844,441.70001220703125,451.0,2794252
2026-01-13,448.8500061035156,448.8500061035156,453.5,445.1000061035156,451.0,1842284
2026-01-14,440.1499938964844,440.1499938964844,448.20001220703125,437.25,447.3500061035156,8097390
2026-01-15,440.1499938964844,440.1499938964844,440.1499938964844,440.1499938964844,440.1499938964844,0
2026-01-16,457.8999938964844,457.8999938964844,458.75,445.0,445.0,8060832
