date_,adj close_tiindia.ns,close_tiindia.ns,high_tiindia.ns,low_tiindia.ns,open_tiindia.ns,volume_tiindia.ns
2025-04-22,2652.74365234375,2654.10009765625,2680.89990234375,2558.0,2599.0,819177
2025-04-23,2671.6337890625,2673.0,2702.39990234375,2638.699951171875,2662.5,778544
2025-04-24,2654.142822265625,2655.5,2678.699951171875,2632.199951171875,2677.89990234375,295553
2025-04-25,2572.58447265625,2573.89990234375,2666.0,2552.39990234375,2655.5,575595
2025-04-28,2640.949462890625,2642.300048828125,2650.0,2565.300048828125,2572.0,516369
2025-04-29,2796.070068359375,2797.5,2808.5,2655.699951171875,2666.0,1460140
2025-04-30,2897.11865234375,2898.60009765625,2934.39990234375,2786.300048828125,2803.0,1162175
2025-05-02,2898.717529296875,2900.199951171875,2923.5,2857.5,2879.0,264153
2025-05-05,2990.071044921875,2991.60009765625,2997.699951171875,2894.0,2913.0,344570
2025-05-06,2910.311767578125,2911.800048828125,3007.0,2895.60009765625,2995.0,346855
2025-05-07,2953.48974609375,2955.0,2974.89990234375,2870.0,2870.0,217410
2025-05-08,2880.127197265625,2881.60009765625,2996.0,2859.89990234375,2959.0,241912
2025-05-09,2858.838134765625,2860.300048828125,2878.5,2803.0,2835.0,514168
2025-05-12,2960.385986328125,2961.89990234375,2971.300048828125,2895.300048828125,2904.60009765625,183895
2025-05-13,2992.4697265625,2994.0,3038.300048828125,2961.89990234375,2961.89990234375,363732
2025-05-14,3037.44677734375,3039.0,3063.39990234375,2945.0,2995.0,265821
2025-05-15,2908.71240234375,2910.199951171875,3065.0,2892.0,3065.0,459226
2025-05-16,3043.0439453125,3044.60009765625,3075.0,2912.0,2912.0,551545
2025-05-19,3124.802001953125,3126.39990234375,3255.0,3071.800048828125,3077.0,1142682
2025-05-20,2997.967041015625,2999.5,3153.0,2981.300048828125,3143.199951171875,404514
2025-05-21,3001.165283203125,3002.699951171875,3048.300048828125,2971.800048828125,3025.0,278887
2025-05-22,2983.374267578125,2984.89990234375,3042.89990234375,2966.39990234375,3013.5,257572
2025-05-23,3045.242919921875,3046.800048828125,3054.0,2982.300048828125,2998.5,195407
2025-05-26,3055.53759765625,3057.10009765625,3078.89990234375,3015.0,3050.0,225242
2025-05-27,3042.64404296875,3044.199951171875,3059.5,3002.10009765625,3057.5,189565
2025-05-28,3014.658447265625,3016.199951171875,3059.5,3007.10009765625,3040.10009765625,205496
2025-05-29,3053.338623046875,3054.89990234375,3069.89990234375,3015.0,3026.89990234375,130102
2025-05-30,3060.534912109375,3062.10009765625,3090.89990234375,3031.0,3070.60009765625,324556
2025-06-02,3054.13818359375,3055.699951171875,3069.199951171875,3001.0,3020.0,126933
2025-06-03,3031.749755859375,3033.300048828125,3093.0,3022.0,3067.89990234375,100558
2025-06-04,3076.4267578125,3078.0,3093.199951171875,3011.0,3011.0,299108
2025-06-05,3083.822998046875,3085.39990234375,3119.0,3075.300048828125,3089.800048828125,88946
2025-06-06,3065.432373046875,3067.0,3099.0,3028.0,3099.0,289522
2025-06-09,3038.046630859375,3039.60009765625,3088.89990234375,3021.300048828125,3070.0,231198
2025-06-10,3087.121337890625,3088.699951171875,3095.0,3039.60009765625,3055.0,300188
2025-06-11,3026.052734375,3027.60009765625,3119.89990234375,3020.0,3099.89990234375,187736
2025-06-12,2976.677734375,2978.199951171875,3051.89990234375,2961.5,3044.0,219763
2025-06-13,2934.69921875,2936.199951171875,3023.5,2895.0,2910.0,226253
2025-06-16,2985.773193359375,2987.300048828125,3016.89990234375,2932.699951171875,2936.5,212738
2025-06-17,2902.61572265625,2904.10009765625,3020.0,2895.699951171875,2995.0,239936
2025-06-18,2897.11865234375,2898.60009765625,2919.89990234375,2884.10009765625,2919.89990234375,144130
2025-06-19,2848.84326171875,2850.300048828125,2907.800048828125,2835.5,2900.0,168442
2025-06-20,2924.804443359375,2926.300048828125,2947.0,2840.199951171875,2850.300048828125,581088
2025-06-23,2867.233642578125,2868.699951171875,2915.800048828125,2851.0,2901.199951171875,199717
2025-06-24,2855.23974609375,2856.699951171875,2925.300048828125,2850.10009765625,2900.0,373106
2025-06-25,2854.740234375,2856.199951171875,2897.0,2826.60009765625,2874.89990234375,245172
2025-06-26,3003.763916015625,3005.300048828125,3012.0,2856.60009765625,2884.0,1595455
2025-06-27,3080.52490234375,3082.10009765625,3117.0,2992.39990234375,3008.0,779151
2025-06-30,3107.410888671875,3109.0,3129.89990234375,3076.39990234375,3084.0,217469
2025-07-01,3085.422119140625,3087.0,3140.0,3075.39990234375,3105.0,287155
2025-07-02,2993.669189453125,2995.199951171875,3094.5,2962.89990234375,3085.39990234375,346960
2025-07-03,2951.290771484375,2952.800048828125,3002.300048828125,2917.0,2995.199951171875,531438
2025-07-04,2986.472900390625,2988.0,2994.89990234375,2938.0,2975.0,252419
2025-07-07,2938.697265625,2940.199951171875,3015.0,2930.10009765625,2969.0,94953
2025-07-08,2923.60498046875,2925.10009765625,2965.89990234375,2880.0,2954.39990234375,190004
2025-07-09,2893.8203125,2895.300048828125,2980.0,2879.0,2925.5,155838
2025-07-10,2898.01806640625,2899.5,2925.0,2880.0,2920.0,141411
2025-07-11,2868.333251953125,2869.800048828125,2908.0,2836.60009765625,2908.0,400399
2025-07-14,2869.53271484375,2871.0,2916.199951171875,2863.300048828125,2868.89990234375,241264
2025-07-15,2928.80224609375,2930.300048828125,2946.89990234375,2855.800048828125,2871.0,225760
2025-07-16,2938.297607421875,2939.800048828125,2964.39990234375,2912.10009765625,2929.89990234375,134161
2025-07-17,2940.396240234375,2941.89990234375,2979.10009765625,2925.0,2939.89990234375,97879
2025-07-18,2917.407958984375,2918.89990234375,2959.0,2905.0,2942.39990234375,1178773
2025-07-21,2937.8974609375,2939.39990234375,2966.300048828125,2901.300048828125,2919.89990234375,290494
2025-07-22,2947.992431640625,2949.5,3005.0,2941.699951171875,2947.800048828125,248426
2025-07-23,2950.691162109375,2952.199951171875,2977.800048828125,2942.10009765625,2961.0,132058
2025-07-24,2933.199951171875,2934.699951171875,2955.199951171875,2911.60009765625,2955.199951171875,164241
2025-07-25,2889.0,2889.0,2963.699951171875,2862.0,2910.0,213863
2025-07-28,2821.60009765625,2821.60009765625,2909.300048828125,2812.10009765625,2880.0,86121
2025-07-29,2868.5,2868.5,2880.699951171875,2793.800048828125,2823.5,149463
2025-07-30,2855.39990234375,2855.39990234375,2940.0,2834.800048828125,2850.0,725196
2025-07-31,2840.699951171875,2840.699951171875,2860.0,2798.5,2855.39990234375,289474
2025-08-01,2808.39990234375,2808.39990234375,2847.699951171875,2772.0,2846.89990234375,214054
2025-08-04,2903.800048828125,2903.800048828125,2956.0,2775.0,2820.0,558622
2025-08-05,2902.0,2902.0,2919.199951171875,2842.300048828125,2915.0,153143
2025-08-06,2960.199951171875,2960.199951171875,2990.5,2851.0,2901.89990234375,1570696
2025-08-07,2942.89990234375,2942.89990234375,3003.199951171875,2915.800048828125,2980.0,344155
2025-08-08,2885.699951171875,2885.699951171875,2977.199951171875,2880.0,2965.0,184536
2025-08-11,3000.60009765625,3000.60009765625,3015.39990234375,2878.5,2893.89990234375,315016
2025-08-12,3021.699951171875,3021.699951171875,3050.0,2980.0,2985.0,469315
2025-08-13,3057.199951171875,3057.199951171875,3071.89990234375,3021.800048828125,3021.800048828125,187828
2025-08-14,3063.60009765625,3063.60009765625,3082.800048828125,3044.0,3052.0,170555
2025-08-18,3051.199951171875,3051.199951171875,3097.89990234375,3045.0,3080.10009765625,170097
2025-08-19,3152.39990234375,3152.39990234375,3172.89990234375,3049.800048828125,3051.5,339925
2025-08-20,3180.0,3180.0,3251.699951171875,3136.300048828125,3162.0,421986
2025-08-21,3097.39990234375,3097.39990234375,3199.0,3091.10009765625,3180.0,166487
2025-08-22,3072.10009765625,3072.10009765625,3189.10009765625,3063.5,3085.0,376900
2025-08-25,3060.0,3060.0,3112.0,3053.0,3085.10009765625,209973
2025-08-26,3028.39990234375,3028.39990234375,3068.300048828125,3014.39990234375,3053.0,649177
2025-08-28,2943.39990234375,2943.39990234375,3051.89990234375,2930.199951171875,3038.10009765625,376659
2025-08-29,2961.60009765625,2961.60009765625,2998.89990234375,2897.39990234375,2943.39990234375,315651
2025-09-01,3140.89990234375,3140.89990234375,3152.0,2950.0,2950.0,508869
2025-09-02,3047.5,3047.5,3180.0,3042.60009765625,3155.0,1041247
2025-09-03,3043.800048828125,3043.800048828125,3070.0,2991.199951171875,3060.0,331847
2025-09-04,2996.89990234375,2996.89990234375,3085.5,2989.10009765625,3080.199951171875,205521
2025-09-05,2990.60009765625,2990.60009765625,3049.0,2946.10009765625,3019.0,270435
2025-09-08,3072.300048828125,3072.300048828125,3095.0,2960.60009765625,3002.0,776128
2025-09-09,3151.5,3151.5,3169.0,3079.300048828125,3079.39990234375,951765
2025-09-10,3235.10009765625,3235.10009765625,3255.0,3166.10009765625,3177.0,501252
2025-09-11,3211.300048828125,3211.300048828125,3249.89990234375,3190.0,3235.10009765625,264580
2025-09-12,3231.199951171875,3231.199951171875,3260.0,3198.60009765625,3233.0,283216
2025-09-15,3354.10009765625,3354.10009765625,3374.39990234375,3240.0,3245.0,698056
2025-09-16,3404.39990234375,3404.39990234375,3419.89990234375,3358.10009765625,3380.0,518815
2025-09-17,3387.0,3387.0,3414.300048828125,3363.0,3400.0,196881
2025-09-18,3389.89990234375,3389.89990234375,3403.699951171875,3358.60009765625,3400.0,153976
2025-09-19,3329.699951171875,3329.699951171875,3399.89990234375,3313.5,3386.89990234375,376891
2025-09-22,3350.10009765625,3350.10009765625,3381.800048828125,3301.0,3329.699951171875,213053
2025-09-23,3303.0,3303.0,3394.5,3294.0,3369.0,179660
2025-09-24,3276.5,3276.5,3331.89990234375,3266.300048828125,3303.0,139434
2025-09-25,3212.800048828125,3212.800048828125,3287.0,3195.0,3284.800048828125,262960
2025-09-26,3129.10009765625,3129.10009765625,3210.89990234375,3110.0,3195.0,200317
2025-09-29,3098.60009765625,3098.60009765625,3156.39990234375,3087.60009765625,3136.10009765625,142335
2025-09-30,3096.699951171875,3096.699951171875,3138.699951171875,3080.0,3125.0,251549
2025-10-01,3084.10009765625,3084.10009765625,3125.39990234375,3057.60009765625,3110.800048828125,151713
2025-10-03,3136.10009765625,3136.10009765625,3150.0,3082.199951171875,3090.0,247121
2025-10-06,3150.199951171875,3150.199951171875,3174.39990234375,3119.0,3135.10009765625,147329
2025-10-07,3218.39990234375,3218.39990234375,3238.0,3150.0,3150.0,443871
2025-10-08,3142.199951171875,3142.199951171875,3241.0,3130.60009765625,3215.10009765625,263601
2025-10-09,3191.60009765625,3191.60009765625,3200.0,3111.10009765625,3137.89990234375,194026
2025-10-10,3159.0,3159.0,3219.0,3145.10009765625,3198.0,101586
2025-10-13,3116.199951171875,3116.199951171875,3158.89990234375,3100.10009765625,3133.0,109844
2025-10-14,3099.39990234375,3099.39990234375,3116.199951171875,3087.0,3106.0,164025
2025-10-15,3150.199951171875,3150.199951171875,3169.39990234375,3088.199951171875,3106.0,138868
2025-10-16,3179.0,3179.0,3210.0,3159.10009765625,3161.0,127384
2025-10-17,3136.39990234375,3136.39990234375,3189.39990234375,3108.89990234375,3179.0,180720
2025-10-20,3126.300048828125,3126.300048828125,3198.699951171875,3115.10009765625,3160.60009765625,143774
2025-10-21,3129.89990234375,3129.89990234375,3159.800048828125,3121.5,3131.5,12249
2025-10-23,3206.39990234375,3206.39990234375,3214.0,3113.10009765625,3130.0,187333
2025-10-24,3159.199951171875,3159.199951171875,3262.89990234375,3148.5,3230.0,318533
2025-10-27,3133.800048828125,3133.800048828125,3170.0,3123.0,3170.0,154424
2025-10-28,3125.5,3125.5,3169.800048828125,3112.60009765625,3133.800048828125,264958
2025-10-29,3140.800048828125,3140.800048828125,3160.89990234375,3111.0,3130.60009765625,369186
2025-10-30,3059.699951171875,3059.699951171875,3169.800048828125,3050.0,3159.0,419222
2025-10-31,3023.0,3023.0,3090.0,3015.0,3061.0,732768
2025-11-03,3046.5,3046.5,3079.300048828125,2994.5,3018.60009765625,411589
2025-11-04,2992.5,2992.5,3058.800048828125,2975.0,3052.0,323423
2025-11-05,2992.5,2992.5,2992.5,2992.5,2992.5,0
2025-11-06,2977.60009765625,2977.60009765625,3054.0,2937.699951171875,2980.10009765625,415353
2025-11-07,2985.60009765625,2985.60009765625,2999.300048828125,2901.10009765625,2974.699951171875,240259
2025-11-10,2980.300048828125,2980.300048828125,3017.89990234375,2940.39990234375,2970.60009765625,169826
2025-11-11,2999.39990234375,2999.39990234375,3007.5,2950.199951171875,2991.60009765625,103821
2025-11-12,3035.5,3035.5,3055.0,2975.199951171875,2999.0,201680
2025-11-13,3033.39990234375,3033.39990234375,3069.800048828125,3024.0,3024.60009765625,138040
2025-11-14,3067.60009765625,3067.60009765625,3075.0,3019.0,3044.60009765625,214533
2025-11-17,3091.60009765625,3091.60009765625,3106.60009765625,3053.0,3067.60009765625,107644
2025-11-18,3031.699951171875,3031.699951171875,3082.60009765625,3021.800048828125,3082.60009765625,193125
2025-11-19,3033.300048828125,3033.300048828125,3042.699951171875,3002.199951171875,3025.0,365037
2025-11-20,3005.0,3005.0,3059.89990234375,2992.300048828125,3036.0,121655
2025-11-21,2884.39990234375,2884.39990234375,3000.0,2870.0,2999.699951171875,546306
2025-11-24,2909.300048828125,2909.300048828125,2930.0,2850.0,2870.0,615833
2025-11-25,2879.699951171875,2879.699951171875,2914.89990234375,2860.0,2910.0,307363
2025-11-26,2880.699951171875,2880.699951171875,2918.0,2872.10009765625,2880.0,357948
2025-11-27,2836.800048828125,2836.800048828125,2898.89990234375,2831.60009765625,2898.89990234375,675560
2025-11-28,2784.39990234375,2784.39990234375,2849.300048828125,2776.39990234375,2839.89990234375,734692
2025-12-01,2797.800048828125,2797.800048828125,2829.60009765625,2762.39990234375,2796.60009765625,250034
2025-12-02,2793.699951171875,2793.699951171875,2811.0,2763.0,2792.39990234375,258679
2025-12-03,2740.5,2740.5,2821.89990234375,2733.60009765625,2793.699951171875,174819
2025-12-04,2703.60009765625,2703.60009765625,2742.5,2692.800048828125,2733.800048828125,354251
2025-12-05,2666.699951171875,2666.699951171875,2710.5,2656.10009765625,2693.60009765625,628493
2025-12-08,2566.800048828125,2566.800048828125,2673.10009765625,2558.0,2666.0,488198
2025-12-09,2655.39990234375,2655.39990234375,2665.10009765625,2536.60009765625,2572.39990234375,675085
2025-12-10,2627.89990234375,2627.89990234375,2749.5,2612.0,2669.300048828125,2083640
2025-12-11,2651.10009765625,2651.10009765625,2662.0,2587.699951171875,2615.0,200089
2025-12-12,2655.60009765625,2655.60009765625,2678.0,2631.699951171875,2660.0,178645
2025-12-15,2647.699951171875,2647.699951171875,2657.800048828125,2605.0,2655.0,337954
2025-12-16,2622.39990234375,2622.39990234375,2653.39990234375,2615.0,2647.699951171875,158203
2025-12-17,2614.10009765625,2614.10009765625,2658.60009765625,2604.10009765625,2611.0,177604
2025-12-18,2579.89990234375,2579.89990234375,2629.10009765625,2568.60009765625,2616.0,250404
2025-12-19,2634.89990234375,2634.89990234375,2648.0,2571.0,2571.0,416386
2025-12-22,2597.699951171875,2597.699951171875,2651.800048828125,2590.0,2651.800048828125,293094
2025-12-23,2597.39990234375,2597.39990234375,2611.300048828125,2557.0,2597.699951171875,184479
2025-12-24,2595.699951171875,2595.699951171875,2617.699951171875,2580.0,2597.699951171875,104524
2025-12-26,2600.800048828125,2600.800048828125,2630.699951171875,2590.10009765625,2610.0,156269
2025-12-29,2606.199951171875,2606.199951171875,2618.5,2574.89990234375,2588.60009765625,254205
2025-12-30,2565.39990234375,2565.39990234375,2618.199951171875,2557.699951171875,2618.199951171875,281767
2025-12-31,2614.10009765625,2614.10009765625,2625.39990234375,2566.0,2578.0,144804
2026-01-01,2622.89990234375,2622.89990234375,2645.89990234375,2603.300048828125,2614.10009765625,152873
2026-01-02,2597.699951171875,2597.699951171875,2630.300048828125,2583.699951171875,2623.10009765625,273237
2026-01-05,2530.0,2530.0,2614.89990234375,2520.699951171875,2610.60009765625,501042
2026-01-06,2549.0,2549.0,2560.0,2517.10009765625,2530.0,240876
2026-01-07,2527.39990234375,2527.39990234375,2571.0,2511.60009765625,2549.0,167122
2026-01-08,2507.5,2507.5,2548.5,2491.300048828125,2527.0,221864
2026-01-09,2452.5,2452.5,2508.699951171875,2438.60009765625,2500.0,1068119
2026-01-12,2408.699951171875,2408.699951171875,2467.10009765625,2356.0,2452.60009765625,443066
2026-01-13,2387.300048828125,2387.300048828125,2447.199951171875,2360.10009765625,2408.699951171875,286637
2026-01-14,2354.800048828125,2354.800048828125,2387.300048828125,2335.0,2387.300048828125,484673
2026-01-16,2342.60009765625,2342.60009765625,2386.5,2330.0,2336.10009765625,162707
