date_,adj close_nuvama.ns,close_nuvama.ns,high_nuvama.ns,low_nuvama.ns,open_nuvama.ns,volume_nuvama.ns
2025-03-21,1152.5274658203125,1268.9100341796875,1279.800048828125,1198.1099853515625,1200.0,2378260
2025-03-24,1134.7252197265625,1249.31005859375,1272.9599609375,1246.510009765625,1270.6700439453125,429220
2025-03-25,1124.2435302734375,1237.77001953125,1262.56005859375,1223.739990234375,1252.0,376545
2025-03-26,1118.348876953125,1231.280029296875,1266.6800537109375,1218.6600341796875,1240.0,331960
2025-03-27,1102.998779296875,1214.3800048828125,1237.3900146484375,1195.0400390625,1224.469970703125,937220
2025-03-28,1103.6890869140625,1215.1400146484375,1236.7900390625,1210.75,1221.3800048828125,457330
2025-04-01,1075.8321533203125,1184.469970703125,1229.6600341796875,1177.7900390625,1219.010009765625,478820
2025-04-02,1046.2039794921875,1151.8499755859375,1204.97998046875,1143.0799560546875,1181.199951171875,537720
2025-04-03,1094.2340087890625,1204.72998046875,1211.97998046875,1140.719970703125,1141.8499755859375,321855
2025-04-04,1027.2481689453125,1130.97998046875,1203.6400146484375,1117.0,1203.2900390625,489370
2025-04-07,968.1463623046875,1065.9100341796875,1092.300048828125,947.0900268554688,947.0900268554688,1064540
2025-04-08,978.5734252929688,1077.3900146484375,1119.97998046875,1068.9599609375,1110.0,290375
2025-04-09,978.1827392578125,1076.9599609375,1087.1800537109375,1053.8499755859375,1080.0,174240
2025-04-11,1001.6890869140625,1102.8399658203125,1133.5999755859375,1074.719970703125,1113.2900390625,368755
2025-04-15,1036.43994140625,1141.0999755859375,1162.0,1128.0999755859375,1141.800048828125,250775
2025-04-16,1067.866455078125,1175.699951171875,1206.5,1137.0,1151.5,718985
2025-04-17,1083.761474609375,1193.199951171875,1200.0,1170.199951171875,1178.4000244140625,215540
2025-04-21,1095.024169921875,1205.5999755859375,1226.0,1170.199951171875,1199.800048828125,334020
2025-04-22,1105.3785400390625,1217.0,1242.4000244140625,1191.699951171875,1212.0,339955
2025-04-23,1120.91015625,1234.0999755859375,1237.800048828125,1200.0,1232.0,246645
2025-04-24,1113.280517578125,1225.699951171875,1237.199951171875,1220.699951171875,1234.0999755859375,154515
2025-04-25,1138.62158203125,1253.5999755859375,1270.0999755859375,1222.4000244140625,1226.0999755859375,1608980
2025-04-28,1136.4417724609375,1251.199951171875,1284.199951171875,1242.0,1253.5999755859375,324255
2025-04-29,1129.084716796875,1243.0999755859375,1257.9000244140625,1235.0,1248.4000244140625,289660
2025-04-30,1107.1043701171875,1218.9000244140625,1245.800048828125,1195.5,1224.5,362130
2025-05-02,1100.1104736328125,1211.199951171875,1237.9000244140625,1199.0,1204.699951171875,190095
2025-05-05,1070.4097900390625,1178.5,1189.9000244140625,1130.199951171875,1182.4000244140625,612750
2025-05-06,1040.6180419921875,1145.699951171875,1195.5,1140.0,1182.9000244140625,235295
2025-05-07,1083.034912109375,1192.4000244140625,1198.4000244140625,1134.0,1141.199951171875,306380
2025-05-08,1067.049072265625,1174.800048828125,1212.199951171875,1169.199951171875,1198.300048828125,240140
2025-05-09,1077.7667236328125,1186.5999755859375,1207.9000244140625,1144.5999755859375,1151.199951171875,324085
2025-05-12,1105.5601806640625,1217.199951171875,1230.0,1200.4000244140625,1209.5999755859375,285280
2025-05-13,1138.16748046875,1253.0999755859375,1270.699951171875,1211.199951171875,1224.0,277710
2025-05-14,1225.8167724609375,1349.5999755859375,1360.0,1254.199951171875,1265.5,1226135
2025-05-15,1222.6376953125,1346.0999755859375,1359.800048828125,1330.0,1349.4000244140625,219120
2025-05-16,1218.368896484375,1341.4000244140625,1352.5999755859375,1330.300048828125,1346.0999755859375,159100
2025-05-19,1238.5325927734375,1363.5999755859375,1368.0,1287.0999755859375,1341.4000244140625,484445
2025-05-20,1238.44189453125,1363.5,1388.0,1355.5999755859375,1378.9000244140625,763885
2025-05-21,1252.5201416015625,1379.0,1382.0,1347.199951171875,1364.199951171875,182525
2025-05-22,1235.626220703125,1360.4000244140625,1394.199951171875,1332.4000244140625,1377.199951171875,310810
2025-05-23,1236.3526611328125,1361.199951171875,1375.0,1341.5999755859375,1366.0,233575
2025-05-26,1250.88525390625,1377.199951171875,1394.0,1356.9000244140625,1366.0,281315
2025-05-27,1258.4239501953125,1385.5,1395.0,1371.199951171875,1377.199951171875,291975
2025-05-28,1257.6973876953125,1384.699951171875,1398.699951171875,1380.800048828125,1393.0,153580
2025-05-29,1264.237060546875,1391.9000244140625,1428.800048828125,1384.0,1400.0,830200
2025-05-30,1306.92626953125,1438.9000244140625,1462.0,1391.9000244140625,1394.5,2110870
2025-06-02,1331.7222900390625,1466.199951171875,1469.800048828125,1424.0,1448.9000244140625,984095
2025-06-03,1381.6666259765625,1449.5999755859375,1483.0,1438.0999755859375,1464.0,753225
2025-06-04,1395.868408203125,1464.5,1475.5999755859375,1432.300048828125,1460.0,351850
2025-06-05,1375.0899658203125,1442.699951171875,1476.199951171875,1436.0999755859375,1476.199951171875,435800
2025-06-06,1404.0653076171875,1473.0999755859375,1475.5999755859375,1440.0,1456.4000244140625,565135
2025-06-09,1448.576904296875,1519.800048828125,1560.0,1475.5,1480.300048828125,1039520
2025-06-10,1440.3798828125,1511.199951171875,1550.0,1490.4000244140625,1523.0999755859375,432575
2025-06-11,1413.4061279296875,1482.9000244140625,1537.699951171875,1462.9000244140625,1532.0,726610
2025-06-12,1379.855712890625,1447.699951171875,1485.0,1442.699951171875,1482.800048828125,333180
2025-06-13,1351.166259765625,1417.5999755859375,1433.5999755859375,1393.5999755859375,1419.800048828125,521785
2025-06-16,1346.2099609375,1412.4000244140625,1427.9000244140625,1396.0,1422.5999755859375,399545
2025-06-17,1409.6888427734375,1479.0,1484.0,1402.199951171875,1412.4000244140625,1131420
2025-06-18,1386.24169921875,1454.4000244140625,1487.5,1449.800048828125,1479.0,274285
2025-06-19,1327.9097900390625,1393.199951171875,1464.9000244140625,1387.5999755859375,1462.0,481825
2025-06-20,1311.992431640625,1376.5,1419.5999755859375,1365.5999755859375,1393.199951171875,798530
2025-06-23,1345.924072265625,1412.0999755859375,1419.800048828125,1361.0999755859375,1374.0,338160
2025-06-24,1362.889892578125,1429.9000244140625,1438.800048828125,1406.9000244140625,1417.0999755859375,326145
2025-06-25,1430.5626220703125,1500.9000244140625,1507.0,1433.9000244140625,1438.0,692105
2025-06-26,1506.146240234375,1580.199951171875,1589.0,1497.5999755859375,1500.0,1788660
2025-06-27,1579.82373046875,1657.5,1701.5999755859375,1565.0,1580.199951171875,1401775
2025-06-30,1569.05322265625,1646.199951171875,1701.699951171875,1635.199951171875,1675.300048828125,800585
2025-07-01,1574.7720947265625,1652.199951171875,1659.800048828125,1612.4000244140625,1640.0,578070
2025-07-02,1538.3623046875,1614.0,1690.800048828125,1606.5,1630.0,677955
2025-07-03,1558.4735107421875,1635.0999755859375,1676.800048828125,1587.0,1620.0,867765
2025-07-04,1384.144775390625,1452.199951171875,1588.0,1441.0,1588.0,4094825
2025-07-07,1429.323486328125,1499.5999755859375,1516.0,1427.0999755859375,1450.199951171875,3092085
2025-07-08,1423.4140625,1493.4000244140625,1530.0,1472.4000244140625,1508.9000244140625,1368490
2025-07-09,1393.485595703125,1462.0,1506.0,1456.199951171875,1493.300048828125,604335
2025-07-10,1405.3997802734375,1474.5,1508.699951171875,1466.199951171875,1474.699951171875,803950
2025-07-11,1395.0106201171875,1463.5999755859375,1487.300048828125,1460.0999755859375,1474.5,348145
2025-07-14,1414.1685791015625,1483.699951171875,1501.0999755859375,1472.5999755859375,1484.5,734205
2025-07-15,1435.7095947265625,1506.300048828125,1515.0,1472.0,1491.0,501555
2025-07-16,1430.46728515625,1500.800048828125,1543.0,1481.0999755859375,1505.800048828125,753945
2025-07-17,1490.4195556640625,1563.699951171875,1579.0,1506.0999755859375,1507.5999755859375,2197515
2025-07-18,1473.2630615234375,1545.699951171875,1574.0,1538.0,1574.0,421205
2025-07-21,1454.2003173828125,1525.699951171875,1554.0999755859375,1497.300048828125,1548.0,508470
2025-07-22,1482.985107421875,1555.9000244140625,1577.199951171875,1540.300048828125,1555.4000244140625,859220
2025-07-23,1474.4068603515625,1546.9000244140625,1562.0,1527.0,1562.0,342425
2025-07-24,1480.697509765625,1553.5,1570.0,1536.0,1570.0,424475
2025-07-25,1400.4434814453125,1469.300048828125,1547.5999755859375,1463.199951171875,1546.0999755859375,810760
2025-07-28,1379.09326171875,1446.9000244140625,1497.800048828125,1441.0,1454.4000244140625,510640
2025-07-29,1374.4228515625,1442.0,1462.0999755859375,1427.199951171875,1455.5999755859375,367885
2025-07-30,1413.02490234375,1482.5,1488.0,1440.0999755859375,1454.199951171875,423120
2025-07-31,1380.04638671875,1447.9000244140625,1476.199951171875,1427.9000244140625,1475.0,889340
2025-08-01,1318.4737548828125,1383.300048828125,1447.9000244140625,1380.0,1444.0,837070
2025-08-04,1311.4205322265625,1375.9000244140625,1387.199951171875,1351.5999755859375,1380.9000244140625,644970
2025-08-05,1333.056640625,1398.5999755859375,1435.5999755859375,1379.0,1387.9000244140625,1002005
2025-08-06,1326.95654296875,1392.199951171875,1405.0,1370.0,1400.0,501915
2025-08-07,1324.192626953125,1389.300048828125,1414.5,1369.0,1386.300048828125,537060
2025-08-08,1290.546875,1354.0,1397.800048828125,1348.5999755859375,1393.0,358615
2025-08-11,1303.7001953125,1367.800048828125,1377.0,1354.300048828125,1369.5999755859375,368270
2025-08-12,1306.368896484375,1370.5999755859375,1393.4000244140625,1361.300048828125,1369.0999755859375,426140
2025-08-13,1321.0472412109375,1386.0,1400.0,1344.0,1385.800048828125,665705
2025-08-14,1326.575439453125,1391.800048828125,1428.699951171875,1354.699951171875,1396.0,1607330
2025-08-18,1311.7064208984375,1376.199951171875,1414.0,1355.300048828125,1414.0,825395
2025-08-19,1294.2640380859375,1357.9000244140625,1385.4000244140625,1340.300048828125,1385.199951171875,756520
2025-08-20,1306.6549072265625,1370.9000244140625,1375.5,1334.0,1365.800048828125,804720
2025-08-21,1317.139404296875,1381.9000244140625,1429.699951171875,1364.0999755859375,1376.0,2156140
2025-08-22,1330.673828125,1396.0999755859375,1409.9000244140625,1380.800048828125,1385.800048828125,443295
2025-08-25,1307.2266845703125,1371.5,1403.5999755859375,1367.0999755859375,1402.199951171875,410770
2025-08-26,1282.6357421875,1345.699951171875,1372.0,1334.0,1369.0,491370
2025-08-28,1248.418212890625,1309.800048828125,1345.0999755859375,1305.199951171875,1343.0,531115
2025-08-29,1216.9647216796875,1276.800048828125,1323.0,1274.300048828125,1315.199951171875,649000
2025-09-01,1229.4508056640625,1289.9000244140625,1297.4000244140625,1262.699951171875,1271.5,509140
2025-09-02,1229.2601318359375,1289.699951171875,1303.300048828125,1280.5999755859375,1292.5999755859375,484465
2025-09-03,1244.7962646484375,1306.0,1320.0,1290.699951171875,1296.0,573260
2025-09-04,1229.641357421875,1290.0999755859375,1325.9000244140625,1288.0,1324.300048828125,577245
2025-09-05,1240.888427734375,1301.9000244140625,1327.0,1283.0,1291.800048828125,588320
2025-09-08,1225.54296875,1285.800048828125,1308.4000244140625,1284.0,1305.0,292555
2025-09-09,1214.8677978515625,1274.5999755859375,1296.199951171875,1269.199951171875,1290.300048828125,419600
2025-09-10,1215.8209228515625,1275.5999755859375,1299.0,1271.5,1286.0,458710
2025-09-11,1176.0751953125,1233.9000244140625,1286.800048828125,1231.0,1282.0,923055
2025-09-12,1228.3070068359375,1288.699951171875,1304.0,1231.800048828125,1237.300048828125,1779320
2025-09-15,1221.82568359375,1281.9000244140625,1305.5999755859375,1267.699951171875,1288.5999755859375,549285
2025-09-16,1215.9161376953125,1275.699951171875,1290.0,1269.0,1282.199951171875,470885
2025-09-17,1213.3427734375,1273.0,1279.5,1260.4000244140625,1276.0,761530
2025-09-18,1220.7772216796875,1280.800048828125,1300.5,1264.800048828125,1277.4000244140625,603595
2025-09-19,1221.158447265625,1281.199951171875,1291.5999755859375,1278.5,1285.9000244140625,511895
2025-09-22,1197.2347412109375,1256.0999755859375,1288.800048828125,1250.0,1287.0,715760
2025-09-23,1186.1783447265625,1244.5,1260.5999755859375,1231.0,1260.0,566075
2025-09-24,1177.314208984375,1235.199951171875,1246.0,1225.0,1244.4000244140625,431810
2025-09-25,1149.959228515625,1206.5,1234.9000244140625,1203.5999755859375,1229.199951171875,532255
2025-09-26,1165.6859130859375,1223.0,1247.5,1199.5999755859375,1216.0,1072275
2025-09-29,1198.473876953125,1257.4000244140625,1259.800048828125,1222.0,1234.800048828125,704505
2025-09-30,1201.9051513671875,1261.0,1268.5999755859375,1249.5,1257.4000244140625,612780
2025-10-01,1236.9805908203125,1297.800048828125,1299.0,1255.0,1261.0,673735
2025-10-03,1287.5921630859375,1350.9000244140625,1359.800048828125,1304.199951171875,1305.5999755859375,2888405
2025-10-06,1320.6658935546875,1385.5999755859375,1388.800048828125,1339.0999755859375,1360.0,898835
2025-10-07,1326.6707763671875,1391.9000244140625,1407.0,1380.800048828125,1385.699951171875,767215
2025-10-08,1336.2021484375,1401.9000244140625,1413.0,1382.800048828125,1390.0,554160
2025-10-09,1358.600830078125,1425.4000244140625,1428.4000244140625,1393.9000244140625,1402.0,454525
2025-10-10,1379.2838134765625,1447.0999755859375,1462.9000244140625,1423.5,1428.699951171875,724355
2025-10-13,1372.4212646484375,1439.9000244140625,1452.0,1424.9000244140625,1442.0,651720
2025-10-14,1362.1273193359375,1429.0999755859375,1460.0,1425.0,1436.800048828125,418020
2025-10-15,1375.8525390625,1443.5,1450.699951171875,1417.0,1428.699951171875,514540
2025-10-16,1377.3775634765625,1445.0999755859375,1460.0,1440.0,1444.0,257635
2025-10-17,1338.2989501953125,1404.0999755859375,1443.800048828125,1400.199951171875,1443.800048828125,422825
2025-10-20,1338.1083984375,1403.9000244140625,1419.5999755859375,1382.0999755859375,1411.800048828125,415315
2025-10-21,1383.9542236328125,1452.0,1458.0,1400.0,1403.9000244140625,452915
2025-10-23,1374.5181884765625,1442.0999755859375,1467.800048828125,1436.300048828125,1453.0,635405
2025-10-24,1367.94140625,1435.199951171875,1469.5999755859375,1432.300048828125,1442.0,424440
2025-10-27,1414.5498046875,1484.0999755859375,1487.199951171875,1432.800048828125,1435.199951171875,695735
2025-10-28,1418.74365234375,1488.5,1496.300048828125,1475.5,1484.4000244140625,393800
2025-10-29,1402.5404052734375,1471.5,1483.800048828125,1352.0999755859375,1434.0,3025740
2025-10-30,1377.66357421875,1445.4000244140625,1482.199951171875,1430.0,1482.199951171875,508005
2025-10-31,1351.9288330078125,1418.4000244140625,1479.800048828125,1399.800048828125,1449.4000244140625,711695
2025-11-03,1359.7445068359375,1426.5999755859375,1439.5999755859375,1410.0,1424.800048828125,396375
2025-11-04,1362.6038818359375,1429.5999755859375,1465.199951171875,1421.5,1434.0,839580
2025-11-06,1393.104248046875,1461.5999755859375,1488.0,1420.0,1420.0,1988975
2025-11-07,1391.579345703125,1460.0,1479.199951171875,1412.9000244140625,1462.0999755859375,987630
2025-11-10,1423.699951171875,1493.699951171875,1514.699951171875,1455.300048828125,1467.0,893625
2025-11-11,1469.300048828125,1469.300048828125,1489.699951171875,1450.199951171875,1482.0,468350
2025-11-12,1470.300048828125,1470.300048828125,1486.300048828125,1456.0999755859375,1475.9000244140625,464825
2025-11-13,1474.5,1474.5,1506.0,1466.5999755859375,1470.300048828125,684530
2025-11-14,1467.9000244140625,1467.9000244140625,1483.4000244140625,1457.0999755859375,1481.800048828125,372755
2025-11-17,1473.0999755859375,1473.0999755859375,1481.9000244140625,1460.199951171875,1469.800048828125,748915
2025-11-18,1463.9000244140625,1463.9000244140625,1481.0999755859375,1446.4000244140625,1475.0,418020
2025-11-19,1468.800048828125,1468.800048828125,1479.0,1449.9000244140625,1460.199951171875,306455
2025-11-20,1467.199951171875,1467.199951171875,1476.800048828125,1460.300048828125,1466.0,225890
2025-11-21,1449.9000244140625,1449.9000244140625,1472.0,1445.0999755859375,1468.800048828125,359155
2025-11-24,1410.5999755859375,1410.5999755859375,1456.0,1401.0,1443.0999755859375,639165
2025-11-25,1394.5,1394.5,1420.0,1385.0,1410.5999755859375,255040
2025-11-26,1462.5999755859375,1462.5999755859375,1469.9000244140625,1394.5,1398.0,1268485
2025-11-27,1476.9000244140625,1476.9000244140625,1479.9000244140625,1455.0,1463.0,489675
2025-11-28,1492.5,1492.5,1514.9000244140625,1450.199951171875,1476.0,1090445
2025-12-01,1490.5999755859375,1490.5999755859375,1519.699951171875,1483.699951171875,1493.0,578305
2025-12-02,1453.800048828125,1453.800048828125,1497.5999755859375,1446.300048828125,1497.5999755859375,271995
2025-12-03,1415.5,1415.5,1454.9000244140625,1410.199951171875,1446.199951171875,351700
2025-12-04,1415.699951171875,1415.699951171875,1427.800048828125,1407.5999755859375,1423.5999755859375,203010
2025-12-05,1434.5,1434.5,1443.0,1400.300048828125,1419.800048828125,332785
2025-12-08,1425.4000244140625,1425.4000244140625,1459.5999755859375,1419.5999755859375,1433.699951171875,758340
2025-12-09,1414.800048828125,1414.800048828125,1424.4000244140625,1394.5,1420.5,373910
2025-12-10,1402.5999755859375,1402.5999755859375,1424.0,1394.9000244140625,1422.800048828125,341965
2025-12-11,1446.0999755859375,1446.0999755859375,1461.9000244140625,1405.0,1411.800048828125,692380
2025-12-12,1470.4000244140625,1470.4000244140625,1474.800048828125,1448.800048828125,1457.199951171875,363875
2025-12-15,1454.800048828125,1454.800048828125,1469.800048828125,1448.5,1469.800048828125,166330
2025-12-16,1438.0,1438.0,1460.4000244140625,1433.0,1456.800048828125,257355
2025-12-17,1434.199951171875,1434.199951171875,1456.800048828125,1428.5999755859375,1438.0,202650
2025-12-18,1460.300048828125,1460.300048828125,1499.5999755859375,1446.5,1450.0,1667455
2025-12-19,1433.800048828125,1433.800048828125,1470.0,1410.0,1466.0,1141780
2025-12-22,1428.300048828125,1428.300048828125,1442.800048828125,1418.0,1442.800048828125,611865
2025-12-23,1456.4000244140625,1456.4000244140625,1462.800048828125,1418.4000244140625,1432.300048828125,646800
2025-12-24,1523.0,1523.0,1528.0,1451.0,1456.4000244140625,2521455
2025-12-26,1493.5,1493.5,1531.0,1478.0,1520.0,736850
2025-12-29,1461.0,1461.0,1481.0,1432.0,1480.0,1024359
2025-12-30,1451.5,1451.5,1468.5,1440.0,1455.0,346118
2025-12-31,1480.5,1480.5,1493.0,1452.5,1452.5,367603
2026-01-01,1458.5,1458.5,1485.0,1448.5,1485.0,232327
2026-01-02,1468.199951171875,1468.199951171875,1476.0,1453.0,1459.0,251732
2026-01-05,1492.9000244140625,1492.9000244140625,1505.199951171875,1467.5,1475.0,357422
2026-01-06,1478.5,1478.5,1504.9000244140625,1467.4000244140625,1493.0,209224
2026-01-07,1478.9000244140625,1478.9000244140625,1492.800048828125,1465.800048828125,1478.0999755859375,226135
2026-01-08,1449.0,1449.0,1487.4000244140625,1440.0,1479.0999755859375,364207
2026-01-09,1424.5999755859375,1424.5999755859375,1464.5999755859375,1415.0,1448.0,247569
2026-01-12,1417.5,1417.5,1432.199951171875,1400.4000244140625,1417.699951171875,216981
2026-01-13,1420.0999755859375,1420.0999755859375,1427.199951171875,1402.0999755859375,1420.0,196706
2026-01-14,1435.0,1435.0,1450.9000244140625,1413.0,1413.0999755859375,317448
2026-01-16,1474.5,1474.5,1501.9000244140625,1442.0999755859375,1448.0,795884
