date_,adj close_iex.ns,close_iex.ns,high_iex.ns,low_iex.ns,open_iex.ns,volume_iex.ns
2025-03-21,171.3584442138672,172.6699981689453,172.97000122070312,167.5500030517578,167.85000610351562,6138007
2025-03-24,176.71743774414062,178.07000732421875,178.5,173.14999389648438,174.0,4988273
2025-03-25,174.65322875976562,175.99000549316406,180.0,175.27000427246094,178.75,5209870
2025-03-26,175.81434631347656,177.16000366210938,179.0,173.88999938964844,175.0,5398342
2025-03-27,177.08462524414062,178.44000244140625,180.5,175.2100067138672,177.0,5754346
2025-03-28,174.43490600585938,175.77000427246094,180.5,174.5,179.3000030517578,4414614
2025-04-01,175.38760375976562,176.72999572753906,178.94000244140625,174.14999389648438,175.14999389648438,4161026
2025-04-02,176.63804626464844,177.99000549316406,178.3000030517578,174.6699981689453,176.35000610351562,3095795
2025-04-03,180.66720581054688,182.0500030517578,182.88999938964844,175.5,175.5,4238026
2025-04-04,177.1640167236328,178.52000427246094,183.44000244140625,175.10000610351562,182.89999389648438,7089543
2025-04-07,172.47987365722656,173.8000030517578,176.0,160.66000366210938,160.66000366210938,6931298
2025-04-08,175.55630493164062,176.89999389648438,179.5,174.1999969482422,175.1999969482422,3039914
2025-04-09,176.05252075195312,177.39999389648438,179.50999450683594,173.4499969482422,176.8000030517578,3130795
2025-04-11,177.67013549804688,179.02999877929688,181.24000549316406,177.0800018310547,180.0,2959611
2025-04-15,182.6123046875,184.00999450683594,184.49000549316406,180.25999450683594,181.0,4531924
2025-04-16,185.19256591796875,186.61000061035156,186.99000549316406,183.5,184.3000030517578,3694080
2025-04-17,186.19488525390625,187.6199951171875,189.52999877929688,185.61000061035156,186.61000061035156,4374184
2025-04-21,188.52703857421875,189.97000122070312,190.7100067138672,187.25999450683594,187.6199951171875,2993780
2025-04-22,188.25909423828125,189.6999969482422,192.8000030517578,188.33999633789062,190.14999389648438,3570060
2025-04-23,189.876708984375,191.3300018310547,191.89999389648438,187.05999755859375,191.0,3918207
2025-04-24,189.3904266357422,190.83999633789062,192.9199981689453,189.22999572753906,191.3300018310547,4623926
2025-04-25,189.05300903320312,190.5,201.35000610351562,189.4600067138672,194.7899932861328,63450190
2025-04-28,193.7272491455078,195.2100067138672,196.89999389648438,190.0,190.0,11359210
2025-04-29,191.35540771484375,192.82000732421875,196.5,192.02999877929688,195.47000122070312,5621470
2025-04-30,188.90415954589844,190.35000610351562,194.64999389648438,188.52000427246094,193.5,5244268
2025-05-02,189.08279418945312,190.52999877929688,193.99000549316406,189.1300048828125,190.35000610351562,3628182
2025-05-05,193.65777587890625,195.13999938964844,196.49000549316406,190.25,191.5,6172085
2025-05-06,189.539306640625,190.99000549316406,200.0,190.24000549316406,199.0,8886830
2025-05-07,194.96775817871094,196.4600067138672,197.8000030517578,186.6300048828125,187.0,9443756
2025-05-08,188.4575653076172,189.89999389648438,197.86000061035156,187.1999969482422,196.47000122070312,3495893
2025-05-09,187.9415283203125,189.3800048828125,190.0500030517578,182.0,182.0,4682343
2025-05-12,193.46920776367188,194.9499969482422,196.5,192.60000610351562,196.0,5491611
2025-05-13,193.3203582763672,194.8000030517578,195.6999969482422,193.39999389648438,195.0,3698819
2025-05-14,195.75173950195312,197.25,197.69000244140625,193.25,194.99000549316406,7080077
2025-05-15,195.97999572753906,197.47999572753906,200.88999938964844,196.25999450683594,199.0,4898463
2025-05-16,199.86000061035156,199.86000061035156,201.0,194.75999450683594,196.7899932861328,7133581
2025-05-19,197.6300048828125,197.6300048828125,202.38999938964844,197.0,200.89999389648438,5216563
2025-05-20,197.4499969482422,197.4499969482422,200.42999267578125,197.11000061035156,198.10000610351562,4117067
2025-05-21,199.17999267578125,199.17999267578125,200.77000427246094,195.3300018310547,197.4499969482422,3691869
2025-05-22,194.8300018310547,194.8300018310547,199.22999572753906,192.72000122070312,199.0,3789004
2025-05-23,195.02999877929688,195.02999877929688,195.9499969482422,193.25,195.5,2027729
2025-05-26,194.5,194.5,197.77000427246094,193.58999633789062,195.97999572753906,2182375
2025-05-27,199.4499969482422,199.4499969482422,199.99000549316406,194.4199981689453,194.5,5954518
2025-05-28,197.80999755859375,197.80999755859375,201.3300018310547,197.33999633789062,199.4499969482422,4606287
2025-05-29,199.80999755859375,199.80999755859375,200.5,197.2100067138672,197.80999755859375,5167254
2025-05-30,200.5500030517578,200.5500030517578,203.19000244140625,197.52000427246094,199.80999755859375,10105269
2025-06-02,200.6300048828125,200.6300048828125,203.35000610351562,198.6699981689453,200.5,7869316
2025-06-03,201.1699981689453,201.1699981689453,203.0,199.10000610351562,201.0,4776429
2025-06-04,202.00999450683594,202.00999450683594,204.5,197.0,202.0,17829093
2025-06-05,199.3300018310547,199.3300018310547,203.58999633789062,195.6199951171875,203.0,10137602
2025-06-06,202.1300048828125,202.1300048828125,204.35000610351562,198.57000732421875,200.19000244140625,12286701
2025-06-09,209.30999755859375,209.30999755859375,215.39999389648438,203.5,203.64999389648438,35814295
2025-06-10,210.00999450683594,210.00999450683594,212.0,207.6999969482422,210.89999389648438,12648712
2025-06-11,193.67999267578125,193.67999267578125,214.1999969482422,188.58999633789062,211.60000610351562,71166193
2025-06-12,190.2100067138672,190.2100067138672,196.3300018310547,188.92999267578125,195.0,22026039
2025-06-13,187.22000122070312,187.22000122070312,189.0,186.0,187.00999450683594,7101481
2025-06-16,190.10000610351562,190.10000610351562,191.0800018310547,183.6999969482422,187.22000122070312,7804072
2025-06-17,186.75999450683594,186.75999450683594,190.89999389648438,185.5800018310547,190.19000244140625,7294833
2025-06-18,183.30999755859375,183.30999755859375,188.0,182.77999877929688,186.75999450683594,5428591
2025-06-19,178.85000610351562,178.85000610351562,185.89999389648438,178.5,183.39999389648438,5713629
2025-06-20,182.50999450683594,182.50999450683594,183.0,178.86000061035156,179.0,4394466
2025-06-23,182.5800018310547,182.5800018310547,183.3800048828125,180.0,181.10000610351562,2886661
2025-06-24,187.77000427246094,187.77000427246094,189.52000427246094,184.14999389648438,184.5,9357972
2025-06-25,189.00999450683594,189.00999450683594,194.33999633789062,188.14999389648438,189.0,8160730
2025-06-26,190.13999938964844,190.13999938964844,191.0,186.05999755859375,188.0,7789161
2025-06-27,189.27999877929688,189.27999877929688,192.10000610351562,187.60000610351562,190.1999969482422,7150860
2025-06-30,193.11000061035156,193.11000061035156,193.5,189.75,190.00999450683594,5838078
2025-07-01,193.08999633789062,193.08999633789062,194.11000061035156,191.61000061035156,194.0,5051293
2025-07-02,195.24000549316406,195.24000549316406,196.8000030517578,192.9600067138672,193.08999633789062,7017146
2025-07-03,197.75,197.75,199.0,194.1999969482422,195.89999389648438,5983801
2025-07-04,197.6300048828125,197.6300048828125,200.69000244140625,196.00999450683594,198.8000030517578,5507326
2025-07-07,199.3300018310547,199.3300018310547,199.60000610351562,196.22000122070312,197.5,3414788
2025-07-08,200.99000549316406,200.99000549316406,202.5,198.0,198.9199981689453,8012831
2025-07-09,207.9600067138672,207.9600067138672,211.75,199.0500030517578,201.0,23167001
2025-07-10,206.3800048828125,206.3800048828125,209.6999969482422,205.50999450683594,208.0,5122463
2025-07-11,206.42999267578125,206.42999267578125,208.0,203.1999969482422,205.5,3543960
2025-07-14,207.1300048828125,207.1300048828125,208.60000610351562,205.10000610351562,205.6999969482422,4396685
2025-07-15,208.97999572753906,208.97999572753906,209.39999389648438,206.3000030517578,207.05999755859375,3061720
2025-07-16,208.30999755859375,208.30999755859375,209.99000549316406,207.32000732421875,208.5,3661850
2025-07-17,205.75,205.75,208.99000549316406,204.60000610351562,208.00999450683594,4645862
2025-07-18,203.13999938964844,203.13999938964844,206.47000122070312,202.66000366210938,205.60000610351562,1939814
2025-07-21,195.99000549316406,195.99000549316406,205.0,195.17999267578125,202.00999450683594,7836870
2025-07-22,192.55999755859375,192.55999755859375,200.0,191.5399932861328,196.94000244140625,9707232
2025-07-23,187.88999938964844,187.88999938964844,193.41000366210938,186.61000061035156,192.6999969482422,9214590
2025-07-24,132.32000732421875,132.32000732421875,169.10000610351562,131.5,169.10000610351562,127736986
2025-07-25,145.02000427246094,145.02000427246094,149.39999389648438,136.41000366210938,137.8000030517578,298471535
2025-07-28,139.1199951171875,139.1199951171875,146.39999389648438,132.16000366210938,146.39999389648438,84489906
2025-07-29,134.64999389648438,134.64999389648438,138.5399932861328,132.0,137.3000030517578,46588839
2025-07-30,136.0500030517578,136.0500030517578,138.39999389648438,133.0500030517578,135.88999938964844,38434079
2025-07-31,135.3000030517578,135.3000030517578,141.5,133.75,135.0,28369765
2025-08-01,132.08999633789062,132.08999633789062,136.47000122070312,131.72000122070312,135.44000244140625,13337730
2025-08-04,133.97999572753906,133.97999572753906,134.4499969482422,130.64999389648438,133.3000030517578,12654592
2025-08-05,133.49000549316406,133.49000549316406,135.3000030517578,131.7100067138672,135.0,18708771
2025-08-06,132.17999267578125,132.17999267578125,133.52999877929688,131.10000610351562,133.49000549316406,11870382
2025-08-07,133.4600067138672,133.4600067138672,134.0500030517578,130.25999450683594,131.8000030517578,14214767
2025-08-08,138.0399932861328,138.0399932861328,139.8000030517578,132.63999938964844,133.4600067138672,29027613
2025-08-11,137.89999389648438,137.89999389648438,139.0399932861328,135.1999969482422,138.4499969482422,11473028
2025-08-12,138.0800018310547,138.0800018310547,139.1300048828125,135.89999389648438,137.3699951171875,10917993
2025-08-13,141.1699981689453,141.1699981689453,142.2899932861328,137.80999755859375,138.0,16615911
2025-08-14,140.27000427246094,140.27000427246094,141.6300048828125,139.02999877929688,141.0,5839144
2025-08-18,141.00999450683594,141.00999450683594,141.5,138.66000366210938,140.25,8400424
2025-08-19,141.58999633789062,141.58999633789062,141.99000549316406,138.66000366210938,140.77000427246094,7788677
2025-08-20,143.14999389648438,143.14999389648438,144.14999389648438,140.72999572753906,141.99000549316406,7543910
2025-08-21,144.6199951171875,144.6199951171875,146.10000610351562,142.8000030517578,143.14999389648438,8787145
2025-08-22,143.9199981689453,143.9199981689453,146.07000732421875,143.42999267578125,144.0,6706865
2025-08-25,143.8699951171875,143.8699951171875,148.8000030517578,142.63999938964844,143.86000061035156,10187666
2025-08-26,141.25999450683594,141.25999450683594,144.4499969482422,140.86000061035156,144.3000030517578,6441292
2025-08-28,139.75999450683594,139.75999450683594,141.85000610351562,139.08999633789062,141.25999450683594,5592044
2025-08-29,139.8000030517578,139.8000030517578,141.2899932861328,139.25999450683594,140.0,3949076
2025-09-01,142.2100067138672,142.2100067138672,143.10000610351562,139.52000427246094,139.8000030517578,4039519
2025-09-02,141.19000244140625,141.19000244140625,143.75,140.85000610351562,143.0,3872440
2025-09-03,142.07000732421875,142.07000732421875,142.3000030517578,140.47999572753906,141.19000244140625,3303329
2025-09-04,142.64999389648438,142.64999389648438,144.25,141.9199981689453,144.0,4500009
2025-09-05,141.9499969482422,141.9499969482422,144.08999633789062,140.0,142.64999389648438,4808605
2025-09-08,142.3000030517578,142.3000030517578,144.0,141.5500030517578,143.89999389648438,2833263
2025-09-09,142.86000061035156,142.86000061035156,143.6999969482422,141.75,142.5500030517578,2870738
2025-09-10,144.74000549316406,144.74000549316406,145.69000244140625,143.41000366210938,143.58999633789062,6265716
2025-09-11,143.4199981689453,143.4199981689453,145.0,142.5,145.0,3436932
2025-09-12,144.83999633789062,144.83999633789062,145.89999389648438,143.25999450683594,143.60000610351562,3634402
2025-09-15,147.2100067138672,147.2100067138672,147.89999389648438,145.0,145.7899932861328,5369108
2025-09-16,147.3800048828125,147.3800048828125,148.88999938964844,146.57000732421875,148.0800018310547,5543060
2025-09-17,148.44000244140625,148.44000244140625,152.44000244140625,148.0,148.0,17256455
2025-09-18,148.61000061035156,148.61000061035156,149.75999450683594,146.80999755859375,149.61000061035156,6998033
2025-09-19,149.02999877929688,149.02999877929688,149.85000610351562,148.22000122070312,149.0,3282240
2025-09-22,146.08999633789062,146.08999633789062,149.72999572753906,145.85000610351562,149.0,4666556
2025-09-23,143.91000366210938,143.91000366210938,146.30999755859375,142.8699951171875,146.1199951171875,4643971
2025-09-24,140.41000366210938,140.41000366210938,144.0,140.0,143.5,4001048
2025-09-25,139.82000732421875,139.82000732421875,142.11000061035156,139.36000061035156,140.39999389648438,3714601
2025-09-26,137.75999450683594,137.75999450683594,140.35000610351562,136.75,139.08999633789062,3531957
2025-09-29,139.72000122070312,139.72000122070312,140.99000549316406,137.58999633789062,138.0,5753855
2025-09-30,139.19000244140625,139.19000244140625,140.24000549316406,137.6199951171875,140.0,3599755
2025-10-01,141.17999267578125,141.17999267578125,142.0,138.32000732421875,139.8000030517578,9457649
2025-10-03,143.58999633789062,143.58999633789062,143.88999938964844,141.60000610351562,141.77000427246094,6885047
2025-10-06,142.5500030517578,142.5500030517578,144.8000030517578,141.8699951171875,144.30999755859375,2830105
2025-10-07,141.5800018310547,141.5800018310547,143.60000610351562,141.08999633789062,142.9600067138672,2142047
2025-10-08,139.22000122070312,139.22000122070312,142.0800018310547,138.85000610351562,141.6999969482422,2671977
2025-10-09,140.4199981689453,140.4199981689453,140.69000244140625,138.86000061035156,139.0,2093488
2025-10-10,139.8699951171875,139.8699951171875,141.0,139.57000732421875,140.4199981689453,2161199
2025-10-13,137.02999877929688,137.02999877929688,140.0,136.10000610351562,139.0,6393814
2025-10-14,136.08999633789062,136.08999633789062,138.55999755859375,134.02000427246094,137.02999877929688,7214347
2025-10-15,135.36000061035156,135.36000061035156,136.8000030517578,134.64999389648438,136.08999633789062,4802387
2025-10-16,134.7899932861328,134.7899932861328,136.38999938964844,133.5,135.0,6846625
2025-10-17,134.17999267578125,134.17999267578125,135.02999877929688,133.5,134.7899932861328,4675489
2025-10-20,138.2899932861328,138.2899932861328,139.16000366210938,133.85000610351562,134.17999267578125,7367382
2025-10-21,139.13999938964844,139.13999938964844,140.4600067138672,138.61000061035156,140.0,1759872
2025-10-23,144.52000427246094,144.52000427246094,145.0,137.94000244140625,140.0,9280059
2025-10-24,147.0500030517578,147.0500030517578,148.49000549316406,144.05999755859375,144.97000122070312,12465685
2025-10-27,147.13999938964844,147.13999938964844,149.38999938964844,145.9499969482422,148.0,7557240
2025-10-28,147.52000427246094,147.52000427246094,149.27000427246094,144.8699951171875,147.0,8935101
2025-10-29,148.66000366210938,148.66000366210938,149.49000549316406,146.85000610351562,147.0,6025893
2025-10-30,143.5500030517578,143.5500030517578,149.32000732421875,140.0,149.0,18304555
2025-10-31,139.05999755859375,139.05999755859375,145.99000549316406,138.8000030517578,145.99000549316406,14549711
2025-11-03,140.00999450683594,140.00999450683594,140.5,138.0,140.08999633789062,4720034
2025-11-04,137.66000366210938,137.66000366210938,142.3300018310547,137.25999450683594,141.0,5938097
2025-11-05,137.66000366210938,137.66000366210938,137.66000366210938,137.66000366210938,137.66000366210938,0
2025-11-06,138.13999938964844,138.13999938964844,140.0,135.63999938964844,138.14999389648438,6201879
2025-11-07,138.9600067138672,138.9600067138672,140.57000732421875,136.1699981689453,137.5,8004546
2025-11-10,139.5800018310547,139.5800018310547,140.8000030517578,138.85000610351562,139.64999389648438,3498788
2025-11-11,139.33999633789062,139.33999633789062,140.0399932861328,137.55999755859375,140.0,3851447
2025-11-12,139.42999267578125,139.42999267578125,139.97999572753906,138.75,139.4600067138672,2775641
2025-11-13,138.4499969482422,138.4499969482422,140.3000030517578,138.25,139.60000610351562,3261261
2025-11-14,137.5500030517578,137.5500030517578,138.8000030517578,136.57000732421875,138.4499969482422,2461071
2025-11-17,137.5500030517578,137.5500030517578,139.44000244140625,137.4199981689453,137.6999969482422,3264778
2025-11-18,136.64999389648438,136.64999389648438,138.25999450683594,136.39999389648438,137.61000061035156,1926629
2025-11-19,137.11000061035156,137.11000061035156,137.25,135.00999450683594,136.72999572753906,3528588
2025-11-20,143.1300048828125,143.1300048828125,143.72999572753906,137.3000030517578,137.5,24915170
2025-11-21,141.1199951171875,141.1199951171875,145.19000244140625,140.47999572753906,143.0,9713151
2025-11-24,140.2899932861328,140.2899932861328,142.0500030517578,140.0,141.7899932861328,4973886
2025-11-25,140.24000549316406,140.24000549316406,142.3000030517578,139.8000030517578,140.2899932861328,4477483
2025-11-26,141.75999450683594,141.75999450683594,142.94000244140625,140.0,140.39999389648438,3500889
2025-11-27,140.89999389648438,140.89999389648438,142.0,140.0,141.77000427246094,4094515
2025-11-28,139.2899932861328,139.2899932861328,143.0,137.77000427246094,141.0,11180306
2025-12-01,146.6999969482422,146.6999969482422,147.75,139.9199981689453,140.0,32323758
2025-12-02,148.5399932861328,148.5399932861328,150.52999877929688,145.08999633789062,146.4600067138672,16665166
2025-12-03,148.88999938964844,148.88999938964844,149.3800048828125,145.6999969482422,148.8000030517578,9229144
2025-12-04,147.92999267578125,147.92999267578125,151.75999450683594,147.13999938964844,151.0,12842838
2025-12-05,145.30999755859375,145.30999755859375,148.47000122070312,144.41000366210938,147.10000610351562,3946371
2025-12-08,141.91000366210938,141.91000366210938,145.8300018310547,140.82000732421875,145.0,4376767
2025-12-09,141.19000244140625,141.19000244140625,142.39999389648438,140.11000061035156,141.0,4741807
2025-12-10,139.47000122070312,139.47000122070312,143.25,138.91000366210938,141.19000244140625,5525570
2025-12-11,142.4499969482422,142.4499969482422,142.85000610351562,137.64999389648438,140.0,5319103
2025-12-12,143.1999969482422,143.1999969482422,143.9499969482422,141.66000366210938,143.02999877929688,3301998
2025-12-15,142.32000732421875,142.32000732421875,144.14999389648438,142.00999450683594,143.14999389648438,2866964
2025-12-16,140.39999389648438,140.39999389648438,143.19000244140625,140.0,141.5,3165431
2025-12-17,140.22000122070312,140.22000122070312,141.49000549316406,139.8800048828125,140.0,1928963
2025-12-18,139.75999450683594,139.75999450683594,141.82000732421875,138.5,139.8000030517578,3284400
2025-12-19,141.39999389648438,141.39999389648438,141.75,138.72000122070312,140.0,4243823
2025-12-22,140.9499969482422,140.9499969482422,142.5800018310547,140.61000061035156,141.47999572753906,2431892
2025-12-23,142.0500030517578,142.0500030517578,143.25,140.80999755859375,141.0,2545162
2025-12-24,139.13999938964844,139.13999938964844,143.39999389648438,138.8000030517578,142.94000244140625,3752961
2025-12-25,139.13999938964844,139.13999938964844,139.13999938964844,139.13999938964844,139.13999938964844,0
2025-12-26,135.36000061035156,135.36000061035156,137.5,133.2899932861328,137.5,14251319
2025-12-29,133.77000427246094,133.77000427246094,135.66000366210938,133.0,135.39999389648438,6263750
2025-12-30,132.00999450683594,132.00999450683594,133.6999969482422,131.27000427246094,133.55999755859375,8487616
2025-12-31,134.22000122070312,134.22000122070312,135.49000549316406,132.1999969482422,132.1999969482422,4234487
2026-01-01,133.38999938964844,133.38999938964844,134.6999969482422,132.83999633789062,134.5,2725291
2026-01-02,134.36000061035156,134.36000061035156,134.72000122070312,132.85000610351562,133.39999389648438,4422757
2026-01-05,134.3800048828125,134.3800048828125,135.24000549316406,133.14999389648438,135.02000427246094,4345865
2026-01-06,148.6699981689453,148.6699981689453,153.42999267578125,133.25,135.5,80273941
2026-01-07,154.77999877929688,154.77999877929688,156.25,144.0399932861328,146.44000244140625,110509071
2026-01-08,150.08999633789062,150.08999633789062,154.47000122070312,149.0,151.9600067138672,24169978
2026-01-09,138.36000061035156,138.36000061035156,160.27000427246094,137.6999969482422,150.08999633789062,221886899
2026-01-12,142.02000427246094,142.02000427246094,144.5,138.39999389648438,139.69000244140625,60452419
2026-01-13,141.30999755859375,141.30999755859375,143.13999938964844,139.6199951171875,142.99000549316406,14795538
2026-01-14,139.3699951171875,139.3699951171875,142.60000610351562,138.75999450683594,141.72999572753906,9549194
2026-01-15,139.3699951171875,139.3699951171875,139.3699951171875,139.3699951171875,139.3699951171875,0
2026-01-16,139.2899932861328,139.2899932861328,140.9499969482422,138.24000549316406,140.0,10228954
