date_,adj close_ltfoods.ns,close_ltfoods.ns,high_ltfoods.ns,low_ltfoods.ns,open_ltfoods.ns,volume_ltfoods.ns
2025-04-24,362.96710205078125,364.5,374.3500061035156,362.3500061035156,368.0,511541
2025-04-25,353.7559814453125,355.25,369.25,348.54998779296875,365.0,743832
2025-04-28,354.00494384765625,355.5,359.25,351.8999938964844,353.0,369583
2025-04-29,350.91796875,352.3999938964844,358.29998779296875,350.1499938964844,356.04998779296875,237528
2025-04-30,345.0925598144531,346.54998779296875,359.79998779296875,344.54998779296875,352.3999938964844,732011
2025-05-02,340.11358642578125,341.54998779296875,354.0,337.29998779296875,345.04998779296875,556387
2025-05-05,343.2005615234375,344.6499938964844,347.70001220703125,339.20001220703125,344.0,580717
2025-05-06,333.4418029785156,334.8500061035156,349.5,333.0,346.0,339639
2025-05-07,349.52386474609375,351.0,352.8999938964844,330.0,332.0,725652
2025-05-08,347.43267822265625,348.8999938964844,359.45001220703125,345.6000061035156,351.45001220703125,442988
2025-05-09,358.0378723144531,359.54998779296875,363.29998779296875,335.1499938964844,336.20001220703125,1662513
2025-05-12,365.0084533691406,366.54998779296875,370.70001220703125,361.6000061035156,366.0,536044
2025-05-13,368.6431579589844,370.20001220703125,372.0,361.20001220703125,363.29998779296875,421804
2025-05-14,367.19921875,368.75,375.5,365.79998779296875,374.1499938964844,397263
2025-05-15,361.72235107421875,363.25,371.3500061035156,362.0,370.0,479698
2025-05-16,369.2904052734375,370.8500061035156,383.79998779296875,366.1000061035156,375.0,1943285
2025-05-19,382.5344543457031,384.1499938964844,389.45001220703125,372.1499938964844,373.75,1038449
2025-05-20,375.7132263183594,377.29998779296875,387.6000061035156,375.3999938964844,387.20001220703125,672523
2025-05-21,396.4755859375,398.1499938964844,403.0,375.29998779296875,377.0,2270883
2025-05-22,400.5583190917969,402.25,410.1499938964844,397.54998779296875,399.3500061035156,1306550
2025-05-23,411.4125061035156,413.1499938964844,424.0,398.3999938964844,402.79998779296875,2769305
2025-05-26,419.4286804199219,421.20001220703125,423.79998779296875,414.25,415.1499938964844,1397658
2025-05-27,410.6656494140625,412.3999938964844,420.95001220703125,410.3999938964844,420.8999938964844,439261
2025-05-28,420.62359619140625,422.3999938964844,425.0,407.70001220703125,413.0,1044226
2025-05-29,422.1670837402344,423.95001220703125,427.0,418.29998779296875,425.0,473703
2025-05-30,438.0500183105469,439.8999938964844,441.8500061035156,420.0,424.8999938964844,1878828
2025-06-02,444.0247497558594,445.8999938964844,459.70001220703125,438.04998779296875,439.8999938964844,1696003
2025-06-03,444.1741027832031,446.04998779296875,449.0,429.1000061035156,445.0,1254116
2025-06-04,441.2365417480469,443.1000061035156,448.95001220703125,440.5,446.70001220703125,432735
2025-06-05,454.62994384765625,456.54998779296875,464.95001220703125,445.29998779296875,447.0,1576693
2025-06-06,475.3424987792969,477.3500061035156,483.95001220703125,459.20001220703125,462.0,3116359
2025-06-09,469.4175109863281,471.3999938964844,484.0,469.0,482.6000061035156,722738
2025-06-10,466.82843017578125,468.79998779296875,474.5,460.20001220703125,474.0,704214
2025-06-11,463.7912902832031,465.75,479.04998779296875,462.6499938964844,469.5,721256
2025-06-12,461.9988708496094,463.95001220703125,471.3500061035156,460.5,466.6000061035156,387882
2025-06-13,456.8704833984375,458.79998779296875,463.79998779296875,445.20001220703125,451.0,518977
2025-06-16,449.1033020019531,451.0,461.0,444.5,454.0,698392
2025-06-17,440.0914001464844,441.95001220703125,457.8500061035156,440.29998779296875,451.0,563905
2025-06-18,436.10821533203125,437.95001220703125,447.75,435.6499938964844,441.8999938964844,329123
2025-06-19,422.9139099121094,424.70001220703125,442.20001220703125,420.1499938964844,438.0,583405
2025-06-20,431.0296325683594,432.8500061035156,443.8999938964844,423.1499938964844,423.1499938964844,2432600
2025-06-23,403.8942565917969,405.6000061035156,421.20001220703125,389.20001220703125,420.0,4894648
2025-06-24,439.8424377441406,441.70001220703125,448.79998779296875,402.25,415.0,11285100
2025-06-25,447.01214599609375,448.8999938964844,451.3500061035156,432.1000061035156,441.70001220703125,2446551
2025-06-26,439.543701171875,441.3999938964844,455.0,439.04998779296875,448.79998779296875,1035184
2025-06-27,481.2176818847656,483.25,498.70001220703125,441.29998779296875,442.70001220703125,6801972
2025-06-30,484.4042663574219,486.45001220703125,491.3999938964844,477.75,483.29998779296875,2534433
2025-07-01,473.9483947753906,475.95001220703125,485.95001220703125,465.8999938964844,485.0,1649334
2025-07-02,492.6693420410156,494.75,500.0,475.29998779296875,476.95001220703125,2247461
2025-07-03,497.4491271972656,499.54998779296875,508.8999938964844,493.29998779296875,497.0,3423372
2025-07-04,485.3004455566406,487.3500061035156,502.3500061035156,482.0,500.70001220703125,1133837
2025-07-07,483.2590637207031,485.29998779296875,491.54998779296875,478.0,489.0,876617
2025-07-08,479.8733825683594,481.8999938964844,491.0,479.5,484.0,761374
2025-07-09,491.8727111816406,493.95001220703125,497.70001220703125,476.79998779296875,483.45001220703125,1253122
2025-07-10,493.9638366699219,496.04998779296875,506.1000061035156,490.8500061035156,498.0,883673
2025-07-11,482.4624328613281,484.5,498.75,482.45001220703125,490.0,699167
2025-07-14,479.7239990234375,481.75,491.8999938964844,478.5,487.8500061035156,544539
2025-07-15,489.1342468261719,491.20001220703125,499.8999938964844,480.3999938964844,481.75,1411907
2025-07-16,500.0880126953125,502.20001220703125,505.0,490.0,490.0,1618740
2025-07-17,506.9091796875,509.04998779296875,518.5499877929688,502.5,506.20001220703125,2468246
2025-07-18,501.48211669921875,503.6000061035156,513.0,500.8999938964844,510.95001220703125,966248
2025-07-21,500.3369445800781,502.45001220703125,504.95001220703125,492.79998779296875,504.0,659825
2025-07-22,495.2583923339844,497.3500061035156,510.8500061035156,495.6499938964844,504.8999938964844,504786
2025-07-23,485.64898681640625,487.70001220703125,501.20001220703125,485.1000061035156,498.29998779296875,658353
2025-07-24,488.6363830566406,490.70001220703125,494.6499938964844,480.6000061035156,490.0,1160192
2025-07-25,486.1966857910156,488.25,499.6000061035156,482.04998779296875,492.8500061035156,938921
2025-07-28,478.578857421875,480.6000061035156,494.79998779296875,477.0,488.04998779296875,677536
2025-07-29,498.5943298339844,500.70001220703125,503.8999938964844,478.8500061035156,479.79998779296875,909515
2025-07-30,498.94281005859375,501.04998779296875,507.79998779296875,496.5,500.0,641544
2025-07-31,484.4042663574219,486.45001220703125,497.6499938964844,481.79998779296875,482.0,868110
2025-08-01,475.9724426269531,477.0,490.04998779296875,471.20001220703125,485.5,739168
2025-08-04,484.7035827636719,485.75,487.70001220703125,473.1499938964844,479.29998779296875,487320
2025-08-05,473.3281555175781,474.3500061035156,487.75,471.75,485.75,574914
2025-08-06,467.1414794921875,468.1499938964844,480.45001220703125,459.0,474.3500061035156,726693
2025-08-07,460.20648193359375,461.20001220703125,466.8500061035156,451.75,461.0,711306
2025-08-08,454.01983642578125,455.0,461.29998779296875,450.1499938964844,459.0,863243
2025-08-11,466.5926818847656,467.6000061035156,470.1000061035156,440.0,451.25,948318
2025-08-12,455.666259765625,456.6499938964844,468.0,455.3500061035156,465.6000061035156,527269
2025-08-13,458.1109924316406,459.1000061035156,463.54998779296875,454.3999938964844,460.29998779296875,400998
2025-08-14,444.7897644042969,445.75,462.8999938964844,444.04998779296875,462.0,436975
2025-08-18,445.2886657714844,446.25,453.95001220703125,443.1499938964844,450.95001220703125,570837
2025-08-19,453.47100830078125,454.45001220703125,457.0,446.29998779296875,446.75,533514
2025-08-20,453.5209045410156,454.5,457.1499938964844,448.8500061035156,457.0,397071
2025-08-21,447.8830871582031,448.8500061035156,458.5,447.6499938964844,455.04998779296875,404484
2025-08-22,432.6659240722656,433.6000061035156,452.1000061035156,430.25,448.8500061035156,726704
2025-08-25,427.32745361328125,428.25,439.20001220703125,426.04998779296875,433.6000061035156,565840
2025-08-26,436.6073913574219,437.54998779296875,443.1499938964844,424.70001220703125,425.0,2014409
2025-08-28,425.1820983886719,426.1000061035156,438.5,422.0,437.6000061035156,884376
2025-08-29,420.44232177734375,421.3500061035156,430.20001220703125,420.0,426.20001220703125,573771
2025-09-01,431.0693664550781,432.0,435.25,421.3500061035156,422.0,502460
2025-09-02,435.7592468261719,436.70001220703125,441.04998779296875,431.29998779296875,435.0,312409
2025-09-03,448.431884765625,449.3999938964844,451.0,436.75,437.8999938964844,913161
2025-09-04,439.800537109375,440.75,460.0,437.20001220703125,455.0,800894
2025-09-05,442.1454772949219,443.1000061035156,444.79998779296875,438.0,440.5,399504
2025-09-08,443.9914855957031,444.95001220703125,449.0,438.95001220703125,443.54998779296875,470865
2025-09-09,439.15191650390625,440.1000061035156,447.8999938964844,438.1000061035156,446.79998779296875,280022
2025-09-10,452.42327880859375,453.3999938964844,455.0,441.6000061035156,442.95001220703125,939096
2025-09-11,462.2021789550781,463.20001220703125,468.0,453.1000061035156,453.45001220703125,1168941
2025-09-12,461.8030090332031,462.79998779296875,466.0,457.70001220703125,462.6499938964844,750449
2025-09-15,458.9092712402344,459.8999938964844,465.0,454.0,461.79998779296875,666815
2025-09-16,457.3127136230469,458.29998779296875,462.6499938964844,457.45001220703125,461.8999938964844,331922
2025-09-17,461.05462646484375,462.04998779296875,467.0,459.45001220703125,461.0,338773
2025-09-18,463.20001220703125,464.20001220703125,467.79998779296875,460.0,465.0,328800
2025-09-19,472.75,472.75,480.0,462.6499938964844,465.0,1555710
2025-09-22,456.6499938964844,456.6499938964844,473.29998779296875,452.29998779296875,472.6000061035156,902803
2025-09-23,429.8999938964844,429.8999938964844,459.0,421.6000061035156,459.0,2373426
2025-09-24,432.25,432.25,433.95001220703125,421.0,433.95001220703125,998864
2025-09-25,425.6499938964844,425.6499938964844,432.54998779296875,422.54998779296875,432.45001220703125,600010
2025-09-26,415.75,415.75,424.75,412.0,423.70001220703125,699444
2025-09-29,404.29998779296875,404.29998779296875,418.0,402.5,417.75,819502
2025-09-30,405.6000061035156,405.6000061035156,415.3999938964844,398.0,404.95001220703125,989046
2025-10-01,401.29998779296875,401.29998779296875,409.0,399.1499938964844,407.6000061035156,1197407
2025-10-03,403.8500061035156,403.8500061035156,408.04998779296875,401.29998779296875,404.0,574701
2025-10-06,394.1499938964844,394.1499938964844,405.20001220703125,393.1000061035156,404.0,636709
2025-10-07,397.1499938964844,397.1499938964844,403.6499938964844,393.6000061035156,397.20001220703125,933544
2025-10-08,394.25,394.25,399.0,385.1499938964844,399.0,822240
2025-10-09,386.8500061035156,386.8500061035156,396.70001220703125,385.20001220703125,395.0,487799
2025-10-10,402.04998779296875,402.04998779296875,403.8999938964844,384.0,387.0,1062896
2025-10-13,400.29998779296875,400.29998779296875,402.25,391.1000061035156,402.0,606115
2025-10-14,407.3999938964844,407.3999938964844,409.8999938964844,396.75,401.0,1068851
2025-10-15,412.79998779296875,412.79998779296875,418.75,407.0,409.04998779296875,1127024
2025-10-16,413.70001220703125,413.70001220703125,415.8999938964844,405.0,415.0,698454
2025-10-17,419.20001220703125,419.20001220703125,423.0,410.54998779296875,415.0,835361
2025-10-20,422.6000061035156,422.6000061035156,423.8500061035156,409.75,422.8500061035156,814251
2025-10-21,430.8999938964844,430.8999938964844,432.3999938964844,425.1499938964844,426.25,332650
2025-10-23,425.5,425.5,433.75,421.5,433.04998779296875,939327
2025-10-24,425.95001220703125,425.95001220703125,429.79998779296875,420.1499938964844,427.45001220703125,582749
2025-10-27,422.8999938964844,422.8999938964844,428.0,420.5,427.95001220703125,456808
2025-10-28,415.70001220703125,415.70001220703125,424.45001220703125,415.0,422.8500061035156,272575
2025-10-29,422.6000061035156,422.6000061035156,423.45001220703125,414.3500061035156,418.0,325372
2025-10-30,417.1499938964844,417.1499938964844,423.8500061035156,413.3500061035156,423.8500061035156,631313
2025-10-31,420.5,420.5,431.0,408.20001220703125,429.79998779296875,1656736
2025-11-03,415.1000061035156,415.1000061035156,420.45001220703125,409.0,420.0,1103629
2025-11-04,403.6000061035156,403.6000061035156,417.75,399.0,415.0,976510
2025-11-06,407.70001220703125,407.70001220703125,411.54998779296875,402.0,407.0,793888
2025-11-07,404.29998779296875,404.29998779296875,408.0,398.6000061035156,407.95001220703125,441924
2025-11-10,404.70001220703125,404.70001220703125,406.6499938964844,396.54998779296875,405.8500061035156,615428
2025-11-11,407.1499938964844,407.1499938964844,408.3999938964844,400.25,402.5,412651
2025-11-12,416.20001220703125,416.20001220703125,417.5,406.0,408.95001220703125,575264
2025-11-13,410.25,410.25,416.1499938964844,407.3500061035156,416.1499938964844,525520
2025-11-14,412.8999938964844,412.8999938964844,415.95001220703125,409.04998779296875,412.29998779296875,388042
2025-11-17,412.6499938964844,412.6499938964844,417.0,410.29998779296875,413.45001220703125,319275
2025-11-18,407.8999938964844,407.8999938964844,415.25,402.79998779296875,415.0,609018
2025-11-19,414.6000061035156,414.6000061035156,421.0,407.95001220703125,407.95001220703125,703088
2025-11-20,408.25,408.25,417.79998779296875,406.8999938964844,416.3999938964844,310767
2025-11-21,409.54998779296875,409.54998779296875,410.5,401.45001220703125,407.75,331203
2025-11-24,402.04998779296875,402.04998779296875,408.95001220703125,400.0,408.0,236651
2025-11-25,404.75,404.75,407.0,400.0,401.1000061035156,218169
2025-11-26,405.0,405.0,409.75,403.6000061035156,409.75,173793
2025-11-27,404.95001220703125,404.95001220703125,409.5,404.0,405.95001220703125,250647
2025-11-28,408.29998779296875,408.29998779296875,412.79998779296875,403.0,405.5,419546
2025-12-01,415.25,415.25,417.95001220703125,407.6000061035156,413.0,518534
2025-12-02,415.3999938964844,415.3999938964844,416.8500061035156,408.25,414.95001220703125,385052
2025-12-03,402.04998779296875,402.04998779296875,416.1000061035156,400.20001220703125,414.5,359991
2025-12-04,408.6000061035156,408.6000061035156,409.6499938964844,400.25,400.25,345637
2025-12-05,396.3999938964844,396.3999938964844,407.6499938964844,393.1000061035156,407.20001220703125,479787
2025-12-08,393.5,393.5,398.5,387.20001220703125,393.79998779296875,502278
2025-12-09,390.70001220703125,390.70001220703125,397.0,362.20001220703125,380.0,3907191
2025-12-10,387.6000061035156,387.6000061035156,392.0,378.8999938964844,392.0,782988
2025-12-11,382.25,382.25,387.6499938964844,381.1000061035156,387.0,274810
2025-12-12,382.0,382.0,384.8500061035156,379.6000061035156,382.95001220703125,618326
2025-12-15,383.79998779296875,383.79998779296875,385.25,378.25,380.5,465049
2025-12-16,401.3500061035156,401.3500061035156,402.70001220703125,381.04998779296875,382.0,886461
2025-12-17,396.45001220703125,396.45001220703125,404.6000061035156,393.04998779296875,401.0,409977
2025-12-18,395.70001220703125,395.70001220703125,399.1000061035156,390.20001220703125,394.0,243502
2025-12-19,401.3500061035156,401.3500061035156,402.3999938964844,393.25,395.70001220703125,356357
2025-12-22,404.29998779296875,404.29998779296875,406.8999938964844,396.95001220703125,397.0,334791
2025-12-23,405.25,405.25,409.5,402.0,406.54998779296875,381598
2025-12-24,404.1000061035156,404.1000061035156,406.3999938964844,399.0,404.8999938964844,394816
2025-12-26,400.95001220703125,400.95001220703125,405.8999938964844,399.0,404.0,259597
2025-12-29,392.1499938964844,392.1499938964844,404.79998779296875,390.1499938964844,402.0,291370
2025-12-30,382.25,382.25,394.8500061035156,377.54998779296875,394.8500061035156,1499128
2025-12-31,389.45001220703125,389.45001220703125,390.8999938964844,381.1499938964844,382.75,329481
2026-01-01,386.1000061035156,386.1000061035156,389.95001220703125,382.0,389.79998779296875,227277
2026-01-02,390.45001220703125,390.45001220703125,391.1499938964844,383.20001220703125,387.5,244236
2026-01-05,380.6000061035156,380.6000061035156,389.20001220703125,373.6499938964844,389.0,925919
2026-01-06,378.79998779296875,378.79998779296875,381.6000061035156,373.79998779296875,381.0,469354
2026-01-07,381.20001220703125,381.20001220703125,382.5,374.29998779296875,378.75,444632
2026-01-08,366.5,366.5,385.5,365.1000061035156,381.5,639772
2026-01-09,366.20001220703125,366.20001220703125,370.5,361.95001220703125,365.20001220703125,462745
2026-01-12,363.75,363.75,367.04998779296875,357.20001220703125,366.25,479565
2026-01-13,374.1000061035156,374.1000061035156,385.0,351.29998779296875,357.29998779296875,1147341
2026-01-14,370.8999938964844,370.8999938964844,374.8500061035156,364.70001220703125,374.1000061035156,457364
2026-01-16,364.5,364.5,370.0,362.1499938964844,369.95001220703125,180639
