date_,adj close_happstmnds.ns,close_happstmnds.ns,high_happstmnds.ns,low_happstmnds.ns,open_happstmnds.ns,volume_happstmnds.ns
2025-04-30,565.6458129882812,571.8499755859375,585.0,568.5999755859375,583.4500122070312,216415
2025-05-02,589.9295043945312,596.4000244140625,600.7000122070312,568.4500122070312,574.9500122070312,557601
2025-05-05,602.7885131835938,609.4000244140625,612.5999755859375,591.2000122070312,599.4500122070312,534420
2025-05-06,586.71484375,593.1500244140625,614.5999755859375,590.5499877929688,610.0,225816
2025-05-07,585.033203125,591.4500122070312,594.7999877929688,579.7999877929688,582.0,185227
2025-05-08,578.70263671875,585.0499877929688,602.4000244140625,581.0,596.7000122070312,188253
2025-05-09,571.2345581054688,577.5,580.0,560.5499877929688,563.2999877929688,204299
2025-05-12,603.0852661132812,609.7000122070312,615.2000122070312,592.6500244140625,600.0,469146
2025-05-13,586.91259765625,593.3499755859375,604.8499755859375,591.5,600.0,500607
2025-05-14,588.198486328125,594.6500244140625,600.4000244140625,592.0,599.0999755859375,239609
2025-05-15,592.4024658203125,598.9000244140625,602.0,595.8499755859375,599.7999877929688,224211
2025-05-16,598.04052734375,604.5999755859375,609.4500122070312,592.4000244140625,599.5,286772
2025-05-19,605.7559204101562,612.4000244140625,632.7999877929688,599.7000122070312,601.0,753375
2025-05-20,600.9585571289062,607.5499877929688,625.0,604.0,617.2999877929688,412494
2025-05-21,598.5350952148438,605.0999755859375,611.4000244140625,599.2000122070312,607.5499877929688,177418
2025-05-22,600.4639282226562,607.0499877929688,612.0,600.5,604.9500122070312,539847
2025-05-23,595.2214965820312,601.75,611.9500122070312,600.0,608.0,190654
2025-05-26,601.6015014648438,608.2000122070312,609.8499755859375,600.5,607.75,200141
2025-05-27,598.5846557617188,605.1500244140625,610.25,603.0,608.8499755859375,119184
2025-05-28,596.1611938476562,602.7000122070312,609.3499755859375,601.0499877929688,606.0,123446
2025-05-29,594.182861328125,600.7000122070312,608.0,599.0,602.5999755859375,174272
2025-05-30,588.0501708984375,594.5,603.7000122070312,592.5,600.7000122070312,167042
2025-06-02,587.9512329101562,594.4000244140625,598.0,588.7000122070312,594.5,143256
2025-06-03,588.3468627929688,594.7999877929688,600.0,592.0,592.0,112937
2025-06-04,587.4566650390625,593.9000244140625,598.0,592.0,598.0,117674
2025-06-05,587.4071655273438,593.8499755859375,597.0499877929688,592.0499877929688,593.9500122070312,188166
2025-06-06,582.5109252929688,588.9000244140625,598.9500122070312,587.9000244140625,596.9000244140625,202583
2025-06-09,609.1685180664062,615.8499755859375,630.0,590.0,597.9500122070312,1875992
2025-06-10,612.0864868164062,618.7999877929688,625.0,616.25,618.9000244140625,429231
2025-06-11,612.8777465820312,619.5999755859375,624.8499755859375,613.1500244140625,616.0,328758
2025-06-12,601.4036254882812,608.0,623.25,605.5999755859375,619.5999755859375,251706
2025-06-13,593.8861083984375,600.4000244140625,606.0,593.1500244140625,593.1500244140625,221565
2025-06-16,595.023681640625,601.5499877929688,609.7000122070312,591.1500244140625,602.0,233868
2025-06-17,661.1978149414062,668.4500122070312,674.8499755859375,605.0,606.3499755859375,25039867
2025-06-18,640.7718505859375,647.7999877929688,668.7999877929688,640.0,663.7999877929688,3995915
2025-06-19,612.1854858398438,618.9000244140625,646.9000244140625,615.0999755859375,642.0,1322638
2025-06-20,618.1697998046875,624.9500122070312,633.5999755859375,611.0,617.2000122070312,1283886
2025-06-23,614.2626342773438,621.0,627.9500122070312,606.0,620.0,469307
2025-06-24,635.4799194335938,642.4500122070312,657.4000244140625,622.9000244140625,625.0999755859375,3282871
2025-06-25,643.442626953125,650.5,654.0,636.4000244140625,643.5,544911
2025-06-26,639.2387084960938,646.25,654.5,640.7000122070312,650.5,275923
2025-06-27,644.1844482421875,651.25,658.0,644.5,650.0,656314
2025-06-30,648.7839965820312,655.9000244140625,658.6500244140625,643.5,652.0499877929688,458966
2025-07-01,643.6898803710938,650.75,660.8499755859375,646.0499877929688,658.7999877929688,262375
2025-07-02,638.595703125,645.5999755859375,654.9500122070312,640.7000122070312,651.0999755859375,261601
2025-07-03,636.5184936523438,643.5,651.9000244140625,641.5,645.0,227806
2025-07-04,636.7163696289062,643.7000122070312,646.0,634.2000122070312,645.0,233508
2025-07-07,640.2278442382812,647.25,651.9000244140625,636.1500244140625,643.7000122070312,326237
2025-07-08,629.9901733398438,636.9000244140625,646.9500122070312,634.0499877929688,646.75,257123
2025-07-09,624.5993041992188,631.4500122070312,641.3499755859375,630.0,638.0,199554
2025-07-10,622.0274658203125,628.8499755859375,636.5999755859375,627.5,634.9000244140625,134554
2025-07-11,622.2747192382812,629.0999755859375,639.8499755859375,623.7999877929688,627.0,281454
2025-07-14,618.9116821289062,625.7000122070312,628.8499755859375,619.1500244140625,627.75,203837
2025-07-15,618.0213623046875,624.7999877929688,632.9500122070312,622.5999755859375,624.0,180860
2025-07-16,623.3628540039062,630.2000122070312,633.75,625.5,625.5499877929688,180733
2025-07-17,628.4569091796875,635.3499755859375,640.6500244140625,630.25,633.5,279407
2025-07-18,623.583251953125,626.9500122070312,635.5999755859375,625.5,635.2999877929688,137757
2025-07-21,615.7256469726562,619.0499877929688,626.0,617.3499755859375,624.0,191252
2025-07-22,619.4058227539062,622.75,625.0,616.0,619.0999755859375,167851
2025-07-23,612.6920776367188,616.0,624.9500122070312,615.1500244140625,618.5,113013
2025-07-24,608.7135620117188,612.0,619.9500122070312,609.0499877929688,616.5999755859375,110680
2025-07-25,610.304931640625,613.5999755859375,617.5,611.4000244140625,612.0,186424
2025-07-28,598.0213012695312,601.25,614.6500244140625,600.0,611.0,193490
2025-07-29,616.0240478515625,619.3499755859375,646.0999755859375,592.0,601.25,2778577
2025-07-30,618.80908203125,622.1500244140625,629.6500244140625,619.0,622.4500122070312,281583
2025-07-31,603.83984375,607.0999755859375,616.5,605.0,615.3499755859375,181751
2025-08-01,599.6126708984375,602.8499755859375,614.6500244140625,600.8499755859375,605.0,177830
2025-08-04,594.4903564453125,597.7000122070312,603.0,595.2999877929688,602.7999877929688,135588
2025-08-05,597.9715576171875,601.2000122070312,604.5499877929688,595.2000122070312,600.0,146159
2025-08-06,588.9701538085938,592.1500244140625,603.7000122070312,591.2000122070312,600.0,139052
2025-08-07,590.8101806640625,594.0,595.5499877929688,589.0,591.2000122070312,163249
2025-08-08,589.6166381835938,592.7999877929688,598.9500122070312,590.0999755859375,598.9500122070312,115737
2025-08-11,573.5036010742188,576.5999755859375,593.5,575.0,592.0999755859375,219575
2025-08-12,576.4378051757812,579.5499877929688,585.5499877929688,577.5999755859375,579.5499877929688,114475
2025-08-13,577.0346069335938,580.1500244140625,585.0,578.6500244140625,582.0,102385
2025-08-14,579.0736083984375,582.2000122070312,592.25,579.2000122070312,579.2000122070312,203270
2025-08-18,581.5601806640625,584.7000122070312,589.7000122070312,582.2000122070312,583.0499877929688,135317
2025-08-19,585.8867797851562,589.0499877929688,590.0999755859375,582.5499877929688,585.1500244140625,148138
2025-08-20,588.572265625,591.75,596.2999877929688,585.0,589.0499877929688,162920
2025-08-21,594.042724609375,597.25,635.0,591.5999755859375,591.75,2932055
2025-08-22,588.6220092773438,591.7999877929688,601.0499877929688,590.1500244140625,601.0499877929688,216856
2025-08-25,592.6005249023438,595.7999877929688,604.0,591.0,595.0,356513
2025-08-26,578.4767456054688,581.5999755859375,596.0,577.2999877929688,591.5499877929688,341937
2025-08-28,563.70654296875,566.75,581.5999755859375,564.0,581.5999755859375,270936
2025-08-29,562.0156860351562,565.0499877929688,572.4000244140625,561.7000122070312,572.3499755859375,139319
2025-09-01,563.1594848632812,566.2000122070312,571.9000244140625,562.75,569.0499877929688,179479
2025-09-02,567.3369750976562,570.4000244140625,576.5,563.0,566.9000244140625,186253
2025-09-03,570.3208618164062,573.4000244140625,577.0999755859375,567.0499877929688,573.3499755859375,196395
2025-09-04,566.4417724609375,569.5,577.0,568.0,575.0,136901
2025-09-05,565.3477172851562,568.4000244140625,570.9500122070312,564.4000244140625,570.9500122070312,143375
2025-09-08,558.4349975585938,561.4500122070312,569.0,560.9000244140625,565.0,192131
2025-09-09,564.0546264648438,567.0999755859375,570.4000244140625,560.0,560.0,207499
2025-09-10,569.9229736328125,573.0,581.5,567.0,567.9000244140625,441813
2025-09-11,566.0936889648438,569.1500244140625,578.7999877929688,567.0,576.0,169119
2025-09-12,568.2321166992188,571.2999877929688,579.7000122070312,566.8499755859375,569.5,346048
2025-09-15,567.0385131835938,570.0999755859375,574.2000122070312,562.8499755859375,571.9500122070312,227749
2025-09-16,571.6138916015625,574.7000122070312,576.5999755859375,567.4500122070312,571.3499755859375,168550
2025-09-17,571.5143432617188,574.5999755859375,579.5,571.0499877929688,574.7000122070312,256978
2025-09-18,571.5641479492188,574.6500244140625,583.4000244140625,573.0499877929688,580.0,367555
2025-09-19,577.8800048828125,581.0,583.0,571.0999755859375,576.9000244140625,287950
2025-09-22,561.1702270507812,564.2000122070312,578.3499755859375,562.75,572.5,386699
2025-09-23,553.9591674804688,556.9500122070312,564.2999877929688,553.5999755859375,564.0,309736
2025-09-24,548.787109375,551.75,556.9500122070312,551.0999755859375,555.0,137658
2025-09-25,550.080078125,553.0499877929688,554.8499755859375,550.0,551.0,139498
2025-09-26,533.51953125,536.4000244140625,553.9500122070312,534.7999877929688,552.5499877929688,343647
2025-09-29,527.9495849609375,530.7999877929688,542.0,526.0999755859375,540.0,254878
2025-09-30,527.9993286132812,530.8499755859375,535.9500122070312,525.3499755859375,535.0499877929688,132546
2025-10-01,522.9764404296875,525.7999877929688,534.4500122070312,524.5499877929688,530.0,225267
2025-10-03,520.4898681640625,523.2999877929688,531.0,522.5,528.0,311922
2025-10-06,521.3850708007812,524.2000122070312,527.5499877929688,521.0999755859375,523.2999877929688,233989
2025-10-07,495.6241149902344,498.29998779296875,534.5,496.25,524.9000244140625,1583111
2025-10-08,488.6119689941406,491.25,515.0,486.6000061035156,500.20001220703125,2135046
2025-10-09,495.6738586425781,498.3500061035156,499.0,491.25,493.0,436643
2025-10-10,498.1106872558594,500.79998779296875,505.04998779296875,498.3500061035156,504.8999938964844,398698
2025-10-13,490.25311279296875,492.8999938964844,499.79998779296875,490.3999938964844,499.79998779296875,298104
2025-10-14,486.9708557128906,489.6000061035156,498.75,488.0,492.8500061035156,277728
2025-10-15,490.9493713378906,493.6000061035156,496.0,489.6000061035156,489.6000061035156,227294
2025-10-16,497.6631164550781,500.3500061035156,505.79998779296875,493.6000061035156,495.54998779296875,362483
2025-10-17,492.24237060546875,494.8999938964844,503.6000061035156,492.45001220703125,503.6000061035156,267325
2025-10-20,494.03271484375,496.70001220703125,498.79998779296875,490.0,495.0,232035
2025-10-21,497.81231689453125,500.5,503.54998779296875,499.0,501.95001220703125,93171
2025-10-23,510.1954650878906,512.9500122070312,529.5,501.5,504.95001220703125,1301447
2025-10-24,516.9092407226562,519.7000122070312,520.9500122070312,511.0,514.2999877929688,366038
2025-10-27,513.427978515625,516.2000122070312,525.0,515.0,525.0,367088
2025-10-28,512.9804077148438,515.75,518.0,510.1000061035156,516.2000122070312,253464
2025-10-29,519.3460693359375,522.1500244140625,531.0,512.0,517.9500122070312,691440
2025-10-30,518.55029296875,521.3499755859375,524.5499877929688,515.2000122070312,523.0999755859375,251707
2025-10-31,512.781494140625,515.5499877929688,520.5,514.0,520.0,216931
2025-11-03,509.3499755859375,512.0999755859375,516.0,510.5,515.5499877929688,168247
2025-11-04,506.5,506.5,514.7999877929688,503.95001220703125,512.5,223366
2025-11-05,506.5,506.5,506.5,506.5,506.5,0
2025-11-06,500.45001220703125,500.45001220703125,508.0,496.1499938964844,506.8999938964844,193961
2025-11-07,494.6000061035156,494.6000061035156,500.45001220703125,490.79998779296875,498.04998779296875,203863
2025-11-10,503.6000061035156,503.6000061035156,506.8500061035156,491.0,494.70001220703125,236740
2025-11-11,504.20001220703125,504.20001220703125,508.04998779296875,498.0,507.54998779296875,173659
2025-11-12,505.6000061035156,505.6000061035156,514.9500122070312,503.25,504.20001220703125,342612
2025-11-13,503.1499938964844,503.1499938964844,508.1499938964844,501.0,508.0,141381
2025-11-14,504.8500061035156,504.8500061035156,506.95001220703125,499.1499938964844,503.1499938964844,148262
2025-11-17,502.20001220703125,502.20001220703125,506.95001220703125,501.0,504.8500061035156,106293
2025-11-18,505.20001220703125,505.20001220703125,509.3500061035156,501.0,502.20001220703125,249914
2025-11-19,506.04998779296875,506.04998779296875,510.6000061035156,504.8999938964844,505.0,253991
2025-11-20,500.20001220703125,500.20001220703125,508.6499938964844,499.0,508.45001220703125,148461
2025-11-21,496.8999938964844,496.8999938964844,500.3999938964844,495.3999938964844,500.20001220703125,111004
2025-11-24,506.8999938964844,506.8999938964844,513.5,491.70001220703125,495.25,486338
2025-11-25,497.8500061035156,497.8500061035156,509.54998779296875,496.8500061035156,509.54998779296875,154587
2025-11-26,500.6499938964844,500.6499938964844,503.3999938964844,496.0,500.0,142388
2025-11-27,497.25,497.25,505.0,496.20001220703125,505.0,203327
2025-11-28,498.8500061035156,498.8500061035156,509.0,497.0,500.0,407923
2025-12-01,497.25,497.25,500.25,496.0,498.54998779296875,145283
2025-12-02,493.6499938964844,493.6499938964844,499.54998779296875,491.3999938964844,497.25,190468
2025-12-03,497.1499938964844,497.1499938964844,503.29998779296875,495.04998779296875,495.79998779296875,346932
2025-12-04,511.04998779296875,511.04998779296875,519.9000244140625,495.29998779296875,498.0,1091850
2025-12-05,504.70001220703125,504.70001220703125,515.2000122070312,501.04998779296875,514.0499877929688,284461
2025-12-08,491.6499938964844,491.6499938964844,505.8999938964844,490.0,503.79998779296875,287464
2025-12-09,492.6499938964844,492.6499938964844,498.54998779296875,487.0,491.6499938964844,390303
2025-12-10,489.8500061035156,489.8500061035156,501.8500061035156,488.0,496.3500061035156,202723
2025-12-11,489.8999938964844,489.8999938964844,494.0,487.25,492.79998779296875,185483
2025-12-12,490.5,490.5,493.6499938964844,488.5,490.0,149801
2025-12-15,490.04998779296875,490.04998779296875,492.8999938964844,488.95001220703125,490.5,115752
2025-12-16,490.45001220703125,490.45001220703125,497.95001220703125,488.0,488.0,180080
2025-12-17,483.79998779296875,483.79998779296875,490.3999938964844,482.0,488.45001220703125,179110
2025-12-18,475.8999938964844,475.8999938964844,483.0,474.20001220703125,483.0,246856
2025-12-19,483.70001220703125,483.70001220703125,487.0,477.04998779296875,477.95001220703125,222667
2025-12-22,496.79998779296875,496.79998779296875,498.3999938964844,486.1000061035156,486.5,370425
2025-12-23,490.75,490.75,498.0,490.0,497.79998779296875,154101
2025-12-24,484.04998779296875,484.04998779296875,493.0,483.0,490.75,226259
2025-12-25,484.04998779296875,484.04998779296875,484.04998779296875,484.04998779296875,484.04998779296875,0
2025-12-26,477.45001220703125,477.45001220703125,487.0,475.6499938964844,487.0,314984
2025-12-29,472.75,472.75,481.1499938964844,471.0,479.0,289963
2025-12-30,454.1499938964844,454.1499938964844,473.75,450.1499938964844,472.75,1055490
2025-12-31,460.3999938964844,460.3999938964844,462.25,454.1499938964844,454.1499938964844,282912
2026-01-01,455.95001220703125,455.95001220703125,462.95001220703125,455.3999938964844,462.95001220703125,144028
2026-01-02,466.1000061035156,466.1000061035156,467.6000061035156,455.29998779296875,456.0,290972
2026-01-05,462.95001220703125,462.95001220703125,468.8999938964844,457.79998779296875,466.1000061035156,246842
2026-01-06,454.70001220703125,454.70001220703125,463.1000061035156,453.0,463.0,196847
2026-01-07,463.3999938964844,463.3999938964844,467.0,452.0,452.0,462712
2026-01-08,451.70001220703125,451.70001220703125,467.54998779296875,449.1000061035156,465.20001220703125,305344
2026-01-09,440.5,440.5,450.95001220703125,439.79998779296875,448.0,329186
2026-01-12,433.1499938964844,433.1499938964844,440.3999938964844,431.04998779296875,437.20001220703125,317193
2026-01-13,429.45001220703125,429.45001220703125,438.29998779296875,428.1499938964844,436.04998779296875,393802
2026-01-14,427.8999938964844,427.8999938964844,430.0,423.6000061035156,429.54998779296875,344655
2026-01-15,427.8999938964844,427.8999938964844,427.8999938964844,427.8999938964844,427.8999938964844,0
2026-01-16,426.8500061035156,426.8500061035156,435.95001220703125,425.54998779296875,429.54998779296875,377889
