date_,adj close_grasim.ns,close_grasim.ns,high_grasim.ns,low_grasim.ns,open_grasim.ns,volume_grasim.ns
2025-04-11,2641.64013671875,2651.25,2660.0,2612.800048828125,2650.0,669041
2025-04-15,2708.74609375,2718.60009765625,2726.199951171875,2670.0,2675.0,815058
2025-04-16,2693.00341796875,2702.800048828125,2722.0,2682.199951171875,2690.0,462016
2025-04-17,2750.693359375,2760.699951171875,2772.0,2686.89990234375,2701.0,1061496
2025-04-21,2746.9072265625,2756.89990234375,2787.300048828125,2735.0,2755.0,322964
2025-04-22,2739.434326171875,2749.39990234375,2772.10009765625,2737.699951171875,2750.300048828125,211167
2025-04-23,2675.86572265625,2685.60009765625,2763.89990234375,2675.10009765625,2750.10009765625,603774
2025-04-24,2719.3076171875,2729.199951171875,2736.300048828125,2673.0,2690.0,562050
2025-04-25,2724.887451171875,2734.800048828125,2739.89990234375,2675.199951171875,2726.0,649356
2025-04-28,2743.419921875,2753.39990234375,2773.699951171875,2723.300048828125,2735.0,416635
2025-04-29,2735.747802734375,2745.699951171875,2755.60009765625,2719.0,2753.10009765625,890929
2025-04-30,2727.57763671875,2737.5,2750.89990234375,2718.89990234375,2735.0,662477
2025-05-02,2714.12646484375,2724.0,2771.800048828125,2695.800048828125,2725.60009765625,798849
2025-05-05,2745.114013671875,2755.10009765625,2773.0,2718.300048828125,2730.0,661587
2025-05-06,2718.8095703125,2728.699951171875,2764.5,2718.0,2754.0,288396
2025-05-07,2690.11376953125,2699.89990234375,2727.300048828125,2682.39990234375,2699.0,417883
2025-05-08,2688.918212890625,2698.699951171875,2709.60009765625,2676.5,2685.0,966461
2025-05-09,2625.25,2634.800048828125,2684.0,2626.60009765625,2676.89990234375,444671
2025-05-12,2732.8583984375,2742.800048828125,2761.89990234375,2671.10009765625,2671.10009765625,498304
2025-05-13,2698.8818359375,2708.699951171875,2748.0,2702.699951171875,2741.0,313964
2025-05-14,2727.278564453125,2737.199951171875,2747.0,2705.300048828125,2719.89990234375,330652
2025-05-15,2814.561279296875,2824.800048828125,2829.5,2720.0,2734.300048828125,1353535
2025-05-16,2794.035888671875,2804.199951171875,2845.0,2775.10009765625,2845.0,700214
2025-05-19,2717.11572265625,2727.0,2820.10009765625,2721.0,2820.0,575525
2025-05-20,2710.938232421875,2720.800048828125,2754.0,2710.199951171875,2754.0,520661
2025-05-21,2697.08837890625,2706.89990234375,2749.89990234375,2692.199951171875,2717.0,304264
2025-05-22,2664.90576171875,2674.60009765625,2702.300048828125,2648.300048828125,2700.0,541069
2025-05-23,2649.760498046875,2659.39990234375,2746.89990234375,2651.0,2675.0,990691
2025-05-26,2646.771484375,2656.39990234375,2696.60009765625,2640.10009765625,2672.5,435977
2025-05-27,2604.724365234375,2614.199951171875,2658.39990234375,2595.0,2656.0,874537
2025-05-28,2568.25732421875,2577.60009765625,2620.800048828125,2570.10009765625,2620.800048828125,849149
2025-05-29,2564.271728515625,2573.60009765625,2593.89990234375,2552.199951171875,2577.60009765625,616258
2025-05-30,2536.572509765625,2545.800048828125,2604.89990234375,2536.0,2575.0,1203864
2025-06-02,2514.951171875,2524.10009765625,2549.60009765625,2511.0,2546.0,1209305
2025-06-03,2543.1484375,2552.39990234375,2563.0,2512.10009765625,2543.0,1493898
2025-06-04,2540.458251953125,2549.699951171875,2573.10009765625,2541.800048828125,2556.300048828125,529006
2025-06-05,2545.14111328125,2554.39990234375,2599.0,2538.89990234375,2555.10009765625,950620
2025-06-06,2565.068603515625,2574.39990234375,2578.10009765625,2536.10009765625,2559.800048828125,414844
2025-06-09,2599.045166015625,2608.5,2614.89990234375,2574.699951171875,2585.89990234375,552351
2025-06-10,2698.1845703125,2708.0,2742.0,2666.60009765625,2710.0,2885229
2025-06-11,2712.3330078125,2722.199951171875,2733.89990234375,2678.199951171875,2708.10009765625,812149
2025-06-12,2679.35302734375,2689.10009765625,2729.0,2676.0,2718.10009765625,545570
2025-06-13,2654.144775390625,2663.800048828125,2687.699951171875,2635.800048828125,2652.10009765625,538879
2025-06-16,2695.095703125,2704.89990234375,2714.0,2652.10009765625,2665.0,494993
2025-06-17,2661.717041015625,2671.39990234375,2706.300048828125,2665.0,2704.89990234375,241142
2025-06-18,2665.70263671875,2675.39990234375,2696.300048828125,2667.300048828125,2671.39990234375,342289
2025-06-19,2683.438232421875,2693.199951171875,2712.0,2670.0,2680.0,609547
2025-06-20,2702.76806640625,2712.60009765625,2732.89990234375,2683.0,2683.0,1232377
2025-06-23,2713.82763671875,2723.699951171875,2737.5,2678.10009765625,2700.0,728851
2025-06-24,2770.8203125,2780.89990234375,2801.800048828125,2737.300048828125,2746.0,1562447
2025-06-25,2821.535888671875,2831.800048828125,2843.0,2786.5,2791.89990234375,948185
2025-06-26,2872.84912109375,2883.300048828125,2894.89990234375,2832.0,2840.0,1392932
2025-06-27,2850.729736328125,2861.10009765625,2896.0,2844.39990234375,2896.0,678859
2025-06-30,2834.189697265625,2844.5,2890.0,2836.699951171875,2863.300048828125,447868
2025-07-01,2837.77685546875,2848.10009765625,2870.0,2842.5,2842.5,535639
2025-07-02,2839.470703125,2849.800048828125,2878.89990234375,2835.0,2870.0,917118
2025-07-03,2807.387451171875,2817.60009765625,2849.89990234375,2810.800048828125,2848.39990234375,393434
2025-07-04,2795.7294921875,2805.89990234375,2820.0,2785.699951171875,2817.60009765625,286779
2025-07-07,2769.02685546875,2779.10009765625,2819.89990234375,2775.0,2810.0,278677
2025-07-08,2810.57568359375,2820.800048828125,2841.300048828125,2778.199951171875,2780.0,846061
2025-07-09,2787.758544921875,2797.89990234375,2830.0,2793.60009765625,2813.0,659109
2025-07-10,2765.04150390625,2775.10009765625,2809.800048828125,2769.0,2797.89990234375,780215
2025-07-11,2751.98876953125,2762.0,2807.5,2756.39990234375,2775.10009765625,476850
2025-07-14,2774.3076171875,2784.39990234375,2809.0,2755.10009765625,2774.0,2913912
2025-07-15,2768.52880859375,2778.60009765625,2812.10009765625,2762.800048828125,2789.0,450965
2025-07-16,2752.38720703125,2762.39990234375,2784.0,2758.0,2784.0,372782
2025-07-17,2756.273193359375,2766.300048828125,2777.699951171875,2742.300048828125,2762.0,720281
2025-07-18,2718.6103515625,2728.5,2774.0,2716.5,2771.0,797380
2025-07-21,2731.961669921875,2741.89990234375,2751.5,2713.199951171875,2728.0,616378
2025-07-22,2712.831298828125,2722.699951171875,2759.0,2717.5,2752.89990234375,664321
2025-07-23,2699.28076171875,2709.10009765625,2736.0,2701.5,2735.60009765625,373864
2025-07-24,2725.9833984375,2735.89990234375,2743.300048828125,2667.300048828125,2709.10009765625,997645
2025-07-25,2698.782470703125,2708.60009765625,2735.89990234375,2694.199951171875,2735.0,360857
2025-07-28,2717.31494140625,2727.199951171875,2754.5,2697.0,2704.10009765625,547126
2025-07-29,2733.0576171875,2743.0,2750.0,2705.0,2727.199951171875,743512
2025-07-30,2748.601318359375,2758.60009765625,2794.0,2733.10009765625,2740.0,772901
2025-07-31,2736.4453125,2746.39990234375,2771.800048828125,2727.699951171875,2735.0,581498
2025-08-01,2712.3330078125,2722.199951171875,2766.5,2716.0,2748.0,329586
2025-08-04,2777.6953125,2787.800048828125,2792.300048828125,2720.800048828125,2730.0,570201
2025-08-05,2787.061279296875,2797.199951171875,2824.89990234375,2784.699951171875,2799.0,782631
2025-08-06,2755.775146484375,2765.800048828125,2800.0,2758.0,2800.0,393906
2025-08-07,2733.755126953125,2743.699951171875,2772.699951171875,2718.800048828125,2764.0,591589
2025-08-08,2681.843994140625,2691.60009765625,2748.89990234375,2672.60009765625,2743.699951171875,1162918
2025-08-11,2748.89990234375,2758.89990234375,2795.0,2720.0,2726.0,1236332
2025-08-12,2740.39990234375,2740.39990234375,2761.89990234375,2705.10009765625,2757.0,553341
2025-08-13,2745.89990234375,2745.89990234375,2766.0,2725.5,2760.0,479944
2025-08-14,2764.89990234375,2764.89990234375,2770.0,2731.10009765625,2745.89990234375,618912
2025-08-18,2845.89990234375,2845.89990234375,2865.39990234375,2776.5,2795.0,1279195
2025-08-19,2828.300048828125,2828.300048828125,2854.0,2803.199951171875,2845.89990234375,372899
2025-08-20,2864.89990234375,2864.89990234375,2883.60009765625,2807.39990234375,2828.300048828125,930944
2025-08-21,2881.199951171875,2881.199951171875,2898.39990234375,2855.0,2880.0,1138327
2025-08-22,2813.800048828125,2813.800048828125,2881.10009765625,2801.39990234375,2881.10009765625,671902
2025-08-25,2811.39990234375,2811.39990234375,2832.699951171875,2791.60009765625,2825.699951171875,591824
2025-08-26,2796.199951171875,2796.199951171875,2818.5,2780.39990234375,2803.60009765625,425619
2025-08-28,2784.300048828125,2784.300048828125,2806.0,2772.199951171875,2775.0,528080
2025-08-29,2775.60009765625,2775.60009765625,2797.800048828125,2762.699951171875,2784.300048828125,542362
2025-09-01,2803.89990234375,2803.89990234375,2816.800048828125,2773.39990234375,2778.0,499161
2025-09-02,2779.800048828125,2779.800048828125,2820.0,2773.699951171875,2815.0,468533
2025-09-03,2781.39990234375,2781.39990234375,2809.199951171875,2770.5,2789.0,500510
2025-09-04,2809.800048828125,2809.800048828125,2865.199951171875,2801.0,2801.0,1177036
2025-09-05,2804.0,2804.0,2837.5,2786.10009765625,2810.0,495200
2025-09-08,2804.10009765625,2804.10009765625,2823.89990234375,2795.10009765625,2795.10009765625,229922
2025-09-09,2795.89990234375,2795.89990234375,2823.699951171875,2786.5,2804.10009765625,388718
2025-09-10,2785.800048828125,2785.800048828125,2818.0,2775.60009765625,2795.89990234375,421783
2025-09-11,2799.0,2799.0,2806.39990234375,2771.0,2782.39990234375,217951
2025-09-12,2802.0,2802.0,2818.0,2789.10009765625,2799.0,168095
2025-09-15,2802.39990234375,2802.39990234375,2819.800048828125,2785.0,2795.0,291664
2025-09-16,2843.0,2843.0,2848.5,2804.0,2811.89990234375,546549
2025-09-17,2865.39990234375,2865.39990234375,2881.0,2850.0,2855.0,785107
2025-09-18,2878.800048828125,2878.800048828125,2883.0,2852.0,2878.0,513800
2025-09-19,2877.89990234375,2877.89990234375,2891.300048828125,2848.300048828125,2876.10009765625,790137
2025-09-22,2854.10009765625,2854.10009765625,2911.0,2848.800048828125,2860.0,751168
2025-09-23,2813.5,2813.5,2873.800048828125,2808.10009765625,2858.89990234375,702680
2025-09-24,2807.39990234375,2807.39990234375,2838.699951171875,2797.89990234375,2813.5,316532
2025-09-25,2778.60009765625,2778.60009765625,2833.199951171875,2771.199951171875,2810.0,723479
2025-09-26,2746.800048828125,2746.800048828125,2810.0,2736.199951171875,2775.0,523045
2025-09-29,2746.89990234375,2746.89990234375,2765.699951171875,2700.5,2740.10009765625,541455
2025-09-30,2756.89990234375,2756.89990234375,2769.0,2746.10009765625,2747.0,440278
2025-10-01,2789.699951171875,2789.699951171875,2796.199951171875,2732.0,2767.89990234375,353196
2025-10-03,2791.39990234375,2791.39990234375,2806.800048828125,2766.0,2800.0,708063
2025-10-06,2807.39990234375,2807.39990234375,2814.10009765625,2765.10009765625,2765.10009765625,298274
2025-10-07,2808.0,2808.0,2825.0,2790.300048828125,2800.0,245369
2025-10-08,2778.199951171875,2778.199951171875,2823.39990234375,2764.699951171875,2819.0,339604
2025-10-09,2810.60009765625,2810.60009765625,2817.300048828125,2778.199951171875,2781.39990234375,404859
2025-10-10,2811.0,2811.0,2832.800048828125,2788.300048828125,2810.60009765625,582587
2025-10-13,2798.0,2798.0,2812.0,2778.5,2791.10009765625,280622
2025-10-14,2775.800048828125,2775.800048828125,2808.0,2757.89990234375,2798.0,316183
2025-10-15,2816.800048828125,2816.800048828125,2824.89990234375,2774.199951171875,2780.0,459912
2025-10-16,2859.800048828125,2859.800048828125,2875.0,2817.10009765625,2825.699951171875,517682
2025-10-17,2836.199951171875,2836.199951171875,2886.0,2826.300048828125,2862.0,334522
2025-10-20,2854.0,2854.0,2874.0,2838.0,2849.0,374581
2025-10-21,2870.699951171875,2870.699951171875,2875.89990234375,2861.5,2875.89990234375,48792
2025-10-23,2864.60009765625,2864.60009765625,2914.5,2856.0,2884.0,511585
2025-10-24,2841.300048828125,2841.300048828125,2877.0,2823.0,2864.60009765625,456226
2025-10-27,2923.89990234375,2923.89990234375,2934.0,2847.60009765625,2859.0,764132
2025-10-28,2932.89990234375,2932.89990234375,2959.60009765625,2914.10009765625,2932.699951171875,1056504
2025-10-29,2958.699951171875,2958.699951171875,2977.800048828125,2940.0,2945.89990234375,711559
2025-10-30,2950.39990234375,2950.39990234375,2965.89990234375,2922.60009765625,2960.0,446894
2025-10-31,2891.699951171875,2891.699951171875,2954.39990234375,2880.0,2950.39990234375,576935
2025-11-03,2899.89990234375,2899.89990234375,2919.89990234375,2872.5,2896.0,297012
2025-11-04,2882.0,2882.0,2909.89990234375,2872.0,2908.89990234375,229856
2025-11-05,2882.0,2882.0,2882.0,2882.0,2882.0,0
2025-11-06,2700.10009765625,2700.10009765625,2800.0,2692.0,2797.10009765625,1986853
2025-11-07,2724.60009765625,2724.60009765625,2738.0,2675.699951171875,2700.0,1101889
2025-11-10,2762.89990234375,2762.89990234375,2789.0,2728.699951171875,2738.0,489522
2025-11-11,2775.800048828125,2775.800048828125,2780.10009765625,2737.5,2775.0,399693
2025-11-12,2767.39990234375,2767.39990234375,2793.699951171875,2755.0,2788.39990234375,531304
2025-11-13,2777.800048828125,2777.800048828125,2785.0,2746.199951171875,2766.60009765625,687031
2025-11-14,2783.39990234375,2783.39990234375,2790.0,2761.0,2777.199951171875,510972
2025-11-17,2790.300048828125,2790.300048828125,2799.0,2771.10009765625,2790.0,459047
2025-11-18,2762.0,2762.0,2790.300048828125,2750.0,2788.0,437943
2025-11-19,2744.699951171875,2744.699951171875,2774.0,2739.10009765625,2770.0,468941
2025-11-20,2748.60009765625,2748.60009765625,2764.300048828125,2745.0,2760.0,519341
2025-11-21,2734.800048828125,2734.800048828125,2756.89990234375,2723.0,2750.0,471626
2025-11-24,2688.699951171875,2688.699951171875,2740.300048828125,2679.39990234375,2734.89990234375,917195
2025-11-25,2686.800048828125,2686.800048828125,2712.0,2680.0,2688.10009765625,558631
2025-11-26,2744.0,2744.0,2746.60009765625,2686.800048828125,2686.800048828125,444974
2025-11-27,2740.0,2740.0,2748.5,2712.0,2748.0,399328
2025-11-28,2739.39990234375,2739.39990234375,2748.0,2727.5,2747.199951171875,297155
2025-12-01,2731.5,2731.5,2753.10009765625,2700.0,2750.0,288096
2025-12-02,2735.0,2735.0,2741.10009765625,2717.10009765625,2717.10009765625,388195
2025-12-03,2720.300048828125,2720.300048828125,2744.0,2707.199951171875,2744.0,435124
2025-12-04,2730.39990234375,2730.39990234375,2742.5,2710.0,2720.300048828125,276879
2025-12-05,2747.0,2747.0,2750.39990234375,2716.89990234375,2730.5,173909
2025-12-08,2744.199951171875,2744.199951171875,2769.89990234375,2730.0,2747.0,715725
2025-12-09,2746.0,2746.0,2779.60009765625,2726.5,2740.0,419760
2025-12-10,2746.800048828125,2746.800048828125,2779.800048828125,2740.89990234375,2770.89990234375,344470
2025-12-11,2797.800048828125,2797.800048828125,2802.699951171875,2742.699951171875,2757.0,453706
2025-12-12,2836.699951171875,2836.699951171875,2845.199951171875,2796.60009765625,2814.0,927504
2025-12-15,2821.0,2821.0,2849.89990234375,2817.0,2836.699951171875,736238
2025-12-16,2799.10009765625,2799.10009765625,2832.699951171875,2786.199951171875,2822.0,545921
2025-12-17,2806.60009765625,2806.60009765625,2814.89990234375,2780.0,2785.199951171875,420053
2025-12-18,2807.60009765625,2807.60009765625,2820.0,2786.89990234375,2810.0,252763
2025-12-19,2812.5,2812.5,2831.10009765625,2790.10009765625,2800.0,546550
2025-12-22,2809.699951171875,2809.699951171875,2858.0,2798.10009765625,2812.699951171875,796031
2025-12-23,2829.800048828125,2829.800048828125,2842.699951171875,2811.0,2811.0,399009
2025-12-24,2826.89990234375,2826.89990234375,2862.89990234375,2820.0,2830.800048828125,444617
2025-12-25,2826.89990234375,2826.89990234375,2826.89990234375,2826.89990234375,2826.89990234375,0
2025-12-26,2817.699951171875,2817.699951171875,2840.39990234375,2809.300048828125,2828.0,506240
2025-12-29,2842.39990234375,2842.39990234375,2850.0,2812.5,2821.0,607462
2025-12-30,2841.699951171875,2841.699951171875,2857.10009765625,2827.199951171875,2847.0,729640
2025-12-31,2829.0,2829.0,2864.0,2803.5,2844.5,327956
2026-01-01,2851.699951171875,2851.699951171875,2854.89990234375,2822.300048828125,2833.0,449775
2026-01-02,2856.39990234375,2856.39990234375,2882.0,2845.10009765625,2856.89990234375,698682
2026-01-05,2848.89990234375,2848.89990234375,2893.0,2842.5,2871.0,861522
2026-01-06,2865.300048828125,2865.300048828125,2880.0,2845.5,2860.0,720656
2026-01-07,2837.10009765625,2837.10009765625,2880.0,2829.10009765625,2880.0,287536
2026-01-08,2792.0,2792.0,2831.89990234375,2787.10009765625,2821.0,437229
2026-01-09,2776.89990234375,2776.89990234375,2807.89990234375,2766.699951171875,2799.800048828125,556140
2026-01-12,2806.699951171875,2806.699951171875,2821.60009765625,2738.300048828125,2763.0,476367
2026-01-13,2774.199951171875,2774.199951171875,2814.800048828125,2759.10009765625,2799.0,875758
2026-01-14,2795.800048828125,2795.800048828125,2821.10009765625,2755.10009765625,2774.0,452326
2026-01-16,2809.60009765625,2809.60009765625,2827.300048828125,2791.0,2810.800048828125,678922
