date_,adj close_caplipoint.ns,close_caplipoint.ns,high_caplipoint.ns,low_caplipoint.ns,open_caplipoint.ns,volume_caplipoint.ns
2025-04-02,1972.0592041015625,1977.449951171875,1985.0,1938.0,1977.699951171875,31445
2025-04-03,2049.996337890625,2055.60009765625,2111.199951171875,2005.0999755859375,2028.0,185017
2025-04-04,1931.7694091796875,1937.050048828125,2069.75,1917.0,2059.949951171875,110853
2025-04-07,1839.5712890625,1844.5999755859375,1885.9000244140625,1599.0,1599.0,131362
2025-04-08,1858.170654296875,1863.25,1918.800048828125,1852.5,1898.6500244140625,67941
2025-04-09,1709.1280517578125,1713.800048828125,1856.8499755859375,1701.550048828125,1856.8499755859375,299971
2025-04-11,1864.3038330078125,1869.4000244140625,1879.5999755859375,1752.800048828125,1820.0,412770
2025-04-15,1920.3505859375,1925.5999755859375,1936.300048828125,1841.0999755859375,1913.0,212119
2025-04-16,1966.4246826171875,1971.800048828125,1984.0,1909.5,1925.5999755859375,101442
2025-04-17,1961.7374267578125,1967.0999755859375,1976.5,1909.0999755859375,1970.0,127499
2025-04-21,1901.5020751953125,1906.699951171875,1959.5,1892.300048828125,1950.0,147127
2025-04-22,1883.7506103515625,1888.9000244140625,1918.4000244140625,1882.5999755859375,1912.0,81806
2025-04-23,1882.85302734375,1888.0,1913.0999755859375,1876.0,1900.0,108309
2025-04-24,1879.262939453125,1884.4000244140625,1934.0,1877.199951171875,1895.0,153945
2025-04-25,1801.774658203125,1806.699951171875,1900.0,1799.0,1886.0,113217
2025-04-28,1902.399658203125,1907.5999755859375,1921.0,1789.199951171875,1809.9000244140625,257962
2025-04-29,1863.9049072265625,1869.0,1924.699951171875,1865.0,1912.0,72850
2025-04-30,1873.7779541015625,1878.9000244140625,1926.0,1846.0999755859375,1869.300048828125,124384
2025-05-02,1880.4595947265625,1885.5999755859375,1895.0,1822.800048828125,1878.9000244140625,70134
2025-05-05,1901.202880859375,1906.4000244140625,1910.4000244140625,1864.0999755859375,1885.5,68602
2025-05-06,1847.649169921875,1852.699951171875,1902.4000244140625,1830.0999755859375,1899.5,90326
2025-05-07,1857.422607421875,1862.5,1877.199951171875,1810.0,1810.0,75646
2025-05-08,1896.615478515625,1901.800048828125,1923.0,1870.0,1870.0,81238
2025-05-09,1855.826904296875,1860.9000244140625,1880.0,1836.699951171875,1851.0,62212
2025-05-12,1939.099365234375,1944.4000244140625,1950.0,1870.0,1870.0,86236
2025-05-13,1998.0382080078125,2003.5,2033.5,1905.0,1905.0,186283
2025-05-14,2009.90576171875,2015.4000244140625,2037.300048828125,2002.0,2003.5,80385
2025-05-15,1995.1461181640625,2000.5999755859375,2044.300048828125,1958.699951171875,2026.5,203731
2025-05-16,2004.5205078125,2010.0,2035.9000244140625,1973.5,2012.199951171875,80138
2025-05-19,2155.20849609375,2161.10009765625,2188.0,2008.5999755859375,2024.0,587808
2025-05-20,2121.201416015625,2127.0,2195.39990234375,2120.0,2161.10009765625,121113
2025-05-21,2246.259765625,2252.39990234375,2288.0,2119.89990234375,2125.0,601595
2025-05-22,2282.26123046875,2288.5,2296.89990234375,2235.0,2249.800048828125,180318
2025-05-23,2186.822265625,2192.800048828125,2287.39990234375,2183.0,2282.60009765625,105695
2025-05-26,2174.854736328125,2180.800048828125,2212.39990234375,2163.300048828125,2191.0,60455
2025-05-27,2165.879638671875,2171.800048828125,2192.0,2166.5,2181.0,36309
2025-05-28,2140.149658203125,2146.0,2183.199951171875,2137.39990234375,2181.5,42441
2025-05-29,2156.70458984375,2162.60009765625,2190.39990234375,2145.10009765625,2157.300048828125,66930
2025-05-30,2149.714111328125,2152.60009765625,2181.800048828125,2146.5,2174.5,49326
2025-06-02,2156.904296875,2159.800048828125,2168.0,2102.0,2143.0,75117
2025-06-03,2166.092041015625,2169.0,2190.0,2142.10009765625,2160.0,75754
2025-06-04,2155.8056640625,2158.699951171875,2179.89990234375,2147.300048828125,2179.0,56351
2025-06-05,2119.953857421875,2122.800048828125,2160.800048828125,2110.699951171875,2150.0,103325
2025-06-06,2090.493408203125,2093.300048828125,2127.0,2086.0,2125.0,64316
2025-06-09,2048.35009765625,2051.10009765625,2119.0,2046.5999755859375,2082.300048828125,114435
2025-06-10,2028.5765380859375,2031.300048828125,2065.39990234375,2015.0,2064.0,109514
2025-06-11,2113.362548828125,2116.199951171875,2127.800048828125,2026.0999755859375,2037.0,212022
2025-06-12,2110.56640625,2113.39990234375,2182.0,2099.0,2121.60009765625,250292
2025-06-13,2137.430419921875,2140.300048828125,2149.0,2056.0,2080.0,113463
2025-06-16,2092.89013671875,2095.699951171875,2140.0,2081.60009765625,2130.0,74122
2025-06-17,2077.011474609375,2079.800048828125,2137.89990234375,2075.0,2105.0,99457
2025-06-18,2085.99951171875,2088.800048828125,2108.89990234375,2045.0,2081.0,94236
2025-06-19,2047.25146484375,2050.0,2099.0,2039.199951171875,2099.0,121162
2025-06-20,2042.8572998046875,2045.5999755859375,2061.699951171875,2004.0,2054.0,85307
2025-06-23,2019.788330078125,2022.5,2052.60009765625,2010.5999755859375,2039.9000244140625,55230
2025-06-24,2053.642822265625,2056.39990234375,2092.89990234375,2029.300048828125,2035.0,74214
2025-06-25,2105.07373046875,2107.89990234375,2121.0,2068.0,2069.0,63819
2025-06-26,2077.410888671875,2080.199951171875,2135.0,2075.0,2129.300048828125,49085
2025-06-27,2081.205810546875,2084.0,2156.800048828125,2075.0,2088.0,179412
2025-06-30,2114.760986328125,2117.60009765625,2171.0,2100.0,2100.0,209314
2025-07-01,1995.5208740234375,1998.199951171875,2118.10009765625,1987.0,2115.800048828125,282140
2025-07-02,1979.642333984375,1982.300048828125,1997.0,1954.9000244140625,1995.0,173778
2025-07-03,1999.71533203125,2002.4000244140625,2013.9000244140625,1990.0,1993.0,67104
2025-07-04,2015.0947265625,2017.800048828125,2020.199951171875,1998.9000244140625,2010.9000244140625,53263
2025-07-07,2051.845458984375,2054.60009765625,2065.0,2000.199951171875,2017.800048828125,106610
2025-07-08,2017.791015625,2020.5,2059.39990234375,2004.5999755859375,2050.0,76556
2025-07-09,2028.6763916015625,2031.4000244140625,2038.0,2011.0999755859375,2020.0,52583
2025-07-10,2039.761474609375,2042.5,2050.0,2021.699951171875,2036.5,31062
2025-07-11,2020.5872802734375,2023.300048828125,2054.0,2015.0,2032.199951171875,35939
2025-07-14,2030.3741455078125,2033.0999755859375,2050.0,2001.0,2011.0,52421
2025-07-15,2070.12060546875,2072.89990234375,2094.89990234375,2034.0999755859375,2042.5,85595
2025-07-16,2076.51220703125,2079.300048828125,2103.300048828125,2064.0,2075.0,57190
2025-07-17,2106.671630859375,2109.5,2125.0,2071.0,2075.5,68036
2025-07-18,2100.47998046875,2103.300048828125,2122.0,2083.0,2120.0,49757
2025-07-21,2097.184326171875,2100.0,2116.39990234375,2083.0,2103.0,32404
2025-07-22,2076.412353515625,2079.199951171875,2111.5,2075.0,2100.0,28505
2025-07-23,2106.272216796875,2109.10009765625,2123.0,2074.300048828125,2080.0,63219
2025-07-24,2095.18701171875,2098.0,2150.300048828125,2065.0,2118.5,65563
2025-07-25,2034.1690673828125,2036.9000244140625,2101.0,2030.0,2099.0,31672
2025-07-28,2048.5498046875,2051.300048828125,2085.60009765625,2036.5,2040.0,51325
2025-07-29,2082.903564453125,2085.699951171875,2095.89990234375,2038.0999755859375,2042.0,39924
2025-07-30,2142.923095703125,2145.800048828125,2162.39990234375,2079.199951171875,2085.699951171875,121697
2025-07-31,2063.62939453125,2066.39990234375,2125.0,2055.60009765625,2097.0,60765
2025-08-01,1985.4344482421875,1988.0999755859375,2091.0,1977.0,2066.300048828125,83588
2025-08-04,2005.906982421875,2008.5999755859375,2014.0,1979.9000244140625,1988.0,35376
2025-08-05,1954.3760986328125,1957.0,2024.4000244140625,1952.0999755859375,2008.5999755859375,65542
2025-08-06,1927.0128173828125,1929.5999755859375,1971.0,1899.300048828125,1957.0,118325
2025-08-07,2055.540283203125,2058.300048828125,2086.0,1886.0,1900.0,1027048
2025-08-08,2108.169677734375,2111.0,2160.0,2008.0999755859375,2043.0999755859375,459509
2025-08-11,2104.8740234375,2107.699951171875,2129.0,2067.89990234375,2099.10009765625,76043
2025-08-12,2093.589111328125,2096.39990234375,2142.699951171875,2088.0,2100.0,71021
2025-08-13,2154.008056640625,2156.89990234375,2189.0,2084.0,2090.5,164257
2025-08-14,2132.337158203125,2135.199951171875,2185.699951171875,2125.0,2160.0,57779
2025-08-18,2148.815185546875,2151.699951171875,2157.300048828125,2110.699951171875,2150.89990234375,71747
2025-08-19,2133.435791015625,2136.300048828125,2176.39990234375,2121.5,2152.0,54368
2025-08-20,2118.056396484375,2120.89990234375,2155.0,2112.800048828125,2151.199951171875,42299
2025-08-21,2208.135498046875,2211.10009765625,2222.0,2099.0,2120.89990234375,236393
2025-08-22,2165.193115234375,2168.10009765625,2235.0,2154.10009765625,2219.0,172520
2025-08-25,2159.301025390625,2162.199951171875,2220.0,2151.5,2195.0,102677
2025-08-26,2081.705322265625,2084.5,2168.800048828125,2070.0,2162.0,98702
2025-08-28,2153.30908203125,2156.199951171875,2169.0,2071.39990234375,2084.0,158529
2025-08-29,2095.786376953125,2098.60009765625,2151.39990234375,2085.0,2147.199951171875,50682
2025-09-01,2106.871337890625,2109.699951171875,2139.89990234375,2080.0,2098.60009765625,39386
2025-09-02,2124.547607421875,2127.39990234375,2149.89990234375,2086.10009765625,2123.5,33286
2025-09-03,2158.1025390625,2161.0,2187.0,2115.300048828125,2127.39990234375,94914
2025-09-04,2114.16162109375,2117.0,2180.0,2105.0,2180.0,38656
2025-09-05,2135.532958984375,2138.39990234375,2185.0,2111.10009765625,2117.0,48681
2025-09-08,2173.2822265625,2176.199951171875,2206.0,2116.0,2116.0,86955
2025-09-09,2200.945068359375,2203.89990234375,2213.5,2175.0,2175.10009765625,64216
2025-09-10,2216.723876953125,2219.699951171875,2233.0,2193.800048828125,2203.89990234375,77351
2025-09-11,2234.60009765625,2237.60009765625,2271.5,2208.60009765625,2219.699951171875,90699
2025-09-12,2245.60009765625,2245.60009765625,2269.89990234375,2220.0,2234.10009765625,78503
2025-09-15,2273.300048828125,2273.300048828125,2292.0,2250.0,2262.89990234375,120347
2025-09-16,2247.39990234375,2247.39990234375,2287.0,2229.60009765625,2281.89990234375,68976
2025-09-17,2330.10009765625,2330.10009765625,2395.0,2233.5,2247.39990234375,497745
2025-09-18,2321.5,2321.5,2362.39990234375,2286.60009765625,2341.800048828125,79639
2025-09-19,2343.0,2343.0,2356.800048828125,2290.0,2323.89990234375,84437
2025-09-22,2320.0,2320.0,2369.0,2307.10009765625,2343.0,68517
2025-09-23,2253.60009765625,2253.60009765625,2318.60009765625,2242.0,2313.800048828125,64060
2025-09-24,2261.10009765625,2261.10009765625,2279.800048828125,2235.60009765625,2259.0,41458
2025-09-25,2183.60009765625,2183.60009765625,2259.89990234375,2165.0,2259.89990234375,54307
2025-09-26,2036.9000244140625,2036.9000244140625,2149.89990234375,2005.0999755859375,2149.89990234375,285785
2025-09-29,2010.199951171875,2010.199951171875,2070.0,2000.0,2068.5,99908
2025-09-30,1966.0999755859375,1966.0999755859375,2050.0,1949.5,2030.0999755859375,98326
2025-10-01,2058.5,2058.5,2068.39990234375,1960.0999755859375,1973.800048828125,85457
2025-10-03,2019.9000244140625,2019.9000244140625,2067.0,1995.0999755859375,2060.0,70816
2025-10-06,2021.4000244140625,2021.4000244140625,2053.60009765625,2010.0,2033.699951171875,42984
2025-10-07,1997.0,1997.0,2030.5,1990.0,2030.0999755859375,56366
2025-10-08,2005.4000244140625,2005.4000244140625,2028.5999755859375,1993.699951171875,2005.9000244140625,40353
2025-10-09,2026.0999755859375,2026.0999755859375,2046.300048828125,2000.0,2020.0,57625
2025-10-10,2056.800048828125,2056.800048828125,2086.89990234375,2012.0,2026.800048828125,76725
2025-10-13,2007.9000244140625,2007.9000244140625,2060.10009765625,2001.4000244140625,2056.800048828125,47516
2025-10-14,1969.5,1969.5,2026.800048828125,1961.9000244140625,2012.9000244140625,60826
2025-10-15,2019.4000244140625,2019.4000244140625,2026.0999755859375,1969.0,1970.199951171875,51147
2025-10-16,2015.300048828125,2015.300048828125,2030.800048828125,1996.0,2025.0,49816
2025-10-17,1987.5999755859375,1987.5999755859375,2030.0,1976.5999755859375,2008.0,33974
2025-10-20,2010.5999755859375,2010.5999755859375,2030.0,1972.0,1991.0999755859375,62318
2025-10-21,2029.9000244140625,2029.9000244140625,2037.0,2004.0,2010.0,16784
2025-10-23,2023.0,2023.0,2059.0,2015.0999755859375,2037.9000244140625,52185
2025-10-24,1993.0999755859375,1993.0999755859375,2036.699951171875,1971.5,2034.0,39858
2025-10-27,2016.0999755859375,2016.0999755859375,2027.0999755859375,1986.5999755859375,2008.0,34353
2025-10-28,2012.0,2012.0,2029.4000244140625,1992.199951171875,2023.699951171875,30388
2025-10-29,2021.0,2021.0,2027.800048828125,2009.0999755859375,2021.4000244140625,19380
2025-10-30,2030.5,2030.5,2036.0,2012.0999755859375,2019.0,27977
2025-10-31,2032.800048828125,2032.800048828125,2049.0,2010.0999755859375,2036.0,43860
2025-11-03,2006.199951171875,2006.199951171875,2053.89990234375,1996.699951171875,2032.800048828125,51352
2025-11-04,1995.199951171875,1995.199951171875,2019.0,1975.0999755859375,2019.0,53166
2025-11-05,1995.199951171875,1995.199951171875,1995.199951171875,1995.199951171875,1995.199951171875,0
2025-11-06,2004.4000244140625,2004.4000244140625,2074.0,1996.0999755859375,2050.0,155904
2025-11-07,1932.5,1932.5,2004.0,1896.0,2003.0,156822
2025-11-10,1943.199951171875,1943.199951171875,1956.4000244140625,1908.0,1956.4000244140625,69503
2025-11-11,1947.9000244140625,1947.9000244140625,1959.699951171875,1918.800048828125,1950.0,47804
2025-11-12,1946.0999755859375,1946.0999755859375,1958.5,1932.0999755859375,1958.5,69728
2025-11-13,1936.4000244140625,1936.4000244140625,1977.699951171875,1930.0999755859375,1947.5,82736
2025-11-14,1925.5,1925.5,1949.800048828125,1915.0,1932.4000244140625,60899
2025-11-17,1943.199951171875,1943.199951171875,1950.0,1922.300048828125,1947.9000244140625,46042
2025-11-18,1914.9000244140625,1914.9000244140625,1950.0,1905.9000244140625,1950.0,36910
2025-11-19,1931.300048828125,1931.300048828125,1935.9000244140625,1900.0,1900.0,40145
2025-11-20,1920.5,1920.5,1942.0,1915.4000244140625,1942.0,23799
2025-11-21,1918.800048828125,1918.800048828125,1934.699951171875,1905.0,1915.0,59702
2025-11-24,1919.199951171875,1919.199951171875,1939.800048828125,1879.199951171875,1907.5,79387
2025-11-25,1905.0,1905.0,1919.800048828125,1903.0,1910.0,23787
2025-11-26,1918.5,1918.5,1922.0999755859375,1886.0,1903.9000244140625,52179
2025-11-27,1908.699951171875,1908.699951171875,1926.199951171875,1899.9000244140625,1918.5,29167
2025-11-28,1910.800048828125,1910.800048828125,1926.0999755859375,1900.0999755859375,1914.0,25901
2025-12-01,1909.0999755859375,1909.0999755859375,1929.5,1905.0,1911.0,22042
2025-12-02,1919.4000244140625,1919.4000244140625,1925.800048828125,1880.5,1881.0,38531
2025-12-03,1888.199951171875,1888.199951171875,1923.5,1871.5,1905.0,48119
2025-12-04,1976.0999755859375,1976.0999755859375,1985.0,1872.4000244140625,1874.9000244140625,122324
2025-12-05,1963.4000244140625,1963.4000244140625,1980.0,1923.5999755859375,1976.0999755859375,58334
2025-12-08,1927.5999755859375,1927.5999755859375,1974.5,1897.4000244140625,1961.9000244140625,37701
2025-12-09,1904.800048828125,1904.800048828125,1956.800048828125,1869.0,1945.0,116362
2025-12-10,1928.199951171875,1928.199951171875,1970.0,1901.300048828125,1914.5999755859375,61388
2025-12-11,1952.0,1952.0,1955.0,1915.800048828125,1935.0,21558
2025-12-12,1963.9000244140625,1963.9000244140625,1975.9000244140625,1940.0,1952.0,37297
2025-12-15,1955.5999755859375,1955.5999755859375,1969.5,1944.0,1965.0,20126
2025-12-16,1945.5999755859375,1945.5999755859375,1958.0,1931.5999755859375,1940.0,26232
2025-12-17,1897.800048828125,1897.800048828125,1950.800048828125,1886.5,1945.5999755859375,44182
2025-12-18,1907.5999755859375,1907.5999755859375,1920.0,1888.199951171875,1897.800048828125,24425
2025-12-19,1926.9000244140625,1926.9000244140625,1934.0,1908.0,1908.0,23454
2025-12-22,1953.800048828125,1953.800048828125,1963.9000244140625,1924.300048828125,1926.9000244140625,36419
2025-12-23,1981.0,1981.0,1989.0,1937.0,1956.800048828125,42769
2025-12-24,1970.0999755859375,1970.0999755859375,1979.9000244140625,1963.9000244140625,1978.0999755859375,16243
2025-12-25,1970.0999755859375,1970.0999755859375,1970.0999755859375,1970.0999755859375,1970.0999755859375,0
2025-12-26,1915.800048828125,1915.800048828125,1992.0999755859375,1901.0,1970.0999755859375,124906
2025-12-29,1893.5999755859375,1893.5999755859375,1929.199951171875,1878.0,1910.0,41821
2025-12-30,1790.699951171875,1790.699951171875,1885.699951171875,1747.0,1882.0,597782
2025-12-31,1838.0999755859375,1838.0999755859375,1849.699951171875,1783.0,1785.800048828125,90935
2026-01-01,1798.9000244140625,1798.9000244140625,1871.0,1788.0,1840.0999755859375,130326
2026-01-02,1848.800048828125,1848.800048828125,1866.0,1802.4000244140625,1811.0,96233
2026-01-05,1845.300048828125,1845.300048828125,1870.0,1830.0,1837.0,55824
2026-01-06,1838.300048828125,1838.300048828125,1852.699951171875,1827.0,1839.0,46553
2026-01-07,1856.5999755859375,1856.5999755859375,1865.9000244140625,1827.0999755859375,1831.199951171875,54316
2026-01-08,1818.9000244140625,1818.9000244140625,1860.0999755859375,1810.0,1856.5999755859375,31893
2026-01-09,1813.5,1813.5,1831.5999755859375,1792.0999755859375,1804.0,71702
2026-01-12,1803.4000244140625,1803.4000244140625,1813.5,1764.199951171875,1810.5,56831
2026-01-13,1812.0999755859375,1812.0999755859375,1836.9000244140625,1805.0,1812.4000244140625,47882
2026-01-14,1854.5999755859375,1854.5999755859375,1861.5,1803.4000244140625,1810.0,43178
2026-01-16,1826.199951171875,1826.199951171875,1863.5,1820.0,1833.0,39987
