date_,adj close_nationalum.ns,close_nationalum.ns,high_nationalum.ns,low_nationalum.ns,open_nationalum.ns,volume_nationalum.ns
2025-03-26,174.50677490234375,179.24000549316406,182.97000122070312,178.47999572753906,180.55999755859375,8929202
2025-03-27,174.08811950683594,178.80999755859375,179.97999572753906,177.0,178.0,14808861
2025-03-28,170.8947296142578,175.52999877929688,181.0,174.8699951171875,178.92999267578125,10741639
2025-04-01,170.66107177734375,175.2899932861328,178.67999267578125,173.89999389648438,175.0,7769057
2025-04-02,169.60958862304688,174.2100067138672,175.8699951171875,171.00999450683594,175.11000061035156,9512988
2025-04-03,168.10052490234375,172.66000366210938,175.69000244140625,170.5399932861328,172.8800048828125,9566833
2025-04-04,153.5355682373047,157.6999969482422,171.47999572753906,156.5,171.1999969482422,27021181
2025-04-07,140.86912536621094,144.69000244140625,148.14999389648438,137.75,143.0,30698630
2025-04-08,142.74815368652344,146.6199951171875,150.86000061035156,143.2100067138672,150.6999969482422,22134409
2025-04-09,139.661865234375,143.4499969482422,145.6999969482422,140.5,143.60000610351562,17915551
2025-04-11,139.43795776367188,143.22000122070312,150.0,142.69000244140625,149.5,22797171
2025-04-15,147.42141723632812,151.4199981689453,152.10000610351562,144.7100067138672,144.7100067138672,19804567
2025-04-16,147.22669982910156,151.22000122070312,154.13999938964844,150.0,152.0,16360489
2025-04-17,148.85260009765625,152.88999938964844,154.39999389648438,150.5399932861328,151.19000244140625,12073311
2025-04-21,157.14759826660156,161.41000366210938,162.1999969482422,153.72999572753906,155.25,23619779
2025-04-22,154.59678649902344,158.7899932861328,164.39999389648438,158.27999877929688,162.10000610351562,22612618
2025-04-23,157.79019165039062,162.07000732421875,162.75,157.4499969482422,160.3000030517578,17138481
2025-04-24,157.75123596191406,162.02999877929688,163.85000610351562,161.0,161.5,9833637
2025-04-25,152.3672637939453,156.5,163.60000610351562,155.50999450683594,162.75,13322564
2025-04-28,155.6482696533203,159.8699951171875,160.5800018310547,156.1300048828125,157.0,9445296
2025-04-29,153.43821716308594,157.60000610351562,161.75,157.0800018310547,160.5,7643805
2025-04-30,152.3380584716797,156.47000122070312,159.25,155.4499969482422,157.60000610351562,8700135
2025-05-02,154.8986053466797,159.10000610351562,162.39999389648438,156.6999969482422,157.00999450683594,11396163
2025-05-05,156.61212158203125,160.86000061035156,161.8000030517578,158.10000610351562,160.50999450683594,6409697
2025-05-06,150.79005432128906,154.8800048828125,160.75,153.9199981689453,160.75,9640762
2025-05-07,154.10025024414062,158.27999877929688,158.8000030517578,151.89999389648438,152.0,7899927
2025-05-08,150.05010986328125,154.1199951171875,159.6300048828125,152.50999450683594,158.22000122070312,10389024
2025-05-09,152.6982879638672,156.83999633789062,157.25,149.0,151.0,8586966
2025-05-12,164.48849487304688,168.9499969482422,169.67999267578125,161.36000061035156,162.38999938964844,19284700
2025-05-13,160.68174743652344,165.0399932861328,170.30999755859375,164.60000610351562,169.49000549316406,13320767
2025-05-14,168.5873260498047,173.16000366210938,173.5,166.02000427246094,166.10000610351562,17498804
2025-05-15,173.84471130371094,178.55999755859375,180.8000030517578,172.19000244140625,174.0,23967709
2025-05-16,172.5109100341797,177.19000244140625,179.60000610351562,176.10000610351562,178.0,9070368
2025-05-19,177.12571716308594,181.92999267578125,183.4499969482422,176.6199951171875,177.0,11882367
2025-05-20,174.34124755859375,179.07000732421875,184.27999877929688,178.3000030517578,184.0,13184301
2025-05-21,176.9504852294922,181.75,182.49000549316406,179.0,180.0500030517578,9110054
2025-05-22,180.0659637451172,184.9499969482422,192.0,183.67999267578125,190.0,49919852
2025-05-23,178.9852752685547,183.83999633789062,186.5,180.1699981689453,186.5,19378626
2025-05-26,178.69320678710938,183.5399932861328,185.67999267578125,182.2899932861328,185.0,8819261
2025-05-27,177.1451873779297,181.9499969482422,184.47000122070312,181.5500030517578,183.5399932861328,6297540
2025-05-28,178.4303436279297,183.27000427246094,183.9499969482422,181.2899932861328,182.39999389648438,5922359
2025-05-29,178.77110290527344,183.6199951171875,185.17999267578125,183.0,184.6999969482422,7353405
2025-05-30,175.58746337890625,180.35000610351562,184.2100067138672,179.82000732421875,183.75,8215482
2025-06-02,175.99636840820312,180.77000427246094,182.0,176.33999633789062,179.0,8220448
2025-06-03,177.29124450683594,182.10000610351562,184.47999572753906,180.94000244140625,181.0,7310306
2025-06-04,177.89486694335938,182.72000122070312,183.64999389648438,179.8000030517578,182.1999969482422,6002685
2025-06-05,177.58331298828125,182.39999389648438,183.55999755859375,181.05999755859375,182.75,7199681
2025-06-06,183.49302673339844,188.47000122070312,190.89999389648438,182.5,183.0,24260037
2025-06-09,182.29551696777344,187.24000549316406,191.11000061035156,187.0,190.10000610351562,7254032
2025-06-10,186.63772583007812,191.6999969482422,194.3699951171875,188.0,188.24000549316406,19242637
2025-06-11,184.9923553466797,190.00999450683594,192.14999389648438,188.89999389648438,191.0,10895752
2025-06-12,182.12026977539062,187.05999755859375,192.0,186.50999450683594,191.07000732421875,8923416
2025-06-13,180.7766876220703,185.67999267578125,189.22999572753906,182.52000427246094,183.0,7931029
2025-06-16,183.06463623046875,188.02999877929688,188.5500030517578,183.02000427246094,186.0,6545767
2025-06-17,180.28016662597656,185.1699981689453,188.5,184.85000610351562,188.02999877929688,4789895
2025-06-18,181.27322387695312,186.19000244140625,187.14999389648438,184.6699981689453,185.89999389648438,6552729
2025-06-19,177.12571716308594,181.92999267578125,186.6999969482422,181.2100067138672,186.6999969482422,5490223
2025-06-20,179.13133239746094,183.99000549316406,184.75,180.97000122070312,181.0,6979033
2025-06-23,183.30804443359375,188.27999877929688,189.1999969482422,181.30999755859375,181.30999755859375,7395941
2025-06-24,184.73922729492188,189.75,192.3000030517578,188.8300018310547,190.6999969482422,6765958
2025-06-25,182.97702026367188,187.94000244140625,191.30999755859375,187.35000610351562,191.0,4129040
2025-06-26,188.47781372070312,193.58999633789062,194.5,188.02999877929688,188.89999389648438,12011362
2025-06-27,185.79071044921875,190.8300018310547,197.60000610351562,190.33999633789062,196.02999877929688,22615248
2025-06-30,187.611328125,192.6999969482422,193.25999450683594,188.60000610351562,191.72000122070312,10763584
2025-07-01,185.2454833984375,190.27000427246094,193.39999389648438,188.14999389648438,193.39999389648438,9136392
2025-07-02,187.3289794921875,192.41000366210938,195.49000549316406,190.57000732421875,191.0,14629895
2025-07-03,187.1732177734375,192.25,195.89999389648438,191.8000030517578,193.0,9292298
2025-07-04,187.01742553710938,192.08999633789062,193.8000030517578,190.64999389648438,192.00999450683594,3763422
2025-07-07,183.5806427001953,188.55999755859375,192.0,187.7100067138672,192.0,5490348
2025-07-08,184.89500427246094,189.91000366210938,190.94000244140625,188.0500030517578,188.99000549316406,5588646
2025-07-09,181.31216430664062,186.22999572753906,190.49000549316406,185.24000549316406,189.77999877929688,5991822
2025-07-10,183.96034240722656,188.9499969482422,189.24000549316406,186.02000427246094,187.0,4781422
2025-07-11,184.49583435058594,189.5,192.85000610351562,188.35000610351562,188.35000610351562,7248336
2025-07-14,184.46661376953125,189.47000122070312,191.8300018310547,187.75999450683594,189.0,4019698
2025-07-15,185.449951171875,190.47999572753906,191.22000122070312,188.4600067138672,189.50999450683594,2994883
2025-07-16,183.05491638183594,188.02000427246094,190.5,187.6999969482422,190.5,5194097
2025-07-17,184.1258544921875,189.1199951171875,191.3000030517578,188.3000030517578,189.0,7154072
2025-07-18,183.05491638183594,188.02000427246094,190.36000061035156,186.77000427246094,189.58999633789062,4605960
2025-07-21,189.84085083007812,194.99000549316406,196.0,190.42999267578125,191.0500030517578,23279564
2025-07-22,191.49595642089844,196.69000244140625,198.0,195.5,195.6999969482422,9127585
2025-07-23,192.85897827148438,198.08999633789062,199.16000366210938,196.07000732421875,197.5,6623953
2025-07-24,193.6475830078125,198.89999389648438,200.0,196.5399932861328,198.08999633789062,7273622
2025-07-25,188.5459747314453,193.66000366210938,199.44000244140625,193.16000366210938,198.38999938964844,5650561
2025-07-28,182.74334716796875,187.6999969482422,193.63999938964844,186.77999877929688,193.60000610351562,7060093
2025-07-29,184.6710662841797,189.67999267578125,189.89999389648438,186.00999450683594,187.5,5829470
2025-07-30,182.18841552734375,187.1300048828125,190.9600067138672,186.77999877929688,190.1999969482422,3849575
2025-07-31,180.17306518554688,185.05999755859375,187.75,184.0,185.0,6158562
2025-08-01,175.92820739746094,180.6999969482422,185.10000610351562,180.32000732421875,183.5500030517578,5035327
2025-08-04,182.19813537597656,187.13999938964844,187.49000549316406,179.92999267578125,180.6999969482422,6759365
2025-08-05,182.31497192382812,187.25999450683594,188.10000610351562,185.72000122070312,187.0,3430191
2025-08-06,183.6488037109375,188.6300048828125,189.25,186.72000122070312,188.27999877929688,6251751
2025-08-07,184.7489471435547,189.75999450683594,190.88999938964844,184.67999267578125,188.2100067138672,4935945
2025-08-08,182.4610137939453,187.41000366210938,191.74000549316406,185.6699981689453,190.1999969482422,9906271
2025-08-11,182.1300048828125,187.07000732421875,189.64999389648438,185.72999572753906,188.39999389648438,4836690
2025-08-12,181.59451293945312,186.52000427246094,189.69000244140625,186.10000610351562,187.07000732421875,5519491
2025-08-13,184.9241943359375,189.94000244140625,191.75,187.5,187.5,7481122
2025-08-14,182.62652587890625,187.5800018310547,190.00999450683594,186.25,189.94000244140625,6941185
2025-08-18,183.35671997070312,188.3300018310547,190.22000122070312,186.97000122070312,188.61000061035156,4433002
2025-08-19,186.25802612304688,191.30999755859375,191.5,188.11000061035156,188.6999969482422,5709282
2025-08-20,187.1439971923828,192.22000122070312,192.6300048828125,189.75,191.22000122070312,4471522
2025-08-21,186.41380310058594,191.47000122070312,193.57000732421875,190.74000549316406,192.22000122070312,2828430
2025-08-22,183.8824462890625,188.8699951171875,192.1699981689453,188.5,191.10000610351562,2388053
2025-08-25,185.38180541992188,190.41000366210938,193.0,189.89999389648438,189.89999389648438,4149070
2025-08-26,181.10772705078125,186.02000427246094,190.35000610351562,185.10000610351562,189.5,3791406
2025-08-28,179.91018676757812,184.7899932861328,187.83999633789062,184.10000610351562,185.8000030517578,5377292
2025-08-29,181.26348876953125,186.17999267578125,188.47000122070312,183.86000061035156,185.99000549316406,5025373
2025-09-01,186.725341796875,191.7899932861328,192.39999389648438,186.75,187.8000030517578,4526262
2025-09-02,195.23455810546875,200.52999877929688,201.9499969482422,190.8699951171875,192.0,25022851
2025-09-03,201.65052795410156,207.1199951171875,208.3000030517578,201.50999450683594,201.50999450683594,16998064
2025-09-04,201.21241760253906,206.6699981689453,209.3000030517578,204.5,209.0,8186271
2025-09-05,206.5379638671875,212.13999938964844,213.0,205.1999969482422,207.0,9198908
2025-09-08,204.9996795654297,210.55999755859375,216.9499969482422,209.60000610351562,213.0,8837936
2025-09-09,201.16372680664062,206.6199951171875,211.6999969482422,206.19000244140625,210.61000061035156,5412600
2025-09-10,203.6074676513672,209.1300048828125,211.3699951171875,207.02000427246094,207.25,6450913
2025-09-11,208.73828125,214.39999389648438,218.38999938964844,209.8000030517578,210.25,14202110
2025-09-12,212.53529357910156,218.3000030517578,219.13999938964844,214.39999389648438,215.1999969482422,8843556
2025-09-15,211.06517028808594,216.7899932861328,221.22999572753906,216.07000732421875,219.13999938964844,7843919
2025-09-16,210.7633514404297,216.47999572753906,218.39999389648438,213.74000549316406,217.0,7290406
2025-09-17,207.62838745117188,213.25999450683594,217.9199981689453,211.66000366210938,216.50999450683594,8013579
2025-09-18,208.1541290283203,213.8000030517578,214.3000030517578,211.02000427246094,213.5,5633670
2025-09-19,208.44967651367188,211.60000610351562,212.74000549316406,210.24000549316406,211.0,6125353
2025-09-22,207.79949951171875,210.94000244140625,214.5,209.4600067138672,211.7899932861328,5282484
2025-09-23,205.7307586669922,208.83999633789062,211.8800048828125,207.3000030517578,210.89999389648438,6350517
2025-09-24,203.02169799804688,206.08999633789062,210.07000732421875,205.60000610351562,208.00999450683594,5280952
2025-09-25,202.54884338378906,205.61000061035156,210.3800048828125,204.80999755859375,206.39999389648438,6275647
2025-09-26,197.59373474121094,200.5800018310547,206.22000122070312,198.67999267578125,205.60000610351562,6436834
2025-09-29,200.87416076660156,203.91000366210938,206.0,200.8300018310547,201.0,5885119
2025-09-30,210.6858673095703,213.8699951171875,215.39999389648438,204.1999969482422,204.1999969482422,22791494
2025-10-01,211.30648803710938,214.5,215.99000549316406,210.1999969482422,214.8000030517578,8477437
2025-10-03,217.86734008789062,221.16000366210938,224.60000610351562,214.5,214.5,25070995
2025-10-06,213.91702270507812,217.14999389648438,223.5,216.74000549316406,222.0500030517578,7789646
2025-10-07,213.83822631835938,217.07000732421875,220.0,216.0,217.89999389648438,6033212
2025-10-08,220.29071044921875,223.6199951171875,226.25,218.0500030517578,218.14999389648438,32888505
2025-10-09,226.13243103027344,229.5500030517578,232.1999969482422,224.72999572753906,225.39999389648438,21222011
2025-10-10,220.96058654785156,224.3000030517578,230.8000030517578,223.39999389648438,230.0,9669882
2025-10-13,222.02450561523438,225.3800048828125,226.22999572753906,221.3699951171875,223.0,8749565
2025-10-14,220.57640075683594,223.91000366210938,229.1999969482422,222.77000427246094,227.10000610351562,8629781
2025-10-15,223.17709350585938,226.5500030517578,228.0,223.8000030517578,223.8000030517578,12613195
2025-10-16,223.4627685546875,226.83999633789062,227.75,223.9199981689453,227.0,6327250
2025-10-17,221.99496459960938,225.35000610351562,230.49000549316406,223.8000030517578,227.08999633789062,8595074
2025-10-20,222.66482543945312,226.02999877929688,227.4199981689453,222.7100067138672,225.4199981689453,5197040
2025-10-21,223.96517944335938,227.35000610351562,227.9199981689453,226.5,227.0,1587416
2025-10-23,224.88133239746094,228.27999877929688,231.13999938964844,227.35000610351562,228.5,9421550
2025-10-24,232.5849151611328,236.10000610351562,240.1999969482422,232.07000732421875,234.0,30712917
2025-10-27,234.32855224609375,237.8699951171875,238.8800048828125,236.50999450683594,237.8000030517578,5646448
2025-10-28,233.23507690429688,236.75999450683594,241.11000061035156,235.64999389648438,237.8699951171875,10124445
2025-10-29,234.5551300048828,238.10000610351562,241.0,237.36000061035156,238.0,10095469
2025-10-30,234.53543090820312,238.0800018310547,239.32000732421875,234.3300018310547,237.60000610351562,7514342
2025-10-31,230.65408325195312,234.13999938964844,236.9499969482422,233.30999755859375,235.89999389648438,9030396
2025-11-03,235.10679626464844,238.66000366210938,240.10000610351562,236.27999877929688,237.0,9491472
2025-11-04,229.7970428466797,233.27000427246094,238.13999938964844,231.75,238.0,6566393
2025-11-05,229.7970428466797,233.27000427246094,233.27000427246094,233.27000427246094,233.27000427246094,0
2025-11-06,227.1569366455078,230.58999633789062,233.3000030517578,228.02999877929688,233.27000427246094,6052538
2025-11-07,231.23529052734375,234.72999572753906,238.10000610351562,228.0,228.0,12249764
2025-11-10,253.5283660888672,257.3599853515625,259.6400146484375,241.14999389648438,241.14999389648438,72663239
2025-11-11,261.7048034667969,265.6600036621094,266.3999938964844,256.260009765625,258.0,36187656
2025-11-12,262.9756164550781,266.95001220703125,269.25,264.20001220703125,265.5,17311954
2025-11-13,264.6700134277344,268.6700134277344,271.8900146484375,266.1099853515625,267.0,13490312
2025-11-14,262.57000732421875,262.57000732421875,267.67999267578125,260.17999267578125,263.20001220703125,10276305
2025-11-17,260.760009765625,260.760009765625,264.29998779296875,259.05999755859375,262.5,7951795
2025-11-18,257.29998779296875,257.29998779296875,259.0,254.9600067138672,259.0,10067138
2025-11-19,256.6000061035156,256.6000061035156,260.1000061035156,254.6999969482422,257.0,8673115
2025-11-20,257.6199951171875,257.6199951171875,262.1499938964844,256.4599914550781,258.5,10392121
2025-11-21,250.67999267578125,250.67999267578125,256.57000732421875,249.77999877929688,255.97999572753906,6895899
2025-11-24,251.05999755859375,251.05999755859375,254.14999389648438,249.39999389648438,250.66000366210938,9372498
2025-11-25,253.97000122070312,253.97000122070312,255.75,251.39999389648438,252.0,7543168
2025-11-26,258.17999267578125,258.17999267578125,259.42999267578125,255.11000061035156,255.5,8640403
2025-11-27,261.3299865722656,261.3299865722656,265.510009765625,259.6000061035156,259.6000061035156,9372072
2025-11-28,259.9800109863281,259.9800109863281,264.6499938964844,259.57000732421875,262.6499938964844,7387530
2025-12-01,263.79998779296875,263.79998779296875,267.5,262.5,264.1000061035156,12442220
2025-12-02,265.1499938964844,265.1499938964844,268.25,264.1499938964844,266.0,10847037
2025-12-03,266.5,266.5,268.0,261.8500061035156,265.79998779296875,10320888
2025-12-04,269.25,269.25,270.25,267.25,268.0,10377125
2025-12-05,273.1499938964844,273.1499938964844,274.5,266.6499938964844,269.25,10796032
2025-12-08,268.3500061035156,268.3500061035156,276.20001220703125,266.6000061035156,273.8999938964844,7786865
2025-12-09,265.6499938964844,265.6499938964844,267.0,259.29998779296875,266.54998779296875,6100471
2025-12-10,263.0,263.0,268.1000061035156,261.3999938964844,265.0,6798335
2025-12-11,264.29998779296875,264.29998779296875,268.25,262.75,265.0,7507279
2025-12-12,278.1499938964844,278.1499938964844,279.75,266.3500061035156,266.75,21981929
2025-12-15,278.70001220703125,278.70001220703125,280.0,276.20001220703125,277.70001220703125,8117336
2025-12-16,276.8500061035156,276.8500061035156,277.95001220703125,273.70001220703125,277.29998779296875,7580301
2025-12-17,279.45001220703125,279.45001220703125,281.5,277.1499938964844,278.0,8846891
2025-12-18,279.25,279.25,282.6499938964844,275.1499938964844,279.45001220703125,8501384
2025-12-19,278.5,278.5,281.45001220703125,276.70001220703125,279.5,5757096
2025-12-22,290.29998779296875,290.29998779296875,292.75,280.5,281.0,18744818
2025-12-23,290.1499938964844,290.1499938964844,294.6000061035156,289.5,291.04998779296875,10822237
2025-12-24,295.29998779296875,295.29998779296875,298.6000061035156,290.3500061035156,292.0,12921219
2025-12-25,295.29998779296875,295.29998779296875,295.29998779296875,295.29998779296875,295.29998779296875,0
2025-12-26,306.8500061035156,306.8500061035156,309.20001220703125,296.5,298.0,12990101
2025-12-29,300.8999938964844,300.8999938964844,314.0,299.54998779296875,310.0,18589007
2025-12-30,316.6000061035156,316.6000061035156,318.8500061035156,298.0,298.0,24881884
2025-12-31,314.29998779296875,314.29998779296875,319.8500061035156,313.45001220703125,318.04998779296875,11874119
2026-01-01,314.6000061035156,314.6000061035156,317.25,312.1000061035156,315.5,6888014
2026-01-02,330.29998779296875,330.29998779296875,331.3999938964844,315.70001220703125,316.20001220703125,21272570
2026-01-05,330.79998779296875,330.79998779296875,334.79998779296875,327.75,332.0,12952006
2026-01-06,346.70001220703125,346.70001220703125,351.70001220703125,333.0,333.3999938964844,41794775
2026-01-07,352.6000061035156,352.6000061035156,357.6000061035156,347.1000061035156,350.79998779296875,31378469
2026-01-08,333.5,333.5,348.0,331.75,348.0,27665985
2026-01-09,348.04998779296875,348.04998779296875,349.3999938964844,328.8500061035156,330.8500061035156,28744580
2026-01-12,350.04998779296875,350.04998779296875,356.3999938964844,344.29998779296875,352.0,23846101
2026-01-13,357.3999938964844,357.3999938964844,359.79998779296875,351.1499938964844,353.0,17824247
2026-01-14,373.54998779296875,373.54998779296875,374.29998779296875,356.29998779296875,359.0,27306024
2026-01-15,373.54998779296875,373.54998779296875,373.54998779296875,373.54998779296875,373.54998779296875,0
2026-01-16,361.6000061035156,361.6000061035156,369.79998779296875,360.3999938964844,366.25,17073322
