date_,adj close_pfc.ns,close_pfc.ns,high_pfc.ns,low_pfc.ns,open_pfc.ns,volume_pfc.ns
2025-04-17,413.6451110839844,423.70001220703125,426.5,417.0,423.0,6171410
2025-04-21,425.8973083496094,436.25,438.8999938964844,424.1000061035156,425.0,7625622
2025-04-22,427.7522277832031,438.1499938964844,444.1000061035156,430.54998779296875,436.25,8222555
2025-04-23,422.8220520019531,433.1000061035156,441.0,423.5,439.70001220703125,7558664
2025-04-24,423.8959655761719,434.20001220703125,436.45001220703125,428.45001220703125,432.54998779296875,6093751
2025-04-25,405.2004089355469,415.04998779296875,436.70001220703125,410.75,434.0,8782826
2025-04-28,409.5935974121094,419.54998779296875,425.6000061035156,412.29998779296875,415.04998779296875,6646961
2025-04-29,403.68719482421875,413.5,427.8999938964844,412.8999938964844,420.6499938964844,5520460
2025-04-30,397.73193359375,407.3999938964844,415.1499938964844,405.0,413.5,5430500
2025-05-02,395.09600830078125,404.70001220703125,416.5,403.70001220703125,407.0,5838633
2025-05-05,400.6607666015625,410.3999938964844,413.75,407.0,410.20001220703125,3849153
2025-05-06,386.0167236328125,395.3999938964844,411.8999938964844,393.3999938964844,410.3999938964844,5473528
2025-05-07,394.7055358886719,404.29998779296875,405.70001220703125,392.20001220703125,393.3999938964844,5827411
2025-05-08,381.0377502441406,390.29998779296875,409.6000061035156,387.0,405.5,8406346
2025-05-09,376.7421875,385.8999938964844,391.6499938964844,381.1000061035156,387.3999938964844,8952332
2025-05-12,404.12652587890625,413.95001220703125,415.0,400.0,401.0,6534063
2025-05-13,402.56451416015625,412.3500061035156,416.29998779296875,409.04998779296875,412.0,5902455
2025-05-14,395.8770446777344,405.5,419.75,403.1499938964844,413.25,12063302
2025-05-15,397.4390869140625,407.1000061035156,408.95001220703125,401.54998779296875,405.29998779296875,9174908
2025-05-16,407.8363342285156,417.75,423.20001220703125,407.5,408.0,13040115
2025-05-19,409.251953125,419.20001220703125,424.5,418.0,419.0,6144525
2025-05-20,396.6092529296875,406.25,422.5,405.04998779296875,420.20001220703125,7787229
2025-05-21,402.90618896484375,412.70001220703125,420.95001220703125,401.75,407.0,16780984
2025-05-22,396.950927734375,406.6000061035156,413.79998779296875,403.0,413.0,11486658
2025-05-23,396.1698913574219,405.79998779296875,409.70001220703125,402.5,407.1000061035156,6801449
2025-05-26,402.7109375,412.5,414.54998779296875,407.20001220703125,408.0,4774997
2025-05-27,403.29669189453125,413.1000061035156,414.6000061035156,408.29998779296875,412.3500061035156,5189625
2025-05-28,401.9787292480469,411.75,417.75,410.29998779296875,413.1000061035156,3574669
2025-05-29,403.68719482421875,413.5,415.04998779296875,408.5,414.0,3763771
2025-05-30,396.3163757324219,405.95001220703125,415.8999938964844,404.5,412.0,10039873
2025-06-02,399.6356506347656,409.3500061035156,411.70001220703125,404.1000061035156,406.0,4041431
2025-06-03,397.58551025390625,407.25,415.70001220703125,405.0,410.0,4671387
2025-06-04,395.1936340332031,404.79998779296875,409.8999938964844,402.25,408.0,4366667
2025-06-05,398.2200622558594,407.8999938964844,411.8500061035156,406.5,407.0,3695619
2025-06-06,408.4709167480469,418.3999938964844,421.5,404.20001220703125,407.8999938964844,11031104
2025-06-09,420.7718811035156,431.0,432.6000061035156,421.29998779296875,422.8999938964844,9586201
2025-06-10,421.2112121582031,431.45001220703125,434.54998779296875,427.70001220703125,434.54998779296875,4964863
2025-06-11,418.4776611328125,428.6499938964844,436.20001220703125,425.45001220703125,431.45001220703125,4662364
2025-06-12,405.8837890625,415.75,429.20001220703125,413.75,427.0,7636464
2025-06-13,398.7707824707031,406.45001220703125,408.04998779296875,401.0,401.0,7340189
2025-06-16,398.8688659667969,406.54998779296875,408.25,397.20001220703125,406.6499938964844,4875821
2025-06-17,395.48406982421875,403.1000061035156,411.54998779296875,402.20001220703125,406.54998779296875,4437622
2025-06-18,389.5483703613281,397.04998779296875,406.0,394.20001220703125,403.0,4637176
2025-06-19,382.9749450683594,390.3500061035156,398.8500061035156,388.6000061035156,395.29998779296875,5562987
2025-06-20,401.3216552734375,409.04998779296875,415.0,397.3500061035156,398.5,40786410
2025-06-23,403.1366882324219,410.8999938964844,414.20001220703125,403.5,404.29998779296875,5128511
2025-06-24,405.8838195800781,413.70001220703125,420.79998779296875,412.8999938964844,417.0,5682297
2025-06-25,405.098876953125,412.8999938964844,417.95001220703125,410.54998779296875,417.95001220703125,5208380
2025-06-26,412.31005859375,420.25,421.0,413.6000061035156,415.0,4936949
2025-06-27,413.5854797363281,421.54998779296875,427.79998779296875,419.3500061035156,424.0,5893639
2025-06-30,419.324951171875,427.3999938964844,429.8999938964844,422.29998779296875,424.3999938964844,8309295
2025-07-01,415.64581298828125,423.6499938964844,429.6499938964844,418.1499938964844,429.6499938964844,5986456
2025-07-02,410.4949951171875,418.3999938964844,425.1499938964844,416.5,423.0,5958682
2025-07-03,407.60076904296875,415.45001220703125,422.45001220703125,414.8500061035156,419.5,4471741
2025-07-04,405.44232177734375,413.25,419.6499938964844,412.20001220703125,415.70001220703125,4544818
2025-07-07,403.7253723144531,411.5,414.70001220703125,409.75,413.6499938964844,3269596
2025-07-08,411.8685302734375,419.79998779296875,420.95001220703125,411.04998779296875,411.5,4918959
2025-07-09,409.8572692871094,417.75,421.79998779296875,415.29998779296875,420.0,3945567
2025-07-10,421.33624267578125,429.45001220703125,432.45001220703125,422.29998779296875,425.75,26178377
2025-07-11,422.8078918457031,430.95001220703125,438.3500061035156,427.70001220703125,431.79998779296875,14700458
2025-07-14,417.1665344238281,425.20001220703125,432.0,421.1000061035156,429.8500061035156,4986863
2025-07-15,417.06842041015625,425.1000061035156,430.45001220703125,423.70001220703125,425.20001220703125,3974226
2025-07-16,415.7439270019531,423.75,426.8999938964844,421.6499938964844,425.0,3701435
2025-07-17,416.0873107910156,424.1000061035156,424.8500061035156,420.25,423.75,4052726
2025-07-18,412.50628662109375,420.45001220703125,426.8500061035156,418.1000061035156,424.1000061035156,5218834
2025-07-21,411.8685302734375,419.79998779296875,420.6000061035156,414.25,419.04998779296875,4051980
2025-07-22,406.86492919921875,414.70001220703125,423.70001220703125,414.1499938964844,420.20001220703125,3407343
2025-07-23,411.2308349609375,419.1499938964844,420.0,411.29998779296875,416.75,3652329
2025-07-24,414.17413330078125,422.1499938964844,423.3500061035156,416.25,419.1499938964844,2781973
2025-07-25,407.2573547363281,415.1000061035156,423.3999938964844,413.70001220703125,422.1499938964844,4213376
2025-07-28,397.4953308105469,405.1499938964844,417.0,404.3999938964844,414.8500061035156,3493261
2025-07-29,402.8423767089844,410.6000061035156,411.5,401.3500061035156,403.0,4343591
2025-07-30,404.1177978515625,411.8999938964844,414.20001220703125,408.6000061035156,410.70001220703125,2147122
2025-07-31,402.2046813964844,409.95001220703125,412.6000061035156,403.3500061035156,406.6000061035156,3924392
2025-08-01,396.21990966796875,403.8500061035156,409.20001220703125,403.0,408.1000061035156,2424645
2025-08-04,405.932861328125,413.75,414.3999938964844,403.1000061035156,404.0,3031304
2025-08-05,405.6875915527344,413.5,416.5,410.70001220703125,415.0,3014252
2025-08-06,407.8950500488281,415.75,419.79998779296875,405.5,413.54998779296875,10816716
2025-08-07,401.22357177734375,408.95001220703125,416.79998779296875,403.6000061035156,416.79998779296875,8387797
2025-08-08,397.0047912597656,404.6499938964844,409.6499938964844,403.45001220703125,409.0,6103086
2025-08-11,410.8874206542969,418.79998779296875,419.8999938964844,405.45001220703125,405.8999938964844,9713008
2025-08-12,407.8460388183594,415.70001220703125,424.8999938964844,414.54998779296875,419.0,6429327
2025-08-13,409.8572692871094,417.75,419.6499938964844,415.25,417.0,3883695
2025-08-14,408.6308898925781,416.5,419.79998779296875,413.8999938964844,419.0,3680607
2025-08-18,404.5722961425781,408.70001220703125,419.79998779296875,407.5,419.79998779296875,6119780
2025-08-19,405.8591613769531,410.0,413.1499938964844,406.5,409.54998779296875,5315976
2025-08-20,399.3258056640625,403.3999938964844,411.29998779296875,403.0,409.95001220703125,7517853
2025-08-21,396.2076416015625,400.25,408.1499938964844,399.29998779296875,404.75,6814781
2025-08-22,395.8116760253906,399.8500061035156,402.70001220703125,394.3999938964844,400.25,6199157
2025-08-25,395.2672119140625,399.29998779296875,401.25,398.3999938964844,399.8500061035156,3576487
2025-08-26,384.62579345703125,388.54998779296875,399.5,387.6499938964844,398.3999938964844,8672494
2025-08-28,377.89447021484375,381.75,389.70001220703125,381.0,388.8500061035156,6429323
2025-08-29,375.8652038574219,379.70001220703125,383.6000061035156,376.0,381.75,7398515
2025-09-01,385.6156921386719,389.54998779296875,391.0,379.75,380.0,3520775
2025-09-02,388.68438720703125,392.6499938964844,395.75,388.20001220703125,391.8999938964844,4362539
2025-09-03,390.3177185058594,394.29998779296875,395.8500061035156,391.70001220703125,392.6499938964844,3271472
2025-09-04,386.11065673828125,390.04998779296875,397.95001220703125,389.25,397.0,2108026
2025-09-05,390.4167175292969,394.3999938964844,396.29998779296875,390.5,390.5,2886182
2025-09-08,391.1591491699219,395.1499938964844,398.8500061035156,393.5,395.29998779296875,2699778
2025-09-09,388.9318542480469,392.8999938964844,397.6499938964844,392.5,394.6499938964844,2829816
2025-09-10,393.9803771972656,398.0,400.95001220703125,394.0,394.04998779296875,4562765
2025-09-11,395.51470947265625,399.54998779296875,402.75,397.5,398.0,2141209
2025-09-12,391.70361328125,395.70001220703125,401.0,394.79998779296875,400.0,2713735
2025-09-15,397.7914733886719,401.8500061035156,404.75,395.75,395.75,4377204
2025-09-16,398.9793395996094,403.04998779296875,404.25,400.6499938964844,402.5,3484057
2025-09-17,400.711669921875,404.79998779296875,406.6000061035156,402.75,404.25,5034405
2025-09-18,403.8793640136719,408.0,411.6499938964844,405.75,406.0,4572862
2025-09-19,404.96826171875,409.1000061035156,410.45001220703125,407.0,407.0,4772377
2025-09-22,404.7207946777344,408.8500061035156,411.70001220703125,407.1000061035156,408.0,3096650
2025-09-23,408.7298583984375,412.8999938964844,415.0,409.1000061035156,409.1000061035156,4410834
2025-09-24,406.5521240234375,410.70001220703125,414.75,409.6000061035156,412.0,2610791
2025-09-25,401.3056335449219,405.3999938964844,412.8999938964844,404.0,411.0,2866572
2025-09-26,393.28741455078125,397.29998779296875,406.54998779296875,395.0,405.0,4214115
2025-09-29,402.34503173828125,406.45001220703125,407.6499938964844,398.5,399.0,3646754
2025-09-30,406.10662841796875,410.25,411.1000061035156,404.5,406.1499938964844,4126060
2025-10-01,406.99755859375,411.1499938964844,426.3999938964844,408.3500061035156,410.0,13392846
2025-10-03,408.0369567871094,412.20001220703125,414.45001220703125,406.3999938964844,411.0,6422810
2025-10-06,401.8005676269531,405.8999938964844,413.8999938964844,403.70001220703125,410.3500061035156,3131710
2025-10-07,404.6712646484375,408.79998779296875,409.5,405.8999938964844,406.45001220703125,1919745
2025-10-08,395.9601745605469,400.0,409.5,398.3500061035156,409.5,4838089
2025-10-09,398.28643798828125,402.3500061035156,403.6000061035156,398.1000061035156,400.3999938964844,2638307
2025-10-10,399.77130126953125,403.8500061035156,408.8999938964844,403.0,404.79998779296875,2216904
2025-10-13,399.02886962890625,403.1000061035156,404.29998779296875,400.5,402.0,2604983
2025-10-14,393.9803771972656,398.0,404.3999938964844,395.54998779296875,403.0,6584385
2025-10-15,400.90966796875,405.0,407.20001220703125,398.5,399.5,5923684
2025-10-16,397.4945068359375,401.54998779296875,408.45001220703125,400.79998779296875,406.0,4441896
2025-10-17,392.446044921875,396.45001220703125,401.5,393.5,401.5,7566342
2025-10-20,393.9308776855469,397.95001220703125,401.0,396.5,398.8999938964844,4927347
2025-10-21,394.42584228515625,398.45001220703125,401.5,396.95001220703125,401.0,661678
2025-10-23,392.5945129394531,396.6000061035156,403.79998779296875,395.6000061035156,403.0,7783176
2025-10-24,389.62481689453125,393.6000061035156,397.45001220703125,392.20001220703125,396.3999938964844,3294561
2025-10-27,392.8914794921875,396.8999938964844,399.5,394.1000061035156,396.0,3263341
2025-10-28,390.6147155761719,394.6000061035156,401.8999938964844,393.25,397.0,5914973
2025-10-29,404.6712646484375,408.79998779296875,411.0,393.25,396.20001220703125,10111788
2025-10-30,400.9591369628906,405.04998779296875,411.1000061035156,402.79998779296875,410.6499938964844,5311440
2025-10-31,399.1773376464844,403.25,408.75,402.5,405.04998779296875,4200882
2025-11-03,399.3258056640625,403.3999938964844,407.0,401.6000061035156,403.25,3659563
2025-11-04,392.19854736328125,396.20001220703125,406.1000061035156,395.6000061035156,402.5,5105933
2025-11-05,392.19854736328125,396.20001220703125,396.20001220703125,396.20001220703125,396.20001220703125,0
2025-11-06,382.2005615234375,386.1000061035156,397.95001220703125,385.45001220703125,396.20001220703125,6401150
2025-11-07,376.4096374511719,380.25,394.70001220703125,374.20001220703125,386.1000061035156,16021457
2025-11-10,373.4894104003906,377.29998779296875,381.6499938964844,374.29998779296875,378.0,7558172
2025-11-11,371.212646484375,375.0,378.3999938964844,369.5,378.04998779296875,8888268
2025-11-12,371.5096130371094,375.29998779296875,380.45001220703125,373.6499938964844,376.0,5333409
2025-11-13,369.13385009765625,372.8999938964844,377.45001220703125,372.20001220703125,375.0,5884580
2025-11-14,370.81671142578125,374.6000061035156,375.45001220703125,371.1499938964844,373.25,4954031
2025-11-17,372.5985107421875,376.3999938964844,380.20001220703125,375.5,375.6000061035156,5325450
2025-11-18,370.81671142578125,374.6000061035156,379.3500061035156,373.1499938964844,379.3500061035156,5223085
2025-11-19,369.87628173828125,373.6499938964844,377.0,372.0,374.6000061035156,5830083
2025-11-20,368.9853820800781,372.75,376.3999938964844,372.25,374.20001220703125,4429516
2025-11-21,365.9661865234375,369.70001220703125,373.45001220703125,369.0,372.75,3904024
2025-11-24,358.98736572265625,362.6499938964844,370.8999938964844,362.0,370.0,11744103
2025-11-25,357.75,361.3999938964844,367.0,361.0,363.79998779296875,6113266
2025-11-26,362.3999938964844,362.3999938964844,364.70001220703125,357.54998779296875,359.0,5145168
2025-11-27,365.1499938964844,365.1499938964844,367.6499938964844,361.75,362.3999938964844,5016640
2025-11-28,362.70001220703125,362.70001220703125,365.1499938964844,361.04998779296875,364.0,3452880
2025-12-01,360.95001220703125,360.95001220703125,365.8500061035156,360.0,364.20001220703125,3010315
2025-12-02,360.29998779296875,360.29998779296875,363.29998779296875,356.3999938964844,356.3999938964844,4957405
2025-12-03,351.95001220703125,351.95001220703125,361.79998779296875,350.6499938964844,361.0,7313684
2025-12-04,352.04998779296875,352.04998779296875,354.6499938964844,350.6000061035156,352.1499938964844,3426935
2025-12-05,352.6499938964844,352.6499938964844,353.95001220703125,348.79998779296875,351.95001220703125,5225025
2025-12-08,342.45001220703125,342.45001220703125,353.45001220703125,340.1000061035156,353.1000061035156,7187288
2025-12-09,342.5,342.5,344.0,334.8500061035156,341.79998779296875,8160700
2025-12-10,343.8500061035156,343.8500061035156,348.95001220703125,342.6000061035156,344.6499938964844,7421279
2025-12-11,342.54998779296875,342.54998779296875,344.5,340.45001220703125,344.1000061035156,4526067
2025-12-12,344.20001220703125,344.20001220703125,345.0,339.79998779296875,344.0,3751220
2025-12-15,341.20001220703125,341.20001220703125,344.0,337.70001220703125,344.0,4861434
2025-12-16,336.1499938964844,336.1499938964844,341.6499938964844,335.0,340.8999938964844,8021854
2025-12-17,335.6499938964844,335.6499938964844,338.75,334.25,336.8999938964844,4746519
2025-12-18,335.04998779296875,335.04998779296875,337.29998779296875,329.8999938964844,334.5,5409972
2025-12-19,338.70001220703125,338.70001220703125,339.25,335.04998779296875,335.95001220703125,8110376
2025-12-22,343.3999938964844,343.3999938964844,344.6000061035156,339.29998779296875,340.3500061035156,5485124
2025-12-23,354.8999938964844,354.8999938964844,357.0,342.45001220703125,344.5,9432271
2025-12-24,352.29998779296875,352.29998779296875,357.0,351.04998779296875,356.0,4097578
2025-12-25,352.29998779296875,352.29998779296875,352.29998779296875,352.29998779296875,352.29998779296875,0
2025-12-26,354.6000061035156,354.6000061035156,357.8999938964844,350.45001220703125,352.29998779296875,4086038
2025-12-29,351.54998779296875,351.54998779296875,356.1000061035156,350.20001220703125,354.6000061035156,3835579
2025-12-30,349.3500061035156,349.3500061035156,352.0,348.75,351.54998779296875,3196377
2025-12-31,355.3999938964844,355.3999938964844,358.54998779296875,349.54998779296875,349.54998779296875,4910584
2026-01-01,363.1499938964844,363.1499938964844,363.95001220703125,356.25,358.8999938964844,7388994
2026-01-02,375.95001220703125,375.95001220703125,378.79998779296875,363.54998779296875,365.20001220703125,19990998
2026-01-05,375.04998779296875,375.04998779296875,378.8999938964844,371.70001220703125,378.20001220703125,6164496
2026-01-06,376.25,376.25,381.5,373.0,376.0,6800656
2026-01-07,376.95001220703125,376.95001220703125,377.6499938964844,372.6499938964844,376.1000061035156,5966190
2026-01-08,365.45001220703125,365.45001220703125,379.5,363.1000061035156,376.95001220703125,7774241
2026-01-09,358.8999938964844,358.8999938964844,367.1000061035156,357.6000061035156,363.6499938964844,5369561
2026-01-12,371.79998779296875,371.79998779296875,372.8500061035156,355.0,357.1499938964844,8700735
2026-01-13,369.54998779296875,369.54998779296875,374.8999938964844,366.0,373.79998779296875,5638105
2026-01-14,371.8500061035156,371.8500061035156,373.29998779296875,367.5,369.5,4944952
2026-01-15,371.8500061035156,371.8500061035156,371.8500061035156,371.8500061035156,371.8500061035156,0
2026-01-16,375.3500061035156,375.3500061035156,379.1499938964844,370.29998779296875,373.8999938964844,6139589
