date_,adj close_gspl.ns,close_gspl.ns,high_gspl.ns,low_gspl.ns,open_gspl.ns,volume_gspl.ns
2025-04-16,304.8836669921875,310.0,316.04998779296875,308.70001220703125,314.0,439084
2025-04-17,308.42425537109375,313.6000061035156,314.25,304.79998779296875,311.6000061035156,902316
2025-04-21,313.4400634765625,318.70001220703125,321.45001220703125,311.1000061035156,314.20001220703125,414398
2025-04-22,312.30902099609375,317.54998779296875,328.3999938964844,312.25,319.25,633828
2025-04-23,315.2103576660156,320.5,321.5,314.29998779296875,318.95001220703125,324806
2025-04-24,313.0958557128906,318.3500061035156,324.20001220703125,315.20001220703125,321.0,424092
2025-04-25,315.99713134765625,321.29998779296875,323.54998779296875,310.20001220703125,316.1000061035156,798076
2025-04-28,313.14501953125,318.3999938964844,321.75,314.1000061035156,321.29998779296875,344220
2025-04-29,324.50439453125,329.95001220703125,334.6000061035156,318.3999938964844,318.5,921371
2025-04-30,319.6360778808594,325.0,329.8999938964844,318.20001220703125,329.8999938964844,737190
2025-05-02,313.0958557128906,318.3500061035156,323.45001220703125,316.3999938964844,323.20001220703125,226088
2025-05-05,324.7994384765625,330.25,332.20001220703125,316.95001220703125,318.0,411510
2025-05-06,313.735107421875,319.0,334.20001220703125,318.20001220703125,330.6000061035156,232024
2025-05-07,317.3740539550781,322.70001220703125,324.20001220703125,313.79998779296875,315.1000061035156,270770
2025-05-08,309.4569091796875,314.6499938964844,327.3500061035156,311.0,322.70001220703125,289870
2025-05-09,316.19384765625,321.5,325.95001220703125,309.45001220703125,312.95001220703125,453342
2025-05-12,324.4060363769531,329.8500061035156,332.1000061035156,327.1499938964844,328.0,267265
2025-05-13,341.51885986328125,347.25,355.0,328.0,330.0,982950
2025-05-14,340.97796630859375,346.70001220703125,350.04998779296875,340.0,350.0,830584
2025-05-15,342.40399169921875,348.1499938964844,352.0,340.75,346.70001220703125,561736
2025-05-16,344.61688232421875,350.3999938964844,357.79998779296875,346.1000061035156,348.0,423437
2025-05-19,345.55120849609375,351.3500061035156,358.45001220703125,347.1499938964844,354.1000061035156,323491
2025-05-20,338.91259765625,344.6000061035156,360.6000061035156,342.20001220703125,352.5,521208
2025-05-21,344.5185241699219,350.29998779296875,355.1000061035156,342.8500061035156,342.8500061035156,1708495
2025-05-22,341.7647399902344,347.5,351.04998779296875,341.04998779296875,351.0,291288
2025-05-23,333.060791015625,338.6499938964844,343.95001220703125,333.79998779296875,338.0,691648
2025-05-26,328.0941467285156,333.6000061035156,342.79998779296875,332.20001220703125,338.6499938964844,371431
2025-05-27,323.76678466796875,329.20001220703125,336.29998779296875,327.20001220703125,333.6000061035156,529812
2025-05-28,321.60308837890625,327.0,331.6499938964844,325.0,329.5,226810
2025-05-29,323.5209045410156,328.95001220703125,330.6499938964844,325.0,328.0,271217
2025-05-30,323.37335205078125,328.79998779296875,331.3500061035156,326.54998779296875,329.6000061035156,190836
2025-06-02,323.3241882324219,328.75,330.29998779296875,325.8999938964844,330.0,3122105
2025-06-03,326.4714050292969,331.95001220703125,334.54998779296875,328.1499938964844,330.3999938964844,297338
2025-06-04,329.86444091796875,335.3999938964844,336.8500061035156,329.6499938964844,333.6499938964844,228276
2025-06-05,326.4714050292969,331.95001220703125,338.29998779296875,329.0,336.6000061035156,613427
2025-06-06,323.570068359375,329.0,333.20001220703125,328.20001220703125,333.0,251204
2025-06-09,328.5367126464844,334.04998779296875,335.5,329.29998779296875,330.6000061035156,943227
2025-06-10,330.1103210449219,335.6499938964844,340.95001220703125,331.6499938964844,334.95001220703125,1913552
2025-06-11,331.29052734375,336.8500061035156,338.8500061035156,333.8999938964844,337.25,350927
2025-06-12,325.9796447753906,331.45001220703125,337.54998779296875,330.04998779296875,337.0,261405
2025-06-13,324.99615478515625,330.45001220703125,331.8500061035156,325.3999938964844,328.0,262922
2025-06-16,323.914306640625,329.3500061035156,331.1499938964844,324.04998779296875,329.1000061035156,146254
2025-06-17,324.1109924316406,329.54998779296875,332.0,327.3500061035156,330.0,172599
2025-06-18,320.2753601074219,325.6499938964844,330.29998779296875,325.04998779296875,328.0,145630
2025-06-19,309.4077453613281,314.6000061035156,326.8999938964844,312.0,326.0,293750
2025-06-20,311.5714111328125,316.79998779296875,320.79998779296875,312.8999938964844,314.6000061035156,469090
2025-06-23,313.2433776855469,318.5,319.70001220703125,312.04998779296875,314.0,341648
2025-06-24,313.93182373046875,319.20001220703125,322.8999938964844,317.0,322.8999938964844,215690
2025-06-25,314.7185974121094,320.0,324.6000061035156,319.1499938964844,319.20001220703125,298545
2025-06-26,314.5710754394531,319.8500061035156,321.79998779296875,317.3500061035156,320.0,232533
2025-06-27,324.7502746582031,330.20001220703125,343.29998779296875,321.0,321.0,4935147
2025-06-30,324.1109924316406,329.54998779296875,334.0,324.3500061035156,330.20001220703125,470802
2025-07-01,329.6185607910156,335.1499938964844,337.79998779296875,328.04998779296875,329.54998779296875,764856
2025-07-02,329.52020263671875,335.04998779296875,338.8999938964844,332.0,335.1499938964844,1337979
2025-07-03,333.405029296875,339.0,340.8999938964844,335.5,336.1499938964844,1990150
2025-07-04,329.4710388183594,335.0,341.54998779296875,334.04998779296875,341.54998779296875,328406
2025-07-07,328.63507080078125,334.1499938964844,337.3500061035156,329.1499938964844,336.5,188139
2025-07-08,325.0453186035156,330.5,335.1499938964844,327.54998779296875,333.0,400700
2025-07-09,326.2746887207031,331.75,333.5,328.04998779296875,331.0,169751
2025-07-10,322.19317626953125,327.6000061035156,332.95001220703125,325.6000061035156,332.95001220703125,288712
2025-07-11,322.045654296875,327.45001220703125,331.5,325.8999938964844,328.5,789222
2025-07-14,317.57073974609375,322.8999938964844,328.45001220703125,322.1000061035156,328.45001220703125,279322
2025-07-15,318.6034240722656,323.95001220703125,327.29998779296875,321.3500061035156,324.1000061035156,317897
2025-07-16,326.0779724121094,331.54998779296875,333.5,323.95001220703125,323.95001220703125,364061
2025-07-17,330.2578430175781,335.79998779296875,337.0,330.95001220703125,331.0,370802
2025-07-18,329.3726806640625,334.8999938964844,338.75,331.1499938964844,337.6499938964844,295541
2025-07-21,324.2093505859375,329.6499938964844,333.8500061035156,325.5,333.8500061035156,398713
2025-07-22,326.76641845703125,332.25,338.3999938964844,328.6000061035156,328.6000061035156,549122
2025-07-23,326.17633056640625,331.6499938964844,348.0,329.3500061035156,332.8999938964844,3167510
2025-07-24,327.1598205566406,332.6499938964844,333.20001220703125,329.6000061035156,330.3999938964844,172762
2025-07-25,318.2099914550781,323.54998779296875,332.0,322.3999938964844,332.0,210840
2025-07-28,316.1446838378906,321.45001220703125,326.95001220703125,320.1000061035156,323.3999938964844,236129
2025-07-29,315.6529541015625,320.95001220703125,323.8500061035156,318.1000061035156,320.3999938964844,131779
2025-07-30,317.9641418457031,323.29998779296875,323.95001220703125,319.5,319.5,249401
2025-07-31,310.0469970703125,315.25,321.6000061035156,313.0,320.0,179614
2025-08-01,303.8017883300781,308.8999938964844,317.54998779296875,308.25,316.75,230309
2025-08-04,300.2611999511719,305.29998779296875,310.1000061035156,300.75,308.95001220703125,272436
2025-08-05,302.81829833984375,307.8999938964844,311.3999938964844,304.29998779296875,307.0,201636
2025-08-06,298.6384582519531,303.6499938964844,312.45001220703125,301.0,309.3999938964844,301276
2025-08-07,294.8028259277344,299.75,304.6000061035156,296.3999938964844,301.5,248107
2025-08-08,299.47442626953125,304.5,312.0,297.70001220703125,301.25,699861
2025-08-11,297.90081787109375,302.8999938964844,309.6499938964844,300.3500061035156,304.45001220703125,342263
2025-08-12,298.73681640625,303.75,306.6000061035156,300.8500061035156,303.0,1050303
2025-08-13,297.8024597167969,302.79998779296875,314.70001220703125,301.3999938964844,305.45001220703125,730311
2025-08-14,296.5730895996094,301.54998779296875,308.8500061035156,298.8500061035156,304.3999938964844,220668
2025-08-18,299.8678283691406,304.8999938964844,306.0,301.1499938964844,303.1000061035156,158580
2025-08-19,301.78564453125,306.8500061035156,308.5,303.3999938964844,304.8999938964844,125315
2025-08-20,297.9991760253906,303.0,307.6499938964844,301.70001220703125,306.8500061035156,2487139
2025-08-21,300.0153503417969,305.04998779296875,311.6000061035156,303.0,303.0,376157
2025-08-22,300.6546325683594,305.70001220703125,308.25,302.95001220703125,306.54998779296875,804986
2025-08-25,294.5077819824219,299.45001220703125,307.0,298.1000061035156,305.70001220703125,415914
2025-08-26,291.4097595214844,296.29998779296875,301.20001220703125,295.04998779296875,299.3999938964844,1267462
2025-08-28,285.9021911621094,290.70001220703125,297.6499938964844,290.20001220703125,296.29998779296875,264833
2025-08-29,285.1153869628906,289.8999938964844,293.0,289.1000061035156,290.54998779296875,333482
2025-09-01,288.70513916015625,293.54998779296875,298.0,287.54998779296875,291.3500061035156,668181
2025-09-02,292.6391296386719,297.54998779296875,302.0,294.20001220703125,296.3999938964844,963695
2025-09-03,297.01568603515625,302.0,307.3500061035156,298.6000061035156,298.6000061035156,457898
2025-09-04,298.6876525878906,303.70001220703125,308.0,302.75,308.0,205434
2025-09-05,294.9503479003906,299.8999938964844,308.20001220703125,299.20001220703125,306.20001220703125,285722
2025-09-08,294.5077819824219,299.45001220703125,303.79998779296875,299.0,302.29998779296875,213054
2025-09-09,297.95001220703125,302.95001220703125,304.79998779296875,300.1000061035156,300.8500061035156,430085
2025-09-10,299.6000061035156,299.6000061035156,301.8500061035156,290.79998779296875,301.0,473449
2025-09-11,310.0,310.0,314.70001220703125,297.0,298.04998779296875,5399244
2025-09-12,308.1499938964844,308.1499938964844,311.0,303.1499938964844,307.95001220703125,943981
2025-09-15,308.54998779296875,308.54998779296875,314.3999938964844,306.1000061035156,308.1000061035156,335840
2025-09-16,319.6000061035156,319.6000061035156,322.0,308.5,310.79998779296875,1670766
2025-09-17,318.8500061035156,318.8500061035156,327.1499938964844,317.1000061035156,324.6000061035156,606243
2025-09-18,315.04998779296875,315.04998779296875,320.20001220703125,312.6499938964844,319.70001220703125,319267
2025-09-19,314.3500061035156,314.3500061035156,321.1000061035156,311.1000061035156,317.45001220703125,656986
2025-09-22,313.0,313.0,315.1499938964844,310.0,314.3500061035156,359948
2025-09-23,322.1000061035156,322.1000061035156,330.0,313.20001220703125,313.70001220703125,4010218
2025-09-24,320.8500061035156,320.8500061035156,323.75,315.25,323.45001220703125,392976
2025-09-25,315.04998779296875,315.04998779296875,320.45001220703125,312.1000061035156,320.0,215568
2025-09-26,310.8999938964844,310.8999938964844,313.8999938964844,307.6000061035156,313.8999938964844,198399
2025-09-29,303.3500061035156,303.3500061035156,314.3999938964844,296.0,310.0,1792252
2025-09-30,309.54998779296875,309.54998779296875,311.0,304.54998779296875,306.0,315532
2025-10-01,318.25,318.25,320.04998779296875,307.6499938964844,310.25,562297
2025-10-03,325.3500061035156,325.3500061035156,328.1000061035156,314.75,318.25,462121
2025-10-06,321.0,321.0,326.95001220703125,319.0,326.95001220703125,606918
2025-10-07,323.54998779296875,323.54998779296875,325.75,319.79998779296875,322.95001220703125,516211
2025-10-08,316.1000061035156,316.1000061035156,324.5,315.20001220703125,320.29998779296875,405878
2025-10-09,316.1000061035156,316.1000061035156,320.29998779296875,312.0,315.79998779296875,704429
2025-10-10,320.3500061035156,320.3500061035156,322.29998779296875,315.1000061035156,316.0,552732
2025-10-13,318.25,318.25,319.79998779296875,315.3999938964844,318.20001220703125,439354
2025-10-14,317.54998779296875,317.54998779296875,322.70001220703125,314.29998779296875,321.1000061035156,514971
2025-10-15,319.5,319.5,321.0,312.5,315.0,476172
2025-10-16,315.95001220703125,315.95001220703125,323.8999938964844,315.04998779296875,317.6499938964844,737928
2025-10-17,315.3500061035156,315.3500061035156,318.0,313.20001220703125,317.0,271520
2025-10-20,311.1499938964844,311.1499938964844,315.25,309.6499938964844,314.0,530661
2025-10-21,311.8500061035156,311.8500061035156,312.5,309.04998779296875,309.04998779296875,30641
2025-10-23,314.0,314.0,315.20001220703125,310.5,311.8500061035156,737949
2025-10-24,313.95001220703125,313.95001220703125,316.54998779296875,310.6499938964844,315.79998779296875,791153
2025-10-27,311.45001220703125,311.45001220703125,314.95001220703125,310.6499938964844,313.04998779296875,156404
2025-10-28,309.20001220703125,309.20001220703125,313.1499938964844,308.1000061035156,311.45001220703125,115732
2025-10-29,313.95001220703125,313.95001220703125,319.79998779296875,309.20001220703125,309.20001220703125,793283
2025-10-30,312.45001220703125,312.45001220703125,315.54998779296875,309.6000061035156,315.5,185653
2025-10-31,309.6499938964844,309.6499938964844,314.0,309.0,314.0,155979
2025-11-03,310.04998779296875,310.04998779296875,311.95001220703125,308.8999938964844,309.0,124806
2025-11-04,306.8999938964844,306.8999938964844,312.20001220703125,306.0,310.04998779296875,179579
2025-11-05,306.8999938964844,306.8999938964844,306.8999938964844,306.8999938964844,306.8999938964844,0
2025-11-06,305.54998779296875,305.54998779296875,308.6000061035156,301.1000061035156,306.95001220703125,412453
2025-11-07,299.5,299.5,304.75,295.3999938964844,303.3500061035156,478230
2025-11-10,301.6000061035156,301.6000061035156,304.8500061035156,298.25,300.0,235839
2025-11-11,300.75,300.75,304.1000061035156,298.1000061035156,304.1000061035156,280528
2025-11-12,298.1000061035156,298.1000061035156,300.70001220703125,296.1000061035156,300.70001220703125,376250
2025-11-13,301.3500061035156,301.3500061035156,303.1000061035156,297.0,298.1000061035156,381076
2025-11-14,302.1499938964844,302.1499938964844,304.6000061035156,300.6499938964844,301.3500061035156,256860
2025-11-17,303.95001220703125,303.95001220703125,305.6000061035156,301.04998779296875,302.1499938964844,346504
2025-11-18,299.6499938964844,299.6499938964844,305.5,297.20001220703125,305.5,1530995
2025-11-19,297.8999938964844,297.8999938964844,301.54998779296875,296.95001220703125,299.0,1280840
2025-11-20,300.79998779296875,300.79998779296875,303.5,297.0,297.0,587141
2025-11-21,298.20001220703125,298.20001220703125,302.0,297.0,297.79998779296875,133927
2025-11-24,297.5,297.5,300.20001220703125,295.20001220703125,298.0,182208
2025-11-25,294.54998779296875,294.54998779296875,298.20001220703125,288.3500061035156,297.04998779296875,256932
2025-11-26,294.79998779296875,294.79998779296875,297.29998779296875,292.04998779296875,294.54998779296875,286597
2025-11-27,294.3999938964844,294.3999938964844,297.0,294.0,297.0,161151
2025-11-28,287.5,287.5,293.29998779296875,286.8999938964844,291.0,451176
2025-12-01,290.6000061035156,290.6000061035156,291.8999938964844,286.8500061035156,287.0,125028
2025-12-02,298.45001220703125,298.45001220703125,316.5,291.1000061035156,291.1000061035156,26246005
2025-12-03,301.29998779296875,301.29998779296875,304.20001220703125,295.45001220703125,297.45001220703125,985249
2025-12-04,295.45001220703125,295.45001220703125,301.1499938964844,293.1000061035156,298.0,1366244
2025-12-05,293.29998779296875,293.29998779296875,296.0,291.5,295.1000061035156,293131
2025-12-08,290.45001220703125,290.45001220703125,294.3999938964844,289.45001220703125,291.5,272792
2025-12-09,283.79998779296875,283.79998779296875,291.95001220703125,281.8999938964844,287.6000061035156,790663
2025-12-10,283.45001220703125,283.45001220703125,288.6499938964844,283.0,283.20001220703125,253100
2025-12-11,282.45001220703125,282.45001220703125,285.04998779296875,280.04998779296875,285.0,383319
2025-12-12,289.20001220703125,289.20001220703125,290.1000061035156,283.54998779296875,283.8500061035156,369498
2025-12-15,288.0,288.0,289.54998779296875,283.70001220703125,289.1000061035156,230800
2025-12-16,281.79998779296875,281.79998779296875,289.0,281.0,288.04998779296875,230019
2025-12-17,280.5,280.5,283.95001220703125,280.0,281.70001220703125,457186
2025-12-18,280.95001220703125,280.95001220703125,282.45001220703125,277.6000061035156,280.0,291917
2025-12-19,289.5,289.5,294.70001220703125,280.04998779296875,280.04998779296875,1020461
2025-12-22,294.3500061035156,294.3500061035156,295.75,288.04998779296875,294.79998779296875,324734
2025-12-23,297.5,297.5,298.54998779296875,293.04998779296875,293.04998779296875,358367
2025-12-24,295.54998779296875,295.54998779296875,298.0,293.8500061035156,298.0,198414
2025-12-25,295.54998779296875,295.54998779296875,295.54998779296875,295.54998779296875,295.54998779296875,0
2025-12-26,296.8500061035156,296.8500061035156,298.54998779296875,293.79998779296875,295.8999938964844,174619
2025-12-29,293.04998779296875,293.04998779296875,297.70001220703125,290.5,294.1000061035156,857480
2025-12-30,294.45001220703125,294.45001220703125,296.8999938964844,292.5,294.5,832824
2025-12-31,306.25,306.25,309.45001220703125,292.5,292.5,1064906
2026-01-01,311.95001220703125,311.95001220703125,314.6499938964844,306.0,308.0,492447
2026-01-02,319.95001220703125,319.95001220703125,321.20001220703125,310.3500061035156,312.95001220703125,589662
2026-01-05,321.8999938964844,321.8999938964844,323.29998779296875,311.0,311.0,556772
2026-01-06,319.29998779296875,319.29998779296875,323.3999938964844,317.20001220703125,321.8999938964844,237427
2026-01-07,316.6000061035156,316.6000061035156,318.5,312.0,318.0,235799
2026-01-08,315.1000061035156,315.1000061035156,319.8999938964844,312.6499938964844,316.6000061035156,367139
2026-01-09,311.1499938964844,311.1499938964844,314.95001220703125,308.1000061035156,312.5,318128
2026-01-12,306.3999938964844,306.3999938964844,311.1499938964844,301.20001220703125,310.1000061035156,270205
2026-01-13,298.25,298.25,314.0,297.04998779296875,306.95001220703125,1928152
2026-01-14,305.54998779296875,305.54998779296875,306.79998779296875,297.54998779296875,298.5,277513
2026-01-16,304.95001220703125,304.95001220703125,311.1499938964844,304.1000061035156,305.79998779296875,642421
