date_,adj close_gmdcltd.ns,close_gmdcltd.ns,high_gmdcltd.ns,low_gmdcltd.ns,open_gmdcltd.ns,volume_gmdcltd.ns
2025-04-16,309.191162109375,315.0,325.6499938964844,287.0,287.0,18911450
2025-04-17,313.70635986328125,319.6000061035156,322.70001220703125,311.3999938964844,313.0,2394514
2025-04-21,321.9514465332031,328.0,330.70001220703125,316.3999938964844,320.8500061035156,1847343
2025-04-22,324.7489013671875,330.8500061035156,336.3999938964844,323.3999938964844,326.0,1832576
2025-04-23,317.9270324707031,323.8999938964844,333.04998779296875,319.6000061035156,330.1499938964844,1216908
2025-04-24,318.3196716308594,324.29998779296875,329.8500061035156,323.04998779296875,325.5,803051
2025-04-25,303.39996337890625,309.1000061035156,325.3500061035156,304.0,324.8999938964844,1569081
2025-04-28,309.4856262207031,315.29998779296875,317.1000061035156,307.1499938964844,310.0,869969
2025-04-29,307.57159423828125,313.3500061035156,320.45001220703125,312.3500061035156,316.8999938964844,500977
2025-04-30,298.541259765625,304.1499938964844,314.25,301.95001220703125,313.3500061035156,559160
2025-05-02,299.08111572265625,304.70001220703125,314.79998779296875,302.1000061035156,305.0,848092
2025-05-05,302.958251953125,308.6499938964844,310.54998779296875,305.25,307.04998779296875,463837
2025-05-06,290.63970947265625,296.1000061035156,310.3999938964844,295.0,307.1000061035156,556020
2025-05-07,300.553466796875,306.20001220703125,307.6000061035156,291.04998779296875,292.1000061035156,885482
2025-05-08,294.6150207519531,300.1499938964844,312.79998779296875,297.1499938964844,310.0,546643
2025-05-09,289.2164306640625,294.6499938964844,296.0,288.95001220703125,295.6000061035156,752970
2025-05-12,308.1605529785156,313.95001220703125,316.20001220703125,304.04998779296875,305.0,1254217
2025-05-13,305.4612731933594,311.20001220703125,318.5,308.29998779296875,315.0,784655
2025-05-14,313.215576171875,319.1000061035156,319.8999938964844,312.5,313.0,878716
2025-05-15,323.8655090332031,329.95001220703125,333.79998779296875,320.5,321.25,3213311
2025-05-16,348.0609130859375,354.6000061035156,357.1499938964844,328.54998779296875,331.0,5077697
2025-05-19,349.9749450683594,356.54998779296875,367.0,353.70001220703125,356.29998779296875,2699143
2025-05-20,348.2081604003906,354.75,362.8999938964844,351.0,360.0,1726339
2025-05-21,345.36163330078125,351.8500061035156,362.8500061035156,346.25,355.0,1508962
2025-05-22,340.5028991699219,346.8999938964844,354.70001220703125,340.0,349.0,864347
2025-05-23,347.8155212402344,354.3500061035156,359.0,346.8999938964844,348.45001220703125,999069
2025-05-26,355.0299987792969,361.70001220703125,363.6499938964844,355.1499938964844,357.0,1124091
2025-05-27,352.0362243652344,358.6499938964844,363.5,354.95001220703125,360.6499938964844,939432
2025-05-28,350.2203369140625,356.79998779296875,361.5,351.1000061035156,361.5,929741
2025-05-29,357.2875671386719,364.0,370.0,355.04998779296875,358.1499938964844,2117831
2025-05-30,350.71112060546875,357.29998779296875,365.5,354.20001220703125,364.3999938964844,722099
2025-06-02,356.3550720214844,363.04998779296875,369.5,358.04998779296875,358.3999938964844,1593156
2025-06-03,359.93780517578125,366.70001220703125,375.20001220703125,360.25,364.8999938964844,2578351
2025-06-04,362.14630126953125,368.95001220703125,374.0,360.1000061035156,369.0,1623373
2025-06-05,375.5445861816406,382.6000061035156,386.0,370.70001220703125,372.0,4816694
2025-06-06,393.6543273925781,401.04998779296875,413.79998779296875,385.04998779296875,388.0,15701144
2025-06-09,406.6109313964844,414.25,419.8999938964844,401.5,405.0,6346683
2025-06-10,403.17547607421875,410.75,422.20001220703125,406.0,416.0,3316743
2025-06-11,405.3349304199219,412.95001220703125,420.8999938964844,406.29998779296875,412.0,3754718
2025-06-12,396.79534912109375,404.25,414.6000061035156,401.0,413.3999938964844,1780719
2025-06-13,401.1632995605469,408.70001220703125,417.70001220703125,389.95001220703125,390.0,3296435
2025-06-16,406.21832275390625,413.8500061035156,416.0,395.0,410.0,2897999
2025-06-17,391.9857177734375,399.3500061035156,416.3999938964844,395.54998779296875,413.0,1297445
2025-06-18,387.7649841308594,395.04998779296875,405.0,393.1000061035156,398.95001220703125,1221515
2025-06-19,376.37890625,383.45001220703125,400.95001220703125,380.79998779296875,395.0,1621540
2025-06-20,382.6117858886719,389.79998779296875,393.0,383.0,383.1000061035156,1169104
2025-06-23,386.2435607910156,393.5,396.79998779296875,386.0,388.79998779296875,858940
2025-06-24,389.9734802246094,397.29998779296875,408.04998779296875,394.6000061035156,397.5,1826317
2025-06-25,396.0591735839844,403.5,411.6000061035156,399.8500061035156,399.8999938964844,1814096
2025-06-26,397.2861022949219,404.75,408.29998779296875,400.20001220703125,404.6000061035156,867939
2025-06-27,404.15704345703125,411.75,418.6000061035156,405.1000061035156,407.0,3685633
2025-06-30,404.0097961425781,411.6000061035156,425.79998779296875,410.0,413.79998779296875,3295321
2025-07-01,412.59844970703125,420.3500061035156,428.3500061035156,409.1000061035156,413.6000061035156,4943677
2025-07-02,409.6537780761719,417.3500061035156,425.6000061035156,410.54998779296875,425.0,2012046
2025-07-03,400.1817321777344,407.70001220703125,418.3999938964844,405.25,417.79998779296875,1212179
2025-07-04,399.6909484863281,407.20001220703125,412.45001220703125,402.0,407.8999938964844,954606
2025-07-07,389.58087158203125,396.8999938964844,407.25,395.6000061035156,406.95001220703125,766783
2025-07-08,382.5627136230469,389.75,403.79998779296875,388.04998779296875,398.0,1468929
2025-07-09,383.9369201660156,391.1499938964844,395.8500061035156,387.75,390.70001220703125,993455
2025-07-10,380.3542175292969,387.5,393.79998779296875,385.0,391.95001220703125,680751
2025-07-11,372.109130859375,379.1000061035156,388.95001220703125,378.0,387.3500061035156,999612
2025-07-14,369.55706787109375,376.5,383.5,374.79998779296875,379.1499938964844,817049
2025-07-15,374.219482421875,381.25,384.0,375.54998779296875,376.5,951294
2025-07-16,372.0109558105469,379.0,382.75,377.3999938964844,381.8999938964844,445846
2025-07-17,372.4035949707031,379.3999938964844,383.0,377.0,379.45001220703125,663682
2025-07-18,427.2727355957031,435.29998779296875,443.1000061035156,375.04998779296875,380.0,47193490
2025-07-21,427.8126220703125,435.8500061035156,442.6499938964844,422.8999938964844,428.95001220703125,12981124
2025-07-22,449.0633544921875,457.5,468.0,430.45001220703125,434.0,25608194
2025-07-23,449.45599365234375,457.8999938964844,472.3999938964844,449.1499938964844,461.75,11161977
2025-07-24,444.10650634765625,452.45001220703125,461.1000061035156,451.0,456.75,2901924
2025-07-25,426.38934326171875,434.3999938964844,455.20001220703125,431.95001220703125,451.8999938964844,2885717
2025-07-28,401.8994445800781,409.45001220703125,443.0,403.25,420.0,4967571
2025-07-29,403.5190124511719,411.1000061035156,415.95001220703125,398.0,408.79998779296875,3147060
2025-07-30,395.4211730957031,402.8500061035156,417.54998779296875,401.0,412.0,1481677
2025-07-31,386.53802490234375,393.79998779296875,407.5,391.29998779296875,397.45001220703125,1689462
2025-08-01,374.85748291015625,381.8999938964844,397.0,379.70001220703125,394.3500061035156,1588148
2025-08-04,401.0160217285156,408.54998779296875,424.0,383.6000061035156,383.79998779296875,26866616
2025-08-05,403.71533203125,411.29998779296875,418.45001220703125,405.20001220703125,409.0,3123510
2025-08-06,388.8446960449219,396.1499938964844,413.8500061035156,394.3999938964844,412.8999938964844,1744111
2025-08-07,406.31646728515625,413.95001220703125,420.79998779296875,390.1000061035156,394.79998779296875,8783197
2025-08-08,394.6358947753906,402.04998779296875,418.79998779296875,399.79998779296875,412.04998779296875,1965960
2025-08-11,410.58624267578125,418.29998779296875,421.5,399.20001220703125,402.1499938964844,2368443
2025-08-12,405.38397216796875,413.0,427.70001220703125,409.04998779296875,418.29998779296875,2671251
2025-08-13,407.8869323730469,415.54998779296875,419.8500061035156,411.8500061035156,415.3999938964844,1257129
2025-08-14,417.1136169433594,424.95001220703125,440.5,414.04998779296875,416.8500061035156,9920292
2025-08-18,428.0089111328125,436.04998779296875,439.70001220703125,425.54998779296875,432.0,2967279
2025-08-19,419.81292724609375,427.70001220703125,446.0,426.0,437.3500061035156,3117928
2025-08-20,412.15673828125,419.8999938964844,430.79998779296875,417.8999938964844,426.54998779296875,1882845
2025-08-21,420.00921630859375,427.8999938964844,451.8999938964844,422.0,422.0,8711843
2025-08-22,419.4202575683594,427.29998779296875,436.3999938964844,425.04998779296875,430.0,1886373
2025-08-25,413.72723388671875,421.5,429.95001220703125,419.5,428.0,1069602
2025-08-26,402.09576416015625,409.6499938964844,421.0,407.1000061035156,419.70001220703125,1130743
2025-08-28,407.44525146484375,415.1000061035156,420.95001220703125,403.70001220703125,408.54998779296875,1747805
2025-08-29,396.4027099609375,403.8500061035156,418.0,400.0,414.0,1224634
2025-09-01,423.4446716308594,431.3999938964844,435.0,401.6000061035156,403.79998779296875,7842441
2025-09-02,431.9351501464844,440.04998779296875,445.0,428.25,432.5,4267311
2025-09-03,451.2228088378906,459.70001220703125,464.95001220703125,439.1000061035156,440.1000061035156,8282396
2025-09-04,446.8057861328125,455.20001220703125,475.0,452.8500061035156,465.0,4083787
2025-09-05,499.6136779785156,509.0,515.0,451.8999938964844,455.20001220703125,34448673
2025-09-08,529.2077026367188,539.1500244140625,546.8499755859375,512.3499755859375,512.7999877929688,16864200
2025-09-09,512.86474609375,522.5,537.75,515.0499877929688,537.0,5655788
2025-09-10,512.7174682617188,522.3499755859375,551.5,518.4000244140625,521.25,7448428
2025-09-11,504.864990234375,514.3499755859375,568.4500122070312,489.3999938964844,525.0,47510503
2025-09-12,559.341552734375,569.8499755859375,577.7999877929688,516.5,518.0,36955357
2025-09-15,550.0167236328125,560.3499755859375,581.0,552.6500244140625,565.0999755859375,13789972
2025-09-16,537.8453979492188,547.9500122070312,561.6500244140625,544.0,560.3499755859375,5032682
2025-09-17,537.6000366210938,547.7000122070312,560.0,544.25,552.0,4571697
2025-09-18,552.0499877929688,552.0499877929688,559.7999877929688,537.2000122070312,546.2999877929688,4536532
2025-09-19,572.0499877929688,572.0499877929688,586.9000244140625,547.25,552.0999755859375,15704829
2025-09-22,565.1500244140625,565.1500244140625,588.0,560.0,572.2999877929688,5523233
2025-09-23,627.4000244140625,627.4000244140625,642.0,565.5499877929688,569.5,53264312
2025-09-24,606.2000122070312,606.2000122070312,631.4500122070312,603.0,626.1500244140625,10022091
2025-09-25,602.1500244140625,602.1500244140625,619.7999877929688,594.7000122070312,605.4000244140625,7640970
2025-09-26,589.0,589.0,614.9000244140625,577.5,605.2000122070312,6075181
2025-09-29,602.9000244140625,602.9000244140625,622.5499877929688,587.0499877929688,592.0,7523375
2025-09-30,599.0499877929688,599.0499877929688,617.9000244140625,586.0,606.6500244140625,5172555
2025-10-01,620.5999755859375,620.5999755859375,629.5999755859375,597.4000244140625,605.0,5774253
2025-10-03,613.0999755859375,613.0999755859375,639.0,599.0499877929688,621.9500122070312,7729140
2025-10-06,610.7000122070312,610.7000122070312,628.75,607.0,618.0,4133550
2025-10-07,583.9500122070312,583.9500122070312,618.0,580.0,614.0,4932149
2025-10-08,587.2999877929688,587.2999877929688,607.5999755859375,580.0,589.0,5729794
2025-10-09,630.2999877929688,630.2999877929688,635.0,585.2000122070312,595.9000244140625,13982658
2025-10-10,606.5499877929688,606.5499877929688,651.0,601.2000122070312,633.0,9828867
2025-10-13,597.0499877929688,597.0499877929688,609.7000122070312,592.5,607.2000122070312,4116209
2025-10-14,588.8499755859375,588.8499755859375,609.7000122070312,583.25,597.2000122070312,3804226
2025-10-15,601.9500122070312,601.9500122070312,608.0,588.0,592.0,3555539
2025-10-16,590.6500244140625,590.6500244140625,609.2000122070312,584.1500244140625,605.7000122070312,2144239
2025-10-17,567.0999755859375,567.0999755859375,592.5,563.7000122070312,591.0,2992949
2025-10-20,578.2000122070312,578.2000122070312,584.6500244140625,558.5999755859375,572.1500244140625,3246432
2025-10-21,584.6500244140625,584.6500244140625,588.7999877929688,581.5999755859375,583.7000122070312,628043
2025-10-23,581.2999877929688,581.2999877929688,589.9500122070312,573.0,588.0,1801986
2025-10-24,585.2999877929688,585.2999877929688,598.0,575.2000122070312,578.9500122070312,3467021
2025-10-27,577.7999877929688,577.7999877929688,587.75,575.7999877929688,587.2999877929688,1694335
2025-10-28,578.75,578.75,594.0,575.3499755859375,578.0999755859375,2211688
2025-10-29,591.2000122070312,591.2000122070312,606.0,577.9000244140625,579.25,4702152
2025-10-30,595.0999755859375,595.0999755859375,605.0,585.0999755859375,591.0,4049176
2025-10-31,594.2999877929688,594.2999877929688,610.0,590.0,594.5,3663906
2025-11-03,600.4500122070312,600.4500122070312,609.5,592.5999755859375,595.5499877929688,3187168
2025-11-04,588.0999755859375,588.0999755859375,605.4500122070312,581.5999755859375,602.9000244140625,1688591
2025-11-05,588.0999755859375,588.0999755859375,588.0999755859375,588.0999755859375,588.0999755859375,0
2025-11-06,566.75,566.75,586.9000244140625,564.1500244140625,585.2999877929688,1830728
2025-11-07,600.2999877929688,600.2999877929688,605.0,561.5,561.5999755859375,5058758
2025-11-10,599.5499877929688,599.5499877929688,618.0,596.0,602.0,4516151
2025-11-11,599.9000244140625,599.9000244140625,602.4000244140625,589.5999755859375,599.5499877929688,1641405
2025-11-12,594.1500244140625,594.1500244140625,606.7999877929688,591.4000244140625,600.0,1324546
2025-11-13,588.9000244140625,588.9000244140625,603.8499755859375,585.0,594.7000122070312,1591955
2025-11-14,567.5999755859375,567.5999755859375,596.9500122070312,556.5999755859375,588.9000244140625,5998596
2025-11-17,563.4500122070312,563.4500122070312,577.9000244140625,562.0,567.4000244140625,2115068
2025-11-18,543.5,543.5,567.7000122070312,538.5,565.9000244140625,3133125
2025-11-19,515.4000244140625,515.4000244140625,543.0,512.0,542.0499877929688,3713296
2025-11-20,510.04998779296875,510.04998779296875,528.7999877929688,505.0,517.9000244140625,2664156
2025-11-21,488.8999938964844,488.8999938964844,511.79998779296875,484.04998779296875,509.0,5652675
2025-11-24,469.6000061035156,469.6000061035156,492.70001220703125,467.8999938964844,486.45001220703125,2664620
2025-11-25,488.04998779296875,488.04998779296875,490.5,466.3999938964844,471.1000061035156,4046377
2025-11-26,528.0999755859375,528.0999755859375,534.7999877929688,487.75,492.3500061035156,11323019
2025-11-27,553.1500244140625,553.1500244140625,575.9000244140625,538.75,543.4000244140625,49398164
2025-11-28,539.2999877929688,539.2999877929688,556.2999877929688,536.9000244140625,555.0,6659439
2025-12-01,551.8499755859375,551.8499755859375,563.5,541.0,542.0,6589102
2025-12-02,540.7000122070312,540.7000122070312,555.25,539.0999755859375,550.0,2166991
2025-12-03,521.2000122070312,521.2000122070312,542.9500122070312,520.0,541.5999755859375,2171456
2025-12-04,529.5999755859375,529.5999755859375,540.7000122070312,519.3499755859375,521.0,4784295
2025-12-05,514.4000244140625,514.4000244140625,530.0999755859375,511.75,530.0,1977309
2025-12-08,489.79998779296875,489.79998779296875,515.5999755859375,488.0,515.0,2612318
2025-12-09,491.45001220703125,491.45001220703125,495.70001220703125,473.70001220703125,489.79998779296875,4069535
2025-12-10,486.95001220703125,486.95001220703125,499.95001220703125,481.29998779296875,494.0,2485124
2025-12-11,494.1000061035156,494.1000061035156,509.3999938964844,476.8999938964844,483.0,3903693
2025-12-12,519.9000244140625,519.9000244140625,529.9000244140625,499.0,504.0,11663541
2025-12-15,535.9000244140625,535.9000244140625,538.0,514.6500244140625,517.75,4826288
2025-12-16,521.4500122070312,521.4500122070312,534.6500244140625,519.0,530.5499877929688,1505155
2025-12-17,502.8500061035156,502.8500061035156,528.7999877929688,499.0,523.0,2745250
2025-12-18,515.0499877929688,515.0499877929688,517.75,498.5,502.70001220703125,3973733
2025-12-19,516.75,516.75,531.6500244140625,511.20001220703125,518.0,2168967
2025-12-22,516.75,516.75,525.7999877929688,514.0,518.0999755859375,1534198
2025-12-23,527.9000244140625,527.9000244140625,543.5,516.0999755859375,518.0,5948146
2025-12-24,545.6500244140625,545.6500244140625,557.9000244140625,528.4500122070312,530.2999877929688,7018893
2025-12-25,545.6500244140625,545.6500244140625,545.6500244140625,545.6500244140625,545.6500244140625,0
2025-12-26,589.0,589.0,611.5,544.1500244140625,548.5,25397549
2025-12-29,597.25,597.25,618.0,584.75,589.0,15917317
2025-12-30,595.7000122070312,595.7000122070312,598.7000122070312,573.0,592.5999755859375,6380297
2025-12-31,598.75,598.75,619.9500122070312,589.9500122070312,593.75,7311294
2026-01-01,599.5,599.5,609.75,594.0499877929688,598.9500122070312,2964686
2026-01-02,619.4500122070312,619.4500122070312,628.0,598.1500244140625,601.9000244140625,9572985
2026-01-05,609.2999877929688,609.2999877929688,632.5,606.5,622.0,4326425
2026-01-06,612.25,612.25,631.6500244140625,609.2999877929688,612.0,5572304
2026-01-07,607.0999755859375,607.0999755859375,629.4000244140625,603.2000122070312,614.0,4566798
2026-01-08,567.75,567.75,612.7999877929688,565.0,610.9000244140625,5621244
2026-01-09,551.5499877929688,551.5499877929688,577.4500122070312,549.0,563.7000122070312,4072664
2026-01-12,563.75,563.75,568.5999755859375,534.5999755859375,555.0,6201572
2026-01-13,570.3499755859375,570.3499755859375,584.0,561.4000244140625,571.7999877929688,5671529
2026-01-14,572.3499755859375,572.3499755859375,582.7999877929688,568.1500244140625,571.0,3523082
2026-01-15,572.3499755859375,572.3499755859375,572.3499755859375,572.3499755859375,572.3499755859375,0
2026-01-16,556.4500122070312,556.4500122070312,578.3499755859375,554.0499877929688,574.0,2084279
