date_,adj close_indigo.ns,close_indigo.ns,high_indigo.ns,low_indigo.ns,open_indigo.ns,volume_indigo.ns
2025-04-21,5487.22705078125,5496.5,5517.5,5351.0,5394.0,844886
2025-04-22,5524.6640625,5534.0,5649.0,5451.0,5502.0,1045582
2025-04-23,5549.12255859375,5558.5,5570.0,5485.0,5540.0,1454342
2025-04-24,5511.1865234375,5520.5,5575.0,5470.5,5560.0,852761
2025-04-25,5304.53564453125,5313.5,5522.0,5193.0,5480.5,1913262
2025-04-28,5331.9892578125,5341.0,5379.0,5220.0,5254.0,1162878
2025-04-29,5255.119140625,5264.0,5446.5,5215.5,5380.0,761297
2025-04-30,5240.64404296875,5249.5,5320.5,5206.5,5262.0,881119
2025-05-02,5312.5224609375,5321.5,5386.5,5218.0,5230.0,560286
2025-05-05,5522.16796875,5531.5,5592.0,5412.5,5420.0,1049781
2025-05-06,5313.021484375,5322.0,5569.5,5299.0,5555.5,872819
2025-05-07,5287.564453125,5296.5,5361.5,5157.0,5206.0,1565403
2025-05-08,5137.318359375,5146.0,5368.0,5075.0,5310.0,1756653
2025-05-09,5092.39453125,5101.0,5123.5,4891.5,4972.0,2112896
2025-05-12,5467.2607421875,5476.5,5597.0,5413.0,5421.5,2240163
2025-05-13,5511.68603515625,5521.0,5545.0,5468.0,5501.0,1117587
2025-05-14,5442.30322265625,5451.5,5535.0,5420.0,5525.0,933189
2025-05-15,5579.5712890625,5589.0,5595.0,5410.0,5421.0,701995
2025-05-16,5553.11572265625,5562.5,5633.0,5544.5,5599.0,433634
2025-05-19,5565.095703125,5574.5,5665.5,5544.0,5560.0,953693
2025-05-20,5432.81884765625,5442.0,5608.0,5432.0,5591.0,666863
2025-05-21,5452.2861328125,5461.5,5482.5,5390.0,5461.0,597496
2025-05-22,5493.71630859375,5503.0,5565.0,5329.5,5465.0,2271953
2025-05-23,5511.68603515625,5521.0,5545.0,5435.5,5520.0,544144
2025-05-26,5410.85595703125,5420.0,5562.0,5410.5,5530.0,556606
2025-05-27,5304.53564453125,5313.5,5328.0,5230.5,5270.0,28753330
2025-05-28,5321.50732421875,5330.5,5355.0,5294.0,5336.0,1090832
2025-05-29,5313.021484375,5322.0,5344.0,5271.5,5330.5,1713578
2025-05-30,5321.0078125,5330.0,5393.5,5306.0,5306.0,1743945
2025-06-02,5324.0029296875,5333.0,5370.0,5280.0,5350.0,1172879
2025-06-03,5374.41796875,5383.5,5458.5,5344.5,5359.0,1239471
2025-06-04,5406.86279296875,5416.0,5428.0,5361.5,5383.5,932116
2025-06-05,5472.75146484375,5482.0,5506.0,5421.5,5464.0,1119642
2025-06-06,5471.25390625,5480.5,5492.0,5445.0,5480.0,447731
2025-06-09,5685.39208984375,5695.0,5709.0,5510.0,5510.0,1386071
2025-06-10,5589.55419921875,5599.0,5729.0,5571.0,5705.0,1124088
2025-06-11,5621.5,5631.0,5652.5,5581.0,5606.5,1217882
2025-06-12,5467.2607421875,5476.5,5626.0,5418.0,5598.0,1444586
2025-06-13,5253.12255859375,5262.0,5318.0,5176.0,5200.0,3340182
2025-06-16,5373.41943359375,5382.5,5404.5,5244.0,5280.0,1208296
2025-06-17,5301.541015625,5310.5,5388.5,5281.0,5380.0,821905
2025-06-18,5264.10400390625,5273.0,5334.5,5258.5,5308.0,603006
2025-06-19,5262.107421875,5271.0,5328.0,5233.0,5281.5,621641
2025-06-20,5380.90673828125,5390.0,5408.0,5241.5,5255.5,1218340
2025-06-23,5457.77685546875,5467.0,5484.5,5315.0,5319.0,922620
2025-06-24,5597.04150390625,5606.5,5700.5,5570.0,5631.5,1450372
2025-06-25,5629.48681640625,5639.0,5690.0,5563.0,5674.5,962393
2025-06-26,5681.89794921875,5691.5,5722.0,5642.5,5692.0,1374904
2025-06-27,5806.18798828125,5816.0,5843.5,5675.0,5690.0,2751255
2025-06-30,5966.41748046875,5976.5,5997.0,5820.0,5840.0,2392470
2025-07-01,5954.9365234375,5965.0,6018.0,5928.0,5962.5,1289620
2025-07-02,5945.9521484375,5956.0,5991.5,5886.5,5901.0,1388532
2025-07-03,5756.2724609375,5766.0,5967.5,5750.0,5956.0,1144838
2025-07-04,5743.29443359375,5753.0,5825.0,5737.5,5789.5,345735
2025-07-07,5738.302734375,5748.0,5792.0,5731.0,5756.5,385469
2025-07-08,5792.2119140625,5802.0,5808.0,5739.5,5749.5,512178
2025-07-09,5842.12744140625,5852.0,5864.0,5791.0,5815.0,1655274
2025-07-10,5830.1474609375,5840.0,5936.0,5831.5,5925.0,716153
2025-07-11,5907.51708984375,5917.5,5939.0,5839.0,5866.0,1332425
2025-07-14,5930.47802734375,5940.5,5960.0,5887.5,5917.0,979832
2025-07-15,5920.4951171875,5930.5,5964.5,5907.5,5950.0,787926
2025-07-16,5939.9619140625,5950.0,5958.5,5865.5,5919.5,842097
2025-07-17,5786.72119140625,5796.5,5958.0,5770.0,5931.0,1351389
2025-07-18,5851.1123046875,5861.0,5869.0,5790.0,5818.0,789730
2025-07-21,5868.08349609375,5878.0,5910.0,5820.0,5900.0,491974
2025-07-22,5937.96533203125,5948.0,5959.5,5871.0,5900.0,514262
2025-07-23,5887.05126953125,5897.0,5957.0,5815.0,5925.0,585120
2025-07-24,5834.14111328125,5844.0,5933.0,5825.5,5840.0,343255
2025-07-25,5793.2099609375,5803.0,5857.0,5760.5,5815.0,877612
2025-07-28,5752.279296875,5762.0,5870.5,5745.0,5771.0,506105
2025-07-29,5746.28955078125,5756.0,5795.0,5703.0,5725.5,634249
2025-07-30,5730.31640625,5740.0,5805.5,5698.0,5800.0,1217558
2025-07-31,5900.52880859375,5910.5,5930.5,5606.5,5625.0,2572409
2025-08-01,5778.734375,5788.5,5913.5,5780.5,5870.0,523408
2025-08-04,5770.748046875,5780.5,5817.0,5742.0,5800.0,545636
2025-08-05,5771.74609375,5781.5,5802.0,5706.0,5765.5,929923
2025-08-06,5883.55712890625,5893.5,5916.0,5781.5,5800.0,980678
2025-08-07,5849.11572265625,5859.0,5907.0,5793.5,5893.5,483125
2025-08-08,5759.7666015625,5769.5,5865.0,5761.0,5848.5,345649
2025-08-11,5868.58251953125,5878.5,5905.0,5734.5,5742.0,799984
2025-08-12,5917.5,5927.5,5962.5,5824.0,5825.0,883247
2025-08-13,5969.5,5969.5,5993.0,5886.0,5886.0,510227
2025-08-14,6002.5,6002.5,6055.0,5955.5,5978.0,767646
2025-08-18,6096.5,6096.5,6232.5,6009.0,6009.0,1148778
2025-08-19,6055.5,6055.5,6129.0,6021.0,6060.0,499624
2025-08-20,6155.5,6155.5,6173.5,6026.5,6050.0,501673
2025-08-21,6099.0,6099.0,6125.0,6010.0,6100.0,689343
2025-08-22,6086.5,6086.5,6145.0,6072.5,6099.0,596200
2025-08-25,6116.0,6116.0,6149.5,6028.5,6149.5,478863
2025-08-26,6050.0,6050.0,6101.5,6017.0,6100.0,920406
2025-08-28,5727.0,5727.0,5875.0,5709.5,5875.0,18614885
2025-08-29,5646.0,5646.0,5739.0,5610.0,5715.0,1628751
2025-09-01,5670.0,5670.0,5710.0,5582.0,5629.5,1708748
2025-09-02,5665.5,5665.5,5690.0,5646.5,5679.0,579446
2025-09-03,5740.0,5740.0,5747.5,5660.5,5660.5,801254
2025-09-04,5695.0,5695.0,5794.0,5686.0,5780.0,658347
2025-09-05,5670.0,5670.0,5710.0,5637.0,5705.0,820854
2025-09-08,5696.5,5696.5,5739.5,5660.0,5681.0,603400
2025-09-09,5637.5,5637.5,5706.5,5608.0,5670.0,549536
2025-09-10,5619.0,5619.0,5679.0,5602.5,5665.0,740160
2025-09-11,5667.0,5667.0,5683.0,5540.5,5560.0,675142
2025-09-12,5727.5,5727.5,5778.5,5668.5,5699.0,918969
2025-09-15,5728.5,5728.5,5760.5,5718.5,5758.0,359796
2025-09-16,5727.5,5727.5,5745.5,5691.0,5691.0,651834
2025-09-17,5746.5,5746.5,5759.5,5720.0,5749.0,429255
2025-09-18,5715.5,5715.5,5763.5,5705.5,5740.0,460346
2025-09-19,5679.0,5679.0,5758.0,5648.5,5758.0,750086
2025-09-22,5747.5,5747.5,5769.0,5682.0,5698.5,449815
2025-09-23,5732.0,5732.0,5812.5,5716.0,5765.0,662077
2025-09-24,5686.0,5686.0,5757.5,5663.0,5745.0,690321
2025-09-25,5674.5,5674.5,5717.0,5644.5,5690.0,572155
2025-09-26,5561.0,5561.0,5700.0,5531.5,5679.0,896954
2025-09-29,5707.0,5707.0,5785.5,5501.0,5575.0,13795988
2025-09-30,5594.5,5594.5,5655.5,5526.0,5551.0,1425301
2025-10-01,5606.0,5606.0,5625.5,5526.0,5568.0,795729
2025-10-03,5657.0,5657.0,5690.0,5602.0,5602.0,856525
2025-10-06,5694.5,5694.5,5706.0,5604.5,5659.5,632790
2025-10-07,5664.0,5664.0,5693.5,5610.5,5675.0,471217
2025-10-08,5635.0,5635.0,5683.5,5625.0,5637.5,386534
2025-10-09,5724.5,5724.5,5744.0,5624.5,5656.0,668462
2025-10-10,5735.0,5735.0,5770.0,5706.0,5721.0,426462
2025-10-13,5787.5,5787.5,5824.0,5712.5,5758.0,669754
2025-10-14,5759.0,5759.0,5799.5,5740.5,5778.0,535051
2025-10-15,5860.5,5860.5,5872.5,5775.5,5780.0,734165
2025-10-16,5881.0,5881.0,5921.0,5853.0,5895.5,533386
2025-10-17,5848.0,5848.0,5930.5,5838.0,5875.0,582184
2025-10-20,5934.0,5934.0,5944.0,5878.0,5890.0,401435
2025-10-21,5913.0,5913.0,5950.0,5904.5,5950.0,35982
2025-10-23,5789.0,5789.0,5945.0,5772.0,5941.0,577925
2025-10-24,5779.0,5779.0,5804.5,5694.5,5800.0,562338
2025-10-27,5835.0,5835.0,5872.0,5797.0,5801.0,473915
2025-10-28,5809.0,5809.0,5834.5,5743.5,5807.0,950434
2025-10-29,5813.0,5813.0,5839.5,5763.5,5815.5,659529
2025-10-30,5725.0,5725.0,5840.5,5709.0,5815.0,907522
2025-10-31,5625.0,5625.0,5730.0,5602.0,5729.0,1168861
2025-11-03,5695.5,5695.5,5704.5,5615.0,5625.0,615829
2025-11-04,5637.0,5637.0,5699.5,5581.5,5696.0,644454
2025-11-05,5637.0,5637.0,5637.0,5637.0,5637.0,0
2025-11-06,5693.0,5693.0,5833.5,5679.5,5750.0,2249415
2025-11-07,5583.5,5583.5,5689.5,5569.0,5689.5,795267
2025-11-10,5588.5,5588.5,5640.0,5541.0,5604.0,983156
2025-11-11,5782.5,5782.5,5799.5,5597.0,5624.0,959131
2025-11-12,5795.5,5795.5,5824.5,5752.0,5790.0,695865
2025-11-13,5905.5,5905.5,5938.0,5811.0,5838.0,1250921
2025-11-14,5908.5,5908.5,5935.0,5864.0,5900.0,643970
2025-11-17,5873.0,5873.0,5905.0,5839.5,5900.0,608336
2025-11-18,5739.5,5739.5,5888.5,5733.5,5876.0,906483
2025-11-19,5758.5,5758.5,5773.0,5674.0,5712.0,784194
2025-11-20,5785.5,5785.5,5836.0,5750.0,5761.5,429193
2025-11-21,5843.5,5843.5,5873.5,5755.0,5785.0,410054
2025-11-24,5805.5,5805.5,5970.0,5785.0,5953.0,1224537
2025-11-25,5775.0,5775.0,5805.5,5750.0,5805.5,478426
2025-11-26,5913.0,5913.0,5923.0,5781.0,5799.0,520063
2025-11-27,5919.0,5919.0,5959.0,5886.5,5913.0,472382
2025-11-28,5901.5,5901.5,5936.5,5885.0,5922.0,273162
2025-12-01,5794.0,5794.0,5916.5,5763.0,5890.0,586223
2025-12-02,5697.5,5697.5,5805.5,5680.0,5792.0,1179053
2025-12-03,5595.5,5595.5,5694.0,5570.5,5675.0,1062464
2025-12-04,5436.5,5436.5,5573.0,5397.0,5520.0,4118078
2025-12-05,5370.5,5370.5,5475.0,5265.0,5406.0,6700523
2025-12-08,4923.5,4923.5,5202.5,4842.5,5110.0,15824857
2025-12-09,4967.5,4967.5,5017.0,4817.0,4901.0,10230467
2025-12-10,4805.5,4805.5,4999.5,4788.5,4999.5,7127760
2025-12-11,4819.0,4819.0,4848.5,4645.0,4650.0,6526881
2025-12-12,4860.5,4860.5,4898.0,4811.5,4830.0,3379049
2025-12-15,4965.5,4965.5,5014.0,4864.5,4900.0,4014614
2025-12-16,4974.0,4974.0,5002.0,4951.5,4990.0,2389083
2025-12-17,4980.5,4980.5,5009.0,4944.5,4999.0,1600991
2025-12-18,5115.5,5115.5,5140.0,4957.0,4977.0,4260902
2025-12-19,5153.5,5153.5,5166.5,5103.5,5123.0,9087607
2025-12-22,5145.5,5145.5,5184.0,5100.0,5100.0,1513801
2025-12-23,5157.0,5157.0,5172.0,5132.0,5148.0,968910
2025-12-24,5081.5,5081.5,5168.0,5047.5,5155.0,980384
2025-12-25,5081.5,5081.5,5081.5,5081.5,5081.5,0
2025-12-26,5074.0,5074.0,5098.0,5031.0,5081.5,585777
2025-12-29,5085.5,5085.5,5099.0,5065.0,5073.5,581866
2025-12-30,5018.0,5018.0,5074.5,4989.0,5070.0,1306997
2025-12-31,5059.5,5059.5,5064.5,4976.5,5000.0,908946
2026-01-01,5110.5,5110.5,5175.0,5062.5,5081.0,744719
2026-01-02,5106.0,5106.0,5136.0,5095.0,5119.0,464130
2026-01-05,5102.5,5102.5,5140.0,5075.0,5106.0,634271
2026-01-06,5002.5,5002.5,5140.5,4990.0,5100.0,856866
2026-01-07,4951.0,4951.0,5045.0,4919.0,5010.0,1157501
2026-01-08,4906.5,4906.5,4992.5,4893.5,4959.0,1303022
2026-01-09,4844.0,4844.0,4924.0,4833.0,4924.0,1257421
2026-01-12,4850.0,4850.0,4869.0,4771.0,4814.5,691685
2026-01-13,4759.5,4759.5,4848.5,4725.0,4832.5,1339651
2026-01-14,4733.0,4733.0,4756.5,4701.0,4730.0,1059301
2026-01-15,4733.0,4733.0,4733.0,4733.0,4733.0,0
2026-01-16,4740.0,4740.0,4757.5,4700.0,4700.0,1079566
