date_,adj close_bhel.ns,close_bhel.ns,high_bhel.ns,low_bhel.ns,open_bhel.ns,volume_bhel.ns
2025-04-01,211.24610900878906,211.69000244140625,215.6999969482422,210.0500030517578,215.14999389648438,16822545
2025-04-02,212.13424682617188,212.5800018310547,213.14999389648438,207.41000366210938,213.10000610351562,9217703
2025-04-03,218.22145080566406,218.67999267578125,220.5,209.16000366210938,209.16000366210938,14138540
2025-04-04,214.0003204345703,214.4499969482422,221.89999389648438,213.0500030517578,218.67999267578125,20924777
2025-04-07,207.26446533203125,207.6999969482422,209.08999633789062,193.5,194.0,19369229
2025-04-08,210.4976806640625,210.94000244140625,214.89999389648438,208.5800018310547,211.0,9741351
2025-04-09,211.36585998535156,211.80999755859375,214.1999969482422,205.19000244140625,210.94000244140625,10120991
2025-04-11,212.52342224121094,212.97000122070312,217.99000549316406,212.5,216.0,7830994
2025-04-15,221.3349151611328,221.8000030517578,222.64999389648438,214.14999389648438,216.0,13352688
2025-04-16,225.52610778808594,226.0,226.89999389648438,220.75,221.8000030517578,16706004
2025-04-17,226.91319274902344,227.38999938964844,229.39999389648438,224.52999877929688,228.0,14226916
2025-04-21,226.71360778808594,227.19000244140625,228.9199981689453,220.32000732421875,226.16000366210938,25601594
2025-04-22,227.84124755859375,228.32000732421875,232.4499969482422,227.10000610351562,228.0,10971980
2025-04-23,230.04660034179688,230.52999877929688,231.3300018310547,224.10000610351562,230.39999389648438,9723451
2025-04-24,230.01666259765625,230.5,231.52000427246094,226.57000732421875,229.0,13730795
2025-04-25,221.90370178222656,222.3699951171875,231.7899932861328,217.85000610351562,230.97999572753906,18081374
2025-04-28,229.82705688476562,230.30999755859375,231.38999938964844,221.55999755859375,222.3699951171875,11353051
2025-04-29,230.8449249267578,231.3300018310547,235.1999969482422,230.24000549316406,230.3000030517578,16328906
2025-04-30,226.3643341064453,226.83999633789062,232.3699951171875,225.05999755859375,231.5,8248908
2025-05-02,224.35855102539062,224.8300018310547,231.22999572753906,224.25999450683594,226.83999633789062,6528363
2025-05-05,228.2404022216797,228.72000122070312,229.49000549316406,225.0,225.0,4412046
2025-05-06,217.29339599609375,217.75,228.9499969482422,216.1199951171875,228.72000122070312,11268211
2025-05-07,224.67787170410156,225.14999389648438,226.1999969482422,213.39999389648438,213.5,16036419
2025-05-08,216.71461486816406,217.1699981689453,227.0,214.89999389648438,225.3000030517578,7896625
2025-05-09,216.17575073242188,216.6300048828125,218.0,212.10000610351562,212.10000610351562,9483894
2025-05-12,232.46153259277344,232.9499969482422,233.5,224.0,224.0,14953189
2025-05-13,237.88014221191406,238.3800048828125,243.1999969482422,233.0,233.8000030517578,26179873
2025-05-14,238.85809326171875,239.36000061035156,240.75999450683594,234.33999633789062,239.69000244140625,21213251
2025-05-15,245.16482543945312,245.67999267578125,247.6699981689453,237.58999633789062,240.0,16138842
2025-05-16,249.82504272460938,250.35000610351562,259.989990234375,244.16000366210938,247.8000030517578,50239674
2025-05-19,243.26881408691406,243.77999877929688,253.88999938964844,243.1999969482422,252.99000549316406,15730487
2025-05-20,243.91744995117188,244.42999267578125,249.47999572753906,241.8000030517578,244.99000549316406,15814933
2025-05-21,246.90118408203125,247.4199981689453,249.5399932861328,241.8000030517578,244.5,9812359
2025-05-22,247.05087280273438,247.57000732421875,251.64999389648438,244.60000610351562,247.0,14679264
2025-05-23,254.26571655273438,254.8000030517578,255.9600067138672,245.10000610351562,247.5,18672122
2025-05-26,261.3108825683594,261.8599853515625,262.3500061035156,255.44000244140625,255.85000610351562,18231776
2025-05-27,259.62445068359375,260.1700134277344,263.3999938964844,258.4800109863281,261.989990234375,11619198
2025-05-28,266.0509338378906,266.6099853515625,268.95001220703125,260.8399963378906,261.1000061035156,16354936
2025-05-29,265.85137939453125,266.4100036621094,269.1199951171875,264.1199951171875,266.9800109863281,12113755
2025-05-30,259.28515625,259.8299865722656,268.6499938964844,258.7300109863281,267.739990234375,16166684
2025-06-02,260.85186767578125,261.3999938964844,262.8999938964844,258.6499938964844,261.04998779296875,5496542
2025-06-03,252.41958618164062,252.9499969482422,262.8500061035156,252.0500030517578,262.5,10202467
2025-06-04,253.21791076660156,253.75,254.60000610351562,250.5,253.10000610351562,7322863
2025-06-05,251.47158813476562,252.0,256.5,251.25,254.9499969482422,5868497
2025-06-06,255.163818359375,255.6999969482422,258.29998779296875,252.0500030517578,252.8000030517578,5912223
2025-06-09,257.6086730957031,258.1499938964844,259.6000061035156,254.25,257.0,8142667
2025-06-10,260.0036315917969,260.54998779296875,263.3999938964844,258.20001220703125,259.5,13506650
2025-06-11,256.4610900878906,257.0,261.3999938964844,255.5,261.3999938964844,6312600
2025-06-12,253.26780700683594,253.8000030517578,258.0,253.14999389648438,256.3500061035156,7494477
2025-06-13,253.01834106445312,253.5500030517578,255.1999969482422,245.6999969482422,247.60000610351562,6863381
2025-06-16,253.91644287109375,254.4499969482422,256.25,248.1999969482422,253.0,5449381
2025-06-17,251.82086181640625,252.35000610351562,256.5,250.6999969482422,255.0,3780350
2025-06-18,251.27200317382812,251.8000030517578,255.25,250.25,252.35000610351562,4309390
2025-06-19,246.681640625,247.1999969482422,253.0,243.5,251.10000610351562,6499510
2025-06-20,249.92483520507812,250.4499969482422,252.1999969482422,246.85000610351562,247.0,7364337
2025-06-23,253.26780700683594,253.8000030517578,255.5,248.14999389648438,248.4499969482422,6599595
2025-06-24,259.4049377441406,259.95001220703125,263.79998779296875,254.1999969482422,255.9499969482422,13591549
2025-06-25,261.3009338378906,261.8500061035156,264.25,260.04998779296875,261.20001220703125,8079034
2025-06-26,263.8954772949219,264.45001220703125,265.3500061035156,260.8999938964844,262.3999938964844,8632812
2025-06-27,263.54620361328125,264.1000061035156,268.3999938964844,263.20001220703125,265.0,8256515
2025-06-30,265.7415771484375,266.29998779296875,272.1000061035156,263.45001220703125,272.0,24499093
2025-07-01,264.0950622558594,264.6499938964844,267.75,262.5,267.75,6368798
2025-07-02,260.0535583496094,260.6000061035156,265.6000061035156,259.0,264.6499938964844,4720752
2025-07-03,257.0598449707031,257.6000061035156,261.6499938964844,257.1000061035156,260.6000061035156,3482668
2025-07-04,259.6044921875,260.1499938964844,263.3500061035156,258.1499938964844,259.0,6547713
2025-07-07,255.81246948242188,256.3500061035156,260.8999938964844,255.35000610351562,260.5,3448589
2025-07-08,257.5588073730469,258.1000061035156,259.1499938964844,256.25,256.3500061035156,3629949
2025-07-09,261.50048828125,262.04998779296875,265.3500061035156,257.79998779296875,258.1000061035156,9205944
2025-07-10,260.7520751953125,261.29998779296875,262.6000061035156,259.6499938964844,262.5,3978183
2025-07-11,258.15753173828125,258.70001220703125,261.5,256.95001220703125,260.3500061035156,3395468
2025-07-14,256.81036376953125,257.3500061035156,259.75,255.1999969482422,258.6499938964844,2826291
2025-07-15,256.9600524902344,257.5,259.3500061035156,255.6999969482422,257.3500061035156,2785020
2025-07-16,253.81666564941406,254.35000610351562,258.29998779296875,253.3000030517578,256.5,3917127
2025-07-17,252.71896362304688,253.25,256.3999938964844,252.14999389648438,254.35000610351562,3133140
2025-07-18,249.9747314453125,250.5,254.85000610351562,250.0,253.14999389648438,3769277
2025-07-21,254.11602783203125,254.64999389648438,255.39999389648438,248.3000030517578,251.0500030517578,3502780
2025-07-22,249.9747314453125,250.5,255.60000610351562,250.0,254.64999389648438,3295956
2025-07-23,250.6732635498047,251.1999969482422,251.8000030517578,247.75,251.60000610351562,2778287
2025-07-24,250.52357482910156,251.0500030517578,252.35000610351562,248.5,251.1999969482422,2537746
2025-07-25,239.64642333984375,240.14999389648438,250.9499969482422,239.4499969482422,249.14999389648438,6249024
2025-07-28,236.25355529785156,236.75,243.39999389648438,235.5,241.0,3829301
2025-07-29,240.04559326171875,240.5500030517578,241.60000610351562,234.25,236.25,4090733
2025-07-30,241.14328002929688,241.64999389648438,243.0,239.39999389648438,241.75,3128052
2025-07-31,237.9499969482422,238.4499969482422,241.35000610351562,237.60000610351562,238.60000610351562,4900265
2025-08-01,231.60000610351562,231.60000610351562,238.4499969482422,231.10000610351562,238.4499969482422,4328861
2025-08-04,241.42999267578125,241.42999267578125,242.1999969482422,230.3300018310547,232.10000610351562,4836529
2025-08-05,248.25,248.25,249.0,243.0,243.00999450683594,16107703
2025-08-06,239.8300018310547,239.8300018310547,249.60000610351562,238.39999389648438,249.5,11261810
2025-08-07,227.97000122070312,227.97000122070312,232.69000244140625,222.58999633789062,231.85000610351562,32931833
2025-08-08,222.7100067138672,222.7100067138672,229.11000061035156,222.24000549316406,227.5,10903726
2025-08-11,221.4600067138672,221.4600067138672,224.7899932861328,219.89999389648438,223.0,8120448
2025-08-12,222.8699951171875,222.8699951171875,225.66000366210938,220.5,222.0,5579037
2025-08-13,223.99000549316406,223.99000549316406,226.9600067138672,221.52000427246094,224.0,4866381
2025-08-14,221.3300018310547,221.3300018310547,224.8000030517578,220.4199981689453,224.47999572753906,3835220
2025-08-18,216.6199951171875,216.6199951171875,226.0,216.1199951171875,226.0,9821664
2025-08-19,219.6999969482422,219.6999969482422,220.13999938964844,216.0399932861328,217.85000610351562,5359240
2025-08-20,220.6699981689453,220.6699981689453,221.5500030517578,219.10000610351562,219.6999969482422,3150685
2025-08-21,218.47999572753906,218.47999572753906,222.42999267578125,217.97999572753906,220.97999572753906,3594173
2025-08-22,218.58999633789062,218.58999633789062,219.7899932861328,217.02000427246094,218.97999572753906,3265473
2025-08-25,216.50999450683594,216.50999450683594,219.60000610351562,216.2100067138672,219.0,2460395
2025-08-26,211.5,211.5,216.64999389648438,211.0500030517578,216.5,5248328
2025-08-28,208.50999450683594,208.50999450683594,213.7100067138672,208.0500030517578,211.5,5028650
2025-08-29,208.00999450683594,208.00999450683594,211.5500030517578,205.1199951171875,208.50999450683594,6491590
2025-09-01,212.22000122070312,212.22000122070312,213.3000030517578,209.0500030517578,209.5,6448724
2025-09-02,215.07000732421875,215.07000732421875,217.14999389648438,212.27999877929688,213.0500030517578,7347728
2025-09-03,216.97000122070312,216.97000122070312,217.36000061035156,214.22000122070312,215.1999969482422,3107124
2025-09-04,211.08999633789062,211.08999633789062,221.8000030517578,210.5,221.1199951171875,9965549
2025-09-05,212.36000061035156,212.36000061035156,213.1300048828125,209.60000610351562,211.49000549316406,3958541
2025-09-08,216.67999267578125,216.67999267578125,218.6999969482422,213.8000030517578,214.5,5280719
2025-09-09,214.52000427246094,214.52000427246094,217.0,214.0800018310547,216.67999267578125,2832092
2025-09-10,220.02999877929688,220.02999877929688,220.83999633789062,214.0500030517578,214.5500030517578,8012241
2025-09-11,229.0800018310547,229.0800018310547,230.0,219.4199981689453,220.0,28357811
2025-09-12,228.72000122070312,228.72000122070312,230.50999450683594,226.8000030517578,228.5,7574797
2025-09-15,229.6699981689453,229.6699981689453,232.85000610351562,228.3000030517578,229.6999969482422,8536557
2025-09-16,232.19000244140625,232.19000244140625,232.67999267578125,229.1199951171875,230.10000610351562,5707608
2025-09-17,234.32000732421875,234.32000732421875,234.99000549316406,232.39999389648438,233.0,5487958
2025-09-18,234.49000549316406,234.49000549316406,235.89999389648438,231.10000610351562,235.0,4534560
2025-09-19,237.1699981689453,237.1699981689453,241.35000610351562,233.7100067138672,233.94000244140625,14496280
2025-09-22,239.60000610351562,239.60000610351562,242.42999267578125,236.41000366210938,237.08999633789062,7227055
2025-09-23,238.72999572753906,238.72999572753906,240.8300018310547,236.60000610351562,239.60000610351562,6141305
2025-09-24,236.00999450683594,236.00999450683594,239.1699981689453,234.74000549316406,238.5,4665637
2025-09-25,234.6199951171875,234.6199951171875,238.0,233.10000610351562,235.0,4026105
2025-09-26,231.00999450683594,231.00999450683594,234.0,229.77000427246094,233.39999389648438,4520518
2025-09-29,233.97000122070312,233.97000122070312,235.60000610351562,231.00999450683594,231.1999969482422,6844860
2025-09-30,238.4499969482422,238.4499969482422,239.64999389648438,233.0800018310547,234.89999389648438,7781995
2025-10-01,240.1699981689453,240.1699981689453,242.8000030517578,238.5,239.0,7001353
2025-10-03,245.02000427246094,245.02000427246094,246.2899932861328,240.0,240.5,9487956
2025-10-06,245.30999755859375,245.30999755859375,246.75,243.17999267578125,244.6999969482422,5947078
2025-10-07,244.86000061035156,244.86000061035156,246.27000427246094,242.47999572753906,245.60000610351562,6648973
2025-10-08,239.0399932861328,239.0399932861328,245.55999755859375,237.72999572753906,244.85000610351562,4226459
2025-10-09,239.0399932861328,239.0399932861328,240.89999389648438,237.7899932861328,239.5,4334247
2025-10-10,239.63999938964844,239.63999938964844,242.3800048828125,238.91000366210938,239.0500030517578,6959120
2025-10-13,234.86000061035156,234.86000061035156,239.1999969482422,234.0800018310547,237.39999389648438,6337675
2025-10-14,232.44000244140625,232.44000244140625,236.0,230.39999389648438,235.0500030517578,4680465
2025-10-15,235.8000030517578,235.8000030517578,237.89999389648438,232.0,232.0,5422265
2025-10-16,236.1699981689453,236.1699981689453,237.4600067138672,233.89999389648438,236.8000030517578,4104632
2025-10-17,232.6199951171875,232.6199951171875,237.58999633789062,231.4499969482422,235.60000610351562,3238488
2025-10-20,233.75999450683594,233.75999450683594,235.6999969482422,233.0500030517578,233.49000549316406,3655987
2025-10-21,234.60000610351562,234.60000610351562,235.67999267578125,233.85000610351562,234.0,712531
2025-10-23,234.2899932861328,234.2899932861328,238.63999938964844,233.75,235.3000030517578,4072749
2025-10-24,230.94000244140625,230.94000244140625,236.7899932861328,229.5399932861328,235.27000427246094,5297389
2025-10-27,235.0,235.0,236.94000244140625,231.57000732421875,232.0,7375341
2025-10-28,237.33999633789062,237.33999633789062,238.5,234.22000122070312,235.0,9973722
2025-10-29,245.38999938964844,245.38999938964844,246.6999969482422,237.0,238.44000244140625,14046107
2025-10-30,261.2900085449219,261.2900085449219,262.3699951171875,245.1199951171875,254.0,75432122
2025-10-31,265.489990234375,265.489990234375,266.489990234375,260.6600036621094,261.2900085449219,23280006
2025-11-03,264.95001220703125,264.95001220703125,268.3999938964844,262.8500061035156,265.0,11181498
2025-11-04,267.25,267.25,268.3999938964844,263.45001220703125,263.5,9063915
2025-11-05,267.25,267.25,267.25,267.25,267.25,0
2025-11-06,260.04998779296875,260.04998779296875,266.8999938964844,259.5,266.70001220703125,5823324
2025-11-07,263.8500061035156,263.8500061035156,265.79998779296875,255.3000030517578,258.0,10052522
2025-11-10,273.3500061035156,273.3500061035156,274.79998779296875,264.20001220703125,264.95001220703125,18151146
2025-11-11,285.79998779296875,285.79998779296875,287.75,271.70001220703125,274.0,37222053
2025-11-12,287.04998779296875,287.04998779296875,290.8999938964844,282.75,285.5,15184051
2025-11-13,281.5,281.5,289.5,280.20001220703125,286.0,16076468
2025-11-14,281.6000061035156,281.6000061035156,284.5,279.79998779296875,281.5,11786151
2025-11-17,285.5,285.5,286.8500061035156,280.6000061035156,281.6000061035156,7910619
2025-11-18,289.1000061035156,289.1000061035156,290.20001220703125,282.8999938964844,284.95001220703125,11332882
2025-11-19,289.20001220703125,289.20001220703125,292.3999938964844,286.75,290.3999938964844,14533784
2025-11-20,285.25,285.25,290.79998779296875,284.45001220703125,289.5,8839796
2025-11-21,282.5,282.5,285.25,281.29998779296875,285.0,6158231
2025-11-24,277.8999938964844,277.8999938964844,284.6000061035156,275.75,282.20001220703125,9586847
2025-11-25,282.8999938964844,282.8999938964844,285.3500061035156,276.70001220703125,277.0,7350075
2025-11-26,289.70001220703125,289.70001220703125,290.25,282.1499938964844,282.79998779296875,11134915
2025-11-27,290.8500061035156,290.8500061035156,295.25,288.8999938964844,289.70001220703125,10234788
2025-11-28,290.8500061035156,290.8500061035156,293.1499938964844,290.1000061035156,290.25,7279931
2025-12-01,291.0,291.0,295.25,290.25,291.1000061035156,9651733
2025-12-02,285.5,285.5,291.6000061035156,284.79998779296875,290.8999938964844,6242631
2025-12-03,278.54998779296875,278.54998779296875,287.70001220703125,276.04998779296875,286.0,6343542
2025-12-04,275.75,275.75,279.54998779296875,274.3999938964844,279.0,8033107
2025-12-05,277.75,277.75,279.5,273.1000061035156,275.8500061035156,4629680
2025-12-08,269.70001220703125,269.70001220703125,279.20001220703125,267.70001220703125,277.70001220703125,5178235
2025-12-09,277.0,277.0,280.54998779296875,268.8999938964844,269.3999938964844,9945144
2025-12-10,275.0,275.0,280.75,274.20001220703125,276.95001220703125,3543157
2025-12-11,276.5,276.5,279.1499938964844,273.79998779296875,275.0,3695549
2025-12-12,285.1499938964844,285.1499938964844,287.5,276.8500061035156,276.8500061035156,12084724
2025-12-15,282.6000061035156,282.6000061035156,286.45001220703125,281.54998779296875,285.1499938964844,4114513
2025-12-16,279.3500061035156,279.3500061035156,281.79998779296875,275.79998779296875,281.5,5220449
2025-12-17,277.8500061035156,277.8500061035156,280.6499938964844,275.6499938964844,278.5,3130658
2025-12-18,275.04998779296875,275.04998779296875,277.70001220703125,271.45001220703125,277.20001220703125,4139636
2025-12-19,275.75,275.75,277.8999938964844,272.5,275.04998779296875,7050742
2025-12-22,281.8500061035156,281.8500061035156,282.45001220703125,275.79998779296875,276.0,4874650
2025-12-23,281.8999938964844,281.8999938964844,284.3500061035156,280.6000061035156,282.20001220703125,5087115
2025-12-24,278.20001220703125,278.20001220703125,285.5,277.75,281.8999938964844,5866008
2025-12-25,278.20001220703125,278.20001220703125,278.20001220703125,278.20001220703125,278.20001220703125,0
2025-12-26,281.5,281.5,285.6000061035156,277.04998779296875,278.0,6390786
2025-12-29,279.3999938964844,279.3999938964844,284.5,278.5,282.5,3963435
2025-12-30,282.79998779296875,282.79998779296875,283.75,276.29998779296875,279.70001220703125,5022408
2025-12-31,287.45001220703125,287.45001220703125,291.20001220703125,282.25,283.79998779296875,10765553
2026-01-01,291.45001220703125,291.45001220703125,293.29998779296875,288.1000061035156,288.5,7927074
2026-01-02,299.5,299.5,300.8500061035156,291.54998779296875,292.70001220703125,13871683
2026-01-05,300.04998779296875,300.04998779296875,303.3999938964844,296.0,300.79998779296875,9119661
2026-01-06,296.95001220703125,296.95001220703125,302.70001220703125,294.70001220703125,300.70001220703125,6926709
2026-01-07,303.54998779296875,303.54998779296875,305.8999938964844,296.5,296.95001220703125,12724071
2026-01-08,271.75,271.75,303.8999938964844,261.5,303.8999938964844,48951103
2026-01-09,274.25,274.25,285.5,271.6499938964844,279.0,62968609
2026-01-12,267.8999938964844,267.8999938964844,272.5,258.25,272.5,36431979
2026-01-13,265.54998779296875,265.54998779296875,269.75,262.45001220703125,269.1499938964844,10914720
2026-01-14,267.45001220703125,267.45001220703125,272.3500061035156,263.5,265.95001220703125,9508874
2026-01-15,267.45001220703125,267.45001220703125,267.45001220703125,267.45001220703125,267.45001220703125,0
2026-01-16,265.3999938964844,265.3999938964844,269.3999938964844,263.8500061035156,269.20001220703125,5568981
