date_,adj close_prajind.ns,close_prajind.ns,high_prajind.ns,low_prajind.ns,open_prajind.ns,volume_prajind.ns
2025-04-29,501.8472900390625,508.3500061035156,519.9000244140625,506.45001220703125,515.7000122070312,642289
2025-04-30,455.3991394042969,461.29998779296875,488.0,457.20001220703125,488.0,4933736
2025-05-02,444.1943359375,449.95001220703125,463.54998779296875,444.04998779296875,461.29998779296875,1765431
2025-05-05,464.3827209472656,470.3999938964844,474.0,451.8999938964844,455.6000061035156,2302120
2025-05-06,447.6495666503906,453.45001220703125,474.04998779296875,451.04998779296875,474.04998779296875,715533
2025-05-07,457.0280456542969,462.95001220703125,465.04998779296875,444.75,445.0,812767
2025-05-08,450.4137268066406,456.25,471.5,449.95001220703125,462.95001220703125,812104
2025-05-09,445.7244873046875,451.5,455.0,443.8999938964844,444.79998779296875,619868
2025-05-12,468.0847473144531,474.1499938964844,479.29998779296875,462.75,479.29998779296875,878330
2025-05-13,463.7410583496094,469.75,478.54998779296875,468.0,473.0,802965
2025-05-14,472.62591552734375,478.75,483.29998779296875,470.1499938964844,472.5,965370
2025-05-15,483.386474609375,489.6499938964844,493.8500061035156,480.20001220703125,482.0,1096383
2025-05-16,486.0519714355469,492.3500061035156,496.0,488.0,491.79998779296875,1138467
2025-05-19,488.5199890136719,494.8500061035156,503.29998779296875,488.20001220703125,497.0,956501
2025-05-20,482.20184326171875,488.45001220703125,499.75,486.04998779296875,495.8500061035156,673878
2025-05-21,482.6954650878906,488.95001220703125,493.54998779296875,482.8999938964844,490.0,457164
2025-05-22,482.300537109375,488.54998779296875,493.3500061035156,484.8500061035156,488.20001220703125,335273
2025-05-23,481.7575988769531,488.0,492.0,485.04998779296875,488.5,327133
2025-05-26,483.1890563964844,489.45001220703125,493.95001220703125,485.1499938964844,488.0,389066
2025-05-27,483.58392333984375,489.8500061035156,496.3500061035156,488.25,490.0,407005
2025-05-28,480.622314453125,486.8500061035156,493.95001220703125,485.5,492.0,362296
2025-05-29,478.9934387207031,485.20001220703125,489.8500061035156,480.0,488.0,432544
2025-05-30,473.8105773925781,479.95001220703125,490.0,477.0,485.0,467835
2025-06-02,481.8563232421875,488.1000061035156,490.6000061035156,479.3999938964844,480.0,691327
2025-06-03,479.6844482421875,485.8999938964844,503.20001220703125,484.1000061035156,488.5,1233428
2025-06-04,487.68084716796875,494.0,499.75,488.29998779296875,490.70001220703125,988880
2025-06-05,483.09033203125,489.3500061035156,504.8999938964844,487.54998779296875,497.3500061035156,1033593
2025-06-06,499.4286193847656,505.8999938964844,508.1000061035156,493.6499938964844,495.20001220703125,3291421
2025-06-09,525.7870483398438,532.5999755859375,536.8499755859375,509.3500061035156,512.0,5414731
2025-06-10,519.76513671875,526.5,538.0,525.0999755859375,536.4000244140625,1600054
2025-06-11,509.74493408203125,516.3499755859375,529.0,511.8500061035156,526.5,1050595
2025-06-12,502.34088134765625,508.8500061035156,522.5,506.04998779296875,518.9000244140625,737211
2025-06-13,499.4779968261719,505.95001220703125,509.0,492.25,492.25,812382
2025-06-16,490.5931091308594,496.95001220703125,505.6000061035156,493.45001220703125,500.95001220703125,716593
2025-06-17,486.9404296875,493.25,505.5,492.1000061035156,499.75,636076
2025-06-18,482.1031188964844,488.3500061035156,497.25,486.20001220703125,493.29998779296875,518390
2025-06-19,470.3553466796875,476.45001220703125,491.8999938964844,474.29998779296875,488.3500061035156,698574
2025-06-20,483.8800964355469,490.1499938964844,492.0,475.1499938964844,476.5,541502
2025-06-23,484.4230651855469,490.70001220703125,495.75,485.29998779296875,492.95001220703125,608007
2025-06-24,489.1616516113281,495.5,503.45001220703125,493.1000061035156,493.1000061035156,614762
2025-06-25,493.99896240234375,500.3999938964844,505.8999938964844,498.29998779296875,499.1000061035156,541218
2025-06-26,498.93499755859375,505.3999938964844,508.6000061035156,499.0,503.0,660484
2025-06-27,493.70281982421875,500.1000061035156,511.8999938964844,498.5,505.95001220703125,909578
2025-06-30,502.34088134765625,508.8500061035156,510.0,499.75,505.0,781928
2025-07-01,495.7759704589844,502.20001220703125,513.7999877929688,500.25,509.0,596257
2025-07-02,489.85272216796875,496.20001220703125,506.0,493.0,502.8999938964844,590757
2025-07-03,490.8892822265625,497.25,502.0,496.1000061035156,499.79998779296875,418744
2025-07-04,491.8271179199219,498.20001220703125,499.3500061035156,493.8999938964844,496.0,324822
2025-07-07,490.9386291503906,497.29998779296875,501.5,495.20001220703125,498.20001220703125,444600
2025-07-08,490.00079345703125,496.3500061035156,501.45001220703125,494.75,497.29998779296875,375331
2025-07-09,489.5565490722656,495.8999938964844,501.3500061035156,494.20001220703125,498.0,324340
2025-07-10,494.1964111328125,500.6000061035156,504.3999938964844,495.25,495.8999938964844,510761
2025-07-11,489.3591003417969,495.70001220703125,501.79998779296875,494.20001220703125,500.0,366112
2025-07-14,485.4102783203125,491.70001220703125,497.0,489.54998779296875,495.5,338912
2025-07-15,489.06292724609375,495.3999938964844,501.70001220703125,492.5,492.5,778809
2025-07-16,485.8544921875,492.1499938964844,499.25,490.75,495.0,417351
2025-07-17,499.4286193847656,505.8999938964844,512.0,492.70001220703125,492.70001220703125,1315168
2025-07-18,493.0611267089844,499.45001220703125,509.8999938964844,498.0,507.0,530424
2025-07-21,493.4066467285156,499.79998779296875,502.70001220703125,494.6499938964844,501.0,405281
2025-07-22,486.9897766113281,493.29998779296875,504.0,491.54998779296875,500.5,363703
2025-07-23,486.3974914550781,492.70001220703125,497.0,491.0,493.8500061035156,308282
2025-07-24,484.27496337890625,490.54998779296875,495.45001220703125,488.95001220703125,493.25,248321
2025-07-25,477.1177062988281,483.29998779296875,489.54998779296875,482.3999938964844,485.0,306202
2025-07-28,471.1944580078125,477.29998779296875,485.70001220703125,473.04998779296875,484.5,436967
2025-07-29,463.59295654296875,469.6000061035156,479.8500061035156,468.0,475.04998779296875,486211
2025-07-30,464.185302734375,470.20001220703125,476.3999938964844,469.25,470.0,401462
2025-07-31,461.0755615234375,467.04998779296875,471.8999938964844,462.8999938964844,463.95001220703125,298701
2025-08-01,463.04998779296875,469.04998779296875,476.79998779296875,467.25,470.29998779296875,439046
2025-08-04,462.8500061035156,462.8500061035156,471.95001220703125,461.0,469.95001220703125,353998
2025-08-05,456.5,456.5,467.3999938964844,454.54998779296875,464.45001220703125,410369
2025-08-06,454.3500061035156,454.3500061035156,458.8999938964844,449.0,457.5,504588
2025-08-07,452.79998779296875,452.79998779296875,455.95001220703125,445.0,450.45001220703125,347850
2025-08-08,447.6499938964844,447.6499938964844,457.0,446.1000061035156,455.0,307748
2025-08-11,445.3999938964844,445.3999938964844,451.8500061035156,441.0,447.6499938964844,536780
2025-08-12,413.6000061035156,413.6000061035156,423.0,406.3999938964844,423.0,4004297
2025-08-13,404.8999938964844,404.8999938964844,416.79998779296875,397.1000061035156,415.5,2260784
2025-08-14,411.29998779296875,411.29998779296875,413.8999938964844,405.0,405.0,956021
2025-08-18,406.1499938964844,406.1499938964844,418.6499938964844,405.0,416.8500061035156,454710
2025-08-19,414.5,414.5,416.04998779296875,406.70001220703125,407.8500061035156,467430
2025-08-20,411.25,411.25,419.8500061035156,410.0,413.8500061035156,480034
2025-08-21,412.79998779296875,412.79998779296875,417.5,410.25,413.95001220703125,443260
2025-08-22,407.6000061035156,407.6000061035156,416.3999938964844,406.8500061035156,412.79998779296875,415118
2025-08-25,409.1000061035156,409.1000061035156,410.20001220703125,404.75,407.6000061035156,418815
2025-08-26,399.45001220703125,399.45001220703125,408.75,397.04998779296875,406.75,683790
2025-08-28,395.75,395.75,403.8999938964844,394.8999938964844,399.79998779296875,364710
2025-08-29,391.29998779296875,391.29998779296875,400.0,390.0,395.75,583179
2025-09-01,402.1499938964844,402.1499938964844,406.75,391.0,393.20001220703125,717732
2025-09-02,418.3999938964844,418.3999938964844,433.0,412.1499938964844,412.1499938964844,5087518
2025-09-03,412.70001220703125,412.70001220703125,422.04998779296875,411.6000061035156,420.6000061035156,689496
2025-09-04,402.0,402.0,419.0,400.0,419.0,698131
2025-09-05,406.5,406.5,407.8999938964844,398.45001220703125,404.6000061035156,553463
2025-09-08,396.79998779296875,396.79998779296875,408.70001220703125,396.0,408.70001220703125,623328
2025-09-09,389.6000061035156,389.6000061035156,401.95001220703125,388.0,398.0,953436
2025-09-10,393.25,393.25,396.8999938964844,389.75,391.0,728799
2025-09-11,390.45001220703125,390.45001220703125,397.0,390.0,393.95001220703125,508433
2025-09-12,392.8500061035156,392.8500061035156,395.0,389.6000061035156,393.25,462037
2025-09-15,391.5,391.5,396.75,390.54998779296875,392.8999938964844,500485
2025-09-16,390.3999938964844,390.3999938964844,394.79998779296875,388.6000061035156,393.0,777104
2025-09-17,390.45001220703125,390.45001220703125,397.70001220703125,389.6000061035156,391.95001220703125,836626
2025-09-18,391.6000061035156,391.6000061035156,393.3500061035156,390.0,392.54998779296875,577696
2025-09-19,389.0,389.0,393.95001220703125,388.0,393.95001220703125,599312
2025-09-22,381.95001220703125,381.95001220703125,390.8500061035156,381.0,389.0,1187221
2025-09-23,380.3500061035156,380.3500061035156,384.5,379.20001220703125,383.0,662685
2025-09-24,369.3999938964844,369.3999938964844,382.3999938964844,368.25,381.25,1527984
2025-09-25,358.79998779296875,358.79998779296875,372.04998779296875,355.25,371.0,1359058
2025-09-26,348.3999938964844,348.3999938964844,358.75,346.04998779296875,358.75,1049720
2025-09-29,341.45001220703125,341.45001220703125,351.0,340.0,350.0,1037668
2025-09-30,329.95001220703125,329.95001220703125,347.0,329.0,341.54998779296875,2032487
2025-10-01,335.20001220703125,335.20001220703125,336.8999938964844,328.54998779296875,330.0,1783870
2025-10-03,357.5,357.5,363.8999938964844,336.6499938964844,338.0,5295910
2025-10-06,347.1499938964844,347.1499938964844,361.20001220703125,346.1000061035156,359.79998779296875,1271798
2025-10-07,356.45001220703125,356.45001220703125,358.45001220703125,344.70001220703125,347.1499938964844,1271930
2025-10-08,352.79998779296875,352.79998779296875,369.79998779296875,351.0,358.0,2376978
2025-10-09,351.0,351.0,354.0,349.0,353.70001220703125,674414
2025-10-10,350.0,350.0,354.54998779296875,348.75,351.0,687894
2025-10-13,342.54998779296875,342.54998779296875,349.70001220703125,341.54998779296875,348.0,716338
2025-10-14,338.79998779296875,338.79998779296875,343.8500061035156,335.3999938964844,343.3999938964844,618514
2025-10-15,339.1499938964844,339.1499938964844,343.0,338.1499938964844,338.3500061035156,609610
2025-10-16,339.95001220703125,339.95001220703125,345.75,339.1499938964844,342.20001220703125,648798
2025-10-17,338.8999938964844,338.8999938964844,342.70001220703125,337.0,342.0,485079
2025-10-20,341.04998779296875,341.04998779296875,342.79998779296875,337.20001220703125,342.79998779296875,441820
2025-10-21,346.54998779296875,346.54998779296875,347.54998779296875,343.04998779296875,343.04998779296875,277787
2025-10-23,342.6499938964844,342.6499938964844,349.0,341.75,347.20001220703125,514538
2025-10-24,341.70001220703125,341.70001220703125,344.29998779296875,340.1000061035156,344.0,278884
2025-10-27,337.95001220703125,337.95001220703125,344.3999938964844,336.54998779296875,342.04998779296875,698452
2025-10-28,335.5,335.5,341.3500061035156,332.29998779296875,336.45001220703125,708910
2025-10-29,340.79998779296875,340.79998779296875,342.0,334.04998779296875,335.5,692089
2025-10-30,343.6499938964844,343.6499938964844,345.25,340.45001220703125,342.45001220703125,646730
2025-10-31,337.6000061035156,337.6000061035156,344.54998779296875,336.45001220703125,344.3500061035156,385966
2025-11-03,340.3500061035156,340.3500061035156,341.29998779296875,337.1000061035156,337.6000061035156,249486
2025-11-04,338.70001220703125,338.70001220703125,346.25,337.3500061035156,340.3500061035156,599006
2025-11-05,338.70001220703125,338.70001220703125,338.70001220703125,338.70001220703125,338.70001220703125,0
2025-11-06,333.75,333.75,345.20001220703125,330.70001220703125,331.45001220703125,1121516
2025-11-07,332.8999938964844,332.8999938964844,335.0,328.1000061035156,333.75,466108
2025-11-10,330.95001220703125,330.95001220703125,337.70001220703125,328.6499938964844,333.45001220703125,682522
2025-11-11,325.5,325.5,332.45001220703125,325.0,332.45001220703125,1500419
2025-11-12,335.3999938964844,335.3999938964844,335.8999938964844,324.0,325.5,852837
2025-11-13,331.1000061035156,331.1000061035156,340.79998779296875,330.20001220703125,335.0,774988
2025-11-14,331.3999938964844,331.3999938964844,332.79998779296875,327.5,331.1000061035156,626772
2025-11-17,333.75,333.75,337.25,330.1000061035156,331.3999938964844,450574
2025-11-18,344.75,344.75,347.0,332.54998779296875,333.75,2273324
2025-11-19,341.3500061035156,341.3500061035156,344.04998779296875,337.1000061035156,344.0,561871
2025-11-20,342.1499938964844,342.1499938964844,348.0,338.0,341.3500061035156,839374
2025-11-21,334.6000061035156,334.6000061035156,340.75,333.45001220703125,340.70001220703125,514062
2025-11-24,329.3500061035156,329.3500061035156,334.1000061035156,328.0,332.04998779296875,503706
2025-11-25,322.6000061035156,322.6000061035156,330.5,320.54998779296875,329.3500061035156,716470
2025-11-26,325.20001220703125,325.20001220703125,329.3500061035156,322.70001220703125,323.6499938964844,413443
2025-11-27,323.04998779296875,323.04998779296875,327.5,322.45001220703125,325.20001220703125,414549
2025-11-28,316.20001220703125,316.20001220703125,324.95001220703125,315.1499938964844,324.95001220703125,826899
2025-12-01,316.3999938964844,316.3999938964844,325.79998779296875,315.04998779296875,316.20001220703125,639198
2025-12-02,317.29998779296875,317.29998779296875,319.0,315.0,317.79998779296875,376631
2025-12-03,313.70001220703125,313.70001220703125,318.5,312.5,317.3500061035156,398129
2025-12-04,314.8500061035156,314.8500061035156,318.20001220703125,310.3500061035156,313.70001220703125,504885
2025-12-05,310.5,310.5,314.8999938964844,310.0,314.79998779296875,428800
2025-12-08,301.04998779296875,301.04998779296875,311.29998779296875,300.1000061035156,310.54998779296875,660519
2025-12-09,311.0,311.0,312.79998779296875,293.3999938964844,300.1000061035156,913753
2025-12-10,302.04998779296875,302.04998779296875,314.04998779296875,300.95001220703125,313.0,617131
2025-12-11,304.3999938964844,304.3999938964844,307.6000061035156,301.5,302.1000061035156,381600
2025-12-12,303.70001220703125,303.70001220703125,307.95001220703125,302.95001220703125,305.0,395994
2025-12-15,334.3500061035156,334.3500061035156,341.8999938964844,300.79998779296875,303.70001220703125,20378345
2025-12-16,345.20001220703125,345.20001220703125,357.79998779296875,327.6499938964844,330.0,21100301
2025-12-17,332.6000061035156,332.6000061035156,349.0,330.6499938964844,342.0,4669528
2025-12-18,339.25,339.25,341.8999938964844,326.6000061035156,332.6499938964844,2626972
2025-12-19,343.20001220703125,343.20001220703125,344.79998779296875,335.8500061035156,340.79998779296875,1448696
2025-12-22,345.3999938964844,345.3999938964844,350.0,342.29998779296875,343.20001220703125,876748
2025-12-23,336.3999938964844,336.3999938964844,347.29998779296875,335.04998779296875,346.95001220703125,737979
2025-12-24,334.45001220703125,334.45001220703125,339.95001220703125,333.5,338.8500061035156,557339
2025-12-25,334.45001220703125,334.45001220703125,334.45001220703125,334.45001220703125,334.45001220703125,0
2025-12-26,333.1000061035156,333.1000061035156,337.5,331.8500061035156,335.8999938964844,394033
2025-12-29,323.5,323.5,334.1000061035156,322.25,333.0,595711
2025-12-30,318.25,318.25,326.1000061035156,317.5,323.5,639371
2025-12-31,322.6000061035156,322.6000061035156,324.54998779296875,319.0,319.0,453836
2026-01-01,319.70001220703125,319.70001220703125,325.3999938964844,319.04998779296875,322.6000061035156,279572
2026-01-02,325.45001220703125,325.45001220703125,329.1000061035156,320.45001220703125,321.0,765390
2026-01-05,321.8500061035156,321.8500061035156,328.0,320.04998779296875,325.6499938964844,466585
2026-01-06,324.3999938964844,324.3999938964844,326.8999938964844,318.5,321.8999938964844,1188674
2026-01-07,321.8500061035156,321.8500061035156,324.95001220703125,321.0,324.3999938964844,554988
2026-01-08,315.8999938964844,315.8999938964844,323.45001220703125,313.0,321.8500061035156,546585
2026-01-09,310.95001220703125,310.95001220703125,315.8500061035156,308.0,315.8500061035156,744627
2026-01-12,305.04998779296875,305.04998779296875,310.0,300.8999938964844,309.0,858469
2026-01-13,307.8500061035156,307.8500061035156,312.0,305.04998779296875,307.0,549635
2026-01-14,308.3500061035156,308.3500061035156,312.0,305.25,307.8999938964844,363972
2026-01-16,311.1499938964844,311.1499938964844,315.3999938964844,306.0,307.20001220703125,656926
