date_,adj close_mazdock.ns,close_mazdock.ns,high_mazdock.ns,low_mazdock.ns,open_mazdock.ns,volume_mazdock.ns
2025-04-08,2348.76318359375,2358.699951171875,2447.550048828125,2342.0,2410.0,3423754
2025-04-09,2361.2109375,2371.199951171875,2397.0,2288.0,2365.0,2496433
2025-04-11,2422.302490234375,2432.550048828125,2473.0,2403.0,2443.75,2224661
2025-04-15,2650.0888671875,2661.300048828125,2697.699951171875,2473.0,2490.0,7673596
2025-04-16,2723.46142578125,2731.89990234375,2744.0,2620.800048828125,2664.699951171875,5288471
2025-04-17,2702.227294921875,2710.60009765625,2814.800048828125,2695.0,2731.89990234375,4150958
2025-04-21,2756.060302734375,2764.60009765625,2805.0,2710.300048828125,2727.5,3303967
2025-04-22,2746.888671875,2755.39990234375,2820.0,2750.0,2780.0,2232292
2025-04-23,2757.356201171875,2765.89990234375,2829.0,2713.199951171875,2780.0,2256385
2025-04-24,2709.30517578125,2717.699951171875,2850.0,2704.10009765625,2778.0,3144655
2025-04-25,2652.880126953125,2661.10009765625,2745.699951171875,2585.0,2727.0,3521060
2025-04-28,2777.693359375,2786.300048828125,2815.0,2646.10009765625,2649.89990234375,5345902
2025-04-29,3018.546875,3027.89990234375,3048.300048828125,2817.89990234375,2817.89990234375,13653093
2025-04-30,3048.155517578125,3057.60009765625,3150.0,2955.0,3073.699951171875,9528730
2025-05-02,2997.51220703125,3006.800048828125,3172.0,2986.5,3075.0,6894612
2025-05-05,3089.92578125,3099.5,3128.0,2964.60009765625,3024.10009765625,4769236
2025-05-06,2963.41796875,2972.60009765625,3148.39990234375,2930.0,3110.0,4367638
2025-05-07,2807.5009765625,2816.199951171875,3108.0,2786.300048828125,2938.300048828125,9301691
2025-05-08,2811.189453125,2819.89990234375,2920.0,2803.300048828125,2860.0,4664053
2025-05-09,2912.97412109375,2922.0,2963.5,2776.5,2817.0,9803235
2025-05-12,2895.42822265625,2904.39990234375,3045.0,2866.10009765625,3024.89990234375,5708392
2025-05-13,2993.3251953125,3002.60009765625,3032.0,2911.0,2915.699951171875,5339024
2025-05-14,3068.69140625,3078.199951171875,3230.0,3038.0,3099.0,11526915
2025-05-15,3172.56982421875,3182.39990234375,3217.800048828125,3084.199951171875,3106.800048828125,7004596
2025-05-16,3511.51953125,3522.39990234375,3578.0,3186.0,3200.0,16561103
2025-05-19,3399.366943359375,3409.89990234375,3733.0,3378.0,3559.800048828125,8375302
2025-05-20,3320.012939453125,3330.300048828125,3478.0,3287.199951171875,3450.0,6794012
2025-05-21,3400.962158203125,3411.5,3429.0,3285.0,3335.0,5107591
2025-05-22,3489.188720703125,3500.0,3524.5,3390.0,3423.60009765625,6314916
2025-05-23,3491.481689453125,3502.300048828125,3564.0,3451.0,3520.0,4236741
2025-05-26,3539.233642578125,3550.199951171875,3609.699951171875,3508.0,3524.0,4206178
2025-05-27,3611.908447265625,3623.10009765625,3684.39990234375,3555.0,3570.0,5304100
2025-05-28,3652.582275390625,3663.89990234375,3698.39990234375,3621.5,3659.0,4105099
2025-05-29,3739.61279296875,3751.199951171875,3775.0,3681.0,3695.0,4260651
2025-05-30,3467.4560546875,3478.199951171875,3594.0,3426.10009765625,3470.0,10048866
2025-06-02,3374.045654296875,3384.5,3493.699951171875,3377.0,3469.89990234375,3155728
2025-06-03,3427.978515625,3438.60009765625,3478.300048828125,3390.0,3395.0,3690206
2025-06-04,3402.158203125,3412.699951171875,3548.699951171875,3405.199951171875,3462.0,4771997
2025-06-05,3419.604248046875,3430.199951171875,3464.0,3379.10009765625,3433.199951171875,3774706
2025-06-06,3394.18310546875,3404.699951171875,3495.0,3381.199951171875,3452.89990234375,3049803
2025-06-09,3358.693115234375,3369.10009765625,3437.39990234375,3360.0,3421.800048828125,1871397
2025-06-10,3387.204833984375,3397.699951171875,3427.0,3377.300048828125,3387.800048828125,1780915
2025-06-11,3304.361572265625,3314.60009765625,3414.0,3285.699951171875,3408.5,2161829
2025-06-12,3200.483154296875,3210.39990234375,3343.39990234375,3200.5,3313.89990234375,2582741
2025-06-13,3190.51416015625,3200.39990234375,3262.5,3128.10009765625,3146.10009765625,3133900
2025-06-16,3155.82177734375,3165.60009765625,3250.0,3077.699951171875,3210.0,3042556
2025-06-17,3295.68798828125,3305.89990234375,3343.5,3152.39990234375,3165.0,6853700
2025-06-18,3247.337890625,3257.39990234375,3326.89990234375,3238.0,3317.89990234375,2543098
2025-06-19,3213.542724609375,3223.5,3337.0,3204.800048828125,3247.0,3837621
2025-06-20,3246.341064453125,3256.39990234375,3269.0,3185.0,3227.0,2595055
2025-06-23,3332.27490234375,3342.60009765625,3364.0,3245.0,3259.0,3622869
2025-06-24,3271.263671875,3281.39990234375,3369.0,3262.800048828125,3359.0,2150242
2025-06-25,3182.838134765625,3192.699951171875,3308.0,3171.0,3285.0,1989980
2025-06-26,3112.256591796875,3121.89990234375,3239.89990234375,3108.89990234375,3200.0,2381173
2025-06-27,3164.19580078125,3174.0,3198.699951171875,3094.0,3137.0,4003805
2025-06-30,3234.278564453125,3244.300048828125,3289.0,3193.0,3240.0,3137273
2025-07-01,3264.8837890625,3275.0,3341.0,3251.5,3270.0,3087567
2025-07-02,3268.07373046875,3278.199951171875,3294.800048828125,3240.0,3279.89990234375,1598186
2025-07-03,3277.44482421875,3287.60009765625,3309.300048828125,3262.0,3281.0,1343453
2025-07-04,3318.717041015625,3329.0,3369.0,3308.199951171875,3320.0,2459626
2025-07-07,3266.67822265625,3276.800048828125,3325.89990234375,3261.10009765625,3320.0,1055525
2025-07-08,3281.23291015625,3291.39990234375,3308.0,3242.800048828125,3264.0,1106880
2025-07-09,3284.1240234375,3294.300048828125,3326.0,3283.60009765625,3294.0,1122715
2025-07-10,3252.9208984375,3263.0,3300.699951171875,3251.0,3293.0,799906
2025-07-11,3164.694091796875,3174.5,3277.0,3150.0,3252.0,1472461
2025-07-14,3103.982421875,3113.60009765625,3148.0,3092.0,3148.0,1187188
2025-07-15,3105.776611328125,3115.39990234375,3149.5,3095.699951171875,3122.0,1024763
2025-07-16,3098.200439453125,3107.800048828125,3131.800048828125,3102.0,3123.89990234375,589944
2025-07-17,3038.5849609375,3048.0,3136.5,3035.300048828125,3110.0,1282535
2025-07-18,2972.78857421875,2982.0,3090.0,2972.10009765625,3056.89990234375,1209686
2025-07-21,2942.582275390625,2951.699951171875,2989.800048828125,2925.0,2980.0,1559002
2025-07-22,2912.77490234375,2921.800048828125,3020.0,2912.0,2965.0,1533590
2025-07-23,2910.382080078125,2919.39990234375,2945.0,2871.0,2941.0,1384757
2025-07-24,2950.3583984375,2959.5,2977.300048828125,2922.699951171875,2932.5,1220790
2025-07-25,2877.683349609375,2886.60009765625,2965.60009765625,2880.10009765625,2965.60009765625,1263092
2025-07-28,2781.281982421875,2789.89990234375,2907.699951171875,2767.0,2886.0,1657607
2025-07-29,2711.99658203125,2720.39990234375,2767.0,2645.0,2695.5,4587434
2025-07-30,2751.17529296875,2759.699951171875,2768.199951171875,2710.0,2728.89990234375,1545793
2025-07-31,2762.639892578125,2771.199951171875,2811.800048828125,2707.300048828125,2723.0,2106070
2025-08-01,2713.392578125,2721.800048828125,2784.0,2710.0,2780.10009765625,1054142
2025-08-04,2758.65234375,2767.199951171875,2787.89990234375,2697.199951171875,2700.0,1169140
2025-08-05,2839.003173828125,2847.800048828125,2857.0,2774.199951171875,2787.39990234375,1746787
2025-08-06,2755.960693359375,2764.5,2887.89990234375,2752.0,2880.0,1745166
2025-08-07,2776.3974609375,2785.0,2798.0,2721.10009765625,2764.0,1259966
2025-08-08,2628.555419921875,2636.699951171875,2789.89990234375,2623.199951171875,2789.89990234375,2304126
2025-08-11,2688.96826171875,2697.300048828125,2755.0,2624.0,2636.800048828125,1919753
2025-08-12,2682.48828125,2690.800048828125,2727.699951171875,2648.0,2697.300048828125,1291654
2025-08-13,2740.309326171875,2748.800048828125,2770.0,2704.199951171875,2713.0,1280614
2025-08-14,2712.993896484375,2721.39990234375,2750.800048828125,2710.0,2750.10009765625,666934
2025-08-18,2730.73876953125,2739.199951171875,2785.89990234375,2715.300048828125,2771.39990234375,1045907
2025-08-19,2738.913330078125,2747.39990234375,2759.0,2703.0,2742.699951171875,762684
2025-08-20,2764.33447265625,2772.89990234375,2796.0,2722.0,2748.0,1220000
2025-08-21,2759.25048828125,2767.800048828125,2841.39990234375,2748.300048828125,2785.0,2116310
2025-08-22,2691.958984375,2700.300048828125,2757.89990234375,2695.5,2754.89990234375,1126864
2025-08-25,2747.187744140625,2755.699951171875,2798.89990234375,2736.10009765625,2798.89990234375,2516925
2025-08-26,2679.49755859375,2687.800048828125,2732.0,2672.0,2732.0,1371398
2025-08-28,2619.982177734375,2628.10009765625,2695.800048828125,2620.10009765625,2664.0,1008768
2025-08-29,2595.059326171875,2603.10009765625,2660.0,2596.699951171875,2628.5,1141973
2025-09-01,2645.10400390625,2653.300048828125,2661.39990234375,2589.0,2610.0,1360542
2025-09-02,2722.564208984375,2731.0,2756.89990234375,2636.0,2655.0,1849519
2025-09-03,2707.4111328125,2715.800048828125,2779.0,2703.5,2740.0,1275347
2025-09-04,2672.020751953125,2680.300048828125,2748.699951171875,2675.10009765625,2740.0,922825
2025-09-05,2662.450439453125,2670.699951171875,2696.5,2647.0,2670.0,795647
2025-09-08,2656.76806640625,2665.0,2692.5,2659.89990234375,2675.0,660270
2025-09-09,2675.709228515625,2684.0,2702.0,2663.10009765625,2668.0,601801
2025-09-10,2746.7890625,2755.300048828125,2760.0,2686.0,2686.0,1238729
2025-09-11,2785.867919921875,2794.5,2816.39990234375,2754.0,2795.0,2362827
2025-09-12,2915.665771484375,2924.699951171875,2939.39990234375,2792.10009765625,2809.0,4278838
2025-09-15,2915.864990234375,2924.89990234375,2957.39990234375,2914.5,2949.89990234375,1708949
2025-09-16,2936.89990234375,2946.0,2958.800048828125,2896.60009765625,2926.10009765625,1196416
2025-09-17,2987.742431640625,2997.0,3016.0,2947.300048828125,2948.0,2110060
2025-09-18,2975.380859375,2984.60009765625,3030.0,2971.5,3008.5,1462742
2025-09-19,2978.484130859375,2985.0,3015.0,2969.10009765625,2978.10009765625,846040
2025-09-22,2969.90283203125,2976.39990234375,3061.39990234375,2963.5,3025.0,1775858
2025-09-23,2933.083251953125,2939.5,2991.300048828125,2914.10009765625,2977.0,934666
2025-09-24,2933.78173828125,2940.199951171875,2995.0,2924.0,2959.699951171875,1486145
2025-09-25,2917.816650390625,2924.199951171875,2993.300048828125,2916.10009765625,2947.699951171875,1366015
2025-09-26,2821.427734375,2827.60009765625,2920.0,2821.10009765625,2920.0,943654
2025-09-29,2745.0947265625,2751.10009765625,2866.39990234375,2725.0,2827.60009765625,3209044
2025-09-30,2755.471923828125,2761.5,2794.39990234375,2710.39990234375,2756.0,1023698
2025-10-01,2835.397216796875,2841.60009765625,2874.699951171875,2758.10009765625,2770.0,1644684
2025-10-03,2875.010498046875,2881.300048828125,2890.0,2829.300048828125,2841.0,970010
2025-10-06,2881.69580078125,2888.0,2905.0,2861.0,2888.0,615199
2025-10-07,2871.418212890625,2877.699951171875,2912.0,2865.199951171875,2896.699951171875,486076
2025-10-08,2808.5556640625,2814.699951171875,2885.0,2805.800048828125,2876.0,618666
2025-10-09,2882.394287109375,2888.699951171875,2900.0,2801.199951171875,2814.699951171875,834915
2025-10-10,2863.8349609375,2870.10009765625,2929.699951171875,2865.0,2900.0,900332
2025-10-13,2823.024169921875,2829.199951171875,2858.0,2810.0,2850.0,555312
2025-10-14,2793.887939453125,2800.0,2854.0,2785.699951171875,2830.0,533596
2025-10-15,2846.17333984375,2852.39990234375,2870.0,2786.800048828125,2800.0,789866
2025-10-16,2825.71826171875,2831.89990234375,2881.10009765625,2829.10009765625,2852.39990234375,783680
2025-10-17,2812.14794921875,2818.300048828125,2880.0,2807.10009765625,2830.0,801682
2025-10-20,2831.406005859375,2837.60009765625,2846.89990234375,2813.10009765625,2830.199951171875,488634
2025-10-21,2825.5185546875,2831.699951171875,2852.0,2820.0,2845.0,145746
2025-10-23,2803.865966796875,2810.0,2853.800048828125,2801.800048828125,2839.699951171875,511555
2025-10-24,2799.3759765625,2805.5,2854.89990234375,2790.10009765625,2824.0,1007538
2025-10-27,2804.26513671875,2810.39990234375,2832.89990234375,2801.0,2808.800048828125,638896
2025-10-28,2774.33056640625,2780.39990234375,2881.800048828125,2765.0,2869.89990234375,3093566
2025-10-29,2768.14404296875,2774.199951171875,2789.0,2727.300048828125,2789.0,1235582
2025-10-30,2737.611083984375,2743.60009765625,2783.5,2737.0,2780.300048828125,809323
2025-10-31,2723.04296875,2729.0,2768.0,2721.0,2755.0,931569
2025-11-03,2742.60009765625,2748.60009765625,2757.0,2701.0,2720.0,606854
2025-11-04,2683.0,2683.0,2749.800048828125,2678.0,2745.10009765625,898162
2025-11-05,2683.0,2683.0,2683.0,2683.0,2683.0,0
2025-11-06,2630.5,2630.5,2697.300048828125,2618.5,2682.0,885242
2025-11-07,2670.300048828125,2670.300048828125,2681.699951171875,2582.800048828125,2618.0,985709
2025-11-10,2705.60009765625,2705.60009765625,2743.800048828125,2660.0,2673.89990234375,1139454
2025-11-11,2752.5,2752.5,2758.0,2707.10009765625,2710.0,1029770
2025-11-12,2757.699951171875,2757.699951171875,2794.89990234375,2733.60009765625,2762.0,920970
2025-11-13,2736.0,2736.0,2777.0,2725.0,2745.0,607180
2025-11-14,2782.10009765625,2782.10009765625,2797.0,2727.89990234375,2732.0,1153814
2025-11-17,2800.5,2800.5,2827.0,2782.10009765625,2795.0,1140125
2025-11-18,2799.300048828125,2799.300048828125,2818.0,2772.0,2800.5,711021
2025-11-19,2783.39990234375,2783.39990234375,2798.0,2765.0,2796.0,447300
2025-11-20,2829.5,2829.5,2848.0,2775.800048828125,2780.0,1653665
2025-11-21,2745.199951171875,2745.199951171875,2830.0,2737.0,2830.0,988634
2025-11-24,2686.10009765625,2686.10009765625,2730.89990234375,2681.60009765625,2725.0,615558
2025-11-25,2643.0,2643.0,2703.0,2640.0,2686.10009765625,760974
2025-11-26,2696.5,2696.5,2700.0,2650.0,2650.0,503194
2025-11-27,2677.39990234375,2677.39990234375,2721.60009765625,2666.10009765625,2703.5,500827
2025-11-28,2679.60009765625,2679.60009765625,2699.0,2661.0,2673.0,412097
2025-12-01,2672.199951171875,2672.199951171875,2702.0,2663.10009765625,2689.39990234375,473965
2025-12-02,2651.199951171875,2651.199951171875,2681.89990234375,2640.0,2668.89990234375,366212
2025-12-03,2617.199951171875,2617.199951171875,2659.89990234375,2610.0,2650.0,434911
2025-12-04,2641.199951171875,2641.199951171875,2665.0,2580.0,2618.0,718508
2025-12-05,2616.300048828125,2616.300048828125,2671.800048828125,2601.0,2649.89990234375,669126
2025-12-08,2483.699951171875,2483.699951171875,2615.39990234375,2455.0,2614.89990234375,1637270
2025-12-09,2489.10009765625,2489.10009765625,2505.0,2405.199951171875,2460.0,1499888
2025-12-10,2439.10009765625,2439.10009765625,2509.89990234375,2432.0,2480.89990234375,673452
2025-12-11,2467.5,2467.5,2491.300048828125,2444.699951171875,2451.199951171875,752818
2025-12-12,2458.699951171875,2458.699951171875,2490.0,2434.0,2475.0,595164
2025-12-15,2447.800048828125,2447.800048828125,2463.89990234375,2434.800048828125,2458.0,387667
2025-12-16,2408.0,2408.0,2443.699951171875,2390.0,2435.0,586161
2025-12-17,2356.60009765625,2356.60009765625,2415.89990234375,2350.0,2408.0,650211
2025-12-18,2358.0,2358.0,2379.800048828125,2325.10009765625,2351.0,770150
2025-12-19,2408.199951171875,2408.199951171875,2415.0,2358.0,2363.699951171875,1028888
2025-12-22,2544.800048828125,2544.800048828125,2553.10009765625,2401.10009765625,2423.0,1921319
2025-12-23,2513.199951171875,2513.199951171875,2572.0,2506.300048828125,2550.0,1121382
2025-12-24,2540.300048828125,2540.300048828125,2563.0,2511.0,2515.0,1104009
2025-12-25,2540.300048828125,2540.300048828125,2540.300048828125,2540.300048828125,2540.300048828125,0
2025-12-26,2541.39990234375,2541.39990234375,2628.699951171875,2526.199951171875,2540.300048828125,2591649
2025-12-29,2537.300048828125,2537.300048828125,2635.89990234375,2531.10009765625,2579.0,2276561
2025-12-30,2462.39990234375,2462.39990234375,2548.0,2420.0,2548.0,3680047
2025-12-31,2490.199951171875,2490.199951171875,2510.0,2475.0,2475.0,895150
2026-01-01,2476.699951171875,2476.699951171875,2504.0,2455.0,2500.0,807674
2026-01-02,2494.5,2494.5,2511.39990234375,2473.60009765625,2480.0,930773
2026-01-05,2514.699951171875,2514.699951171875,2544.0,2494.0,2495.0,1160745
2026-01-06,2496.39990234375,2496.39990234375,2520.39990234375,2473.800048828125,2520.0,582637
2026-01-07,2511.39990234375,2511.39990234375,2520.0,2467.5,2473.0,768267
2026-01-08,2480.39990234375,2480.39990234375,2552.0,2470.0,2511.39990234375,891464
2026-01-09,2500.5,2500.5,2607.0,2489.0,2490.0,4152262
2026-01-12,2521.199951171875,2521.199951171875,2529.10009765625,2445.0,2522.0,1498084
2026-01-13,2481.39990234375,2481.39990234375,2547.800048828125,2450.5,2535.0,1139049
2026-01-14,2470.800048828125,2470.800048828125,2499.0,2459.60009765625,2475.0,888001
2026-01-16,2447.0,2447.0,2489.89990234375,2418.0,2478.89990234375,826635
