date_,adj close_elecon.ns,close_elecon.ns,high_elecon.ns,low_elecon.ns,open_elecon.ns,volume_elecon.ns
2025-04-30,543.1279907226562,544.8499755859375,572.5499877929688,540.5,559.0,1150462
2025-05-02,574.8275146484375,576.6500244140625,581.4500122070312,542.5499877929688,544.9000244140625,1970913
2025-05-05,577.0704345703125,578.9000244140625,585.4000244140625,565.2000122070312,577.9000244140625,743853
2025-05-06,591.723876953125,593.5999755859375,605.2000122070312,574.5,577.0,2069224
2025-05-07,614.1527709960938,616.0999755859375,623.6500244140625,583.2999877929688,593.0,1547676
2025-05-08,615.8474731445312,617.7999877929688,648.7999877929688,606.1500244140625,616.0999755859375,2274818
2025-05-09,620.1338500976562,622.0999755859375,631.0499877929688,599.25,600.0,978294
2025-05-12,641.0674438476562,643.0999755859375,646.8499755859375,632.7000122070312,636.6500244140625,790295
2025-05-13,666.8358154296875,668.9500122070312,677.7000122070312,630.0499877929688,641.0,1353546
2025-05-14,653.1292724609375,655.2000122070312,671.9500122070312,643.0,669.0,1023864
2025-05-15,677.6514892578125,679.7999877929688,682.8499755859375,648.6500244140625,654.9500122070312,1100403
2025-05-16,661.1537475585938,663.25,687.0,653.2000122070312,682.75,834103
2025-05-19,672.0691528320312,674.2000122070312,685.7999877929688,663.7000122070312,663.7000122070312,619903
2025-05-20,653.8270263671875,655.9000244140625,678.0,654.0499877929688,674.0,328302
2025-05-21,678.3991088867188,680.5499877929688,683.5,654.2999877929688,655.9000244140625,908172
2025-05-22,674.6111450195312,676.75,695.2999877929688,674.5,678.9500122070312,663979
2025-05-23,678.9972534179688,681.1500244140625,698.0,678.0499877929688,685.0,518280
2025-05-26,671.1719970703125,673.2999877929688,689.4000244140625,669.0999755859375,685.0,543404
2025-05-27,683.682373046875,685.8499755859375,691.0499877929688,670.0499877929688,673.2999877929688,405549
2025-05-28,675.50830078125,677.6500244140625,701.5,669.0499877929688,689.7999877929688,815383
2025-05-29,677.0036010742188,679.1500244140625,690.0,676.0499877929688,682.0,381894
2025-05-30,661.9014282226562,664.0,689.8499755859375,661.2999877929688,685.7000122070312,557867
2025-06-02,697.68798828125,699.9000244140625,703.0,664.0,664.0,1030332
2025-06-03,687.3706665039062,689.5499877929688,716.25,686.0499877929688,705.0,927662
2025-06-04,703.1705932617188,705.4000244140625,709.0,686.5499877929688,693.7999877929688,535385
2025-06-05,690.211669921875,692.4000244140625,715.0,689.0999755859375,705.4500122070312,454937
2025-06-06,692.1056518554688,694.2999877929688,698.9500122070312,682.4000244140625,695.0,629564
2025-06-09,684.1807250976562,686.3499755859375,704.5,683.5499877929688,695.0,506189
2025-06-10,689.613525390625,691.7999877929688,704.0,686.0499877929688,693.7999877929688,554587
2025-06-11,680.1934204101562,682.3499755859375,697.6500244140625,672.5999755859375,697.6500244140625,368386
2025-06-12,667.384033203125,669.5,688.9500122070312,667.0999755859375,686.7000122070312,502430
2025-06-13,669.08251953125,669.7000122070312,677.0499877929688,641.7999877929688,650.0,516654
2025-06-16,669.2322998046875,669.8499755859375,676.25,651.0999755859375,668.0999755859375,340787
2025-06-17,649.9501342773438,650.5499877929688,670.7999877929688,648.0,669.4500122070312,330205
2025-06-18,638.36083984375,638.9500122070312,660.2999877929688,636.3499755859375,645.0,392730
2025-06-19,631.267333984375,631.8499755859375,647.2000122070312,628.9000244140625,640.0,522977
2025-06-20,632.4163208007812,633.0,644.5499877929688,626.2999877929688,629.0,489038
2025-06-23,635.2137451171875,635.7999877929688,638.0,625.7000122070312,626.5999755859375,244926
2025-06-24,626.7215576171875,627.2999877929688,649.4500122070312,624.0999755859375,642.0,623259
2025-06-25,638.5106811523438,639.0999755859375,653.0,632.5,632.7000122070312,580955
2025-06-26,625.8224487304688,626.4000244140625,647.0,625.0,642.2999877929688,652723
2025-06-27,652.74755859375,653.3499755859375,660.7999877929688,626.0,630.0,2259974
2025-06-30,654.0963134765625,654.7000122070312,672.0,638.0499877929688,657.0,723885
2025-07-01,633.1656494140625,633.75,661.0,632.0,658.0,678288
2025-07-02,650.2498168945312,650.8499755859375,663.0,632.2000122070312,636.0,1166775
2025-07-03,641.6577758789062,642.25,652.4000244140625,640.0999755859375,651.0,265155
2025-07-04,645.5042114257812,646.0999755859375,650.9500122070312,640.4500122070312,644.1500244140625,282213
2025-07-07,646.0037841796875,646.5999755859375,656.5,638.8499755859375,648.2000122070312,280128
2025-07-08,639.6596069335938,640.25,650.9000244140625,630.0,648.0,320772
2025-07-09,659.7410888671875,660.3499755859375,665.0,636.2999877929688,644.0,618159
2025-07-10,648.1018676757812,648.7000122070312,677.5499877929688,643.0,675.0,1276958
2025-07-11,618.7289428710938,619.2999877929688,683.0,614.9000244140625,647.0,5927118
2025-07-14,626.771484375,627.3499755859375,637.8499755859375,622.5,622.5,967561
2025-07-15,623.7742919921875,624.3499755859375,634.0,621.2999877929688,629.0,575239
2025-07-16,606.390380859375,606.9500122070312,626.5499877929688,603.2000122070312,626.0,947540
2025-07-17,606.7899780273438,607.3499755859375,621.5,605.5999755859375,611.7999877929688,494278
2025-07-18,600.44580078125,601.0,614.0,595.3499755859375,609.75,476966
2025-07-21,598.8473510742188,599.4000244140625,602.7999877929688,592.0,601.0,292058
2025-07-22,596.7492065429688,597.2999877929688,608.4500122070312,594.0999755859375,601.0,262248
2025-07-23,594.2515258789062,594.7999877929688,612.1500244140625,589.0,600.0,542548
2025-07-24,588.257080078125,588.7999877929688,597.0,585.0999755859375,594.0,314282
2025-07-25,576.5178833007812,577.0499877929688,588.75,575.0,588.0999755859375,338034
2025-07-28,563.3800659179688,563.9000244140625,578.4500122070312,560.0,577.0499877929688,520643
2025-07-29,577.5169677734375,578.0499877929688,584.6500244140625,563.5999755859375,567.2999877929688,603319
2025-07-30,578.6160278320312,579.1500244140625,587.2000122070312,578.0,581.5499877929688,246156
2025-07-31,569.7241821289062,570.25,577.4500122070312,566.0,570.0999755859375,240227
2025-08-01,563.1303100585938,563.6500244140625,574.7999877929688,561.3499755859375,569.7999877929688,192049
2025-08-04,572.4216918945312,572.9500122070312,576.0,558.4000244140625,562.5999755859375,287071
2025-08-05,572.1719360351562,572.7000122070312,578.7000122070312,561.7999877929688,562.2000122070312,221462
2025-08-06,561.3818969726562,561.9000244140625,577.7999877929688,558.7000122070312,571.0,216925
2025-08-07,552.9896240234375,553.5,561.3499755859375,548.0,560.0,308066
2025-08-08,540.5510864257812,541.0499877929688,559.2999877929688,535.0,554.0,241455
2025-08-11,541.1005859375,541.5999755859375,545.7000122070312,535.0,535.0,252375
2025-08-12,544.9470825195312,545.4500122070312,547.0999755859375,538.0,544.9000244140625,207486
2025-08-13,567.2764282226562,567.7999877929688,571.5,545.1500244140625,545.4500122070312,482985
2025-08-14,551.9905395507812,552.5,570.3499755859375,550.0,569.9500122070312,209367
2025-08-18,561.9813232421875,562.5,564.9500122070312,550.25,559.0,246542
2025-08-19,574.76953125,575.2999877929688,576.4500122070312,557.7000122070312,562.5,359233
2025-08-20,576.7676391601562,577.2999877929688,583.5499877929688,569.4000244140625,575.2999877929688,261755
2025-08-21,563.579833984375,564.0999755859375,579.75,563.3499755859375,578.9500122070312,210069
2025-08-22,555.63720703125,556.1500244140625,568.2000122070312,555.0499877929688,563.7000122070312,135169
2025-08-25,573.870361328125,574.4000244140625,577.2999877929688,555.0499877929688,558.0499877929688,336244
2025-08-26,555.0377197265625,555.5499877929688,574.0,552.0499877929688,574.0,317459
2025-08-28,538.1533203125,538.6500244140625,557.4500122070312,536.0,555.5999755859375,270327
2025-08-29,551.7907104492188,552.2999877929688,557.0999755859375,538.2000122070312,538.6500244140625,196038
2025-09-01,554.4382934570312,554.9500122070312,561.9500122070312,552.0,560.0,167475
2025-09-02,558.3846435546875,558.9000244140625,565.3499755859375,552.2999877929688,555.0,216279
2025-09-03,562.2810668945312,562.7999877929688,572.0,556.7999877929688,560.0,142232
2025-09-04,552.789794921875,553.2999877929688,567.2999877929688,551.0499877929688,565.0,149124
2025-09-05,553.2893676757812,553.7999877929688,556.9500122070312,549.5999755859375,554.0,160364
2025-09-08,568.7750244140625,569.2999877929688,573.7999877929688,553.7999877929688,553.7999877929688,354714
2025-09-09,559.3837280273438,559.9000244140625,569.5,557.1500244140625,569.5,190191
2025-09-10,600.2459716796875,600.7999877929688,614.5999755859375,561.0,561.0,5550329
2025-09-11,589.4559936523438,590.0,604.3499755859375,583.1500244140625,603.7999877929688,597168
2025-09-12,599.9462890625,600.5,605.0,584.0,591.0,512670
2025-09-15,601.994384765625,602.5499877929688,610.7999877929688,595.5,600.5,397732
2025-09-16,623.9241333007812,624.5,626.8499755859375,599.7000122070312,603.0,1164527
2025-09-17,627.7206420898438,628.2999877929688,633.3499755859375,623.0,628.0499877929688,430968
2025-09-18,621.926025390625,622.5,631.75,618.9500122070312,630.7000122070312,237220
2025-09-19,620.9269409179688,621.5,634.9000244140625,617.7999877929688,621.0,380071
2025-09-22,612.8843383789062,613.4500122070312,628.1500244140625,607.75,621.5,264714
2025-09-23,604.841796875,605.4000244140625,615.2999877929688,600.5499877929688,613.9000244140625,245177
2025-09-24,595.300537109375,595.8499755859375,606.4500122070312,591.0,603.0,292520
2025-09-25,583.9110717773438,584.4500122070312,594.7999877929688,580.0999755859375,594.7999877929688,235025
2025-09-26,565.1784057617188,565.7000122070312,584.0,563.4500122070312,583.0499877929688,281316
2025-09-29,557.3856201171875,557.9000244140625,574.2000122070312,555.6500244140625,565.7000122070312,243608
2025-09-30,567.3763427734375,567.9000244140625,571.6500244140625,558.5,558.7999877929688,229324
2025-10-01,586.308837890625,586.8499755859375,592.8499755859375,567.9000244140625,568.0,664853
2025-10-03,584.010986328125,584.5499877929688,591.5999755859375,578.0,586.8499755859375,317683
2025-10-06,601.9444580078125,602.5,604.7999877929688,581.1500244140625,584.5499877929688,522396
2025-10-07,619.0786743164062,619.6500244140625,626.0,596.5999755859375,608.4000244140625,1019426
2025-10-08,606.1405639648438,606.7000122070312,623.0,604.0,622.7000122070312,489437
2025-10-09,603.2931518554688,603.8499755859375,616.2999877929688,601.5499877929688,610.0,399395
2025-10-10,556.3364868164062,556.8499755859375,608.8499755859375,543.2000122070312,607.0,3780036
2025-10-13,551.2412109375,551.75,555.3499755859375,547.1500244140625,550.0,611560
2025-10-14,530.9100341796875,531.4000244140625,558.1500244140625,527.9000244140625,551.9500122070312,720145
2025-10-15,541.75,542.25,544.0,528.2999877929688,531.5999755859375,341798
2025-10-16,543.0499877929688,543.0499877929688,551.8499755859375,541.5,545.0,280189
2025-10-17,541.4000244140625,541.4000244140625,543.0999755859375,536.0,540.0499877929688,312054
2025-10-20,543.6500244140625,543.6500244140625,547.2999877929688,538.8499755859375,541.0,216357
2025-10-21,553.7000122070312,553.7000122070312,555.4000244140625,549.0,550.0,129491
2025-10-23,564.75,564.75,574.9000244140625,548.0,557.9500122070312,627051
2025-10-24,569.0999755859375,569.0999755859375,572.0,558.2000122070312,565.0,250373
2025-10-27,557.7999877929688,557.7999877929688,573.9500122070312,555.0999755859375,569.0999755859375,261263
2025-10-28,557.1500244140625,557.1500244140625,565.7999877929688,552.2000122070312,556.0,307478
2025-10-29,560.0,560.0,563.1500244140625,551.2999877929688,553.0,240900
2025-10-30,568.7999877929688,568.7999877929688,572.2000122070312,558.0,560.9000244140625,275425
2025-10-31,561.4500122070312,561.4500122070312,574.7999877929688,559.4000244140625,571.9500122070312,167690
2025-11-03,557.6500244140625,557.6500244140625,570.4500122070312,555.0,561.4500122070312,287587
2025-11-04,565.2999877929688,565.2999877929688,570.7999877929688,555.1500244140625,556.0499877929688,230709
2025-11-05,565.2999877929688,565.2999877929688,565.2999877929688,565.2999877929688,565.2999877929688,0
2025-11-06,546.0499877929688,546.0499877929688,565.2000122070312,544.0,565.2000122070312,313738
2025-11-07,537.75,537.75,546.5,535.4500122070312,541.0499877929688,258926
2025-11-10,523.5499877929688,523.5499877929688,540.4000244140625,522.0499877929688,539.0,314919
2025-11-11,513.4000244140625,513.4000244140625,525.25,510.0,523.5499877929688,345395
2025-11-12,525.75,525.75,526.5999755859375,511.95001220703125,514.0,304357
2025-11-13,540.3499755859375,540.3499755859375,542.5999755859375,524.5499877929688,526.0,388106
2025-11-14,535.6500244140625,535.6500244140625,553.2999877929688,532.7000122070312,541.9500122070312,274135
2025-11-17,545.5499877929688,545.5499877929688,547.0,532.0,535.6500244140625,288146
2025-11-18,536.1500244140625,536.1500244140625,548.9500122070312,535.0,546.0,171221
2025-11-19,538.7000122070312,538.7000122070312,552.8499755859375,533.2000122070312,535.0,390159
2025-11-20,532.4500122070312,532.4500122070312,539.0999755859375,529.0,538.7000122070312,183668
2025-11-21,514.3499755859375,514.3499755859375,540.9500122070312,510.0,532.0,354567
2025-11-24,494.3999938964844,494.3999938964844,517.2000122070312,491.0,514.9000244140625,546364
2025-11-25,497.75,497.75,500.0,486.0,494.3999938964844,405954
2025-11-26,503.1499938964844,503.1499938964844,507.3999938964844,498.6000061035156,501.0,222045
2025-11-27,499.54998779296875,499.54998779296875,507.5,495.8999938964844,507.5,176494
2025-11-28,504.45001220703125,504.45001220703125,513.7000122070312,496.79998779296875,502.04998779296875,380380
2025-12-01,491.20001220703125,491.20001220703125,505.70001220703125,489.54998779296875,503.0,278424
2025-12-02,487.8500061035156,487.8500061035156,492.20001220703125,485.54998779296875,488.1000061035156,186985
2025-12-03,482.20001220703125,482.20001220703125,488.8500061035156,474.25,485.0,433373
2025-12-04,479.5,479.5,491.5,477.75,484.0,169471
2025-12-05,474.45001220703125,474.45001220703125,482.70001220703125,471.0,479.5,226853
2025-12-08,473.1000061035156,473.1000061035156,476.54998779296875,465.95001220703125,474.79998779296875,308162
2025-12-09,476.95001220703125,476.95001220703125,479.29998779296875,461.0,470.75,232601
2025-12-10,474.45001220703125,474.45001220703125,488.54998779296875,472.0,478.75,178539
2025-12-11,478.20001220703125,478.20001220703125,480.0,469.79998779296875,477.0,156309
2025-12-12,482.8500061035156,482.8500061035156,485.0,476.20001220703125,476.20001220703125,123110
2025-12-15,484.70001220703125,484.70001220703125,488.5,479.25,482.3999938964844,191491
2025-12-16,481.1499938964844,481.1499938964844,488.0,478.0,482.54998779296875,134702
2025-12-17,475.04998779296875,475.04998779296875,482.3999938964844,473.0,478.0,117783
2025-12-18,471.29998779296875,471.29998779296875,475.1000061035156,466.25,475.04998779296875,113324
2025-12-19,482.79998779296875,482.79998779296875,484.95001220703125,470.0,471.29998779296875,298741
2025-12-22,490.45001220703125,490.45001220703125,493.79998779296875,482.8500061035156,483.0,268446
2025-12-23,492.1499938964844,492.1499938964844,498.0,489.29998779296875,491.0,139397
2025-12-24,480.8500061035156,480.8500061035156,492.5,480.0,490.29998779296875,174546
2025-12-26,478.5,478.5,488.8500061035156,476.25,484.0,152561
2025-12-29,475.8500061035156,475.8500061035156,486.79998779296875,474.75,479.95001220703125,236112
2025-12-30,470.20001220703125,470.20001220703125,480.54998779296875,465.1499938964844,479.6000061035156,505191
2025-12-31,481.45001220703125,481.45001220703125,483.54998779296875,467.29998779296875,468.0,245207
2026-01-01,480.70001220703125,480.70001220703125,489.54998779296875,479.0,482.54998779296875,169972
2026-01-02,501.0,501.0,516.0,481.8999938964844,482.0,1908336
2026-01-05,497.54998779296875,497.54998779296875,508.79998779296875,483.5,502.5,1288573
2026-01-06,479.29998779296875,479.29998779296875,501.0,476.8999938964844,499.1000061035156,448471
2026-01-07,517.8499755859375,517.8499755859375,524.5,480.0,480.0,12148545
2026-01-08,503.3500061035156,503.3500061035156,533.2000122070312,497.20001220703125,520.9500122070312,2418769
2026-01-09,423.54998779296875,423.54998779296875,457.79998779296875,415.04998779296875,449.3500061035156,12333997
2026-01-12,409.8999938964844,409.8999938964844,426.0,395.3500061035156,421.6000061035156,4308251
2026-01-13,400.6000061035156,400.6000061035156,422.79998779296875,397.5,416.8500061035156,1760588
2026-01-14,395.95001220703125,395.95001220703125,405.3500061035156,391.95001220703125,401.95001220703125,1105071
2026-01-16,391.8999938964844,391.8999938964844,398.3500061035156,387.25,396.04998779296875,883582
