date_,adj close_hindunilvr.ns,close_hindunilvr.ns,high_hindunilvr.ns,low_hindunilvr.ns,open_hindunilvr.ns,volume_hindunilvr.ns
2025-04-03,2203.866943359375,2244.550048828125,2252.89990234375,2220.60009765625,2225.449951171875,1310088
2025-04-04,2203.866943359375,2244.550048828125,2267.050048828125,2222.0,2230.0,1120226
2025-04-07,2208.62890625,2249.39990234375,2261.60009765625,2150.0,2150.0,3435185
2025-04-08,2247.7568359375,2289.25,2306.199951171875,2252.35009765625,2268.300048828125,2774874
2025-04-09,2307.405517578125,2350.0,2354.14990234375,2289.5,2293.949951171875,2989089
2025-04-11,2323.2626953125,2366.14990234375,2394.85009765625,2344.35009765625,2394.60009765625,3836083
2025-04-15,2318.697265625,2361.5,2400.0,2345.199951171875,2400.0,3042779
2025-04-16,2323.704833984375,2366.60009765625,2376.0,2351.0,2351.0,1131979
2025-04-17,2331.95263671875,2375.0,2379.89990234375,2343.10009765625,2357.10009765625,1962402
2025-04-21,2308.387451171875,2351.0,2372.39990234375,2348.800048828125,2368.10009765625,1478430
2025-04-22,2355.22314453125,2398.699951171875,2406.0,2355.10009765625,2370.0,2352346
2025-04-23,2379.8681640625,2423.800048828125,2438.0,2393.39990234375,2410.0,2226066
2025-04-24,2283.1533203125,2325.300048828125,2487.39990234375,2317.10009765625,2423.800048828125,7065430
2025-04-25,2289.92822265625,2332.199951171875,2341.89990234375,2294.39990234375,2331.89990234375,2859858
2025-04-28,2276.574951171875,2318.60009765625,2349.0,2315.0,2345.0,1555660
2025-04-29,2279.618408203125,2321.699951171875,2332.5,2312.60009765625,2328.0,1896387
2025-04-30,2299.64892578125,2342.10009765625,2352.5,2316.0,2320.0,2083807
2025-05-02,2276.574951171875,2318.60009765625,2345.0,2310.0,2334.10009765625,1424284
2025-05-05,2306.031005859375,2348.60009765625,2354.89990234375,2319.10009765625,2324.10009765625,2074103
2025-05-06,2338.629150390625,2381.800048828125,2390.10009765625,2340.199951171875,2340.199951171875,1888125
2025-05-07,2327.828857421875,2370.800048828125,2386.89990234375,2355.300048828125,2369.0,1610400
2025-05-08,2312.216796875,2354.89990234375,2371.89990234375,2341.0,2361.699951171875,2323073
2025-05-09,2290.615478515625,2332.89990234375,2342.699951171875,2302.300048828125,2330.0,1805685
2025-05-12,2339.316650390625,2382.5,2387.0,2346.10009765625,2360.0,1274873
2025-05-13,2317.224365234375,2360.0,2398.0,2352.800048828125,2375.60009765625,1929665
2025-05-14,2307.896484375,2350.5,2370.0,2338.5,2370.0,1568111
2025-05-15,2312.51123046875,2355.199951171875,2369.89990234375,2340.0,2351.60009765625,3236681
2025-05-16,2338.236328125,2381.39990234375,2387.0,2349.0,2360.0,1473000
2025-05-19,2339.512939453125,2382.699951171875,2405.0,2375.0,2375.0,936655
2025-05-20,2298.667236328125,2341.10009765625,2394.60009765625,2338.5,2394.60009765625,1617408
2025-05-21,2321.053466796875,2363.89990234375,2375.699951171875,2345.0,2346.0,1570754
2025-05-22,2288.45556640625,2330.699951171875,2363.10009765625,2313.10009765625,2355.0,2423653
2025-05-23,2316.438720703125,2359.199951171875,2364.5,2329.60009765625,2336.89990234375,844118
2025-05-26,2350.706298828125,2394.10009765625,2397.300048828125,2364.10009765625,2368.0,892618
2025-05-27,2337.058349609375,2380.199951171875,2409.5,2360.300048828125,2394.10009765625,1865258
2025-05-28,2319.188232421875,2362.0,2388.0,2352.0,2388.0,897517
2025-05-29,2323.802978515625,2366.699951171875,2376.0,2355.5,2369.0,1111275
2025-05-30,2305.736572265625,2348.300048828125,2374.89990234375,2343.5,2360.0,3288892
2025-06-02,2328.6142578125,2371.60009765625,2384.0,2343.60009765625,2347.89990234375,1178205
2025-06-03,2309.6640625,2352.300048828125,2379.5,2342.60009765625,2365.10009765625,1643913
2025-06-04,2321.642822265625,2364.5,2367.60009765625,2342.10009765625,2359.5,3287896
2025-06-05,2333.3271484375,2376.39990234375,2380.0,2348.89990234375,2364.5,1787978
2025-06-06,2346.484375,2389.800048828125,2396.5,2370.10009765625,2373.300048828125,997488
2025-06-09,2349.822509765625,2393.199951171875,2399.0,2378.300048828125,2394.0,1293622
2025-06-10,2351.786376953125,2395.199951171875,2400.199951171875,2378.39990234375,2393.39990234375,1778782
2025-06-11,2333.3271484375,2376.39990234375,2402.89990234375,2371.300048828125,2395.199951171875,1977707
2025-06-12,2290.419189453125,2332.699951171875,2388.0,2324.10009765625,2386.89990234375,3339584
2025-06-13,2276.967529296875,2319.0,2324.89990234375,2302.0,2305.0,1740682
2025-06-16,2285.215087890625,2327.39990234375,2336.60009765625,2313.10009765625,2320.0,1105297
2025-06-17,2286.3935546875,2328.60009765625,2333.10009765625,2313.10009765625,2320.0,1119284
2025-06-18,2255.660888671875,2297.300048828125,2331.39990234375,2285.5,2327.699951171875,2056563
2025-06-19,2252.616943359375,2294.199951171875,2307.800048828125,2290.300048828125,2300.10009765625,1214549
2025-06-20,2264.399658203125,2306.199951171875,2313.0,2292.39990234375,2295.0,2685864
2025-06-23,2257.35498046875,2275.10009765625,2286.0,2258.699951171875,2283.39990234375,842856
2025-06-24,2245.44873046875,2263.10009765625,2301.0,2260.300048828125,2295.0,2440747
2025-06-25,2260.9267578125,2278.699951171875,2290.5,2271.39990234375,2279.0,1047270
2025-06-26,2263.010498046875,2280.800048828125,2291.0,2271.60009765625,2288.89990234375,1874722
2025-06-27,2288.90673828125,2306.89990234375,2310.5,2279.300048828125,2280.800048828125,1050745
2025-06-30,2276.702880859375,2294.60009765625,2317.0,2288.0,2309.89990234375,1403754
2025-07-01,2277.595703125,2295.5,2302.60009765625,2286.60009765625,2300.0,759914
2025-07-02,2289.10546875,2307.10009765625,2309.0,2287.60009765625,2295.0,1128034
2025-07-03,2295.356201171875,2313.39990234375,2326.89990234375,2304.0,2310.0,1060039
2025-07-04,2321.05419921875,2339.300048828125,2341.39990234375,2310.300048828125,2318.0,1242346
2025-07-07,2391.599609375,2410.39990234375,2415.699951171875,2341.0,2341.0,2701583
2025-07-08,2374.03759765625,2392.699951171875,2418.5,2386.0,2405.39990234375,1471046
2025-07-09,2404.498046875,2423.39990234375,2439.699951171875,2397.10009765625,2399.0,1741690
2025-07-10,2389.615234375,2408.39990234375,2434.0,2397.60009765625,2423.39990234375,1053695
2025-07-11,2499.947998046875,2519.60009765625,2530.0,2461.0,2500.0,7242235
2025-07-14,2496.971435546875,2516.60009765625,2532.5,2490.0,2500.0,2427712
2025-07-15,2507.19091796875,2526.89990234375,2529.89990234375,2510.0,2520.699951171875,1700294
2025-07-16,2497.963623046875,2517.60009765625,2532.89990234375,2507.5,2526.300048828125,1284379
2025-07-17,2490.224365234375,2509.800048828125,2525.39990234375,2506.199951171875,2513.0,807474
2025-07-18,2470.181884765625,2489.60009765625,2514.89990234375,2481.5,2514.89990234375,771112
2025-07-21,2445.674560546875,2464.89990234375,2493.60009765625,2455.39990234375,2490.89990234375,1169960
2025-07-22,2460.359130859375,2479.699951171875,2485.0,2452.60009765625,2470.0,861632
2025-07-23,2431.28759765625,2450.39990234375,2487.0,2442.0,2481.0,1320795
2025-07-24,2418.785888671875,2437.800048828125,2466.0,2421.0,2455.89990234375,693984
2025-07-25,2396.560546875,2415.39990234375,2428.60009765625,2405.39990234375,2426.10009765625,769388
2025-07-28,2422.556396484375,2441.60009765625,2448.300048828125,2412.300048828125,2415.39990234375,987995
2025-07-29,2434.462890625,2453.60009765625,2457.5,2429.699951171875,2444.800048828125,732282
2025-07-30,2418.388916015625,2437.39990234375,2452.89990234375,2398.5,2442.0,1224146
2025-07-31,2501.535400390625,2521.199951171875,2549.0,2420.10009765625,2420.10009765625,5505507
2025-08-01,2533.781982421875,2553.699951171875,2727.5,2536.89990234375,2550.0,4259653
2025-08-04,2523.85986328125,2543.699951171875,2583.199951171875,2535.10009765625,2547.0,1293028
2025-08-05,2514.93017578125,2534.699951171875,2553.0,2517.300048828125,2537.5,756361
2025-08-06,2515.8232421875,2535.60009765625,2563.10009765625,2526.60009765625,2538.699951171875,885487
2025-08-07,2497.8642578125,2517.5,2544.0,2495.0,2535.699951171875,847151
2025-08-08,2479.11181640625,2498.60009765625,2529.89990234375,2486.60009765625,2516.0,839794
2025-08-11,2498.757080078125,2518.39990234375,2524.5,2478.5,2490.10009765625,992436
2025-08-12,2464.42724609375,2483.800048828125,2536.60009765625,2480.10009765625,2518.0,1406211
2025-08-13,2475.63916015625,2495.10009765625,2501.5,2473.39990234375,2485.0,969803
2025-08-14,2461.252197265625,2480.60009765625,2509.0,2473.199951171875,2498.89990234375,1104362
2025-08-18,2548.06982421875,2568.10009765625,2597.0,2521.300048828125,2539.0,3089136
2025-08-19,2584.4833984375,2604.800048828125,2615.0,2558.39990234375,2572.199951171875,1400717
2025-08-20,2648.9765625,2669.800048828125,2680.0,2588.5,2599.0,3156954
2025-08-21,2627.346435546875,2648.0,2667.10009765625,2627.300048828125,2667.10009765625,2235686
2025-08-22,2609.387451171875,2629.89990234375,2658.5,2619.0,2647.0,1223445
2025-08-25,2611.074462890625,2631.60009765625,2643.0,2615.199951171875,2643.0,667598
2025-08-26,2671.5986328125,2692.60009765625,2705.0,2624.60009765625,2624.60009765625,4348648
2025-08-28,2633.696533203125,2654.39990234375,2748.0,2646.800048828125,2748.0,3198743
2025-08-29,2639.054443359375,2659.800048828125,2723.0,2641.39990234375,2664.800048828125,1972773
2025-09-01,2628.834716796875,2649.5,2673.300048828125,2639.300048828125,2659.800048828125,1096729
2025-09-02,2656.120361328125,2677.0,2692.39990234375,2645.10009765625,2649.0,1525106
2025-09-03,2643.916015625,2664.699951171875,2686.89990234375,2658.300048828125,2681.0,1010692
2025-09-04,2645.801513671875,2666.60009765625,2750.0,2655.5,2750.0,2494678
2025-09-05,2612.860107421875,2633.39990234375,2672.89990234375,2623.800048828125,2667.60009765625,944879
2025-09-08,2603.434326171875,2623.89990234375,2644.60009765625,2618.800048828125,2630.0,903410
2025-09-09,2621.393310546875,2642.0,2646.199951171875,2611.300048828125,2637.0,1610956
2025-09-10,2622.881591796875,2643.5,2652.89990234375,2619.0,2642.0,1031486
2025-09-11,2601.54931640625,2622.0,2657.699951171875,2614.0,2643.800048828125,1212707
2025-09-12,2560.372802734375,2580.5,2628.89990234375,2569.0,2625.0,1368380
2025-09-15,2560.868896484375,2581.0,2593.39990234375,2568.39990234375,2580.5,752745
2025-09-16,2560.769775390625,2580.89990234375,2590.0,2572.60009765625,2588.199951171875,1040928
2025-09-17,2549.656982421875,2569.699951171875,2591.10009765625,2566.5,2587.0,970247
2025-09-18,2566.623779296875,2586.800048828125,2609.89990234375,2570.89990234375,2570.89990234375,1550153
2025-09-19,2539.635986328125,2559.60009765625,2604.699951171875,2554.800048828125,2600.0,2214708
2025-09-22,2552.1376953125,2572.199951171875,2587.199951171875,2560.199951171875,2569.0,1174161
2025-09-23,2502.527587890625,2522.199951171875,2575.300048828125,2518.199951171875,2568.89990234375,1430474
2025-09-24,2529.61474609375,2549.5,2576.0,2510.0,2522.199951171875,1882881
2025-09-25,2518.502197265625,2538.300048828125,2567.5,2531.800048828125,2546.0,1624258
2025-09-26,2492.208740234375,2511.800048828125,2545.39990234375,2499.39990234375,2535.0,885612
2025-09-29,2478.4169921875,2497.89990234375,2517.39990234375,2443.0,2495.0,2403556
2025-09-30,2494.788330078125,2514.39990234375,2526.300048828125,2491.60009765625,2497.89990234375,1678088
2025-10-01,2516.41845703125,2536.199951171875,2550.0,2497.89990234375,2515.39990234375,1483899
2025-10-03,2525.050537109375,2544.89990234375,2548.60009765625,2508.300048828125,2536.199951171875,1242611
2025-10-06,2521.974853515625,2541.800048828125,2549.60009765625,2520.199951171875,2535.199951171875,818923
2025-10-07,2497.566650390625,2517.199951171875,2559.39990234375,2508.300048828125,2540.0,1291750
2025-10-08,2480.60009765625,2500.10009765625,2525.0,2486.10009765625,2511.0,1225128
2025-10-09,2497.963623046875,2517.60009765625,2523.0,2498.300048828125,2501.0,1259173
2025-10-10,2509.17529296875,2528.89990234375,2534.89990234375,2506.5,2510.0,1018875
2025-10-13,2473.35693359375,2492.800048828125,2531.60009765625,2485.39990234375,2519.199951171875,1114750
2025-10-14,2482.782958984375,2502.300048828125,2509.199951171875,2482.300048828125,2493.0,1461017
2025-10-15,2499.3525390625,2519.0,2531.800048828125,2502.60009765625,2502.60009765625,881070
2025-10-16,2541.52099609375,2561.5,2568.5,2507.10009765625,2517.800048828125,1446646
2025-10-17,2583.391845703125,2603.699951171875,2615.0,2560.0,2565.5,2050690
2025-10-20,2574.164306640625,2594.39990234375,2624.699951171875,2585.60009765625,2609.0,1011485
2025-10-21,2571.485595703125,2591.699951171875,2606.699951171875,2585.10009765625,2594.0,82020
2025-10-23,2581.308349609375,2601.60009765625,2667.199951171875,2596.10009765625,2601.0,3386744
2025-10-24,2496.772705078125,2516.39990234375,2584.0,2474.5,2584.0,3110800
2025-10-27,2492.208740234375,2511.800048828125,2525.0,2506.0,2516.39990234375,2127832
2025-10-28,2477.62353515625,2497.10009765625,2526.0,2481.89990234375,2519.0,2294976
2025-10-29,2468.693603515625,2488.10009765625,2513.60009765625,2484.0,2512.60009765625,1870143
2025-10-30,2450.337890625,2469.60009765625,2497.0,2454.89990234375,2491.0,1195631
2025-10-31,2446.269775390625,2465.5,2479.5,2452.89990234375,2469.0,1401937
2025-11-03,2440.812744140625,2460.0,2474.89990234375,2440.300048828125,2456.10009765625,1049185
2025-11-04,2426.624267578125,2445.699951171875,2463.300048828125,2441.300048828125,2460.0,1251588
2025-11-05,2426.624267578125,2445.699951171875,2445.699951171875,2445.699951171875,2445.699951171875,0
2025-11-06,2417.0,2436.0,2463.89990234375,2432.60009765625,2463.89990234375,1329256
2025-11-07,2414.0,2414.0,2425.0,2400.60009765625,2417.0,817896
2025-11-10,2408.800048828125,2408.800048828125,2429.300048828125,2404.0,2405.0,780558
2025-11-11,2427.5,2427.5,2433.699951171875,2403.10009765625,2422.199951171875,1422399
2025-11-12,2424.5,2424.5,2434.800048828125,2416.199951171875,2430.60009765625,1680827
2025-11-13,2407.60009765625,2407.60009765625,2431.0,2405.0,2429.0,1256059
2025-11-14,2427.699951171875,2427.699951171875,2430.199951171875,2392.0,2405.10009765625,975973
2025-11-17,2425.0,2425.0,2438.39990234375,2416.0,2431.39990234375,920038
2025-11-18,2404.0,2404.0,2422.89990234375,2401.89990234375,2415.800048828125,1229034
2025-11-19,2441.60009765625,2441.60009765625,2450.699951171875,2411.0,2412.0,1465143
2025-11-20,2428.39990234375,2428.39990234375,2459.0,2425.0,2445.10009765625,1396929
2025-11-21,2433.699951171875,2433.699951171875,2443.199951171875,2413.0,2436.199951171875,1840712
2025-11-24,2424.199951171875,2424.199951171875,2444.89990234375,2413.0,2441.89990234375,4092327
2025-11-25,2414.10009765625,2414.10009765625,2424.199951171875,2406.0,2422.0,1240672
2025-11-26,2425.199951171875,2425.199951171875,2427.699951171875,2409.0,2412.0,1242683
2025-11-27,2451.699951171875,2451.699951171875,2459.699951171875,2425.0,2426.10009765625,1872248
2025-11-28,2466.60009765625,2466.60009765625,2470.0,2447.199951171875,2450.0,973225
2025-12-01,2464.5,2464.5,2488.0,2458.800048828125,2466.60009765625,1924828
2025-12-02,2477.800048828125,2477.800048828125,2484.39990234375,2460.0,2471.0,2179406
2025-12-03,2448.0,2448.0,2484.89990234375,2403.10009765625,2478.199951171875,3535932
2025-12-04,2462.199951171875,2462.199951171875,2483.0,2423.199951171875,2440.0,2587753
2025-12-05,2338.60009765625,2338.60009765625,2422.0,2286.699951171875,2422.0,4008271
2025-12-08,2314.0,2314.0,2355.10009765625,2302.0,2350.10009765625,1898154
2025-12-09,2306.5,2306.5,2330.39990234375,2298.10009765625,2318.0,1471488
2025-12-10,2301.699951171875,2301.699951171875,2316.89990234375,2295.0,2306.5,2857290
2025-12-11,2305.60009765625,2305.60009765625,2313.0,2292.0,2296.300048828125,1108032
2025-12-12,2260.60009765625,2260.60009765625,2309.0,2244.699951171875,2306.89990234375,3203114
2025-12-15,2293.5,2293.5,2299.0,2252.0,2260.60009765625,1274115
2025-12-16,2281.10009765625,2281.10009765625,2302.699951171875,2276.0,2293.39990234375,1256042
2025-12-17,2275.60009765625,2275.60009765625,2286.199951171875,2268.300048828125,2281.199951171875,808100
2025-12-18,2265.5,2265.5,2278.300048828125,2255.300048828125,2270.0,1057295
2025-12-19,2280.0,2280.0,2284.800048828125,2263.699951171875,2263.699951171875,1237214
2025-12-22,2289.5,2289.5,2295.0,2280.0,2280.0,790773
2025-12-23,2302.60009765625,2302.60009765625,2310.0,2280.699951171875,2289.300048828125,1128801
2025-12-24,2282.199951171875,2282.199951171875,2305.0,2278.10009765625,2302.60009765625,519380
2025-12-25,2282.199951171875,2282.199951171875,2282.199951171875,2282.199951171875,2282.199951171875,0
2025-12-26,2285.39990234375,2285.39990234375,2290.0,2275.0,2282.300048828125,533626
2025-12-29,2293.300048828125,2293.300048828125,2298.699951171875,2280.0,2288.89990234375,1086695
2025-12-30,2290.199951171875,2290.199951171875,2298.0,2283.0,2293.300048828125,1556717
2025-12-31,2315.89990234375,2315.89990234375,2325.5,2286.800048828125,2290.0,1324220
2026-01-01,2323.0,2323.0,2326.0,2300.0,2322.0,758866
2026-01-02,2348.0,2348.0,2357.699951171875,2322.0,2326.0,973413
2026-01-05,2384.10009765625,2384.10009765625,2394.0,2336.39990234375,2341.5,1344113
2026-01-06,2424.699951171875,2424.699951171875,2428.10009765625,2367.800048828125,2398.800048828125,1584720
2026-01-07,2399.39990234375,2399.39990234375,2421.89990234375,2382.0,2416.0,892690
2026-01-08,2386.699951171875,2386.699951171875,2418.10009765625,2368.10009765625,2389.0,1163828
2026-01-09,2372.60009765625,2372.60009765625,2386.0,2361.0,2382.0,1189464
2026-01-12,2406.199951171875,2406.199951171875,2413.89990234375,2361.0,2362.0,1057665
2026-01-13,2389.5,2389.5,2422.199951171875,2365.0,2415.10009765625,1519683
2026-01-14,2353.5,2353.5,2398.89990234375,2341.0,2398.89990234375,1027639
2026-01-15,2353.5,2353.5,2353.5,2353.5,2353.5,0
2026-01-16,2360.39990234375,2360.39990234375,2372.89990234375,2348.89990234375,2370.0,1367606
