date_,adj close_akzoindia.ns,close_akzoindia.ns,high_akzoindia.ns,low_akzoindia.ns,open_akzoindia.ns,volume_akzoindia.ns
2025-04-15,3307.329345703125,3482.199951171875,3555.89990234375,3400.0,3526.0,14473
2025-04-16,3338.767333984375,3515.300048828125,3547.5,3457.0,3490.0,7671
2025-04-17,3319.011962890625,3494.5,3544.10009765625,3471.39990234375,3515.0,9834
2025-04-21,3309.893798828125,3484.89990234375,3528.5,3471.0,3509.89990234375,18452
2025-04-22,3305.52490234375,3480.300048828125,3513.0,3451.5,3484.89990234375,8945
2025-04-23,3242.934326171875,3414.39990234375,3480.300048828125,3399.5,3480.300048828125,9868
2025-04-24,3330.4091796875,3506.5,3539.699951171875,3463.0,3519.0,23074
2025-04-25,3389.0107421875,3568.199951171875,3598.89990234375,3452.5,3537.0,21598
2025-04-28,3386.161376953125,3565.199951171875,3624.89990234375,3491.800048828125,3514.699951171875,20240
2025-04-29,3367.640625,3545.699951171875,3610.0,3504.699951171875,3520.0,12447
2025-04-30,3280.830810546875,3454.300048828125,3575.60009765625,3420.0,3575.60009765625,13646
2025-05-02,3276.841552734375,3450.10009765625,3464.800048828125,3379.5,3434.0,8824
2025-05-05,3336.867919921875,3513.300048828125,3549.800048828125,3417.199951171875,3467.0,17118
2025-05-06,3321.956298828125,3497.60009765625,3562.5,3450.0,3520.0,16982
2025-05-07,3301.2509765625,3475.800048828125,3490.10009765625,3401.300048828125,3410.199951171875,7450
2025-05-08,3267.248779296875,3440.0,3534.800048828125,3428.0,3475.800048828125,9975
2025-05-09,3257.37109375,3429.60009765625,3464.699951171875,3353.89990234375,3354.0,5346
2025-05-12,3326.13525390625,3502.0,3550.89990234375,3444.5,3460.0,8691
2025-05-13,3310.1787109375,3485.199951171875,3540.800048828125,3449.300048828125,3502.0,7221
2025-05-14,3337.15283203125,3513.60009765625,3595.800048828125,3495.0,3515.5,10049
2025-05-15,3302.485595703125,3477.10009765625,3554.0,3425.39990234375,3554.0,14816
2025-05-16,3417.694091796875,3598.39990234375,3650.0,3511.0,3645.0,35613
2025-05-19,3433.270751953125,3614.800048828125,3745.0,3601.0,3680.0,47466
2025-05-20,3417.504150390625,3598.199951171875,3663.800048828125,3580.0,3663.800048828125,30287
2025-05-21,3420.638427734375,3601.5,3619.89990234375,3530.89990234375,3598.199951171875,24153
2025-05-22,3424.722412109375,3605.800048828125,3625.0,3587.199951171875,3600.0,7994
2025-05-23,3415.414794921875,3596.0,3619.39990234375,3575.89990234375,3615.300048828125,5788
2025-05-26,3293.74755859375,3467.89990234375,3626.89990234375,3444.0,3582.5,29885
2025-05-27,3251.387451171875,3423.300048828125,3469.199951171875,3400.199951171875,3432.0,12001
2025-05-28,3204.563232421875,3374.0,3465.199951171875,3358.0,3453.0,10883
2025-05-29,3181.4833984375,3349.699951171875,3388.60009765625,3342.0,3384.699951171875,6109
2025-05-30,3177.779296875,3345.800048828125,3379.0,3325.0,3379.0,9184
2025-06-02,3143.58740234375,3309.800048828125,3375.0,3294.199951171875,3316.10009765625,7792
2025-06-03,3166.761962890625,3334.199951171875,3409.39990234375,3311.199951171875,3340.0,11686
2025-06-04,3142.0673828125,3308.199951171875,3377.89990234375,3298.10009765625,3360.0,11207
2025-06-05,3129.72021484375,3295.199951171875,3342.300048828125,3286.0,3337.0,9510
2025-06-06,3077.007568359375,3239.699951171875,3324.0,3235.60009765625,3295.39990234375,13933
2025-06-09,3099.80224609375,3263.699951171875,3284.699951171875,3211.0,3267.89990234375,9582
2025-06-10,3064.850341796875,3226.89990234375,3289.0,3205.5,3280.0,11314
2025-06-11,3063.045654296875,3225.0,3255.0,3203.60009765625,3255.0,6842
2025-06-12,3066.749755859375,3228.89990234375,3249.89990234375,3210.0,3225.0,9287
2025-06-13,3075.677734375,3238.300048828125,3283.89990234375,3190.0,3229.89990234375,19523
2025-06-16,3083.56103515625,3246.60009765625,3264.800048828125,3210.0,3238.300048828125,5236
2025-06-17,3064.9453125,3227.0,3321.60009765625,3208.60009765625,3275.0,9161
2025-06-18,3072.7333984375,3235.199951171875,3249.89990234375,3188.0,3211.10009765625,4185
2025-06-19,3030.088134765625,3190.300048828125,3241.800048828125,3171.89990234375,3235.199951171875,7180
2025-06-20,2943.84814453125,3099.5,3230.199951171875,3064.10009765625,3175.0,67345
2025-06-23,3097.807861328125,3261.60009765625,3281.10009765625,3084.199951171875,3108.0,42331
2025-06-24,3068.45947265625,3230.699951171875,3301.699951171875,3209.10009765625,3279.0,13355
2025-06-25,3079.001953125,3241.800048828125,3267.199951171875,3214.89990234375,3259.0,9357
2025-06-26,3029.138671875,3189.300048828125,3340.0,3176.300048828125,3241.800048828125,26543
2025-06-27,3246.923583984375,3418.60009765625,3540.0,3136.10009765625,3215.0,1245810
2025-06-30,3243.7890625,3415.300048828125,3450.0,3405.0,3419.0,79439
2025-07-01,3247.303466796875,3419.0,3449.5,3387.60009765625,3410.10009765625,57103
2025-07-02,3262.499755859375,3435.0,3446.0,3401.60009765625,3446.0,56510
2025-07-03,3245.40380859375,3417.0,3472.39990234375,3411.199951171875,3428.0,57676
2025-07-04,3268.67333984375,3441.5,3475.5,3410.199951171875,3447.0,60507
2025-07-07,3427.76171875,3609.0,3635.0,3421.0,3431.199951171875,109913
2025-07-08,3499.5654296875,3684.60009765625,3698.0,3551.5,3610.0,82321
2025-07-09,3465.563232421875,3648.800048828125,3740.300048828125,3578.199951171875,3685.0,2240180
2025-07-10,3420.258544921875,3601.10009765625,3648.800048828125,3567.10009765625,3648.800048828125,108541
2025-07-11,3459.674560546875,3642.60009765625,3663.89990234375,3551.199951171875,3585.0,59892
2025-07-14,3453.595947265625,3636.199951171875,3655.0,3606.0,3643.0,44670
2025-07-15,3422.06298828125,3603.0,3650.0,3573.0,3635.0,49342
2025-07-16,3329.744384765625,3505.800048828125,3624.0,3500.0,3624.0,107371
2025-07-17,3436.405029296875,3618.10009765625,3645.0,3505.800048828125,3515.800048828125,65311
2025-07-18,3450.1767578125,3632.60009765625,3648.5,3577.800048828125,3618.0,42722
2025-07-21,3505.548828125,3690.89990234375,3724.0,3611.39990234375,3632.60009765625,55139
2025-07-22,3633.95947265625,3826.10009765625,3864.0,3675.10009765625,3715.89990234375,132792
2025-07-23,3577.0673828125,3766.199951171875,3892.39990234375,3744.5,3820.10009765625,71095
2025-07-24,3678.029296875,3872.5,3915.5,3766.60009765625,3781.199951171875,67582
2025-07-25,3605.569580078125,3766.800048828125,3865.0,3750.10009765625,3865.0,23368
2025-07-28,3599.921875,3760.89990234375,3815.39990234375,3680.5,3768.800048828125,27668
2025-07-29,3622.511962890625,3784.5,3810.0,3741.5,3760.89990234375,21072
2025-07-30,3654.386474609375,3817.800048828125,3868.0,3777.699951171875,3784.5,31914
2025-07-31,3609.972412109375,3771.39990234375,3863.60009765625,3750.0,3790.0,15472
2025-08-01,3480.272216796875,3635.89990234375,3798.300048828125,3624.5,3793.10009765625,14744
2025-08-04,3562.68701171875,3722.0,3780.0,3606.800048828125,3635.89990234375,152070
2025-08-05,3533.492431640625,3691.5,3783.0,3563.5,3750.0,85792
2025-08-06,3537.800048828125,3696.0,3725.89990234375,3666.10009765625,3719.89990234375,63941
2025-08-07,3469.7431640625,3624.89990234375,3733.60009765625,3614.0,3705.89990234375,44435
2025-08-08,3488.60009765625,3644.60009765625,3680.0,3591.0,3680.0,80812
2025-08-11,3452.800048828125,3452.800048828125,3540.0,3405.39990234375,3519.699951171875,79907
2025-08-12,3425.199951171875,3425.199951171875,3443.800048828125,3383.199951171875,3441.0,32576
2025-08-13,3431.300048828125,3431.300048828125,3453.300048828125,3415.0,3435.0,26154
2025-08-14,3421.0,3421.0,3452.800048828125,3408.0,3449.800048828125,40354
2025-08-18,3448.10009765625,3448.10009765625,3456.89990234375,3405.5,3420.10009765625,21390
2025-08-19,3402.39990234375,3402.39990234375,3448.10009765625,3392.0,3448.10009765625,18758
2025-08-20,3362.60009765625,3362.60009765625,3419.800048828125,3351.0,3402.39990234375,33426
2025-08-21,3398.39990234375,3398.39990234375,3406.0,3360.10009765625,3379.89990234375,9777
2025-08-22,3399.60009765625,3399.60009765625,3410.199951171875,3381.0,3398.39990234375,8940
2025-08-25,3422.39990234375,3422.39990234375,3448.0,3382.10009765625,3382.10009765625,17306
2025-08-26,3425.39990234375,3425.39990234375,3460.0,3397.60009765625,3412.0,19870
2025-08-28,3464.199951171875,3464.199951171875,3470.0,3429.39990234375,3432.300048828125,24788
2025-08-29,3410.60009765625,3410.60009765625,3465.89990234375,3376.10009765625,3465.89990234375,20754
2025-09-01,3407.60009765625,3407.60009765625,3440.0,3391.60009765625,3415.0,10344
2025-09-02,3421.800048828125,3421.800048828125,3440.0,3393.699951171875,3428.0,14400
2025-09-03,3373.60009765625,3373.60009765625,3439.800048828125,3361.0,3439.800048828125,25712
2025-09-04,3417.199951171875,3417.199951171875,3429.0,3380.199951171875,3399.0,26793
2025-09-05,3382.800048828125,3382.800048828125,3421.0,3381.0,3420.5,9344
2025-09-08,3417.10009765625,3417.10009765625,3424.0,3368.800048828125,3400.60009765625,16601
2025-09-09,3395.5,3395.5,3419.800048828125,3384.10009765625,3415.89990234375,4397
2025-09-10,3391.199951171875,3391.199951171875,3415.89990234375,3385.10009765625,3409.10009765625,5716
2025-09-11,3363.5,3363.5,3407.60009765625,3356.10009765625,3391.199951171875,30141
2025-09-12,3366.199951171875,3366.199951171875,3385.39990234375,3351.10009765625,3374.800048828125,13524
2025-09-15,3385.39990234375,3385.39990234375,3399.89990234375,3357.0,3379.89990234375,20857
2025-09-16,3380.5,3380.5,3405.300048828125,3361.0,3389.89990234375,7152
2025-09-17,3379.10009765625,3379.10009765625,3419.89990234375,3370.0,3401.800048828125,22109
2025-09-18,3398.10009765625,3398.10009765625,3409.0,3365.10009765625,3365.10009765625,14383
2025-09-19,3374.800048828125,3374.800048828125,3398.199951171875,3365.199951171875,3380.10009765625,21937
2025-09-22,3376.300048828125,3376.300048828125,3397.60009765625,3375.0,3395.0,4877
2025-09-23,3392.699951171875,3392.699951171875,3399.800048828125,3376.300048828125,3376.300048828125,11706
2025-09-24,3390.10009765625,3390.10009765625,3417.0,3373.0,3400.199951171875,62097
2025-09-25,3397.699951171875,3397.699951171875,3410.0,3373.300048828125,3410.0,54619
2025-09-26,3354.60009765625,3354.60009765625,3408.0,3345.0,3408.0,64792
2025-09-29,3291.10009765625,3291.10009765625,3351.199951171875,3260.10009765625,3350.10009765625,146569
2025-09-30,3309.5,3309.5,3322.0,3252.89990234375,3318.0,35655
2025-10-01,3316.199951171875,3316.199951171875,3324.39990234375,3261.10009765625,3280.0,71707
2025-10-03,3343.800048828125,3343.800048828125,3386.0,3302.10009765625,3319.5,59822
2025-10-06,3312.60009765625,3312.60009765625,3350.0,3303.300048828125,3350.0,26041
2025-10-07,3333.800048828125,3333.800048828125,3344.0,3311.10009765625,3321.0,18429
2025-10-08,3348.10009765625,3348.10009765625,3359.89990234375,3327.800048828125,3338.89990234375,21781
2025-10-09,3329.60009765625,3329.60009765625,3359.89990234375,3323.0,3359.89990234375,24744
2025-10-10,3344.89990234375,3344.89990234375,3359.199951171875,3328.39990234375,3329.60009765625,218085
2025-10-13,3338.800048828125,3338.800048828125,3356.89990234375,3325.10009765625,3349.89990234375,18135
2025-10-14,3353.5,3353.5,3378.39990234375,3303.199951171875,3349.800048828125,114349
2025-10-15,3392.199951171875,3392.199951171875,3440.39990234375,3303.0,3359.89990234375,72401
2025-10-16,3389.800048828125,3389.800048828125,3407.0,3355.199951171875,3399.199951171875,63013
2025-10-17,3395.39990234375,3395.39990234375,3411.0,3373.0,3373.10009765625,28251
2025-10-20,3350.60009765625,3350.60009765625,3395.39990234375,3320.0,3395.39990234375,15577
2025-10-21,3370.699951171875,3370.699951171875,3394.0,3340.0,3340.0,3563
2025-10-23,3334.10009765625,3334.10009765625,3390.699951171875,3328.0,3390.699951171875,8844
2025-10-24,3283.5,3283.5,3365.89990234375,3257.199951171875,3345.0,29647
2025-10-27,3249.699951171875,3249.699951171875,3290.0,3241.199951171875,3290.0,19366
2025-10-28,3284.199951171875,3284.199951171875,3300.0,3235.60009765625,3250.0,25920
2025-10-29,3303.800048828125,3303.800048828125,3320.0,3259.0,3285.0,43165
2025-10-30,3270.5,3270.5,3303.0,3246.300048828125,3303.0,26957
2025-10-31,3241.699951171875,3241.699951171875,3299.5,3222.699951171875,3299.5,77099
2025-11-03,3261.199951171875,3261.199951171875,3280.0,3231.10009765625,3269.89990234375,55970
2025-11-04,3239.60009765625,3239.60009765625,3260.0,3232.0,3232.0,45461
2025-11-06,3217.39990234375,3217.39990234375,3259.0,3202.5,3259.0,32484
2025-11-07,3262.300048828125,3262.300048828125,3286.199951171875,3156.89990234375,3250.0,45890
2025-11-10,3299.39990234375,3299.39990234375,3310.0,3216.10009765625,3261.89990234375,12145
2025-11-11,3306.300048828125,3306.300048828125,3319.39990234375,3267.60009765625,3299.39990234375,14968
2025-11-12,3310.300048828125,3310.300048828125,3330.0,3270.300048828125,3319.300048828125,15991
2025-11-13,3350.10009765625,3350.10009765625,3355.0,3306.39990234375,3335.0,16668
2025-11-14,3359.300048828125,3359.300048828125,3363.39990234375,3315.5,3324.0,12384
2025-11-17,3328.0,3328.0,3387.89990234375,3299.89990234375,3380.0,20079
2025-11-18,3381.699951171875,3381.699951171875,3403.699951171875,3306.300048828125,3360.0,581622
2025-11-19,3371.60009765625,3371.60009765625,3430.0,3326.5,3430.0,35221
2025-11-20,3393.89990234375,3393.89990234375,3404.699951171875,3355.0,3400.0,15004
2025-11-21,3385.0,3385.0,3423.5,3364.0,3393.0,21386
2025-11-24,3356.60009765625,3356.60009765625,3397.699951171875,3334.60009765625,3385.0,18049
2025-11-25,3397.5,3397.5,3406.5,3336.10009765625,3356.60009765625,13423
2025-11-26,3418.800048828125,3418.800048828125,3443.199951171875,3384.60009765625,3393.0,25174
2025-11-27,3400.60009765625,3400.60009765625,3445.800048828125,3314.800048828125,3410.0,17641
2025-11-28,3310.800048828125,3310.800048828125,3400.0,3281.5,3400.0,20604
2025-12-01,3299.5,3299.5,3335.0,3263.60009765625,3310.800048828125,15705
2025-12-02,3482.800048828125,3482.800048828125,3745.0,3293.39990234375,3319.800048828125,2524832
2025-12-03,3529.60009765625,3529.60009765625,3647.89990234375,3352.0,3413.199951171875,1811906
2025-12-04,3541.699951171875,3541.699951171875,3628.0,3486.10009765625,3560.0,607790
2025-12-05,3513.39990234375,3513.39990234375,3544.0,3460.39990234375,3530.10009765625,140508
2025-12-08,3489.699951171875,3489.699951171875,3582.39990234375,3451.5,3520.0,113292
2025-12-09,3565.89990234375,3565.89990234375,3618.0,3407.5,3468.89990234375,110486
2025-12-10,3516.5,3516.5,3661.0,3485.0,3570.0,60180
2025-12-11,3549.800048828125,3549.800048828125,3629.89990234375,3511.199951171875,3516.5,67966
2025-12-12,3601.199951171875,3601.199951171875,3624.89990234375,3532.0,3549.800048828125,55042
2025-12-15,3633.89990234375,3633.89990234375,3677.0,3617.0,3617.60009765625,76572
2025-12-16,3624.0,3624.0,3679.699951171875,3591.0,3633.89990234375,44742
2025-12-17,3132.699951171875,3132.699951171875,3275.0,3080.199951171875,3252.0,10227719
2025-12-18,3112.10009765625,3112.10009765625,3154.5,3087.5,3148.0,559154
2025-12-19,3149.39990234375,3149.39990234375,3158.0,3102.5,3130.0,349508
2025-12-22,3150.39990234375,3150.39990234375,3165.39990234375,3131.10009765625,3135.0,70202
2025-12-23,3150.5,3150.5,3159.0,3127.60009765625,3157.0,88158
2025-12-24,3136.0,3136.0,3170.0,3130.0,3153.0,156377
2025-12-25,3136.0,3136.0,3136.0,3136.0,3136.0,0
2025-12-26,3123.800048828125,3123.800048828125,3152.10009765625,3120.0,3149.0,28461
2025-12-29,3147.10009765625,3147.10009765625,3184.89990234375,3101.39990234375,3123.89990234375,102916
2025-12-30,3206.199951171875,3206.199951171875,3214.0,3125.0,3147.10009765625,284143
2025-12-31,3177.300048828125,3177.300048828125,3223.39990234375,3155.0,3206.0,56651
2026-01-01,3185.89990234375,3185.89990234375,3193.89990234375,3141.0,3175.10009765625,44106
2026-01-02,3211.60009765625,3211.60009765625,3218.89990234375,3163.0,3199.0,41747
2026-01-05,3182.800048828125,3182.800048828125,3201.800048828125,3162.0,3201.699951171875,33727
2026-01-06,3179.0,3179.0,3203.0,3141.0,3182.800048828125,162109
2026-01-07,3171.5,3171.5,3224.0,3153.0,3180.10009765625,304148
2026-01-08,3161.10009765625,3161.10009765625,3174.0,3150.0,3171.5,49706
2026-01-09,3133.89990234375,3133.89990234375,3160.800048828125,3111.199951171875,3132.39990234375,40508
2026-01-12,3138.300048828125,3138.300048828125,3149.0,3080.39990234375,3129.0,36481
2026-01-13,3102.60009765625,3102.60009765625,3148.0,3083.0,3138.300048828125,22729
2026-01-14,3111.0,3111.0,3124.199951171875,3085.0,3096.0,28935
2026-01-16,3088.800048828125,3088.800048828125,3108.0,3066.5,3095.0,64673
