date_,adj close_godrejcp.ns,close_godrejcp.ns,high_godrejcp.ns,low_godrejcp.ns,open_godrejcp.ns,volume_godrejcp.ns
2025-03-18,1039.2996826171875,1052.300048828125,1052.300048828125,1052.300048828125,1052.300048828125,0
2025-03-19,1061.0279541015625,1074.300048828125,1087.0,1064.3499755859375,1085.0999755859375,1274199
2025-03-20,1087.891845703125,1101.5,1104.699951171875,1074.949951171875,1074.949951171875,1422712
2025-03-21,1098.212646484375,1111.949951171875,1120.550048828125,1094.0,1105.5,1775108
2025-03-24,1092.632568359375,1106.300048828125,1120.0999755859375,1098.5,1116.0,880326
2025-03-25,1115.8916015625,1129.8499755859375,1134.9000244140625,1097.5999755859375,1111.8499755859375,2339818
2025-03-26,1116.3360595703125,1130.300048828125,1138.8499755859375,1103.25,1129.949951171875,2080701
2025-03-27,1130.4100341796875,1144.550048828125,1150.0,1115.550048828125,1133.949951171875,3571049
2025-03-28,1144.9283447265625,1159.25,1169.6500244140625,1054.050048828125,1054.050048828125,1494348
2025-04-01,1129.4716796875,1143.5999755859375,1163.5999755859375,1141.5,1150.699951171875,637877
2025-04-02,1148.2864990234375,1162.6500244140625,1164.199951171875,1136.0,1149.3499755859375,728473
2025-04-03,1147.69384765625,1162.050048828125,1176.699951171875,1138.949951171875,1148.949951171875,927323
2025-04-04,1142.31103515625,1156.5999755859375,1173.449951171875,1142.949951171875,1169.5,893054
2025-04-07,1145.767822265625,1160.0999755859375,1177.5999755859375,1125.050048828125,1158.0,5114215
2025-04-08,1182.4588623046875,1197.25,1204.5,1173.0999755859375,1178.5,2006049
2025-04-09,1227.001708984375,1242.3499755859375,1249.0,1196.25,1197.25,3686650
2025-04-11,1208.4832763671875,1223.5999755859375,1286.0,1207.699951171875,1285.300048828125,1327101
2025-04-15,1201.2735595703125,1216.300048828125,1239.0,1203.4000244140625,1234.699951171875,1563410
2025-04-16,1229.2239990234375,1244.5999755859375,1246.800048828125,1211.5999755859375,1218.800048828125,779550
2025-04-17,1223.9893798828125,1239.300048828125,1245.300048828125,1214.4000244140625,1232.199951171875,1217599
2025-04-21,1198.409423828125,1213.4000244140625,1245.199951171875,1211.0,1245.0,769474
2025-04-22,1216.18701171875,1231.4000244140625,1247.4000244140625,1214.0,1225.0,1281722
2025-04-23,1252.8287353515625,1268.5,1270.0999755859375,1231.4000244140625,1231.4000244140625,1908019
2025-04-24,1252.236083984375,1267.9000244140625,1275.0,1226.0,1275.0,2200361
2025-04-25,1250.853271484375,1266.5,1281.0,1255.4000244140625,1265.0,1485280
2025-04-28,1250.2608642578125,1265.9000244140625,1270.5999755859375,1245.699951171875,1267.0999755859375,466160
2025-04-29,1247.1002197265625,1262.699951171875,1279.0,1248.199951171875,1267.0,1089795
2025-04-30,1244.927490234375,1260.5,1275.699951171875,1239.699951171875,1260.0,1344364
2025-05-02,1242.9521484375,1258.5,1279.0,1254.0999755859375,1260.0,306189
2025-05-05,1246.507568359375,1262.0999755859375,1287.9000244140625,1258.800048828125,1264.0,1604829
2025-05-06,1235.347412109375,1250.800048828125,1272.0,1248.4000244140625,1267.5,1155139
2025-05-07,1231.49560546875,1246.9000244140625,1254.0999755859375,1211.5,1233.5999755859375,1800027
2025-05-08,1225.2733154296875,1240.5999755859375,1272.4000244140625,1236.5,1245.0999755859375,1119558
2025-05-09,1226.7547607421875,1242.0999755859375,1245.199951171875,1195.199951171875,1200.0,649047
2025-05-12,1273.5692138671875,1289.5,1292.9000244140625,1257.5999755859375,1282.0,1386761
2025-05-13,1255.5240478515625,1266.300048828125,1295.0,1264.0,1293.0,895398
2025-05-14,1271.0904541015625,1282.0,1287.4000244140625,1259.199951171875,1266.0,1102055
2025-05-15,1279.4190673828125,1290.4000244140625,1298.4000244140625,1270.300048828125,1275.0999755859375,734151
2025-05-16,1288.441650390625,1299.5,1305.0,1282.199951171875,1290.5,912957
2025-05-19,1280.5096435546875,1291.5,1308.199951171875,1290.0,1303.0,915695
2025-05-20,1250.0709228515625,1260.800048828125,1301.4000244140625,1257.5999755859375,1297.0,664154
2025-05-21,1269.1075439453125,1280.0,1292.199951171875,1256.0,1260.0,762035
2025-05-22,1253.24365234375,1264.0,1285.0,1255.199951171875,1285.0,234851
2025-05-23,1266.5296630859375,1277.4000244140625,1283.300048828125,1260.4000244140625,1264.0,312877
2025-05-26,1273.5692138671875,1284.5,1291.199951171875,1277.0999755859375,1278.800048828125,269355
2025-05-27,1258.7958984375,1269.5999755859375,1283.800048828125,1258.800048828125,1283.800048828125,847346
2025-05-28,1248.2861328125,1259.0,1279.800048828125,1250.5,1275.0,232166
2025-05-29,1235.4959716796875,1246.0999755859375,1261.9000244140625,1224.0,1260.0,1471954
2025-05-30,1220.921142578125,1231.4000244140625,1251.5,1227.0,1246.0999755859375,1382707
2025-06-02,1255.32568359375,1266.0999755859375,1301.300048828125,1256.9000244140625,1256.9000244140625,2571867
2025-06-03,1227.960693359375,1238.5,1268.699951171875,1235.0,1264.0999755859375,892994
2025-06-04,1216.7568359375,1227.199951171875,1242.0999755859375,1220.0999755859375,1240.0999755859375,683760
2025-06-05,1204.5615234375,1214.9000244140625,1234.5,1210.0999755859375,1234.0,1088686
2025-06-06,1199.8023681640625,1210.0999755859375,1221.5999755859375,1206.300048828125,1220.0,878031
2025-06-09,1207.238525390625,1217.5999755859375,1224.5999755859375,1206.699951171875,1216.0,750227
2025-06-10,1203.5699462890625,1213.9000244140625,1224.5,1209.0999755859375,1224.5,585966
2025-06-11,1213.3857421875,1223.800048828125,1234.0,1216.0,1218.0999755859375,893989
2025-06-12,1193.6551513671875,1203.9000244140625,1225.9000244140625,1200.0999755859375,1225.0,645386
2025-06-13,1178.68359375,1188.800048828125,1194.4000244140625,1160.0,1170.0,952711
2025-06-16,1177.890380859375,1188.0,1194.800048828125,1175.300048828125,1191.0,1436358
2025-06-17,1185.4256591796875,1195.5999755859375,1199.199951171875,1179.199951171875,1190.0,1402108
2025-06-18,1186.4171142578125,1196.5999755859375,1202.300048828125,1181.5999755859375,1189.9000244140625,988611
2025-06-19,1183.8392333984375,1194.0,1205.800048828125,1187.199951171875,1194.5,698066
2025-06-20,1179.278564453125,1189.4000244140625,1196.0999755859375,1181.0999755859375,1192.199951171875,3630336
2025-06-23,1161.0350341796875,1171.0,1192.4000244140625,1168.0999755859375,1189.0,1750263
2025-06-24,1163.811279296875,1173.800048828125,1188.4000244140625,1171.9000244140625,1181.0,1157475
2025-06-25,1175.21337890625,1185.300048828125,1189.199951171875,1170.5,1178.5,1064107
2025-06-26,1174.221923828125,1184.300048828125,1191.300048828125,1172.699951171875,1191.0999755859375,790228
2025-06-27,1166.3890380859375,1176.4000244140625,1186.699951171875,1170.0,1183.0,3293143
2025-06-30,1168.3720703125,1178.4000244140625,1182.9000244140625,1171.199951171875,1182.0,742606
2025-07-01,1158.6553955078125,1168.5999755859375,1182.5999755859375,1162.699951171875,1181.0,539601
2025-07-02,1164.6044921875,1174.5999755859375,1182.300048828125,1160.300048828125,1168.5999755859375,775759
2025-07-03,1161.2332763671875,1171.199951171875,1182.0,1169.5,1178.800048828125,622284
2025-07-04,1182.748779296875,1192.9000244140625,1198.800048828125,1170.0999755859375,1171.199951171875,654700
2025-07-07,1257.606201171875,1268.4000244140625,1271.9000244140625,1225.199951171875,1225.199951171875,7790654
2025-07-08,1266.5296630859375,1277.4000244140625,1282.0,1252.199951171875,1252.5,2393198
2025-07-09,1282.7900390625,1293.800048828125,1308.0,1272.0,1272.0,1944978
2025-07-10,1275.7503662109375,1286.699951171875,1291.5999755859375,1282.300048828125,1290.0,650984
2025-07-11,1274.06494140625,1285.0,1306.0,1280.0,1284.0999755859375,979619
2025-07-14,1255.821533203125,1266.5999755859375,1289.300048828125,1264.300048828125,1288.0,888983
2025-07-15,1259.2916259765625,1270.0999755859375,1278.300048828125,1261.199951171875,1268.300048828125,856686
2025-07-16,1254.036865234375,1264.800048828125,1270.0999755859375,1253.5999755859375,1270.0,922089
2025-07-17,1267.32275390625,1278.199951171875,1283.0,1262.4000244140625,1267.300048828125,506788
2025-07-18,1240.6517333984375,1251.300048828125,1279.800048828125,1245.800048828125,1278.199951171875,646598
2025-07-21,1228.158935546875,1238.699951171875,1255.5999755859375,1236.4000244140625,1251.300048828125,625660
2025-07-22,1231.8275146484375,1242.4000244140625,1249.800048828125,1230.199951171875,1240.0999755859375,920681
2025-07-23,1222.01171875,1232.5,1249.5,1229.0999755859375,1246.0,524821
2025-07-24,1213.980712890625,1224.4000244140625,1239.4000244140625,1222.0,1233.699951171875,604864
2025-07-25,1206.7427978515625,1217.0999755859375,1224.9000244140625,1210.0999755859375,1224.4000244140625,487767
2025-07-28,1204.66064453125,1215.0,1236.5,1205.800048828125,1215.0,1468450
2025-07-29,1200.298095703125,1210.5999755859375,1215.9000244140625,1202.199951171875,1214.800048828125,789889
2025-07-30,1206.2470703125,1216.5999755859375,1220.0999755859375,1202.300048828125,1215.4000244140625,1893697
2025-07-31,1248.2861328125,1259.0,1265.5,1205.0999755859375,1207.300048828125,1600452
2025-08-01,1255.722412109375,1266.5,1290.0,1257.0999755859375,1270.0,1565728
2025-08-04,1238.7679443359375,1249.4000244140625,1269.9000244140625,1226.199951171875,1269.9000244140625,1763667
2025-08-05,1209.0233154296875,1219.4000244140625,1254.9000244140625,1213.4000244140625,1254.9000244140625,1442317
2025-08-06,1192.3660888671875,1202.5999755859375,1220.5999755859375,1188.0,1219.4000244140625,1170361
2025-08-07,1209.6180419921875,1220.0,1225.0,1193.199951171875,1197.0,1121402
2025-08-08,1176.006591796875,1186.0999755859375,1246.0,1182.9000244140625,1215.199951171875,2018271
2025-08-11,1189.788330078125,1200.0,1203.0999755859375,1159.5999755859375,1187.0999755859375,940924
2025-08-12,1190.2840576171875,1200.5,1208.800048828125,1189.4000244140625,1200.0,1119857
2025-08-13,1193.5697021484375,1198.800048828125,1206.5,1185.300048828125,1205.5,886544
2025-08-14,1179.7303466796875,1184.9000244140625,1200.9000244140625,1174.699951171875,1197.5,934906
2025-08-18,1203.6256103515625,1208.9000244140625,1226.0999755859375,1199.0,1201.0,1585452
2025-08-19,1213.3828125,1218.699951171875,1221.0,1204.199951171875,1209.5999755859375,1149699
2025-08-20,1241.4598388671875,1246.9000244140625,1252.0,1211.0,1211.0,1010033
2025-08-21,1241.9576416015625,1247.4000244140625,1253.0,1220.300048828125,1253.0,1860416
2025-08-22,1251.71484375,1257.199951171875,1265.4000244140625,1242.4000244140625,1246.5999755859375,1481336
2025-08-25,1256.1951904296875,1261.699951171875,1269.9000244140625,1252.0999755859375,1264.199951171875,992053
2025-08-26,1253.108642578125,1258.5999755859375,1268.0999755859375,1249.199951171875,1261.0,1876432
2025-08-28,1245.1435546875,1250.5999755859375,1280.5,1248.0,1262.9000244140625,1711790
2025-08-29,1237.178466796875,1242.5999755859375,1280.0,1230.0999755859375,1257.0,1808734
2025-09-01,1251.316650390625,1256.800048828125,1265.5999755859375,1232.300048828125,1248.9000244140625,1182160
2025-09-02,1278.1988525390625,1283.800048828125,1286.800048828125,1247.0999755859375,1250.0,1240114
2025-09-03,1269.9349365234375,1275.5,1290.9000244140625,1267.5,1290.9000244140625,1560468
2025-09-04,1239.8668212890625,1245.300048828125,1309.0,1241.5999755859375,1309.0,2797394
2025-09-05,1226.126953125,1231.5,1252.800048828125,1220.0999755859375,1245.300048828125,1501553
2025-09-08,1224.533935546875,1229.9000244140625,1244.0999755859375,1224.199951171875,1237.0,443869
2025-09-09,1239.468505859375,1244.9000244140625,1250.0,1225.0999755859375,1235.9000244140625,959107
2025-09-10,1250.7191162109375,1256.199951171875,1260.0,1235.5,1249.0,954046
2025-09-11,1260.9742431640625,1266.5,1270.0999755859375,1249.9000244140625,1256.199951171875,1998029
2025-09-12,1244.24755859375,1249.699951171875,1266.5,1235.699951171875,1266.5,1708052
2025-09-15,1252.113037109375,1257.5999755859375,1259.800048828125,1243.0,1243.0,740947
2025-09-16,1224.0361328125,1229.4000244140625,1264.5,1225.0999755859375,1262.0,1294534
2025-09-17,1237.97509765625,1243.4000244140625,1248.0,1223.5,1235.0,1271749
2025-09-18,1232.996826171875,1238.4000244140625,1243.4000244140625,1228.5999755859375,1242.5999755859375,1983386
2025-09-19,1233.4947509765625,1238.9000244140625,1241.9000244140625,1228.0,1238.0,914559
2025-09-22,1226.8238525390625,1232.199951171875,1248.9000244140625,1223.699951171875,1240.0,1092796
2025-09-23,1186.9984130859375,1192.199951171875,1234.4000244140625,1188.4000244140625,1231.5,1902576
2025-09-24,1180.825439453125,1186.0,1204.0,1177.800048828125,1198.9000244140625,1837893
2025-09-25,1184.011474609375,1189.199951171875,1197.5,1174.0999755859375,1186.0,1908855
2025-09-26,1158.8218994140625,1163.9000244140625,1188.800048828125,1157.699951171875,1184.0,1224351
2025-09-29,1172.462158203125,1177.5999755859375,1189.0,1152.0,1158.0999755859375,2461758
2025-09-30,1161.808837890625,1166.9000244140625,1184.5999755859375,1162.300048828125,1177.5999755859375,1684611
2025-10-01,1143.588623046875,1148.5999755859375,1170.800048828125,1144.4000244140625,1169.0,1897357
2025-10-03,1143.9869384765625,1149.0,1152.4000244140625,1135.0,1148.5999755859375,686196
2025-10-06,1142.593017578125,1147.5999755859375,1150.0,1135.5,1149.0,1339794
2025-10-07,1147.7703857421875,1152.800048828125,1161.0999755859375,1139.5999755859375,1147.5999755859375,990996
2025-10-08,1125.7667236328125,1130.699951171875,1146.9000244140625,1120.0,1140.0,2397531
2025-10-09,1123.8751220703125,1128.800048828125,1138.0,1124.199951171875,1130.0,2161078
2025-10-10,1124.8707275390625,1129.800048828125,1131.699951171875,1121.199951171875,1130.0,1721671
2025-10-13,1105.95361328125,1110.800048828125,1134.4000244140625,1106.0,1129.0,1256718
2025-10-14,1096.5946044921875,1101.4000244140625,1116.0999755859375,1097.300048828125,1114.5999755859375,1831340
2025-10-15,1105.75439453125,1110.5999755859375,1118.0,1100.699951171875,1106.0,809694
2025-10-16,1115.2130126953125,1120.0999755859375,1123.0,1103.699951171875,1112.0,1474182
2025-10-17,1127.2601318359375,1132.199951171875,1146.5,1120.699951171875,1123.699951171875,903877
2025-10-20,1131.54150390625,1136.5,1143.300048828125,1126.199951171875,1136.5,1249233
2025-10-21,1128.853271484375,1133.800048828125,1146.4000244140625,1127.0,1142.0999755859375,88180
2025-10-23,1127.35986328125,1132.300048828125,1140.0,1120.199951171875,1134.800048828125,2429490
2025-10-24,1125.4681396484375,1130.4000244140625,1141.4000244140625,1114.0999755859375,1132.0999755859375,1376917
2025-10-27,1119.7928466796875,1124.699951171875,1135.0,1122.0,1130.4000244140625,1544159
2025-10-28,1110.633056640625,1115.5,1129.0,1110.699951171875,1129.0,1725668
2025-10-29,1101.9710693359375,1106.800048828125,1123.5999755859375,1105.0,1120.0,2535908
2025-10-30,1108.2435302734375,1113.0999755859375,1118.5999755859375,1098.4000244140625,1109.0,1587968
2025-10-31,1113.719482421875,1118.5999755859375,1124.5999755859375,1108.4000244140625,1117.9000244140625,1297881
2025-11-03,1173.457763671875,1178.5999755859375,1184.800048828125,1141.300048828125,1148.0,4842181
2025-11-04,1158.3240966796875,1163.4000244140625,1179.4000244140625,1150.300048828125,1178.5999755859375,1858002
2025-11-05,1158.3240966796875,1163.4000244140625,1163.4000244140625,1163.4000244140625,1163.4000244140625,0
2025-11-06,1141.0,1146.0,1164.9000244140625,1134.300048828125,1164.9000244140625,2222520
2025-11-07,1121.800048828125,1121.800048828125,1139.4000244140625,1118.300048828125,1135.5999755859375,1985895
2025-11-10,1126.699951171875,1126.699951171875,1139.5,1113.4000244140625,1120.199951171875,1046353
2025-11-11,1138.4000244140625,1138.4000244140625,1144.800048828125,1122.0,1130.9000244140625,1406507
2025-11-12,1135.9000244140625,1135.9000244140625,1144.4000244140625,1126.4000244140625,1144.0,901827
2025-11-13,1133.4000244140625,1133.4000244140625,1142.4000244140625,1127.0,1135.0,1850071
2025-11-14,1146.5,1146.5,1152.0,1127.699951171875,1133.0,2094535
2025-11-17,1152.300048828125,1152.300048828125,1162.4000244140625,1146.800048828125,1149.0,789222
2025-11-18,1142.0999755859375,1142.0999755859375,1154.0,1135.0999755859375,1151.699951171875,1655215
2025-11-19,1139.9000244140625,1139.9000244140625,1149.0,1132.5999755859375,1139.9000244140625,1671330
2025-11-20,1127.300048828125,1127.300048828125,1142.0,1125.699951171875,1141.300048828125,1175797
2025-11-21,1125.199951171875,1125.199951171875,1129.9000244140625,1114.0,1120.0,4264238
2025-11-24,1111.4000244140625,1111.4000244140625,1134.800048828125,1108.300048828125,1130.0,1732808
2025-11-25,1144.5,1144.5,1149.0,1107.300048828125,1111.4000244140625,3033523
2025-11-26,1154.199951171875,1154.199951171875,1167.5,1142.0999755859375,1147.0,1448380
2025-11-27,1144.5999755859375,1144.5999755859375,1166.9000244140625,1139.0999755859375,1149.0,1138374
2025-11-28,1145.5999755859375,1145.5999755859375,1158.0,1140.5999755859375,1144.5999755859375,1513316
2025-12-01,1129.4000244140625,1129.4000244140625,1145.9000244140625,1122.699951171875,1145.0,766007
2025-12-02,1132.0999755859375,1132.0999755859375,1140.699951171875,1123.699951171875,1134.9000244140625,678672
2025-12-03,1120.699951171875,1120.699951171875,1139.0,1117.5999755859375,1139.0,429245
2025-12-04,1132.5999755859375,1132.5999755859375,1138.5,1115.5,1120.5999755859375,455483
2025-12-05,1136.0,1136.0,1139.0999755859375,1122.300048828125,1132.0,339262
2025-12-08,1121.5999755859375,1121.5999755859375,1140.0999755859375,1108.4000244140625,1136.0,790413
2025-12-09,1128.800048828125,1128.800048828125,1134.800048828125,1109.199951171875,1116.0,417028
2025-12-10,1130.5,1130.5,1138.300048828125,1126.0999755859375,1128.0,805545
2025-12-11,1147.9000244140625,1147.9000244140625,1154.0,1127.0,1130.5999755859375,292217
2025-12-12,1153.800048828125,1153.800048828125,1157.800048828125,1138.9000244140625,1155.0999755859375,966615
2025-12-15,1166.0999755859375,1166.0999755859375,1169.4000244140625,1144.0999755859375,1153.0,916589
2025-12-16,1182.4000244140625,1182.4000244140625,1198.5,1163.9000244140625,1166.199951171875,2230112
2025-12-17,1179.699951171875,1179.699951171875,1187.5,1171.800048828125,1180.0,929901
2025-12-18,1186.800048828125,1186.800048828125,1190.5999755859375,1169.300048828125,1188.300048828125,540181
2025-12-19,1186.199951171875,1186.199951171875,1195.0,1174.0999755859375,1186.800048828125,641297
2025-12-22,1185.4000244140625,1185.4000244140625,1196.0,1182.800048828125,1188.800048828125,338201
2025-12-23,1196.5,1196.5,1206.199951171875,1182.0999755859375,1186.0,655798
2025-12-24,1192.199951171875,1192.199951171875,1202.9000244140625,1188.0,1196.5,393130
2025-12-25,1192.199951171875,1192.199951171875,1192.199951171875,1192.199951171875,1192.199951171875,0
2025-12-26,1206.199951171875,1206.199951171875,1210.0,1189.5,1191.800048828125,510416
2025-12-29,1206.300048828125,1206.300048828125,1212.0,1195.5999755859375,1210.199951171875,770670
2025-12-30,1212.199951171875,1212.199951171875,1218.699951171875,1199.0,1206.300048828125,1368744
2025-12-31,1222.199951171875,1222.199951171875,1234.5999755859375,1208.199951171875,1216.0,1360567
2026-01-01,1243.4000244140625,1243.4000244140625,1245.800048828125,1214.4000244140625,1225.0,644338
2026-01-02,1235.199951171875,1235.199951171875,1243.4000244140625,1223.5999755859375,1243.4000244140625,860507
2026-01-05,1244.300048828125,1244.300048828125,1247.0999755859375,1225.5999755859375,1236.0,741943
2026-01-06,1254.0,1254.0,1255.699951171875,1227.699951171875,1244.0,603708
2026-01-07,1247.699951171875,1247.699951171875,1273.9000244140625,1237.0,1273.9000244140625,1553698
2026-01-08,1243.199951171875,1243.199951171875,1249.699951171875,1230.5999755859375,1246.699951171875,680283
2026-01-09,1229.5999755859375,1229.5999755859375,1246.5,1221.5,1236.4000244140625,870444
2026-01-12,1236.199951171875,1236.199951171875,1251.5,1223.199951171875,1227.0,1078105
2026-01-13,1239.4000244140625,1239.4000244140625,1244.800048828125,1229.300048828125,1237.9000244140625,774177
2026-01-14,1226.9000244140625,1226.9000244140625,1239.0,1222.5999755859375,1229.0,785823
2026-01-16,1236.9000244140625,1236.9000244140625,1253.300048828125,1228.0999755859375,1235.0,895547
