date_,adj close_marico.ns,close_marico.ns,high_marico.ns,low_marico.ns,open_marico.ns,volume_marico.ns
2025-04-17,707.7506713867188,714.7999877929688,726.2999877929688,713.0499877929688,718.0,2584756
2025-04-21,688.2944946289062,695.1500244140625,714.7999877929688,694.0999755859375,714.7999877929688,2702126
2025-04-22,702.1564331054688,709.1500244140625,716.4000244140625,694.0999755859375,698.9000244140625,2138487
2025-04-23,709.4833984375,716.5499877929688,719.4000244140625,707.0999755859375,710.9500122070312,2282463
2025-04-24,705.7208862304688,712.75,722.7999877929688,705.4500122070312,716.7999877929688,2663875
2025-04-25,703.3941040039062,710.4000244140625,722.2999877929688,706.2000122070312,717.2999877929688,1566764
2025-04-28,708.394287109375,715.4500122070312,722.25,705.5999755859375,707.7000122070312,2393391
2025-04-29,704.3346557617188,711.3499755859375,723.9500122070312,709.9500122070312,715.4500122070312,1846949
2025-04-30,703.443603515625,710.4500122070312,722.7999877929688,706.5499877929688,710.8499755859375,2215886
2025-05-02,691.908447265625,698.7999877929688,713.0,696.0,708.0499877929688,1100691
2025-05-05,715.5233154296875,722.6500244140625,735.8499755859375,709.75,709.7999877929688,8525971
2025-05-06,712.9984130859375,720.0999755859375,727.7000122070312,713.5499877929688,722.6500244140625,2063870
2025-05-07,729.088134765625,736.3499755859375,737.5,707.0,707.0,3995818
2025-05-08,712.4537963867188,719.5499877929688,740.2000122070312,716.5999755859375,740.0,3195214
2025-05-09,716.1668701171875,723.2999877929688,725.0,712.0,712.0,2511756
2025-05-12,730.8208618164062,738.0999755859375,739.0,726.9000244140625,734.9500122070312,1515956
2025-05-13,720.4244384765625,727.5999755859375,738.0,725.0999755859375,738.0,2720588
2025-05-14,715.4242553710938,722.5499877929688,732.7999877929688,720.7999877929688,723.9500122070312,2751553
2025-05-15,713.4934692382812,720.5999755859375,731.0,716.7000122070312,726.7999877929688,4308349
2025-05-16,717.2560424804688,724.4000244140625,729.9000244140625,716.0999755859375,721.0,1909055
2025-05-19,709.5328979492188,716.5999755859375,726.7999877929688,713.5499877929688,724.4000244140625,1434238
2025-05-20,697.106689453125,704.0499877929688,722.75,702.2999877929688,721.7999877929688,2493313
2025-05-21,702.6514892578125,709.6500244140625,718.2999877929688,705.25,705.25,2944314
2025-05-22,691.3638916015625,698.25,712.0,695.0999755859375,709.7999877929688,2352847
2025-05-23,693.938232421875,700.8499755859375,709.25,696.75,698.25,1724941
2025-05-26,704.3346557617188,711.3499755859375,712.5,702.3499755859375,704.0,1994607
2025-05-27,708.5923461914062,715.6500244140625,717.0,702.75,712.4500122070312,1267453
2025-05-28,712.206298828125,719.2999877929688,725.0,713.7000122070312,718.0999755859375,2271957
2025-05-29,716.3153686523438,723.4500122070312,726.0,712.2999877929688,723.9000244140625,2316776
2025-05-30,709.3843994140625,716.4500122070312,727.9000244140625,711.9000244140625,719.4000244140625,3894257
2025-06-02,697.4036865234375,704.3499755859375,718.7999877929688,700.7999877929688,715.0499877929688,1630797
2025-06-03,696.6611328125,703.5999755859375,708.7999877929688,699.4500122070312,708.7999877929688,1738779
2025-06-04,696.1165771484375,703.0499877929688,708.4500122070312,699.7999877929688,704.5,1944866
2025-06-05,696.215576171875,703.1500244140625,707.0499877929688,699.6500244140625,707.0499877929688,1319022
2025-06-06,691.7599487304688,698.6500244140625,705.75,697.0,705.0,1105116
2025-06-09,697.4036865234375,704.3499755859375,705.9000244140625,695.0999755859375,700.4500122070312,904800
2025-06-10,691.7599487304688,698.6500244140625,708.75,696.4000244140625,707.4000244140625,1533185
2025-06-11,693.3441772460938,700.25,707.4000244140625,697.4000244140625,699.0,3560937
2025-06-12,685.62109375,692.4500122070312,705.0,690.5999755859375,703.7999877929688,1686574
2025-06-13,684.3834228515625,691.2000122070312,693.5499877929688,681.8499755859375,684.7999877929688,1359160
2025-06-16,683.9873657226562,690.7999877929688,692.25,680.2999877929688,685.5999755859375,1894563
2025-06-17,680.0762939453125,686.8499755859375,696.4000244140625,684.2000122070312,692.0,2159490
2025-06-18,682.8982543945312,689.7000122070312,694.5999755859375,686.25,686.8499755859375,1810324
2025-06-19,683.789306640625,690.5999755859375,695.5,687.4000244140625,694.0,973270
2025-06-20,686.4627075195312,693.2999877929688,696.7999877929688,687.0,690.5999755859375,2558526
2025-06-23,687.0568237304688,693.9000244140625,699.0,687.5499877929688,691.0,1200845
2025-06-24,696.5621337890625,703.5,705.7000122070312,695.0,699.1500244140625,1250576
2025-06-25,697.9483642578125,704.9000244140625,712.0,703.5999755859375,708.9000244140625,3216401
2025-06-26,719.0877685546875,726.25,727.9000244140625,705.7999877929688,705.7999877929688,3673197
2025-06-27,724.4345092773438,731.6500244140625,735.7000122070312,724.4500122070312,728.0,4329253
2025-06-30,715.2261962890625,722.3499755859375,730.9500122070312,718.0,729.4500122070312,1618205
2025-07-01,710.2260131835938,717.2999877929688,729.0,710.5,723.9500122070312,1202600
2025-07-02,705.3743896484375,712.4000244140625,719.0999755859375,705.3499755859375,717.0499877929688,2521750
2025-07-03,706.31494140625,713.3499755859375,717.75,707.1500244140625,713.2000122070312,2125636
2025-07-04,721.41455078125,728.5999755859375,744.4500122070312,725.2000122070312,735.0,6030354
2025-07-07,722.1571655273438,729.3499755859375,739.0,727.2999877929688,728.9500122070312,2641977
2025-07-08,720.77099609375,727.9500122070312,734.4000244140625,725.8499755859375,730.0,1764146
2025-07-09,723.1472778320312,730.3499755859375,732.2000122070312,721.0499877929688,730.2999877929688,2447741
2025-07-10,719.7808837890625,726.9500122070312,735.0,725.2999877929688,735.0,1174052
2025-07-11,718.4937133789062,725.6500244140625,735.0,722.5499877929688,728.2000122070312,1263356
2025-07-14,720.8204956054688,728.0,731.8499755859375,722.5999755859375,730.7000122070312,1403107
2025-07-15,732.9002075195312,740.2000122070312,742.2000122070312,726.25,727.9000244140625,1267255
2025-07-16,724.4345092773438,731.6500244140625,745.0,729.3499755859375,745.0,1250246
2025-07-17,726.0682373046875,733.2999877929688,738.4000244140625,731.9500122070312,732.9000244140625,1114793
2025-07-18,713.097412109375,720.2000122070312,734.0999755859375,719.0999755859375,733.2999877929688,554526
2025-07-21,710.6220703125,717.7000122070312,726.5,712.7999877929688,720.2000122070312,2355411
2025-07-22,709.285400390625,716.3499755859375,724.5499877929688,714.9500122070312,720.0,1717457
2025-07-23,713.4934692382812,720.5999755859375,722.0999755859375,711.7000122070312,718.9000244140625,1226308
2025-07-24,699.9285888671875,706.9000244140625,723.7999877929688,701.0,720.0,888831
2025-07-25,687.1063232421875,693.9500122070312,707.0499877929688,691.5,705.6500244140625,937078
2025-07-28,691.512451171875,698.4000244140625,709.7999877929688,690.2000122070312,694.2999877929688,1956621
2025-07-29,691.3143920898438,698.2000122070312,701.2999877929688,691.5,696.0,2285806
2025-07-30,696.1165771484375,703.0499877929688,705.6500244140625,696.1500244140625,698.1500244140625,2091790
2025-07-31,702.7999877929688,709.7999877929688,714.3499755859375,699.0,700.0,2682787
2025-08-01,711.2000122070312,711.2000122070312,724.9500122070312,707.0999755859375,707.0999755859375,2791635
2025-08-04,723.2999877929688,723.2999877929688,733.9000244140625,707.0999755859375,712.9500122070312,4451592
2025-08-05,716.0499877929688,716.0499877929688,734.8499755859375,707.4000244140625,730.0499877929688,3632435
2025-08-06,714.6500244140625,714.6500244140625,724.0999755859375,709.2999877929688,720.0,2396780
2025-08-07,718.5499877929688,718.5499877929688,719.9000244140625,707.25,712.1500244140625,977299
2025-08-08,703.9500122070312,703.9500122070312,719.25,702.7000122070312,718.9500122070312,1321300
2025-08-11,707.0,707.0,710.1500244140625,695.2000122070312,705.7999877929688,1145468
2025-08-12,704.0999755859375,704.0999755859375,712.5,702.8499755859375,707.7000122070312,867153
2025-08-13,710.2000122070312,710.2000122070312,711.0,699.25,705.0499877929688,1291837
2025-08-14,710.5499877929688,710.5499877929688,713.2000122070312,704.9000244140625,710.2000122070312,1469217
2025-08-18,720.4000244140625,720.4000244140625,728.7000122070312,714.2999877929688,725.0499877929688,1946107
2025-08-19,727.9500122070312,727.9500122070312,730.0,712.0499877929688,720.5499877929688,955973
2025-08-20,751.8499755859375,751.8499755859375,753.4000244140625,717.4500122070312,727.8499755859375,2543319
2025-08-21,739.6500244140625,739.6500244140625,759.0,737.4500122070312,759.0,3103085
2025-08-22,730.7000122070312,730.7000122070312,742.0999755859375,724.6500244140625,741.6500244140625,1579250
2025-08-25,722.4000244140625,722.4000244140625,734.2999877929688,720.4000244140625,732.75,1747160
2025-08-26,717.75,717.75,726.5999755859375,715.2000122070312,720.0,5014160
2025-08-28,711.5999755859375,711.5999755859375,726.0,708.7000122070312,726.0,1888463
2025-08-29,725.8499755859375,725.8499755859375,727.0,709.2999877929688,710.0,2136019
2025-09-01,731.4000244140625,731.4000244140625,732.9000244140625,725.4500122070312,726.4000244140625,1044767
2025-09-02,741.9000244140625,741.9000244140625,746.2000122070312,731.5,731.5999755859375,2961872
2025-09-03,734.75,734.75,742.9500122070312,732.0499877929688,742.0,1252252
2025-09-04,738.5999755859375,738.5999755859375,754.75,734.7999877929688,754.75,2251956
2025-09-05,731.7000122070312,731.7000122070312,740.4500122070312,726.0,740.0,1035892
2025-09-08,730.5999755859375,730.5999755859375,736.0,728.7000122070312,730.7999877929688,455182
2025-09-09,732.5,732.5,734.8499755859375,724.4500122070312,731.2000122070312,1455793
2025-09-10,734.5499877929688,734.5499877929688,737.7000122070312,728.9000244140625,734.0,2564874
2025-09-11,734.0999755859375,734.0999755859375,738.9000244140625,729.9000244140625,736.4500122070312,1297516
2025-09-12,734.5499877929688,734.5499877929688,738.9500122070312,731.7000122070312,738.9500122070312,1040773
2025-09-15,727.5,727.5,735.9500122070312,724.0499877929688,734.0499877929688,2023144
2025-09-16,723.9000244140625,723.9000244140625,731.75,719.5499877929688,729.9500122070312,1685896
2025-09-17,711.9000244140625,711.9000244140625,730.0,709.9500122070312,730.0,5946154
2025-09-18,719.75,719.75,724.0999755859375,713.4000244140625,713.7999877929688,1972919
2025-09-19,720.1500244140625,720.1500244140625,723.9000244140625,716.0,721.0,3589676
2025-09-22,716.8499755859375,716.8499755859375,729.1500244140625,714.4000244140625,720.1500244140625,1425905
2025-09-23,706.0,706.0,721.5,704.5,720.4000244140625,1832965
2025-09-24,707.5499877929688,707.5499877929688,713.75,700.0499877929688,709.0,2131661
2025-09-25,703.5999755859375,703.5999755859375,711.3499755859375,702.0999755859375,710.4000244140625,1751179
2025-09-26,698.3499755859375,698.3499755859375,704.75,695.6500244140625,703.5999755859375,2170529
2025-09-29,698.7000122070312,698.7000122070312,703.0,690.2999877929688,695.0999755859375,2398826
2025-09-30,697.4000244140625,697.4000244140625,702.1500244140625,693.5,698.7000122070312,1891260
2025-10-01,701.75,701.75,704.5999755859375,691.2999877929688,697.0,2015531
2025-10-03,710.9500122070312,710.9500122070312,712.75,697.5999755859375,700.0,1495780
2025-10-06,715.5499877929688,715.5499877929688,716.75,703.9500122070312,715.0,1988455
2025-10-07,714.9500122070312,714.9500122070312,721.9500122070312,711.25,715.9500122070312,1864614
2025-10-08,710.7999877929688,710.7999877929688,713.9500122070312,707.0,710.0,1546833
2025-10-09,715.8499755859375,715.8499755859375,717.8499755859375,704.3499755859375,706.5,1809553
2025-10-10,714.2999877929688,714.2999877929688,719.5499877929688,712.5,717.5,1412130
2025-10-13,713.3499755859375,713.3499755859375,716.9000244140625,708.4500122070312,709.9000244140625,1598740
2025-10-14,708.2000122070312,708.2000122070312,717.4500122070312,707.0,713.3499755859375,632893
2025-10-15,710.2000122070312,710.2000122070312,713.0,705.2000122070312,708.25,2960078
2025-10-16,725.7000122070312,725.7000122070312,726.9500122070312,708.4000244140625,710.0,1205842
2025-10-17,735.1500244140625,735.1500244140625,739.5,726.9500122070312,728.5,1707666
2025-10-20,727.3499755859375,727.3499755859375,742.0,726.2999877929688,735.0999755859375,1394719
2025-10-21,722.0499877929688,722.0499877929688,729.9000244140625,718.0,729.0999755859375,81792
2025-10-23,724.7999877929688,724.7999877929688,736.5,720.2000122070312,722.0,1679459
2025-10-24,725.8499755859375,725.8499755859375,727.9000244140625,713.0,724.7999877929688,1279440
2025-10-27,723.5999755859375,723.5999755859375,728.5999755859375,717.0,725.9500122070312,1032827
2025-10-28,720.0499877929688,720.0499877929688,730.0,716.0,720.0999755859375,2259608
2025-10-29,721.7999877929688,721.7999877929688,724.4000244140625,718.8499755859375,720.0999755859375,1943057
2025-10-30,721.5,721.5,724.7000122070312,717.1500244140625,720.0,1504657
2025-10-31,719.9500122070312,719.9500122070312,728.6500244140625,718.6500244140625,721.5,1185320
2025-11-03,722.2000122070312,722.2000122070312,724.9000244140625,716.25,716.2999877929688,713200
2025-11-04,717.2999877929688,717.2999877929688,720.7999877929688,715.3499755859375,718.0,605166
2025-11-05,717.2999877929688,717.2999877929688,717.2999877929688,717.2999877929688,717.2999877929688,0
2025-11-06,713.1500244140625,713.1500244140625,720.5,711.2000122070312,715.0,670236
2025-11-07,711.5999755859375,711.5999755859375,716.0,705.7999877929688,716.0,453081
2025-11-10,719.25,719.25,720.9000244140625,710.4500122070312,713.9000244140625,337191
2025-11-11,713.0,713.0,718.4500122070312,709.7000122070312,718.4500122070312,2399280
2025-11-12,720.9500122070312,720.9500122070312,725.0999755859375,706.75,713.5,2394231
2025-11-13,722.0,722.0,727.1500244140625,718.0,720.9500122070312,698548
2025-11-14,738.7000122070312,738.7000122070312,741.8499755859375,712.4000244140625,722.0,2572321
2025-11-17,760.7000122070312,760.7000122070312,764.6500244140625,750.2000122070312,753.5,3726013
2025-11-18,756.4500122070312,756.4500122070312,765.2999877929688,753.0499877929688,757.9500122070312,2300354
2025-11-19,748.1500244140625,748.1500244140625,756.4000244140625,745.8499755859375,753.9000244140625,2500810
2025-11-20,736.1500244140625,736.1500244140625,751.9000244140625,733.3499755859375,748.0,1605550
2025-11-21,739.9000244140625,739.9000244140625,743.0,733.0,733.3499755859375,1754099
2025-11-24,735.9500122070312,735.9500122070312,742.9000244140625,730.3499755859375,740.9000244140625,4028756
2025-11-25,731.3499755859375,731.3499755859375,736.1500244140625,728.0,735.0,968184
2025-11-26,734.0999755859375,734.0999755859375,737.5,727.4000244140625,731.0499877929688,1984835
2025-11-27,727.4000244140625,727.4000244140625,738.5,720.5499877929688,736.4000244140625,1934840
2025-11-28,717.4000244140625,717.4000244140625,728.9000244140625,715.0,727.4000244140625,1314458
2025-12-01,718.9500122070312,718.9500122070312,721.3499755859375,711.0499877929688,717.7000122070312,2277267
2025-12-02,717.3499755859375,717.3499755859375,724.0999755859375,713.0499877929688,720.5,2439574
2025-12-03,710.6500244140625,710.6500244140625,719.6500244140625,708.5,717.9000244140625,1403587
2025-12-04,714.6500244140625,714.6500244140625,715.5499877929688,707.25,711.7999877929688,1425940
2025-12-05,736.6500244140625,736.6500244140625,737.7999877929688,713.0499877929688,716.0,2651174
2025-12-08,729.2999877929688,729.2999877929688,739.5,726.0999755859375,737.7999877929688,2300562
2025-12-09,730.5,730.5,735.0,722.4000244140625,725.0,1120548
2025-12-10,724.75,724.75,735.5499877929688,721.5499877929688,730.5,1196695
2025-12-11,724.7000122070312,724.7000122070312,730.2999877929688,719.0999755859375,724.75,1627878
2025-12-12,727.0499877929688,727.0499877929688,728.0,718.7000122070312,726.9500122070312,1794314
2025-12-15,737.6500244140625,737.6500244140625,738.75,722.0,729.5999755859375,1525769
2025-12-16,738.7999877929688,738.7999877929688,750.5999755859375,736.25,740.0,1942539
2025-12-17,738.1500244140625,738.1500244140625,741.3499755859375,734.0999755859375,738.0,877616
2025-12-18,742.4500122070312,742.4500122070312,743.5499877929688,733.9000244140625,743.5499877929688,1076550
2025-12-19,741.2000122070312,741.2000122070312,743.5,732.5999755859375,743.4500122070312,1082044
2025-12-22,739.25,739.25,743.4500122070312,737.5,741.2000122070312,1844499
2025-12-23,737.3499755859375,737.3499755859375,739.9500122070312,727.7000122070312,739.7000122070312,1215107
2025-12-24,734.75,734.75,740.25,731.0499877929688,739.0,921626
2025-12-25,734.75,734.75,734.75,734.75,734.75,0
2025-12-26,743.2999877929688,743.2999877929688,746.5,732.7000122070312,735.0499877929688,996756
2025-12-29,753.0999755859375,753.0999755859375,755.0,743.0,745.0,1469144
2025-12-30,739.0999755859375,739.0999755859375,753.5999755859375,736.3499755859375,753.4000244140625,3422069
2025-12-31,750.5999755859375,750.5999755859375,752.7000122070312,737.7000122070312,740.5,578363
2026-01-01,760.4500122070312,760.4500122070312,762.8499755859375,746.0,755.0,710787
2026-01-02,757.75,757.75,765.25,751.2000122070312,760.4500122070312,933700
2026-01-05,773.0499877929688,773.0499877929688,775.2000122070312,752.5,768.0,2638604
2026-01-06,779.0499877929688,779.0499877929688,780.0,767.0499877929688,776.0,1894536
2026-01-07,773.7999877929688,773.7999877929688,779.1500244140625,771.5,776.0,2185434
2026-01-08,758.7999877929688,758.7999877929688,773.5499877929688,756.3499755859375,773.5499877929688,3203911
2026-01-09,753.4500122070312,753.4500122070312,764.7000122070312,751.7999877929688,758.7999877929688,1127242
2026-01-12,756.2000122070312,756.2000122070312,757.5999755859375,748.8499755859375,753.4500122070312,1042221
2026-01-13,756.0499877929688,756.0499877929688,760.5,751.7000122070312,756.9000244140625,1397021
2026-01-14,749.7999877929688,749.7999877929688,758.4000244140625,747.0999755859375,753.1500244140625,720895
2026-01-16,760.1500244140625,760.1500244140625,764.2999877929688,749.7999877929688,758.1500244140625,2731620
