date_,adj close_ircon.ns,close_ircon.ns,high_ircon.ns,low_ircon.ns,open_ircon.ns,volume_ircon.ns
2025-03-28,155.57418823242188,156.47999572753906,163.8000030517578,155.2100067138672,160.0,7525794
2025-04-01,158.3380889892578,159.25999450683594,159.89999389648438,155.0,155.97999572753906,4303452
2025-04-02,159.83935546875,160.77000427246094,161.7899932861328,155.14999389648438,159.25999450683594,3947735
2025-04-03,159.43173217773438,160.36000061035156,162.58999633789062,157.5500030517578,158.0,3876859
2025-04-04,153.30738830566406,154.1999969482422,160.75999450683594,151.77000427246094,160.0,4381620
2025-04-07,143.27578735351562,144.11000061035156,147.0,135.5399932861328,135.5399932861328,7437406
2025-04-08,147.85911560058594,148.72000122070312,150.8000030517578,145.82000732421875,148.72999572753906,3351572
2025-04-09,144.84664916992188,145.69000244140625,149.1999969482422,144.6999969482422,149.0,2836596
2025-04-11,148.73402404785156,149.60000610351562,150.89999389648438,147.7899932861328,149.5,2586906
2025-04-15,157.39358520507812,158.30999755859375,158.89999389648438,153.0500030517578,153.99000549316406,6483488
2025-04-16,159.68028259277344,160.61000061035156,162.3000030517578,157.50999450683594,158.69000244140625,4629703
2025-04-17,159.5410919189453,160.47000122070312,162.44000244140625,159.05999755859375,160.0,3177959
2025-04-21,162.06637573242188,163.00999450683594,163.6999969482422,159.5,161.25,3770978
2025-04-22,162.02662658691406,162.97000122070312,165.4600067138672,161.6999969482422,163.8000030517578,3451360
2025-04-23,165.1385040283203,166.10000610351562,167.64999389648438,159.10000610351562,163.77000427246094,5706583
2025-04-24,163.24949645996094,164.1999969482422,168.3000030517578,163.60000610351562,165.6999969482422,5055928
2025-04-25,155.4548797607422,156.36000061035156,165.49000549316406,155.5,164.5,5063459
2025-04-28,155.9022674560547,156.80999755859375,158.77999877929688,153.02000427246094,154.5,3736311
2025-04-29,156.31983947753906,157.22999572753906,160.24000549316406,156.5800018310547,157.32000732421875,2444344
2025-04-30,151.766357421875,152.64999389648438,157.22999572753906,150.97000122070312,156.16000366210938,2608670
2025-05-02,152.4424285888672,153.3300018310547,159.60000610351562,152.14999389648438,153.0,5248988
2025-05-05,157.7813262939453,158.6999969482422,160.99000549316406,157.0,160.99000549316406,9692502
2025-05-06,155.19639587402344,156.10000610351562,163.74000549316406,155.10000610351562,161.39999389648438,9668822
2025-05-07,154.50042724609375,155.39999389648438,156.97000122070312,151.11000061035156,152.0,4579556
2025-05-08,151.07040405273438,151.9499969482422,157.8699951171875,148.5500030517578,156.8000030517578,3678630
2025-05-09,146.65611267089844,147.50999450683594,149.44000244140625,145.3000030517578,146.6699981689453,4309270
2025-05-12,159.32235717773438,160.25,160.99000549316406,154.02000427246094,154.99000549316406,7014101
2025-05-13,159.42178344726562,160.35000610351562,161.60000610351562,158.1699981689453,160.19000244140625,3464141
2025-05-14,171.80966186523438,172.80999755859375,173.89999389648438,160.10000610351562,160.35000610351562,22153964
2025-05-15,176.5520477294922,177.5800018310547,180.0,174.05999755859375,174.33999633789062,14670167
2025-05-16,187.78663635253906,188.8800048828125,192.39999389648438,175.86000061035156,178.10000610351562,28027854
2025-05-19,196.20761108398438,197.35000610351562,201.6999969482422,190.0800018310547,190.14999389648438,17423871
2025-05-20,187.20004272460938,188.2899932861328,200.5,187.3300018310547,198.4499969482422,10040419
2025-05-21,188.59194946289062,189.69000244140625,193.9499969482422,185.42999267578125,190.6999969482422,12722667
2025-05-22,184.43614196777344,185.50999450683594,189.5,183.5,184.5,7468680
2025-05-23,182.89512634277344,183.9600067138672,187.27999877929688,181.25,185.36000061035156,4940458
2025-05-26,186.5438690185547,187.6300048828125,191.7899932861328,182.39999389648438,184.25999450683594,6773558
2025-05-27,187.96559143066406,189.05999755859375,190.8000030517578,185.1999969482422,188.5,6336289
2025-05-28,190.0733184814453,191.17999267578125,194.60000610351562,190.25999450683594,191.0,7372487
2025-05-29,191.83306884765625,192.9499969482422,196.14999389648438,188.5,192.0,9352833
2025-05-30,189.8048858642578,190.91000366210938,196.5,189.30999755859375,194.0,5704524
2025-06-02,193.74195861816406,194.8699951171875,198.0,192.50999450683594,194.0,12083354
2025-06-03,192.81735229492188,193.94000244140625,197.4499969482422,191.5500030517578,195.77000427246094,7042259
2025-06-04,219.183837890625,220.4600067138672,223.75,190.5,193.99000549316406,101551576
2025-06-05,216.88719177246094,218.14999389648438,225.52000427246094,216.60000610351562,221.88999938964844,33594108
2025-06-06,217.25506591796875,218.52000427246094,221.5,212.39999389648438,218.14999389648438,15893993
2025-06-09,216.77783203125,218.0399932861328,224.8000030517578,216.5,220.0,16126909
2025-06-10,214.49114990234375,215.74000549316406,222.5,214.5,219.3800048828125,9312927
2025-06-11,214.59056091308594,215.83999633789062,220.49000549316406,213.0,216.4600067138672,12994055
2025-06-12,205.2549285888672,206.4499969482422,219.5500030517578,204.24000549316406,216.35000610351562,12592598
2025-06-13,201.1885986328125,202.36000061035156,206.74000549316406,198.10000610351562,198.10000610351562,9356337
2025-06-16,203.8332061767578,205.02000427246094,205.88999938964844,195.50999450683594,202.99000549316406,7209777
2025-06-17,198.4744110107422,199.6300048828125,208.1999969482422,198.5,205.0,5741722
2025-06-18,196.25730895996094,197.39999389648438,203.35000610351562,196.5,199.0,6342877
2025-06-19,189.41714477539062,190.52000427246094,199.16000366210938,189.27999877929688,196.75,8179894
2025-06-20,196.20761108398438,197.35000610351562,199.39999389648438,189.4199981689453,190.3000030517578,10882131
2025-06-23,195.2034454345703,196.33999633789062,198.10000610351562,194.25999450683594,196.36000061035156,5161281
2025-06-24,199.71717834472656,200.8800048828125,205.69000244140625,199.0,199.0,10537800
2025-06-25,202.1132049560547,203.2899932861328,205.10000610351562,201.0,202.5,5575308
2025-06-26,201.81495666503906,202.99000549316406,207.0,201.41000366210938,204.30999755859375,4513409
2025-06-27,203.20684814453125,204.38999938964844,207.7899932861328,202.5800018310547,204.1699981689453,5642193
2025-06-30,201.76524353027344,202.94000244140625,207.5,202.35000610351562,205.0,3887950
2025-07-01,202.47113037109375,203.64999389648438,205.6699981689453,201.0,203.8800048828125,3591075
2025-07-02,200.0054931640625,201.1699981689453,205.1699981689453,200.25,204.0,3299849
2025-07-03,197.99717712402344,199.14999389648438,202.2899932861328,198.0,202.2899932861328,3765187
2025-07-04,198.39486694335938,199.5500030517578,200.8000030517578,197.39999389648438,199.1999969482422,2634568
2025-07-07,194.8455352783203,195.97999572753906,200.14999389648438,195.1999969482422,198.4499969482422,2786661
2025-07-08,193.63258361816406,194.75999450683594,197.07000732421875,192.6999969482422,196.0,2848853
2025-07-09,193.1454315185547,194.27000427246094,198.0,193.8300018310547,194.75999450683594,3026871
2025-07-10,192.4594268798828,193.5800018310547,197.8000030517578,192.8000030517578,194.4499969482422,2966014
2025-07-11,190.09320068359375,191.1999969482422,194.0,190.5,192.80999755859375,2312522
2025-07-14,189.96395874023438,191.07000732421875,192.10000610351562,189.8000030517578,191.4499969482422,2249697
2025-07-15,191.05758666992188,192.1699981689453,195.22999572753906,191.14999389648438,191.9199981689453,2833675
2025-07-16,190.1031494140625,191.2100067138672,193.80999755859375,190.11000061035156,192.5,3158926
2025-07-17,188.68142700195312,189.77999877929688,192.0800018310547,189.49000549316406,191.3800048828125,2257524
2025-07-18,185.81808471679688,186.89999389648438,190.63999938964844,186.1999969482422,190.49000549316406,1956331
2025-07-21,189.67562866210938,190.77999877929688,195.25,190.0,191.99000549316406,12778152
2025-07-22,187.04098510742188,188.1300048828125,191.5800018310547,187.5,191.3800048828125,2602140
2025-07-23,186.52398681640625,187.61000061035156,188.9499969482422,186.00999450683594,188.5,2377455
2025-07-24,185.55960083007812,186.63999938964844,188.99000549316406,186.10000610351562,188.4199981689453,1965976
2025-07-25,180.2008056640625,181.25,186.25,180.16000366210938,186.10000610351562,2234713
2025-07-28,175.09056091308594,176.11000061035156,182.25,175.11000061035156,180.47999572753906,2679010
2025-07-29,179.91249084472656,180.9600067138672,182.60000610351562,174.0800018310547,175.39999389648438,2942156
2025-07-30,178.51065063476562,179.5500030517578,182.88999938964844,179.0399932861328,181.00999450683594,1396809
2025-07-31,176.33331298828125,177.36000061035156,179.5,175.0399932861328,176.0500030517578,1722952
2025-08-01,173.33079528808594,174.33999633789062,178.58999633789062,174.0,177.94000244140625,1791232
2025-08-04,176.9298553466797,177.9600067138672,178.72000122070312,173.74000549316406,175.63999938964844,2228916
2025-08-05,174.09634399414062,175.11000061035156,180.2899932861328,174.47000122070312,178.1699981689453,2058983
2025-08-06,170.78561401367188,171.77999877929688,176.8300018310547,171.0,176.0,1747614
2025-08-07,166.7391815185547,167.7100067138672,168.5,164.0,164.9600067138672,5305071
2025-08-08,163.72671508789062,164.67999267578125,169.1699981689453,163.8000030517578,167.97000122070312,2059914
2025-08-11,167.5246124267578,168.5,169.5,162.8000030517578,164.5,2914190
2025-08-12,166.1724853515625,167.13999938964844,169.1999969482422,166.6999969482422,168.0,1508311
2025-08-13,166.64968872070312,167.6199951171875,169.89999389648438,166.61000061035156,167.39999389648438,1577144
2025-08-14,164.42266845703125,165.3800048828125,169.89999389648438,164.72000122070312,167.75999450683594,1770277
2025-08-18,166.152587890625,167.1199951171875,169.00999450683594,166.1999969482422,167.9199981689453,1382930
2025-08-19,171.03416442871094,172.02999877929688,172.99000549316406,166.89999389648438,167.80999755859375,2839311
2025-08-20,170.69613647460938,171.69000244140625,172.97999572753906,169.3000030517578,172.50999450683594,2384767
2025-08-21,169.1948699951172,170.17999267578125,174.75,169.39999389648438,172.24000549316406,2067644
2025-08-22,170.19903564453125,171.19000244140625,174.5,168.57000732421875,170.17999267578125,2730972
2025-08-25,168.2603302001953,169.24000549316406,172.75999450683594,169.0,172.75,1267129
2025-08-26,164.57179260253906,165.52999877929688,169.22999572753906,164.5,168.41000366210938,1527472
2025-08-28,160.19728088378906,161.1300048828125,164.92999267578125,160.5,164.5,1584379
2025-08-29,159.3919677734375,160.32000732421875,162.5,160.02000427246094,161.1999969482422,1516319
2025-09-01,165.51629638671875,166.47999572753906,167.25,160.52999877929688,161.5,2578351
2025-09-02,174.3647918701172,175.3800048828125,179.63999938964844,165.32000732421875,167.1300048828125,8844611
2025-09-03,171.08387756347656,172.0800018310547,175.75999450683594,171.61000061035156,175.19000244140625,2922869
2025-09-04,165.74497985839844,166.7100067138672,173.6999969482422,166.0,173.3000030517578,2597616
2025-09-05,167.99188232421875,168.97000122070312,169.5,166.4499969482422,167.0,1740532
2025-09-08,170.745849609375,171.74000549316406,172.85000610351562,169.35000610351562,169.8000030517578,1560147
2025-09-09,172.53543090820312,173.5399932861328,176.33999633789062,171.10000610351562,172.8000030517578,3483772
2025-09-10,171.75,172.75,176.5,172.11000061035156,174.42999267578125,2349804
2025-09-11,169.3699951171875,169.3699951171875,173.0,168.6999969482422,172.75,2466824
2025-09-12,172.3000030517578,172.3000030517578,174.10000610351562,169.64999389648438,169.97999572753906,2517375
2025-09-15,183.66000366210938,183.66000366210938,186.89999389648438,172.5500030517578,173.0,24729060
2025-09-16,185.2100067138672,185.2100067138672,186.4499969482422,181.36000061035156,185.0,6420945
2025-09-17,187.02000427246094,187.02000427246094,189.5,182.75,185.97999572753906,10071611
2025-09-18,185.89999389648438,185.89999389648438,188.25,185.0,187.5,3492040
2025-09-19,185.19000244140625,185.19000244140625,186.3300018310547,184.10000610351562,185.3000030517578,2424287
2025-09-22,182.0500030517578,182.0500030517578,185.60000610351562,180.75,184.49000549316406,2876230
2025-09-23,179.2899932861328,179.2899932861328,182.47999572753906,177.74000549316406,182.0500030517578,1762031
2025-09-24,174.9199981689453,174.9199981689453,179.89999389648438,174.1999969482422,179.89999389648438,1921321
2025-09-25,173.02999877929688,173.02999877929688,177.97000122070312,172.63999938964844,174.9199981689453,1653992
2025-09-26,169.85000610351562,169.85000610351562,173.39999389648438,168.27999877929688,173.02999877929688,2880383
2025-09-29,169.11000061035156,169.11000061035156,173.67999267578125,168.4499969482422,170.6999969482422,2222765
2025-09-30,170.97999572753906,170.97999572753906,171.97000122070312,169.44000244140625,170.0,1561113
2025-10-01,173.6199951171875,173.6199951171875,174.25,171.60000610351562,171.63999938964844,1940539
2025-10-03,174.58999633789062,174.58999633789062,175.44000244140625,172.14999389648438,173.99000549316406,1757215
2025-10-06,172.52000427246094,172.52000427246094,175.36000061035156,172.0800018310547,174.8000030517578,1267145
2025-10-07,182.60000610351562,182.60000610351562,184.63999938964844,172.52000427246094,172.52000427246094,10465367
2025-10-08,179.08999633789062,179.08999633789062,183.74000549316406,177.8000030517578,183.6999969482422,4334006
2025-10-09,177.82000732421875,177.82000732421875,180.27000427246094,176.60000610351562,179.97999572753906,2378042
2025-10-10,176.63999938964844,176.63999938964844,179.13999938964844,176.1999969482422,178.39999389648438,1767996
2025-10-13,173.91000366210938,173.91000366210938,175.8000030517578,173.30999755859375,175.8000030517578,1346982
2025-10-14,171.8800048828125,171.8800048828125,174.75999450683594,171.1300048828125,173.91000366210938,1575064
2025-10-15,173.58999633789062,173.58999633789062,175.2100067138672,171.72000122070312,172.66000366210938,1813257
2025-10-16,173.1300048828125,173.1300048828125,175.3000030517578,172.5500030517578,173.7899932861328,1193856
2025-10-17,169.02999877929688,169.02999877929688,172.9600067138672,168.1300048828125,172.1199951171875,2941851
2025-10-20,170.22999572753906,170.22999572753906,171.8000030517578,167.3000030517578,171.39999389648438,2842486
2025-10-21,170.75999450683594,170.75999450683594,171.4499969482422,170.11000061035156,171.0500030517578,442951
2025-10-23,169.44000244140625,169.44000244140625,172.1699981689453,169.0500030517578,171.5,1427990
2025-10-24,169.82000732421875,169.82000732421875,171.4499969482422,169.27999877929688,169.50999450683594,1158996
2025-10-27,170.24000549316406,170.24000549316406,172.3000030517578,170.0,170.86000061035156,2042884
2025-10-28,168.6999969482422,168.6999969482422,172.3000030517578,166.60000610351562,170.0,2011589
2025-10-29,172.22000122070312,172.22000122070312,172.89999389648438,168.6999969482422,169.0,2314321
2025-10-30,171.97000122070312,171.97000122070312,175.3000030517578,171.50999450683594,171.94000244140625,2086606
2025-10-31,169.6199951171875,169.6199951171875,172.3000030517578,169.0,171.88999938964844,1297534
2025-11-03,169.3800048828125,169.3800048828125,171.72000122070312,169.0,169.50999450683594,1253481
2025-11-04,168.16000366210938,168.16000366210938,169.88999938964844,167.47000122070312,169.6300048828125,1387725
2025-11-05,168.16000366210938,168.16000366210938,168.16000366210938,168.16000366210938,168.16000366210938,0
2025-11-06,163.5399932861328,163.5399932861328,168.44000244140625,162.5,168.44000244140625,2004456
2025-11-07,163.60000610351562,163.60000610351562,164.0,159.7100067138672,162.89999389648438,1578924
2025-11-10,162.94000244140625,162.94000244140625,164.8000030517578,162.5500030517578,164.1999969482422,822240
2025-11-11,164.3699951171875,164.3699951171875,165.1999969482422,162.16000366210938,163.10000610351562,1194097
2025-11-12,166.4499969482422,166.4499969482422,167.85000610351562,163.60000610351562,165.0,1530553
2025-11-13,161.1300048828125,161.1300048828125,164.0,160.6300048828125,161.0500030517578,3783077
2025-11-14,163.27000427246094,163.27000427246094,167.8000030517578,161.1999969482422,161.1999969482422,4180743
2025-11-17,168.49000549316406,168.49000549316406,172.3000030517578,163.2100067138672,163.58999633789062,12588402
2025-11-18,167.89999389648438,167.89999389648438,169.9499969482422,166.0,169.9499969482422,2338445
2025-11-19,166.27999877929688,166.27999877929688,168.3000030517578,165.3300018310547,168.10000610351562,1452276
2025-11-20,165.2100067138672,165.2100067138672,168.13999938964844,164.7899932861328,166.30999755859375,1597768
2025-11-21,162.3000030517578,162.3000030517578,165.16000366210938,162.0,164.58999633789062,1212588
2025-11-24,160.25,160.25,162.9499969482422,159.0,162.5,1338380
2025-11-25,160.8300018310547,160.8300018310547,162.52000427246094,158.64999389648438,160.4499969482422,1318122
2025-11-26,161.80999755859375,161.80999755859375,162.6999969482422,160.5500030517578,160.83999633789062,1154896
2025-11-27,162.47999572753906,162.47999572753906,166.39999389648438,161.8000030517578,163.0,2059897
2025-11-28,160.9199981689453,160.9199981689453,162.47999572753906,160.02000427246094,162.47999572753906,1082249
2025-12-01,159.47000122070312,159.47000122070312,162.0,158.8000030517578,161.67999267578125,1120832
2025-12-02,157.8699951171875,157.8699951171875,159.6699981689453,157.25,159.0,1037627
2025-12-03,155.16000366210938,155.16000366210938,158.1999969482422,154.3000030517578,157.24000549316406,1187269
2025-12-04,154.14999389648438,154.14999389648438,155.49000549316406,153.60000610351562,155.1999969482422,893496
2025-12-05,151.5800018310547,151.5800018310547,154.36000061035156,150.86000061035156,154.16000366210938,1141218
2025-12-08,146.85000610351562,146.85000610351562,151.6999969482422,145.5,151.55999755859375,2020970
2025-12-09,151.64999389648438,151.64999389648438,153.0,143.13999938964844,146.3000030517578,3064235
2025-12-10,149.66000366210938,149.66000366210938,154.97999572753906,149.10000610351562,152.0,1741089
2025-12-11,157.75999450683594,157.75999450683594,159.3699951171875,148.52999877929688,151.35000610351562,11814488
2025-12-12,157.16000366210938,157.16000366210938,157.89999389648438,155.0,156.89999389648438,1947136
2025-12-15,156.9199981689453,156.9199981689453,157.5,154.5,156.1999969482422,1358924
2025-12-16,153.27999877929688,153.27999877929688,156.1999969482422,152.61000061035156,156.0,1165614
2025-12-17,151.47000122070312,151.47000122070312,154.1999969482422,151.0,153.27999877929688,842308
2025-12-18,150.00999450683594,150.00999450683594,151.08999633789062,148.11000061035156,150.97999572753906,1348462
2025-12-19,152.9499969482422,152.9499969482422,153.39999389648438,149.94000244140625,150.00999450683594,1458573
2025-12-22,156.80999755859375,156.80999755859375,158.4499969482422,153.1999969482422,153.7899932861328,6432363
2025-12-23,169.3000030517578,169.3000030517578,177.3800048828125,156.5500030517578,157.9600067138672,57599646
2025-12-24,170.6999969482422,170.6999969482422,174.19000244140625,168.1999969482422,170.39999389648438,11552693
2025-12-25,170.6999969482422,170.6999969482422,170.6999969482422,170.6999969482422,170.6999969482422,0
2025-12-26,178.7100067138672,178.7100067138672,186.44000244140625,169.0,170.00999450683594,50323184
2025-12-29,172.77000427246094,172.77000427246094,182.22000122070312,172.1999969482422,178.88999938964844,8143713
2025-12-30,171.49000549316406,171.49000549316406,177.61000061035156,170.02000427246094,172.6999969482422,5393562
2025-12-31,177.64999389648438,177.64999389648438,180.3699951171875,171.5500030517578,171.5500030517578,12961469
2026-01-01,177.97999572753906,177.97999572753906,179.69000244140625,175.50999450683594,177.60000610351562,3712327
2026-01-02,179.22000122070312,179.22000122070312,182.3699951171875,177.91000366210938,178.77000427246094,6334893
2026-01-05,177.02000427246094,177.02000427246094,180.8000030517578,176.22000122070312,179.22000122070312,2913926
2026-01-06,177.25999450683594,177.25999450683594,181.52999877929688,175.8000030517578,177.39999389648438,4488652
2026-01-07,177.4199981689453,177.4199981689453,179.4499969482422,175.86000061035156,177.25999450683594,2786316
2026-01-08,169.77999877929688,169.77999877929688,178.60000610351562,168.4499969482422,177.8000030517578,4029278
2026-01-09,163.75,163.75,170.0,162.35000610351562,168.66000366210938,5348161
2026-01-12,163.77000427246094,163.77000427246094,164.94000244140625,159.10000610351562,163.66000366210938,4064090
2026-01-13,162.25,162.25,166.47999572753906,160.38999938964844,165.35000610351562,2820224
2026-01-14,164.97000122070312,164.97000122070312,167.72000122070312,161.13999938964844,161.13999938964844,6156105
2026-01-15,164.97000122070312,164.97000122070312,164.97000122070312,164.97000122070312,164.97000122070312,0
2026-01-16,162.49000549316406,162.49000549316406,166.27000427246094,162.0,165.72999572753906,2569432
