date_,adj close_heg.ns,close_heg.ns,high_heg.ns,low_heg.ns,open_heg.ns,volume_heg.ns
2025-04-04,473.0146789550781,474.70001220703125,498.70001220703125,470.1000061035156,498.3500061035156,866951
2025-04-07,453.5340881347656,455.1499938964844,461.0,406.1000061035156,410.0,1293109
2025-04-08,455.5269775390625,457.1499938964844,474.3999938964844,454.04998779296875,469.95001220703125,737503
2025-04-09,442.9717102050781,444.54998779296875,460.6499938964844,442.0,458.0,449514
2025-04-11,451.3917236328125,453.0,469.70001220703125,443.3999938964844,469.5,1053850
2025-04-15,472.9150390625,474.6000061035156,477.8500061035156,455.0,463.1499938964844,1011773
2025-04-16,478.0467529296875,479.75,485.0,473.54998779296875,477.95001220703125,753013
2025-04-17,477.2994079589844,479.0,492.0,475.6499938964844,479.75,1200056
2025-04-21,478.4951477050781,480.20001220703125,485.5,474.04998779296875,480.8999938964844,596588
2025-04-22,477.697998046875,479.3999938964844,497.70001220703125,475.6000061035156,485.04998779296875,1311803
2025-04-23,472.06805419921875,473.75,483.45001220703125,467.1499938964844,482.0,621889
2025-04-24,475.0075988769531,476.70001220703125,483.75,472.04998779296875,474.8999938964844,578695
2025-04-25,462.4523010253906,464.1000061035156,476.6000061035156,455.25,475.0,813618
2025-04-28,476.7015380859375,478.3999938964844,492.45001220703125,458.70001220703125,461.5,1775818
2025-04-29,470.5733642578125,472.25,486.70001220703125,470.0,480.0,470717
2025-04-30,464.6943359375,466.3500061035156,482.79998779296875,464.0,473.0,748416
2025-05-02,460.8580017089844,462.5,470.6000061035156,456.6499938964844,467.0,325310
2025-05-05,466.53778076171875,468.20001220703125,472.95001220703125,457.95001220703125,460.1000061035156,727209
2025-05-06,445.41302490234375,447.0,471.0,441.1000061035156,471.0,641995
2025-05-07,445.76177978515625,447.3500061035156,449.79998779296875,434.0,438.0,667398
2025-05-08,434.701171875,436.25,454.5,430.1000061035156,450.6000061035156,303101
2025-05-09,423.3914794921875,424.8999938964844,434.3999938964844,416.04998779296875,427.0,493728
2025-05-12,461.6551513671875,463.29998779296875,466.0,445.8500061035156,448.70001220703125,827840
2025-05-13,459.961181640625,461.6000061035156,467.70001220703125,458.6000061035156,464.0,342976
2025-05-14,486.4667663574219,488.20001220703125,492.70001220703125,463.0,464.3500061035156,2499122
2025-05-15,482.03253173828125,483.75,490.5,480.8500061035156,489.75,615664
2025-05-16,488.8582458496094,490.6000061035156,495.0,479.3999938964844,486.0,717101
2025-05-19,526.822998046875,528.7000122070312,550.9000244140625,492.6000061035156,492.8999938964844,14342722
2025-05-20,492.694580078125,494.45001220703125,519.0,492.3500061035156,515.0,3403597
2025-05-21,490.8013000488281,492.54998779296875,504.95001220703125,481.3999938964844,492.0,1574960
2025-05-22,478.4951477050781,480.20001220703125,497.8999938964844,475.54998779296875,491.0,816418
2025-05-23,493.5415344238281,495.29998779296875,514.5999755859375,477.70001220703125,483.79998779296875,3007472
2025-05-26,486.0681457519531,487.79998779296875,495.0,486.95001220703125,495.0,443610
2025-05-27,498.1252136230469,499.8999938964844,509.20001220703125,488.1499938964844,489.04998779296875,1273905
2025-05-28,488.9578857421875,490.70001220703125,499.95001220703125,488.3999938964844,498.04998779296875,425536
2025-05-29,512.5238647460938,514.3499755859375,525.7999877929688,488.6000061035156,492.70001220703125,4497298
2025-05-30,521.6414184570312,523.5,532.0,512.25,514.3499755859375,2324079
2025-06-02,517.406494140625,519.25,526.9000244140625,515.25,523.9000244140625,598555
2025-06-03,515.5132446289062,517.3499755859375,538.7000122070312,511.54998779296875,526.0,2031625
2025-06-04,521.0933837890625,522.9500122070312,535.9500122070312,505.75,517.0499877929688,1982677
2025-06-05,522.6378784179688,524.5,539.0,520.7000122070312,524.0,1274609
2025-06-06,520.6449584960938,522.5,529.4500122070312,520.9000244140625,525.9500122070312,461655
2025-06-09,521.6414184570312,523.5,529.9000244140625,521.6500244140625,523.7999877929688,506308
2025-06-10,525.2785034179688,527.1500244140625,539.9000244140625,524.9500122070312,527.0,1277021
2025-06-11,513.221435546875,515.0499877929688,537.7999877929688,513.7000122070312,530.0,1024557
2025-06-12,503.2569274902344,505.04998779296875,523.9500122070312,501.29998779296875,517.9500122070312,594914
2025-06-13,501.7622375488281,503.54998779296875,508.79998779296875,492.95001220703125,494.95001220703125,465799
2025-06-16,502.9081726074219,504.70001220703125,511.75,491.0,501.0,696554
2025-06-17,500.7159729003906,502.5,510.6000061035156,498.0,507.70001220703125,416600
2025-06-18,499.2711181640625,501.04998779296875,508.8500061035156,492.6499938964844,499.8999938964844,605892
2025-06-19,485.4703063964844,487.20001220703125,506.8999938964844,481.0,501.04998779296875,488171
2025-06-20,486.8653259277344,488.6000061035156,493.8999938964844,484.3500061035156,485.8999938964844,392746
2025-06-23,491.9970397949219,493.75,497.29998779296875,481.0,485.0,417308
2025-06-24,489.6553955078125,491.3999938964844,503.70001220703125,489.3999938964844,498.0,399598
2025-06-25,491.9970397949219,493.75,505.8500061035156,492.29998779296875,494.0,503102
2025-06-26,493.59136962890625,495.3500061035156,500.54998779296875,492.75,496.5,313340
2025-06-27,507.89044189453125,509.70001220703125,529.0,496.0,498.79998779296875,2793402
2025-06-30,508.1893615722656,510.0,521.9500122070312,505.8500061035156,512.0,976091
2025-07-01,511.5274353027344,513.3499755859375,524.0,510.6000061035156,512.5999755859375,646235
2025-07-02,501.11456298828125,502.8999938964844,512.9000244140625,500.1499938964844,510.8999938964844,571996
2025-07-03,503.85479736328125,505.6499938964844,508.45001220703125,502.20001220703125,503.0,288061
2025-07-04,503.655517578125,505.45001220703125,510.70001220703125,502.3500061035156,505.6499938964844,257541
2025-07-07,487.5130310058594,489.25,506.0,487.1000061035156,505.5,522874
2025-07-08,492.694580078125,494.45001220703125,498.0,488.04998779296875,489.25,286939
2025-07-09,491.4988098144531,493.25,499.8500061035156,492.0,496.8999938964844,245905
2025-07-10,499.3707580566406,501.1499938964844,506.6000061035156,494.0,494.0,480238
2025-07-11,503.655517578125,505.45001220703125,513.4000244140625,499.8500061035156,501.70001220703125,617460
2025-07-14,529.563232421875,531.4500122070312,535.9500122070312,494.54998779296875,504.79998779296875,3208968
2025-07-15,530.0115966796875,531.9000244140625,541.6500244140625,528.0499877929688,535.7000122070312,1440257
2025-07-16,531.3070068359375,533.2000122070312,547.4000244140625,528.2000122070312,531.5,1425499
2025-07-17,548.4957275390625,550.4500122070312,557.0,533.2000122070312,534.0,3731594
2025-07-18,537.3853149414062,539.2999877929688,563.0,537.0,559.0,1572704
2025-07-21,536.7376708984375,538.6500244140625,559.0,535.5,546.0,1354391
2025-07-22,538.7305297851562,540.6500244140625,549.0,538.0,539.0499877929688,579918
2025-07-23,539.228759765625,541.1500244140625,544.0,531.2999877929688,541.6500244140625,506121
2025-07-24,528.9154663085938,530.7999877929688,547.9000244140625,528.0999755859375,543.0,514231
2025-07-25,511.876220703125,513.7000122070312,532.0,508.6000061035156,531.7000122070312,679840
2025-07-28,513.0220947265625,514.8499755859375,522.7999877929688,507.04998779296875,514.0,441672
2025-07-29,523.4848022460938,525.3499755859375,527.0,510.6000061035156,514.0499877929688,396580
2025-07-30,532.353271484375,534.25,539.0499877929688,524.9000244140625,525.0,578316
2025-07-31,571.0653076171875,573.0999755859375,619.0,542.0999755859375,551.3499755859375,46705589
2025-08-01,530.7091064453125,532.5999755859375,583.7000122070312,525.2999877929688,576.0,6685699
2025-08-04,528.367431640625,530.25,542.6500244140625,520.7000122070312,535.8499755859375,2965972
2025-08-05,525.4777221679688,527.3499755859375,540.0,523.5499877929688,533.9500122070312,1090556
2025-08-06,521.0933837890625,522.9500122070312,535.4500122070312,518.7000122070312,529.0,1073836
2025-08-07,517.9047241210938,519.75,525.0,509.0,521.0,688897
2025-08-08,504.0042419433594,505.79998779296875,520.75,503.3999938964844,519.0,460883
2025-08-11,503.755126953125,505.54998779296875,513.6500244140625,500.0,504.79998779296875,567368
2025-08-12,505.20001220703125,507.0,514.3499755859375,501.1000061035156,506.0,636458
2025-08-13,503.0,503.0,513.0,501.79998779296875,508.04998779296875,365106
2025-08-14,504.29998779296875,504.29998779296875,507.25,495.1000061035156,505.0,554749
2025-08-18,513.9000244140625,513.9000244140625,520.7000122070312,501.0,508.04998779296875,814327
2025-08-19,509.54998779296875,509.54998779296875,519.8499755859375,508.0,516.0,654107
2025-08-20,502.0,502.0,512.5499877929688,500.6499938964844,509.0,553727
2025-08-21,496.6499938964844,496.6499938964844,508.8500061035156,495.6000061035156,505.0,537998
2025-08-22,486.70001220703125,486.70001220703125,501.3999938964844,485.0,498.8999938964844,575554
2025-08-25,490.95001220703125,490.95001220703125,493.20001220703125,485.25,489.0,376168
2025-08-26,478.20001220703125,478.20001220703125,490.0,476.0,490.0,334890
2025-08-28,470.95001220703125,470.95001220703125,479.8500061035156,470.0,476.1000061035156,303576
2025-08-29,462.0,462.0,473.1000061035156,459.79998779296875,471.0,363586
2025-09-01,478.45001220703125,478.45001220703125,480.75,465.1499938964844,466.6000061035156,491006
2025-09-02,478.25,478.25,498.0,475.6000061035156,479.0,800647
2025-09-03,490.25,490.25,495.0,478.3999938964844,481.5,598186
2025-09-04,496.6000061035156,496.6000061035156,510.79998779296875,493.0,494.29998779296875,1632493
2025-09-05,492.45001220703125,492.45001220703125,501.0,490.3999938964844,498.79998779296875,415169
2025-09-08,491.1000061035156,491.1000061035156,506.6000061035156,485.70001220703125,495.5,592203
2025-09-09,499.1000061035156,499.1000061035156,501.0,490.20001220703125,493.5,426064
2025-09-10,508.8500061035156,508.8500061035156,512.0,501.0,502.0,1003567
2025-09-11,510.45001220703125,510.45001220703125,515.9000244140625,503.8999938964844,512.9000244140625,689909
2025-09-12,518.5499877929688,518.5499877929688,523.0,507.0,510.95001220703125,1072838
2025-09-15,514.4500122070312,514.4500122070312,524.7000122070312,512.5,519.1500244140625,752190
2025-09-16,510.5,510.5,529.4500122070312,508.1499938964844,516.0,1206242
2025-09-17,518.6500244140625,518.6500244140625,522.4000244140625,510.54998779296875,512.9000244140625,542314
2025-09-18,518.75,518.75,531.0,515.5999755859375,520.9000244140625,1117121
2025-09-19,521.3499755859375,521.3499755859375,526.9000244140625,516.3499755859375,519.0,672131
2025-09-22,517.2000122070312,517.2000122070312,528.5999755859375,515.0499877929688,521.0,481523
2025-09-23,519.3499755859375,519.3499755859375,529.7000122070312,516.3499755859375,519.0,758187
2025-09-24,521.9000244140625,521.9000244140625,526.0,517.0,518.0,522066
2025-09-25,521.7999877929688,521.7999877929688,532.5,518.0499877929688,520.0999755859375,1015799
2025-09-26,506.75,506.75,521.4500122070312,504.70001220703125,520.9000244140625,513348
2025-09-29,507.6499938964844,507.6499938964844,519.0,506.0,508.0,474270
2025-09-30,504.8999938964844,504.8999938964844,511.0,501.1000061035156,509.95001220703125,266363
2025-10-01,513.4000244140625,513.4000244140625,518.2000122070312,506.8999938964844,507.45001220703125,340088
2025-10-03,516.9000244140625,516.9000244140625,521.25,512.2999877929688,515.0,601093
2025-10-06,520.0999755859375,520.0999755859375,534.9000244140625,516.5499877929688,517.0,872730
2025-10-07,510.75,510.75,523.2999877929688,509.1499938964844,520.2999877929688,498732
2025-10-08,515.75,515.75,544.0,509.6499938964844,511.1499938964844,3702439
2025-10-09,535.3499755859375,535.3499755859375,551.2000122070312,517.0,518.75,3797564
2025-10-10,515.2000122070312,515.2000122070312,531.7999877929688,512.5,531.7000122070312,1621813
2025-10-13,519.4500122070312,519.4500122070312,522.4000244140625,506.20001220703125,515.4000244140625,783214
2025-10-14,518.5999755859375,518.5999755859375,529.7000122070312,515.0,520.0,772100
2025-10-15,511.29998779296875,511.29998779296875,524.0,506.0,518.0999755859375,824815
2025-10-16,521.3499755859375,521.3499755859375,526.4000244140625,512.0999755859375,513.9000244140625,945628
2025-10-17,512.25,512.25,527.9500122070312,511.1499938964844,518.0,441286
2025-10-20,506.79998779296875,506.79998779296875,516.0,504.1000061035156,514.5999755859375,402535
2025-10-21,513.1500244140625,513.1500244140625,515.7000122070312,508.5,508.8500061035156,97340
2025-10-23,514.4000244140625,514.4000244140625,523.5499877929688,510.6000061035156,516.0,449391
2025-10-24,515.7000122070312,515.7000122070312,526.2000122070312,514.4000244140625,516.5999755859375,507984
2025-10-27,524.2000122070312,524.2000122070312,525.9000244140625,515.0,518.0,625086
2025-10-28,534.7999877929688,534.7999877929688,537.8499755859375,523.9500122070312,524.2000122070312,1469920
2025-10-29,580.5999755859375,580.5999755859375,585.0,536.0,538.0,9487780
2025-10-30,588.8499755859375,588.8499755859375,598.0,570.5,578.0,3180111
2025-10-31,591.0,591.0,594.0,581.0999755859375,587.0,1127330
2025-11-03,583.5499877929688,583.5499877929688,606.5499877929688,582.0,591.0,1201834
2025-11-04,579.7000122070312,579.7000122070312,592.5,578.0999755859375,584.0,638595
2025-11-05,579.7000122070312,579.7000122070312,579.7000122070312,579.7000122070312,579.7000122070312,0
2025-11-06,556.6500244140625,556.6500244140625,583.2000122070312,555.0499877929688,582.2999877929688,788256
2025-11-07,549.5,549.5,557.0,544.0,556.0,501238
2025-11-10,519.2999877929688,519.2999877929688,555.25,511.04998779296875,550.7000122070312,1530693
2025-11-11,531.7999877929688,531.7999877929688,581.7000122070312,527.0,540.0,25128586
2025-11-12,522.1500244140625,522.1500244140625,538.7999877929688,520.3499755859375,535.5,2008269
2025-11-13,515.25,515.25,529.7999877929688,514.0,525.2999877929688,1101604
2025-11-14,515.9000244140625,515.9000244140625,521.5999755859375,513.5999755859375,516.0,745163
2025-11-17,511.0,511.0,517.9000244140625,505.75,515.0,913203
2025-11-18,516.9500122070312,516.9500122070312,524.4500122070312,505.6000061035156,510.0,1686317
2025-11-19,520.0999755859375,520.0999755859375,523.4000244140625,511.04998779296875,518.7000122070312,792713
2025-11-20,513.4500122070312,513.4500122070312,527.7999877929688,511.0,522.0,633493
2025-11-21,503.45001220703125,503.45001220703125,515.5499877929688,501.70001220703125,513.9500122070312,600067
2025-11-24,496.8999938964844,496.8999938964844,504.54998779296875,490.95001220703125,504.0,512293
2025-11-25,525.4000244140625,525.4000244140625,532.9000244140625,492.75,499.0,7623207
2025-11-26,547.6500244140625,547.6500244140625,550.0,517.4500122070312,524.0,3789827
2025-11-27,533.75,533.75,547.0,532.0,545.2000122070312,934920
2025-11-28,527.7000122070312,527.7000122070312,534.2999877929688,526.2999877929688,534.0,523992
2025-12-01,522.0999755859375,522.0999755859375,533.2999877929688,520.25,527.7000122070312,614805
2025-12-02,520.0,520.0,526.75,518.0999755859375,522.0,418530
2025-12-03,523.7000122070312,523.7000122070312,526.5999755859375,518.6500244140625,522.0,393083
2025-12-04,523.0999755859375,523.0999755859375,535.5499877929688,522.0,524.0,883365
2025-12-05,520.5,520.5,527.7000122070312,515.0999755859375,523.2999877929688,477245
2025-12-08,521.2999877929688,521.2999877929688,526.4500122070312,513.5999755859375,521.0499877929688,475124
2025-12-09,536.75,536.75,538.5,510.75,521.0,1009924
2025-12-10,547.0999755859375,547.0999755859375,548.0999755859375,535.5,535.5,987318
2025-12-11,533.25,533.25,558.0,532.0,550.5499877929688,1166624
2025-12-12,534.5,534.5,539.7999877929688,532.0999755859375,533.5999755859375,435141
2025-12-15,535.6500244140625,535.6500244140625,548.2999877929688,532.0499877929688,535.0,883594
2025-12-16,534.0,534.0,538.5999755859375,529.8499755859375,535.7000122070312,269431
2025-12-17,526.25,526.25,535.2999877929688,525.0,535.0,265847
2025-12-18,520.5,520.5,529.0499877929688,520.0,525.9500122070312,233169
2025-12-19,530.2000122070312,530.2000122070312,531.9000244140625,521.25,523.9000244140625,345772
2025-12-22,530.0499877929688,530.0499877929688,536.8499755859375,528.3499755859375,531.4000244140625,459583
2025-12-23,539.0,539.0,548.7999877929688,530.0,531.0999755859375,1296360
2025-12-24,550.5499877929688,550.5499877929688,564.4500122070312,541.25,541.25,3443683
2025-12-25,550.5499877929688,550.5499877929688,550.5499877929688,550.5499877929688,550.5499877929688,0
2025-12-26,559.7999877929688,559.7999877929688,571.0,546.7999877929688,550.5499877929688,1784193
2025-12-29,600.25,600.25,606.4500122070312,560.4000244140625,562.4000244140625,9747732
2025-12-30,600.7000122070312,600.7000122070312,605.0,572.0,594.0,4714980
2025-12-31,623.8499755859375,623.8499755859375,672.0,597.25,601.9500122070312,25491810
2026-01-01,624.1500244140625,624.1500244140625,638.0,615.5,626.0,4891684
2026-01-02,619.7000122070312,619.7000122070312,627.7000122070312,606.8499755859375,624.2000122070312,2483233
2026-01-05,620.2999877929688,620.2999877929688,634.7999877929688,617.0,623.7999877929688,2213242
2026-01-06,637.5,637.5,644.9000244140625,617.25,625.2000122070312,4994967
2026-01-07,618.5499877929688,618.5499877929688,637.2000122070312,613.0,637.0,1542944
2026-01-08,599.0,599.0,616.2000122070312,595.2000122070312,615.0,1539210
2026-01-09,574.5499877929688,574.5499877929688,603.7000122070312,572.5,594.9000244140625,1318109
2026-01-12,569.5999755859375,569.5999755859375,583.1500244140625,562.0499877929688,577.0,1114732
2026-01-13,550.7000122070312,550.7000122070312,584.6500244140625,536.0,580.0,2533772
2026-01-14,565.0,565.0,584.4500122070312,550.75,554.0,5548142
2026-01-16,577.25,577.25,584.2000122070312,565.0999755859375,567.0,1838911
