date_,adj close_pnb.ns,close_pnb.ns,high_pnb.ns,low_pnb.ns,open_pnb.ns,volume_pnb.ns
2025-03-19,88.45680236816406,91.0199966430664,91.33000183105469,89.0999984741211,89.5,20155513
2025-03-20,88.72891998291016,91.30000305175781,92.83000183105469,90.91000366210938,91.66000366210938,16000840
2025-03-21,90.51710510253906,93.13999938964844,93.43000030517578,91.0,91.30000305175781,22838586
2025-03-24,93.22853088378906,95.93000030517578,96.29000091552734,93.6500015258789,94.19999694824219,25103209
2025-03-25,91.1682357788086,93.80999755859375,96.5999984741211,93.51000213623047,96.5,20148506
2025-03-26,90.24498748779297,92.86000061035156,94.73999786376953,92.69000244140625,93.86000061035156,19904559
2025-03-27,93.69502258300781,96.41000366210938,96.76000213623047,91.91999816894531,92.69000244140625,62010832
2025-03-28,93.42289733886719,96.12999725341797,97.9800033569336,95.5,96.41000366210938,21712434
2025-04-01,93.52980041503906,96.23999786376953,97.19999694824219,94.95999908447266,95.0,13402932
2025-04-02,94.59882354736328,97.33999633789062,97.5999984741211,94.7699966430664,96.69999694824219,14393929
2025-04-03,96.21208190917969,99.0,99.9000015258789,96.36000061035156,96.55000305175781,25310675
2025-04-04,93.8893814086914,96.61000061035156,99.33999633789062,96.02999877929688,99.08999633789062,21189363
2025-04-07,92.2469711303711,94.91999816894531,95.29000091552734,90.08000183105469,90.9800033569336,28484870
2025-04-08,94.18093872070312,96.91000366210938,97.56999969482422,94.95999908447266,96.5,22062343
2025-04-09,93.06332397460938,95.76000213623047,97.06999969482422,94.55000305175781,96.69999694824219,17823534
2025-04-11,93.37431335449219,96.08000183105469,97.4000015258789,95.9000015258789,97.4000015258789,11396866
2025-04-15,93.86994171142578,96.58999633789062,98.4000015258789,96.18000030517578,98.4000015258789,23242204
2025-04-16,96.04686737060547,98.83000183105469,99.0999984741211,96.41000366210938,96.9000015258789,29347045
2025-04-17,96.697998046875,99.5,100.0999984741211,98.44999694824219,98.77999877929688,24865290
2025-04-21,99.41915130615234,102.30000305175781,102.88999938964844,99.91000366210938,100.0999984741211,28222350
2025-04-22,100.46873474121094,103.37999725341797,104.75,102.66000366210938,102.8499984741211,31806010
2025-04-23,100.1091537475586,103.01000213623047,104.44000244140625,101.41999816894531,104.19999694824219,34299231
2025-04-24,99.8078842163086,102.69999694824219,103.91999816894531,102.44999694824219,102.9000015258789,25468633
2025-04-25,96.49391174316406,99.29000091552734,103.38999938964844,98.52999877929688,103.38999938964844,31662135
2025-04-28,99.29280853271484,102.16999816894531,102.94999694824219,99.2300033569336,99.29000091552734,24194152
2025-04-29,99.73985290527344,102.62999725341797,104.94999694824219,102.19999694824219,103.30999755859375,22707240
2025-04-30,97.38800048828125,100.20999908447266,102.33000183105469,99.55000305175781,102.33000183105469,14741011
2025-05-02,96.697998046875,99.5,101.66000366210938,99.0999984741211,100.20999908447266,13300520
2025-05-05,96.60081481933594,99.4000015258789,100.56999969482422,99.19999694824219,99.4000015258789,11864456
2025-05-06,91.80964660644531,94.47000122070312,100.22000122070312,94.01000213623047,99.97000122070312,27001134
2025-05-07,91.59584045410156,94.25,96.88999938964844,92.80999755859375,94.19999694824219,89567019
2025-05-08,88.7872314453125,91.36000061035156,95.80000305175781,90.9000015258789,95.5,65955601
2025-05-09,89.38005065917969,91.97000122070312,92.3499984741211,89.44999694824219,90.0,35798578
2025-05-12,93.08275604248047,95.77999877929688,95.94999694824219,94.55000305175781,95.5,31855906
2025-05-13,94.92925262451172,97.68000030517578,98.30999755859375,95.4000015258789,95.77999877929688,26387953
2025-05-14,95.12361907958984,97.87999725341797,98.44999694824219,97.19999694824219,98.3499984741211,17627909
2025-05-15,95.55123138427734,98.31999969482422,98.47000122070312,97.75,98.3499984741211,14979089
2025-05-16,96.12461853027344,98.91000366210938,99.55000305175781,98.55000305175781,98.69999694824219,15230863
2025-05-19,98.06829833984375,100.91000366210938,102.9000015258789,99.0,99.05000305175781,39689793
2025-05-20,97.66011810302734,100.48999786376953,102.25,100.19999694824219,101.9000015258789,30343187
2025-05-21,99.0304183959961,101.9000015258789,102.12999725341797,100.01000213623047,100.5199966430664,19338345
2025-05-22,97.54350280761719,100.37000274658203,102.2300033569336,99.27999877929688,101.79000091552734,18817135
2025-05-23,97.55321502685547,100.37999725341797,100.86000061035156,99.55000305175781,100.77999877929688,14814597
2025-05-26,98.11688232421875,100.95999908447266,101.48999786376953,100.19999694824219,101.0,13008222
2025-05-27,99.14703369140625,102.0199966430664,102.66000366210938,100.11000061035156,101.19999694824219,21239984
2025-05-28,99.40943145751953,102.29000091552734,102.5999984741211,101.70999908447266,102.30000305175781,13261838
2025-05-29,99.42886352539062,102.30999755859375,103.19000244140625,101.51000213623047,102.80000305175781,20854888
2025-05-30,102.84001922607422,105.81999969482422,106.25,101.0999984741211,102.70999908447266,60718136
2025-06-02,105.40567779541016,108.45999908447266,109.19999694824219,106.0,106.5,57785074
2025-06-03,106.35808563232422,109.44000244140625,109.98999786376953,108.0,109.19999694824219,48035394
2025-06-04,106.45526885986328,109.54000091552734,111.25,108.6500015258789,109.51000213623047,46696794
2025-06-05,105.94990539550781,109.0199966430664,110.30000305175781,108.5,110.12000274658203,19273632
2025-06-06,107.07723999023438,110.18000030517578,111.80000305175781,108.30000305175781,109.38999938964844,50759755
2025-06-09,109.04035186767578,112.19999694824219,112.88999938964844,110.76000213623047,111.20999908447266,30600259
2025-06-10,108.6224594116211,111.7699966430664,112.75,111.19999694824219,112.75,22892516
2025-06-11,107.19386291503906,110.30000305175781,111.87999725341797,109.72000122070312,111.7699966430664,23164768
2025-06-12,104.97806549072266,108.0199966430664,110.8499984741211,107.5999984741211,110.5,26281617
2025-06-13,103.60777282714844,106.61000061035156,107.4000015258789,105.19999694824219,105.19999694824219,16086387
2025-06-16,103.78270721435547,106.79000091552734,107.0,104.80999755859375,106.5,19801768
2025-06-17,102.89833068847656,105.87999725341797,108.41999816894531,105.69999694824219,107.25,16226787
2025-06-18,102.50959777832031,105.4800033569336,106.48999786376953,105.0,105.87999725341797,15465092
2025-06-19,100.08000183105469,102.9800033569336,105.87999725341797,102.55000305175781,105.08000183105469,22033703
2025-06-20,103.04000091552734,103.04000091552734,104.1500015258789,100.5199966430664,101.0,27593358
2025-06-23,103.91000366210938,103.91000366210938,104.30000305175781,102.08999633789062,102.08999633789062,13950918
2025-06-24,105.22000122070312,105.22000122070312,106.62000274658203,105.0,105.08000183105469,16440497
2025-06-25,105.94000244140625,105.94000244140625,106.25,105.13999938964844,105.62000274658203,12173043
2025-06-26,106.25,106.25,106.54000091552734,104.9000015258789,106.0,15388837
2025-06-27,106.33999633789062,106.33999633789062,108.48999786376953,106.12999725341797,107.0,34112048
2025-06-30,110.5,110.5,110.6500015258789,106.69999694824219,107.06999969482422,46860515
2025-07-01,113.06999969482422,113.06999969482422,113.48999786376953,109.30999755859375,110.6500015258789,45219119
2025-07-02,113.8499984741211,113.8499984741211,114.16999816894531,112.4000015258789,113.0999984741211,33831963
2025-07-03,110.2300033569336,110.2300033569336,114.05999755859375,109.91000366210938,113.01000213623047,47921007
2025-07-04,110.8499984741211,110.8499984741211,111.0999984741211,109.86000061035156,110.4000015258789,14099494
2025-07-07,112.51000213623047,112.51000213623047,112.75,110.62999725341797,110.8499984741211,19932784
2025-07-08,112.01000213623047,112.01000213623047,112.8499984741211,111.37999725341797,112.38999938964844,15179741
2025-07-09,111.0,111.0,112.69999694824219,110.80000305175781,111.80000305175781,13299578
2025-07-10,109.76000213623047,109.76000213623047,111.5,109.25,111.30000305175781,9936541
2025-07-11,110.20999908447266,110.20999908447266,111.0999984741211,108.6500015258789,109.73999786376953,23104885
2025-07-14,110.72000122070312,110.72000122070312,112.44999694824219,110.1500015258789,110.41999816894531,17983635
2025-07-15,112.23999786376953,112.23999786376953,113.12999725341797,110.75,110.83000183105469,20906645
2025-07-16,114.97000122070312,114.97000122070312,115.70999908447266,111.86000061035156,112.37000274658203,38340707
2025-07-17,113.79000091552734,113.79000091552734,115.5999984741211,113.0999984741211,115.0999984741211,22239170
2025-07-18,113.3499984741211,113.3499984741211,114.80999755859375,113.0999984741211,113.98999786376953,15854726
2025-07-21,112.5999984741211,112.5999984741211,113.80000305175781,111.66999816894531,113.5,11198845
2025-07-22,109.33000183105469,109.33000183105469,113.0999984741211,109.12000274658203,113.0999984741211,17927369
2025-07-23,109.91999816894531,109.91999816894531,110.25,108.18000030517578,109.5999984741211,15531241
2025-07-24,110.66999816894531,110.66999816894531,111.05000305175781,108.25,110.33999633789062,18292039
2025-07-25,108.41000366210938,108.41000366210938,111.3499984741211,108.05000305175781,110.5999984741211,13476837
2025-07-28,106.79000091552734,106.79000091552734,109.37999725341797,106.52999877929688,108.36000061035156,13900856
2025-07-29,109.29000091552734,109.29000091552734,109.5,106.25,106.25,13189443
2025-07-30,108.0999984741211,108.0999984741211,111.1500015258789,107.61000061035156,109.55000305175781,49635403
2025-07-31,105.37999725341797,105.37999725341797,107.44000244140625,103.91999816894531,107.19999694824219,42679661
2025-08-01,103.18000030517578,103.18000030517578,105.37999725341797,103.0,105.30000305175781,15311997
2025-08-04,104.66000366210938,104.66000366210938,104.94999694824219,103.0,103.12000274658203,14966403
2025-08-05,103.66000366210938,103.66000366210938,105.13999938964844,103.31999969482422,104.9000015258789,12126864
2025-08-06,103.83000183105469,103.83000183105469,104.80000305175781,102.8499984741211,103.80000305175781,15512043
2025-08-07,104.69000244140625,104.69000244140625,104.94000244140625,102.58999633789062,103.5,13506257
2025-08-08,103.94999694824219,103.94999694824219,104.87999725341797,103.5,104.69000244140625,8369676
2025-08-11,106.54000091552734,106.54000091552734,106.75,103.83999633789062,103.98999786376953,18974904
2025-08-12,106.6500015258789,106.6500015258789,107.25,106.06999969482422,106.86000061035156,12072884
2025-08-13,106.63999938964844,106.63999938964844,107.37999725341797,106.16000366210938,107.0,8965266
2025-08-14,106.27999877929688,106.27999877929688,107.1500015258789,105.87999725341797,106.6500015258789,6165564
2025-08-18,106.7699966430664,106.7699966430664,107.56999969482422,106.58999633789062,107.0,9504227
2025-08-19,107.9000015258789,107.9000015258789,108.05999755859375,106.29000091552734,106.87000274658203,8566550
2025-08-20,107.11000061035156,107.11000061035156,108.05000305175781,107.0,107.5,8595474
2025-08-21,107.16000366210938,107.16000366210938,108.0,107.05000305175781,107.5,5887988
2025-08-22,105.29000091552734,105.29000091552734,107.69000244140625,105.11000061035156,107.0999984741211,9660703
2025-08-25,105.22000122070312,105.22000122070312,106.37999725341797,105.0999984741211,105.58999633789062,5672554
2025-08-26,102.7699966430664,102.7699966430664,105.38999938964844,102.48999786376953,105.18000030517578,15307243
2025-08-28,101.44999694824219,101.44999694824219,103.27999877929688,101.11000061035156,102.7699966430664,13540127
2025-08-29,100.87999725341797,100.87999725341797,102.41999816894531,100.5999984741211,101.01000213623047,15792366
2025-09-01,102.29000091552734,102.29000091552734,102.44999694824219,100.94999694824219,101.0,6263914
2025-09-02,102.86000061035156,102.86000061035156,103.94999694824219,101.91999816894531,102.51000213623047,7852890
2025-09-03,104.30000305175781,104.30000305175781,104.5,102.61000061035156,102.75,8068130
2025-09-04,103.41999816894531,103.41999816894531,105.19000244140625,103.18000030517578,104.80000305175781,6207983
2025-09-05,103.75,103.75,104.16000366210938,102.62000274658203,103.41999816894531,7493048
2025-09-08,104.20999908447266,104.20999908447266,104.9000015258789,103.80000305175781,103.80000305175781,7612044
2025-09-09,104.27999877929688,104.27999877929688,104.77999877929688,103.80000305175781,104.29000091552734,5973767
2025-09-10,106.26000213623047,106.26000213623047,106.87999725341797,104.5999984741211,104.5999984741211,13116266
2025-09-11,107.76000213623047,107.76000213623047,108.69000244140625,106.25,106.5,15257427
2025-09-12,107.30999755859375,107.30999755859375,108.2300033569336,107.05000305175781,108.0,8049228
2025-09-15,108.51000213623047,108.51000213623047,109.20999908447266,107.30999755859375,107.30999755859375,10490843
2025-09-16,108.44000244140625,108.44000244140625,109.19999694824219,108.08999633789062,108.68000030517578,7126933
2025-09-17,111.97000122070312,111.97000122070312,112.16000366210938,108.05999755859375,108.5999984741211,33492032
2025-09-18,111.86000061035156,111.86000061035156,113.20999908447266,111.12999725341797,112.5,15714147
2025-09-19,113.30000305175781,113.30000305175781,114.30000305175781,111.86000061035156,112.5,27593935
2025-09-22,113.04000091552734,113.04000091552734,115.0,112.69999694824219,113.29000091552734,16831733
2025-09-23,113.43000030517578,113.43000030517578,114.08999633789062,112.43000030517578,113.08999633789062,12673502
2025-09-24,111.01000213623047,111.01000213623047,114.48999786376953,110.61000061035156,114.19999694824219,16817280
2025-09-25,111.4000015258789,111.4000015258789,112.25,110.41999816894531,111.0199966430664,14583301
2025-09-26,107.79000091552734,107.79000091552734,111.33999633789062,107.30000305175781,111.11000061035156,18377053
2025-09-29,109.51000213623047,109.51000213623047,110.2300033569336,107.9000015258789,107.9000015258789,16244160
2025-09-30,112.83000183105469,112.83000183105469,113.69999694824219,109.8499984741211,110.04000091552734,37086442
2025-10-01,112.55000305175781,112.55000305175781,113.55999755859375,111.19999694824219,112.69999694824219,19565179
2025-10-03,114.37000274658203,114.37000274658203,114.8499984741211,112.44000244140625,112.6500015258789,23883726
2025-10-06,114.54000091552734,114.54000091552734,115.5999984741211,113.62999725341797,114.80000305175781,18071031
2025-10-07,114.16999816894531,114.16999816894531,115.0999984741211,113.75,114.54000091552734,11663822
2025-10-08,113.13999938964844,113.13999938964844,114.4800033569336,112.0199966430664,114.18000030517578,14787767
2025-10-09,114.30000305175781,114.30000305175781,114.80000305175781,113.05000305175781,113.13999938964844,12587389
2025-10-10,117.23999786376953,117.23999786376953,117.8499984741211,114.16000366210938,114.5,40846119
2025-10-13,116.94999694824219,116.94999694824219,117.5999984741211,116.0999984741211,116.87000274658203,11809783
2025-10-14,115.2699966430664,115.2699966430664,117.33999633789062,114.91000366210938,116.95999908447266,10882007
2025-10-15,116.4000015258789,116.4000015258789,117.16999816894531,115.4000015258789,115.5,10598247
2025-10-16,116.11000061035156,116.11000061035156,117.83999633789062,115.97000122070312,116.6500015258789,15188935
2025-10-17,113.69999694824219,113.69999694824219,116.7300033569336,112.75,116.1500015258789,16744153
2025-10-20,118.0999984741211,118.0999984741211,119.16000366210938,114.25,114.30000305175781,39131377
2025-10-21,117.66999816894531,117.66999816894531,118.9000015258789,117.30000305175781,118.25,4760898
2025-10-23,118.22000122070312,118.22000122070312,120.19999694824219,117.70999908447266,118.19999694824219,31320313
2025-10-24,116.94000244140625,116.94000244140625,118.69000244140625,116.2699966430664,118.22000122070312,13120416
2025-10-27,119.62999725341797,119.62999725341797,120.4000015258789,116.98999786376953,117.44999694824219,17707337
2025-10-28,121.12999725341797,121.12999725341797,121.5,119.19999694824219,120.08000183105469,37123841
2025-10-29,121.0999984741211,121.0999984741211,122.3499984741211,120.69999694824219,120.9000015258789,18350031
2025-10-30,120.08999633789062,120.08999633789062,121.88999938964844,119.69999694824219,121.05000305175781,23108567
2025-10-31,122.88999938964844,122.88999938964844,124.05000305175781,120.08000183105469,120.4000015258789,37511394
2025-11-03,123.5199966430664,123.5199966430664,124.4800033569336,122.69000244140625,123.0999984741211,19502448
2025-11-04,123.25,123.25,123.79000091552734,122.22000122070312,123.1500015258789,14185419
2025-11-05,123.25,123.25,123.25,123.25,123.25,0
2025-11-06,120.45999908447266,120.45999908447266,123.98999786376953,120.16000366210938,123.98999786376953,18897936
2025-11-07,122.37999725341797,122.37999725341797,122.9800033569336,118.86000061035156,120.4000015258789,16935021
2025-11-10,122.33999633789062,122.33999633789062,123.23999786376953,121.55999755859375,122.5,10675833
2025-11-11,122.0199966430664,122.0199966430664,122.62000274658203,120.06999969482422,122.36000061035156,13743470
2025-11-12,122.44999694824219,122.44999694824219,123.30000305175781,122.0,122.5,10330951
2025-11-13,121.06999969482422,121.06999969482422,123.5,120.80000305175781,122.61000061035156,10840343
2025-11-14,122.20999908447266,122.20999908447266,122.58000183105469,121.3499984741211,121.4000015258789,7534146
2025-11-17,123.0,123.0,124.8499984741211,122.30999755859375,122.69999694824219,18039214
2025-11-18,122.37999725341797,122.37999725341797,123.77999877929688,122.16999816894531,123.63999938964844,10071535
2025-11-19,125.05999755859375,125.05999755859375,125.44999694824219,121.6500015258789,122.75,22108922
2025-11-20,123.86000061035156,123.86000061035156,126.16000366210938,123.41000366210938,125.91999816894531,17701274
2025-11-21,122.37000274658203,122.37000274658203,123.83000183105469,121.98999786376953,123.26000213623047,12407897
2025-11-24,121.75,121.75,123.43000030517578,121.0999984741211,122.9000015258789,16932622
2025-11-25,123.05000305175781,123.05000305175781,123.44999694824219,121.37000274658203,121.69999694824219,11550766
2025-11-26,124.98999786376953,124.98999786376953,126.05999755859375,123.3499984741211,123.63999938964844,19458499
2025-11-27,124.93000030517578,124.93000030517578,126.23999786376953,123.94999694824219,125.4000015258789,9718546
2025-11-28,124.5,124.5,125.30000305175781,124.11000061035156,125.30000305175781,9945691
2025-12-01,125.30000305175781,125.30000305175781,126.37999725341797,124.75,124.98999786376953,17513004
2025-12-02,125.3499984741211,125.3499984741211,127.80000305175781,124.7300033569336,125.30000305175781,26941925
2025-12-03,119.80000305175781,119.80000305175781,125.75,119.0,125.75,31754551
2025-12-04,119.52999877929688,119.52999877929688,120.77999877929688,118.79000091552734,119.80000305175781,14258192
2025-12-05,121.70999908447266,121.70999908447266,121.9000015258789,119.1500015258789,119.69000244140625,22667150
2025-12-08,116.0,116.0,121.68000030517578,115.25,121.6500015258789,24064367
2025-12-09,117.83000183105469,117.83000183105469,118.0999984741211,115.12999725341797,115.47000122070312,15676171
2025-12-10,117.16000366210938,117.16000366210938,119.19999694824219,116.5999984741211,118.23999786376953,12269041
2025-12-11,117.56999969482422,117.56999969482422,118.12000274658203,116.19999694824219,117.41999816894531,14403309
2025-12-12,117.80999755859375,117.80999755859375,118.13999938964844,116.83000183105469,117.86000061035156,9266231
2025-12-15,118.73999786376953,118.73999786376953,119.3499984741211,116.66000366210938,117.30000305175781,18895803
2025-12-16,117.02999877929688,117.02999877929688,118.88999938964844,116.63999938964844,118.48999786376953,11689949
2025-12-17,119.33000183105469,119.33000183105469,119.5999984741211,116.91999816894531,117.02999877929688,15220726
2025-12-18,118.9000015258789,118.9000015258789,119.7699966430664,117.72000122070312,119.05999755859375,9535544
2025-12-19,119.81999969482422,119.81999969482422,119.97000122070312,118.55000305175781,118.55000305175781,9725283
2025-12-22,121.30999755859375,121.30999755859375,121.83999633789062,120.19999694824219,120.44999694824219,19289471
2025-12-23,120.9000015258789,120.9000015258789,122.62999725341797,120.66000366210938,121.5,10383838
2025-12-24,120.93000030517578,120.93000030517578,121.55000305175781,120.70999908447266,121.0,10647989
2025-12-25,120.93000030517578,120.93000030517578,120.93000030517578,120.93000030517578,120.93000030517578,0
2025-12-26,120.37000274658203,120.37000274658203,120.9800033569336,119.44999694824219,120.7699966430664,8339634
2025-12-29,120.54000091552734,120.54000091552734,120.9800033569336,116.5999984741211,116.5999984741211,25017997
2025-12-30,122.37999725341797,122.37999725341797,122.7699966430664,119.48999786376953,120.22000122070312,24856697
2025-12-31,123.58000183105469,123.58000183105469,125.3499984741211,121.54000091552734,122.30000305175781,19366405
2026-01-01,123.94000244140625,123.94000244140625,124.69999694824219,123.16000366210938,123.69999694824219,7729355
2026-01-02,125.3499984741211,125.3499984741211,125.80000305175781,123.80000305175781,123.94000244140625,13205239
2026-01-05,125.08000183105469,125.08000183105469,128.24000549316406,124.37999725341797,126.0,19053073
2026-01-06,125.47000122070312,125.47000122070312,126.08000183105469,124.55999755859375,124.94999694824219,10801122
2026-01-07,125.68000030517578,125.68000030517578,126.88999938964844,124.95999908447266,125.44999694824219,10185442
2026-01-08,122.80999755859375,122.80999755859375,125.83000183105469,122.36000061035156,125.80000305175781,11531254
2026-01-09,122.9000015258789,122.9000015258789,124.83999633789062,122.23999786376953,123.0,13021675
2026-01-12,123.16000366210938,123.16000366210938,123.48999786376953,121.11000061035156,122.9000015258789,14550075
2026-01-13,124.5199966430664,124.5199966430664,124.66000366210938,122.58000183105469,123.80000305175781,14480669
2026-01-14,128.67999267578125,128.67999267578125,129.0,124.5199966430664,124.55000305175781,34920863
2026-01-15,128.67999267578125,128.67999267578125,128.67999267578125,128.67999267578125,128.67999267578125,0
2026-01-16,132.36000061035156,132.36000061035156,132.7899932861328,128.64999389648438,128.67999267578125,34696416
