date_,adj close_mcx.ns,close_mcx.ns,high_mcx.ns,low_mcx.ns,open_mcx.ns,volume_mcx.ns
2025-03-12,951.0577392578125,954.6900024414062,959.0,931.219970703125,944.97998046875,1724205
2025-03-13,958.0310668945312,961.6900024414062,970.0,928.0,955.0,1972445
2025-03-17,988.2257690429688,992.0,1011.260009765625,960.7999877929688,970.0,4210825
2025-03-18,988.2257690429688,992.0,992.0,992.0,992.0,0
2025-03-19,1037.6070556640625,1041.5699462890625,1045.1800537109375,1018.1400146484375,1024.0,2709100
2025-03-20,1072.7230224609375,1076.8199462890625,1089.6400146484375,1032.02001953125,1049.9300537109375,3683120
2025-03-21,1088.662109375,1092.8199462890625,1097.989990234375,1072.8199462890625,1076.780029296875,1850655
2025-03-24,1074.476318359375,1078.5799560546875,1107.800048828125,1075.0400390625,1098.0,1720095
2025-03-25,1027.3065185546875,1031.22998046875,1087.3199462890625,1028.199951171875,1084.0,2002705
2025-03-26,1024.46728515625,1028.3800048828125,1040.969970703125,1015.4000244140625,1033.22998046875,2122405
2025-03-27,1045.1783447265625,1049.1700439453125,1056.6099853515625,1021.02001953125,1029.5899658203125,2109820
2025-03-28,1058.30810546875,1062.3499755859375,1098.199951171875,1053.550048828125,1060.0,4057010
2025-04-01,1041.601806640625,1045.5799560546875,1086.280029296875,1043.0699462890625,1069.989990234375,2483945
2025-04-02,1070.411865234375,1074.5,1086.0,1037.18994140625,1049.989990234375,2350110
2025-04-03,1062.8607177734375,1066.9200439453125,1073.9000244140625,1042.800048828125,1073.800048828125,1199810
2025-04-04,1001.534912109375,1005.3599853515625,1068.1800537109375,1002.4000244140625,1066.81005859375,1689675
2025-04-07,994.1232299804688,997.9199829101562,1006.0,907.0,907.0,3474970
2025-04-08,1035.923583984375,1039.8800048828125,1055.8199462890625,1022.0900268554688,1022.0900268554688,3487465
2025-04-09,1040.237060546875,1044.2099609375,1049.81005859375,1013.969970703125,1039.8800048828125,2019685
2025-04-11,1084.1494140625,1088.2900390625,1091.5999755859375,1052.0,1065.0899658203125,2184685
2025-04-15,1112.0528564453125,1116.300048828125,1123.4000244140625,1095.300048828125,1110.0,2348965
2025-04-16,1121.3173828125,1125.5999755859375,1132.800048828125,1107.699951171875,1120.0,1931375
2025-04-17,1129.3865966796875,1133.699951171875,1148.199951171875,1120.699951171875,1125.5999755859375,2652425
2025-04-21,1183.8785400390625,1188.4000244140625,1191.5999755859375,1129.5999755859375,1140.0,3661200
2025-04-22,1190.9515380859375,1195.5,1217.800048828125,1188.4000244140625,1200.0,2838780
2025-04-23,1222.9293212890625,1227.5999755859375,1242.699951171875,1181.800048828125,1200.0,2462655
2025-04-24,1240.36279296875,1245.0999755859375,1254.0,1222.5999755859375,1232.0,2023370
2025-04-25,1205.8944091796875,1210.5,1270.0,1184.4000244140625,1251.199951171875,3350205
2025-04-28,1229.504150390625,1234.199951171875,1242.9000244140625,1212.0999755859375,1213.0,1417865
2025-04-29,1240.76123046875,1245.5,1264.4000244140625,1240.300048828125,1240.300048828125,1681000
2025-04-30,1220.93701171875,1225.5999755859375,1245.0,1217.300048828125,1240.0,896875
2025-05-02,1251.8189697265625,1256.5999755859375,1283.4000244140625,1230.199951171875,1230.199951171875,3498000
2025-05-05,1248.2327880859375,1253.0,1266.199951171875,1241.0,1263.0,1458950
2025-05-06,1195.434326171875,1200.0,1267.199951171875,1196.0,1258.800048828125,2061545
2025-05-07,1206.791015625,1211.4000244140625,1243.5,1190.0,1190.0,2978620
2025-05-08,1196.3309326171875,1200.9000244140625,1244.9000244140625,1190.199951171875,1223.800048828125,3119900
2025-05-09,1129.7850341796875,1134.0999755859375,1168.199951171875,1120.0,1164.0,7482630
2025-05-12,1207.6876220703125,1212.300048828125,1226.800048828125,1155.699951171875,1184.9000244140625,4724170
2025-05-13,1182.98193359375,1187.5,1209.5999755859375,1183.0,1209.0,2855200
2025-05-14,1235.7802734375,1240.5,1245.9000244140625,1183.5999755859375,1197.0,4337105
2025-05-15,1236.1788330078125,1240.9000244140625,1256.699951171875,1230.9000244140625,1248.4000244140625,2005780
2025-05-16,1285.0919189453125,1290.0,1301.699951171875,1242.0,1250.0,3690895
2025-05-19,1290.371826171875,1295.300048828125,1311.5999755859375,1269.0999755859375,1290.0,2289665
2025-05-20,1262.079833984375,1266.9000244140625,1308.199951171875,1262.0999755859375,1306.9000244140625,1696125
2025-05-21,1269.25244140625,1274.0999755859375,1287.0,1258.9000244140625,1275.0,1246925
2025-05-22,1269.15283203125,1274.0,1281.800048828125,1250.4000244140625,1276.199951171875,1641380
2025-05-23,1293.5595703125,1298.5,1310.0,1263.0,1279.9000244140625,2220940
2025-05-26,1286.4866943359375,1291.4000244140625,1312.5999755859375,1283.699951171875,1304.0,1337595
2025-05-27,1279.8121337890625,1284.699951171875,1294.5,1278.0999755859375,1293.9000244140625,888860
2025-05-28,1287.88134765625,1292.800048828125,1303.4000244140625,1284.4000244140625,1290.0,1059030
2025-05-29,1309.498779296875,1314.5,1333.0,1292.9000244140625,1293.0,2954660
2025-05-30,1315.3763427734375,1320.4000244140625,1341.199951171875,1316.0,1318.4000244140625,1882260
2025-06-02,1334.7025146484375,1339.800048828125,1354.300048828125,1312.199951171875,1322.0,2513995
2025-06-03,1361.3009033203125,1366.5,1389.199951171875,1345.0999755859375,1349.9000244140625,3283820
2025-06-04,1368.8719482421875,1374.0999755859375,1394.0999755859375,1357.0999755859375,1379.0999755859375,2813115
2025-06-05,1414.398193359375,1419.800048828125,1429.0,1379.199951171875,1385.0,3286340
2025-06-06,1477.955322265625,1483.5999755859375,1506.199951171875,1421.800048828125,1428.0999755859375,8328300
2025-06-09,1585.04638671875,1591.0999755859375,1596.699951171875,1504.300048828125,1513.699951171875,12633785
2025-06-10,1572.0958251953125,1578.0999755859375,1601.699951171875,1550.5,1598.800048828125,5012160
2025-06-11,1529.3590087890625,1535.199951171875,1589.0,1513.5,1580.0,4827310
2025-06-12,1496.4844970703125,1502.199951171875,1536.9000244140625,1495.4000244140625,1512.0,4000410
2025-06-13,1505.749267578125,1511.5,1537.699951171875,1474.4000244140625,1474.4000244140625,4386935
2025-06-16,1559.5438232421875,1565.5,1569.5,1522.699951171875,1524.4000244140625,5506335
2025-06-17,1579.0692138671875,1585.0999755859375,1604.300048828125,1550.5,1568.4000244140625,5757250
2025-06-18,1581.2608642578125,1587.300048828125,1605.9000244140625,1574.5999755859375,1588.800048828125,3927105
2025-06-19,1546.7923583984375,1552.699951171875,1594.0,1547.199951171875,1594.0,3227265
2025-06-20,1610.8477783203125,1617.0,1621.5,1541.0999755859375,1553.4000244140625,5035650
2025-06-23,1652.09033203125,1658.4000244140625,1668.5999755859375,1607.0999755859375,1610.0,4774360
2025-06-24,1636.9481201171875,1643.199951171875,1673.0,1611.199951171875,1670.0,4286585
2025-06-25,1725.808837890625,1732.4000244140625,1761.5999755859375,1656.9000244140625,1665.0,13907300
2025-06-26,1761.0740966796875,1767.800048828125,1777.5999755859375,1720.0,1732.800048828125,5697570
2025-06-27,1764.560791015625,1771.300048828125,1815.0,1758.0999755859375,1772.0,8683640
2025-06-30,1781.9942626953125,1788.800048828125,1807.199951171875,1775.0999755859375,1775.0999755859375,3388945
2025-07-01,1805.20556640625,1812.0999755859375,1823.0,1772.0,1795.300048828125,5037950
2025-07-02,1780.2010498046875,1787.0,1821.699951171875,1780.0999755859375,1814.0,3323865
2025-07-03,1793.649658203125,1800.5,1814.9000244140625,1787.4000244140625,1787.4000244140625,3245335
2025-07-04,1770.1395263671875,1776.9000244140625,1806.0,1764.199951171875,1806.0,2563710
2025-07-07,1742.64453125,1749.300048828125,1784.0,1745.0,1777.5999755859375,2659085
2025-07-08,1692.7349853515625,1699.199951171875,1765.0999755859375,1674.0999755859375,1755.4000244140625,4954940
2025-07-09,1681.9761962890625,1688.4000244140625,1715.0,1682.5999755859375,1704.0,4014330
2025-07-10,1659.9603271484375,1666.300048828125,1704.0,1659.699951171875,1694.4000244140625,3267730
2025-07-11,1603.4759521484375,1609.5999755859375,1664.0,1604.5,1660.199951171875,3519495
2025-07-14,1635.553466796875,1641.800048828125,1662.800048828125,1613.5999755859375,1615.0,3460415
2025-07-15,1658.0675048828125,1664.4000244140625,1671.0,1643.0999755859375,1656.0,2056815
2025-07-16,1669.722900390625,1676.0999755859375,1680.0999755859375,1652.5999755859375,1664.5999755859375,2609105
2025-07-17,1645.6151123046875,1651.9000244140625,1688.5999755859375,1645.0,1684.199951171875,1731930
2025-07-18,1640.733642578125,1647.0,1653.699951171875,1623.0,1651.800048828125,1328105
2025-07-21,1643.5230712890625,1649.800048828125,1665.0,1632.199951171875,1647.800048828125,1783220
2025-07-22,1624.49560546875,1630.699951171875,1668.699951171875,1627.199951171875,1661.0,2702665
2025-07-23,1646.0135498046875,1652.300048828125,1655.0,1611.0,1638.0,1967790
2025-07-24,1642.22802734375,1648.5,1654.300048828125,1627.0999755859375,1652.0,1501630
2025-07-25,1601.882080078125,1608.0,1647.0,1601.5999755859375,1633.0,1530365
2025-07-28,1540.4168701171875,1546.300048828125,1604.0,1540.5999755859375,1604.0,2298115
2025-07-29,1561.9346923828125,1567.9000244140625,1572.9000244140625,1522.800048828125,1544.800048828125,2345660
2025-07-30,1551.474609375,1557.4000244140625,1581.699951171875,1552.5999755859375,1577.5999755859375,1344900
2025-07-31,1532.74609375,1538.5999755859375,1569.199951171875,1530.0,1549.0999755859375,1485770
2025-08-01,1513.3203125,1519.0999755859375,1544.0,1506.9000244140625,1538.800048828125,1915430
2025-08-04,1589.4296875,1595.5,1612.0,1551.4000244140625,1561.9000244140625,6880970
2025-08-05,1569.4061279296875,1575.4000244140625,1596.199951171875,1536.0,1596.199951171875,4410650
2025-08-06,1542.7080078125,1548.5999755859375,1579.5999755859375,1545.0,1579.5999755859375,1713960
2025-08-07,1571.0,1577.0,1579.9000244140625,1540.199951171875,1542.9000244140625,2028385
2025-08-08,1542.5,1542.5,1581.9000244140625,1531.0999755859375,1580.0,1618360
2025-08-11,1589.4000244140625,1589.4000244140625,1593.300048828125,1538.5,1544.800048828125,1669805
2025-08-12,1630.300048828125,1630.300048828125,1646.0,1582.9000244140625,1593.0,3827835
2025-08-13,1667.800048828125,1667.800048828125,1673.0,1639.300048828125,1644.699951171875,2234100
2025-08-14,1629.699951171875,1629.699951171875,1677.5,1615.199951171875,1672.0,2202100
2025-08-18,1661.800048828125,1661.800048828125,1687.9000244140625,1650.0999755859375,1660.0,2044025
2025-08-19,1659.0,1659.0,1667.9000244140625,1633.0,1662.0,2025445
2025-08-20,1644.800048828125,1644.800048828125,1660.699951171875,1639.0,1659.0,1113870
2025-08-21,1585.4000244140625,1585.4000244140625,1650.800048828125,1578.5,1650.0,3404560
2025-08-22,1592.0,1592.0,1616.0,1584.5999755859375,1585.5999755859375,2351445
2025-08-25,1600.5999755859375,1600.5999755859375,1615.9000244140625,1590.699951171875,1600.0,1526495
2025-08-26,1538.4000244140625,1538.4000244140625,1600.0,1534.5,1600.0,2464130
2025-08-28,1480.300048828125,1480.300048828125,1543.0999755859375,1476.5999755859375,1538.4000244140625,2277040
2025-08-29,1478.0,1478.0,1492.5999755859375,1460.800048828125,1477.4000244140625,3224815
2025-09-01,1558.5999755859375,1558.5999755859375,1563.9000244140625,1487.5999755859375,1488.800048828125,3368255
2025-09-02,1529.0999755859375,1529.0999755859375,1569.800048828125,1527.0,1566.300048828125,2521965
2025-09-03,1541.5,1541.5,1544.0,1505.5999755859375,1538.699951171875,2149855
2025-09-04,1528.699951171875,1528.699951171875,1557.9000244140625,1521.5999755859375,1552.0999755859375,2072510
2025-09-05,1521.0999755859375,1521.0999755859375,1548.9000244140625,1515.0999755859375,1536.300048828125,1268875
2025-09-08,1526.300048828125,1526.300048828125,1549.0,1514.699951171875,1521.0999755859375,1623860
2025-09-09,1522.300048828125,1522.300048828125,1533.300048828125,1496.0,1530.0,1941090
2025-09-10,1523.800048828125,1523.800048828125,1555.800048828125,1516.199951171875,1533.9000244140625,1718425
2025-09-11,1514.0999755859375,1514.0999755859375,1527.5999755859375,1505.199951171875,1525.9000244140625,2221455
2025-09-12,1545.699951171875,1545.699951171875,1562.199951171875,1510.0999755859375,1510.0999755859375,2397945
2025-09-15,1551.300048828125,1551.300048828125,1579.699951171875,1547.4000244140625,1554.4000244140625,1777875
2025-09-16,1529.0999755859375,1529.0999755859375,1553.9000244140625,1521.4000244140625,1552.0,2494225
2025-09-17,1583.699951171875,1583.699951171875,1607.0,1536.5999755859375,1536.5999755859375,6444475
2025-09-18,1599.800048828125,1599.800048828125,1604.0,1586.199951171875,1593.800048828125,2258455
2025-09-19,1610.300048828125,1610.300048828125,1621.4000244140625,1587.0,1600.0,4384320
2025-09-22,1597.9000244140625,1597.9000244140625,1625.0999755859375,1590.0999755859375,1609.800048828125,1887210
2025-09-23,1607.699951171875,1607.699951171875,1612.0,1574.0,1597.9000244140625,1609060
2025-09-24,1591.0999755859375,1591.0999755859375,1623.5999755859375,1584.5,1611.0,2179560
2025-09-25,1604.5999755859375,1604.5999755859375,1619.0999755859375,1585.199951171875,1598.0999755859375,1640520
2025-09-26,1584.0999755859375,1584.0999755859375,1617.9000244140625,1572.199951171875,1604.800048828125,1952760
2025-09-29,1588.0,1588.0,1615.0,1583.300048828125,1599.5999755859375,2139380
2025-09-30,1559.199951171875,1559.199951171875,1596.5999755859375,1545.0999755859375,1595.800048828125,1813690
2025-10-01,1599.699951171875,1599.699951171875,1603.0,1551.300048828125,1562.300048828125,1880470
2025-10-03,1629.0,1629.0,1642.9000244140625,1596.0,1607.5999755859375,2404390
2025-10-06,1638.4000244140625,1638.4000244140625,1655.0,1630.9000244140625,1640.0,1619415
2025-10-07,1641.800048828125,1641.800048828125,1666.0,1630.5999755859375,1652.0,1688095
2025-10-08,1637.800048828125,1637.800048828125,1654.5999755859375,1626.0,1642.0,1128360
2025-10-09,1741.199951171875,1741.199951171875,1749.699951171875,1635.699951171875,1637.800048828125,6516650
2025-10-10,1737.699951171875,1737.699951171875,1777.800048828125,1723.0,1741.199951171875,4226025
2025-10-13,1787.5,1787.5,1797.5999755859375,1740.0,1740.0,5738760
2025-10-14,1879.5,1879.5,1892.0,1802.800048828125,1802.800048828125,10001115
2025-10-15,1908.199951171875,1908.199951171875,1923.4000244140625,1885.0,1912.0,5075480
2025-10-16,1866.0999755859375,1866.0999755859375,1917.0999755859375,1854.0999755859375,1913.0,4202435
2025-10-17,1865.699951171875,1865.699951171875,1898.5,1858.9000244140625,1870.0,3022940
2025-10-20,1839.0,1839.0,1882.199951171875,1822.0999755859375,1880.5999755859375,2466580
2025-10-21,1837.4000244140625,1837.4000244140625,1855.0,1832.4000244140625,1850.0999755859375,365955
2025-10-23,1851.800048828125,1851.800048828125,1869.5999755859375,1808.300048828125,1830.5,2967135
2025-10-24,1800.699951171875,1800.699951171875,1851.5999755859375,1795.0999755859375,1848.0,2087400
2025-10-27,1861.0999755859375,1861.0999755859375,1867.0,1796.699951171875,1800.800048828125,3177265
2025-10-28,1823.300048828125,1823.300048828125,1865.5999755859375,1814.0,1863.9000244140625,2909250
2025-10-29,1835.0999755859375,1835.0999755859375,1839.5999755859375,1800.9000244140625,1830.0,2099500
2025-10-30,1820.300048828125,1820.300048828125,1834.699951171875,1812.199951171875,1830.0999755859375,971970
2025-10-31,1848.699951171875,1848.699951171875,1862.0,1826.0,1834.0,2398080
2025-11-03,1905.300048828125,1905.300048828125,1924.800048828125,1855.0,1857.5999755859375,4049765
2025-11-04,1865.0999755859375,1865.0999755859375,1925.0,1860.699951171875,1925.0,2329345
2025-11-05,1865.0999755859375,1865.0999755859375,1865.0999755859375,1865.0999755859375,1865.0999755859375,0
2025-11-06,1850.0999755859375,1850.0999755859375,1881.0,1834.699951171875,1877.0,2310060
2025-11-07,1886.0999755859375,1886.0999755859375,1901.0,1762.0999755859375,1809.0,6315385
2025-11-10,1906.0999755859375,1906.0999755859375,1917.0999755859375,1865.5,1884.0,2386565
2025-11-11,1899.0,1899.0,1952.800048828125,1886.199951171875,1910.0999755859375,3619240
2025-11-12,1886.4000244140625,1886.4000244140625,1919.800048828125,1875.699951171875,1910.0,2356905
2025-11-13,1919.4000244140625,1919.4000244140625,1944.5999755859375,1893.0,1897.0,3088485
2025-11-14,1933.300048828125,1933.300048828125,1948.800048828125,1887.9000244140625,1915.0,2214895
2025-11-17,1939.5999755859375,1939.5999755859375,1959.0,1928.0,1943.5999755859375,1833795
2025-11-18,1933.0,1933.0,1949.5999755859375,1921.4000244140625,1949.5999755859375,1712820
2025-11-19,1959.800048828125,1959.800048828125,1967.800048828125,1930.0,1933.0,2386540
2025-11-20,1971.699951171875,1971.699951171875,1995.0,1962.0,1973.199951171875,2686080
2025-11-21,1936.5999755859375,1936.5999755859375,1970.0,1929.9000244140625,1965.0,1990805
2025-11-24,1973.0999755859375,1973.0999755859375,1977.9000244140625,1931.0,1942.0999755859375,2249275
2025-11-25,1973.4000244140625,1973.4000244140625,1991.0,1963.199951171875,1980.0,1506640
2025-11-26,2056.60009765625,2056.60009765625,2062.199951171875,1976.199951171875,1977.5999755859375,4051170
2025-11-27,2084.89990234375,2084.89990234375,2094.300048828125,2051.699951171875,2062.10009765625,2843950
2025-11-28,2014.699951171875,2014.699951171875,2092.0,1990.199951171875,2086.0,4594910
2025-12-01,2042.0,2042.0,2061.60009765625,2027.4000244140625,2040.0,2137580
2025-12-02,2043.800048828125,2043.800048828125,2070.0,2036.0,2042.800048828125,1629970
2025-12-03,2027.5999755859375,2027.5999755859375,2069.60009765625,2007.4000244140625,2045.0,2471110
2025-12-04,2024.199951171875,2024.199951171875,2061.60009765625,1996.4000244140625,2043.800048828125,3413675
2025-12-05,2068.60009765625,2068.60009765625,2071.800048828125,2026.800048828125,2026.800048828125,1982765
2025-12-08,2036.5999755859375,2036.5999755859375,2103.199951171875,2028.199951171875,2077.800048828125,2474390
2025-12-09,2071.60009765625,2071.60009765625,2075.39990234375,1990.0,2037.0,2600650
2025-12-10,1972.800048828125,1972.800048828125,2079.60009765625,1953.5999755859375,2074.0,2408525
2025-12-11,1987.5999755859375,1987.5999755859375,2011.199951171875,1950.0,1969.0,2399730
2025-12-12,2032.4000244140625,2032.4000244140625,2037.5999755859375,1994.4000244140625,2004.0,2219790
2025-12-15,2037.199951171875,2037.199951171875,2052.0,2017.0,2032.4000244140625,1293085
2025-12-16,2032.800048828125,2032.800048828125,2046.0,2002.4000244140625,2037.199951171875,1743700
2025-12-17,2005.0,2005.0,2043.800048828125,1996.0,2032.800048828125,1391200
2025-12-18,2034.4000244140625,2034.4000244140625,2049.39990234375,1990.0,2024.0,1891380
2025-12-19,2061.39990234375,2061.39990234375,2073.0,2036.199951171875,2044.0,2358165
2025-12-22,2164.199951171875,2164.199951171875,2169.39990234375,2062.800048828125,2080.0,3615345
2025-12-23,2165.60009765625,2165.60009765625,2185.60009765625,2147.39990234375,2171.800048828125,2497730
2025-12-24,2165.0,2165.0,2186.800048828125,2160.39990234375,2168.39990234375,1483525
2025-12-25,2165.0,2165.0,2165.0,2165.0,2165.0,0
2025-12-26,2210.39990234375,2210.39990234375,2222.0,2161.60009765625,2177.39990234375,2041720
2025-12-29,2187.39990234375,2187.39990234375,2243.800048828125,2180.0,2228.0,2282335
2025-12-30,2177.800048828125,2177.800048828125,2207.60009765625,2162.39990234375,2170.0,2824770
2025-12-31,2227.199951171875,2227.199951171875,2239.60009765625,2197.0,2210.0,2188250
2026-01-01,2197.800048828125,2197.800048828125,2232.0,2193.199951171875,2232.0,1323355
2026-01-02,2216.0,2216.0,2278.0,2190.0,2230.0,3418580
2026-01-05,2199.0,2199.0,2232.0,2176.0,2225.0,1638124
2026-01-06,2246.0,2246.0,2270.0,2190.0,2212.0,2414137
2026-01-07,2305.0,2305.0,2315.0,2236.0,2251.0,2484262
2026-01-08,2231.0,2231.0,2338.0,2224.0,2310.0,2773533
2026-01-09,2191.0,2191.0,2258.0,2174.0,2224.0,2446798
2026-01-12,2235.0,2235.0,2249.0,2193.0,2201.0,1905600
2026-01-13,2293.0,2293.0,2303.0,2239.0,2249.0,2810584
2026-01-14,2417.0,2417.0,2445.0,2284.0,2304.0,5300087
2026-01-15,2417.0,2417.0,2417.0,2417.0,2417.0,0
2026-01-16,2446.0,2446.0,2499.0,2423.0,2450.0,3433035
