date_,adj close_pgel.ns,close_pgel.ns,high_pgel.ns,low_pgel.ns,open_pgel.ns,volume_pgel.ns
2025-04-15,955.5787963867188,956.0,975.0,936.6500244140625,940.0,1900136
2025-04-16,960.4266357421875,960.8499755859375,964.9000244140625,944.0,963.0,773861
2025-04-17,948.0321044921875,948.4500122070312,974.7999877929688,943.1500244140625,954.7000122070312,896364
2025-04-21,934.2382202148438,934.6500244140625,965.5,930.25,960.0,893335
2025-04-22,968.0233154296875,968.4500122070312,984.9000244140625,935.5499877929688,935.5499877929688,1850086
2025-04-23,955.6787109375,956.0999755859375,1008.0,946.9000244140625,981.0,1920417
2025-04-24,926.6914672851562,927.0999755859375,963.75,921.0999755859375,957.9000244140625,997334
2025-04-25,870.7661743164062,871.1500244140625,934.0,858.5499877929688,929.0,1959559
2025-04-28,884.41015625,884.7999877929688,916.7000122070312,866.5999755859375,870.0,1649372
2025-04-29,866.018310546875,866.4000244140625,894.7999877929688,864.0999755859375,890.0,820946
2025-04-30,843.927978515625,844.2999877929688,906.2999877929688,838.4000244140625,868.0,1828625
2025-05-02,826.6356201171875,827.0,859.4000244140625,823.2000122070312,853.0,1310420
2025-05-05,821.387939453125,821.75,854.0,817.2000122070312,835.0,1085753
2025-05-06,794.349853515625,794.7000122070312,836.2000122070312,792.0,825.5,1260431
2025-05-07,845.327392578125,845.7000122070312,857.0,780.4000244140625,782.9500122070312,2551796
2025-05-08,829.2344360351562,829.5999755859375,865.0,815.0,850.0,1124453
2025-05-09,798.0982055664062,798.4500122070312,827.7000122070312,786.0999755859375,804.9500122070312,1783642
2025-05-12,881.0616455078125,881.4500122070312,898.5,840.5499877929688,855.0,3421407
2025-05-13,846.52685546875,846.9000244140625,879.8499755859375,840.0999755859375,878.0,2887099
2025-05-14,832.6329956054688,833.0,863.1500244140625,822.5499877929688,854.7999877929688,2122902
2025-05-15,808.993408203125,809.3499755859375,835.9500122070312,800.0,833.0499877929688,2050818
2025-05-16,803.6957397460938,804.0499877929688,835.0,801.5999755859375,814.0,1766795
2025-05-19,787.1030883789062,787.4500122070312,804.0,781.8499755859375,804.0,1354587
2025-05-20,821.8876953125,822.25,830.7000122070312,781.5499877929688,796.0,3022028
2025-05-21,792.250732421875,792.5999755859375,827.4500122070312,790.0499877929688,826.25,2421239
2025-05-22,755.766845703125,756.0999755859375,794.5,746.0,794.4500122070312,2237248
2025-05-23,774.058837890625,774.4000244140625,778.5999755859375,745.6500244140625,760.0,3381173
2025-05-26,771.2100219726562,771.5499877929688,780.9500122070312,755.0,777.8499755859375,2152737
2025-05-27,764.8628540039062,765.2000122070312,781.0999755859375,755.0999755859375,760.0,11146006
2025-05-28,779.556396484375,779.9000244140625,809.9000244140625,772.0499877929688,772.0499877929688,5052635
2025-05-29,770.1105346679688,770.4500122070312,784.75,767.3499755859375,783.0,1992675
2025-05-30,771.110107421875,771.4500122070312,778.6500244140625,756.9000244140625,770.4500122070312,1286572
2025-06-02,789.9017944335938,790.25,793.9000244140625,761.0,771.0999755859375,1863334
2025-06-03,764.3131103515625,764.6500244140625,795.5,760.0,795.0,1943583
2025-06-04,759.21533203125,759.5499877929688,769.0,753.7999877929688,760.0,1345892
2025-06-05,778.0570678710938,778.4000244140625,788.0,760.0,760.0,1627636
2025-06-06,772.2095947265625,772.5499877929688,781.5499877929688,766.4500122070312,778.4000244140625,784589
2025-06-09,768.9110717773438,769.25,779.0999755859375,761.9000244140625,776.0,1163935
2025-06-10,762.9136962890625,763.25,773.8499755859375,750.0,771.4000244140625,1239815
2025-06-11,764.4630126953125,764.7999877929688,779.0,754.2999877929688,765.0,1347553
2025-06-12,757.3162231445312,757.6500244140625,776.2000122070312,754.0,765.0,759923
2025-06-13,751.2188720703125,751.5499877929688,757.7000122070312,740.0999755859375,744.0,1215147
2025-06-16,761.46435546875,761.7999877929688,766.0,738.0,747.0,886576
2025-06-17,764.8628540039062,765.2000122070312,774.4000244140625,758.0499877929688,762.2000122070312,1184334
2025-06-18,762.7138061523438,763.0499877929688,774.7000122070312,759.9000244140625,764.5,872858
2025-06-19,746.0211181640625,746.3499755859375,789.0,741.0,764.2999877929688,1619453
2025-06-20,739.07421875,739.4000244140625,751.4500122070312,737.0,747.0,972461
2025-06-23,734.9760131835938,735.2999877929688,743.5499877929688,716.0,731.0,1354881
2025-06-24,764.1132202148438,764.4500122070312,772.9000244140625,745.0,745.0,2398614
2025-06-25,762.3639526367188,762.7000122070312,780.0,758.4000244140625,769.9000244140625,1474289
2025-06-26,753.01806640625,753.3499755859375,766.2999877929688,750.4000244140625,764.0,1062217
2025-06-27,760.5647583007812,760.9000244140625,774.7999877929688,751.2999877929688,754.5,4018809
2025-06-30,754.3175048828125,754.6500244140625,768.5999755859375,745.0,763.5,2911097
2025-07-01,722.6814575195312,723.0,755.5999755859375,719.25,754.6500244140625,3604835
2025-07-02,745.621337890625,745.9500122070312,749.7000122070312,723.5,726.4500122070312,3613641
2025-07-03,761.9141845703125,762.25,769.75,737.0,748.0,2919087
2025-07-04,754.1675415039062,754.5,771.4000244140625,745.0,764.7000122070312,1302333
2025-07-07,758.8155517578125,759.1500244140625,765.5,746.5499877929688,750.0,1146380
2025-07-08,740.1737670898438,740.5,762.5499877929688,738.4000244140625,758.0,1310562
2025-07-09,788.4024658203125,788.75,796.9000244140625,740.0,740.0,7080442
2025-07-10,773.0092163085938,773.3499755859375,794.25,771.2999877929688,790.0,1912597
2025-07-11,767.3617553710938,767.7000122070312,775.0,756.5,775.0,1005294
2025-07-14,783.3047485351562,783.6500244140625,792.0,758.25,770.0,1690340
2025-07-15,808.5436401367188,808.9000244140625,813.9000244140625,783.9000244140625,790.0,4936560
2025-07-16,827.6351928710938,828.0,832.8499755859375,804.1500244140625,815.9500122070312,4190276
2025-07-17,825.68603515625,826.0499877929688,836.4500122070312,821.25,829.0,1480777
2025-07-18,808.6935424804688,809.0499877929688,830.9500122070312,803.0,829.7999877929688,1346095
2025-07-21,806.594482421875,806.9500122070312,818.0,799.2999877929688,805.0,991676
2025-07-22,788.5524291992188,788.9000244140625,814.2000122070312,785.0999755859375,808.0,963338
2025-07-23,790.8014526367188,791.1500244140625,797.4000244140625,776.75,792.4000244140625,1419516
2025-07-24,800.89697265625,801.25,817.8499755859375,791.1500244140625,793.7000122070312,1713050
2025-07-25,800.3472290039062,800.7000122070312,818.5999755859375,791.75,800.0,1795737
2025-07-28,789.002197265625,789.3499755859375,816.0,782.5499877929688,795.2000122070312,1606295
2025-07-29,806.594482421875,806.9500122070312,810.0,780.4000244140625,782.0,1284953
2025-07-30,805.045166015625,805.4000244140625,820.0,803.0,807.0,1027009
2025-07-31,811.2924194335938,811.6500244140625,823.5,785.25,790.0,2267059
2025-08-01,778.3069458007812,778.6500244140625,816.6500244140625,775.0,812.0999755859375,1991295
2025-08-04,788.9522094726562,789.2999877929688,797.5999755859375,772.3499755859375,775.0,1460357
2025-08-05,790.5515747070312,790.9000244140625,796.6500244140625,783.7000122070312,789.2999877929688,962203
2025-08-06,751.6187133789062,751.9500122070312,791.2999877929688,750.0999755859375,791.2999877929688,3172827
2025-08-07,736.5253295898438,736.8499755859375,752.0,712.5,735.0,2473374
2025-08-08,588.5405883789062,588.7999877929688,746.5,567.3499755859375,741.4000244140625,21337870
2025-08-11,505.7770690917969,506.0,559.3499755859375,473.75,559.3499755859375,51301697
2025-08-12,514.9730224609375,515.2000122070312,536.9000244140625,513.0499877929688,520.0,17934439
2025-08-13,485.8858337402344,486.1000061035156,522.0,483.04998779296875,522.0,6902950
2025-08-14,489.43426513671875,489.6499938964844,506.5,465.0,488.0,6233238
2025-08-18,528.3670654296875,528.5999755859375,556.7999877929688,518.0,522.0,23765080
2025-08-19,540.0619506835938,540.2999877929688,543.8499755859375,529.0999755859375,536.0999755859375,6102934
2025-08-20,536.363525390625,536.5999755859375,573.75,534.0,540.2999877929688,16723043
2025-08-21,558.9036865234375,559.1500244140625,561.0,535.25,540.0,7773150
2025-08-22,563.45166015625,563.7000122070312,577.7999877929688,560.7999877929688,560.7999877929688,6389821
2025-08-25,583.74267578125,584.0,588.7000122070312,566.2000122070312,570.0,5784148
2025-08-26,557.0044555664062,557.25,583.9000244140625,548.7000122070312,583.8499755859375,8117925
2025-08-28,541.0115356445312,541.25,561.25,539.5,560.0,4364068
2025-08-29,532.8651123046875,533.0999755859375,548.0,531.2999877929688,543.7999877929688,2526074
2025-09-01,554.7055053710938,554.9500122070312,559.4000244140625,542.0999755859375,543.0,6979825
2025-09-02,560.0531005859375,560.2999877929688,586.5999755859375,556.4000244140625,558.4500122070312,7399876
2025-09-03,552.956298828125,553.2000122070312,562.5499877929688,548.2000122070312,562.5499877929688,3114050
2025-09-04,554.7554931640625,555.0,589.5,553.0,573.0999755859375,9520891
2025-09-05,553.9058837890625,554.1500244140625,567.4000244140625,547.2000122070312,557.7000122070312,3112789
2025-09-08,551.5068969726562,551.75,564.4000244140625,548.7999877929688,558.4000244140625,1802467
2025-09-09,566.00048828125,566.25,569.9500122070312,548.25,554.25,3481500
2025-09-10,572.0478515625,572.2999877929688,574.4000244140625,562.0999755859375,565.0,2249605
2025-09-11,569.798828125,570.0499877929688,587.5999755859375,568.7999877929688,572.0,3737133
2025-09-12,569.64892578125,569.9000244140625,577.0,560.6500244140625,572.5,2720209
2025-09-15,572.9474487304688,573.2000122070312,577.5999755859375,566.0,572.0,1462354
2025-09-16,569.64892578125,569.9000244140625,576.5,567.0,574.5,1538365
2025-09-17,568.7992553710938,569.0499877929688,573.7999877929688,561.5,572.0,1569287
2025-09-18,567.1500244140625,567.4000244140625,573.9000244140625,562.5,571.0,978317
2025-09-19,571.1500244140625,571.1500244140625,575.0,563.0999755859375,567.0,2656684
2025-09-22,561.0,561.0,574.0999755859375,558.2000122070312,571.0,1894225
2025-09-23,558.2000122070312,558.2000122070312,567.0,555.5,561.0,1180388
2025-09-24,544.2999877929688,544.2999877929688,558.9500122070312,539.5,557.0,1498982
2025-09-25,539.75,539.75,555.8499755859375,537.5,543.0,1204594
2025-09-26,514.6500244140625,514.6500244140625,538.5,512.5999755859375,538.0,3988739
2025-09-29,504.70001220703125,504.70001220703125,526.1500244140625,496.75,522.7999877929688,7061220
2025-09-30,502.29998779296875,502.29998779296875,511.20001220703125,498.8999938964844,504.70001220703125,1931154
2025-10-01,510.8500061035156,510.8500061035156,512.5999755859375,502.20001220703125,504.0,1372584
2025-10-03,514.1500244140625,514.1500244140625,518.0,508.45001220703125,515.0,1731044
2025-10-06,517.2000122070312,517.2000122070312,521.0,503.45001220703125,516.0,1905270
2025-10-07,521.25,521.25,533.6500244140625,519.0499877929688,521.7000122070312,3337903
2025-10-08,514.7000122070312,514.7000122070312,522.7999877929688,509.1499938964844,522.7999877929688,1965990
2025-10-09,553.1500244140625,553.1500244140625,558.7000122070312,514.7000122070312,514.9500122070312,18898532
2025-10-10,585.9500122070312,585.9500122070312,589.9000244140625,548.7000122070312,550.2999877929688,14062831
2025-10-13,583.75,583.75,594.9000244140625,577.0499877929688,577.0499877929688,4863861
2025-10-14,569.0499877929688,569.0499877929688,594.4000244140625,565.2000122070312,585.0,3325044
2025-10-15,571.2999877929688,571.2999877929688,580.0,564.4500122070312,569.0499877929688,2600779
2025-10-16,568.8499755859375,568.8499755859375,573.9500122070312,562.9000244140625,572.9000244140625,1681335
2025-10-17,588.25,588.25,592.9500122070312,567.0999755859375,568.5,5038180
2025-10-20,584.0,584.0,597.9000244140625,582.2999877929688,594.0,2775678
2025-10-21,583.2000122070312,583.2000122070312,591.5,580.0,590.0,530774
2025-10-23,575.75,575.75,588.8499755859375,572.0,588.0,1053676
2025-10-24,575.9500122070312,575.9500122070312,581.25,571.0499877929688,575.0,843199
2025-10-27,571.9500122070312,571.9500122070312,575.9500122070312,567.2000122070312,575.9500122070312,957489
2025-10-28,565.2999877929688,565.2999877929688,577.0,563.0999755859375,572.0,1082198
2025-10-29,574.5999755859375,574.5999755859375,577.0,564.8499755859375,567.0,1259123
2025-10-30,573.7999877929688,573.7999877929688,579.8499755859375,571.5,573.2000122070312,575389
2025-10-31,570.9500122070312,570.9500122070312,582.7999877929688,568.0,573.0,1172710
2025-11-03,575.9500122070312,575.9500122070312,581.0,569.5,569.9500122070312,708068
2025-11-04,568.75,568.75,577.4500122070312,564.0,575.9500122070312,1006850
2025-11-05,568.75,568.75,568.75,568.75,568.75,0
2025-11-06,550.0999755859375,550.0999755859375,572.4500122070312,547.0999755859375,569.9000244140625,1529475
2025-11-07,528.2999877929688,528.2999877929688,542.0,516.25,542.0,5118663
2025-11-10,532.2999877929688,532.2999877929688,537.2999877929688,523.0,530.0,1187879
2025-11-11,529.2000122070312,529.2000122070312,536.9000244140625,524.4500122070312,533.0,1294251
2025-11-12,528.0,528.0,536.0499877929688,519.5499877929688,534.0,1917942
2025-11-13,559.4500122070312,559.4500122070312,567.9000244140625,528.0,532.0,12142780
2025-11-14,578.0999755859375,578.0999755859375,582.0,537.0499877929688,540.0,15358796
2025-11-17,580.3499755859375,580.3499755859375,586.5,560.0,578.8499755859375,4389402
2025-11-18,582.9000244140625,582.9000244140625,593.0,573.0499877929688,580.0,3329546
2025-11-19,579.7999877929688,579.7999877929688,586.2999877929688,574.0499877929688,582.0,1766917
2025-11-20,590.5499877929688,590.5499877929688,596.75,578.2000122070312,581.0999755859375,3184478
2025-11-21,591.4000244140625,591.4000244140625,607.3499755859375,585.9500122070312,588.2000122070312,6802438
2025-11-24,573.9000244140625,573.9000244140625,598.0,569.1500244140625,593.4500122070312,2468095
2025-11-25,570.3499755859375,570.3499755859375,577.5,566.8499755859375,570.0999755859375,1189469
2025-11-26,604.2000122070312,604.2000122070312,607.0999755859375,569.2999877929688,575.0,5281182
2025-11-27,585.5,585.5,607.3499755859375,584.0,606.0,1803899
2025-11-28,590.9000244140625,590.9000244140625,598.2999877929688,582.8499755859375,585.5,2063578
2025-12-01,592.5,592.5,597.6500244140625,586.5499877929688,590.0,930540
2025-12-02,587.2000122070312,587.2000122070312,597.2000122070312,582.7000122070312,591.0,1274027
2025-12-03,572.0999755859375,572.0999755859375,584.7999877929688,569.3499755859375,584.0,1584179
2025-12-04,579.0499877929688,579.0499877929688,589.8499755859375,569.1500244140625,572.0999755859375,2158733
2025-12-05,553.9000244140625,553.9000244140625,579.0499877929688,544.2999877929688,578.5,2324872
2025-12-08,529.5999755859375,529.5999755859375,554.75,521.5,546.0,4622542
2025-12-09,556.4500122070312,556.4500122070312,566.5,521.25,529.6500244140625,9378408
2025-12-10,540.1500244140625,540.1500244140625,558.4000244140625,536.2000122070312,554.0,3278593
2025-12-11,548.2000122070312,548.2000122070312,553.9000244140625,539.2999877929688,541.7000122070312,2186130
2025-12-12,567.0999755859375,567.0999755859375,575.9500122070312,544.2000122070312,552.0,4093056
2025-12-15,564.75,564.75,577.0,561.2999877929688,566.0,1825949
2025-12-16,570.9500122070312,570.9500122070312,575.2999877929688,551.5999755859375,563.0499877929688,2664479
2025-12-17,563.75,563.75,569.9000244140625,557.0999755859375,567.4000244140625,1337525
2025-12-18,566.3499755859375,566.3499755859375,570.7000122070312,559.5,562.0,1065670
2025-12-19,582.0,582.0,584.0,568.0,569.0,1478823
2025-12-22,579.5499877929688,579.5499877929688,588.7999877929688,576.0,584.9000244140625,1087361
2025-12-23,576.0,576.0,580.9000244140625,572.8499755859375,579.5499877929688,887580
2025-12-24,581.5999755859375,581.5999755859375,590.3499755859375,574.9500122070312,578.0,1768059
2025-12-25,581.5999755859375,581.5999755859375,581.5999755859375,581.5999755859375,581.5999755859375,0
2025-12-26,581.0499877929688,581.0499877929688,593.3499755859375,577.0499877929688,578.0,1499899
2025-12-29,574.0499877929688,574.0499877929688,583.9000244140625,567.25,583.9000244140625,1204808
2025-12-30,562.0499877929688,562.0499877929688,576.0,559.6500244140625,571.0,3297672
2025-12-31,575.2999877929688,575.2999877929688,582.4500122070312,560.1500244140625,560.1500244140625,2081910
2026-01-01,578.9500122070312,578.9500122070312,580.5499877929688,571.3499755859375,577.9000244140625,590083
2026-01-02,602.7000122070312,602.7000122070312,612.0,577.1500244140625,578.5,4817198
2026-01-05,630.5999755859375,630.5999755859375,644.4000244140625,600.9000244140625,605.0,8409335
2026-01-06,626.5999755859375,626.5999755859375,633.8499755859375,618.2000122070312,633.8499755859375,1942234
2026-01-07,622.4000244140625,622.4000244140625,633.75,619.2999877929688,624.7000122070312,1165883
2026-01-08,608.4000244140625,608.4000244140625,626.3499755859375,605.3499755859375,622.0,1145477
2026-01-09,595.7000122070312,595.7000122070312,615.0,592.1500244140625,605.6500244140625,1222869
2026-01-12,595.5499877929688,595.5499877929688,601.0499877929688,581.75,595.7000122070312,2179270
2026-01-13,591.7000122070312,591.7000122070312,600.7999877929688,580.3499755859375,597.5499877929688,1327548
2026-01-14,587.2999877929688,587.2999877929688,599.6500244140625,584.5999755859375,588.0,1129651
2026-01-15,587.2999877929688,587.2999877929688,587.2999877929688,587.2999877929688,587.2999877929688,0
2026-01-16,585.75,585.75,600.4000244140625,582.5999755859375,587.2999877929688,1647042
