date_,adj close_pnbhousing.ns,close_pnbhousing.ns,high_pnbhousing.ns,low_pnbhousing.ns,open_pnbhousing.ns,volume_pnbhousing.ns
2025-04-23,994.6812744140625,999.75,1010.9500122070312,987.2000122070312,1001.9000244140625,1042419
2025-04-24,1003.735107421875,1008.8499755859375,1019.0,998.0499877929688,1000.0,1240211
2025-04-25,966.7734985351562,971.7000122070312,1013.2999877929688,960.7000122070312,1009.5999755859375,956423
2025-04-28,981.249755859375,986.25,998.5,972.3499755859375,972.5999755859375,778025
2025-04-29,1025.1759033203125,1030.4000244140625,1084.8499755859375,1019.9500122070312,1060.0,12946446
2025-04-30,1005.0783081054688,1010.2000122070312,1033.5999755859375,1002.7999877929688,1031.9000244140625,2482765
2025-05-02,1047.36279296875,1052.699951171875,1088.0,1048.300048828125,1071.0999755859375,6480473
2025-05-05,1052.0390625,1057.4000244140625,1069.4000244140625,1039.0999755859375,1050.0,2556075
2025-05-06,1033.6328125,1038.9000244140625,1070.0,1033.0999755859375,1056.0999755859375,2116377
2025-05-07,1054.6258544921875,1060.0,1063.9000244140625,1024.5,1035.0,3123222
2025-05-08,1019.2063598632812,1024.4000244140625,1069.0,1018.0999755859375,1063.0,874788
2025-05-09,1025.872314453125,1031.0999755859375,1037.699951171875,995.0,995.0,1043121
2025-05-12,1065.37109375,1070.800048828125,1081.5,1050.0,1064.9000244140625,1267561
2025-05-13,1086.6624755859375,1092.199951171875,1098.0,1059.199951171875,1070.800048828125,2335184
2025-05-14,1076.7132568359375,1082.199951171875,1096.5999755859375,1074.0,1092.5,975342
2025-05-15,1068.5548095703125,1074.0,1089.800048828125,1066.199951171875,1082.5999755859375,786353
2025-05-16,1066.6644287109375,1072.0999755859375,1089.5,1065.0,1074.0,742760
2025-05-19,1049.5517578125,1054.9000244140625,1078.5,1050.4000244140625,1072.800048828125,559426
2025-05-20,1036.2196044921875,1041.5,1063.9000244140625,1037.300048828125,1059.0,499490
2025-05-21,1045.4725341796875,1050.800048828125,1062.699951171875,1042.0999755859375,1045.0,571421
2025-05-22,1039.0054931640625,1044.300048828125,1057.9000244140625,1028.800048828125,1050.0,1567959
2025-05-23,1037.9110107421875,1043.199951171875,1052.5,1035.199951171875,1044.5,537845
2025-05-26,1041.4927978515625,1046.800048828125,1056.9000244140625,1037.5,1045.0999755859375,455798
2025-05-27,1035.32421875,1040.5999755859375,1051.4000244140625,1025.300048828125,1047.0,911374
2025-05-28,1040.4979248046875,1045.800048828125,1063.9000244140625,1042.5999755859375,1043.9000244140625,1000882
2025-05-29,1037.31396484375,1042.5999755859375,1052.300048828125,1027.199951171875,1052.0,1320683
2025-05-30,1039.6024169921875,1044.9000244140625,1049.4000244140625,1033.0,1045.0,426712
2025-06-02,1067.8583984375,1073.300048828125,1078.0,1037.199951171875,1040.9000244140625,1535238
2025-06-03,1045.3729248046875,1050.699951171875,1080.5999755859375,1042.0,1080.0,1231454
2025-06-04,1051.6409912109375,1057.0,1062.0999755859375,1047.699951171875,1055.0,505147
2025-06-05,1058.506103515625,1063.9000244140625,1065.300048828125,1051.0,1057.0,796023
2025-06-06,1099.2982177734375,1104.9000244140625,1117.199951171875,1055.5,1067.0,6611228
2025-06-09,1120.390625,1126.0999755859375,1141.9000244140625,1110.5,1117.0,2595528
2025-06-10,1120.4901123046875,1126.199951171875,1136.199951171875,1116.0,1136.0,977912
2025-06-11,1116.112548828125,1121.800048828125,1132.800048828125,1109.300048828125,1127.0,875077
2025-06-12,1083.677734375,1089.199951171875,1121.4000244140625,1082.300048828125,1120.0,717275
2025-06-13,1050.2481689453125,1055.5999755859375,1074.5,1045.5,1062.0,992862
2025-06-16,1057.7100830078125,1063.0999755859375,1071.5999755859375,1048.9000244140625,1060.0,756079
2025-06-17,1055.8197021484375,1061.199951171875,1081.0,1057.800048828125,1064.0,555861
2025-06-18,1052.1385498046875,1057.5,1071.699951171875,1055.199951171875,1060.0,534808
2025-06-19,1033.23486328125,1038.5,1061.300048828125,1026.300048828125,1057.0,352125
2025-06-20,1044.4775390625,1049.800048828125,1055.0,1031.9000244140625,1033.5999755859375,606092
2025-06-23,1054.3272705078125,1059.699951171875,1065.4000244140625,1032.0,1041.5,712354
2025-06-24,1060.595458984375,1066.0,1080.5999755859375,1061.0999755859375,1072.0,773174
2025-06-25,1077.608642578125,1083.0999755859375,1097.0,1055.5,1072.300048828125,1207593
2025-06-26,1104.5712890625,1110.199951171875,1117.800048828125,1080.199951171875,1088.0,1945407
2025-06-27,1101.487060546875,1107.0999755859375,1136.0,1103.0999755859375,1135.0,2780380
2025-06-30,1103.775390625,1109.4000244140625,1112.4000244140625,1097.0,1111.0999755859375,941069
2025-07-01,1098.4027099609375,1104.0,1114.5999755859375,1101.0999755859375,1112.0,808524
2025-07-02,1079.10107421875,1084.5999755859375,1106.9000244140625,1074.300048828125,1105.0,840777
2025-07-03,1078.902099609375,1084.4000244140625,1091.9000244140625,1073.300048828125,1090.0,825320
2025-07-04,1075.5194091796875,1081.0,1088.0999755859375,1073.5999755859375,1088.0999755859375,451031
2025-07-07,1082.682861328125,1088.199951171875,1091.5,1073.800048828125,1081.0,506546
2025-07-08,1082.5833740234375,1088.0999755859375,1096.0,1073.9000244140625,1085.0,328299
2025-07-09,1093.1295166015625,1098.699951171875,1106.300048828125,1081.199951171875,1090.0,644537
2025-07-10,1078.802734375,1084.300048828125,1106.0,1070.5,1098.699951171875,677670
2025-07-11,1071.3406982421875,1076.800048828125,1086.0,1064.300048828125,1083.9000244140625,454215
2025-07-14,1082.5833740234375,1088.0999755859375,1090.0,1070.699951171875,1079.800048828125,593704
2025-07-15,1094.0250244140625,1099.5999755859375,1107.0,1078.300048828125,1091.5,745871
2025-07-16,1100.4920654296875,1106.0999755859375,1116.5,1090.0,1098.5,693144
2025-07-17,1086.9610595703125,1092.5,1113.800048828125,1085.0,1110.0,674790
2025-07-18,1076.7132568359375,1082.199951171875,1101.0999755859375,1078.0,1094.0,995238
2025-07-21,1078.703125,1084.199951171875,1093.199951171875,1057.0,1082.199951171875,1244115
2025-07-22,1081.0909423828125,1086.5999755859375,1116.0,1082.0,1106.0,3721164
2025-07-23,1058.20751953125,1063.5999755859375,1086.0,1035.0,1086.0,2432590
2025-07-24,1044.87548828125,1050.199951171875,1065.5,1040.0,1065.0,1337877
2025-07-25,1005.27734375,1010.4000244140625,1053.0,993.2999877929688,1053.0,2312927
2025-07-28,1008.361572265625,1013.5,1031.300048828125,996.0,1010.0,1429676
2025-07-29,1001.1980590820312,1006.2999877929688,1015.5,989.0,1014.5,786810
2025-07-30,981.7969360351562,986.7999877929688,1014.7000122070312,984.4000244140625,1014.7000122070312,892753
2025-07-31,981.2000122070312,986.2000122070312,996.0999755859375,970.5,984.4000244140625,835617
2025-08-01,808.4500122070312,808.4500122070312,883.0999755859375,803.1500244140625,883.0999755859375,32931969
2025-08-04,778.5,778.5,823.9500122070312,771.6500244140625,820.0,10893261
2025-08-05,767.7999877929688,767.7999877929688,794.0,765.0999755859375,785.0,5652778
2025-08-06,774.7999877929688,774.7999877929688,785.7000122070312,766.5,772.2000122070312,4817454
2025-08-07,758.7000122070312,758.7000122070312,771.9000244140625,754.0,770.0499877929688,3869902
2025-08-08,770.75,770.75,782.9500122070312,761.25,765.7000122070312,3559039
2025-08-11,773.5999755859375,773.5999755859375,780.0,766.25,774.6500244140625,1790243
2025-08-12,767.1500244140625,767.1500244140625,777.4000244140625,765.0,774.0,1700330
2025-08-13,773.0499877929688,773.0499877929688,775.5,767.4500122070312,769.0,1124423
2025-08-14,767.0,767.0,777.4000244140625,765.5499877929688,776.0,1163422
2025-08-18,786.2000122070312,786.2000122070312,789.0,770.4500122070312,777.0,3014348
2025-08-19,817.7000122070312,817.7000122070312,824.7000122070312,783.6500244140625,788.4000244140625,10253695
2025-08-20,808.4500122070312,808.4500122070312,819.9500122070312,803.0999755859375,817.7000122070312,2732430
2025-08-21,804.25,804.25,816.2999877929688,802.9500122070312,811.7999877929688,1609672
2025-08-22,799.75,799.75,806.6500244140625,794.7999877929688,804.8499755859375,1548980
2025-08-25,799.8499755859375,799.8499755859375,806.5,794.0,803.9500122070312,1990188
2025-08-26,782.9000244140625,782.9000244140625,802.25,781.0499877929688,802.25,1906485
2025-08-28,767.0499877929688,767.0499877929688,785.0,765.2000122070312,785.0,2816692
2025-08-29,753.5999755859375,753.5999755859375,774.5,750.2999877929688,770.0999755859375,1227892
2025-09-01,761.25,761.25,763.5,751.0499877929688,760.0,1609137
2025-09-02,785.4500122070312,785.4500122070312,793.0,760.0999755859375,769.7000122070312,3181014
2025-09-03,791.8499755859375,791.8499755859375,795.7999877929688,785.0,790.0,1318507
2025-09-04,782.5999755859375,782.5999755859375,797.5,778.0999755859375,795.0,970724
2025-09-05,791.7000122070312,791.7000122070312,794.0,776.9500122070312,783.9500122070312,1512725
2025-09-08,799.8499755859375,799.8499755859375,812.0,792.8499755859375,795.0,2561729
2025-09-09,800.4000244140625,800.4000244140625,810.0,799.2000122070312,803.0,1103494
2025-09-10,808.7999877929688,808.7999877929688,817.7000122070312,802.75,805.0,2144266
2025-09-11,812.3499755859375,812.3499755859375,815.0,805.8499755859375,814.7999877929688,1086642
2025-09-12,830.1500244140625,830.1500244140625,835.9000244140625,811.0,812.0,2390934
2025-09-15,835.2999877929688,835.2999877929688,843.2000122070312,826.3499755859375,834.4000244140625,1245197
2025-09-16,830.9500122070312,830.9500122070312,838.75,829.0999755859375,835.2000122070312,799555
2025-09-17,840.5999755859375,840.5999755859375,843.3499755859375,828.75,836.9500122070312,1333162
2025-09-18,861.2999877929688,861.2999877929688,866.9500122070312,843.2000122070312,848.0,2039806
2025-09-19,869.4500122070312,869.4500122070312,878.2000122070312,856.5499877929688,861.9500122070312,3896120
2025-09-22,859.0499877929688,859.0499877929688,875.0,854.5499877929688,869.5999755859375,908615
2025-09-23,891.75,891.75,896.8499755859375,859.0499877929688,859.0499877929688,3932351
2025-09-24,889.9000244140625,889.9000244140625,897.7999877929688,880.0,885.0,2192211
2025-09-25,907.75,907.75,915.5,872.2999877929688,882.0,4642991
2025-09-26,864.0999755859375,864.0999755859375,908.7000122070312,860.0,905.7999877929688,1466783
2025-09-29,870.0499877929688,870.0499877929688,880.0,855.0,866.9000244140625,1507691
2025-09-30,863.5999755859375,863.5999755859375,877.2000122070312,859.0,870.0499877929688,985624
2025-10-01,882.2999877929688,882.2999877929688,893.0,859.75,863.9500122070312,1924688
2025-10-03,888.0499877929688,888.0499877929688,896.0,878.5999755859375,887.0,737158
2025-10-06,895.0499877929688,895.0499877929688,904.7000122070312,888.0,890.0,1115599
2025-10-07,890.0,890.0,898.2000122070312,879.5,896.7000122070312,972976
2025-10-08,876.25,876.25,905.7000122070312,872.0999755859375,892.0,1298611
2025-10-09,876.0999755859375,876.0999755859375,881.9500122070312,869.9000244140625,878.0,822722
2025-10-10,853.5999755859375,853.5999755859375,878.0,851.0,877.0,1230300
2025-10-13,853.25,853.25,859.2000122070312,843.0999755859375,851.2000122070312,1022640
2025-10-14,843.0999755859375,843.0999755859375,856.3499755859375,834.2000122070312,851.0,1180695
2025-10-15,848.8499755859375,848.8499755859375,856.5999755859375,842.2999877929688,843.0999755859375,820260
2025-10-16,843.4000244140625,843.4000244140625,853.5499877929688,838.4000244140625,853.2000122070312,781721
2025-10-17,838.8499755859375,838.8499755859375,846.8499755859375,833.2999877929688,844.25,803567
2025-10-20,869.1500244140625,869.1500244140625,878.9500122070312,838.0999755859375,840.0,1726051
2025-10-21,875.5999755859375,875.5999755859375,879.0,870.1500244140625,873.5,152233
2025-10-23,883.5999755859375,883.5999755859375,892.0,871.0,879.5999755859375,1060148
2025-10-24,907.2999877929688,907.2999877929688,912.1500244140625,885.1500244140625,885.9000244140625,2293847
2025-10-27,927.5999755859375,927.5999755859375,933.0,911.2999877929688,915.0,1914701
2025-10-28,933.5,933.5,937.0,885.9000244140625,927.5999755859375,3907522
2025-10-29,938.4500122070312,938.4500122070312,946.0,926.5999755859375,933.0,1248219
2025-10-30,934.5499877929688,934.5499877929688,946.0,924.0,935.0,1249508
2025-10-31,928.7000122070312,928.7000122070312,936.0,921.9500122070312,933.0,867887
2025-11-03,937.9000244140625,937.9000244140625,952.75,926.5499877929688,929.0,1041911
2025-11-04,931.6500244140625,931.6500244140625,946.9500122070312,927.5,940.0,640906
2025-11-05,931.6500244140625,931.6500244140625,931.6500244140625,931.6500244140625,931.6500244140625,0
2025-11-06,908.5499877929688,908.5499877929688,931.2999877929688,903.5499877929688,930.0,858553
2025-11-07,896.1500244140625,896.1500244140625,907.8499755859375,885.4000244140625,900.5,1391793
2025-11-10,898.9500122070312,898.9500122070312,911.5,894.1500244140625,896.9500122070312,1404326
2025-11-11,898.5,898.5,901.7999877929688,882.3499755859375,895.0,698596
2025-11-12,899.0499877929688,899.0499877929688,903.6500244140625,892.0999755859375,900.0,935459
2025-11-13,912.5499877929688,912.5499877929688,919.25,894.2999877929688,895.0,870435
2025-11-14,915.4000244140625,915.4000244140625,923.8499755859375,907.8499755859375,912.0,541570
2025-11-17,917.6500244140625,917.6500244140625,921.75,911.0,918.7000122070312,383284
2025-11-18,920.0,920.0,942.9500122070312,916.9000244140625,925.0,1798495
2025-11-19,908.8499755859375,908.8499755859375,930.4500122070312,899.0499877929688,925.0,1014303
2025-11-20,905.25,905.25,915.8499755859375,902.0499877929688,912.7999877929688,366619
2025-11-21,887.1500244140625,887.1500244140625,909.7000122070312,884.4500122070312,905.25,1069079
2025-11-24,872.0999755859375,872.0999755859375,892.0,870.0,887.1500244140625,923444
2025-11-25,881.4500122070312,881.4500122070312,889.0,868.0499877929688,871.5999755859375,802649
2025-11-26,915.9000244140625,915.9000244140625,918.2999877929688,881.4500122070312,881.4500122070312,924269
2025-11-27,910.7999877929688,910.7999877929688,921.0,906.7000122070312,918.0,440900
2025-11-28,905.2999877929688,905.2999877929688,918.0,904.0499877929688,908.9500122070312,525845
2025-12-01,908.7999877929688,908.7999877929688,916.9000244140625,902.0,910.2000122070312,322102
2025-12-02,899.4500122070312,899.4500122070312,916.8499755859375,895.0,908.7999877929688,462993
2025-12-03,878.0499877929688,878.0499877929688,901.0,872.2999877929688,898.9500122070312,614936
2025-12-04,882.25,882.25,893.7999877929688,878.4500122070312,880.0,405898
2025-12-05,903.8499755859375,903.8499755859375,905.9000244140625,878.0,882.9000244140625,896426
2025-12-08,873.1500244140625,873.1500244140625,906.0,867.0,906.0,470157
2025-12-09,882.5999755859375,882.5999755859375,886.7999877929688,854.8499755859375,868.5,1043109
2025-12-10,884.2999877929688,884.2999877929688,889.7999877929688,877.7999877929688,883.0,934614
2025-12-11,900.1500244140625,900.1500244140625,907.0,878.9500122070312,885.0499877929688,1094106
2025-12-12,937.0999755859375,937.0999755859375,952.0,899.9000244140625,902.7000122070312,3906514
2025-12-15,922.0499877929688,922.0499877929688,948.75,902.8499755859375,937.0999755859375,2073246
2025-12-16,913.4000244140625,913.4000244140625,920.9000244140625,908.0499877929688,920.0,675680
2025-12-17,894.8499755859375,894.8499755859375,917.5,890.0999755859375,913.4000244140625,739093
2025-12-18,896.1500244140625,896.1500244140625,908.7000122070312,880.0999755859375,894.7000122070312,793126
2025-12-19,927.7999877929688,927.7999877929688,932.4000244140625,893.1500244140625,899.0,2275095
2025-12-22,936.3499755859375,936.3499755859375,946.9000244140625,927.0499877929688,927.7999877929688,1190363
2025-12-23,932.8499755859375,932.8499755859375,939.5499877929688,927.0499877929688,936.3499755859375,411102
2025-12-24,966.2999877929688,966.2999877929688,968.0,928.5,930.0999755859375,2832626
2025-12-25,966.2999877929688,966.2999877929688,966.2999877929688,966.2999877929688,966.2999877929688,0
2025-12-26,943.7999877929688,943.7999877929688,970.8499755859375,941.4000244140625,969.4500122070312,1046494
2025-12-29,932.7999877929688,932.7999877929688,946.8499755859375,928.7999877929688,943.75,513418
2025-12-30,944.9000244140625,944.9000244140625,950.25,936.0999755859375,940.0,1506831
2025-12-31,951.5,951.5,957.0,942.0499877929688,945.1500244140625,508709
2026-01-01,986.5999755859375,986.5999755859375,998.0,951.5499877929688,954.0,3562795
2026-01-02,998.0,998.0,1002.9000244140625,980.4500122070312,983.0499877929688,1213911
2026-01-05,1003.9000244140625,1003.9000244140625,1015.75,995.5999755859375,1004.0,768888
2026-01-06,1007.8499755859375,1007.8499755859375,1014.0,995.7999877929688,1003.9000244140625,1008692
2026-01-07,1004.4000244140625,1004.4000244140625,1010.6500244140625,985.25,1007.0,1325004
2026-01-08,979.5499877929688,979.5499877929688,1007.7000122070312,975.9000244140625,1005.0,1214956
2026-01-09,973.25,973.25,988.75,969.4000244140625,979.5499877929688,1037544
2026-01-12,977.6500244140625,977.6500244140625,982.7999877929688,956.5499877929688,971.0,1083174
2026-01-13,970.0499877929688,970.0499877929688,992.6500244140625,959.4000244140625,983.5,579849
2026-01-14,975.0,975.0,982.4500122070312,967.7999877929688,968.0,353129
2026-01-16,961.5,961.5,988.75,957.25,984.0,586376
