date_,adj close_balkrisind.ns,close_balkrisind.ns,high_balkrisind.ns,low_balkrisind.ns,open_balkrisind.ns,volume_balkrisind.ns
2025-04-15,2481.560302734375,2493.199951171875,2504.800048828125,2360.0,2390.0,677918
2025-04-16,2478.57421875,2490.199951171875,2515.5,2471.800048828125,2495.0,162181
2025-04-17,2492.210205078125,2503.89990234375,2518.800048828125,2468.0,2495.0,108472
2025-04-21,2514.90380859375,2526.699951171875,2538.0,2466.10009765625,2503.699951171875,187025
2025-04-22,2523.364013671875,2535.199951171875,2545.89990234375,2504.199951171875,2526.699951171875,85371
2025-04-23,2564.968994140625,2577.0,2585.0,2538.60009765625,2547.0,157427
2025-04-24,2565.96435546875,2578.0,2615.199951171875,2555.5,2577.0,126270
2025-04-25,2506.443603515625,2518.199951171875,2606.5,2481.800048828125,2578.10009765625,478982
2025-04-28,2565.56640625,2577.60009765625,2586.0,2502.5,2520.89990234375,109531
2025-04-29,2585.572509765625,2597.699951171875,2609.0,2565.39990234375,2582.0,105285
2025-04-30,2662.611328125,2675.10009765625,2690.0,2575.0,2621.5,571639
2025-05-02,2649.771240234375,2662.199951171875,2725.0,2638.60009765625,2673.0,192610
2025-05-05,2686.797607421875,2699.39990234375,2732.300048828125,2678.39990234375,2678.39990234375,192910
2025-05-06,2719.14599609375,2731.89990234375,2749.39990234375,2697.300048828125,2715.0,164430
2025-05-07,2759.75537109375,2772.699951171875,2775.0,2655.10009765625,2703.89990234375,253173
2025-05-08,2733.279541015625,2746.10009765625,2816.300048828125,2735.0,2800.0,330257
2025-05-09,2728.999755859375,2741.800048828125,2817.5,2670.0,2670.0,90038
2025-05-12,2738.455322265625,2751.300048828125,2815.0,2735.0,2785.0,165127
2025-05-13,2683.51318359375,2696.10009765625,2769.89990234375,2684.300048828125,2754.800048828125,105065
2025-05-14,2724.421142578125,2737.199951171875,2747.0,2697.10009765625,2730.0,143468
2025-05-15,2686.200439453125,2698.800048828125,2755.800048828125,2688.800048828125,2740.10009765625,339036
2025-05-16,2697.049560546875,2709.699951171875,2728.0,2690.10009765625,2710.0,196160
2025-05-19,2678.03857421875,2690.60009765625,2764.0,2681.0,2719.89990234375,477345
2025-05-20,2632.35302734375,2644.699951171875,2709.89990234375,2630.0,2692.0,155011
2025-05-21,2653.155517578125,2665.60009765625,2690.199951171875,2638.39990234375,2653.89990234375,502954
2025-05-22,2637.230224609375,2649.60009765625,2687.699951171875,2626.800048828125,2678.39990234375,376080
2025-05-23,2647.780517578125,2660.199951171875,2685.800048828125,2630.10009765625,2666.0,343247
2025-05-26,2480.365966796875,2492.0,2508.89990234375,2383.0,2460.0,5053005
2025-05-27,2467.028564453125,2478.60009765625,2524.800048828125,2467.5,2510.89990234375,1506038
2025-05-28,2466.43115234375,2478.0,2495.0,2451.699951171875,2492.0,508542
2025-05-29,2476.38427734375,2488.0,2513.39990234375,2471.0,2488.0,426994
2025-05-30,2460.658447265625,2472.199951171875,2496.199951171875,2460.199951171875,2488.0,518888
2025-06-02,2438.66162109375,2450.10009765625,2479.300048828125,2437.10009765625,2472.5,494551
2025-06-03,2437.566650390625,2449.0,2469.800048828125,2440.5,2464.89990234375,408472
2025-06-04,2459.862060546875,2471.39990234375,2481.89990234375,2425.5,2450.0,700256
2025-06-05,2448.71435546875,2460.199951171875,2484.199951171875,2455.0,2478.0,224091
2025-06-06,2481.062255859375,2492.699951171875,2500.0,2453.10009765625,2460.10009765625,168337
2025-06-09,2491.015869140625,2502.699951171875,2512.0,2493.0,2512.0,195356
2025-06-10,2495.89306640625,2507.60009765625,2527.199951171875,2500.10009765625,2510.0,184160
2025-06-11,2484.54638671875,2496.199951171875,2555.699951171875,2489.0,2517.0,263851
2025-06-12,2457.473388671875,2469.0,2502.39990234375,2458.60009765625,2496.0,248130
2025-06-13,2452.297607421875,2463.800048828125,2472.300048828125,2421.10009765625,2450.0,473465
2025-06-16,2446.723876953125,2458.199951171875,2467.89990234375,2417.0,2463.39990234375,204331
2025-06-17,2436.272705078125,2447.699951171875,2481.60009765625,2441.0,2466.89990234375,127269
2025-06-18,2432.490234375,2443.89990234375,2454.800048828125,2431.0,2454.0,198705
2025-06-19,2392.477783203125,2403.699951171875,2467.5,2400.0,2444.5,195547
2025-06-20,2409.10009765625,2420.39990234375,2435.5,2391.0,2400.0,370213
2025-06-23,2387.00390625,2398.199951171875,2412.0,2391.89990234375,2401.0,290119
2025-06-24,2382.62451171875,2393.800048828125,2425.10009765625,2388.199951171875,2425.0,176516
2025-06-25,2388.297607421875,2399.5,2411.39990234375,2388.199951171875,2406.0,351031
2025-06-26,2421.93994140625,2433.300048828125,2439.0,2386.10009765625,2399.5,203299
2025-06-27,2452.297607421875,2463.800048828125,2468.89990234375,2430.199951171875,2445.699951171875,178550
2025-06-30,2433.884033203125,2445.300048828125,2494.699951171875,2435.800048828125,2475.0,803443
2025-07-01,2465.237060546875,2476.800048828125,2484.39990234375,2436.0,2445.300048828125,1086266
2025-07-02,2554.21923828125,2566.199951171875,2586.89990234375,2483.0,2484.0,1363309
2025-07-03,2538.393798828125,2550.300048828125,2592.0,2542.199951171875,2566.0,188962
2025-07-04,2595.724609375,2607.89990234375,2622.199951171875,2550.10009765625,2555.5,359789
2025-07-07,2590.648681640625,2602.800048828125,2618.300048828125,2587.300048828125,2607.800048828125,127405
2025-07-08,2610.256591796875,2622.5,2626.0,2598.0,2602.800048828125,167327
2025-07-09,2608.6640625,2620.89990234375,2632.800048828125,2609.300048828125,2616.0,108777
2025-07-10,2623.992431640625,2636.300048828125,2640.0,2615.0,2620.0,141487
2025-07-11,2647.118896484375,2655.5,2663.0,2622.10009765625,2636.300048828125,249530
2025-07-14,2641.43701171875,2649.800048828125,2678.60009765625,2629.300048828125,2661.89990234375,400590
2025-07-15,2663.56689453125,2672.0,2677.800048828125,2649.60009765625,2649.800048828125,927036
2025-07-16,2644.527099609375,2652.89990234375,2684.699951171875,2633.199951171875,2679.0,200466
2025-07-17,2733.44580078125,2742.10009765625,2779.0,2643.0,2643.0,1207633
2025-07-18,2736.6357421875,2745.300048828125,2761.300048828125,2710.5,2728.60009765625,341791
2025-07-21,2765.244873046875,2774.0,2778.5,2711.10009765625,2747.0,297175
2025-07-22,2748.198974609375,2756.89990234375,2801.300048828125,2730.10009765625,2774.0,221399
2025-07-23,2731.7509765625,2740.39990234375,2755.89990234375,2719.0,2750.0,206170
2025-07-24,2718.393310546875,2727.0,2770.699951171875,2720.0,2740.60009765625,819543
2025-07-25,2677.3232421875,2685.800048828125,2735.10009765625,2660.0,2719.10009765625,294012
2025-07-28,2684.40087890625,2692.89990234375,2741.60009765625,2590.800048828125,2629.0,576744
2025-07-29,2726.96630859375,2735.60009765625,2750.0,2668.699951171875,2679.39990234375,593468
2025-07-30,2750.39208984375,2759.10009765625,2762.0,2712.10009765625,2735.60009765625,375440
2025-07-31,2671.626953125,2676.199951171875,2728.0,2652.89990234375,2725.0,388204
2025-08-01,2571.3984375,2575.800048828125,2698.10009765625,2556.0,2698.10009765625,370249
2025-08-04,2574.593017578125,2579.0,2608.800048828125,2551.0,2578.300048828125,310342
2025-08-05,2540.7509765625,2545.10009765625,2585.800048828125,2510.60009765625,2580.0,532752
2025-08-06,2396.098388671875,2400.199951171875,2540.0,2390.0,2540.0,346497
2025-08-07,2420.856201171875,2425.0,2438.0,2362.10009765625,2397.10009765625,335816
2025-08-08,2424.250244140625,2428.39990234375,2441.89990234375,2397.89990234375,2430.0,71460
2025-08-11,2412.071044921875,2416.199951171875,2448.300048828125,2391.10009765625,2448.300048828125,210938
2025-08-12,2407.479248046875,2411.60009765625,2429.0,2381.300048828125,2429.0,117087
2025-08-13,2408.177978515625,2412.300048828125,2425.0,2391.10009765625,2424.89990234375,121774
2025-08-14,2395.599365234375,2399.699951171875,2435.0,2387.0,2432.39990234375,60859
2025-08-18,2432.33642578125,2436.5,2456.10009765625,2395.60009765625,2430.39990234375,377614
2025-08-19,2421.455322265625,2425.60009765625,2446.10009765625,2402.199951171875,2428.10009765625,161493
2025-08-20,2416.962890625,2421.10009765625,2447.0,2411.300048828125,2443.0,40830
2025-08-21,2409.875,2414.0,2444.39990234375,2393.0,2440.5,195842
2025-08-22,2392.005615234375,2396.10009765625,2433.39990234375,2388.199951171875,2415.10009765625,175280
2025-08-25,2363.05517578125,2367.10009765625,2404.60009765625,2361.0,2404.60009765625,84278
2025-08-26,2320.328369140625,2324.300048828125,2377.0,2303.0,2376.800048828125,574342
2025-08-28,2314.937255859375,2318.89990234375,2357.39990234375,2307.39990234375,2324.0,179320
2025-08-29,2285.48779296875,2289.39990234375,2332.39990234375,2255.10009765625,2332.39990234375,263321
2025-09-01,2319.030517578125,2323.0,2332.0,2267.0,2302.89990234375,396559
2025-09-02,2356.56640625,2360.60009765625,2378.0,2322.0,2342.5,267893
2025-09-03,2359.461181640625,2363.5,2391.39990234375,2337.5,2379.5,190293
2025-09-04,2333.90478515625,2337.89990234375,2431.800048828125,2330.60009765625,2400.0,123615
2025-09-05,2305.154296875,2309.10009765625,2357.10009765625,2304.0,2357.10009765625,133849
2025-09-08,2316.933837890625,2320.89990234375,2358.300048828125,2297.300048828125,2305.0,117741
2025-09-09,2295.8701171875,2299.800048828125,2350.0,2295.10009765625,2339.5,140929
2025-09-10,2379.427001953125,2383.5,2390.0,2295.89990234375,2320.0,306475
2025-09-11,2407.379150390625,2411.5,2419.0,2358.300048828125,2383.0,204861
2025-09-12,2384.6181640625,2388.699951171875,2450.60009765625,2370.0,2414.5,270845
2025-09-15,2399.492919921875,2403.60009765625,2419.10009765625,2383.10009765625,2390.0,84132
2025-09-16,2461.985595703125,2466.199951171875,2479.5,2408.10009765625,2409.89990234375,276970
2025-09-17,2506.40966796875,2510.699951171875,2517.0,2460.0,2478.0,198387
2025-09-18,2504.3134765625,2508.60009765625,2534.800048828125,2491.199951171875,2518.0,178054
2025-09-19,2518.38916015625,2522.699951171875,2550.0,2490.0,2500.60009765625,160221
2025-09-22,2531.66650390625,2536.0,2545.0,2479.89990234375,2525.0,83835
2025-09-23,2492.23388671875,2496.5,2551.800048828125,2475.300048828125,2540.0,68337
2025-09-24,2412.171142578125,2416.300048828125,2489.199951171875,2400.5,2489.0,216496
2025-09-25,2381.9228515625,2386.0,2451.0,2378.199951171875,2416.10009765625,97649
2025-09-26,2348.180419921875,2352.199951171875,2386.89990234375,2344.0,2385.10009765625,39308
2025-09-29,2282.393310546875,2286.300048828125,2370.0,2273.0,2370.0,220889
2025-09-30,2290.878662109375,2294.800048828125,2322.300048828125,2284.300048828125,2307.39990234375,147091
2025-10-01,2301.66015625,2305.60009765625,2313.0,2270.0,2270.0,88479
2025-10-03,2298.864990234375,2302.800048828125,2317.0,2295.0,2315.0,71524
2025-10-06,2292.57568359375,2296.5,2311.5,2284.0,2309.89990234375,34460
2025-10-07,2275.70458984375,2279.60009765625,2312.0,2274.300048828125,2298.60009765625,171438
2025-10-08,2280.396728515625,2284.300048828125,2345.0,2272.89990234375,2281.5,159035
2025-10-09,2271.51171875,2275.39990234375,2305.0,2270.199951171875,2294.0,97984
2025-10-10,2283.3916015625,2287.300048828125,2306.699951171875,2277.39990234375,2292.0,68858
2025-10-13,2214.409423828125,2218.199951171875,2287.300048828125,2214.10009765625,2287.199951171875,142559
2025-10-14,2228.18603515625,2232.0,2245.0,2200.0,2238.199951171875,318022
2025-10-15,2208.1201171875,2211.89990234375,2232.5,2207.0,2225.0,78536
2025-10-16,2270.81298828125,2274.699951171875,2294.5,2214.800048828125,2215.0,202210
2025-10-17,2264.62353515625,2268.5,2298.39990234375,2253.60009765625,2280.0,137144
2025-10-20,2279.098876953125,2283.0,2325.0,2262.60009765625,2273.0,223692
2025-10-21,2307.550048828125,2311.5,2329.0,2286.199951171875,2299.0,36071
2025-10-23,2344.386962890625,2348.39990234375,2363.60009765625,2300.0,2325.0,217822
2025-10-24,2322.5244140625,2326.5,2349.300048828125,2319.199951171875,2348.0,104864
2025-10-27,2323.522705078125,2327.5,2347.0,2305.0,2331.89990234375,190402
2025-10-28,2332.407470703125,2336.39990234375,2373.0,2315.0,2339.0,145725
2025-10-29,2325.41943359375,2329.39990234375,2354.39990234375,2321.39990234375,2347.800048828125,68601
2025-10-30,2322.62451171875,2326.60009765625,2349.0,2306.0,2346.300048828125,95329
2025-10-31,2275.904296875,2279.800048828125,2344.39990234375,2270.199951171875,2326.60009765625,186483
2025-11-03,2292.974853515625,2296.89990234375,2321.0,2175.199951171875,2259.89990234375,369951
2025-11-04,2360.260009765625,2364.300048828125,2372.5,2284.39990234375,2298.0,252932
2025-11-05,2360.260009765625,2364.300048828125,2364.300048828125,2364.300048828125,2364.300048828125,0
2025-11-06,2336.800048828125,2340.800048828125,2364.300048828125,2288.39990234375,2364.300048828125,153013
2025-11-07,2321.60009765625,2321.60009765625,2339.39990234375,2291.0,2338.199951171875,81220
2025-11-10,2318.60009765625,2318.60009765625,2346.39990234375,2291.0,2321.10009765625,114804
2025-11-11,2341.5,2341.5,2349.0,2298.199951171875,2305.0,89352
2025-11-12,2368.800048828125,2368.800048828125,2386.199951171875,2340.800048828125,2342.0,102408
2025-11-13,2338.300048828125,2338.300048828125,2395.0,2330.0,2379.800048828125,69203
2025-11-14,2329.60009765625,2329.60009765625,2352.39990234375,2320.0,2339.0,37646
2025-11-17,2361.800048828125,2361.800048828125,2375.0,2336.89990234375,2348.39990234375,87309
2025-11-18,2308.60009765625,2308.60009765625,2360.0,2301.199951171875,2360.0,80740
2025-11-19,2317.60009765625,2317.60009765625,2333.800048828125,2290.89990234375,2290.89990234375,89635
2025-11-20,2299.699951171875,2299.699951171875,2336.0,2262.199951171875,2336.0,275808
2025-11-21,2319.5,2319.5,2372.0,2295.199951171875,2305.800048828125,239909
2025-11-24,2265.0,2265.0,2348.0,2256.800048828125,2326.0,380797
2025-11-25,2304.800048828125,2304.800048828125,2318.0,2257.5,2272.0,125025
2025-11-26,2313.0,2313.0,2328.699951171875,2273.0,2323.0,103409
2025-11-27,2300.39990234375,2300.39990234375,2350.800048828125,2291.0,2320.0,81802
2025-11-28,2308.89990234375,2308.89990234375,2324.89990234375,2258.39990234375,2300.0,135265
2025-12-01,2300.10009765625,2300.10009765625,2322.89990234375,2290.10009765625,2322.89990234375,236377
2025-12-02,2445.60009765625,2445.60009765625,2466.0,2297.39990234375,2307.39990234375,1912517
2025-12-03,2408.60009765625,2408.60009765625,2429.89990234375,2390.300048828125,2422.0,447022
2025-12-04,2403.800048828125,2403.800048828125,2420.0,2378.199951171875,2381.0,77893
2025-12-05,2383.0,2383.0,2409.60009765625,2358.800048828125,2395.39990234375,150389
2025-12-08,2356.699951171875,2356.699951171875,2387.800048828125,2343.699951171875,2383.0,221495
2025-12-09,2324.60009765625,2324.60009765625,2357.0,2307.0,2343.0,55431
2025-12-10,2314.800048828125,2314.800048828125,2332.199951171875,2301.0,2326.0,42649
2025-12-11,2317.199951171875,2317.199951171875,2327.39990234375,2300.199951171875,2324.89990234375,37081
2025-12-12,2349.0,2349.0,2356.0,2310.199951171875,2330.0,39400
2025-12-15,2380.60009765625,2380.60009765625,2391.800048828125,2337.800048828125,2340.0,47746
2025-12-16,2377.10009765625,2377.10009765625,2396.800048828125,2355.39990234375,2380.199951171875,105414
2025-12-17,2396.60009765625,2396.60009765625,2418.800048828125,2370.0,2373.0,98368
2025-12-18,2366.699951171875,2366.699951171875,2390.60009765625,2340.300048828125,2390.60009765625,95449
2025-12-19,2365.39990234375,2365.39990234375,2385.5,2348.0,2375.0,108298
2025-12-22,2340.0,2340.0,2361.39990234375,2320.5,2352.5,111185
2025-12-23,2309.89990234375,2309.89990234375,2348.800048828125,2299.5,2340.199951171875,106481
2025-12-24,2299.199951171875,2299.199951171875,2310.60009765625,2292.0,2310.0,68924
2025-12-25,2299.199951171875,2299.199951171875,2299.199951171875,2299.199951171875,2299.199951171875,0
2025-12-26,2293.39990234375,2293.39990234375,2308.0,2290.0,2300.89990234375,36589
2025-12-29,2307.300048828125,2307.300048828125,2316.0,2290.0,2293.39990234375,55904
2025-12-30,2309.699951171875,2309.699951171875,2328.39990234375,2291.800048828125,2309.0,63911
2025-12-31,2319.699951171875,2319.699951171875,2326.89990234375,2292.0,2300.0,92837
2026-01-01,2316.300048828125,2316.300048828125,2337.89990234375,2305.0,2315.10009765625,23501
2026-01-02,2368.60009765625,2368.60009765625,2380.0,2310.0,2310.0,81569
2026-01-05,2398.89990234375,2398.89990234375,2407.0,2328.0,2361.0,145909
2026-01-06,2387.300048828125,2387.300048828125,2400.800048828125,2375.0,2399.5,59732
2026-01-07,2397.60009765625,2397.60009765625,2413.699951171875,2375.89990234375,2387.0,68466
2026-01-08,2375.699951171875,2375.699951171875,2413.5,2370.699951171875,2397.60009765625,176616
2026-01-09,2360.10009765625,2360.10009765625,2384.39990234375,2341.39990234375,2364.0,186141
2026-01-12,2413.39990234375,2413.39990234375,2418.0,2340.0,2340.0,88855
2026-01-13,2395.89990234375,2395.89990234375,2427.5,2382.0,2413.5,164064
2026-01-14,2426.5,2426.5,2433.0,2388.300048828125,2391.39990234375,334361
2026-01-16,2447.39990234375,2447.39990234375,2454.199951171875,2399.800048828125,2438.5,166001
