date_,adj close_bls.ns,close_bls.ns,high_bls.ns,low_bls.ns,open_bls.ns,volume_bls.ns
2025-04-21,402.848876953125,403.95001220703125,406.0,387.0,387.0,6555625
2025-04-22,396.41644287109375,397.5,407.1000061035156,395.6000061035156,405.0,2581986
2025-04-23,382.9532470703125,384.0,403.8500061035156,382.0,399.5,4527177
2025-04-24,383.8507995605469,384.8999938964844,390.95001220703125,383.5,386.0,2391053
2025-04-25,370.53717041015625,371.54998779296875,387.8500061035156,361.6499938964844,386.95001220703125,2985082
2025-04-28,369.1908874511719,370.20001220703125,379.29998779296875,366.29998779296875,372.0,4184727
2025-04-29,369.9388427734375,370.95001220703125,375.5,366.3999938964844,371.3500061035156,1664326
2025-04-30,354.38134765625,355.3500061035156,370.5,353.04998779296875,370.0,1699769
2025-05-02,349.5445861816406,350.5,362.5,349.25,355.0,2409363
2025-05-05,351.73858642578125,352.70001220703125,361.04998779296875,350.6000061035156,352.04998779296875,3958781
2025-05-06,339.57183837890625,340.5,355.3999938964844,338.54998779296875,353.95001220703125,2831538
2025-05-07,341.8157043457031,342.75,348.29998779296875,331.5,335.0,3815956
2025-05-08,342.36419677734375,343.29998779296875,352.79998779296875,341.04998779296875,344.95001220703125,2612634
2025-05-09,340.7685852050781,341.70001220703125,344.0,332.95001220703125,333.0,1508476
2025-05-12,363.1573486328125,364.1499938964844,365.5,356.25,359.0,2252164
2025-05-13,370.3377380371094,371.3500061035156,377.3999938964844,361.3999938964844,364.8999938964844,3734086
2025-05-14,378.0167236328125,379.04998779296875,380.8999938964844,372.1499938964844,374.5,2915425
2025-05-15,393.82354736328125,394.8999938964844,397.8999938964844,378.29998779296875,383.0,5578887
2025-05-16,392.6766662597656,393.75,414.0,386.3500061035156,410.0,8105806
2025-05-19,397.0646667480469,398.1499938964844,404.70001220703125,391.6499938964844,396.70001220703125,3760820
2025-05-20,392.32763671875,393.3999938964844,406.3500061035156,391.79998779296875,400.1000061035156,4257869
2025-05-21,395.7682189941406,396.8500061035156,404.5,392.6000061035156,395.20001220703125,3684909
2025-05-22,393.6241149902344,394.70001220703125,401.5,393.04998779296875,396.95001220703125,1862927
2025-05-23,400.804443359375,401.8999938964844,407.0,391.75,395.95001220703125,5894872
2025-05-26,411.3257141113281,412.45001220703125,421.20001220703125,397.0,402.04998779296875,6911875
2025-05-27,408.0346984863281,409.1499938964844,415.6499938964844,408.1499938964844,413.0,2605493
2025-05-28,414.5169677734375,415.6499938964844,422.0,409.29998779296875,410.95001220703125,3353338
2025-05-29,407.0873107910156,408.20001220703125,419.3999938964844,407.0,418.5,1523159
2025-05-30,405.4417724609375,406.54998779296875,412.6000061035156,403.8999938964844,409.25,2066895
2025-06-02,411.5750427246094,412.70001220703125,418.3500061035156,403.0,405.0,3665767
2025-06-03,404.9431457519531,406.04998779296875,418.70001220703125,405.20001220703125,414.0,2097042
2025-06-04,407.73553466796875,408.8500061035156,413.5,404.04998779296875,407.45001220703125,1561839
2025-06-05,407.7853698730469,408.8999938964844,414.5,407.1000061035156,409.8999938964844,1897674
2025-06-06,397.5633239746094,398.6499938964844,410.70001220703125,397.8500061035156,409.70001220703125,1713301
2025-06-09,383.40203857421875,384.45001220703125,401.70001220703125,382.0,400.0,5311050
2025-06-10,384.9976501464844,386.04998779296875,387.54998779296875,383.54998779296875,387.54998779296875,1922856
2025-06-11,377.667724609375,378.70001220703125,388.1000061035156,377.5,387.95001220703125,2077020
2025-06-12,369.24072265625,370.25,384.0,367.54998779296875,378.79998779296875,2255764
2025-06-13,368.4927673339844,369.5,377.3999938964844,361.54998779296875,362.29998779296875,6098297
2025-06-16,367.64508056640625,368.6499938964844,373.8999938964844,362.1000061035156,372.0,2357161
2025-06-17,362.7584533691406,363.75,373.79998779296875,362.45001220703125,370.0,1334605
2025-06-18,361.56170654296875,362.54998779296875,368.1499938964844,360.70001220703125,362.20001220703125,830014
2025-06-19,353.18463134765625,354.1499938964844,365.0,351.0,362.0,1798227
2025-06-20,357.472900390625,358.45001220703125,363.6499938964844,353.04998779296875,353.45001220703125,1954154
2025-06-23,355.1293029785156,356.1000061035156,357.1499938964844,352.54998779296875,353.0,953855
2025-06-24,361.3124084472656,362.29998779296875,371.8500061035156,360.54998779296875,362.5,1806757
2025-06-25,368.24346923828125,369.25,370.45001220703125,363.45001220703125,364.8500061035156,1299553
2025-06-26,368.6423645019531,369.6499938964844,373.5,365.0,370.8999938964844,1086790
2025-06-27,378.46551513671875,379.5,386.0,371.8999938964844,371.8999938964844,2939130
2025-06-30,367.9443054199219,368.95001220703125,382.3999938964844,368.0,381.0,2265578
2025-07-01,362.7584533691406,363.75,372.20001220703125,362.25,370.0,1170814
2025-07-02,361.66143798828125,362.6499938964844,367.29998779296875,360.1499938964844,365.0,791466
2025-07-03,362.9579162597656,363.95001220703125,366.8500061035156,361.20001220703125,363.95001220703125,1321926
2025-07-04,362.7085876464844,363.70001220703125,367.45001220703125,360.5,362.04998779296875,988553
2025-07-07,376.3213806152344,377.3500061035156,383.8999938964844,361.25,365.0,9325957
2025-07-08,378.0167236328125,379.04998779296875,382.70001220703125,374.04998779296875,377.95001220703125,1926202
2025-07-09,373.977783203125,375.0,380.79998779296875,372.0,380.3500061035156,990403
2025-07-10,382.8036804199219,383.8500061035156,391.5,374.3999938964844,374.8999938964844,4740368
2025-07-11,384.0502624511719,385.1000061035156,390.8500061035156,380.29998779296875,383.6000061035156,1520438
2025-07-14,379.0140075683594,380.04998779296875,385.95001220703125,377.3500061035156,384.95001220703125,843099
2025-07-15,383.20257568359375,384.25,389.79998779296875,381.0,381.0,2086396
2025-07-16,386.29412841796875,387.3500061035156,389.79998779296875,382.29998779296875,384.0,1161803
2025-07-17,385.1971130371094,386.25,390.5,384.5,388.0,731842
2025-07-18,381.7565002441406,382.79998779296875,389.8500061035156,380.3999938964844,388.0,945857
2025-07-21,377.6178283691406,378.6499938964844,383.29998779296875,374.54998779296875,382.79998779296875,524596
2025-07-22,377.6178283691406,378.6499938964844,384.5,377.5,379.8999938964844,981931
2025-07-23,366.3486328125,367.3500061035156,379.29998779296875,364.95001220703125,377.0,1410491
2025-07-24,366.8971252441406,367.8999938964844,375.6000061035156,365.3999938964844,368.8999938964844,1199335
2025-07-25,361.81103515625,362.79998779296875,369.8999938964844,360.5,368.75,918937
2025-07-28,359.0186767578125,360.0,369.0,355.20001220703125,364.5,1217832
2025-07-29,371.68408203125,372.70001220703125,373.79998779296875,356.6499938964844,358.79998779296875,1018972
2025-07-30,376.2216491699219,377.25,383.3999938964844,369.5,375.0,5070133
2025-07-31,379.0140075683594,380.04998779296875,382.75,368.3500061035156,370.25,1342701
2025-08-01,378.6151123046875,379.6499938964844,386.8999938964844,377.0,380.0,3940732
2025-08-04,383.3521728515625,384.3999938964844,385.29998779296875,373.6499938964844,380.79998779296875,1150344
2025-08-05,398.4608459472656,399.54998779296875,402.79998779296875,381.1499938964844,389.0,8743906
2025-08-06,401.15350341796875,402.25,407.20001220703125,394.3999938964844,402.95001220703125,4087750
2025-08-07,396.81536865234375,397.8999938964844,414.8999938964844,393.04998779296875,401.79998779296875,4866634
2025-08-08,395.6684875488281,396.75,405.0,393.3500061035156,400.0,1777372
2025-08-11,389.6848449707031,390.75,396.75,387.0,396.70001220703125,1139199
2025-08-12,382.6540832519531,383.70001220703125,399.1499938964844,381.1000061035156,390.8500061035156,1260084
2025-08-13,376.7203063964844,377.75,387.95001220703125,377.0,386.95001220703125,1085475
2025-08-14,371.9333801269531,372.95001220703125,378.95001220703125,371.0,378.95001220703125,843086
2025-08-18,370.9361267089844,371.95001220703125,377.5,370.20001220703125,376.70001220703125,870693
2025-08-19,371.68408203125,372.70001220703125,376.0,371.25,372.45001220703125,1124739
2025-08-20,368.5924987792969,369.6000061035156,376.45001220703125,369.0,372.75,1100999
2025-08-21,365.8001403808594,366.79998779296875,375.25,366.0,370.04998779296875,1063707
2025-08-22,367.1464538574219,368.1499938964844,372.25,366.0,369.1499938964844,860166
2025-08-25,367.794677734375,368.79998779296875,372.0,367.25,371.0,687060
2025-08-26,371.33502197265625,372.3500061035156,392.8500061035156,368.6000061035156,380.25,13788443
2025-08-28,369.9886779785156,371.0,376.0,365.0,371.04998779296875,2015044
2025-08-29,365.700439453125,366.70001220703125,372.54998779296875,364.6499938964844,372.54998779296875,974490
2025-09-01,369.5399169921875,370.54998779296875,372.79998779296875,366.1000061035156,368.0,1014547
2025-09-02,368.2933044433594,369.29998779296875,374.0,367.5,370.5,710510
2025-09-03,369.5399169921875,370.54998779296875,372.45001220703125,368.29998779296875,370.95001220703125,626485
2025-09-04,366.8472900390625,367.8500061035156,373.5,366.79998779296875,372.79998779296875,616233
2025-09-05,365.8500061035156,366.8500061035156,369.70001220703125,365.5,368.95001220703125,598572
2025-09-08,365.0,365.0,368.5,363.3999938964844,366.0,637923
2025-09-09,362.3999938964844,362.3999938964844,366.70001220703125,360.0,365.0,638617
2025-09-10,367.5,367.5,371.6000061035156,363.04998779296875,364.45001220703125,645875
2025-09-11,369.70001220703125,369.70001220703125,372.45001220703125,367.3500061035156,369.0,557184
2025-09-12,368.8999938964844,368.8999938964844,371.8999938964844,367.1499938964844,370.5,478250
2025-09-15,367.1000061035156,367.1000061035156,370.70001220703125,366.04998779296875,368.8999938964844,461009
2025-09-16,366.0,366.0,369.70001220703125,365.0,367.0,537836
2025-09-17,369.95001220703125,369.95001220703125,371.95001220703125,366.25,366.8999938964844,713917
2025-09-18,369.1499938964844,369.1499938964844,372.1000061035156,366.0,370.79998779296875,724476
2025-09-19,365.3500061035156,365.3500061035156,369.0,364.20001220703125,369.0,677863
2025-09-22,361.04998779296875,361.04998779296875,364.0,360.25,360.8999938964844,816422
2025-09-23,360.0,360.0,362.8999938964844,352.3999938964844,361.04998779296875,1001935
2025-09-24,355.95001220703125,355.95001220703125,361.25,354.5,360.75,500702
2025-09-25,343.45001220703125,343.45001220703125,356.75,339.6000061035156,355.75,1277832
2025-09-26,333.95001220703125,333.95001220703125,344.8500061035156,332.8500061035156,341.54998779296875,1164604
2025-09-29,328.45001220703125,328.45001220703125,335.75,325.75,335.0,1700869
2025-09-30,322.29998779296875,322.29998779296875,331.04998779296875,316.45001220703125,328.3500061035156,1692813
2025-10-01,331.1499938964844,331.1499938964844,333.1000061035156,319.75,322.3500061035156,1487032
2025-10-03,330.1000061035156,330.1000061035156,334.25,328.5,333.1499938964844,955423
2025-10-06,331.25,331.25,333.1499938964844,328.04998779296875,331.04998779296875,640092
2025-10-07,351.3999938964844,351.3999938964844,355.6000061035156,330.1000061035156,331.1499938964844,7746293
2025-10-08,347.1499938964844,347.1499938964844,359.0,345.25,354.54998779296875,2087361
2025-10-09,337.29998779296875,337.29998779296875,346.29998779296875,336.0,346.1000061035156,1301055
2025-10-10,337.1499938964844,337.1499938964844,349.20001220703125,336.0,340.0,1837890
2025-10-13,299.79998779296875,299.79998779296875,308.95001220703125,276.95001220703125,280.3500061035156,25777665
2025-10-14,292.3500061035156,292.3500061035156,300.1000061035156,290.0,300.0,6236270
2025-10-15,278.54998779296875,278.54998779296875,292.25,277.0,292.0,5295669
2025-10-16,324.5,324.5,332.8999938964844,278.70001220703125,279.8500061035156,63942294
2025-10-17,326.79998779296875,326.79998779296875,341.79998779296875,312.25,320.0,39936752
2025-10-20,322.95001220703125,322.95001220703125,332.70001220703125,317.25,324.8999938964844,10065192
2025-10-21,325.95001220703125,325.95001220703125,333.0,322.79998779296875,324.54998779296875,2127091
2025-10-23,325.04998779296875,325.04998779296875,330.3999938964844,322.79998779296875,325.95001220703125,3153882
2025-10-24,318.25,318.25,326.0,316.0,323.95001220703125,1884625
2025-10-27,314.75,314.75,319.1000061035156,313.3500061035156,318.29998779296875,1417309
2025-10-28,307.3500061035156,307.3500061035156,316.54998779296875,305.54998779296875,314.54998779296875,1717982
2025-10-29,308.8500061035156,308.8500061035156,311.3999938964844,306.25,307.79998779296875,1245591
2025-10-30,317.29998779296875,317.29998779296875,325.29998779296875,309.95001220703125,309.95001220703125,6300662
2025-10-31,314.6000061035156,314.6000061035156,318.6000061035156,313.20001220703125,317.6000061035156,930966
2025-11-03,317.5,317.5,322.79998779296875,312.5,314.0,2028600
2025-11-04,321.95001220703125,321.95001220703125,323.6000061035156,315.04998779296875,317.5,1396601
2025-11-05,321.95001220703125,321.95001220703125,321.95001220703125,321.95001220703125,321.95001220703125,0
2025-11-06,319.3999938964844,319.3999938964844,330.20001220703125,317.1000061035156,322.0,1923002
2025-11-07,313.95001220703125,313.95001220703125,317.75,312.5,317.75,803161
2025-11-10,315.45001220703125,315.45001220703125,318.0,311.1499938964844,313.8999938964844,753808
2025-11-11,308.5,308.5,317.45001220703125,303.75,315.79998779296875,2081426
2025-11-12,336.70001220703125,336.70001220703125,340.0,311.0,311.29998779296875,25513342
2025-11-13,322.29998779296875,322.29998779296875,343.25,320.3999938964844,335.0,4413397
2025-11-14,328.54998779296875,328.54998779296875,334.20001220703125,318.8500061035156,322.95001220703125,3015096
2025-11-17,324.8999938964844,324.8999938964844,329.70001220703125,323.5,329.70001220703125,960096
2025-11-18,323.8999938964844,323.8999938964844,325.8999938964844,318.75,324.0,1213555
2025-11-19,322.79998779296875,322.79998779296875,326.95001220703125,320.79998779296875,325.5,939057
2025-11-20,321.95001220703125,321.95001220703125,329.20001220703125,320.1000061035156,324.5,1064343
2025-11-21,321.20001220703125,321.20001220703125,328.20001220703125,318.25,320.95001220703125,1458831
2025-11-24,315.8999938964844,315.8999938964844,323.79998779296875,313.25,321.45001220703125,982570
2025-11-25,312.95001220703125,312.95001220703125,317.29998779296875,311.6499938964844,315.95001220703125,872908
2025-11-26,313.75,313.75,318.0,312.3999938964844,313.20001220703125,1136496
2025-11-27,321.20001220703125,321.20001220703125,323.95001220703125,313.79998779296875,314.95001220703125,1810084
2025-11-28,329.75,329.75,334.79998779296875,320.3500061035156,321.20001220703125,5775447
2025-12-01,332.25,332.25,334.75,323.1499938964844,330.0,1214314
2025-12-02,323.6499938964844,323.6499938964844,332.45001220703125,322.1000061035156,331.0,861840
2025-12-03,325.5,325.5,326.5,319.5,323.6499938964844,618055
2025-12-04,331.54998779296875,331.54998779296875,340.3999938964844,323.3999938964844,325.3999938964844,4577376
2025-12-05,332.75,332.75,335.0,327.5,332.70001220703125,1198767
2025-12-08,314.8999938964844,314.8999938964844,333.3999938964844,312.45001220703125,333.0,1270545
2025-12-09,319.8999938964844,319.8999938964844,321.0,304.29998779296875,313.75,1498240
2025-12-10,317.75,317.75,324.25,316.5,320.70001220703125,634834
2025-12-11,320.25,320.25,321.95001220703125,315.29998779296875,318.79998779296875,591124
2025-12-12,320.6499938964844,320.6499938964844,323.54998779296875,319.0,322.0,894265
2025-12-15,316.5,316.5,321.75,313.20001220703125,320.6499938964844,840316
2025-12-16,314.79998779296875,314.79998779296875,317.75,314.0,317.5,338463
2025-12-17,311.8999938964844,311.8999938964844,315.79998779296875,311.0,315.75,459534
2025-12-18,316.45001220703125,316.45001220703125,319.0,311.79998779296875,312.0,840550
2025-12-19,325.29998779296875,325.29998779296875,340.0,322.0,328.0,12333221
2025-12-22,327.5,327.5,330.8999938964844,325.29998779296875,326.20001220703125,1114205
2025-12-23,322.5,322.5,328.45001220703125,321.6000061035156,328.29998779296875,606050
2025-12-24,323.8500061035156,323.8500061035156,324.45001220703125,321.5,323.5,486195
2025-12-25,323.8500061035156,323.8500061035156,323.8500061035156,323.8500061035156,323.8500061035156,0
2025-12-26,320.20001220703125,320.20001220703125,326.04998779296875,318.79998779296875,324.8500061035156,598761
2025-12-29,316.6000061035156,316.6000061035156,322.29998779296875,315.0,319.0,691229
2025-12-30,316.6000061035156,316.6000061035156,322.04998779296875,312.29998779296875,315.0,858257
2025-12-31,321.1000061035156,321.1000061035156,322.3500061035156,316.6000061035156,318.0,437596
2026-01-01,317.1000061035156,317.1000061035156,322.95001220703125,316.45001220703125,321.8999938964844,346196
2026-01-02,316.79998779296875,316.79998779296875,320.0,315.29998779296875,316.0,651809
2026-01-05,316.45001220703125,316.45001220703125,319.8999938964844,313.54998779296875,316.79998779296875,605221
2026-01-06,312.8500061035156,312.8500061035156,318.29998779296875,312.0,316.45001220703125,577249
2026-01-07,313.8500061035156,313.8500061035156,314.5,311.0,312.70001220703125,403454
2026-01-08,306.8999938964844,306.8999938964844,314.45001220703125,305.95001220703125,313.70001220703125,726214
2026-01-09,302.0,302.0,309.95001220703125,296.3500061035156,302.0,899325
2026-01-12,295.79998779296875,295.79998779296875,302.3500061035156,291.79998779296875,302.0,1055352
2026-01-13,297.3500061035156,297.3500061035156,303.1499938964844,296.1499938964844,296.70001220703125,693744
2026-01-14,306.54998779296875,306.54998779296875,315.04998779296875,297.3500061035156,297.3999938964844,6431106
2026-01-15,306.54998779296875,306.54998779296875,306.54998779296875,306.54998779296875,306.54998779296875,0
2026-01-16,302.20001220703125,302.20001220703125,307.75,301.54998779296875,306.5,680630
