date_,adj close_bataindia.ns,close_bataindia.ns,high_bataindia.ns,low_bataindia.ns,open_bataindia.ns,volume_bataindia.ns
2025-03-28,1210.6839599609375,1219.9000244140625,1224.4000244140625,1204.199951171875,1204.199951171875,405048
2025-04-01,1222.1962890625,1231.5,1240.25,1203.0,1205.0,84728
2025-04-02,1233.4110107421875,1242.800048828125,1253.0,1216.3499755859375,1233.0999755859375,111723
2025-04-03,1216.1424560546875,1225.4000244140625,1235.550048828125,1216.550048828125,1228.0,74700
2025-04-04,1200.9580078125,1210.0999755859375,1231.300048828125,1187.8499755859375,1225.4000244140625,123893
2025-04-07,1171.9786376953125,1180.9000244140625,1189.699951171875,1140.300048828125,1150.0,105831
2025-04-08,1202.6947021484375,1211.8499755859375,1232.800048828125,1190.050048828125,1199.949951171875,172896
2025-04-09,1218.474609375,1227.75,1236.9000244140625,1201.75,1211.0999755859375,67940
2025-04-11,1232.4681396484375,1241.8499755859375,1249.0,1232.0999755859375,1245.0,118164
2025-04-15,1220.5091552734375,1229.800048828125,1255.9000244140625,1227.5,1255.0,124053
2025-04-16,1224.9752197265625,1234.300048828125,1243.4000244140625,1228.5,1232.4000244140625,69240
2025-04-17,1215.2491455078125,1224.5,1244.0,1221.0,1234.0,142466
2025-04-21,1194.110107421875,1203.199951171875,1232.5,1200.0999755859375,1225.0,327255
2025-04-22,1217.7303466796875,1227.0,1233.4000244140625,1206.0999755859375,1209.199951171875,244250
2025-04-23,1222.494140625,1231.800048828125,1235.0,1216.0999755859375,1234.800048828125,123622
2025-04-24,1215.5469970703125,1224.800048828125,1237.5999755859375,1217.9000244140625,1232.5,123479
2025-04-25,1201.6527099609375,1210.800048828125,1232.300048828125,1207.0,1225.0,90065
2025-04-28,1210.2869873046875,1219.5,1226.0999755859375,1204.5,1212.9000244140625,102209
2025-04-29,1202.5457763671875,1211.699951171875,1229.0,1210.0,1226.0,74759
2025-04-30,1199.2708740234375,1208.4000244140625,1215.0,1199.5999755859375,1214.800048828125,146934
2025-05-02,1187.758544921875,1196.800048828125,1218.800048828125,1190.0999755859375,1210.9000244140625,185072
2025-05-05,1197.08740234375,1206.199951171875,1209.5999755859375,1200.9000244140625,1200.9000244140625,39893
2025-05-06,1197.88134765625,1207.0,1220.0,1202.5,1210.0,84133
2025-05-07,1203.538330078125,1212.699951171875,1215.0,1194.699951171875,1198.5,68136
2025-05-08,1194.0108642578125,1203.0999755859375,1230.0999755859375,1200.0,1211.0,175372
2025-05-09,1186.76611328125,1195.800048828125,1200.0,1185.0,1190.0,51791
2025-05-12,1205.7216796875,1214.9000244140625,1227.0,1202.800048828125,1226.0,117413
2025-05-13,1193.713134765625,1202.800048828125,1234.699951171875,1200.0,1219.0,256341
2025-05-14,1201.2557373046875,1210.4000244140625,1218.0,1202.0,1210.0,233326
2025-05-15,1226.662353515625,1236.0,1239.0,1206.5,1212.0,204930
2025-05-16,1239.06787109375,1248.5,1278.9000244140625,1240.0,1240.0,166535
2025-05-19,1235.3958740234375,1244.800048828125,1259.0,1240.300048828125,1258.5,114834
2025-05-20,1206.7142333984375,1215.9000244140625,1253.0,1211.5999755859375,1244.800048828125,112488
2025-05-21,1249.091552734375,1258.5999755859375,1263.699951171875,1212.800048828125,1219.0,251868
2025-05-22,1251.473388671875,1261.0,1264.9000244140625,1242.5,1252.5,438276
2025-05-23,1266.0623779296875,1275.699951171875,1278.0,1257.5,1262.0,141231
2025-05-26,1275.391357421875,1285.0999755859375,1300.699951171875,1273.300048828125,1275.699951171875,161428
2025-05-27,1269.0396728515625,1278.699951171875,1290.0,1266.5999755859375,1290.0,73024
2025-05-28,1267.1541748046875,1276.800048828125,1281.9000244140625,1260.0999755859375,1279.9000244140625,101887
2025-05-29,1249.885498046875,1259.4000244140625,1294.199951171875,1246.5999755859375,1260.0,277303
2025-05-30,1254.2523193359375,1263.800048828125,1267.0,1251.0999755859375,1259.4000244140625,286925
2025-06-02,1251.5726318359375,1261.0999755859375,1272.9000244140625,1251.300048828125,1263.800048828125,75922
2025-06-03,1218.921142578125,1228.199951171875,1263.300048828125,1226.0,1260.199951171875,133364
2025-06-04,1213.363525390625,1222.5999755859375,1237.5,1220.300048828125,1233.9000244140625,79568
2025-06-05,1201.05712890625,1210.199951171875,1231.0999755859375,1200.0,1222.5999755859375,200790
2025-06-06,1209.6915283203125,1218.9000244140625,1222.0999755859375,1208.9000244140625,1210.5,77202
2025-06-09,1209.59228515625,1218.800048828125,1230.5999755859375,1217.5,1228.9000244140625,136643
2025-06-10,1210.8824462890625,1220.0999755859375,1224.0,1216.5,1221.9000244140625,70957
2025-06-11,1210.9815673828125,1220.199951171875,1226.0,1213.300048828125,1226.0,102373
2025-06-12,1204.927734375,1214.0999755859375,1231.9000244140625,1210.800048828125,1220.199951171875,98032
2025-06-13,1204.927734375,1214.0999755859375,1220.0999755859375,1205.0,1206.0,58602
2025-06-16,1207.607421875,1216.800048828125,1219.9000244140625,1203.300048828125,1215.9000244140625,52912
2025-06-17,1209.1953125,1218.4000244140625,1226.5999755859375,1212.300048828125,1217.0,58384
2025-06-18,1201.2557373046875,1210.4000244140625,1222.0999755859375,1207.0999755859375,1218.4000244140625,40915
2025-06-19,1194.30859375,1203.4000244140625,1215.800048828125,1201.0,1213.0,34659
2025-06-20,1190.4381103515625,1199.5,1209.800048828125,1196.0999755859375,1206.0,67016
2025-06-23,1188.05615234375,1197.0999755859375,1212.9000244140625,1193.5,1195.0,65106
2025-06-24,1192.621337890625,1201.699951171875,1209.0,1199.199951171875,1206.199951171875,63380
2025-06-25,1205.8209228515625,1215.0,1220.0,1202.5999755859375,1207.800048828125,62381
2025-06-26,1213.8597412109375,1223.0999755859375,1224.9000244140625,1205.199951171875,1218.800048828125,108979
2025-06-27,1221.8985595703125,1231.199951171875,1234.800048828125,1219.5,1226.5,87493
2025-06-30,1211.97412109375,1221.199951171875,1243.5,1218.0,1236.0,139106
2025-07-01,1222.6925048828125,1232.0,1235.0,1220.0,1221.9000244140625,62902
2025-07-02,1220.1121826171875,1229.4000244140625,1236.9000244140625,1223.199951171875,1235.0,60087
2025-07-03,1221.79931640625,1231.0999755859375,1245.0,1227.0,1234.0,104015
2025-07-04,1229.441162109375,1238.800048828125,1243.199951171875,1232.300048828125,1233.0,64545
2025-07-07,1219.0205078125,1228.300048828125,1251.300048828125,1219.9000244140625,1239.0999755859375,182323
2025-07-08,1235.4951171875,1244.9000244140625,1275.0,1233.0999755859375,1235.0,541704
2025-07-09,1255.6416015625,1265.199951171875,1268.5,1238.4000244140625,1250.9000244140625,169237
2025-07-10,1254.550048828125,1264.0999755859375,1284.9000244140625,1253.5,1269.5,149130
2025-07-11,1229.7388916015625,1239.0999755859375,1263.9000244140625,1232.5999755859375,1263.9000244140625,84786
2025-07-14,1226.2652587890625,1235.5999755859375,1243.9000244140625,1229.9000244140625,1239.0999755859375,214886
2025-07-15,1249.68701171875,1259.199951171875,1272.800048828125,1240.9000244140625,1240.9000244140625,144782
2025-07-16,1234.204833984375,1243.5999755859375,1273.0999755859375,1240.0,1258.0,114124
2025-07-17,1219.7152099609375,1229.0,1248.4000244140625,1226.0,1244.800048828125,107526
2025-07-18,1210.2869873046875,1219.5,1235.4000244140625,1217.0999755859375,1234.4000244140625,73227
2025-07-21,1200.5609130859375,1209.699951171875,1228.9000244140625,1207.5,1219.5,122879
2025-07-22,1200.461669921875,1209.5999755859375,1216.5,1207.300048828125,1214.199951171875,87700
2025-07-23,1196.094970703125,1205.199951171875,1214.800048828125,1203.199951171875,1211.0,88073
2025-07-24,1201.751953125,1210.9000244140625,1214.5,1205.4000244140625,1210.0,152777
2025-07-25,1195.6981201171875,1204.800048828125,1217.5,1202.0,1215.0,92351
2025-07-28,1189.1478271484375,1198.199951171875,1207.699951171875,1195.0,1204.800048828125,64850
2025-07-29,1186.9644775390625,1196.0,1203.199951171875,1187.0999755859375,1201.0,80803
2025-07-30,1191.1326904296875,1200.199951171875,1205.0,1195.699951171875,1198.199951171875,52253
2025-07-31,1182.300048828125,1191.300048828125,1201.0,1187.0,1195.0,52449
2025-08-01,1186.199951171875,1186.199951171875,1195.0999755859375,1185.0,1191.199951171875,36952
2025-08-04,1186.199951171875,1186.199951171875,1198.0,1175.199951171875,1198.0,54500
2025-08-05,1186.800048828125,1186.800048828125,1190.0999755859375,1181.0,1189.800048828125,39450
2025-08-06,1193.199951171875,1193.199951171875,1196.0,1173.0,1186.0999755859375,60955
2025-08-07,1182.199951171875,1182.199951171875,1193.699951171875,1175.5,1182.0999755859375,38663
2025-08-08,1182.0999755859375,1182.0999755859375,1187.9000244140625,1177.5,1183.4000244140625,20469
2025-08-11,1183.4000244140625,1183.4000244140625,1192.0,1175.0,1178.0999755859375,44912
2025-08-12,1135.800048828125,1135.800048828125,1177.5,1129.5,1172.0,382334
2025-08-13,1096.9000244140625,1096.9000244140625,1135.0,1090.0,1132.0999755859375,361975
2025-08-14,1049.699951171875,1049.699951171875,1098.9000244140625,1025.0999755859375,1096.0999755859375,1066139
2025-08-18,1120.300048828125,1120.300048828125,1133.0,1065.5,1081.0,969127
2025-08-19,1141.800048828125,1141.800048828125,1150.0,1101.199951171875,1125.800048828125,421958
2025-08-20,1131.0,1131.0,1150.199951171875,1125.5999755859375,1150.0,96706
2025-08-21,1118.5999755859375,1118.5999755859375,1136.0,1113.300048828125,1131.0,104218
2025-08-22,1104.800048828125,1104.800048828125,1122.9000244140625,1101.0,1118.5999755859375,182667
2025-08-25,1095.800048828125,1095.800048828125,1115.0,1091.0999755859375,1110.0,70800
2025-08-26,1065.0,1065.0,1097.0999755859375,1060.0,1095.0999755859375,171874
2025-08-28,1079.4000244140625,1079.4000244140625,1084.300048828125,1065.0,1067.300048828125,147499
2025-08-29,1098.0999755859375,1098.0999755859375,1119.9000244140625,1078.0999755859375,1090.0,730659
2025-09-01,1115.5,1115.5,1122.9000244140625,1095.9000244140625,1100.0,104921
2025-09-02,1157.4000244140625,1157.4000244140625,1160.0,1117.0999755859375,1120.0,364334
2025-09-03,1162.4000244140625,1162.4000244140625,1188.0,1145.0,1160.0,248900
2025-09-04,1245.5,1245.5,1255.0,1169.0999755859375,1193.9000244140625,3055427
2025-09-05,1242.0999755859375,1242.0999755859375,1249.9000244140625,1218.0999755859375,1244.800048828125,417702
2025-09-08,1227.699951171875,1227.699951171875,1249.5,1218.0,1236.9000244140625,575704
2025-09-09,1235.699951171875,1235.699951171875,1241.5,1203.0999755859375,1217.199951171875,260943
2025-09-10,1239.699951171875,1239.699951171875,1245.4000244140625,1226.5,1240.0,85676
2025-09-11,1242.800048828125,1242.800048828125,1248.699951171875,1227.300048828125,1239.699951171875,100897
2025-09-12,1259.199951171875,1259.199951171875,1260.0,1235.0,1245.0,206109
2025-09-15,1263.5,1263.5,1282.5,1249.0999755859375,1260.4000244140625,374720
2025-09-16,1274.0,1274.0,1278.9000244140625,1261.699951171875,1263.5,221618
2025-09-17,1259.0999755859375,1259.0999755859375,1280.9000244140625,1253.5999755859375,1273.0,82193
2025-09-18,1245.800048828125,1245.800048828125,1269.0,1244.0,1260.0999755859375,51867
2025-09-19,1237.699951171875,1237.699951171875,1255.0,1232.5,1246.0,229220
2025-09-22,1227.199951171875,1227.199951171875,1249.5,1221.0,1244.0,97018
2025-09-23,1226.5,1226.5,1231.300048828125,1215.0,1228.0,52220
2025-09-24,1213.699951171875,1213.699951171875,1226.5,1212.0,1222.0,29809
2025-09-25,1185.199951171875,1185.199951171875,1218.0999755859375,1181.0,1212.0,68526
2025-09-26,1168.0999755859375,1168.0999755859375,1195.199951171875,1165.0999755859375,1190.0,54586
2025-09-29,1156.4000244140625,1156.4000244140625,1185.0999755859375,1151.0,1185.0999755859375,101517
2025-09-30,1165.0,1165.0,1178.300048828125,1155.0,1168.0,125763
2025-10-01,1188.0999755859375,1188.0999755859375,1193.800048828125,1164.5,1176.0,147367
2025-10-03,1211.4000244140625,1211.4000244140625,1235.199951171875,1188.300048828125,1188.300048828125,212147
2025-10-06,1220.300048828125,1220.300048828125,1229.800048828125,1201.0,1201.0,106582
2025-10-07,1218.0999755859375,1218.0999755859375,1238.0,1207.0,1222.0,82257
2025-10-08,1201.0,1201.0,1222.0,1195.199951171875,1218.5,45927
2025-10-09,1172.300048828125,1172.300048828125,1202.0,1170.0,1202.0,116384
2025-10-10,1169.0,1169.0,1185.0,1163.0,1175.0999755859375,136224
2025-10-13,1149.0,1149.0,1175.5,1146.0999755859375,1170.0,71341
2025-10-14,1124.199951171875,1124.199951171875,1157.800048828125,1117.5999755859375,1152.4000244140625,92363
2025-10-15,1123.699951171875,1123.699951171875,1132.5,1108.300048828125,1126.0,309811
2025-10-16,1147.699951171875,1147.699951171875,1151.0,1125.0999755859375,1125.0999755859375,165626
2025-10-17,1150.300048828125,1150.300048828125,1161.0,1140.300048828125,1160.0,168640
2025-10-20,1164.800048828125,1164.800048828125,1172.199951171875,1144.300048828125,1155.0,88676
2025-10-21,1165.5,1165.5,1170.800048828125,1161.5999755859375,1170.0,11475
2025-10-23,1167.5999755859375,1167.5999755859375,1178.5,1161.9000244140625,1165.5,102170
2025-10-24,1165.0999755859375,1165.0999755859375,1174.0,1158.5999755859375,1168.0,62226
2025-10-27,1166.199951171875,1166.199951171875,1195.0,1157.300048828125,1168.0,159575
2025-10-28,1101.0,1101.0,1136.300048828125,1088.0,1110.0999755859375,1684085
2025-10-29,1077.0,1077.0,1102.5,1065.300048828125,1101.0,924616
2025-10-30,1072.0,1072.0,1084.300048828125,1069.5,1077.0,747697
2025-10-31,1070.5999755859375,1070.5999755859375,1074.9000244140625,1067.800048828125,1070.5,108794
2025-11-03,1070.5,1070.5,1073.699951171875,1068.0,1070.5999755859375,100624
2025-11-04,1066.0999755859375,1066.0999755859375,1081.300048828125,1063.4000244140625,1075.699951171875,103588
2025-11-05,1066.0999755859375,1066.0999755859375,1066.0999755859375,1066.0999755859375,1066.0999755859375,0
2025-11-06,1050.699951171875,1050.699951171875,1066.0,1048.199951171875,1065.800048828125,108215
2025-11-07,1061.9000244140625,1061.9000244140625,1069.699951171875,1043.0,1054.9000244140625,74824
2025-11-10,1049.5,1049.5,1066.0999755859375,1047.300048828125,1065.0,69700
2025-11-11,1046.9000244140625,1046.9000244140625,1053.5,1043.5,1051.0,45217
2025-11-12,1057.5,1057.5,1060.0,1043.5999755859375,1051.0,80083
2025-11-13,1046.4000244140625,1046.4000244140625,1060.0,1044.0,1060.0,80430
2025-11-14,1027.0999755859375,1027.0999755859375,1046.300048828125,1024.0,1046.199951171875,182646
2025-11-17,1014.5999755859375,1014.5999755859375,1029.9000244140625,1013.0,1027.0999755859375,187089
2025-11-18,1014.7999877929688,1014.7999877929688,1022.4000244140625,1006.0,1015.0,107835
2025-11-19,1011.9000244140625,1011.9000244140625,1017.7999877929688,1007.5999755859375,1017.7999877929688,100677
2025-11-20,1009.4000244140625,1009.4000244140625,1024.9000244140625,1007.2000122070312,1012.0,125353
2025-11-21,1000.4000244140625,1000.4000244140625,1012.4000244140625,996.5,1012.0,100679
2025-11-24,1005.7000122070312,1005.7000122070312,1010.0,996.0,1000.4000244140625,86070
2025-11-25,1006.2999877929688,1006.2999877929688,1008.0,997.5,1005.7000122070312,51119
2025-11-26,1000.2999877929688,1000.2999877929688,1006.9000244140625,998.2000122070312,1002.2999877929688,103203
2025-11-27,1000.0999755859375,1000.0999755859375,1006.7999877929688,998.7000122070312,1002.7999877929688,60118
2025-11-28,999.2000122070312,999.2000122070312,1004.0999755859375,996.5999755859375,1001.0,38495
2025-12-01,974.0,974.0,1004.0499877929688,973.0,1000.0999755859375,227933
2025-12-02,964.7000122070312,964.7000122070312,975.9500122070312,960.0,972.0,182780
2025-12-03,977.4500122070312,977.4500122070312,981.5,959.5,964.9500122070312,209748
2025-12-04,960.2999877929688,960.2999877929688,980.0,956.9000244140625,980.0,109365
2025-12-05,966.9500122070312,966.9500122070312,969.1500244140625,953.0499877929688,960.2999877929688,75344
2025-12-08,948.5,948.5,972.0,945.0499877929688,972.0,88286
2025-12-09,984.2000122070312,984.2000122070312,996.8499755859375,942.0,951.2000122070312,168663
2025-12-10,972.5,972.5,993.7000122070312,970.0,980.0,85358
2025-12-11,959.9500122070312,959.9500122070312,975.0999755859375,958.0,972.5,109474
2025-12-12,960.25,960.25,965.0,957.4000244140625,963.0999755859375,60414
2025-12-15,959.2999877929688,959.2999877929688,968.9500122070312,955.5499877929688,967.0,42898
2025-12-16,948.9000244140625,948.9000244140625,959.2999877929688,945.0,959.2999877929688,83462
2025-12-17,939.2999877929688,939.2999877929688,950.0,937.0,950.0,83946
2025-12-18,940.0999755859375,940.0999755859375,943.9500122070312,931.0999755859375,939.2999877929688,52914
2025-12-19,950.6500244140625,950.6500244140625,955.1500244140625,936.7999877929688,948.0,95986
2025-12-22,948.0499877929688,948.0499877929688,956.7000122070312,944.8499755859375,952.9500122070312,64397
2025-12-23,950.4000244140625,950.4000244140625,956.9000244140625,945.2999877929688,956.9000244140625,46660
2025-12-24,949.5999755859375,949.5999755859375,955.0,946.5,955.0,46840
2025-12-25,949.5999755859375,949.5999755859375,949.5999755859375,949.5999755859375,949.5999755859375,0
2025-12-26,950.6500244140625,950.6500244140625,952.2000122070312,944.0999755859375,947.0,43780
2025-12-29,940.8499755859375,940.8499755859375,950.2000122070312,935.7999877929688,950.2000122070312,227049
2025-12-30,938.0499877929688,938.0499877929688,942.2999877929688,935.2999877929688,940.0,38333
2025-12-31,943.0,943.0,947.0,936.0,940.8499755859375,47110
2026-01-01,946.7000122070312,946.7000122070312,949.5,942.0,945.0,35424
2026-01-02,950.1500244140625,950.1500244140625,951.7000122070312,943.2999877929688,949.4500122070312,41827
2026-01-05,957.1500244140625,957.1500244140625,958.75,948.0,951.0,58783
2026-01-06,945.9000244140625,945.9000244140625,958.5999755859375,942.0,958.5999755859375,48150
2026-01-07,935.9500122070312,935.9500122070312,946.0499877929688,934.0,945.9000244140625,58758
2026-01-08,927.1500244140625,927.1500244140625,938.9000244140625,923.0,936.0,92951
2026-01-09,926.1500244140625,926.1500244140625,935.2000122070312,914.8499755859375,925.0,93635
2026-01-12,909.8499755859375,909.8499755859375,923.4000244140625,906.5499877929688,921.5999755859375,89969
2026-01-13,907.9000244140625,907.9000244140625,914.9500122070312,906.5499877929688,910.0,50776
2026-01-14,905.7000122070312,905.7000122070312,913.7999877929688,904.5,908.0,57650
2026-01-16,902.7999877929688,902.7999877929688,909.6500244140625,900.0,905.7000122070312,63423
