date_,adj close_timken.ns,close_timken.ns,high_timken.ns,low_timken.ns,open_timken.ns,volume_timken.ns
2025-04-21,2590.290283203125,2617.10009765625,2634.0,2545.89990234375,2580.199951171875,58672
2025-04-22,2626.020263671875,2653.199951171875,2670.0,2594.5,2633.10009765625,45301
2025-04-23,2592.86328125,2619.699951171875,2687.0,2597.0,2678.0,48265
2025-04-24,2561.48828125,2588.0,2640.0,2582.0,2630.0,40987
2025-04-25,2503.983154296875,2529.89990234375,2590.0,2502.300048828125,2580.0,85489
2025-04-28,2508.041259765625,2534.0,2546.699951171875,2492.0,2529.89990234375,34702
2025-04-29,2511.406494140625,2537.39990234375,2555.39990234375,2504.0,2535.0,57221
2025-04-30,2427.376220703125,2452.5,2527.300048828125,2447.0,2516.0,71048
2025-05-02,2643.637939453125,2671.0,2717.39990234375,2431.0,2467.800048828125,1245331
2025-05-05,2618.201171875,2645.300048828125,2712.5,2543.5,2640.10009765625,1101189
2025-05-06,2609.59033203125,2636.60009765625,2684.0,2596.199951171875,2664.0,232971
2025-05-07,2676.10205078125,2703.800048828125,2764.0,2565.199951171875,2567.0,321576
2025-05-08,2752.412109375,2780.89990234375,2865.0,2675.89990234375,2709.89990234375,473580
2025-05-09,2762.70556640625,2791.300048828125,2805.10009765625,2680.0,2702.699951171875,252271
2025-05-12,2820.210205078125,2849.39990234375,2904.0,2816.10009765625,2904.0,116228
2025-05-13,2823.67431640625,2852.89990234375,2888.0,2804.10009765625,2848.0,83323
2025-05-14,2878.90283203125,2908.699951171875,2945.0,2857.300048828125,2870.0,128533
2025-05-15,2931.35986328125,2961.699951171875,2970.0,2891.0,2910.0,91567
2025-05-16,3064.2841796875,3096.0,3174.699951171875,2975.0,2985.0,245404
2025-05-19,3057.2568359375,3088.89990234375,3225.0,3065.0,3120.0,202490
2025-05-20,2950.561279296875,2981.10009765625,3123.800048828125,2950.0,3118.699951171875,149611
2025-05-21,2976.096923828125,3006.89990234375,3022.300048828125,2962.39990234375,2983.300048828125,75218
2025-05-22,2931.35986328125,2961.699951171875,3012.0,2937.0,3010.800048828125,54362
2025-05-23,2918.196044921875,2948.39990234375,2999.5,2931.699951171875,2975.0,58801
2025-05-26,3081.90185546875,3113.800048828125,3170.0,2962.10009765625,3105.0,721700
2025-05-27,3093.877685546875,3125.89990234375,3189.89990234375,3081.199951171875,3124.800048828125,305353
2025-05-28,3120.4033203125,3152.699951171875,3194.39990234375,3079.5,3150.0,306372
2025-05-29,3102.389892578125,3134.5,3188.699951171875,3121.699951171875,3140.5,137327
2025-05-30,3092.59130859375,3124.60009765625,3151.10009765625,3073.5,3135.0,111390
2025-06-02,3141.584228515625,3174.10009765625,3269.89990234375,3101.699951171875,3120.0,214165
2025-06-03,3212.549560546875,3245.800048828125,3305.0,3180.10009765625,3199.5,302060
2025-06-04,3240.460693359375,3274.0,3311.60009765625,3221.0,3271.0,182061
2025-06-05,3264.31396484375,3298.10009765625,3312.10009765625,3275.0,3300.0,121896
2025-06-06,3275.696044921875,3309.60009765625,3333.0,3300.0,3320.0,57588
2025-06-09,3319.146240234375,3353.5,3371.60009765625,3283.199951171875,3320.0,122788
2025-06-10,3363.982177734375,3398.800048828125,3405.0,3352.0,3360.0,177259
2025-06-11,3376.453125,3411.39990234375,3467.300048828125,3401.0,3431.39990234375,140552
2025-06-12,3231.849853515625,3265.300048828125,3439.800048828125,3252.0,3420.0,112179
2025-06-13,3280.051025390625,3314.0,3369.60009765625,3160.10009765625,3160.10009765625,146211
2025-06-16,3217.300537109375,3250.60009765625,3352.699951171875,3238.800048828125,3324.800048828125,59870
2025-06-17,3156.430419921875,3189.10009765625,3280.0,3182.0,3274.10009765625,47092
2025-06-18,3203.641845703125,3236.800048828125,3253.5,3170.699951171875,3188.0,32790
2025-06-19,3166.427001953125,3199.199951171875,3248.0,3178.0,3248.0,30472
2025-06-20,3245.607421875,3279.199951171875,3301.300048828125,3182.0,3205.0,179445
2025-06-23,3214.925048828125,3248.199951171875,3287.89990234375,3225.0,3280.0,30648
2025-06-24,3352.798095703125,3387.5,3509.10009765625,3289.5,3289.5,440512
2025-06-25,3353.88671875,3388.60009765625,3410.0,3340.39990234375,3379.199951171875,54203
2025-06-26,3299.7470703125,3333.89990234375,3405.60009765625,3307.0,3400.0,80763
2025-06-27,3318.849365234375,3353.199951171875,3487.699951171875,3323.89990234375,3338.89990234375,368480
2025-06-30,3462.462890625,3498.300048828125,3524.699951171875,3361.5,3395.0,159003
2025-07-01,3412.480224609375,3447.800048828125,3531.800048828125,3420.10009765625,3520.5,136872
2025-07-02,3357.944580078125,3392.699951171875,3459.300048828125,3375.0,3455.800048828125,64519
2025-07-03,3297.272705078125,3331.39990234375,3416.0,3312.0,3390.0,75304
2025-07-04,3275.300048828125,3309.199951171875,3352.800048828125,3290.0,3329.0,75344
2025-07-07,3318.948486328125,3353.300048828125,3367.0,3278.0,3308.199951171875,95637
2025-07-08,3274.904296875,3308.800048828125,3396.0,3295.0,3367.0,47238
2025-07-09,3326.866455078125,3361.300048828125,3390.0,3299.39990234375,3308.800048828125,64288
2025-07-10,3320.43310546875,3354.800048828125,3380.0,3315.699951171875,3375.0,72826
2025-07-11,3322.511474609375,3356.89990234375,3393.800048828125,3325.0,3354.10009765625,58476
2025-07-14,3338.24853515625,3372.800048828125,3420.0,3351.10009765625,3380.199951171875,217060
2025-07-15,3342.405517578125,3377.0,3419.800048828125,3360.0,3371.0,157364
2025-07-16,3372.197265625,3407.10009765625,3437.60009765625,3360.0,3361.0,117286
2025-07-17,3402.582763671875,3437.800048828125,3448.0,3382.0,3413.89990234375,55540
2025-07-18,3409.708984375,3445.0,3467.10009765625,3417.60009765625,3449.89990234375,61761
2025-07-21,3457.019287109375,3492.800048828125,3510.0,3396.0,3403.699951171875,94360
2025-07-22,3464.739501953125,3500.60009765625,3522.5,3461.89990234375,3522.5,134674
2025-07-23,3497.500244140625,3533.699951171875,3575.0,3504.5,3509.89990234375,280361
2025-07-24,3478.199951171875,3514.199951171875,3560.699951171875,3466.10009765625,3560.699951171875,218368
2025-07-25,3389.10009765625,3389.10009765625,3498.0,3363.89990234375,3498.0,93856
2025-07-28,3447.800048828125,3447.800048828125,3467.10009765625,3370.0,3370.0,141220
2025-07-29,3359.5,3359.5,3449.0,3335.5,3449.0,53490
2025-07-30,3391.0,3391.0,3417.39990234375,3359.10009765625,3386.39990234375,35146
2025-07-31,3318.89990234375,3318.89990234375,3383.300048828125,3302.0,3360.5,118910
2025-08-01,3155.10009765625,3155.10009765625,3297.0,3141.10009765625,3297.0,77186
2025-08-04,3091.5,3091.5,3123.89990234375,3000.0,3083.5,163118
2025-08-05,2998.39990234375,2998.39990234375,3100.0,2990.0,3100.0,112107
2025-08-06,2919.89990234375,2919.89990234375,3008.39990234375,2890.699951171875,2980.0,179050
2025-08-07,2898.0,2898.0,2915.60009765625,2847.89990234375,2860.10009765625,126812
2025-08-08,2869.10009765625,2869.10009765625,2947.89990234375,2854.10009765625,2910.0,46986
2025-08-11,2851.39990234375,2851.39990234375,2871.89990234375,2836.0,2869.10009765625,39871
2025-08-12,2891.300048828125,2891.300048828125,2911.89990234375,2835.0,2851.5,59257
2025-08-13,2851.89990234375,2851.89990234375,2919.5,2844.60009765625,2919.5,54928
2025-08-14,2835.699951171875,2835.699951171875,2900.89990234375,2832.0,2838.60009765625,64633
2025-08-18,2850.699951171875,2850.699951171875,2873.0,2831.199951171875,2850.0,41787
2025-08-19,2939.39990234375,2939.39990234375,2964.800048828125,2836.10009765625,2854.0,100337
2025-08-20,2957.60009765625,2957.60009765625,2971.0,2930.60009765625,2945.0,155198
2025-08-21,2979.5,2979.5,3024.0,2942.60009765625,2960.0,132784
2025-08-22,3001.699951171875,3001.699951171875,3036.89990234375,2980.0,2980.0,74144
2025-08-25,3027.39990234375,3027.39990234375,3110.0,3000.0,3032.60009765625,150230
2025-08-26,2941.199951171875,2941.199951171875,3015.0,2911.0,3010.0,49028
2025-08-28,2883.0,2883.0,2950.10009765625,2856.5,2940.0,23490
2025-08-29,2888.199951171875,2888.199951171875,2918.10009765625,2843.10009765625,2882.60009765625,46016
2025-09-01,2931.89990234375,2931.89990234375,2945.0,2868.60009765625,2923.0,36907
2025-09-02,2931.300048828125,2931.300048828125,2954.699951171875,2880.0,2932.60009765625,272265
2025-09-03,2934.699951171875,2934.699951171875,2953.699951171875,2907.0,2930.60009765625,129964
2025-09-04,2876.0,2876.0,2942.60009765625,2870.0,2942.60009765625,147616
2025-09-05,2877.5,2877.5,2905.0,2843.0,2876.0,95982
2025-09-08,2921.0,2921.0,2945.0,2853.10009765625,2878.0,66467
2025-09-09,2935.39990234375,2935.39990234375,2944.5,2901.0,2921.0,48009
2025-09-10,3023.800048828125,3023.800048828125,3030.0,2935.300048828125,2935.39990234375,318121
2025-09-11,3034.300048828125,3034.300048828125,3047.0,3000.199951171875,3025.0,47652
2025-09-12,3025.89990234375,3025.89990234375,3060.0,3010.0,3041.0,23822
2025-09-15,3026.5,3026.5,3049.60009765625,3015.60009765625,3049.39990234375,12756
2025-09-16,3049.300048828125,3049.300048828125,3065.0,3029.699951171875,3045.60009765625,15992
2025-09-17,3053.5,3053.5,3060.0,3023.5,3049.300048828125,59324
2025-09-18,3050.699951171875,3050.699951171875,3066.800048828125,3017.0,3060.0,56506
2025-09-19,3042.300048828125,3042.300048828125,3060.0,3025.0,3060.0,40360
2025-09-22,3049.60009765625,3049.60009765625,3076.0,3023.0,3057.300048828125,71087
2025-09-23,3046.10009765625,3046.10009765625,3066.5,3016.60009765625,3054.0,58511
2025-09-24,3020.0,3020.0,3039.0,2991.199951171875,3032.89990234375,28283
2025-09-25,3033.39990234375,3033.39990234375,3049.89990234375,2969.39990234375,3008.60009765625,55539
2025-09-26,2998.199951171875,2998.199951171875,3032.199951171875,2952.10009765625,3012.60009765625,70873
2025-09-29,2994.199951171875,2994.199951171875,3007.300048828125,2937.199951171875,2984.60009765625,80486
2025-09-30,3009.89990234375,3009.89990234375,3015.0,2976.300048828125,2985.0,27031
2025-10-01,3068.800048828125,3068.800048828125,3087.10009765625,2981.89990234375,3001.89990234375,38706
2025-10-03,3076.0,3076.0,3091.60009765625,3020.60009765625,3068.800048828125,26727
2025-10-06,3022.800048828125,3022.800048828125,3072.199951171875,3010.0,3052.60009765625,19662
2025-10-07,3034.39990234375,3034.39990234375,3042.60009765625,3010.0,3042.60009765625,40832
2025-10-08,2957.800048828125,2957.800048828125,3031.800048828125,2945.10009765625,3028.60009765625,28179
2025-10-09,2980.0,2980.0,2990.0,2938.60009765625,2948.60009765625,12932
2025-10-10,2985.300048828125,2985.300048828125,2998.300048828125,2955.300048828125,2989.0,17353
2025-10-13,2930.199951171875,2930.199951171875,2987.89990234375,2909.0,2955.0,123242
2025-10-14,2909.39990234375,2909.39990234375,2956.0,2885.5,2930.199951171875,63841
2025-10-15,2929.300048828125,2929.300048828125,2975.0,2890.0,2932.0,375442
2025-10-16,2947.199951171875,2947.199951171875,2953.800048828125,2911.699951171875,2942.60009765625,92241
2025-10-17,2957.699951171875,2957.699951171875,2972.0,2918.60009765625,2954.60009765625,22602
2025-10-20,2927.699951171875,2927.699951171875,2957.699951171875,2907.10009765625,2957.699951171875,33799
2025-10-21,2961.89990234375,2961.89990234375,2975.0,2935.10009765625,2936.60009765625,2883
2025-10-23,2982.10009765625,2982.10009765625,2990.0,2931.10009765625,2962.60009765625,33235
2025-10-24,2989.199951171875,2989.199951171875,2997.5,2968.699951171875,2982.10009765625,16039
2025-10-27,3022.0,3022.0,3028.699951171875,2972.60009765625,2975.10009765625,26889
2025-10-28,3038.39990234375,3038.39990234375,3048.800048828125,3020.0,3022.0,19135
2025-10-29,3012.699951171875,3012.699951171875,3050.0,2986.89990234375,3050.0,73727
2025-10-30,3055.800048828125,3055.800048828125,3063.699951171875,3005.0,3014.60009765625,38624
2025-10-31,3144.0,3144.0,3178.39990234375,3036.800048828125,3040.0,123823
2025-11-03,3061.89990234375,3061.89990234375,3168.800048828125,3040.39990234375,3144.10009765625,50642
2025-11-04,3051.699951171875,3051.699951171875,3088.800048828125,2963.10009765625,3000.0,267730
2025-11-05,3051.699951171875,3051.699951171875,3051.699951171875,3051.699951171875,3051.699951171875,0
2025-11-06,3054.39990234375,3054.39990234375,3084.699951171875,2986.10009765625,3019.0,182466
2025-11-07,3015.39990234375,3015.39990234375,3051.0,2975.10009765625,3039.39990234375,57152
2025-11-10,3024.39990234375,3024.39990234375,3054.0,2999.39990234375,3010.0,53339
2025-11-11,3049.300048828125,3049.300048828125,3060.0,3007.39990234375,3050.0,25743
2025-11-12,3077.60009765625,3077.60009765625,3120.300048828125,3016.5,3050.0,71462
2025-11-13,3069.800048828125,3069.800048828125,3085.0,3046.199951171875,3060.0,19048
2025-11-14,3065.0,3065.0,3070.0,3012.60009765625,3054.5,21270
2025-11-17,3122.60009765625,3122.60009765625,3139.5,3040.0,3065.0,48084
2025-11-18,3098.300048828125,3098.300048828125,3133.800048828125,3060.0,3125.0,89255
2025-11-19,3084.0,3084.0,3099.0,3043.60009765625,3098.300048828125,40866
2025-11-20,3087.199951171875,3087.199951171875,3099.0,3052.0,3081.60009765625,19295
2025-11-21,3070.39990234375,3070.39990234375,3085.800048828125,3033.10009765625,3056.300048828125,24026
2025-11-24,3134.39990234375,3134.39990234375,3155.0,3044.5,3060.199951171875,69674
2025-11-25,3116.10009765625,3116.10009765625,3130.0,3064.10009765625,3100.0,34205
2025-11-26,3137.5,3137.5,3145.0,3077.10009765625,3116.0,27627
2025-11-27,3151.60009765625,3151.60009765625,3159.699951171875,3115.300048828125,3149.800048828125,20219
2025-11-28,3154.39990234375,3154.39990234375,3179.0,2800.5,3179.0,61489
2025-12-01,3150.800048828125,3150.800048828125,3170.10009765625,3079.699951171875,3158.10009765625,40336
2025-12-02,3166.300048828125,3166.300048828125,3175.0,3111.60009765625,3120.89990234375,42969
2025-12-03,3075.89990234375,3075.89990234375,3163.10009765625,3053.10009765625,3163.0,26807
2025-12-04,3134.10009765625,3134.10009765625,3149.0,3054.0,3075.89990234375,39860
2025-12-05,3093.699951171875,3093.699951171875,3148.0,3074.0,3148.0,20358
2025-12-08,3015.300048828125,3015.300048828125,3109.39990234375,2990.39990234375,3081.800048828125,19822
2025-12-09,3031.5,3031.5,3077.300048828125,2940.10009765625,2985.0,58914
2025-12-10,3030.199951171875,3030.199951171875,3069.89990234375,3003.89990234375,3012.5,16844
2025-12-11,3040.699951171875,3040.699951171875,3055.699951171875,2973.699951171875,3025.800048828125,15205
2025-12-12,3054.199951171875,3054.199951171875,3076.800048828125,3003.89990234375,3021.0,23362
2025-12-15,3095.60009765625,3095.60009765625,3110.0,3036.800048828125,3090.0,20650
2025-12-16,3084.800048828125,3084.800048828125,3100.10009765625,3059.0,3096.800048828125,17402
2025-12-17,3079.10009765625,3079.10009765625,3132.0,3039.800048828125,3070.0,27987
2025-12-18,3016.300048828125,3016.300048828125,3080.10009765625,3000.0,3080.0,22754
2025-12-19,3032.699951171875,3032.699951171875,3037.0,3001.10009765625,3020.10009765625,23071
2025-12-22,3081.0,3081.0,3097.0,3025.0,3025.0,20563
2025-12-23,3040.199951171875,3040.199951171875,3109.5,3032.0,3099.0,19056
2025-12-24,3067.199951171875,3067.199951171875,3076.0,3030.0,3040.199951171875,16856
2025-12-26,2988.0,2988.0,3094.0,2981.300048828125,3094.0,14547
2025-12-29,2981.0,2981.0,3007.89990234375,2936.0,2979.0,45500
2025-12-30,2957.199951171875,2957.199951171875,3010.60009765625,2940.10009765625,2956.0,41626
2025-12-31,3003.10009765625,3003.10009765625,3036.0,2953.300048828125,2980.0,19087
2026-01-01,3041.199951171875,3041.199951171875,3056.0,2985.0,2985.0,11204
2026-01-02,3052.60009765625,3052.60009765625,3060.0,3021.800048828125,3041.199951171875,34058
2026-01-05,3086.699951171875,3086.699951171875,3105.0,3032.60009765625,3052.60009765625,71808
2026-01-06,3071.39990234375,3071.39990234375,3094.60009765625,3042.0,3094.60009765625,79558
2026-01-07,3031.699951171875,3031.699951171875,3081.60009765625,3015.10009765625,3050.0,20028
2026-01-08,2981.0,2981.0,3061.300048828125,2961.0,3025.0,24750
2026-01-09,2945.60009765625,2945.60009765625,2979.300048828125,2915.199951171875,2955.300048828125,23599
2026-01-12,2968.0,2968.0,2979.39990234375,2892.199951171875,2945.0,28108
2026-01-13,3040.0,3040.0,3058.0,2950.0,2950.0,15841
2026-01-14,3051.199951171875,3051.199951171875,3068.0,3001.0,3001.0,35871
2026-01-16,2990.5,2990.5,3047.89990234375,2970.0,3025.10009765625,19429
