date_,adj close_gail.ns,close_gail.ns,high_gail.ns,low_gail.ns,open_gail.ns,volume_gail.ns
2025-03-25,176.68101501464844,177.6999969482422,183.30999755859375,177.0,183.0,15135251
2025-03-26,173.07183837890625,174.07000732421875,179.5,173.4199981689453,177.0,15788440
2025-03-27,180.51889038085938,181.55999755859375,182.25,172.1999969482422,172.89999389648438,23986738
2025-03-28,181.99038696289062,183.0399932861328,184.9499969482422,180.80999755859375,181.99000549316406,22871476
2025-04-01,185.25160217285156,186.32000732421875,186.9499969482422,179.6699981689453,181.58999633789062,16373953
2025-04-02,183.00454711914062,184.05999755859375,186.89999389648438,183.10000610351562,184.0500030517578,13488498
2025-04-03,182.5770263671875,183.6300048828125,185.5,180.57000732421875,182.05999755859375,10999215
2025-04-04,175.59727478027344,176.61000061035156,184.89999389648438,175.0,183.1999969482422,12870074
2025-04-07,168.06072998046875,169.02999877929688,171.6999969482422,159.61000061035156,159.8000030517578,14675014
2025-04-08,171.5804443359375,172.57000732421875,177.42999267578125,169.69000244140625,174.4199981689453,11262619
2025-04-09,167.89170837402344,168.86000061035156,173.57000732421875,167.4199981689453,172.8000030517578,8093175
2025-04-11,170.72537231445312,171.7100067138672,173.3699951171875,169.30999755859375,173.02000427246094,11757223
2025-04-15,177.963623046875,178.99000549316406,180.75999450683594,174.8800048828125,176.69000244140625,15842566
2025-04-16,183.64088439941406,184.6999969482422,185.0,176.30999755859375,178.0,20404245
2025-04-17,185.91775512695312,186.99000549316406,188.6999969482422,183.80999755859375,184.6999969482422,19477011
2025-04-21,194.1999969482422,195.32000732421875,197.0,188.58999633789062,190.5,31364829
2025-04-22,192.1319122314453,193.24000549316406,196.6999969482422,192.7899932861328,196.11000061035156,15312211
2025-04-23,192.3904266357422,193.5,194.8000030517578,189.89999389648438,194.2899932861328,8545702
2025-04-24,192.1319122314453,193.24000549316406,194.27999877929688,191.89999389648438,192.2100067138672,12332917
2025-04-25,185.669189453125,186.74000549316406,194.6699981689453,184.8800048828125,193.0,9791154
2025-04-28,188.23439025878906,189.32000732421875,191.10000610351562,185.83999633789062,185.99000549316406,8332481
2025-04-29,188.51278686523438,189.60000610351562,193.19000244140625,188.89999389648438,189.3699951171875,6147630
2025-04-30,188.00570678710938,189.08999633789062,192.3000030517578,187.41000366210938,189.14999389648438,11049144
2025-05-02,187.3395538330078,188.4199981689453,192.60000610351562,187.72999572753906,190.0,6381498
2025-05-05,190.0936737060547,191.19000244140625,193.10000610351562,187.27000427246094,189.5399932861328,11170518
2025-05-06,185.34107971191406,186.41000366210938,192.1199951171875,184.88999938964844,192.0,6179703
2025-05-07,188.1448974609375,189.22999572753906,190.3000030517578,183.0,183.0,7734600
2025-05-08,183.21334838867188,184.27000427246094,191.3800048828125,182.47999572753906,188.52000427246094,10327093
2025-05-09,180.5586700439453,181.60000610351562,182.89999389648438,178.60000610351562,178.75999450683594,13961118
2025-05-12,186.72311401367188,187.8000030517578,189.1300048828125,186.0399932861328,187.33999633789062,12160088
2025-05-13,182.77587890625,183.8300018310547,189.52000427246094,183.10000610351562,188.72999572753906,18769044
2025-05-14,184.8638153076172,185.92999267578125,187.83999633789062,183.00999450683594,185.0,13578551
2025-05-15,183.95904541015625,185.02000427246094,186.5,182.85000610351562,186.5,14364503
2025-05-16,185.21182250976562,186.27999877929688,187.5,184.3800048828125,184.9499969482422,17089599
2025-05-19,188.39346313476562,189.47999572753906,190.9499969482422,186.3000030517578,187.38999938964844,14465387
2025-05-20,190.00418090820312,191.10000610351562,194.0,188.89999389648438,190.38999938964844,21788836
2025-05-21,189.54681396484375,190.63999938964844,191.5,187.5,191.39999389648438,10013046
2025-05-22,191.50552368164062,192.61000061035156,193.0,189.2100067138672,189.75,10157103
2025-05-23,190.1831512451172,191.27999877929688,193.99000549316406,190.07000732421875,192.91000366210938,9709796
2025-05-26,192.04241943359375,193.14999389648438,194.66000366210938,191.9600067138672,192.0,7364228
2025-05-27,192.86766052246094,193.97999572753906,194.3000030517578,190.61000061035156,193.0,9676557
2025-05-28,193.22560119628906,194.33999633789062,197.27999877929688,193.11000061035156,194.0,11799541
2025-05-29,190.65045166015625,191.75,194.57000732421875,190.86000061035156,193.75,15154707
2025-05-30,188.71163940429688,189.8000030517578,193.0,188.9600067138672,192.0,26351115
2025-06-02,190.61068725585938,191.7100067138672,192.25,188.30999755859375,189.8000030517578,8101618
2025-06-03,190.80953979492188,191.91000366210938,194.8699951171875,191.27000427246094,191.75,10598180
2025-06-04,188.43324279785156,189.52000427246094,193.0,186.3000030517578,191.89999389648438,17603834
2025-06-05,189.5269317626953,190.6199951171875,192.8699951171875,189.5,190.69000244140625,7467344
2025-06-06,190.05389404296875,191.14999389648438,191.8800048828125,189.72000122070312,190.6199951171875,6637216
2025-06-09,192.5296173095703,193.63999938964844,194.8000030517578,191.38999938964844,191.5,7485555
2025-06-10,194.5479736328125,195.6699981689453,197.5,192.75,195.0,11402867
2025-06-11,198.942626953125,200.08999633789062,200.60000610351562,196.3000030517578,197.00999450683594,24303718
2025-06-12,191.07798767089844,192.17999267578125,202.7899932861328,191.75999450683594,202.39999389648438,27331751
2025-06-13,190.2427978515625,191.33999633789062,192.52999877929688,185.1699981689453,190.0,15290087
2025-06-16,190.53114318847656,191.6300048828125,192.64999389648438,188.5,192.5,7728599
2025-06-17,189.37779235839844,190.47000122070312,192.5,188.8000030517578,191.6300048828125,8847687
2025-06-18,184.655029296875,185.72000122070312,190.39999389648438,185.1999969482422,188.61000061035156,11903224
2025-06-19,179.37548828125,180.41000366210938,186.4600067138672,179.5,185.5,18702293
2025-06-20,180.80723571777344,181.85000610351562,182.6199951171875,179.4199981689453,180.14999389648438,18520686
2025-06-23,183.70053100585938,184.75999450683594,185.16000366210938,179.85000610351562,180.0,11308631
2025-06-24,184.42636108398438,185.49000549316406,187.88999938964844,185.11000061035156,186.05999755859375,7404157
2025-06-25,182.9250030517578,183.97999572753906,187.38999938964844,183.61000061035156,187.38999938964844,8112854
2025-06-26,185.71888732910156,186.7899932861328,187.1999969482422,183.83999633789062,184.6199951171875,12858332
2025-06-27,189.92465209960938,191.02000427246094,191.61000061035156,187.11000061035156,187.6999969482422,13050123
2025-06-30,189.74566650390625,190.83999633789062,192.4499969482422,189.25,192.0,9866638
2025-07-01,188.5326690673828,189.6199951171875,191.32000732421875,188.0,191.10000610351562,8969214
2025-07-02,189.66612243652344,190.75999450683594,191.99000549316406,188.14999389648438,190.4600067138672,13834006
2025-07-03,191.63478088378906,192.74000549316406,193.52000427246094,190.75999450683594,191.30999755859375,14497014
2025-07-04,192.30093383789062,193.41000366210938,195.19000244140625,191.64999389648438,192.74000549316406,11748872
2025-07-07,192.04241943359375,193.14999389648438,195.3000030517578,192.72000122070312,193.5,10135456
2025-07-08,191.52540588378906,192.6300048828125,195.4499969482422,192.17999267578125,193.10000610351562,10024889
2025-07-09,183.968994140625,185.02999877929688,192.6999969482422,184.6999969482422,192.6999969482422,27312219
2025-07-10,184.60531616210938,185.6699981689453,187.0,184.10000610351562,187.0,13016217
2025-07-11,180.8470001220703,181.88999938964844,185.3000030517578,181.5500030517578,185.3000030517578,13793909
2025-07-14,182.5869598388672,183.63999938964844,184.39999389648438,180.11000061035156,181.88999938964844,15937447
2025-07-15,183.6508331298828,184.7100067138672,184.99000549316406,182.32000732421875,182.32000732421875,7678880
2025-07-16,183.27301025390625,184.3300018310547,185.17999267578125,183.39999389648438,184.69000244140625,8484342
2025-07-17,184.2274932861328,185.2899932861328,186.10000610351562,184.10000610351562,184.75999450683594,7030843
2025-07-18,184.16783142089844,185.22999572753906,186.0399932861328,183.10000610351562,185.0,7725761
2025-07-21,183.064208984375,184.1199951171875,185.02000427246094,183.3800048828125,184.60000610351562,5533832
2025-07-22,182.97471618652344,184.02999877929688,184.85000610351562,183.25999450683594,184.1999969482422,6991724
2025-07-23,185.32118225097656,186.38999938964844,186.60000610351562,183.9600067138672,184.0,7798034
2025-07-24,186.8921356201172,187.97000122070312,188.88999938964844,186.5800018310547,186.5800018310547,11684679
2025-07-25,182.45770263671875,183.50999450683594,187.8300018310547,183.08999633789062,187.1300048828125,10429865
2025-07-28,179.59422302246094,180.6300048828125,185.6199951171875,179.5500030517578,183.50999450683594,11229894
2025-07-29,181.9307403564453,182.97999572753906,185.33999633789062,178.1999969482422,179.3000030517578,13852750
2025-07-30,179.53457641601562,180.57000732421875,183.07000732421875,179.89999389648438,182.99000549316406,8784760
2025-07-31,176.6611328125,177.67999267578125,178.91000366210938,177.36000061035156,178.0,7939221
2025-08-01,173.38999938964844,174.38999938964844,177.67999267578125,173.85000610351562,177.6699981689453,12964065
2025-08-04,174.5399932861328,174.5399932861328,175.3699951171875,172.5,173.6999969482422,9781181
2025-08-05,171.33999633789062,171.33999633789062,174.89999389648438,170.6999969482422,174.5399932861328,14688223
2025-08-06,169.91000366210938,169.91000366210938,172.0,169.32000732421875,171.88999938964844,16492438
2025-08-07,169.49000549316406,169.49000549316406,169.85000610351562,167.25,169.66000366210938,13072513
2025-08-08,171.14999389648438,171.14999389648438,172.0,168.3000030517578,169.42999267578125,15908370
2025-08-11,173.02000427246094,173.02000427246094,173.22999572753906,170.10000610351562,171.14999389648438,5576496
2025-08-12,174.3000030517578,174.3000030517578,175.24000549316406,172.47999572753906,173.0,7141744
2025-08-13,173.36000061035156,173.36000061035156,174.75999450683594,172.3000030517578,174.1999969482422,6019021
2025-08-14,173.92999267578125,173.92999267578125,174.83999633789062,172.8699951171875,173.05999755859375,8864011
2025-08-18,173.66000366210938,173.66000366210938,174.50999450683594,172.36000061035156,174.0,6363956
2025-08-19,174.88999938964844,174.88999938964844,176.3000030517578,173.39999389648438,173.39999389648438,6732317
2025-08-20,178.1199951171875,178.1199951171875,179.38999938964844,174.88999938964844,175.16000366210938,10610680
2025-08-21,177.77000427246094,177.77000427246094,178.8800048828125,177.1199951171875,178.75,7252426
2025-08-22,176.80999755859375,176.80999755859375,177.94000244140625,176.0500030517578,177.61000061035156,6424964
2025-08-25,175.89999389648438,175.89999389648438,176.86000061035156,175.05999755859375,176.82000732421875,8324913
2025-08-26,171.63999938964844,171.63999938964844,175.8699951171875,171.0,174.3300018310547,9987523
2025-08-28,171.22000122070312,171.22000122070312,172.39999389648438,169.55999755859375,171.63999938964844,8495627
2025-08-29,173.07000732421875,173.07000732421875,174.0,170.05999755859375,170.17999267578125,8823629
2025-09-01,175.94000244140625,175.94000244140625,176.16000366210938,172.86000061035156,173.1199951171875,6770507
2025-09-02,179.2899932861328,179.2899932861328,180.4499969482422,175.72000122070312,176.0500030517578,8668666
2025-09-03,178.02000427246094,178.02000427246094,181.35000610351562,176.94000244140625,180.38999938964844,6209706
2025-09-04,174.66000366210938,174.66000366210938,178.75,174.0,178.58999633789062,9769773
2025-09-05,173.97000122070312,173.97000122070312,175.22000122070312,172.61000061035156,174.6699981689453,7598903
2025-09-08,172.3699951171875,172.3699951171875,174.5,172.02999877929688,173.97000122070312,5686270
2025-09-09,172.9600067138672,172.9600067138672,173.63999938964844,171.6999969482422,172.38999938964844,8186535
2025-09-10,173.89999389648438,173.89999389648438,174.77999877929688,173.10000610351562,173.39999389648438,7050241
2025-09-11,179.00999450683594,179.00999450683594,179.77999877929688,175.3000030517578,175.89999389648438,13059152
2025-09-12,178.5500030517578,178.5500030517578,183.8000030517578,178.10000610351562,180.5,19079692
2025-09-15,179.92999267578125,179.92999267578125,180.57000732421875,177.66000366210938,179.0,4509947
2025-09-16,182.24000549316406,182.24000549316406,182.5,179.25,180.6999969482422,6383724
2025-09-17,181.60000610351562,181.60000610351562,182.99000549316406,180.6999969482422,182.24000549316406,4834786
2025-09-18,180.9499969482422,180.9499969482422,182.97999572753906,180.25,182.0,5872596
2025-09-19,181.64999389648438,181.64999389648438,182.0500030517578,180.5,181.10000610351562,6567199
2025-09-22,180.9499969482422,180.9499969482422,182.36000061035156,179.85000610351562,181.60000610351562,5333007
2025-09-23,178.66000366210938,178.66000366210938,181.6999969482422,178.14999389648438,181.10000610351562,6368313
2025-09-24,175.91000366210938,175.91000366210938,179.0,175.66000366210938,178.6999969482422,10054492
2025-09-25,174.4199981689453,174.4199981689453,177.66000366210938,174.0,176.0,8858607
2025-09-26,172.02000427246094,172.02000427246094,174.5500030517578,171.3000030517578,174.30999755859375,8760356
2025-09-29,176.49000549316406,176.49000549316406,177.10000610351562,171.89999389648438,172.77999877929688,12460294
2025-09-30,176.2899932861328,176.2899932861328,177.32000732421875,175.5,176.5,9899684
2025-10-01,174.55999755859375,174.55999755859375,176.49000549316406,173.75,175.6999969482422,6383909
2025-10-03,177.36000061035156,177.36000061035156,177.75,174.47999572753906,174.72000122070312,7695671
2025-10-06,176.6199951171875,176.6199951171875,178.16000366210938,175.32000732421875,175.32000732421875,5015866
2025-10-07,179.89999389648438,179.89999389648438,180.24000549316406,176.5399932861328,176.61000061035156,8793661
2025-10-08,177.52000427246094,177.52000427246094,181.3000030517578,177.1300048828125,180.8300018310547,9739699
2025-10-09,178.4499969482422,178.4499969482422,179.17999267578125,177.52000427246094,177.52000427246094,5696104
2025-10-10,179.2100067138672,179.2100067138672,181.0,178.3000030517578,178.3000030517578,12004977
2025-10-13,180.3300018310547,180.3300018310547,180.6999969482422,176.38999938964844,178.8000030517578,11256078
2025-10-14,175.3699951171875,175.3699951171875,183.5,173.47000122070312,180.3300018310547,13393866
2025-10-15,177.3699951171875,177.3699951171875,178.49000549316406,175.6199951171875,176.0800018310547,10456218
2025-10-16,179.1699981689453,179.1699981689453,180.8000030517578,177.10000610351562,177.3699951171875,11918586
2025-10-17,177.60000610351562,177.60000610351562,179.2100067138672,176.02000427246094,179.2100067138672,10653158
2025-10-20,178.4199981689453,178.4199981689453,179.75,177.97999572753906,179.1999969482422,5945439
2025-10-21,178.38999938964844,178.38999938964844,179.0,177.9499969482422,178.82000732421875,550754
2025-10-23,180.0800018310547,180.0800018310547,181.3699951171875,178.39999389648438,178.88999938964844,6890426
2025-10-24,181.02000427246094,181.02000427246094,182.39999389648438,179.60000610351562,179.89999389648438,14617812
2025-10-27,180.1699981689453,180.1699981689453,181.5,179.5,181.0500030517578,7633630
2025-10-28,178.4600067138672,178.4600067138672,180.9499969482422,177.4600067138672,180.1699981689453,4486173
2025-10-29,184.63999938964844,184.63999938964844,186.44000244140625,178.75,179.0,16216434
2025-10-30,183.08999633789062,183.08999633789062,186.10000610351562,182.32000732421875,186.0,10890893
2025-10-31,182.75999450683594,182.75999450683594,185.89999389648438,181.3000030517578,183.38999938964844,12162645
2025-11-03,183.69000244140625,183.69000244140625,184.44000244140625,177.83999633789062,182.44000244140625,11050075
2025-11-04,181.6199951171875,181.6199951171875,184.49000549316406,180.75,183.97999572753906,11320462
2025-11-05,181.6199951171875,181.6199951171875,181.6199951171875,181.6199951171875,181.6199951171875,0
2025-11-06,178.97999572753906,178.97999572753906,182.8000030517578,178.64999389648438,182.8000030517578,8609714
2025-11-07,180.47000122070312,180.47000122070312,181.42999267578125,177.16000366210938,178.3000030517578,5863620
2025-11-10,181.52000427246094,181.52000427246094,182.25,179.60000610351562,179.60000610351562,6801002
2025-11-11,182.33999633789062,182.33999633789062,182.69000244140625,179.75999450683594,181.39999389648438,4352265
2025-11-12,182.4499969482422,182.4499969482422,183.44000244140625,181.75,182.50999450683594,9245014
2025-11-13,183.6699981689453,183.6699981689453,185.3699951171875,182.17999267578125,182.4499969482422,8521444
2025-11-14,183.41000366210938,183.41000366210938,184.02999877929688,182.07000732421875,183.0,5496277
2025-11-17,185.3000030517578,185.3000030517578,185.6300048828125,182.5500030517578,182.89999389648438,6749568
2025-11-18,184.30999755859375,184.30999755859375,186.49000549316406,183.00999450683594,186.49000549316406,6258414
2025-11-19,184.0500030517578,184.0500030517578,184.8800048828125,183.3000030517578,184.39999389648438,3032584
2025-11-20,184.30999755859375,184.30999755859375,185.1699981689453,183.02000427246094,184.17999267578125,6809330
2025-11-21,182.99000549316406,182.99000549316406,184.77999877929688,181.69000244140625,184.0,8936258
2025-11-24,181.08999633789062,181.08999633789062,183.61000061035156,180.00999450683594,182.11000061035156,13399523
2025-11-25,180.22000122070312,180.22000122070312,182.14999389648438,179.5,181.08999633789062,5775748
2025-11-26,185.16000366210938,185.16000366210938,185.5800018310547,180.0,180.10000610351562,7831961
2025-11-27,183.8000030517578,183.8000030517578,186.8699951171875,183.1199951171875,185.1999969482422,3082841
2025-11-28,176.08999633789062,176.08999633789062,176.39999389648438,171.8000030517578,172.22000122070312,60244650
2025-12-01,175.41000366210938,175.41000366210938,177.42999267578125,174.83999633789062,177.0,14586098
2025-12-02,175.0,175.0,176.66000366210938,174.5,175.2100067138672,6840703
2025-12-03,170.27000427246094,170.27000427246094,175.5,169.6999969482422,175.0500030517578,19784622
2025-12-04,170.6300048828125,170.6300048828125,171.8699951171875,169.75,170.99000549316406,7624463
2025-12-05,169.97999572753906,169.97999572753906,171.60000610351562,169.52999877929688,171.0,5577375
2025-12-08,166.80999755859375,166.80999755859375,170.4199981689453,165.49000549316406,169.97999572753906,10883405
2025-12-09,167.88999938964844,167.88999938964844,168.6199951171875,164.22000122070312,165.4199981689453,12988637
2025-12-10,168.02000427246094,168.02000427246094,169.89999389648438,167.35000610351562,167.97999572753906,6217163
2025-12-11,168.9499969482422,168.9499969482422,170.44000244140625,167.72999572753906,168.02000427246094,4976531
2025-12-12,170.7100067138672,170.7100067138672,174.2899932861328,169.3000030517578,170.0,18497271
2025-12-15,169.86000061035156,169.86000061035156,170.64999389648438,168.75999450683594,170.64999389648438,6675122
2025-12-16,168.32000732421875,168.32000732421875,169.77999877929688,167.42999267578125,169.77999877929688,7581502
2025-12-17,169.07000732421875,169.07000732421875,170.5,168.0,169.10000610351562,3369805
2025-12-18,167.5500030517578,167.5500030517578,169.49000549316406,166.89999389648438,168.60000610351562,3743055
2025-12-19,169.75999450683594,169.75999450683594,170.24000549316406,167.61000061035156,167.61000061035156,8766941
2025-12-22,171.72000122070312,171.72000122070312,172.22999572753906,169.3000030517578,170.00999450683594,4118436
2025-12-23,172.0399932861328,172.0399932861328,172.6999969482422,171.1300048828125,171.50999450683594,3548499
2025-12-24,171.0,171.0,173.80999755859375,170.74000549316406,173.0,4467016
2025-12-25,171.0,171.0,171.0,171.0,171.0,0
2025-12-26,171.02000427246094,171.02000427246094,171.97999572753906,170.3800048828125,170.99000549316406,1942413
2025-12-29,170.4199981689453,170.4199981689453,171.5,169.9199981689453,171.0,2857519
2025-12-30,170.6300048828125,170.6300048828125,171.0,169.75999450683594,170.35000610351562,4526325
2025-12-31,172.16000366210938,172.16000366210938,172.6999969482422,170.6999969482422,170.6999969482422,6139095
2026-01-01,171.77000427246094,171.77000427246094,172.5,171.0399932861328,172.0,2897460
2026-01-02,175.3800048828125,175.3800048828125,176.07000732421875,171.5500030517578,171.5500030517578,13698712
2026-01-05,173.0500030517578,173.0500030517578,175.89999389648438,172.35000610351562,175.39999389648438,7405173
2026-01-06,169.38999938964844,169.38999938964844,173.0,168.85000610351562,173.0,8771407
2026-01-07,168.47999572753906,168.47999572753906,170.13999938964844,167.60000610351562,169.39999389648438,7890426
2026-01-08,163.52999877929688,163.52999877929688,168.4199981689453,163.0500030517578,168.02999877929688,9689093
2026-01-09,164.36000061035156,164.36000061035156,165.41000366210938,163.10000610351562,163.49000549316406,7540855
2026-01-12,166.5500030517578,166.5500030517578,167.10000610351562,161.89999389648438,163.99000549316406,8511255
2026-01-13,165.25999450683594,165.25999450683594,168.1999969482422,164.08999633789062,167.3800048828125,7864353
2026-01-14,165.1699981689453,165.1699981689453,166.5500030517578,164.25,164.99000549316406,12730825
2026-01-15,165.1699981689453,165.1699981689453,165.1699981689453,165.1699981689453,165.1699981689453,0
2026-01-16,164.24000549316406,164.24000549316406,166.25,163.47999572753906,164.39999389648438,20549276
