date_,adj close_anantraj.ns,close_anantraj.ns,high_anantraj.ns,low_anantraj.ns,open_anantraj.ns,volume_anantraj.ns
2025-04-23,496.50238037109375,497.1000061035156,511.0,490.0,510.0,2550580
2025-04-24,487.5132141113281,488.1000061035156,498.54998779296875,485.04998779296875,497.0,1808287
2025-04-25,458.0486755371094,458.6000061035156,489.8999938964844,455.79998779296875,488.1000061035156,2979548
2025-04-28,451.95599365234375,452.5,466.0,449.6000061035156,459.0,2117975
2025-04-29,465.38983154296875,465.95001220703125,475.5,455.20001220703125,456.6000061035156,2586105
2025-04-30,451.3567199707031,451.8999938964844,466.95001220703125,450.0,466.0,1474696
2025-05-02,450.2080993652344,450.75,461.70001220703125,446.3999938964844,452.0,818989
2025-05-05,460.6954650878906,461.25,464.3999938964844,449.20001220703125,453.75,1174746
2025-05-06,442.4674072265625,443.0,466.5,440.29998779296875,462.0,1287206
2025-05-07,448.4102783203125,448.95001220703125,455.5,430.29998779296875,431.0,1328210
2025-05-08,437.7231140136719,438.25,455.3999938964844,431.5,448.0,1342971
2025-05-09,428.23455810546875,428.75,432.0,414.04998779296875,419.0,3124290
2025-05-12,450.55767822265625,451.1000061035156,457.95001220703125,447.1000061035156,455.0,2379682
2025-05-13,459.4969177246094,460.04998779296875,473.79998779296875,451.8500061035156,452.0,2826345
2025-05-14,458.8476867675781,459.3999938964844,464.5,455.5,463.3999938964844,1472693
2025-05-15,473.0306396484375,473.6000061035156,475.8999938964844,457.6000061035156,461.8999938964844,2334968
2025-05-16,513.48193359375,514.0999755859375,517.0999755859375,477.5,478.0,7792295
2025-05-19,519.7744140625,520.4000244140625,529.7999877929688,506.95001220703125,519.6500244140625,3030551
2025-05-20,507.5390930175781,508.1499938964844,525.75,503.6000061035156,522.9500122070312,2011260
2025-05-21,514.93017578125,515.5499877929688,519.9000244140625,499.04998779296875,507.75,2003912
2025-05-22,519.2249755859375,519.8499755859375,527.0,509.45001220703125,514.5,2067764
2025-05-23,511.88385009765625,512.5,520.0,510.0,520.0,1002532
2025-05-26,521.6221313476562,522.25,527.0,510.79998779296875,515.0,1958362
2025-05-27,520.423583984375,521.0499877929688,531.7999877929688,519.75,523.1500244140625,1701571
2025-05-28,516.0787963867188,516.7000122070312,525.7000122070312,513.4000244140625,522.0,1432911
2025-05-29,544.1949462890625,544.8499755859375,550.4000244140625,517.4000244140625,521.0,6566528
2025-05-30,560.5253295898438,561.2000122070312,569.0,546.0,550.0,6359926
2025-06-02,579.202880859375,579.9000244140625,585.9000244140625,535.4500122070312,565.2000122070312,6400242
2025-06-03,580.4513549804688,581.1500244140625,595.5,577.5499877929688,585.0,4510521
2025-06-04,570.2136840820312,570.9000244140625,582.75,562.1500244140625,582.0,2157470
2025-06-05,569.8640747070312,570.5499877929688,583.25,568.5,572.0,1636431
2025-06-06,575.1077270507812,575.7999877929688,586.0,568.2999877929688,571.0,2586010
2025-06-09,585.095703125,585.7999877929688,604.2000122070312,574.0,580.9500122070312,3127357
2025-06-10,576.5560302734375,577.25,594.2999877929688,574.0999755859375,590.0,1742671
2025-06-11,573.260009765625,573.9500122070312,584.4000244140625,568.0999755859375,578.7000122070312,1775229
2025-06-12,556.0806884765625,556.75,579.0,547.9000244140625,574.0,1551005
2025-06-13,544.0950927734375,544.75,551.5499877929688,503.54998779296875,503.54998779296875,3141898
2025-06-16,551.8856811523438,552.5499877929688,556.0,527.1500244140625,545.4500122070312,2084197
2025-06-17,533.5578002929688,534.2000122070312,558.7999877929688,531.0,552.5499877929688,1702135
2025-06-18,526.7659912109375,527.4000244140625,545.5,523.4000244140625,534.2999877929688,1651478
2025-06-19,514.4307861328125,515.0499877929688,534.9500122070312,512.3499755859375,529.0,1945436
2025-06-20,511.33453369140625,511.95001220703125,526.9500122070312,507.45001220703125,515.0999755859375,2985302
2025-06-23,518.17626953125,518.7999877929688,524.4000244140625,505.79998779296875,510.0,2035064
2025-06-24,539.1510009765625,539.7999877929688,548.0,529.0499877929688,530.0,3708422
2025-06-25,565.5692138671875,566.25,569.9000244140625,541.4000244140625,545.0,3421846
2025-06-26,563.5716552734375,564.25,579.0,563.0,571.0,2560319
2025-06-27,553.333984375,554.0,571.0,552.0999755859375,567.0,1808175
2025-06-30,565.7689819335938,566.4500122070312,574.7999877929688,554.3499755859375,556.0,2327868
2025-07-01,564.2708129882812,564.9500122070312,580.7999877929688,563.0499877929688,570.0,2052555
2025-07-02,552.884521484375,553.5499877929688,566.4500122070312,550.0,566.0,1184591
2025-07-03,544.6444091796875,545.2999877929688,554.5,543.5999755859375,554.0,1176210
2025-07-04,546.29248046875,546.9500122070312,548.9000244140625,538.9000244140625,545.2999877929688,881328
2025-07-07,543.0963134765625,543.75,551.0,542.0499877929688,545.0,571984
2025-07-08,549.7383422851562,550.4000244140625,552.4000244140625,533.75,543.5999755859375,1366962
2025-07-09,547.0415649414062,547.7000122070312,554.7000122070312,546.0999755859375,552.0,800443
2025-07-10,553.7335205078125,554.4000244140625,563.5,548.5,549.0,2092244
2025-07-11,560.6251831054688,561.2999877929688,579.0,553.4500122070312,558.0,3082505
2025-07-14,570.8129272460938,571.5,574.75,551.2000122070312,562.0,2239125
2025-07-15,606.4700317382812,607.2000122070312,616.5,569.1500244140625,573.7000122070312,13950965
2025-07-16,606.0999755859375,606.0999755859375,620.0,600.0,610.0,4827734
2025-07-17,601.4000244140625,601.4000244140625,613.9500122070312,599.2999877929688,609.0,1870937
2025-07-18,589.2000122070312,589.2000122070312,603.0,587.0499877929688,602.9500122070312,1719729
2025-07-21,582.9500122070312,582.9500122070312,592.3499755859375,581.0,590.5,2227805
2025-07-22,569.7999877929688,569.7999877929688,595.5499877929688,567.0,585.2000122070312,2158079
2025-07-23,562.75,562.75,573.0,558.0499877929688,573.0,1964178
2025-07-24,562.3499755859375,562.3499755859375,569.5,557.75,564.9000244140625,1470646
2025-07-25,573.4500122070312,573.4500122070312,606.5,570.1500244140625,582.0,14715797
2025-07-28,563.0999755859375,563.0999755859375,581.9500122070312,560.0,575.2000122070312,2431027
2025-07-29,578.4000244140625,578.4000244140625,581.0,547.4000244140625,560.0,2468347
2025-07-30,579.7999877929688,579.7999877929688,587.7999877929688,573.0,580.9000244140625,1741746
2025-07-31,564.5999755859375,564.5999755859375,577.7000122070312,557.0999755859375,568.0,1722601
2025-08-01,563.8499755859375,563.8499755859375,572.0,561.1500244140625,562.9000244140625,1134453
2025-08-04,562.4500122070312,562.4500122070312,568.4000244140625,558.0,565.9500122070312,1117957
2025-08-05,559.5499877929688,559.5499877929688,573.5999755859375,557.0,564.4000244140625,1774301
2025-08-06,543.2000122070312,543.2000122070312,568.5,540.1500244140625,560.1500244140625,1661672
2025-08-07,546.5999755859375,546.5999755859375,550.0,534.0,540.0,1234117
2025-08-08,533.9500122070312,533.9500122070312,549.4500122070312,531.4000244140625,547.0,817938
2025-08-11,538.75,538.75,542.0,526.5,535.0,1126606
2025-08-12,536.4500122070312,536.4500122070312,544.0,535.2000122070312,539.5999755859375,527929
2025-08-13,536.9500122070312,536.9500122070312,544.0,536.0,539.6500244140625,678290
2025-08-14,535.75,535.75,541.9500122070312,533.0,537.75,655134
2025-08-18,543.4000244140625,543.4000244140625,548.7000122070312,540.0,546.0,801324
2025-08-19,542.25,542.25,547.6500244140625,541.5,544.7000122070312,716951
2025-08-20,538.4500122070312,538.4500122070312,545.6500244140625,537.2999877929688,542.2999877929688,575998
2025-08-21,552.75,552.75,559.8499755859375,539.4000244140625,539.4000244140625,2050387
2025-08-22,547.0999755859375,547.0999755859375,556.5999755859375,545.5999755859375,555.9000244140625,906361
2025-08-25,539.0499877929688,539.0499877929688,551.9000244140625,537.0,549.5499877929688,643888
2025-08-26,531.75,531.75,539.7000122070312,530.0,537.0,606054
2025-08-28,517.5999755859375,517.5999755859375,532.2999877929688,515.7999877929688,529.9000244140625,818615
2025-08-29,516.3499755859375,516.3499755859375,524.9000244140625,511.29998779296875,518.0,809376
2025-09-01,521.1500244140625,521.1500244140625,527.0,515.5499877929688,518.4000244140625,710256
2025-09-02,538.2000122070312,538.2000122070312,540.5999755859375,520.5,523.0,1073790
2025-09-03,544.0,544.0,547.75,536.0,540.0,832465
2025-09-04,533.8499755859375,533.8499755859375,548.0,531.8499755859375,548.0,694291
2025-09-05,535.25,535.25,542.5999755859375,526.1500244140625,533.5,657580
2025-09-08,528.3499755859375,528.3499755859375,542.0,527.25,537.4000244140625,613277
2025-09-09,518.6500244140625,518.6500244140625,530.7999877929688,517.2999877929688,530.7999877929688,830701
2025-09-10,532.8499755859375,532.8499755859375,539.2000122070312,520.5,520.5,1168470
2025-09-11,528.7999877929688,528.7999877929688,536.9000244140625,525.0,534.5999755859375,679251
2025-09-12,533.2999877929688,533.2999877929688,539.0,527.9000244140625,528.7999877929688,858610
2025-09-15,589.4500122070312,589.4500122070312,604.0,536.0499877929688,536.0499877929688,34625724
2025-09-16,595.1500244140625,595.1500244140625,609.9000244140625,579.0999755859375,591.9500122070312,16525557
2025-09-17,586.9500122070312,586.9500122070312,602.5499877929688,584.0999755859375,599.0,2467905
2025-09-18,585.5,585.5,597.9500122070312,583.25,588.0,2189706
2025-09-19,640.4000244140625,640.4000244140625,647.7999877929688,580.1500244140625,586.0999755859375,23024363
2025-09-22,677.5999755859375,677.5999755859375,688.7000122070312,643.5,644.4000244140625,26143356
2025-09-23,666.2000122070312,666.2000122070312,684.0,662.7000122070312,678.9500122070312,5072389
2025-09-24,677.0999755859375,677.0999755859375,708.7999877929688,657.7000122070312,665.0,24359780
2025-09-25,677.7999877929688,677.7999877929688,684.9500122070312,667.1500244140625,677.0,5096720
2025-09-26,679.7000122070312,679.7000122070312,702.5,666.2000122070312,679.25,14805383
2025-09-29,699.1500244140625,699.1500244140625,719.9000244140625,685.5,696.0,17400528
2025-09-30,698.1500244140625,698.1500244140625,714.0,691.3499755859375,706.0,6086696
2025-10-01,699.0499877929688,699.0499877929688,707.6500244140625,684.2000122070312,698.0,3973896
2025-10-03,719.7999877929688,719.7999877929688,731.7000122070312,699.25,701.0,11266163
2025-10-06,705.0,705.0,722.4000244140625,695.3499755859375,721.0,5342939
2025-10-07,735.5999755859375,735.5999755859375,743.6500244140625,697.0999755859375,700.0,9564387
2025-10-08,699.9500122070312,699.9500122070312,720.0,696.0,720.0,8326793
2025-10-09,698.3499755859375,698.3499755859375,713.25,686.3499755859375,701.0,5775140
2025-10-10,694.2000122070312,694.2000122070312,704.5499877929688,687.2000122070312,700.5,4515600
2025-10-13,685.5499877929688,685.5499877929688,700.0,680.0,691.4500122070312,3114171
2025-10-14,657.4000244140625,657.4000244140625,689.5499877929688,654.0,689.5,3737050
2025-10-15,662.5499877929688,662.5499877929688,680.25,658.3499755859375,662.0,5519034
2025-10-16,633.3499755859375,633.3499755859375,663.0,630.0,663.0,7792565
2025-10-17,621.0,621.0,642.25,619.0,635.5999755859375,7822710
2025-10-20,636.0,636.0,638.5499877929688,619.0,625.0,4171994
2025-10-21,644.0499877929688,644.0499877929688,645.7999877929688,639.5499877929688,640.0,1178713
2025-10-23,627.4000244140625,627.4000244140625,647.9000244140625,626.0,647.0999755859375,2680588
2025-10-24,617.4500122070312,617.4500122070312,631.9000244140625,615.6500244140625,628.0,2371265
2025-10-27,630.75,630.75,635.0,615.0499877929688,618.0,2807467
2025-10-28,624.7999877929688,624.7999877929688,633.0,621.0499877929688,633.0,1481217
2025-10-29,635.5999755859375,635.5999755859375,640.7999877929688,623.4000244140625,627.5,2611765
2025-10-30,643.25,643.25,653.0999755859375,633.2000122070312,635.7999877929688,4226463
2025-10-31,644.4000244140625,644.4000244140625,654.0,640.5,643.7000122070312,2188499
2025-11-03,650.2000122070312,650.2000122070312,652.9500122070312,634.4500122070312,644.0,1854621
2025-11-04,645.4500122070312,645.4500122070312,657.25,642.5,651.0,1743841
2025-11-05,645.4500122070312,645.4500122070312,645.4500122070312,645.4500122070312,645.4500122070312,0
2025-11-06,623.2999877929688,623.2999877929688,645.4000244140625,621.5,645.4000244140625,1697604
2025-11-07,619.8499755859375,619.8499755859375,623.2999877929688,601.6500244140625,617.0,3044621
2025-11-10,627.6500244140625,627.6500244140625,643.4000244140625,624.0499877929688,635.0999755859375,3662394
2025-11-11,614.8499755859375,614.8499755859375,629.5,611.7999877929688,629.5,1764600
2025-11-12,620.0,620.0,625.5,614.2999877929688,616.0,1328106
2025-11-13,615.4000244140625,615.4000244140625,624.4000244140625,611.25,620.0,1346526
2025-11-14,616.0999755859375,616.0999755859375,626.6500244140625,611.2999877929688,613.8499755859375,1504973
2025-11-17,633.4000244140625,633.4000244140625,642.9500122070312,626.5999755859375,626.7000122070312,4483128
2025-11-18,621.25,621.25,634.5,620.0,633.7000122070312,1204700
2025-11-19,617.5499877929688,617.5499877929688,621.0,613.4000244140625,621.0,999938
2025-11-20,618.7999877929688,618.7999877929688,628.5499877929688,617.4500122070312,620.25,1159562
2025-11-21,610.4500122070312,610.4500122070312,617.6500244140625,608.2000122070312,614.7000122070312,960048
2025-11-24,570.75,570.75,616.7999877929688,566.3499755859375,611.7000122070312,3023350
2025-11-25,594.4000244140625,594.4000244140625,596.75,571.5999755859375,574.8499755859375,3526422
2025-11-26,605.0999755859375,605.0999755859375,615.0,590.0499877929688,594.3499755859375,6960205
2025-11-27,587.5499877929688,587.5499877929688,609.0,585.0,609.0,1907837
2025-11-28,576.4500122070312,576.4500122070312,587.0,574.0,587.0,1604637
2025-12-01,572.7000122070312,572.7000122070312,583.5,570.9000244140625,579.0999755859375,1384284
2025-12-02,555.7000122070312,555.7000122070312,571.5,554.0,571.5,1694727
2025-12-03,553.3499755859375,553.3499755859375,566.7999877929688,547.1500244140625,556.0,1646548
2025-12-04,540.3499755859375,540.3499755859375,553.0,539.5,553.0,1358590
2025-12-05,526.2999877929688,526.2999877929688,544.75,525.0,540.75,1984423
2025-12-08,503.1499938964844,503.1499938964844,532.0,498.1000061035156,526.7000122070312,3342660
2025-12-09,504.6499938964844,504.6499938964844,513.9500122070312,484.0,503.1000061035156,4915480
2025-12-10,508.8999938964844,508.8999938964844,525.5,502.0,507.0,4678893
2025-12-11,504.8999938964844,504.8999938964844,517.7999877929688,502.6499938964844,510.3500061035156,2736690
2025-12-12,550.4500122070312,550.4500122070312,556.5499877929688,506.25,507.3999938964844,18532409
2025-12-15,550.5499877929688,550.5499877929688,557.0,540.0,546.0,4713751
2025-12-16,539.25,539.25,547.5,536.25,547.0,1363555
2025-12-17,525.4500122070312,525.4500122070312,545.2999877929688,523.3499755859375,538.0999755859375,1744306
2025-12-18,531.5999755859375,531.5999755859375,534.9000244140625,517.5499877929688,524.0999755859375,1579485
2025-12-19,551.5999755859375,551.5999755859375,556.0999755859375,530.1500244140625,533.0,3779244
2025-12-22,561.2999877929688,561.2999877929688,564.0,550.4000244140625,554.7999877929688,1536309
2025-12-23,558.25,558.25,564.5999755859375,551.5999755859375,562.4000244140625,1099872
2025-12-24,566.7999877929688,566.7999877929688,573.9000244140625,555.0,557.0999755859375,1880938
2025-12-25,566.7999877929688,566.7999877929688,566.7999877929688,566.7999877929688,566.7999877929688,0
2025-12-26,554.6500244140625,554.6500244140625,565.0,551.5999755859375,565.0,1343631
2025-12-29,535.5999755859375,535.5999755859375,556.5999755859375,532.8499755859375,554.5,1585830
2025-12-30,544.2999877929688,544.2999877929688,548.4000244140625,524.0,537.0,1917005
2025-12-31,547.2999877929688,547.2999877929688,558.7000122070312,540.2000122070312,546.0,1726877
2026-01-01,552.5,552.5,556.2000122070312,546.3499755859375,547.9500122070312,759230
2026-01-02,584.0499877929688,584.0499877929688,588.0,552.0,552.5,5453591
2026-01-05,588.0499877929688,588.0499877929688,598.6500244140625,581.0999755859375,587.0,3207511
2026-01-06,585.2000122070312,585.2000122070312,593.25,580.0999755859375,588.0,1523635
2026-01-07,591.5499877929688,591.5499877929688,595.2000122070312,576.5999755859375,582.0499877929688,1382276
2026-01-08,571.0999755859375,571.0999755859375,608.4000244140625,567.0999755859375,586.0,4682045
2026-01-09,551.0999755859375,551.0999755859375,575.4500122070312,547.0,567.0,2224233
2026-01-12,568.4500122070312,568.4500122070312,572.0,533.0,545.0,3239215
2026-01-13,566.5499877929688,566.5499877929688,576.5,556.0999755859375,570.0,1590845
2026-01-14,552.0,552.0,567.9000244140625,548.1500244140625,565.9500122070312,1062194
2026-01-15,552.0,552.0,552.0,552.0,552.0,0
2026-01-16,551.5499877929688,551.5499877929688,567.8499755859375,547.0,552.5,1969499
