date_,adj close_aartiind.ns,close_aartiind.ns,high_aartiind.ns,low_aartiind.ns,open_aartiind.ns,volume_aartiind.ns
2025-04-24,441.1738586425781,442.3500061035156,448.95001220703125,433.79998779296875,435.0,5041220
2025-04-25,427.80950927734375,428.95001220703125,448.0,420.3500061035156,443.3999938964844,2779356
2025-04-28,432.4969787597656,433.6499938964844,435.0,423.5,428.95001220703125,1034923
2025-04-29,429.6545715332031,430.79998779296875,438.3500061035156,428.0,433.8999938964844,790637
2025-04-30,420.1299743652344,421.25,430.6499938964844,418.6000061035156,430.0,724695
2025-05-02,424.0694580078125,425.20001220703125,434.5,420.0,421.25,715634
2025-05-05,449.20245361328125,450.3999938964844,451.8999938964844,424.04998779296875,426.6499938964844,2712717
2025-05-06,434.142578125,435.29998779296875,453.8999938964844,433.0,453.1000061035156,2324315
2025-05-07,457.2310791015625,458.45001220703125,460.6499938964844,425.0,425.0,3764138
2025-05-08,447.35736083984375,448.54998779296875,470.8999938964844,440.75,458.3999938964844,3544523
2025-05-09,450.3992614746094,451.6000061035156,466.1000061035156,437.04998779296875,445.0,5519330
2025-05-12,467.35406494140625,468.6000061035156,470.75,457.0,465.0,2303132
2025-05-13,465.4591369628906,466.70001220703125,473.1499938964844,461.0,469.54998779296875,1879645
2025-05-14,462.76629638671875,464.0,471.04998779296875,462.0,468.0,941511
2025-05-15,462.76629638671875,464.0,471.20001220703125,461.1000061035156,464.0,1509409
2025-05-16,473.3879699707031,474.6499938964844,476.70001220703125,461.45001220703125,464.1000061035156,2240283
2025-05-19,485.455810546875,486.75,492.25,473.0,474.6499938964844,3191344
2025-05-20,470.94451904296875,472.20001220703125,492.8999938964844,470.5,490.0,1763462
2025-05-21,467.55352783203125,468.79998779296875,477.0,465.0,472.79998779296875,851201
2025-05-22,467.6033935546875,468.8500061035156,472.75,464.20001220703125,468.8999938964844,1196191
2025-05-23,468.05218505859375,469.29998779296875,473.6000061035156,465.25,469.0,752133
2025-05-26,466.85540771484375,468.1000061035156,473.3500061035156,466.1499938964844,470.0,846411
2025-05-27,477.1778869628906,478.45001220703125,481.5,464.0,468.3500061035156,1683772
2025-05-28,477.6765441894531,478.95001220703125,495.0,476.04998779296875,490.0,4014668
2025-05-29,478.7237548828125,480.0,482.8999938964844,475.45001220703125,479.8999938964844,1273200
2025-05-30,468.0023498535156,469.25,483.45001220703125,466.8999938964844,480.0,917138
2025-06-02,469.39862060546875,470.6499938964844,472.8500061035156,463.25,470.0,755485
2025-06-03,469.3487548828125,470.6000061035156,480.0,469.54998779296875,472.0,810870
2025-06-04,480.1200256347656,481.3999938964844,483.95001220703125,468.29998779296875,472.6499938964844,1619374
2025-06-05,480.3693542480469,481.6499938964844,490.04998779296875,477.45001220703125,487.0,1580850
2025-06-06,475.5821228027344,476.8500061035156,483.3999938964844,476.1000061035156,481.95001220703125,525506
2025-06-09,482.3640441894531,483.6499938964844,486.8999938964844,478.3500061035156,479.75,1434855
2025-06-10,480.6186828613281,481.8999938964844,492.3999938964844,480.6499938964844,486.0,1983691
2025-06-11,476.9285583496094,478.20001220703125,489.8999938964844,473.29998779296875,485.0,1259663
2025-06-12,468.6007385253906,469.8500061035156,482.8999938964844,468.0,479.75,1028596
2025-06-13,460.8713684082031,462.1000061035156,467.79998779296875,457.5,464.0,1251376
2025-06-16,461.8188171386719,463.04998779296875,466.5,449.1000061035156,461.95001220703125,1493985
2025-06-17,454.3886413574219,455.6000061035156,468.8999938964844,454.3999938964844,463.1499938964844,984471
2025-06-18,448.953125,450.1499938964844,457.6000061035156,448.1499938964844,455.5,740566
2025-06-19,436.2370300292969,437.3999938964844,454.29998779296875,435.0,447.0,1710949
2025-06-20,440.12664794921875,441.29998779296875,443.8500061035156,433.3500061035156,435.3500061035156,1524200
2025-06-23,443.9664001464844,445.1499938964844,446.0,434.1000061035156,435.0,714324
2025-06-24,452.99237060546875,454.20001220703125,466.5,452.04998779296875,453.95001220703125,3669832
2025-06-25,469.3487548828125,470.6000061035156,473.3500061035156,455.45001220703125,456.45001220703125,2343302
2025-06-26,474.6346435546875,475.8999938964844,476.8500061035156,470.20001220703125,471.5,1516181
2025-06-27,477.8760070800781,479.1499938964844,480.5,473.20001220703125,475.0,959660
2025-06-30,478.17523193359375,479.45001220703125,486.0,478.1499938964844,480.04998779296875,956977
2025-07-01,483.16192626953125,484.45001220703125,485.75,476.3999938964844,479.45001220703125,1085379
2025-07-02,483.06219482421875,484.3500061035156,487.0,478.25,487.0,729558
2025-07-03,478.17523193359375,479.45001220703125,486.0,478.1000061035156,481.1000061035156,582680
2025-07-04,475.2829284667969,476.54998779296875,482.70001220703125,473.1000061035156,482.3999938964844,655612
2025-07-07,465.50897216796875,466.75,478.6499938964844,464.79998779296875,475.95001220703125,519829
2025-07-08,459.9238586425781,461.1499938964844,470.1000061035156,455.04998779296875,466.6499938964844,1084976
2025-07-09,456.5329284667969,457.75,461.70001220703125,456.0,461.1499938964844,600314
2025-07-10,446.808837890625,448.0,460.75,445.75,458.0,1470832
2025-07-11,439.82745361328125,441.0,451.20001220703125,440.0,448.0,1063711
2025-07-14,442.1213073730469,443.29998779296875,447.8999938964844,436.5,439.0,777134
2025-07-15,450.5987243652344,451.79998779296875,454.1000061035156,443.95001220703125,446.0,1225859
2025-07-16,454.6379699707031,455.8500061035156,459.6499938964844,452.1000061035156,455.0,987004
2025-07-17,455.0867614746094,456.29998779296875,458.0,454.20001220703125,457.6000061035156,436951
2025-07-18,445.4624328613281,446.6499938964844,456.95001220703125,444.79998779296875,456.29998779296875,1000844
2025-07-21,440.72503662109375,441.8999938964844,448.20001220703125,440.5,447.0,811618
2025-07-22,421.825439453125,422.95001220703125,444.8999938964844,421.6000061035156,444.8999938964844,3733943
2025-07-23,425.86468505859375,427.0,429.8999938964844,417.5,422.95001220703125,1665826
2025-07-24,432.546875,433.70001220703125,436.5,425.0,428.0,1529976
2025-07-25,429.10601806640625,430.25,434.6000061035156,424.3500061035156,433.70001220703125,1492835
2025-07-28,427.3606872558594,428.5,433.95001220703125,427.5,430.8500061035156,878616
2025-07-29,440.9245300292969,442.1000061035156,444.3999938964844,428.75,429.0,2116529
2025-07-30,444.31549072265625,445.5,450.6000061035156,441.5,445.6000061035156,1672861
2025-07-31,418.9331359863281,420.04998779296875,442.3999938964844,416.0,439.95001220703125,7184197
2025-08-01,405.26959228515625,406.3500061035156,417.75,404.20001220703125,410.0,2793245
2025-08-04,394.04949951171875,395.1000061035156,409.20001220703125,388.04998779296875,407.6499938964844,2620181
2025-08-05,382.580078125,383.6000061035156,398.54998779296875,382.20001220703125,396.0,2095359
2025-08-06,385.07342529296875,386.1000061035156,387.6499938964844,377.1499938964844,384.8999938964844,1679499
2025-08-07,377.44378662109375,378.45001220703125,384.0,374.0,384.0,2154850
2025-08-08,374.1026611328125,375.1000061035156,383.45001220703125,373.0,379.0,798438
2025-08-11,373.9031982421875,374.8999938964844,376.70001220703125,367.5,375.1000061035156,1139835
2025-08-12,371.0607604980469,372.04998779296875,377.6499938964844,370.29998779296875,376.20001220703125,1241922
2025-08-13,381.7323303222656,382.75,393.25,372.79998779296875,374.1000061035156,1939707
2025-08-14,375.1000061035156,376.1000061035156,384.6000061035156,375.0,384.3500061035156,523773
2025-08-18,383.75,383.75,386.04998779296875,375.29998779296875,380.04998779296875,726007
2025-08-19,389.45001220703125,389.45001220703125,390.5,382.04998779296875,385.6000061035156,579613
2025-08-20,393.8999938964844,393.8999938964844,395.75,385.8500061035156,390.0,776052
2025-08-21,381.8999938964844,381.8999938964844,393.8500061035156,378.95001220703125,393.8500061035156,820038
2025-08-22,382.29998779296875,382.29998779296875,386.45001220703125,381.0,384.0,419905
2025-08-25,388.54998779296875,388.54998779296875,389.5,382.29998779296875,382.95001220703125,463760
2025-08-26,386.0,386.0,391.6499938964844,382.45001220703125,390.0,964212
2025-08-28,376.95001220703125,376.95001220703125,384.79998779296875,375.0,384.1000061035156,610538
2025-08-29,376.1000061035156,376.1000061035156,381.8999938964844,372.0,377.95001220703125,374976
2025-09-01,377.6000061035156,377.6000061035156,379.6000061035156,375.29998779296875,376.1000061035156,329956
2025-09-02,383.04998779296875,383.04998779296875,385.8999938964844,377.5,378.54998779296875,449899
2025-09-03,385.45001220703125,385.45001220703125,389.0,383.20001220703125,385.6499938964844,639227
2025-09-04,380.79998779296875,380.79998779296875,388.8999938964844,378.8999938964844,388.8999938964844,482205
2025-09-05,376.54998779296875,376.54998779296875,382.75,375.04998779296875,382.1000061035156,478146
2025-09-08,389.45001220703125,389.45001220703125,394.20001220703125,376.3999938964844,377.6499938964844,1106620
2025-09-09,388.0,388.0,390.8500061035156,383.95001220703125,389.95001220703125,329228
2025-09-10,388.8999938964844,388.8999938964844,396.6000061035156,387.04998779296875,389.0,638993
2025-09-11,391.75,391.75,399.0,388.3999938964844,388.8999938964844,892452
2025-09-12,389.3999938964844,389.3999938964844,400.1000061035156,388.04998779296875,393.0,801682
2025-09-15,388.8999938964844,388.8999938964844,393.79998779296875,385.6499938964844,391.25,637584
2025-09-16,390.6000061035156,390.6000061035156,392.0,387.8500061035156,390.0,331823
2025-09-17,390.20001220703125,390.20001220703125,398.70001220703125,388.29998779296875,391.0,923708
2025-09-18,390.8999938964844,390.8999938964844,392.95001220703125,388.04998779296875,391.0,393380
2025-09-19,393.20001220703125,393.20001220703125,395.29998779296875,390.45001220703125,392.29998779296875,579074
2025-09-22,389.6000061035156,389.6000061035156,395.25,388.0,394.0,510700
2025-09-23,386.54998779296875,386.54998779296875,391.20001220703125,385.0,388.04998779296875,437684
2025-09-24,383.3500061035156,383.3500061035156,389.0,381.0,388.0,408562
2025-09-25,380.3999938964844,380.3999938964844,385.70001220703125,379.04998779296875,383.3500061035156,313850
2025-09-26,374.6000061035156,374.6000061035156,380.04998779296875,371.5,380.0,501448
2025-09-29,372.8500061035156,372.8500061035156,381.0,370.1000061035156,374.6499938964844,417374
2025-09-30,374.8999938964844,374.8999938964844,376.20001220703125,371.0,372.8500061035156,199058
2025-10-01,379.6000061035156,379.6000061035156,380.95001220703125,373.5,375.75,279854
2025-10-03,380.6000061035156,380.6000061035156,382.79998779296875,379.0,379.6000061035156,298752
2025-10-06,377.45001220703125,377.45001220703125,383.04998779296875,376.54998779296875,380.6000061035156,269106
2025-10-07,377.3500061035156,377.3500061035156,380.54998779296875,376.0,377.5,309941
2025-10-08,375.25,375.25,382.1000061035156,373.1000061035156,378.70001220703125,334224
2025-10-09,380.5,380.5,381.95001220703125,373.1000061035156,375.20001220703125,381620
2025-10-10,378.0,378.0,383.0,376.54998779296875,383.0,352041
2025-10-13,381.79998779296875,381.79998779296875,385.6000061035156,377.45001220703125,378.04998779296875,600197
2025-10-14,375.0,375.0,384.29998779296875,370.0,382.8999938964844,398564
2025-10-15,371.79998779296875,371.79998779296875,376.95001220703125,370.0,376.1499938964844,499520
2025-10-16,376.54998779296875,376.54998779296875,378.5,372.6000061035156,374.1000061035156,454463
2025-10-17,374.79998779296875,374.79998779296875,377.5,370.75,376.6000061035156,487906
2025-10-20,372.6499938964844,372.6499938964844,376.6000061035156,371.79998779296875,376.1000061035156,302076
2025-10-21,375.1000061035156,375.1000061035156,376.95001220703125,372.70001220703125,375.0,67762
2025-10-23,379.29998779296875,379.29998779296875,381.3999938964844,375.75,378.0,518815
2025-10-24,381.70001220703125,381.70001220703125,385.0,376.5,381.6499938964844,374700
2025-10-27,380.45001220703125,380.45001220703125,383.20001220703125,378.45001220703125,383.0,343034
2025-10-28,377.8999938964844,377.8999938964844,383.0,376.1000061035156,382.0,276534
2025-10-29,385.8500061035156,385.8500061035156,388.0,377.95001220703125,377.95001220703125,568580
2025-10-30,382.79998779296875,382.79998779296875,387.8999938964844,380.8500061035156,387.0,329093
2025-10-31,379.95001220703125,379.95001220703125,385.0,379.0,384.8999938964844,318152
2025-11-03,388.6499938964844,388.6499938964844,392.6000061035156,379.5,379.95001220703125,792351
2025-11-04,385.1000061035156,385.1000061035156,391.0,383.1000061035156,389.1499938964844,401749
2025-11-05,385.1000061035156,385.1000061035156,385.1000061035156,385.1000061035156,385.1000061035156,0
2025-11-06,390.5,390.5,392.0,380.0,385.54998779296875,959594
2025-11-07,391.79998779296875,391.79998779296875,419.5,384.1000061035156,404.95001220703125,19375432
2025-11-10,392.6499938964844,392.6499938964844,399.25,387.1499938964844,389.5,1465034
2025-11-11,386.54998779296875,386.54998779296875,394.6499938964844,384.79998779296875,394.0,831103
2025-11-12,397.1000061035156,397.1000061035156,398.20001220703125,387.8999938964844,388.5,922213
2025-11-13,393.29998779296875,393.29998779296875,401.79998779296875,392.0,397.1499938964844,515815
2025-11-14,393.0,393.0,394.54998779296875,388.75,393.79998779296875,345678
2025-11-17,395.29998779296875,395.29998779296875,398.95001220703125,392.0,393.0,679377
2025-11-18,389.79998779296875,389.79998779296875,394.6499938964844,387.0,394.0,422930
2025-11-19,390.20001220703125,390.20001220703125,391.04998779296875,386.70001220703125,391.0,333594
2025-11-20,386.8500061035156,386.8500061035156,393.20001220703125,386.0,391.0,365324
2025-11-21,384.75,384.75,386.8500061035156,381.3999938964844,386.0,415110
2025-11-24,380.79998779296875,380.79998779296875,385.79998779296875,379.25,384.04998779296875,414285
2025-11-25,379.75,379.75,383.3500061035156,378.0,380.70001220703125,386120
2025-11-26,377.95001220703125,377.95001220703125,382.0,376.6499938964844,380.95001220703125,328550
2025-11-27,380.79998779296875,380.79998779296875,382.79998779296875,377.3999938964844,379.20001220703125,316093
2025-11-28,382.29998779296875,382.29998779296875,383.0,378.3999938964844,383.0,336980
2025-12-01,380.45001220703125,380.45001220703125,384.3500061035156,379.70001220703125,384.3500061035156,370652
2025-12-02,377.1000061035156,377.1000061035156,382.3500061035156,374.5,382.3500061035156,341256
2025-12-03,370.04998779296875,370.04998779296875,379.6000061035156,369.29998779296875,377.5,569843
2025-12-04,369.6499938964844,369.6499938964844,372.3999938964844,368.1499938964844,372.3999938964844,388395
2025-12-05,363.04998779296875,363.04998779296875,371.95001220703125,362.0,370.0,511583
2025-12-08,351.1499938964844,351.1499938964844,367.0,350.1000061035156,366.04998779296875,682596
2025-12-09,349.70001220703125,349.70001220703125,355.1499938964844,345.04998779296875,351.79998779296875,867839
2025-12-10,353.79998779296875,353.79998779296875,363.1000061035156,351.1499938964844,352.20001220703125,881059
2025-12-11,357.0,357.0,358.8500061035156,351.0,355.8999938964844,318695
2025-12-12,356.95001220703125,356.95001220703125,361.79998779296875,354.5,359.25,375112
2025-12-15,376.29998779296875,376.29998779296875,382.79998779296875,360.6499938964844,363.0,10283210
2025-12-16,372.5,372.5,375.95001220703125,370.6000061035156,374.0,597731
2025-12-17,367.54998779296875,367.54998779296875,372.6499938964844,364.0,372.5,421635
2025-12-18,364.20001220703125,364.20001220703125,367.29998779296875,361.1000061035156,366.0,357061
2025-12-19,369.79998779296875,369.79998779296875,371.70001220703125,363.45001220703125,365.8999938964844,417538
2025-12-22,374.95001220703125,374.95001220703125,376.45001220703125,369.0,370.20001220703125,438482
2025-12-23,383.3999938964844,383.3999938964844,392.70001220703125,373.3999938964844,375.95001220703125,1862889
2025-12-24,379.70001220703125,379.70001220703125,384.75,376.3500061035156,384.0,339257
2025-12-25,379.70001220703125,379.70001220703125,379.70001220703125,379.70001220703125,379.70001220703125,0
2025-12-26,376.3999938964844,376.3999938964844,382.79998779296875,375.54998779296875,377.8500061035156,283089
2025-12-29,376.6000061035156,376.6000061035156,380.29998779296875,372.45001220703125,376.0,376839
2025-12-30,368.1000061035156,368.1000061035156,375.8999938964844,365.8999938964844,373.6499938964844,537049
2025-12-31,373.8999938964844,373.8999938964844,375.8500061035156,369.5,369.54998779296875,410166
2026-01-01,375.70001220703125,375.70001220703125,376.70001220703125,369.3999938964844,375.79998779296875,316338
2026-01-02,376.95001220703125,376.95001220703125,377.8999938964844,371.45001220703125,375.3999938964844,406773
2026-01-05,372.70001220703125,372.70001220703125,379.70001220703125,371.1499938964844,376.0,318296
2026-01-06,375.04998779296875,375.04998779296875,376.6000061035156,368.1000061035156,372.70001220703125,483658
2026-01-07,375.8999938964844,375.8999938964844,377.0,372.0,374.70001220703125,237522
2026-01-08,368.6499938964844,368.6499938964844,376.1499938964844,366.8500061035156,375.8999938964844,374128
2026-01-09,361.6499938964844,361.6499938964844,369.0,360.6499938964844,367.45001220703125,424559
2026-01-12,357.95001220703125,357.95001220703125,362.04998779296875,352.54998779296875,361.6499938964844,568662
2026-01-13,363.0,363.0,365.5,355.79998779296875,358.04998779296875,664023
2026-01-14,362.0,362.0,365.70001220703125,360.1000061035156,362.0,303834
2026-01-15,362.0,362.0,362.0,362.0,362.0,0
2026-01-16,354.6000061035156,354.6000061035156,363.75,353.29998779296875,362.0,497481
