date_,adj close_unionbank.ns,close_unionbank.ns,high_unionbank.ns,low_unionbank.ns,open_unionbank.ns,volume_unionbank.ns
2025-03-20,115.28469848632812,119.19000244140625,120.87999725341797,118.3499984741211,120.0,5536428
2025-03-21,118.50558471679688,122.5199966430664,123.0,119.26000213623047,119.4000015258789,14086531
2025-03-24,123.28372192382812,127.45999908447266,127.95999908447266,123.5199966430664,124.0,13638740
2025-03-25,119.31806182861328,123.36000061035156,128.58999633789062,122.33999633789062,128.35000610351562,15698193
2025-03-26,116.27127075195312,120.20999908447266,124.5,119.8499984741211,123.37000274658203,9343771
2025-03-27,120.14021301269531,124.20999908447266,125.54000091552734,119.66000366210938,120.30000305175781,53997400
2025-03-28,122.04566192626953,126.18000030517578,128.14999389648438,124.58999633789062,124.58999633789062,14157702
2025-04-01,120.69153594970703,124.77999877929688,125.83999633789062,123.1500015258789,124.25,13543667
2025-04-02,123.13863372802734,127.30999755859375,127.88999938964844,122.29000091552734,124.83999633789062,12062536
2025-04-03,126.98822784423828,131.2899932861328,132.88999938964844,126.0,126.16000366210938,24054870
2025-04-04,118.10901641845703,122.11000061035156,132.72000122070312,120.6500015258789,131.5,29824780
2025-04-07,114.06597900390625,117.93000030517578,119.27999877929688,112.5199966430664,113.80000305175781,13443609
2025-04-08,116.88063049316406,120.83999633789062,122.55999755859375,117.95999908447266,122.48999786376953,12048353
2025-04-09,112.92464447021484,116.75,121.44000244140625,115.5,120.75,10608142
2025-04-11,113.96925354003906,117.83000183105469,120.55000305175781,117.3499984741211,118.5999984741211,9947989
2025-04-15,118.38951873779297,122.4000015258789,122.68000030517578,119.5,120.12000274658203,8748156
2025-04-16,123.09027862548828,127.26000213623047,127.6500015258789,122.25,122.5999984741211,13803591
2025-04-17,122.44222259521484,126.58999633789062,127.8499984741211,125.1500015258789,127.0999984741211,8986202
2025-04-21,124.42505645751953,128.63999938964844,129.89999389648438,126.4000015258789,126.58999633789062,11910446
2025-04-22,123.73832702636719,127.93000030517578,130.8000030517578,126.8499984741211,130.10000610351562,23475105
2025-04-23,125.06343841552734,129.3000030517578,129.5,125.0999984741211,128.50999450683594,22310801
2025-04-24,124.30899810791016,128.52000427246094,130.19000244140625,127.5999984741211,129.2899932861328,9411382
2025-04-25,120.84629821777344,124.94000244140625,129.4499969482422,122.77999877929688,128.52000427246094,13496266
2025-04-28,124.3380126953125,128.5500030517578,129.4499969482422,124.55999755859375,125.12000274658203,8705644
2025-04-29,124.16390228271484,128.3699951171875,131.5,127.43000030517578,129.75,12465070
2025-04-30,121.65876770019531,125.77999877929688,128.10000610351562,125.11000061035156,128.10000610351562,8664857
2025-05-02,121.8715591430664,126.0,127.80000305175781,125.0999984741211,125.77999877929688,4681069
2025-05-05,122.07467651367188,126.20999908447266,126.98999786376953,125.01000213623047,125.05000305175781,4539265
2025-05-06,114.34647369384766,118.22000122070312,126.23999786376953,117.69999694824219,126.05999755859375,12230597
2025-05-07,114.58828735351562,118.47000122070312,122.0,116.8499984741211,117.0,12872742
2025-05-08,111.79297637939453,115.58000183105469,120.30000305175781,114.5,120.0,14324015
2025-05-09,118.87313842773438,122.9000015258789,123.4800033569336,114.51000213623047,115.0,62927788
2025-05-12,123.91242980957031,128.11000061035156,128.60000610351562,125.9000015258789,126.0,19027370
2025-05-13,126.48527526855469,130.77000427246094,131.85000610351562,127.36000061035156,128.11000061035156,25555763
2025-05-14,130.5089569091797,134.92999267578125,135.16000366210938,131.11000061035156,131.11000061035156,23675242
2025-05-15,127.83939361572266,132.1699981689453,134.8000030517578,131.77999877929688,134.8000030517578,14066035
2025-05-16,128.6615447998047,133.02000427246094,134.0800018310547,132.1199951171875,132.89999389648438,7500019
2025-05-19,132.4821319580078,136.97000122070312,139.3000030517578,132.39999389648438,134.35000610351562,23666872
2025-05-20,133.90396118164062,138.44000244140625,140.0,137.52999877929688,138.2899932861328,27060156
2025-05-21,134.8905487060547,139.4600067138672,140.64999389648438,137.33999633789062,138.3000030517578,14748770
2025-05-22,135.3548126220703,139.94000244140625,140.5,137.5,137.5,11038050
2025-05-23,135.82875061035156,140.42999267578125,141.60000610351562,139.5,139.5,13812756
2025-05-26,135.80941772460938,140.41000366210938,141.5500030517578,139.25,140.5,9018108
2025-05-27,136.46713256835938,141.08999633789062,141.3000030517578,138.89999389648438,140.0,8673950
2025-05-28,138.33389282226562,143.02000427246094,143.38999938964844,140.11000061035156,140.11000061035156,11359310
2025-05-29,136.48648071289062,141.11000061035156,143.99000549316406,140.14999389648438,143.89999389648438,5582187
2025-05-30,141.98036193847656,146.7899932861328,147.89999389648438,140.47000122070312,141.25,31496993
2025-06-02,148.1513214111328,153.1699981689453,154.38999938964844,148.0,149.0,36376375
2025-06-03,146.6714630126953,151.63999938964844,158.64999389648438,151.0,153.5,38496702
2025-06-04,148.13197326660156,153.14999389648438,154.1199951171875,149.1199951171875,152.0,17580356
2025-06-05,147.5516357421875,152.5500030517578,154.35000610351562,151.3800048828125,153.77999877929688,8518868
2025-06-06,148.25772094726562,153.27999877929688,155.38999938964844,149.47999572753906,153.6999969482422,22446550
2025-06-09,150.298583984375,155.38999938964844,158.07000732421875,153.5500030517578,153.94000244140625,11992732
2025-06-10,149.25396728515625,154.30999755859375,155.8699951171875,153.0,155.44000244140625,7508565
2025-06-11,147.81280517578125,152.82000732421875,155.10000610351562,151.39999389648438,155.0,8389032
2025-06-12,145.5688018798828,150.5,153.5,150.0,153.47000122070312,8903203
2025-06-13,141.44839477539062,146.24000549316406,148.61000061035156,145.0,145.0,8319533
2025-06-16,142.1544647216797,146.97000122070312,147.2100067138672,143.32000732421875,146.24000549316406,7916581
2025-06-17,140.21034240722656,144.9600067138672,148.4199981689453,144.5,147.11000061035156,6045765
2025-06-18,139.39784240722656,144.1199951171875,145.9499969482422,143.3300018310547,144.9600067138672,6855826
2025-06-19,135.1033172607422,139.67999267578125,143.88999938964844,138.32000732421875,143.1999969482422,11149993
2025-06-20,138.77882385253906,143.47999572753906,145.3000030517578,139.5500030517578,139.5500030517578,14071542
2025-06-23,138.1597900390625,142.83999633789062,144.36000061035156,141.5,141.5,5731153
2025-06-24,142.27053833007812,147.08999633789062,148.77999877929688,144.94000244140625,145.0,13483665
2025-06-25,139.57196044921875,144.3000030517578,147.3000030517578,143.9199981689453,146.5,10013520
2025-06-26,143.26678466796875,148.1199951171875,148.5,144.25999450683594,145.8000030517578,10113786
2025-06-27,144.17599487304688,149.05999755859375,151.89999389648438,147.63999938964844,148.5,14926048
2025-06-30,148.56724548339844,153.60000610351562,155.0,149.50999450683594,149.94000244140625,21423582
2025-07-01,149.5731658935547,154.63999938964844,155.39999389648438,150.64999389648438,153.41000366210938,16061426
2025-07-02,148.36412048339844,153.38999938964844,155.89999389648438,152.0500030517578,154.63999938964844,8256586
2025-07-03,146.6230926513672,151.58999633789062,154.39999389648438,150.36000061035156,153.39999389648438,7183438
2025-07-04,148.07394409179688,153.08999633789062,153.6999969482422,151.36000061035156,151.97000122070312,9090399
2025-07-07,147.18408203125,152.1699981689453,154.58999633789062,151.4499969482422,152.52999877929688,7350311
2025-07-08,145.32699584960938,150.25,153.42999267578125,148.91000366210938,151.64999389648438,9262309
2025-07-09,139.85244750976562,144.58999633789062,147.85000610351562,141.5399932861328,147.85000610351562,30348078
2025-07-10,139.14637756347656,143.86000061035156,145.58999633789062,143.27999877929688,145.0,7844092
2025-07-11,139.03030395507812,143.74000549316406,145.86000061035156,142.89999389648438,143.86000061035156,9203997
2025-07-14,142.1931610107422,147.00999450683594,147.42999267578125,143.82000732421875,143.82000732421875,16965783
2025-07-15,141.438720703125,146.22999572753906,147.97999572753906,145.72000122070312,147.00999450683594,9051503
2025-07-16,143.47958374023438,148.33999633789062,149.60000610351562,146.1199951171875,146.9499969482422,13996500
2025-07-17,141.51609802246094,146.30999755859375,148.88999938964844,144.85000610351562,148.6999969482422,15581196
2025-07-18,141.66119384765625,146.4600067138672,148.60000610351562,145.32000732421875,146.8000030517578,12337028
2025-07-21,137.96633911132812,142.63999938964844,145.72999572753906,141.0,145.5,21670211
2025-07-22,138.24684143066406,142.92999267578125,145.4499969482422,142.60000610351562,144.4499969482422,12875505
2025-07-23,138.68209838867188,143.3800048828125,144.10000610351562,141.60000610351562,143.64999389648438,10270092
2025-07-24,140.22000122070312,144.97000122070312,145.4499969482422,142.6300048828125,144.75,12270864
2025-07-25,136.22000122070312,136.22000122070312,141.85000610351562,135.9499969482422,139.8000030517578,15840295
2025-07-28,133.44000244140625,133.44000244140625,137.0500030517578,133.10000610351562,136.0,13546810
2025-07-29,132.72999572753906,132.72999572753906,133.69000244140625,130.92999267578125,132.33999633789062,15736006
2025-07-30,130.75999450683594,130.75999450683594,133.88999938964844,130.5500030517578,132.82000732421875,10561917
2025-07-31,130.9600067138672,130.9600067138672,132.60000610351562,128.0,129.0,13135375
2025-08-01,128.10000610351562,128.10000610351562,131.4499969482422,127.80000305175781,130.9600067138672,9784214
2025-08-04,129.0399932861328,129.0399932861328,129.42999267578125,127.13999938964844,128.6199951171875,12083279
2025-08-05,127.9800033569336,127.9800033569336,129.8699951171875,127.18000030517578,128.89999389648438,14449850
2025-08-06,131.02000427246094,131.02000427246094,131.6300048828125,127.80999755859375,128.14999389648438,11985730
2025-08-07,132.4499969482422,132.4499969482422,132.8000030517578,129.63999938964844,130.0,12184697
2025-08-08,130.97999572753906,130.97999572753906,132.5500030517578,130.5,132.0,6249295
2025-08-11,134.77999877929688,134.77999877929688,134.9600067138672,130.97999572753906,131.0,10231895
2025-08-12,135.5399932861328,135.5399932861328,137.0,134.9600067138672,135.4499969482422,8579446
2025-08-13,135.69000244140625,135.69000244140625,136.94000244140625,134.80999755859375,136.0,6376913
2025-08-14,134.83999633789062,134.83999633789062,136.47999572753906,134.1199951171875,136.0,5981897
2025-08-18,135.7899932861328,135.7899932861328,137.6300048828125,134.89999389648438,136.86000061035156,10435748
2025-08-19,137.52999877929688,137.52999877929688,137.75,133.7100067138672,135.8000030517578,8218045
2025-08-20,136.91000366210938,136.91000366210938,138.2899932861328,136.41000366210938,137.02000427246094,7029534
2025-08-21,136.52999877929688,136.52999877929688,138.5500030517578,136.3000030517578,137.0,6917659
2025-08-22,134.75999450683594,134.75999450683594,138.22000122070312,134.60000610351562,136.5800018310547,7284576
2025-08-25,133.0399932861328,133.0399932861328,136.0,132.8300018310547,134.77000427246094,6493537
2025-08-26,129.6699981689453,129.6699981689453,133.0,128.94000244140625,133.0,13481767
2025-08-28,127.08000183105469,127.08000183105469,129.5800018310547,126.80000305175781,129.5800018310547,7294298
2025-08-29,124.81999969482422,124.81999969482422,128.1999969482422,124.63999938964844,127.44999694824219,13165024
2025-09-01,128.16000366210938,128.16000366210938,128.39999389648438,125.5,125.5,5838935
2025-09-02,127.66000366210938,127.66000366210938,129.41000366210938,127.2300033569336,128.50999450683594,4004275
2025-09-03,128.4600067138672,128.4600067138672,128.89999389648438,127.58000183105469,128.0,6926587
2025-09-04,126.83000183105469,126.83000183105469,130.58999633789062,126.62999725341797,129.75,7510587
2025-09-05,127.33999633789062,127.33999633789062,128.16000366210938,125.44999694824219,126.9800033569336,8063176
2025-09-08,128.0500030517578,128.0500030517578,129.0500030517578,127.0999984741211,127.73999786376953,2609891
2025-09-09,127.23999786376953,127.23999786376953,128.49000549316406,126.61000061035156,128.08999633789062,6435657
2025-09-10,132.50999450683594,132.50999450683594,132.89999389648438,127.87000274658203,127.9000015258789,17944307
2025-09-11,133.72000122070312,133.72000122070312,136.47999572753906,132.5500030517578,132.9499969482422,10910360
2025-09-12,133.8800048828125,133.8800048828125,134.3000030517578,132.82000732421875,134.3000030517578,5580149
2025-09-15,134.63999938964844,134.63999938964844,135.11000061035156,132.5,133.8800048828125,8200837
2025-09-16,134.2899932861328,134.2899932861328,135.07000732421875,133.0,134.9499969482422,6948055
2025-09-17,137.02999877929688,137.02999877929688,138.4499969482422,134.0,134.5,15301909
2025-09-18,136.58999633789062,136.58999633789062,138.36000061035156,135.3000030517578,137.41000366210938,12767032
2025-09-19,140.3000030517578,140.3000030517578,141.22999572753906,136.52000427246094,136.8000030517578,23479611
2025-09-22,138.80999755859375,138.80999755859375,141.55999755859375,138.3300018310547,140.35000610351562,7478022
2025-09-23,140.1999969482422,140.1999969482422,141.33999633789062,137.11000061035156,138.80999755859375,7618679
2025-09-24,139.1699981689453,139.1699981689453,141.6300048828125,138.77000427246094,140.60000610351562,9872466
2025-09-25,138.77000427246094,138.77000427246094,140.1999969482422,137.82000732421875,139.19000244140625,6552575
2025-09-26,134.0800018310547,134.0800018310547,138.6999969482422,133.89999389648438,138.5500030517578,8038715
2025-09-29,135.39999389648438,135.39999389648438,136.8300018310547,134.25999450683594,134.2899932861328,8531659
2025-09-30,138.50999450683594,138.50999450683594,139.14999389648438,135.67999267578125,135.88999938964844,9260926
2025-10-01,138.75,138.75,140.10000610351562,136.39999389648438,139.19000244140625,8641300
2025-10-03,137.7100067138672,137.7100067138672,140.4499969482422,135.2899932861328,138.77999877929688,11964819
2025-10-06,136.67999267578125,136.67999267578125,138.25,135.3000030517578,137.6999969482422,10215425
2025-10-07,138.5399932861328,138.5399932861328,139.14999389648438,136.75,137.0,8128536
2025-10-08,136.02000427246094,136.02000427246094,139.25,135.72000122070312,139.25,7718941
2025-10-09,137.8300018310547,137.8300018310547,139.35000610351562,136.14999389648438,136.64999389648438,7305339
2025-10-10,139.27000427246094,139.27000427246094,140.17999267578125,137.52000427246094,137.89999389648438,7959876
2025-10-13,139.89999389648438,139.89999389648438,141.0,136.91000366210938,139.27000427246094,8108286
2025-10-14,137.0,137.0,140.33999633789062,136.74000549316406,140.10000610351562,6987798
2025-10-15,139.44000244140625,139.44000244140625,140.39999389648438,137.13999938964844,137.24000549316406,6780170
2025-10-16,138.80999755859375,138.80999755859375,140.75,138.0,140.0,5116871
2025-10-17,136.69000244140625,136.69000244140625,139.0800018310547,135.8000030517578,138.80999755859375,7584213
2025-10-20,141.3300018310547,141.3300018310547,142.8000030517578,137.49000549316406,137.69000244140625,18095188
2025-10-21,141.66000366210938,141.66000366210938,142.52000427246094,141.10000610351562,142.0,2539060
2025-10-23,142.85000610351562,142.85000610351562,145.0,142.0,142.0,12272542
2025-10-24,141.77000427246094,141.77000427246094,144.0,140.8000030517578,142.7100067138672,5680097
2025-10-27,144.9600067138672,144.9600067138672,146.1999969482422,141.64999389648438,142.47999572753906,10145527
2025-10-28,147.07000732421875,147.07000732421875,147.72999572753906,144.6999969482422,145.89999389648438,15194370
2025-10-29,146.1199951171875,146.1199951171875,148.22999572753906,145.3699951171875,148.0,7276992
2025-10-30,142.32000732421875,142.32000732421875,150.8000030517578,140.8000030517578,146.39999389648438,37275551
2025-10-31,148.6699981689453,148.6699981689453,152.0,142.86000061035156,143.27000427246094,63642549
2025-11-03,150.8800048828125,150.8800048828125,152.75,148.9499969482422,149.0,23971441
2025-11-04,151.5399932861328,151.5399932861328,152.64999389648438,150.25,151.89999389648438,14622442
2025-11-05,151.5399932861328,151.5399932861328,151.5399932861328,151.5399932861328,151.5399932861328,0
2025-11-06,150.14999389648438,150.14999389648438,152.5800018310547,149.60000610351562,152.5800018310547,10296779
2025-11-07,153.3000030517578,153.3000030517578,153.66000366210938,147.8000030517578,149.10000610351562,14462530
2025-11-10,154.24000549316406,154.24000549316406,155.4199981689453,152.3000030517578,153.97999572753906,13758440
2025-11-11,152.6199951171875,152.6199951171875,154.6199951171875,150.32000732421875,154.24000549316406,11291018
2025-11-12,156.2899932861328,156.2899932861328,156.75,152.50999450683594,153.25999450683594,12015875
2025-11-13,151.89999389648438,151.89999389648438,157.39999389648438,151.41000366210938,157.0500030517578,19743581
2025-11-14,152.75999450683594,152.75999450683594,153.74000549316406,151.52999877929688,151.75999450683594,8855570
2025-11-17,154.0800018310547,154.0800018310547,156.05999755859375,153.39999389648438,153.75,9495126
2025-11-18,153.11000061035156,153.11000061035156,154.74000549316406,152.39999389648438,154.07000732421875,5855016
2025-11-19,154.47999572753906,154.47999572753906,154.99000549316406,152.00999450683594,153.3000030517578,9710597
2025-11-20,153.19000244140625,153.19000244140625,156.60000610351562,152.6999969482422,155.10000610351562,6033517
2025-11-21,150.88999938964844,150.88999938964844,153.02000427246094,149.61000061035156,153.0,8113297
2025-11-24,150.99000549316406,150.99000549316406,152.60000610351562,150.50999450683594,150.9499969482422,10621635
2025-11-25,152.85000610351562,152.85000610351562,153.2100067138672,151.0,151.0,5133754
2025-11-26,155.39999389648438,155.39999389648438,157.50999450683594,153.39999389648438,153.85000610351562,16804200
2025-11-27,154.27999877929688,154.27999877929688,155.88999938964844,153.10000610351562,155.88999938964844,6095060
2025-11-28,153.27000427246094,153.27000427246094,154.75,152.2100067138672,154.0,7664117
2025-12-01,154.19000244140625,154.19000244140625,156.0,153.16000366210938,154.0,8974727
2025-12-02,155.77000427246094,155.77000427246094,160.14999389648438,154.44000244140625,155.00999450683594,41382653
2025-12-03,151.3800048828125,151.3800048828125,157.6999969482422,150.3000030517578,157.33999633789062,25417554
2025-12-04,152.42999267578125,152.42999267578125,153.27000427246094,150.14999389648438,150.8000030517578,11671955
2025-12-05,153.3000030517578,153.3000030517578,153.69000244140625,150.8000030517578,152.42999267578125,11066679
2025-12-08,148.36000061035156,148.36000061035156,153.57000732421875,146.5,153.3000030517578,13307850
2025-12-09,150.42999267578125,150.42999267578125,150.75,145.8699951171875,147.4499969482422,13392204
2025-12-10,148.05999755859375,148.05999755859375,151.1999969482422,147.02000427246094,150.5,8715752
2025-12-11,150.52999877929688,150.52999877929688,151.27999877929688,147.75,148.05999755859375,6920751
2025-12-12,152.74000549316406,152.74000549316406,153.05999755859375,149.8300018310547,150.60000610351562,9061839
2025-12-15,153.64999389648438,153.64999389648438,154.1300048828125,151.10000610351562,152.74000549316406,7971639
2025-12-16,153.1999969482422,153.1999969482422,154.25,152.41000366210938,153.35000610351562,7230799
2025-12-17,153.0399932861328,153.0399932861328,154.3800048828125,152.5,152.9499969482422,9900117
2025-12-18,154.14999389648438,154.14999389648438,155.14999389648438,152.00999450683594,153.14999389648438,8321466
2025-12-19,154.02999877929688,154.02999877929688,155.47999572753906,153.10000610351562,154.8000030517578,7568724
2025-12-22,152.8000030517578,152.8000030517578,155.1999969482422,152.3800048828125,155.0500030517578,6272156
2025-12-23,152.36000061035156,152.36000061035156,153.89999389648438,151.85000610351562,153.89999389648438,4846187
2025-12-24,150.75999450683594,150.75999450683594,153.0,150.38999938964844,153.0,5737536
2025-12-25,150.75999450683594,150.75999450683594,150.75999450683594,150.75999450683594,150.75999450683594,0
2025-12-26,150.22000122070312,150.22000122070312,151.47000122070312,150.0,150.7899932861328,2656436
2025-12-29,149.14999389648438,149.14999389648438,150.6999969482422,148.6699981689453,150.19000244140625,6332111
2025-12-30,151.64999389648438,151.64999389648438,152.83999633789062,148.1199951171875,149.50999450683594,34376366
2025-12-31,153.75999450683594,153.75999450683594,155.3000030517578,151.3800048828125,152.4499969482422,11421983
2026-01-01,153.5800018310547,153.5800018310547,154.99000549316406,152.6999969482422,154.1999969482422,5815300
2026-01-02,156.6999969482422,156.6999969482422,157.10000610351562,153.9199981689453,153.99000549316406,11427490
2026-01-05,162.36000061035156,162.36000061035156,162.99000549316406,157.50999450683594,158.0,30448320
2026-01-06,165.74000549316406,165.74000549316406,167.3000030517578,162.61000061035156,163.60000610351562,27407244
2026-01-07,166.3300018310547,166.3300018310547,166.6300048828125,164.1300048828125,166.5,9352445
2026-01-08,161.4600067138672,161.4600067138672,166.9199981689453,160.25,166.27999877929688,13384492
2026-01-09,162.25999450683594,162.25999450683594,166.0,160.52999877929688,160.89999389648438,15759095
2026-01-12,163.97999572753906,163.97999572753906,164.39999389648438,160.3000030517578,163.5,11523264
2026-01-13,166.19000244140625,166.19000244140625,166.77999877929688,163.57000732421875,164.99000549316406,15008272
2026-01-14,179.27000427246094,179.27000427246094,180.69000244140625,164.8000030517578,166.1999969482422,88500243
2026-01-15,179.27000427246094,179.27000427246094,179.27000427246094,179.27000427246094,179.27000427246094,0
2026-01-16,176.14999389648438,176.14999389648438,182.89999389648438,174.83999633789062,179.25,35089123
