date_,adj close_hindalco.ns,close_hindalco.ns,high_hindalco.ns,low_hindalco.ns,open_hindalco.ns,volume_hindalco.ns
2025-04-17,605.062744140625,609.5,616.0,604.0,608.9000244140625,4518317
2025-04-21,617.4717407226562,622.0,624.9000244140625,607.0499877929688,611.5,2655716
2025-04-22,615.5855712890625,620.0999755859375,631.0499877929688,619.0499877929688,625.0,4970919
2025-04-23,624.5200805664062,629.0999755859375,633.0,620.7000122070312,628.75,4674766
2025-04-24,623.7755126953125,628.3499755859375,632.5499877929688,626.0999755859375,630.0,3367773
2025-04-25,617.571044921875,622.0999755859375,634.2999877929688,612.9500122070312,632.4000244140625,3925971
2025-04-28,624.0733642578125,628.6500244140625,631.5,622.4000244140625,622.4500122070312,3965901
2025-04-29,618.0177612304688,622.5499877929688,634.25,621.6500244140625,631.0499877929688,4528870
2025-04-30,620.1024780273438,624.6500244140625,632.5499877929688,615.0,622.5499877929688,5905186
2025-05-02,625.909912109375,630.5,650.0999755859375,621.7999877929688,624.0,5494275
2025-05-05,628.788818359375,633.4000244140625,641.5999755859375,629.5499877929688,635.25,2552160
2025-05-06,625.463134765625,630.0499877929688,642.7000122070312,627.4500122070312,638.9500122070312,2778131
2025-05-07,631.6676635742188,636.2999877929688,638.7000122070312,629.3499755859375,633.0,3587997
2025-05-08,615.6848754882812,620.2000122070312,636.2999877929688,615.0499877929688,635.7999877929688,5791783
2025-05-09,622.5842895507812,627.1500244140625,630.2999877929688,603.75,609.0999755859375,3870212
2025-05-12,647.2037353515625,651.9500122070312,654.25,638.0499877929688,640.1500244140625,5474816
2025-05-13,630.1289672851562,634.75,646.3499755859375,632.0,645.0,6025310
2025-05-14,645.8139038085938,650.5499877929688,652.9500122070312,634.0,635.5,4819584
2025-05-15,656.5352783203125,661.3499755859375,663.6500244140625,646.2999877929688,649.5,7133226
2025-05-16,652.762939453125,657.5499877929688,662.9500122070312,654.3499755859375,659.5,2701320
2025-05-19,653.55712890625,658.3499755859375,661.75,652.0,655.0,3320756
2025-05-20,657.9251098632812,662.75,671.0,655.5499877929688,668.0,7950974
2025-05-21,658.1732788085938,663.0,671.0,654.5999755859375,667.0999755859375,8623519
2025-05-22,644.8211669921875,649.5499877929688,663.7000122070312,642.5,663.0,6784976
2025-05-23,645.3671875,650.0999755859375,655.5499877929688,642.5999755859375,653.0,3448707
2025-05-26,656.6345825195312,661.4500122070312,669.7000122070312,653.2999877929688,655.0,6826417
2025-05-27,654.649169921875,659.4500122070312,665.7000122070312,656.5,661.4000244140625,4223074
2025-05-28,645.2183227539062,649.9500122070312,662.0,647.9000244140625,659.4500122070312,3546275
2025-05-29,645.2679443359375,650.0,653.5499877929688,645.0999755859375,649.9500122070312,4545776
2025-05-30,628.8880615234375,633.5,650.9000244140625,632.1500244140625,647.7999877929688,9054009
2025-06-02,626.5054931640625,631.0999755859375,635.75,618.0,628.9500122070312,8397065
2025-06-03,627.3989868164062,632.0,640.9000244140625,629.5999755859375,636.0,3783426
2025-06-04,631.220947265625,635.8499755859375,640.9000244140625,630.6500244140625,634.0999755859375,3066925
2025-06-05,632.6107788085938,637.25,641.4000244140625,633.5,638.0,3565664
2025-06-06,645.4168701171875,650.1500244140625,651.25,635.0999755859375,637.25,5492102
2025-06-09,646.0620727539062,650.7999877929688,654.5999755859375,649.25,653.4000244140625,2822003
2025-06-10,653.55712890625,658.3499755859375,663.5,652.1500244140625,653.7999877929688,5693888
2025-06-11,650.4300537109375,655.2000122070312,662.9000244140625,654.0999755859375,660.5,3928464
2025-06-12,646.3102416992188,651.0499877929688,661.75,648.2000122070312,656.0,6539340
2025-06-13,637.1276245117188,641.7999877929688,648.0,635.0,635.0,4543933
2025-06-16,644.8707885742188,649.5999755859375,651.0499877929688,636.0,641.7999877929688,3422978
2025-06-17,637.0283813476562,641.7000122070312,650.4000244140625,637.5999755859375,649.1500244140625,4199339
2025-06-18,640.6517333984375,645.3499755859375,648.9000244140625,638.0,638.0,3412544
2025-06-19,636.6808471679688,641.3499755859375,644.7000122070312,635.0499877929688,643.0,4392425
2025-06-20,644.4241333007812,649.1500244140625,654.5,638.5999755859375,641.3499755859375,7166880
2025-06-23,656.5849609375,661.4000244140625,666.0,640.1500244140625,644.0,6080547
2025-06-24,664.5267333984375,669.4000244140625,674.0,664.7000122070312,668.7999877929688,5510353
2025-06-25,667.7530517578125,672.6500244140625,676.9500122070312,668.4500122070312,676.9500122070312,5533268
2025-06-26,685.5723266601562,690.5999755859375,693.0,672.7000122070312,674.0999755859375,8196123
2025-06-27,692.273193359375,697.3499755859375,700.0499877929688,691.3499755859375,695.0,5666934
2025-06-30,687.8059692382812,692.8499755859375,700.0,691.4500122070312,700.0,4919088
2025-07-01,689.2454223632812,694.2999877929688,699.5999755859375,684.3499755859375,692.4000244140625,5468762
2025-07-02,693.2659301757812,698.3499755859375,705.75,693.6500244140625,695.7000122070312,4566893
2025-07-03,687.8059692382812,692.8499755859375,708.0999755859375,691.7999877929688,701.0,4216075
2025-07-04,694.35791015625,699.4500122070312,700.75,689.4000244140625,692.0,2680991
2025-07-07,687.0614013671875,692.0999755859375,699.4500122070312,688.0999755859375,699.4500122070312,2481724
2025-07-08,680.6087036132812,685.5999755859375,696.2999877929688,683.0999755859375,692.0999755859375,3923236
2025-07-09,669.0435791015625,673.9500122070312,692.0,664.0999755859375,692.0,6703774
2025-07-10,670.1355590820312,675.0499877929688,679.5,672.5499877929688,675.0,3641238
2025-07-11,666.0654296875,670.9500122070312,676.0499877929688,661.5499877929688,673.0,4450346
2025-07-14,661.6478271484375,666.5,680.5499877929688,665.0,671.0,4338084
2025-07-15,665.9661254882812,670.8499755859375,674.25,662.9000244140625,670.0,4815703
2025-07-16,661.89599609375,666.75,670.5999755859375,664.0,668.0,4497141
2025-07-17,669.63916015625,674.5499877929688,678.0,668.4000244140625,670.0,4022119
2025-07-18,670.9793701171875,675.9000244140625,679.2999877929688,671.0,676.5,3400654
2025-07-21,677.7298583984375,682.7000122070312,687.1500244140625,679.0,679.0,4912558
2025-07-22,685.0263671875,690.0499877929688,692.5,683.2000122070312,683.2000122070312,3802270
2025-07-23,690.3374633789062,695.4000244140625,696.0,689.5999755859375,692.0,3640968
2025-07-24,690.5359497070312,695.5999755859375,704.4000244140625,691.5999755859375,697.0,4593102
2025-07-25,688.401611328125,693.4500122070312,698.7999877929688,687.9500122070312,697.0,5220901
2025-07-28,684.3314208984375,689.3499755859375,693.9500122070312,682.7999877929688,693.4500122070312,5031797
2025-07-29,687.6571044921875,692.7000122070312,695.0,685.0,686.0999755859375,2985507
2025-07-30,683.7854614257812,688.7999877929688,697.5499877929688,684.7999877929688,689.1500244140625,2829322
2025-07-31,678.0773315429688,683.0499877929688,692.2999877929688,674.9500122070312,677.0999755859375,6136890
2025-08-01,667.5545043945312,672.4500122070312,683.2999877929688,670.8499755859375,680.0,3475656
2025-08-04,682.6934814453125,687.7000122070312,688.7999877929688,671.7999877929688,676.0,2286286
2025-08-05,682.0978393554688,687.0999755859375,692.0,682.1500244140625,692.0,3302614
2025-08-06,679.8641967773438,684.8499755859375,692.0,683.3499755859375,692.0,2498667
2025-08-07,681.7999877929688,686.7999877929688,689.9000244140625,674.3499755859375,681.9000244140625,3417324
2025-08-08,672.75,672.75,686.4000244140625,669.0499877929688,684.0,3471816
2025-08-11,672.8499755859375,672.8499755859375,683.4500122070312,667.25,673.75,3235082
2025-08-12,667.0499877929688,667.0499877929688,677.75,657.5,658.0,12238878
2025-08-13,700.5,700.5,704.9500122070312,670.9500122070312,673.0,13151356
2025-08-14,695.25,695.25,702.3499755859375,688.0,701.0,4179259
2025-08-18,714.1500244140625,714.1500244140625,719.0,697.0999755859375,700.0,7211389
2025-08-19,706.7000122070312,706.7000122070312,715.1500244140625,705.5499877929688,714.0,5641195
2025-08-20,700.8499755859375,700.8499755859375,705.9000244140625,698.0499877929688,701.0,5358070
2025-08-21,707.2999877929688,707.2999877929688,709.0,700.5,701.0499877929688,3231092
2025-08-22,704.2000122070312,704.2000122070312,709.5999755859375,701.5499877929688,708.0,5623045
2025-08-25,715.8499755859375,715.8499755859375,720.9000244140625,707.5499877929688,708.0,4539337
2025-08-26,705.7000122070312,705.7000122070312,714.0,701.25,714.0,5229246
2025-08-28,701.4000244140625,701.4000244140625,707.0,698.0999755859375,700.7999877929688,5620555
2025-08-29,703.9500122070312,703.9500122070312,708.75,697.0,701.0,5335149
2025-09-01,719.5999755859375,719.5999755859375,721.0,702.4000244140625,704.5,3771744
2025-09-02,720.9500122070312,720.9500122070312,726.0999755859375,714.2000122070312,720.0,4660894
2025-09-03,742.9500122070312,742.9500122070312,744.0,723.0999755859375,725.0,8986550
2025-09-04,739.0499877929688,739.0499877929688,745.0,737.2000122070312,744.0499877929688,3763325
2025-09-05,743.7999877929688,743.7999877929688,746.6500244140625,738.0,738.0,2778157
2025-09-08,738.75,738.75,749.8499755859375,737.4000244140625,745.0,2703395
2025-09-09,742.9000244140625,742.9000244140625,750.5499877929688,739.0,740.7000122070312,3393363
2025-09-10,743.1500244140625,743.1500244140625,749.7999877929688,741.0499877929688,745.0,3351988
2025-09-11,742.6500244140625,742.6500244140625,747.9500122070312,738.0,742.0,3756027
2025-09-12,758.0499877929688,758.0499877929688,759.5999755859375,745.1500244140625,748.9000244140625,5698959
2025-09-15,753.6500244140625,753.6500244140625,763.4000244140625,752.5999755859375,758.1500244140625,2554957
2025-09-16,755.9500122070312,755.9500122070312,757.2999877929688,749.1500244140625,754.4000244140625,2662690
2025-09-17,750.0999755859375,750.0999755859375,759.7000122070312,744.4000244140625,756.0,4182521
2025-09-18,750.1500244140625,750.1500244140625,751.4500122070312,736.25,746.3499755859375,4915450
2025-09-19,743.2999877929688,743.2999877929688,756.7999877929688,739.0,752.0,5132517
2025-09-22,745.7000122070312,745.7000122070312,752.5,741.5499877929688,743.2999877929688,2232330
2025-09-23,745.9000244140625,745.9000244140625,752.25,739.6500244140625,745.0,3783529
2025-09-24,741.0499877929688,741.0499877929688,748.9500122070312,737.7000122070312,744.0,2415165
2025-09-25,745.6500244140625,745.6500244140625,769.0999755859375,740.0499877929688,746.0,4702510
2025-09-26,743.8499755859375,743.8499755859375,749.5,731.9500122070312,745.9000244140625,3636265
2025-09-29,753.7999877929688,753.7999877929688,758.7999877929688,744.8499755859375,745.0,4347158
2025-09-30,761.9500122070312,761.9500122070312,769.7000122070312,758.0499877929688,759.9500122070312,4718308
2025-10-01,765.9500122070312,765.9500122070312,769.4000244140625,755.2999877929688,761.9000244140625,3663841
2025-10-03,780.3499755859375,780.3499755859375,790.5999755859375,764.0999755859375,766.0,6522416
2025-10-06,776.7000122070312,776.7000122070312,784.9500122070312,774.3499755859375,782.0499877929688,3544658
2025-10-07,767.7999877929688,767.7999877929688,780.75,765.9000244140625,771.0,4918764
2025-10-08,768.2000122070312,768.2000122070312,781.5,766.1500244140625,770.0,6393179
2025-10-09,774.0999755859375,774.0999755859375,780.0,769.25,770.25,6806889
2025-10-10,773.9500122070312,773.9500122070312,775.75,764.2999877929688,774.5,4365229
2025-10-13,770.2000122070312,770.2000122070312,774.5999755859375,767.2000122070312,772.25,3077938
2025-10-14,760.0999755859375,760.0999755859375,781.5499877929688,754.4500122070312,776.0499877929688,3510594
2025-10-15,764.25,764.25,768.7000122070312,759.3499755859375,765.0,5690264
2025-10-16,780.0999755859375,780.0999755859375,780.8499755859375,763.5,765.0999755859375,4180590
2025-10-17,772.7999877929688,772.7999877929688,781.9500122070312,766.0,780.0,3254932
2025-10-20,786.3499755859375,786.3499755859375,789.4500122070312,772.0499877929688,774.2999877929688,4845432
2025-10-21,784.9500122070312,784.9500122070312,791.9500122070312,782.5,791.0,457667
2025-10-23,792.4000244140625,792.4000244140625,799.8499755859375,784.0,791.5,5916416
2025-10-24,824.4500122070312,824.4500122070312,826.5,811.3499755859375,811.3499755859375,16905398
2025-10-27,840.8499755859375,840.8499755859375,845.0999755859375,827.0,834.9000244140625,7308067
2025-10-28,848.9500122070312,848.9500122070312,859.9000244140625,837.0,838.0,8010504
2025-10-29,856.25,856.25,858.8499755859375,849.5499877929688,854.0,5663683
2025-10-30,861.3499755859375,861.3499755859375,864.0,848.0999755859375,852.0999755859375,4704178
2025-10-31,847.8499755859375,847.8499755859375,860.5999755859375,845.7000122070312,856.9500122070312,4138495
2025-11-03,847.2000122070312,847.2000122070312,856.0,842.5999755859375,847.8499755859375,4885067
2025-11-04,831.4000244140625,831.4000244140625,847.0,829.25,841.5499877929688,4673187
2025-11-05,831.4000244140625,831.4000244140625,831.4000244140625,831.4000244140625,831.4000244140625,0
2025-11-06,788.4000244140625,788.4000244140625,795.0,770.1500244140625,788.0,34786635
2025-11-07,790.4000244140625,790.4000244140625,802.5999755859375,783.0,788.5,13189011
2025-11-10,785.2000122070312,785.2000122070312,799.9000244140625,783.8499755859375,792.0,5914226
2025-11-11,793.75,793.75,794.7000122070312,778.0999755859375,790.7999877929688,5411465
2025-11-12,794.4000244140625,794.4000244140625,809.0,791.75,798.0,7589035
2025-11-13,811.9500122070312,811.9500122070312,816.5,799.0,803.0,5854638
2025-11-14,803.6500244140625,803.6500244140625,812.5,796.0,807.0,4113598
2025-11-17,807.1500244140625,807.1500244140625,809.0,799.75,801.0,2770547
2025-11-18,797.1500244140625,797.1500244140625,804.5,788.3499755859375,804.5,7299555
2025-11-19,790.9500122070312,790.9500122070312,798.7999877929688,790.0,797.1500244140625,3005726
2025-11-20,799.7999877929688,799.7999877929688,802.6500244140625,789.2999877929688,799.7999877929688,6016713
2025-11-21,777.7000122070312,777.7000122070312,787.0,776.25,786.0,5099356
2025-11-24,774.6500244140625,774.6500244140625,788.0999755859375,771.8499755859375,782.8499755859375,5666985
2025-11-25,789.3499755859375,789.3499755859375,791.75,772.6500244140625,777.9500122070312,6090783
2025-11-26,800.7999877929688,800.7999877929688,803.0,787.2000122070312,790.1500244140625,3842280
2025-11-27,807.5499877929688,807.5499877929688,813.9500122070312,800.4500122070312,807.9000244140625,4481695
2025-11-28,808.4000244140625,808.4000244140625,815.0,807.2000122070312,812.2000122070312,3200488
2025-12-01,810.7999877929688,810.7999877929688,817.9500122070312,808.2000122070312,817.9500122070312,2064678
2025-12-02,806.8499755859375,806.8499755859375,813.5,802.5999755859375,811.0,4237151
2025-12-03,816.2999877929688,816.2999877929688,819.5999755859375,800.9500122070312,810.7999877929688,4948661
2025-12-04,810.7999877929688,810.7999877929688,826.25,809.0,824.0,3381601
2025-12-05,823.25,823.25,831.9000244140625,808.0,811.5499877929688,4273147
2025-12-08,819.4500122070312,819.4500122070312,833.5,817.25,825.7999877929688,4354685
2025-12-09,812.9000244140625,812.9000244140625,819.4000244140625,803.0999755859375,819.0,3394966
2025-12-10,821.75,821.75,831.75,813.5999755859375,816.0499877929688,5280811
2025-12-11,824.3499755859375,824.3499755859375,830.9000244140625,821.1500244140625,826.0,3098584
2025-12-12,852.0999755859375,852.0999755859375,855.0,830.5999755859375,830.7999877929688,8178645
2025-12-15,847.8499755859375,847.8499755859375,856.25,845.2999877929688,851.9500122070312,2521938
2025-12-16,837.1500244140625,837.1500244140625,845.0,831.1500244140625,845.0,2713249
2025-12-17,848.7999877929688,848.7999877929688,851.9000244140625,840.0999755859375,844.0499877929688,3270389
2025-12-18,856.7000122070312,856.7000122070312,861.9500122070312,847.5,850.0,4174631
2025-12-19,852.0,852.0,864.4000244140625,847.5499877929688,858.0,4939377
2025-12-22,864.5499877929688,864.5499877929688,872.3499755859375,857.25,860.0,4865457
2025-12-23,863.8499755859375,863.8499755859375,871.7999877929688,860.8499755859375,871.0,5452783
2025-12-24,864.4500122070312,864.4500122070312,882.2999877929688,862.1500244140625,865.9500122070312,3683590
2025-12-25,864.4500122070312,864.4500122070312,864.4500122070312,864.4500122070312,864.4500122070312,0
2025-12-26,872.9000244140625,872.9000244140625,874.75,861.0,865.25,2334952
2025-12-29,865.0,865.0,887.4500122070312,860.9000244140625,886.0,9836341
2025-12-30,884.1500244140625,884.1500244140625,888.2999877929688,863.8499755859375,868.0,15280248
2025-12-31,886.7000122070312,886.7000122070312,890.0,879.4500122070312,886.4000244140625,3539118
2026-01-01,894.9500122070312,894.9500122070312,895.9500122070312,882.4500122070312,888.0999755859375,2566505
2026-01-02,925.7000122070312,925.7000122070312,927.2999877929688,896.5499877929688,898.0,5357771
2026-01-05,931.7000122070312,931.7000122070312,937.9000244140625,925.8499755859375,932.5,5278463
2026-01-06,942.25,942.25,970.7999877929688,936.0,936.0,10369133
2026-01-07,938.4500122070312,938.4500122070312,954.5999755859375,935.0999755859375,951.0499877929688,6555117
2026-01-08,903.9500122070312,903.9500122070312,934.2000122070312,898.5999755859375,934.0499877929688,6266789
2026-01-09,900.9500122070312,900.9500122070312,908.4500122070312,894.0,902.0,4320582
2026-01-12,920.1500244140625,920.1500244140625,921.9500122070312,897.0,909.9500122070312,6884726
2026-01-13,936.2999877929688,936.2999877929688,937.9000244140625,922.9500122070312,927.4000244140625,6868939
2026-01-14,955.3499755859375,955.3499755859375,959.0,936.75,941.0,7050653
2026-01-15,955.3499755859375,955.3499755859375,955.3499755859375,955.3499755859375,955.3499755859375,0
2026-01-16,934.6500244140625,934.6500244140625,966.5,930.0,966.5,4037987
