date_,adj close_ushamart.ns,close_ushamart.ns,high_ushamart.ns,low_ushamart.ns,open_ushamart.ns,volume_ushamart.ns
2025-04-21,310.21893310546875,312.70001220703125,315.8500061035156,309.45001220703125,312.0,240397
2025-04-22,309.17724609375,311.6499938964844,318.95001220703125,310.0,315.0,331397
2025-04-23,303.27447509765625,305.70001220703125,318.20001220703125,304.1000061035156,316.29998779296875,558659
2025-04-24,303.224853515625,305.6499938964844,310.8999938964844,304.25,309.8999938964844,335150
2025-04-25,295.833984375,298.20001220703125,308.0,290.1000061035156,304.8999938964844,933146
2025-04-28,291.2704772949219,293.6000061035156,299.70001220703125,293.0,298.0,280200
2025-04-29,291.66729736328125,294.0,299.3500061035156,292.5,294.6000061035156,218821
2025-04-30,286.9549865722656,289.25,296.1499938964844,285.6000061035156,294.3999938964844,531992
2025-05-02,297.47088623046875,299.8500061035156,301.45001220703125,285.3999938964844,289.79998779296875,444499
2025-05-05,297.0740661621094,299.45001220703125,303.0,295.54998779296875,303.0,381746
2025-05-06,296.1811828613281,298.54998779296875,302.6499938964844,296.79998779296875,297.0,349036
2025-05-07,303.27447509765625,305.70001220703125,309.79998779296875,294.1000061035156,295.29998779296875,978029
2025-05-08,303.27447509765625,305.70001220703125,310.20001220703125,300.0,309.0,454103
2025-05-09,293.9986572265625,296.3500061035156,303.3999938964844,293.5,294.70001220703125,278168
2025-05-12,307.9867858886719,310.45001220703125,314.0,304.54998779296875,304.95001220703125,439568
2025-05-13,305.9034423828125,308.3500061035156,311.29998779296875,302.5,306.0,477296
2025-05-14,309.17724609375,311.6499938964844,314.8999938964844,308.0,309.1000061035156,271890
2025-05-15,309.3260498046875,311.79998779296875,316.3999938964844,309.29998779296875,311.70001220703125,358571
2025-05-16,309.1276550292969,311.6000061035156,314.79998779296875,306.1000061035156,313.0,500974
2025-05-19,332.19317626953125,334.8500061035156,339.95001220703125,309.1499938964844,312.95001220703125,4983738
2025-05-20,331.4491271972656,334.1000061035156,339.1499938964844,329.1000061035156,336.95001220703125,744368
2025-05-21,320.9828186035156,323.54998779296875,335.5,321.1499938964844,335.0,771013
2025-05-22,321.9748840332031,324.54998779296875,327.1000061035156,317.5,323.54998779296875,792876
2025-05-23,322.6197509765625,325.20001220703125,330.0,322.20001220703125,324.54998779296875,558615
2025-05-26,314.63360595703125,317.1499938964844,328.79998779296875,314.1499938964844,323.6000061035156,1063190
2025-05-27,314.286376953125,316.79998779296875,322.3500061035156,315.75,318.6499938964844,350882
2025-05-28,309.6236877441406,312.1000061035156,318.70001220703125,310.6000061035156,318.25,384371
2025-05-29,307.7883605957031,310.25,317.04998779296875,309.0,313.95001220703125,497640
2025-05-30,307.54034423828125,310.0,312.45001220703125,308.54998779296875,310.3500061035156,475310
2025-06-02,305.4570007324219,307.8999938964844,314.0,306.25,310.0,538611
2025-06-03,309.82208251953125,312.29998779296875,315.0,308.70001220703125,308.70001220703125,454686
2025-06-04,304.71295166015625,307.1499938964844,315.0,306.0,314.8999938964844,399225
2025-06-05,303.9689025878906,306.3999938964844,311.1499938964844,305.20001220703125,308.29998779296875,737277
2025-06-06,303.72088623046875,306.1499938964844,310.75,305.1000061035156,307.8500061035156,327805
2025-06-09,314.4352111816406,316.95001220703125,319.8999938964844,305.29998779296875,308.8999938964844,1257673
2025-06-10,306.0026550292969,308.45001220703125,318.70001220703125,306.79998779296875,318.25,599336
2025-06-11,311.2605895996094,313.75,316.8999938964844,306.54998779296875,309.8999938964844,1409481
2025-06-12,307.3419189453125,309.79998779296875,314.70001220703125,306.79998779296875,314.70001220703125,732033
2025-06-13,305.0105895996094,307.45001220703125,310.79998779296875,303.04998779296875,303.04998779296875,883279
2025-06-16,305.70501708984375,308.1499938964844,316.0,302.29998779296875,308.6000061035156,729224
2025-06-17,308.38360595703125,310.8500061035156,312.95001220703125,306.54998779296875,308.1499938964844,1410464
2025-06-18,309.4748840332031,311.95001220703125,313.75,307.1000061035156,310.20001220703125,805974
2025-06-19,308.53240966796875,311.0,312.1000061035156,308.6000061035156,312.0,946166
2025-06-20,312.50067138671875,315.0,319.0,307.54998779296875,310.0,1732150
2025-06-23,307.68914794921875,310.1499938964844,314.45001220703125,308.8500061035156,311.29998779296875,643761
2025-06-24,329.4153747558594,332.04998779296875,338.25,313.25,313.25,9999026
2025-06-25,333.63165283203125,336.29998779296875,341.6000061035156,332.0,333.1000061035156,1596477
2025-06-26,343.0562744140625,345.79998779296875,349.0,332.04998779296875,337.95001220703125,1622410
2025-06-27,352.7289123535156,355.54998779296875,361.45001220703125,343.54998779296875,347.0,2013593
2025-06-30,363.6912536621094,366.6000061035156,368.70001220703125,354.25,358.3500061035156,745557
2025-07-01,361.7567138671875,364.6499938964844,367.5,356.75,365.6499938964844,550795
2025-07-02,360.0702209472656,362.95001220703125,365.3999938964844,357.75,364.6499938964844,404774
2025-07-03,368.89959716796875,371.8500061035156,377.25,362.0,363.54998779296875,1190151
2025-07-04,367.36187744140625,370.29998779296875,374.79998779296875,365.20001220703125,372.8999938964844,451791
2025-07-07,371.7765808105469,374.75,377.54998779296875,362.5,367.0,566524
2025-07-08,372.0741882324219,375.04998779296875,376.70001220703125,370.1000061035156,373.6499938964844,401590
2025-07-09,365.1297302246094,368.04998779296875,376.0,366.20001220703125,372.0,228865
2025-07-10,363.5424499511719,366.45001220703125,374.04998779296875,365.20001220703125,367.0,167518
2025-07-11,367.5107116699219,370.45001220703125,372.75,365.3500061035156,366.45001220703125,248062
2025-07-14,386.5087585449219,389.6000061035156,391.79998779296875,367.6000061035156,371.70001220703125,1995415
2025-07-15,387.2528076171875,390.3500061035156,398.25,388.25,391.5,941094
2025-07-16,378.621826171875,381.6499938964844,393.20001220703125,380.20001220703125,390.75,352395
2025-07-17,383.2845458984375,386.3500061035156,390.0,382.29998779296875,382.8999938964844,379020
2025-07-18,378.3738098144531,381.3999938964844,386.75,378.29998779296875,385.1000061035156,189098
2025-07-21,380.25872802734375,383.29998779296875,386.70001220703125,377.70001220703125,381.3500061035156,263030
2025-07-22,377.28253173828125,380.29998779296875,386.29998779296875,379.5,383.6000061035156,220466
2025-07-23,378.0762023925781,381.1000061035156,383.6000061035156,374.0,381.0,178380
2025-07-24,372.9670715332031,375.95001220703125,382.8999938964844,375.25,379.20001220703125,127436
2025-07-25,364.78253173828125,367.70001220703125,377.04998779296875,366.1000061035156,372.6000061035156,234926
2025-07-28,362.10394287109375,365.0,369.20001220703125,358.0,367.6000061035156,199562
2025-07-29,375.496826171875,378.5,383.0,364.54998779296875,365.95001220703125,1002949
2025-07-30,375.1000061035156,378.1000061035156,388.70001220703125,376.70001220703125,381.5,369788
2025-07-31,377.6499938964844,377.6499938964844,383.79998779296875,369.95001220703125,373.0,333216
2025-08-01,368.1499938964844,368.1499938964844,379.79998779296875,365.0,377.6499938964844,212452
2025-08-04,367.3500061035156,367.3500061035156,370.1000061035156,363.1000061035156,368.1499938964844,149966
2025-08-05,366.5,366.5,376.79998779296875,364.3999938964844,367.0,223179
2025-08-06,357.6499938964844,357.6499938964844,372.8999938964844,356.0,367.8999938964844,443912
2025-08-07,350.8500061035156,350.8500061035156,358.70001220703125,345.54998779296875,357.8500061035156,255125
2025-08-08,340.29998779296875,340.29998779296875,353.3999938964844,337.79998779296875,350.8500061035156,125090
2025-08-11,339.5,339.5,343.45001220703125,333.6000061035156,337.95001220703125,662069
2025-08-12,350.20001220703125,350.20001220703125,355.8999938964844,339.79998779296875,342.0,510763
2025-08-13,347.6499938964844,347.6499938964844,352.5,337.3500061035156,348.8999938964844,506303
2025-08-14,354.1499938964844,354.1499938964844,356.95001220703125,341.3500061035156,348.0,387213
2025-08-18,366.79998779296875,366.79998779296875,370.0,348.6499938964844,354.1499938964844,384237
2025-08-19,371.1499938964844,371.1499938964844,374.3500061035156,364.5,366.79998779296875,638706
2025-08-20,364.1000061035156,364.1000061035156,374.3500061035156,362.54998779296875,371.0,589504
2025-08-21,368.1499938964844,368.1499938964844,369.79998779296875,363.5,364.0,457410
2025-08-22,377.0,377.0,386.5,366.8500061035156,368.1499938964844,740640
2025-08-25,388.1000061035156,388.1000061035156,390.0,373.1000061035156,377.0,1496369
2025-08-26,386.54998779296875,386.54998779296875,395.79998779296875,381.1499938964844,382.29998779296875,804844
2025-08-28,384.3500061035156,384.3500061035156,390.0,378.3500061035156,382.04998779296875,473015
2025-08-29,381.5,381.5,390.0,378.6000061035156,385.0,232117
2025-09-01,388.5,388.5,398.8999938964844,380.45001220703125,381.04998779296875,872427
2025-09-02,382.75,382.75,389.8999938964844,379.1000061035156,389.0,261706
2025-09-03,376.0,376.0,386.1000061035156,374.3500061035156,384.0,286892
2025-09-04,381.25,381.25,383.0,374.0,379.29998779296875,280231
2025-09-05,381.95001220703125,381.95001220703125,387.6000061035156,378.0,382.0,256456
2025-09-08,382.5,382.5,387.3500061035156,379.0,382.8999938964844,162733
2025-09-09,388.70001220703125,388.70001220703125,390.0,380.29998779296875,387.04998779296875,563304
2025-09-10,384.1499938964844,384.1499938964844,396.0,380.5,396.0,544824
2025-09-11,383.54998779296875,383.54998779296875,388.5,381.79998779296875,385.0,155814
2025-09-12,387.25,387.25,392.0,381.5,384.75,288114
2025-09-15,386.6499938964844,386.6499938964844,396.0,379.04998779296875,387.0,436488
2025-09-16,407.1000061035156,407.1000061035156,413.5,385.1000061035156,386.5,5066472
2025-09-17,402.1499938964844,402.1499938964844,411.25,401.0,409.0,991609
2025-09-18,415.8500061035156,415.8500061035156,419.3500061035156,398.1000061035156,402.79998779296875,3188177
2025-09-19,426.54998779296875,426.54998779296875,429.3999938964844,412.45001220703125,417.1000061035156,2531058
2025-09-22,431.8500061035156,431.8500061035156,439.70001220703125,421.8500061035156,424.0,1870139
2025-09-23,442.75,442.75,453.0,426.5,432.0,2659706
2025-09-24,445.95001220703125,445.95001220703125,449.0,440.0,444.0,941692
2025-09-25,448.70001220703125,448.70001220703125,451.5,435.79998779296875,445.0,941508
2025-09-26,448.8999938964844,448.8999938964844,454.29998779296875,442.1000061035156,446.04998779296875,911310
2025-09-29,476.45001220703125,476.45001220703125,481.8999938964844,451.1499938964844,451.1499938964844,4223294
2025-09-30,459.3500061035156,459.3500061035156,478.3999938964844,455.1000061035156,474.0,1138216
2025-10-01,452.75,452.75,469.25,443.8500061035156,459.3500061035156,841986
2025-10-03,462.3999938964844,462.3999938964844,463.8999938964844,450.0,453.0,572542
2025-10-06,450.8500061035156,450.8500061035156,465.70001220703125,449.1000061035156,464.8500061035156,489397
2025-10-07,450.8500061035156,450.8500061035156,459.3500061035156,447.6499938964844,451.0,375546
2025-10-08,446.1000061035156,446.1000061035156,457.1000061035156,444.0,450.6000061035156,416634
2025-10-09,481.6000061035156,481.6000061035156,485.8999938964844,446.8500061035156,448.70001220703125,8799361
2025-10-10,469.6499938964844,469.6499938964844,488.3500061035156,466.0,475.0,2079302
2025-10-13,458.29998779296875,458.29998779296875,468.8999938964844,457.0,465.0,383141
2025-10-14,480.3999938964844,480.3999938964844,486.0,454.3999938964844,458.5,1269304
2025-10-15,469.3999938964844,469.3999938964844,482.0,467.45001220703125,480.0,499366
2025-10-16,468.29998779296875,468.29998779296875,475.6499938964844,466.0,471.8999938964844,270646
2025-10-17,455.29998779296875,455.29998779296875,472.8500061035156,453.3999938964844,467.20001220703125,304900
2025-10-20,453.8999938964844,453.8999938964844,459.70001220703125,449.0,455.29998779296875,313211
2025-10-21,460.04998779296875,460.04998779296875,465.79998779296875,453.8999938964844,453.8999938964844,99167
2025-10-23,458.1499938964844,458.1499938964844,461.5,452.0,460.1499938964844,232482
2025-10-24,448.3999938964844,448.3999938964844,461.54998779296875,445.3500061035156,461.54998779296875,362255
2025-10-27,455.79998779296875,455.79998779296875,457.5,436.0,447.5,1170724
2025-10-28,463.3500061035156,463.3500061035156,470.8500061035156,453.8500061035156,455.54998779296875,503393
2025-10-29,462.5,462.5,470.5,459.1000061035156,463.0,283152
2025-10-30,459.8500061035156,459.8500061035156,467.0,457.29998779296875,464.95001220703125,186931
2025-10-31,464.8500061035156,464.8500061035156,470.79998779296875,456.0,457.8500061035156,489816
2025-11-03,478.25,478.25,480.0,458.0,463.70001220703125,1100670
2025-11-04,474.20001220703125,474.20001220703125,480.5,468.6499938964844,479.95001220703125,1290498
2025-11-05,474.20001220703125,474.20001220703125,474.20001220703125,474.20001220703125,474.20001220703125,0
2025-11-06,464.0,464.0,478.70001220703125,457.20001220703125,478.70001220703125,601880
2025-11-07,472.45001220703125,472.45001220703125,477.0,454.20001220703125,461.45001220703125,420833
2025-11-10,481.29998779296875,481.29998779296875,497.1000061035156,470.0,473.0,2728272
2025-11-11,469.5,469.5,481.29998779296875,456.8500061035156,480.75,750615
2025-11-12,467.6000061035156,467.6000061035156,472.29998779296875,461.25,470.0,550255
2025-11-13,448.1499938964844,448.1499938964844,468.6499938964844,443.79998779296875,467.45001220703125,507630
2025-11-14,459.54998779296875,459.54998779296875,466.5,448.3500061035156,451.0,613667
2025-11-17,449.8999938964844,449.8999938964844,468.0,447.5,460.8999938964844,516807
2025-11-18,452.45001220703125,452.45001220703125,459.70001220703125,450.3500061035156,453.25,372912
2025-11-19,448.8999938964844,448.8999938964844,459.70001220703125,447.3500061035156,452.45001220703125,215933
2025-11-20,438.8999938964844,438.8999938964844,454.3999938964844,435.0,450.0,381553
2025-11-21,432.29998779296875,432.29998779296875,437.95001220703125,427.25,436.45001220703125,560471
2025-11-24,416.8999938964844,416.8999938964844,430.0,411.54998779296875,429.95001220703125,1620674
2025-11-25,412.54998779296875,412.54998779296875,424.8999938964844,410.5,419.1499938964844,694552
2025-11-26,425.54998779296875,425.54998779296875,428.1000061035156,412.54998779296875,412.54998779296875,305480
2025-11-27,421.3500061035156,421.3500061035156,428.8999938964844,416.54998779296875,426.0,213238
2025-11-28,427.8999938964844,427.8999938964844,434.0,419.20001220703125,421.6499938964844,743849
2025-12-01,422.8500061035156,422.8500061035156,426.79998779296875,417.0,426.0,376916
2025-12-02,426.25,426.25,428.54998779296875,418.04998779296875,422.75,482721
2025-12-03,424.20001220703125,424.20001220703125,428.0,415.20001220703125,424.0,398677
2025-12-04,436.1499938964844,436.1499938964844,448.8999938964844,421.8500061035156,422.0,5299021
2025-12-05,432.0,432.0,439.1499938964844,430.1499938964844,433.8999938964844,397750
2025-12-08,417.3500061035156,417.3500061035156,432.79998779296875,415.70001220703125,432.70001220703125,244950
2025-12-09,435.04998779296875,435.04998779296875,439.6000061035156,411.3500061035156,418.1000061035156,428508
2025-12-10,431.0,431.0,435.5,420.25,430.1000061035156,763848
2025-12-11,429.54998779296875,429.54998779296875,431.5,423.5,426.5,523825
2025-12-12,440.6000061035156,440.6000061035156,444.45001220703125,430.5,431.8999938964844,887439
2025-12-15,461.5,461.5,464.0,441.79998779296875,445.79998779296875,1660798
2025-12-16,455.70001220703125,455.70001220703125,465.0,451.29998779296875,463.95001220703125,532015
2025-12-17,455.1000061035156,455.1000061035156,458.6000061035156,452.3999938964844,458.6000061035156,196210
2025-12-18,447.6000061035156,447.6000061035156,463.70001220703125,445.5,455.1000061035156,299685
2025-12-19,452.1000061035156,452.1000061035156,453.79998779296875,439.20001220703125,448.29998779296875,307463
2025-12-22,451.95001220703125,451.95001220703125,457.70001220703125,448.0,454.70001220703125,284307
2025-12-23,463.0,463.0,467.0,449.0,452.3999938964844,870599
2025-12-24,453.8500061035156,453.8500061035156,466.3500061035156,451.20001220703125,464.3999938964844,412051
2025-12-26,442.8500061035156,442.8500061035156,454.8999938964844,441.1000061035156,453.0,421728
2025-12-29,450.6499938964844,450.6499938964844,454.0,440.0,441.1499938964844,466581
2025-12-30,450.8999938964844,450.8999938964844,454.0,442.0,450.6499938964844,897924
2025-12-31,454.0,454.0,459.79998779296875,448.04998779296875,450.1499938964844,738032
2026-01-01,443.8999938964844,443.8999938964844,456.70001220703125,441.75,454.04998779296875,273176
2026-01-02,451.29998779296875,451.29998779296875,453.70001220703125,443.6499938964844,446.0,273938
2026-01-05,456.20001220703125,456.20001220703125,460.95001220703125,451.1499938964844,453.79998779296875,390075
2026-01-06,454.8500061035156,454.8500061035156,470.0,451.1000061035156,456.70001220703125,701281
2026-01-07,453.8999938964844,453.8999938964844,460.20001220703125,446.3999938964844,453.95001220703125,483188
2026-01-08,450.25,450.25,455.5,446.1000061035156,453.8999938964844,403210
2026-01-09,440.95001220703125,440.95001220703125,449.0,436.79998779296875,449.0,520722
2026-01-12,437.04998779296875,437.04998779296875,442.6499938964844,431.75,440.0,274026
2026-01-13,431.6000061035156,431.6000061035156,441.75,428.29998779296875,437.04998779296875,272284
2026-01-14,434.25,434.25,439.3999938964844,430.25,431.54998779296875,209342
2026-01-16,425.1499938964844,425.1499938964844,435.45001220703125,423.0,432.25,199296
