date_,adj close_triturbine.ns,close_triturbine.ns,high_triturbine.ns,low_triturbine.ns,open_triturbine.ns,volume_triturbine.ns
2025-04-24,518.14599609375,520.1500244140625,532.7999877929688,512.4000244140625,522.9500122070312,1666237
2025-04-25,504.7975769042969,506.75,524.6500244140625,495.04998779296875,523.2999877929688,1687064
2025-04-28,523.126708984375,525.1500244140625,526.7999877929688,500.79998779296875,505.0,1224145
2025-04-29,521.3336181640625,523.3499755859375,539.7999877929688,519.8499755859375,529.7999877929688,1177485
2025-04-30,518.14599609375,520.1500244140625,532.75,511.25,524.0,1366485
2025-05-02,507.3875732421875,509.3500061035156,516.9000244140625,502.8500061035156,516.0,771544
2025-05-05,524.4216918945312,526.4500122070312,536.75,507.54998779296875,509.79998779296875,1828064
2025-05-06,502.6060485839844,504.54998779296875,532.0,501.1499938964844,530.0,893168
2025-05-07,515.008056640625,517.0,518.9000244140625,495.04998779296875,503.04998779296875,885193
2025-05-08,524.072998046875,526.0999755859375,536.5,518.0,518.9500122070312,1279306
2025-05-09,513.663330078125,515.6500244140625,521.75,506.3999938964844,515.9000244140625,700107
2025-05-12,557.3443603515625,559.5,578.7999877929688,545.5,549.0,9735728
2025-05-13,548.4785766601562,550.5999755859375,564.0,547.25,559.5,955700
2025-05-14,571.8382568359375,574.0499877929688,595.7000122070312,550.9500122070312,555.0,4959820
2025-05-15,612.8297119140625,615.2000122070312,619.2000122070312,572.9500122070312,578.0,8136491
2025-05-16,602.8184814453125,605.1500244140625,622.9000244140625,598.0999755859375,619.9000244140625,1979336
2025-05-19,598.0867919921875,600.4000244140625,616.9000244140625,597.25,609.9000244140625,1211927
2025-05-20,582.845703125,585.0999755859375,606.1500244140625,584.0,605.0,1142479
2025-05-21,572.7846069335938,575.0,586.7999877929688,562.0499877929688,581.2999877929688,1634887
2025-05-22,570.144775390625,572.3499755859375,588.7000122070312,568.0,576.4500122070312,935197
2025-05-23,579.4089965820312,581.6500244140625,587.7999877929688,568.1500244140625,572.6500244140625,1260618
2025-05-26,588.5237426757812,590.7999877929688,595.0,577.7000122070312,584.7000122070312,654851
2025-05-27,603.6651611328125,606.0,617.5499877929688,588.1500244140625,591.7999877929688,2537329
2025-05-28,589.8187255859375,592.0999755859375,609.25,590.0,606.75,1475802
2025-05-29,593.1060180664062,595.4000244140625,597.4000244140625,582.0,596.0,1149964
2025-05-30,579.0105590820312,581.25,598.0,576.2999877929688,598.0,947852
2025-06-02,573.3324584960938,575.5499877929688,582.9000244140625,572.8499755859375,582.0,828820
2025-06-03,587.8762817382812,590.1500244140625,594.9000244140625,576.0999755859375,577.0,918452
2025-06-04,588.8724365234375,591.1500244140625,595.4000244140625,583.0,592.7999877929688,1002418
2025-06-05,584.8878173828125,587.1500244140625,596.7000122070312,585.3499755859375,591.7999877929688,716723
2025-06-06,589.4700927734375,591.75,597.0,580.0,586.0999755859375,1346736
2025-06-09,605.109619140625,607.4500122070312,616.9000244140625,592.6500244140625,594.5499877929688,1675168
2025-06-10,606.255126953125,608.5999755859375,616.2999877929688,601.5499877929688,609.75,926163
2025-06-11,609.59228515625,611.9500122070312,615.5,601.5,608.7999877929688,1368339
2025-06-12,599.9794311523438,602.2999877929688,633.7000122070312,597.0,620.0,2988102
2025-06-13,598.0369262695312,600.3499755859375,608.4500122070312,582.2999877929688,588.0,984375
2025-06-16,598.5848388671875,600.9000244140625,606.5999755859375,591.6500244140625,596.0,672507
2025-06-17,602.8682861328125,605.2000122070312,617.4500122070312,594.3499755859375,599.9000244140625,913065
2025-06-18,612.6304931640625,615.0,628.0,601.2999877929688,605.2000122070312,2407957
2025-06-19,606.8030395507812,609.1500244140625,619.0499877929688,603.4000244140625,614.0999755859375,996764
2025-06-20,599.8798217773438,602.2000122070312,613.1500244140625,593.5499877929688,609.0,1718983
2025-06-23,595.6461791992188,597.9500122070312,600.9500122070312,588.0,595.9500122070312,495068
2025-06-24,604.4620971679688,606.7999877929688,619.9000244140625,600.5,607.9000244140625,877790
2025-06-25,609.59228515625,611.9500122070312,615.0,605.0,609.9500122070312,572553
2025-06-26,605.956298828125,608.2999877929688,618.7999877929688,606.3499755859375,612.9500122070312,707242
2025-06-27,604.3624877929688,606.7000122070312,639.0,604.5,610.0499877929688,5034127
2025-06-30,610.09033203125,612.4500122070312,614.2999877929688,605.5,611.9500122070312,632801
2025-07-01,603.6651611328125,606.0,616.0499877929688,603.25,614.7999877929688,674863
2025-07-02,616.8641357421875,619.25,626.4000244140625,602.4500122070312,609.0,2237137
2025-07-03,634.5955200195312,637.0499877929688,640.0,616.5,622.8499755859375,1706467
2025-07-04,643.1624145507812,645.6500244140625,649.9000244140625,628.5499877929688,642.0,2188053
2025-07-07,634.6951904296875,637.1500244140625,659.5,632.0999755859375,648.0,1709765
2025-07-08,637.583984375,640.0499877929688,657.1500244140625,635.5,637.2000122070312,1096462
2025-07-09,640.7716674804688,643.25,653.0,639.0499877929688,641.0,844381
2025-07-10,644.8558349609375,647.3499755859375,651.4500122070312,642.4000244140625,647.2999877929688,575408
2025-07-11,641.3195190429688,643.7999877929688,654.0,637.25,648.0,1429829
2025-07-14,646.49951171875,649.0,652.4000244140625,639.0,642.0,541862
2025-07-15,658.2540283203125,660.7999877929688,666.2000122070312,650.0,650.0,1026049
2025-07-16,649.3883666992188,651.9000244140625,670.0,650.0,660.0,852401
2025-07-17,648.6412353515625,651.1500244140625,659.9000244140625,648.0499877929688,651.0,343321
2025-07-18,665.17724609375,667.75,675.2000122070312,650.4500122070312,651.9500122070312,2377757
2025-07-21,663.0853881835938,665.6500244140625,671.9500122070312,660.0499877929688,671.0999755859375,431304
2025-07-22,657.8555908203125,660.4000244140625,672.7999877929688,655.2000122070312,667.0,479788
2025-07-23,626.5765380859375,629.0,661.9000244140625,625.5,661.0,1299141
2025-07-24,621.9444580078125,624.3499755859375,635.2999877929688,622.0999755859375,629.0,418772
2025-07-25,613.6266479492188,616.0,623.5499877929688,607.0,623.0,580670
2025-07-28,610.63818359375,613.0,619.5,607.0499877929688,614.9000244140625,561772
2025-07-29,603.8644409179688,606.2000122070312,611.2999877929688,597.4000244140625,607.7000122070312,481960
2025-07-30,607.3509521484375,609.7000122070312,615.5999755859375,605.0499877929688,608.5999755859375,253448
2025-07-31,596.990966796875,599.2999877929688,604.2999877929688,593.0999755859375,601.9000244140625,315045
2025-08-01,585.5850830078125,587.8499755859375,606.0,584.3499755859375,598.9500122070312,442063
2025-08-04,588.075439453125,590.3499755859375,596.9000244140625,583.8499755859375,588.9000244140625,599803
2025-08-05,530.7969970703125,532.8499755859375,560.0,529.0,540.0,5292004
2025-08-06,527.3104858398438,529.3499755859375,542.0,515.4000244140625,535.0,1949083
2025-08-07,517.5980224609375,519.5999755859375,530.0,512.0,529.3499755859375,1134372
2025-08-08,526.0155029296875,528.0499877929688,534.3499755859375,517.5,520.7000122070312,857686
2025-08-11,518.94287109375,520.9500122070312,531.0499877929688,515.7999877929688,529.0,551653
2025-08-12,513.7130737304688,515.7000122070312,523.5999755859375,513.3499755859375,521.7999877929688,2025447
2025-08-13,515.008056640625,517.0,524.0,515.2000122070312,519.7000122070312,276014
2025-08-14,509.33001708984375,511.29998779296875,518.9500122070312,510.0,516.0499877929688,493098
2025-08-18,523.923583984375,525.9500122070312,526.75,507.0,514.0499877929688,911801
2025-08-19,523.525146484375,525.5499877929688,530.0,518.0499877929688,525.9500122070312,580436
2025-08-20,530.2988891601562,532.3499755859375,534.0,520.0,525.7000122070312,439097
2025-08-21,533.4368286132812,535.5,539.2999877929688,525.4000244140625,535.0,547370
2025-08-22,531.9923706054688,534.0499877929688,536.0999755859375,526.0999755859375,533.9500122070312,606329
2025-08-25,530.0997314453125,532.1500244140625,538.7999877929688,528.4500122070312,534.0499877929688,311495
2025-08-26,527.7587280273438,529.7999877929688,533.7000122070312,523.4500122070312,532.0999755859375,497776
2025-08-28,521.9810791015625,524.0,527.9500122070312,520.0,526.0499877929688,823081
2025-08-29,517.0999755859375,519.0999755859375,529.0,515.5499877929688,526.3499755859375,965572
2025-09-01,520.5,520.5,522.9000244140625,511.20001220703125,519.7999877929688,676494
2025-09-02,530.25,530.25,533.3499755859375,521.0999755859375,524.0,783570
2025-09-03,527.4000244140625,527.4000244140625,533.0999755859375,523.7999877929688,532.9000244140625,537011
2025-09-04,514.8499755859375,514.8499755859375,529.9000244140625,512.0999755859375,527.4000244140625,1420057
2025-09-05,511.04998779296875,511.04998779296875,517.75,507.0,515.8499755859375,515752
2025-09-08,508.04998779296875,508.04998779296875,517.0499877929688,507.0,515.0,309075
2025-09-09,513.2999877929688,513.2999877929688,515.0,506.0,511.8999938964844,450985
2025-09-10,515.9500122070312,515.9500122070312,520.9500122070312,513.5,517.9500122070312,259318
2025-09-11,513.4000244140625,513.4000244140625,518.8499755859375,509.0,517.0,310945
2025-09-12,531.6500244140625,531.6500244140625,538.7000122070312,513.6500244140625,516.0,1194691
2025-09-15,542.3499755859375,542.3499755859375,554.0,533.4000244140625,536.7999877929688,1090531
2025-09-16,539.8499755859375,539.8499755859375,546.25,535.1500244140625,544.7999877929688,661463
2025-09-17,540.1500244140625,540.1500244140625,546.0,536.5499877929688,543.0499877929688,464158
2025-09-18,537.0,537.0,544.4000244140625,531.2999877929688,541.5,433248
2025-09-19,536.0999755859375,536.0999755859375,543.9000244140625,532.3499755859375,534.8499755859375,672003
2025-09-22,539.7999877929688,539.7999877929688,547.0,534.2999877929688,538.0,321951
2025-09-23,530.1500244140625,530.1500244140625,542.2999877929688,528.0499877929688,541.0,836676
2025-09-24,522.1500244140625,522.1500244140625,537.5,520.0,530.1500244140625,515428
2025-09-25,516.1500244140625,516.1500244140625,526.9000244140625,509.54998779296875,522.0,450576
2025-09-26,515.5,515.5,518.0,508.54998779296875,516.0,390016
2025-09-29,519.0499877929688,519.0499877929688,523.0,511.95001220703125,515.6500244140625,288508
2025-09-30,518.9500122070312,518.9500122070312,521.7999877929688,515.2999877929688,517.0,167961
2025-10-01,523.5999755859375,523.5999755859375,524.8499755859375,517.25,518.9500122070312,146018
2025-10-03,521.6500244140625,521.6500244140625,528.4500122070312,520.0999755859375,526.0,258289
2025-10-06,521.7999877929688,521.7999877929688,527.75,519.0,521.1500244140625,328072
2025-10-07,523.7999877929688,523.7999877929688,526.25,518.0999755859375,524.0,874443
2025-10-08,526.4500122070312,526.4500122070312,538.5,521.9500122070312,523.0,700792
2025-10-09,528.0,528.0,532.7000122070312,523.0,527.0,319810
2025-10-10,526.6500244140625,526.6500244140625,536.2999877929688,524.0,530.0,477945
2025-10-13,525.4500122070312,525.4500122070312,528.0999755859375,520.0499877929688,520.0499877929688,187016
2025-10-14,524.1500244140625,524.1500244140625,527.7999877929688,520.7999877929688,525.5999755859375,188466
2025-10-15,523.5,523.5,526.0,516.7999877929688,523.0,293694
2025-10-16,522.2999877929688,522.2999877929688,525.7999877929688,518.5999755859375,525.5,273811
2025-10-17,521.2999877929688,521.2999877929688,525.4500122070312,518.0,522.0,338871
2025-10-20,518.0999755859375,518.0999755859375,523.0,515.5499877929688,522.0499877929688,257102
2025-10-21,528.2000122070312,528.2000122070312,534.5,520.0,522.0,143579
2025-10-23,528.75,528.75,532.0,523.0,530.0,206985
2025-10-24,523.9500122070312,523.9500122070312,532.4000244140625,522.2999877929688,529.0,116713
2025-10-27,521.0,521.0,525.75,517.7000122070312,524.0,220159
2025-10-28,522.2999877929688,522.2999877929688,525.0,518.7000122070312,521.0,217261
2025-10-29,536.0,536.0,538.0,520.5,522.2999877929688,373325
2025-10-30,528.25,528.25,543.0,525.0499877929688,543.0,346132
2025-10-31,535.2999877929688,535.2999877929688,540.4500122070312,528.4500122070312,530.4500122070312,344093
2025-11-03,540.0499877929688,540.0499877929688,541.0,530.0,535.2999877929688,305065
2025-11-04,536.2000122070312,536.2000122070312,546.9500122070312,532.9500122070312,544.0,473209
2025-11-05,536.2000122070312,536.2000122070312,536.2000122070312,536.2000122070312,536.2000122070312,0
2025-11-06,526.25,526.25,535.8499755859375,523.2000122070312,533.3499755859375,205320
2025-11-07,515.8499755859375,515.8499755859375,527.6500244140625,513.1500244140625,526.0,253913
2025-11-10,529.0499877929688,529.0499877929688,531.0,517.0499877929688,517.2999877929688,378648
2025-11-11,536.2000122070312,536.2000122070312,559.8499755859375,522.4000244140625,526.5,3354297
2025-11-12,543.2000122070312,543.2000122070312,546.9500122070312,526.0999755859375,538.2000122070312,516810
2025-11-13,535.25,535.25,550.9000244140625,533.0999755859375,542.6500244140625,269506
2025-11-14,540.5499877929688,540.5499877929688,544.5,531.0499877929688,534.2000122070312,220832
2025-11-17,537.1500244140625,537.1500244140625,549.8499755859375,532.5,544.9000244140625,435272
2025-11-18,540.1500244140625,540.1500244140625,554.2999877929688,530.3499755859375,537.1500244140625,3990380
2025-11-19,546.7000122070312,546.7000122070312,548.5499877929688,534.0,540.2000122070312,637579
2025-11-20,541.1500244140625,541.1500244140625,549.9000244140625,538.2999877929688,549.9000244140625,223873
2025-11-21,539.3499755859375,539.3499755859375,542.8499755859375,537.0,542.0,279100
2025-11-24,541.5499877929688,541.5499877929688,544.4000244140625,534.0499877929688,535.0,540319
2025-11-25,538.9000244140625,538.9000244140625,543.7999877929688,535.5,542.5999755859375,248502
2025-11-26,541.8499755859375,541.8499755859375,544.9500122070312,537.6500244140625,544.9500122070312,213640
2025-11-27,542.0999755859375,542.0999755859375,546.9500122070312,538.0,546.9500122070312,220484
2025-11-28,536.9000244140625,536.9000244140625,543.8499755859375,530.0499877929688,530.0499877929688,293184
2025-12-01,526.5499877929688,526.5499877929688,539.4000244140625,518.4000244140625,538.25,697870
2025-12-02,524.4500122070312,524.4500122070312,530.9000244140625,520.5,526.0,286549
2025-12-03,545.2999877929688,545.2999877929688,548.0,522.5499877929688,523.0,1423824
2025-12-04,538.25,538.25,542.9500122070312,536.2000122070312,542.7000122070312,236770
2025-12-05,545.4000244140625,545.4000244140625,547.0,534.1500244140625,538.25,218914
2025-12-08,537.1500244140625,537.1500244140625,546.8499755859375,530.2999877929688,545.4000244140625,331550
2025-12-09,549.5499877929688,549.5499877929688,554.0,532.3499755859375,537.1500244140625,563199
2025-12-10,533.4000244140625,533.4000244140625,550.4500122070312,531.0,550.0,272614
2025-12-11,524.4000244140625,524.4000244140625,534.4500122070312,517.75,534.4500122070312,510148
2025-12-12,532.9000244140625,532.9000244140625,536.4000244140625,525.7999877929688,526.0,176028
2025-12-15,535.5499877929688,535.5499877929688,539.0999755859375,527.0999755859375,528.0,432115
2025-12-16,527.2999877929688,527.2999877929688,538.9000244140625,525.25,538.9000244140625,245414
2025-12-17,526.0,526.0,529.6500244140625,522.0999755859375,528.0,174275
2025-12-18,522.8499755859375,522.8499755859375,524.9000244140625,519.0999755859375,524.0999755859375,128347
2025-12-19,528.4000244140625,528.4000244140625,531.0,518.0,521.8499755859375,256311
2025-12-22,536.4000244140625,536.4000244140625,538.25,525.7999877929688,535.0999755859375,590859
2025-12-23,537.7999877929688,537.7999877929688,544.6500244140625,534.0999755859375,536.0,134178
2025-12-24,545.0499877929688,545.0499877929688,548.0,536.4000244140625,537.7999877929688,224228
2025-12-25,545.0499877929688,545.0499877929688,545.0499877929688,545.0499877929688,545.0499877929688,0
2025-12-26,544.7999877929688,544.7999877929688,546.7000122070312,539.4000244140625,545.0,190895
2025-12-29,543.5999755859375,543.5999755859375,545.5,538.2000122070312,542.25,227525
2025-12-30,532.5499877929688,532.5499877929688,544.7000122070312,529.0999755859375,538.1500244140625,515829
2025-12-31,538.25,538.25,541.5,531.1500244140625,532.0,1608226
2026-01-01,537.2999877929688,537.2999877929688,544.9000244140625,531.0,538.2999877929688,103750
2026-01-02,540.7999877929688,540.7999877929688,542.0,532.0,537.2999877929688,164120
2026-01-05,538.9500122070312,538.9500122070312,542.0,534.5499877929688,537.7000122070312,148824
2026-01-06,538.6500244140625,538.6500244140625,547.9000244140625,536.4000244140625,540.0,300456
2026-01-07,532.9500122070312,532.9500122070312,537.0499877929688,526.0,535.2999877929688,228328
2026-01-08,530.4000244140625,530.4000244140625,535.75,524.2999877929688,530.5499877929688,149928
2026-01-09,517.8499755859375,517.8499755859375,527.75,513.0,524.0,283769
2026-01-12,514.2999877929688,514.2999877929688,519.9500122070312,499.0,513.5,531920
2026-01-13,513.2999877929688,513.2999877929688,516.8499755859375,510.1000061035156,514.25,192944
2026-01-14,508.54998779296875,508.54998779296875,512.75,505.04998779296875,510.0,476805
2026-01-16,502.8999938964844,502.8999938964844,508.79998779296875,501.1000061035156,506.0,709019
