date_,adj close_manappuram.ns,close_manappuram.ns,high_manappuram.ns,low_manappuram.ns,open_manappuram.ns,volume_manappuram.ns
2025-03-25,235.5785369873047,236.97999572753906,241.39999389648438,232.0,240.1999969482422,15353423
2025-03-26,230.8466796875,232.22000122070312,237.1999969482422,231.3000030517578,236.0800018310547,7626451
2025-03-27,231.4530792236328,232.8300018310547,234.4499969482422,229.60000610351562,231.0,7670867
2025-03-28,231.37355041503906,232.75,235.25,230.16000366210938,234.5,7040336
2025-04-01,230.75723266601562,232.1300048828125,234.3699951171875,230.0500030517578,232.0,8584230
2025-04-02,232.91439819335938,234.3000030517578,235.8000030517578,230.02000427246094,232.1300048828125,5615532
2025-04-03,233.02374267578125,234.41000366210938,235.7899932861328,232.50999450683594,235.5,5197477
2025-04-04,231.4530792236328,232.8300018310547,235.08999633789062,230.2100067138672,234.3800048828125,3616131
2025-04-07,224.26583862304688,225.60000610351562,229.91000366210938,219.38999938964844,222.66000366210938,16090755
2025-04-08,227.7053680419922,229.05999755859375,230.0,225.14999389648438,227.0,4906218
2025-04-09,223.59979248046875,224.92999267578125,228.6699981689453,221.75999450683594,227.89999389648438,14534663
2025-04-11,224.60382080078125,225.94000244140625,228.49000549316406,224.5,225.5,7517265
2025-04-15,224.69329833984375,226.02999877929688,227.88999938964844,224.75,227.8000030517578,4832410
2025-04-16,225.4786376953125,226.82000732421875,227.83999633789062,225.80999755859375,226.9199981689453,2712738
2025-04-17,227.85447692871094,229.2100067138672,230.5,225.30999755859375,226.41000366210938,6160697
2025-04-21,231.96005249023438,233.33999633789062,236.3000030517578,229.0,229.89999389648438,9955587
2025-04-22,230.82679748535156,232.1999969482422,234.8000030517578,231.5500030517578,234.0,5929493
2025-04-23,230.37945556640625,231.75,232.85000610351562,229.2899932861328,232.8000030517578,8221361
2025-04-24,227.4767303466797,228.8300018310547,233.5,228.32000732421875,231.67999267578125,7778915
2025-04-25,225.5879669189453,226.92999267578125,229.49000549316406,222.50999450683594,229.0,7106833
2025-04-28,229.9022979736328,231.27000427246094,233.0,225.50999450683594,226.0,5451828
2025-04-29,230.6776885986328,232.0500030517578,235.3300018310547,231.25,232.67999267578125,4762051
2025-04-30,229.4847869873047,230.85000610351562,233.64999389648438,229.0399932861328,231.30999755859375,4270268
2025-05-02,229.4450225830078,230.80999755859375,233.94000244140625,230.10000610351562,230.85000610351562,3232664
2025-05-05,228.6099853515625,229.97000122070312,233.0,229.1999969482422,231.8699951171875,2205812
2025-05-06,226.4329376220703,227.77999877929688,230.74000549316406,227.0,230.0,3121327
2025-05-07,229.32574462890625,230.69000244140625,231.25,226.7100067138672,227.0500030517578,3879614
2025-05-08,226.51246643066406,227.86000061035156,231.77999877929688,227.25,230.75999450683594,4808349
2025-05-09,227.26797485351562,228.6199951171875,229.38999938964844,226.02000427246094,226.50999450683594,3231874
2025-05-12,229.36549377441406,230.72999572753906,232.39999389648438,226.5,227.10000610351562,11862405
2025-05-13,229.73330688476562,231.10000610351562,232.2899932861328,228.61000061035156,230.4499969482422,4928403
2025-05-14,231.5226593017578,232.89999389648438,233.75,230.32000732421875,230.32000732421875,7486330
2025-05-15,228.49412536621094,229.36000061035156,233.5500030517578,228.89999389648438,232.60000610351562,4944145
2025-05-16,228.61367797851562,229.47999572753906,230.10000610351562,228.63999938964844,229.94000244140625,2697332
2025-05-19,227.80674743652344,228.6699981689453,229.89999389648438,228.3300018310547,229.02999877929688,1750455
2025-05-20,227.2488555908203,228.11000061035156,229.30999755859375,228.0,228.7100067138672,1672329
2025-05-21,227.1990509033203,228.05999755859375,229.35000610351562,227.7899932861328,228.11000061035156,2327250
2025-05-22,228.7930145263672,229.66000366210938,230.86000061035156,227.5500030517578,227.9199981689453,3335708
2025-05-23,229.8589630126953,230.72999572753906,231.8000030517578,229.49000549316406,229.8800048828125,4612755
2025-05-26,229.4903564453125,230.36000061035156,231.6999969482422,230.05999755859375,230.75,2098398
2025-05-27,230.9348907470703,231.80999755859375,232.1999969482422,230.02999877929688,230.8000030517578,3835269
2025-05-28,231.20387268066406,232.0800018310547,234.2899932861328,231.41000366210938,231.8000030517578,4829520
2025-05-29,230.9348907470703,231.80999755859375,233.3000030517578,231.1199951171875,232.38999938964844,2717807
2025-05-30,237.75901794433594,238.66000366210938,242.0,231.1199951171875,231.80999755859375,20406754
2025-06-02,236.4539794921875,237.35000610351562,239.33999633789062,235.7100067138672,237.99000549316406,3653657
2025-06-03,236.27464294433594,237.1699981689453,240.5,236.10000610351562,237.4199981689453,3771001
2025-06-04,231.49276733398438,232.3699951171875,238.39999389648438,231.10000610351562,237.25999450683594,5643997
2025-06-05,233.69442749023438,234.5800018310547,236.3800048828125,232.41000366210938,232.47000122070312,5253339
2025-06-06,246.62542724609375,247.55999755859375,248.9499969482422,233.97000122070312,234.83999633789062,27729027
2025-06-09,263.7803955078125,264.7799987792969,266.760009765625,250.0800018310547,250.97999572753906,28768253
2025-06-10,264.3482666015625,265.3500061035156,274.0,260.79998779296875,264.70001220703125,28134699
2025-06-11,267.30706787109375,268.32000732421875,270.3999938964844,260.95001220703125,265.0,9133371
2025-06-12,269.78765869140625,270.80999755859375,275.20001220703125,267.0,268.5,11378071
2025-06-13,278.4847106933594,279.5400085449219,280.79998779296875,263.0,265.0,12987065
2025-06-16,277.7574462890625,278.80999755859375,284.8999938964844,273.6000061035156,279.0,13038938
2025-06-17,268.9010314941406,269.9200134277344,278.7799987792969,268.9100036621094,277.4100036621094,8659975
2025-06-18,263.7505187988281,264.75,270.79998779296875,263.010009765625,265.0,9484830
2025-06-19,262.6048889160156,263.6000061035156,267.75,260.8599853515625,264.75,7096282
2025-06-20,270.42523193359375,271.45001220703125,272.7200012207031,263.1400146484375,264.0,8951851
2025-06-23,269.32940673828125,270.3500061035156,273.260009765625,267.7200012207031,270.5,5204779
2025-06-24,268.4228210449219,269.44000244140625,273.70001220703125,268.0400085449219,272.70001220703125,3571446
2025-06-25,271.8697509765625,272.8999938964844,274.3399963378906,269.79998779296875,271.3500061035156,6154563
2025-06-26,273.06524658203125,274.1000061035156,274.8999938964844,269.8500061035156,273.8999938964844,6011183
2025-06-27,275.8447265625,276.8900146484375,279.3999938964844,269.29998779296875,273.1000061035156,11835334
2025-06-30,274.3304138183594,275.3699951171875,280.3800048828125,274.6400146484375,276.8900146484375,3709411
2025-07-01,277.0501708984375,278.1000061035156,279.0,273.6499938964844,277.3999938964844,3292115
2025-07-02,270.42523193359375,271.45001220703125,279.0,269.1000061035156,278.25,4560992
2025-07-03,273.8124084472656,274.8500061035156,275.8999938964844,270.54998779296875,272.3999938964844,5096541
2025-07-04,275.6055908203125,276.6499938964844,281.3500061035156,273.6000061035156,273.8500061035156,5566314
2025-07-07,270.0267333984375,271.04998779296875,277.25,270.0,275.54998779296875,5715415
2025-07-08,268.43280029296875,269.45001220703125,272.3500061035156,267.3500061035156,271.75,2031280
2025-07-09,260.5127868652344,261.5,270.0,259.6000061035156,269.45001220703125,3960434
2025-07-10,264.4976806640625,265.5,266.6000061035156,262.79998779296875,263.70001220703125,3112139
2025-07-11,261.90753173828125,262.8999938964844,266.3500061035156,261.0,265.5,1500281
2025-07-14,262.1067810058594,263.1000061035156,265.25,259.5,262.8999938964844,2940471
2025-07-15,268.33319091796875,269.3500061035156,269.70001220703125,263.6499938964844,265.0,2790431
2025-07-16,269.32940673828125,270.3500061035156,272.3999938964844,267.3500061035156,269.29998779296875,3931738
2025-07-17,269.6780700683594,270.70001220703125,272.3500061035156,267.3999938964844,270.3500061035156,4471653
2025-07-18,270.2757873535156,271.29998779296875,275.8999938964844,269.6499938964844,270.70001220703125,4562769
2025-07-21,269.2795715332031,270.29998779296875,271.8999938964844,267.20001220703125,271.1000061035156,3798040
2025-07-22,271.0229797363281,272.04998779296875,273.45001220703125,269.5,271.04998779296875,2721624
2025-07-23,272.26824951171875,273.29998779296875,274.3999938964844,269.79998779296875,270.0,2714501
2025-07-24,271.4214782714844,272.45001220703125,276.75,271.3500061035156,274.75,1941870
2025-07-25,264.64715576171875,265.6499938964844,271.45001220703125,263.75,271.04998779296875,4150119
2025-07-28,258.1218566894531,259.1000061035156,266.6000061035156,257.6000061035156,264.1000061035156,2390450
2025-07-29,257.872802734375,258.8500061035156,261.45001220703125,256.8500061035156,258.25,2068632
2025-07-30,255.5814666748047,256.54998779296875,260.79998779296875,252.64999389648438,260.0,3294181
2025-07-31,252.09471130371094,253.0500030517578,256.54998779296875,250.85000610351562,256.54998779296875,2743883
2025-08-01,246.96414184570312,247.89999389648438,254.89999389648438,246.6999969482422,253.3000030517578,2987037
2025-08-04,263.1029968261719,264.1000061035156,265.0,245.8000030517578,246.0,8070831
2025-08-05,257.922607421875,258.8999938964844,265.3999938964844,256.0,262.8500061035156,3579502
2025-08-06,255.13319396972656,256.1000061035156,260.1499938964844,254.6999969482422,258.79998779296875,1423890
2025-08-07,259.9150695800781,260.8999938964844,263.1499938964844,253.6999969482422,255.60000610351562,2066794
2025-08-08,257.52410888671875,258.5,265.45001220703125,256.70001220703125,260.8999938964844,4597425
2025-08-11,255.5814666748047,256.54998779296875,265.29998779296875,253.5500030517578,256.0,13112855
2025-08-12,253.0909423828125,254.0500030517578,259.0,250.75,256.6000061035156,4230260
2025-08-13,254.93394470214844,255.89999389648438,257.8500061035156,252.75,254.0500030517578,4341524
2025-08-14,265.5146179199219,266.0,268.0,258.70001220703125,260.0,17532209
2025-08-18,266.5127868652344,267.0,270.45001220703125,265.3999938964844,268.3500061035156,3605943
2025-08-19,269.05810546875,269.54998779296875,270.29998779296875,264.1000061035156,267.75,2061765
2025-08-20,265.61444091796875,266.1000061035156,269.5,264.3999938964844,269.5,2223077
2025-08-21,264.86578369140625,265.3500061035156,267.5,264.6000061035156,266.0,1658721
2025-08-22,266.26324462890625,266.75,268.75,264.0,265.3500061035156,1650988
2025-08-25,268.4093017578125,268.8999938964844,274.6000061035156,266.25,267.0,3723686
2025-08-26,266.4129638671875,266.8999938964844,272.75,266.45001220703125,268.8500061035156,2735877
2025-08-28,262.52008056640625,263.0,270.75,262.04998779296875,264.79998779296875,2959131
2025-08-29,260.9729309082031,261.45001220703125,266.1499938964844,260.0,263.45001220703125,3541918
2025-09-01,274.4981689453125,275.0,275.8500061035156,262.25,262.25,5587800
2025-09-02,280.48724365234375,281.0,282.79998779296875,274.1000061035156,276.0,6743439
2025-09-03,287.4744567871094,288.0,292.70001220703125,282.0,282.25,7920982
2025-09-04,283.5815734863281,284.1000061035156,290.54998779296875,283.1000061035156,289.5,2774294
2025-09-05,283.9808349609375,284.5,288.79998779296875,281.79998779296875,284.29998779296875,3249849
2025-09-08,291.5669860839844,292.1000061035156,294.95001220703125,285.25,287.6000061035156,5034951
2025-09-09,291.0679016113281,291.6000061035156,295.54998779296875,290.1000061035156,293.0,3266871
2025-09-10,287.4744567871094,288.0,293.3500061035156,287.04998779296875,293.0,2385081
2025-09-11,286.6759338378906,287.20001220703125,290.8999938964844,283.6499938964844,288.0,2054735
2025-09-12,290.66864013671875,291.20001220703125,291.79998779296875,286.54998779296875,287.20001220703125,2362429
2025-09-15,290.7684326171875,291.29998779296875,293.1499938964844,289.6000061035156,291.20001220703125,1375445
2025-09-16,295.5596923828125,296.1000061035156,297.29998779296875,292.0,292.70001220703125,3500063
2025-09-17,292.31561279296875,292.8500061035156,298.0,291.1000061035156,296.1499938964844,3007330
2025-09-18,291.7167053222656,292.25,293.3999938964844,289.04998779296875,293.0,1918250
2025-09-19,285.9772033691406,286.5,294.04998779296875,285.54998779296875,293.8999938964844,3324038
2025-09-22,293.3636779785156,293.8999938964844,294.79998779296875,286.5,286.5,3620384
2025-09-23,292.7148742675781,293.25,297.0,288.54998779296875,296.0,3071893
2025-09-24,286.4263916015625,286.95001220703125,295.54998779296875,285.5,291.79998779296875,2400471
2025-09-25,280.6868896484375,281.20001220703125,287.3500061035156,277.3999938964844,287.0,4349078
2025-09-26,276.39471435546875,276.8999938964844,282.04998779296875,275.29998779296875,281.1499938964844,1706175
2025-09-29,282.2340393066406,282.75,283.29998779296875,274.70001220703125,277.79998779296875,5810565
2025-09-30,280.28759765625,280.79998779296875,287.3999938964844,277.6000061035156,284.20001220703125,3436973
2025-10-01,285.8274841308594,286.3500061035156,287.5,279.29998779296875,282.75,3474218
2025-10-03,285.6777648925781,286.20001220703125,287.6000061035156,281.54998779296875,287.6000061035156,1835564
2025-10-06,290.2194519042969,290.75,293.5,283.8999938964844,286.04998779296875,3613570
2025-10-07,290.4190979003906,290.95001220703125,294.8999938964844,290.20001220703125,293.0,2769162
2025-10-08,292.46533203125,293.0,295.54998779296875,289.0,292.0,1978228
2025-10-09,293.7130432128906,294.25,295.5,290.6000061035156,292.95001220703125,2163470
2025-10-10,284.2303771972656,284.75,295.0,282.79998779296875,293.0,5022003
2025-10-13,285.8274841308594,286.3500061035156,287.3500061035156,283.1499938964844,285.20001220703125,1573608
2025-10-14,283.2322082519531,283.75,292.0,282.8999938964844,288.3999938964844,3160597
2025-10-15,288.57244873046875,289.1000061035156,289.8500061035156,284.0,285.8999938964844,1895445
2025-10-16,286.2766418457031,286.79998779296875,290.6000061035156,286.04998779296875,290.0,1757915
2025-10-17,283.2821044921875,283.79998779296875,291.5,283.1000061035156,288.04998779296875,3085939
2025-10-20,287.3746337890625,287.8999938964844,288.29998779296875,283.3500061035156,285.04998779296875,1310935
2025-10-21,285.57794189453125,286.1000061035156,289.79998779296875,285.0,288.8999938964844,632007
2025-10-23,281.4355163574219,281.95001220703125,283.70001220703125,277.8999938964844,282.04998779296875,3819787
2025-10-24,279.43914794921875,279.95001220703125,284.0,278.5,282.0,1950496
2025-10-27,275.8956298828125,276.3999938964844,281.1000061035156,275.0,279.20001220703125,2290776
2025-10-28,275.8457336425781,276.3500061035156,279.79998779296875,274.0,275.79998779296875,3653581
2025-10-29,276.04534912109375,276.54998779296875,278.6000061035156,273.95001220703125,278.6000061035156,1979660
2025-10-30,274.3983459472656,274.8999938964844,280.5,272.3500061035156,276.1000061035156,5235133
2025-10-31,269.0082092285156,269.5,279.8999938964844,262.8999938964844,265.1000061035156,15980536
2025-11-03,267.3612365722656,267.8500061035156,274.29998779296875,267.3500061035156,269.0,3643932
2025-11-04,265.96380615234375,266.45001220703125,271.6499938964844,264.6499938964844,268.1000061035156,6000539
2025-11-05,265.96380615234375,266.45001220703125,266.45001220703125,266.45001220703125,266.45001220703125,0
2025-11-06,273.5,274.0,277.3999938964844,266.5,266.79998779296875,9529258
2025-11-07,270.6499938964844,270.6499938964844,274.0,267.95001220703125,272.0,4893893
2025-11-10,277.95001220703125,277.95001220703125,279.54998779296875,269.54998779296875,271.6000061035156,6026935
2025-11-11,274.8999938964844,274.8999938964844,280.8500061035156,274.0,278.54998779296875,3886000
2025-11-12,274.04998779296875,274.04998779296875,277.1499938964844,270.75,276.0,2417862
2025-11-13,273.8500061035156,273.8500061035156,277.25,273.20001220703125,274.3500061035156,2321527
2025-11-14,281.1499938964844,281.1499938964844,286.29998779296875,277.79998779296875,278.0,10797588
2025-11-17,282.6499938964844,282.6499938964844,285.29998779296875,277.8999938964844,280.8999938964844,2687916
2025-11-18,280.3500061035156,280.3500061035156,282.8999938964844,278.3999938964844,282.6000061035156,2244434
2025-11-19,280.3500061035156,280.3500061035156,282.1499938964844,275.8999938964844,280.3500061035156,2344692
2025-11-20,282.04998779296875,282.04998779296875,283.3999938964844,279.1000061035156,281.0,2316989
2025-11-21,277.1000061035156,277.1000061035156,281.8999938964844,276.54998779296875,281.8999938964844,2046853
2025-11-24,275.0,275.0,280.45001220703125,274.25,277.0,1795640
2025-11-25,279.04998779296875,279.04998779296875,279.6000061035156,276.3500061035156,277.0,2890631
2025-11-26,287.79998779296875,287.79998779296875,288.5,279.45001220703125,279.95001220703125,3733700
2025-11-27,285.6499938964844,285.6499938964844,292.0,283.8500061035156,290.95001220703125,2835986
2025-11-28,284.95001220703125,284.95001220703125,287.6000061035156,282.1000061035156,286.04998779296875,2580356
2025-12-01,282.3999938964844,282.3999938964844,289.8999938964844,281.5,286.04998779296875,1881580
2025-12-02,278.0,278.0,282.3999938964844,274.54998779296875,281.75,2319622
2025-12-03,275.79998779296875,275.79998779296875,279.70001220703125,273.3500061035156,279.70001220703125,1802773
2025-12-04,274.29998779296875,274.29998779296875,276.29998779296875,273.0,275.8500061035156,1057552
2025-12-05,279.70001220703125,279.70001220703125,280.25,271.6000061035156,275.0,1631977
2025-12-08,271.75,271.75,279.70001220703125,269.70001220703125,279.70001220703125,2635929
2025-12-09,275.20001220703125,275.20001220703125,277.5,268.5,272.0,2546678
2025-12-10,277.79998779296875,277.79998779296875,285.25,275.04998779296875,275.20001220703125,4311169
2025-12-11,283.1499938964844,283.1499938964844,283.75,276.8500061035156,279.3999938964844,2334561
2025-12-12,287.6000061035156,287.6000061035156,288.79998779296875,283.0,283.0,2857546
2025-12-15,286.25,286.25,290.25,285.1000061035156,287.54998779296875,1150976
2025-12-16,283.5,283.5,285.0,281.1499938964844,284.29998779296875,1233353
2025-12-17,286.25,286.25,287.3500061035156,283.3500061035156,283.5,3145379
2025-12-18,287.04998779296875,287.04998779296875,290.75,284.75,287.3500061035156,3185020
2025-12-19,292.6499938964844,292.6499938964844,294.0,284.75,287.45001220703125,3476859
2025-12-22,294.1000061035156,294.1000061035156,296.3999938964844,291.6000061035156,293.54998779296875,2466469
2025-12-23,294.79998779296875,294.79998779296875,296.45001220703125,292.70001220703125,296.45001220703125,1697212
2025-12-24,314.54998779296875,314.54998779296875,316.1000061035156,295.0,296.5,24308241
2025-12-25,314.54998779296875,314.54998779296875,314.54998779296875,314.54998779296875,314.54998779296875,0
2025-12-26,313.3500061035156,313.3500061035156,318.8999938964844,309.95001220703125,316.1000061035156,6023960
2025-12-29,310.5,310.5,318.0,309.45001220703125,314.8999938964844,2341110
2025-12-30,309.54998779296875,309.54998779296875,311.8999938964844,305.8500061035156,308.20001220703125,5780455
2025-12-31,308.54998779296875,308.54998779296875,312.75,305.1499938964844,309.54998779296875,2344174
2026-01-01,314.1000061035156,314.1000061035156,315.70001220703125,306.0,310.04998779296875,3758145
2026-01-02,311.1499938964844,311.1499938964844,319.3999938964844,309.5,314.1000061035156,3182203
2026-01-05,307.1000061035156,307.1000061035156,312.70001220703125,305.04998779296875,311.20001220703125,3775651
2026-01-06,308.25,308.25,310.3999938964844,305.0,309.45001220703125,2069927
2026-01-07,319.8999938964844,319.8999938964844,321.6000061035156,305.5,308.25,8374754
2026-01-08,309.5,309.5,320.20001220703125,306.3999938964844,319.8999938964844,4155251
2026-01-09,285.8500061035156,285.8500061035156,312.3500061035156,278.54998779296875,309.5,28986822
2026-01-12,294.20001220703125,294.20001220703125,298.70001220703125,290.0,290.8999938964844,15984613
2026-01-13,308.04998779296875,308.04998779296875,309.29998779296875,293.0,294.95001220703125,12463499
2026-01-14,309.0,309.0,309.6000061035156,303.0,307.0,3052968
2026-01-15,309.0,309.0,309.0,309.0,309.0,0
2026-01-16,314.0,314.0,316.75,306.04998779296875,306.8500061035156,5458689
