date_,adj close_sjvn.ns,close_sjvn.ns,high_sjvn.ns,low_sjvn.ns,open_sjvn.ns,volume_sjvn.ns
2025-03-21,94.91724395751953,95.2300033569336,96.8499984741211,90.58000183105469,91.0,21495051
2025-03-24,96.61165618896484,96.93000030517578,97.8499984741211,95.9000015258789,96.0,9209244
2025-03-25,93.19291687011719,93.5,97.4000015258789,93.05000305175781,97.4000015258789,8796395
2025-03-26,91.22938537597656,91.52999877929688,94.80999755859375,91.30000305175781,93.9000015258789,7445890
2025-03-27,92.07659912109375,92.37999725341797,92.8499984741211,90.80000305175781,91.19999694824219,9560355
2025-03-28,91.28919219970703,91.58999633789062,96.16999816894531,91.20999908447266,92.9000015258789,11724143
2025-04-01,90.99018096923828,91.29000091552734,92.94999694824219,90.55999755859375,91.5,6079541
2025-04-02,93.01351165771484,93.31999969482422,93.5999984741211,89.69999694824219,91.94999694824219,6696982
2025-04-03,95.45545959472656,95.7699966430664,96.0,92.5,92.83999633789062,8044837
2025-04-04,92.11646270751953,92.41999816894531,96.12000274658203,91.7300033569336,95.94999694824219,6542740
2025-04-07,88.61799621582031,88.91000366210938,90.0,83.16999816894531,83.16999816894531,6304022
2025-04-08,90.30244445800781,90.5999984741211,92.05999755859375,89.52999877929688,91.08000183105469,4027939
2025-04-09,89.73431396484375,90.02999877929688,90.75,89.02999877929688,90.58999633789062,2524732
2025-04-11,91.12972259521484,91.43000030517578,92.5,90.5,92.01000213623047,3123108
2025-04-15,93.80091857910156,94.11000061035156,94.44999694824219,92.33999633789062,92.5199966430664,4722031
2025-04-16,94.7178955078125,95.02999877929688,95.55000305175781,93.8499984741211,94.12000274658203,5980819
2025-04-17,93.87068939208984,94.18000030517578,95.69000244140625,93.41000366210938,94.98999786376953,4951325
2025-04-21,95.55513763427734,95.87000274658203,96.4000015258789,93.80999755859375,94.6500015258789,6038998
2025-04-22,98.77452850341797,99.0999984741211,100.9000015258789,95.16000366210938,96.30000305175781,23034145
2025-04-23,99.6815414428711,100.01000213623047,100.87000274658203,97.5,100.0,10896395
2025-04-24,98.44561004638672,98.7699966430664,101.77999877929688,98.51000213623047,99.8499984741211,11489970
2025-04-25,96.3226089477539,96.63999938964844,99.80000305175781,93.5199966430664,99.45999908447266,11624755
2025-04-28,97.6881103515625,98.01000213623047,98.0999984741211,95.19999694824219,96.0,5850616
2025-04-29,96.45217895507812,96.7699966430664,99.4800033569336,96.4800033569336,98.05000305175781,5139780
2025-04-30,93.72117614746094,94.02999877929688,96.81999969482422,93.2699966430664,96.7699966430664,4504690
2025-05-02,92.99358367919922,93.30000305175781,96.0999984741211,93.0,93.25,3826284
2025-05-05,93.82084655761719,94.12999725341797,94.9000015258789,92.69000244140625,94.9000015258789,3897468
2025-05-06,89.92369079589844,90.22000122070312,94.69000244140625,90.0,94.4000015258789,4991228
2025-05-07,91.54833984375,91.8499984741211,92.30000305175781,88.0,88.0,5306267
2025-05-08,89.05654907226562,89.3499984741211,93.13999938964844,88.5,92.4000015258789,4072354
2025-05-09,88.61799621582031,88.91000366210938,89.7699966430664,86.25,86.25,5521740
2025-05-12,96.16313934326172,96.4800033569336,96.80000305175781,92.0,92.5,8214781
2025-05-13,95.60497283935547,95.91999816894531,97.5,95.16999816894531,97.0,5083501
2025-05-14,98.36587524414062,98.69000244140625,98.9000015258789,96.05999755859375,96.38999938964844,8450772
2025-05-15,98.02699279785156,98.3499984741211,99.19000244140625,97.79000091552734,98.6500015258789,5893730
2025-05-16,103.85777282714844,104.19999694824219,105.44999694824219,98.44000244140625,98.5999984741211,25340944
2025-05-19,104.79469299316406,105.13999938964844,107.5,104.5999984741211,105.0,12467928
2025-05-20,101.21648406982422,101.55000305175781,105.63999938964844,101.2699966430664,105.13999938964844,6749629
2025-05-21,100.71812438964844,101.05000305175781,102.16999816894531,99.30999755859375,101.6500015258789,8841631
2025-05-22,100.70816040039062,101.04000091552734,102.08000183105469,99.4000015258789,100.22000122070312,4914365
2025-05-23,100.03038787841797,100.36000061035156,101.44000244140625,99.19999694824219,101.3499984741211,5509883
2025-05-26,101.63510131835938,101.97000122070312,102.83999633789062,100.6500015258789,100.86000061035156,4996220
2025-05-27,102.39260864257812,102.7300033569336,103.3499984741211,100.94999694824219,102.4800033569336,6536574
2025-05-28,102.28296661376953,102.62000274658203,103.94999694824219,102.19999694824219,103.16000366210938,5295612
2025-05-29,101.8244857788086,102.16000366210938,103.41999816894531,101.33000183105469,103.11000061035156,6228776
2025-05-30,95.98372650146484,96.30000305175781,99.88999938964844,95.83999633789062,98.0999984741211,25301938
2025-06-02,97.30935668945312,97.62999725341797,98.69999694824219,95.11000061035156,96.1500015258789,8074090
2025-06-03,96.62162780761719,96.94000244140625,98.44999694824219,96.51000213623047,97.63999938964844,4059822
2025-06-04,98.38581085205078,98.70999908447266,99.0,96.43000030517578,97.30000305175781,7959826
2025-06-05,102.16336059570312,102.5,103.70999908447266,98.91000366210938,99.08999633789062,25588717
2025-06-06,103.38932800292969,103.7300033569336,104.41000366210938,101.80000305175781,102.62000274658203,8989554
2025-06-09,103.03050994873047,103.37000274658203,105.4000015258789,103.19999694824219,104.55000305175781,8310321
2025-06-10,103.7082748413086,104.05000305175781,105.66000366210938,103.25,103.95999908447266,7771155
2025-06-11,102.82119750976562,103.16000366210938,105.8499984741211,102.5,104.44000244140625,6772287
2025-06-12,99.63170623779297,99.95999908447266,103.5999984741211,99.5,103.5,4979404
2025-06-13,98.12666320800781,98.44999694824219,99.2699966430664,97.2699966430664,97.5,4651906
2025-06-16,98.85426330566406,99.18000030517578,99.5,96.12999725341797,98.44999694824219,4890893
2025-06-17,97.1797866821289,97.5,99.5,97.25,99.19999694824219,3587523
2025-06-18,95.7445068359375,96.05999755859375,97.91999816894531,95.5999984741211,97.44999694824219,3813325
2025-06-19,93.05338287353516,93.36000061035156,96.41000366210938,92.87999725341797,96.0,5752102
2025-06-20,96.65152740478516,96.97000122070312,97.31999969482422,93.36000061035156,93.7300033569336,8872778
2025-06-23,97.84757995605469,98.16999816894531,98.44999694824219,95.0199966430664,95.0199966430664,8736270
2025-06-24,98.1665267944336,98.48999786376953,100.25,97.76000213623047,99.19999694824219,8221479
2025-06-25,100.45897674560547,100.79000091552734,102.30000305175781,98.6500015258789,99.19999694824219,13751282
2025-06-26,99.67156982421875,100.0,101.58999633789062,99.0999984741211,101.01000213623047,6411097
2025-06-27,99.27288818359375,99.5999984741211,101.47000122070312,99.29000091552734,100.69999694824219,5910689
2025-06-30,100.1998291015625,100.52999877929688,101.4800033569336,99.5,100.20999908447266,4978388
2025-07-01,100.1200942993164,100.44999694824219,101.0199966430664,99.01000213623047,100.55000305175781,5166244
2025-07-02,98.56521606445312,98.88999938964844,100.77999877929688,98.1500015258789,100.44999694824219,4463370
2025-07-03,97.95722198486328,98.27999877929688,99.9000015258789,98.01000213623047,99.0,4183429
2025-07-04,98.12666320800781,98.44999694824219,99.4000015258789,97.5,98.30000305175781,4787509
2025-07-07,98.27616882324219,98.5999984741211,99.88999938964844,97.79000091552734,98.0,3434013
2025-07-08,98.85426330566406,99.18000030517578,100.48999786376953,97.77999877929688,98.4000015258789,5604480
2025-07-09,97.97715759277344,98.30000305175781,100.13999938964844,97.98999786376953,99.48999786376953,3528294
2025-07-10,97.28942108154297,97.61000061035156,99.22000122070312,97.25,98.69000244140625,3312767
2025-07-11,97.50869750976562,97.83000183105469,99.0999984741211,97.29000091552734,98.0,5482720
2025-07-14,97.98712158203125,98.30999755859375,98.83999633789062,96.91000366210938,98.11000061035156,4188949
2025-07-15,98.70475769042969,99.02999877929688,99.37000274658203,97.54000091552734,98.30999755859375,5790329
2025-07-16,98.75459289550781,99.08000183105469,99.75,98.16999816894531,98.25,3327655
2025-07-17,98.72469329833984,99.05000305175781,99.54000091552734,98.5,99.05000305175781,3255044
2025-07-18,98.5452880859375,98.87000274658203,99.97000122070312,97.4000015258789,99.05000305175781,5599277
2025-07-21,98.76455688476562,99.08999633789062,99.93000030517578,98.05999755859375,98.9000015258789,3676240
2025-07-22,98.68482971191406,99.01000213623047,100.5,98.6500015258789,99.80000305175781,3869091
2025-07-23,98.45558166503906,98.77999877929688,99.5999984741211,98.44000244140625,99.0,2954697
2025-07-24,98.46554565429688,98.79000091552734,99.30000305175781,97.69999694824219,98.77999877929688,3747516
2025-07-25,94.87737274169922,95.19000244140625,98.80000305175781,95.0,98.69000244140625,5008743
2025-07-28,94.31920623779297,94.62999725341797,97.08999633789062,94.4000015258789,95.19000244140625,3705271
2025-07-29,95.84418487548828,96.16000366210938,96.48999786376953,94.13999938964844,94.58999633789062,3490526
2025-07-30,96.50201416015625,96.81999969482422,97.7300033569336,96.0,96.0,3675458
2025-07-31,93.31253051757812,93.62000274658203,96.23999786376953,92.19000244140625,95.0,5324324
2025-08-01,92.04669189453125,92.3499984741211,94.5,92.0,93.19999694824219,2836340
2025-08-04,92.78426361083984,93.08999633789062,93.3499984741211,91.62000274658203,92.5199966430664,2819243
2025-08-05,93.04341125488281,93.3499984741211,94.55000305175781,92.75,93.44999694824219,3146482
2025-08-06,91.8573226928711,92.16000366210938,93.69000244140625,91.8499984741211,93.19999694824219,2243403
2025-08-07,93.0035400390625,93.30999755859375,93.58999633789062,90.70999908447266,91.98999786376953,3683887
2025-08-08,91.79751586914062,92.0999984741211,93.94000244140625,91.70999908447266,93.30000305175781,2100336
2025-08-11,92.70452880859375,93.01000213623047,94.80000305175781,91.69999694824219,92.0999984741211,5526424
2025-08-12,97.66817474365234,97.98999786376953,98.9000015258789,92.5999984741211,92.98999786376953,40276916
2025-08-13,93.14308166503906,93.44999694824219,98.97000122070312,93.19999694824219,98.5,10371223
2025-08-14,91.65797424316406,91.95999908447266,94.0,91.5999984741211,93.9000015258789,5003409
2025-08-18,92.3756103515625,92.68000030517578,93.33000183105469,91.9000015258789,92.5,4156632
2025-08-19,94.5683822631836,94.87999725341797,95.19999694824219,92.5,92.9000015258789,4174921
2025-08-20,97.24954986572266,97.56999969482422,99.0999984741211,94.9000015258789,94.9000015258789,13513219
2025-08-21,97.0302734375,97.3499984741211,99.69999694824219,97.12999725341797,97.55999755859375,8226952
2025-08-22,99.21308135986328,99.54000091552734,100.5,97.36000061035156,97.5,13565811
2025-08-25,99.04364776611328,99.37000274658203,100.33000183105469,99.0199966430664,99.94000244140625,5623889
2025-08-26,98.90410614013672,99.2300033569336,101.44999694824219,98.37000274658203,99.0,11982324
2025-08-28,95.8541488647461,96.16999816894531,100.30999755859375,95.5,99.0999984741211,7407024
2025-08-29,93.35240173339844,93.66000366210938,96.80000305175781,93.4000015258789,96.80000305175781,4893478
2025-09-01,93.82084655761719,94.12999725341797,94.54000091552734,93.36000061035156,94.19999694824219,3110425
2025-09-02,93.5816421508789,93.88999938964844,95.0,93.55000305175781,94.12999725341797,3773184
2025-09-03,93.661376953125,93.97000122070312,94.5999984741211,93.61000061035156,94.0999984741211,2858302
2025-09-04,92.02676391601562,92.33000183105469,95.0,92.0999984741211,94.44000244140625,3762609
2025-09-05,92.36564636230469,92.66999816894531,93.20999908447266,92.0,92.5,2837155
2025-09-08,92.56499481201172,92.87000274658203,93.80000305175781,92.38999938964844,92.86000061035156,2061067
2025-09-09,92.2061767578125,92.51000213623047,93.4800033569336,92.0,93.0,2710361
2025-09-10,93.0035400390625,93.30999755859375,94.19999694824219,92.69999694824219,92.70999908447266,1973797
2025-09-11,93.27265930175781,93.58000183105469,94.8499984741211,93.4000015258789,93.80000305175781,3304116
2025-09-12,92.74440002441406,93.05000305175781,94.33000183105469,92.97000122070312,93.9000015258789,2713935
2025-09-15,93.61154174804688,93.91999816894531,95.58000183105469,93.25,93.30000305175781,4224163
2025-09-16,94.14976501464844,94.45999908447266,95.55000305175781,94.19999694824219,94.6500015258789,4143342
2025-09-17,94.07999420166016,94.38999938964844,95.30999755859375,94.19999694824219,94.97000122070312,2820696
2025-09-18,93.93000030517578,93.93000030517578,95.4000015258789,93.5,94.98999786376953,3183350
2025-09-19,94.44999694824219,94.44999694824219,94.6500015258789,93.75,93.93000030517578,2911508
2025-09-22,93.81999969482422,93.81999969482422,95.4000015258789,93.69999694824219,94.5,2834523
2025-09-23,92.69999694824219,92.69999694824219,93.98999786376953,92.27999877929688,93.9000015258789,3836407
2025-09-24,92.44000244140625,92.44000244140625,93.29000091552734,92.25,92.69999694824219,2476038
2025-09-25,92.0,92.0,93.19999694824219,91.58000183105469,92.54000091552734,2712116
2025-09-26,91.05000305175781,91.05000305175781,92.30000305175781,89.94999694824219,92.0,3394960
2025-09-29,90.02999877929688,90.02999877929688,91.75,89.61000061035156,91.19999694824219,4180724
2025-09-30,90.31999969482422,90.31999969482422,91.33999633789062,90.0,90.19999694824219,2027688
2025-10-01,90.94999694824219,90.94999694824219,91.26000213623047,90.36000061035156,90.75,1981163
2025-10-03,91.47000122070312,91.47000122070312,92.16000366210938,90.87999725341797,91.33999633789062,2216867
2025-10-06,90.75,90.75,91.9000015258789,90.5999984741211,91.9000015258789,1772243
2025-10-07,90.51000213623047,90.51000213623047,91.19999694824219,90.4000015258789,90.75,1626600
2025-10-08,89.91999816894531,89.91999816894531,90.9000015258789,89.77999877929688,90.9000015258789,1852462
2025-10-09,89.87000274658203,89.87000274658203,90.55000305175781,89.66999816894531,89.93000030517578,1768701
2025-10-10,90.0999984741211,90.0999984741211,91.36000061035156,89.97000122070312,90.0,2474144
2025-10-13,90.04000091552734,90.04000091552734,90.94999694824219,89.83999633789062,90.0,2360986
2025-10-14,88.54000091552734,88.54000091552734,90.4800033569336,88.1500015258789,90.4800033569336,2874857
2025-10-15,89.3499984741211,89.3499984741211,89.80000305175781,88.81999969482422,89.16999816894531,2038480
2025-10-16,88.97000122070312,88.97000122070312,89.9000015258789,88.8499984741211,89.75,1591026
2025-10-17,90.05999755859375,90.05999755859375,91.25,87.88999938964844,89.05999755859375,6208459
2025-10-20,89.22000122070312,89.22000122070312,90.5,88.91000366210938,90.5,2026337
2025-10-21,89.79000091552734,89.79000091552734,90.18000030517578,89.41999816894531,89.55000305175781,498354
2025-10-23,89.26000213623047,89.26000213623047,90.4000015258789,89.0999984741211,90.0,2163949
2025-10-24,88.9800033569336,88.9800033569336,89.63999938964844,88.5,89.63999938964844,1908280
2025-10-27,88.06999969482422,88.06999969482422,89.22000122070312,87.94999694824219,89.13999938964844,2178603
2025-10-28,88.16000366210938,88.16000366210938,89.0999984741211,87.94000244140625,88.4800033569336,2332089
2025-10-29,88.91999816894531,88.91999816894531,90.13999938964844,88.1500015258789,88.37999725341797,4265956
2025-10-30,88.30000305175781,88.30000305175781,89.3499984741211,88.05000305175781,89.0,2461592
2025-10-31,88.02999877929688,88.02999877929688,88.38999938964844,88.0,88.30000305175781,1692629
2025-11-03,88.01000213623047,88.01000213623047,88.83000183105469,87.7699966430664,88.30000305175781,1822616
2025-11-04,87.30999755859375,87.30999755859375,88.19999694824219,87.1500015258789,88.0199966430664,1857026
2025-11-05,87.30999755859375,87.30999755859375,87.30999755859375,87.30999755859375,87.30999755859375,0
2025-11-06,85.93000030517578,85.93000030517578,87.5,85.75,87.30999755859375,2068241
2025-11-07,84.8499984741211,84.8499984741211,85.88999938964844,84.3499984741211,85.88999938964844,2376356
2025-11-10,84.2300033569336,84.2300033569336,85.4000015258789,83.23999786376953,85.2699966430664,3617159
2025-11-11,82.23999786376953,82.23999786376953,84.37999725341797,81.9000015258789,84.19999694824219,4047345
2025-11-12,82.73999786376953,82.73999786376953,83.69999694824219,82.0,82.98999786376953,3673816
2025-11-13,82.12999725341797,82.12999725341797,83.19999694824219,82.0,82.80000305175781,2306864
2025-11-14,83.44000244140625,83.44000244140625,84.12999725341797,81.9000015258789,82.3499984741211,3737752
2025-11-17,83.37999725341797,83.37999725341797,84.4000015258789,83.25,83.69000244140625,1892839
2025-11-18,82.12999725341797,82.12999725341797,83.54000091552734,82.0,83.54000091552734,2112048
2025-11-19,82.05000305175781,82.05000305175781,82.38999938964844,81.66000366210938,82.18000030517578,1936748
2025-11-20,81.83999633789062,81.83999633789062,82.43000030517578,81.69999694824219,82.29000091552734,1406556
2025-11-21,81.02999877929688,81.02999877929688,82.0,80.9000015258789,82.0,1687023
2025-11-24,79.38999938964844,79.38999938964844,81.20999908447266,78.76000213623047,81.02999877929688,2892113
2025-11-25,77.87999725341797,77.87999725341797,79.5,77.69999694824219,79.19999694824219,3148292
2025-11-26,78.56999969482422,78.56999969482422,78.83999633789062,77.80000305175781,78.05000305175781,3365715
2025-11-27,78.87999725341797,78.87999725341797,79.52999877929688,78.69999694824219,78.94000244140625,1636846
2025-11-28,77.86000061035156,77.86000061035156,78.87999725341797,77.69999694824219,78.87999725341797,1475058
2025-12-01,77.83999633789062,77.83999633789062,79.0,77.5999984741211,77.87999725341797,1842079
2025-12-02,77.37000274658203,77.37000274658203,78.88999938964844,77.0999984741211,77.87000274658203,2473058
2025-12-03,75.98999786376953,75.98999786376953,77.5199966430664,75.5,77.25,2882411
2025-12-04,75.37999725341797,75.37999725341797,76.0999984741211,75.0,76.0,2123823
2025-12-05,74.06999969482422,74.06999969482422,75.70999908447266,73.9000015258789,75.70999908447266,3153252
2025-12-08,71.23999786376953,71.23999786376953,74.0,70.69999694824219,73.70999908447266,4689166
2025-12-09,73.80000305175781,73.80000305175781,77.19999694824219,70.0,71.25,5613560
2025-12-10,73.8499984741211,73.8499984741211,74.77999877929688,73.2300033569336,73.98999786376953,2725500
2025-12-11,72.08000183105469,72.08000183105469,73.7300033569336,71.81999969482422,73.7300033569336,2841138
2025-12-12,72.30000305175781,72.30000305175781,72.87999725341797,72.0999984741211,72.29000091552734,1895347
2025-12-15,72.41999816894531,72.41999816894531,72.79000091552734,72.02999877929688,72.45999908447266,2110780
2025-12-16,72.54000091552734,72.54000091552734,72.9000015258789,72.0,72.55000305175781,2475151
2025-12-17,71.69999694824219,71.69999694824219,72.5199966430664,71.1500015258789,72.5,2155017
2025-12-18,70.37000274658203,70.37000274658203,71.69999694824219,70.0199966430664,71.69999694824219,2456145
2025-12-19,72.83999633789062,72.83999633789062,73.0,69.8499984741211,70.4000015258789,3985309
2025-12-22,72.94999694824219,72.94999694824219,73.63999938964844,72.5,73.0,2326548
2025-12-23,75.2699966430664,75.2699966430664,76.12999725341797,72.75,73.04000091552734,6909243
2025-12-24,75.0199966430664,75.0199966430664,75.75,74.48999786376953,75.48999786376953,2085817
2025-12-25,75.0199966430664,75.0199966430664,75.0199966430664,75.0199966430664,75.0199966430664,0
2025-12-26,74.13999938964844,74.13999938964844,76.19999694824219,74.0,75.33999633789062,6091168
2025-12-29,73.12000274658203,73.12000274658203,74.1500015258789,73.0,74.13999938964844,2508768
2025-12-30,73.18000030517578,73.18000030517578,73.98999786376953,72.05000305175781,73.12000274658203,2107744
2025-12-31,74.76000213623047,74.76000213623047,76.30000305175781,73.26000213623047,73.29000091552734,3727495
2026-01-01,74.73999786376953,74.73999786376953,75.5,74.5999984741211,74.94999694824219,1601702
2026-01-02,83.04000091552734,83.04000091552734,83.98999786376953,74.66999816894531,74.95999908447266,82265437
2026-01-05,87.6500015258789,87.6500015258789,88.80000305175781,83.80000305175781,84.0,101751319
2026-01-06,84.36000061035156,84.36000061035156,87.37999725341797,83.5999984741211,87.37999725341797,20012455
2026-01-07,83.01000213623047,83.01000213623047,84.37999725341797,82.19999694824219,84.29000091552734,6922260
2026-01-08,80.12000274658203,80.12000274658203,83.58999633789062,79.1500015258789,82.69000244140625,7005736
2026-01-09,78.12999725341797,78.12999725341797,80.30999755859375,77.80000305175781,79.98999786376953,6961354
2026-01-12,80.52999877929688,80.52999877929688,81.0,76.01000213623047,78.0,8728718
2026-01-13,79.41999816894531,79.41999816894531,81.37999725341797,79.05000305175781,80.52999877929688,7059809
2026-01-14,78.70999908447266,78.70999908447266,79.56999969482422,78.22000122070312,79.41000366210938,3672850
2026-01-15,78.70999908447266,78.70999908447266,78.70999908447266,78.70999908447266,78.70999908447266,0
2026-01-16,76.47000122070312,76.47000122070312,79.30000305175781,75.1500015258789,78.9000015258789,8676362
