date_,adj close_itc.ns,close_itc.ns,high_itc.ns,low_itc.ns,open_itc.ns,volume_itc.ns
2024-11-01,456.37237548828125,472.1173400878906,473.8505859375,471.1544189453125,472.7913818359375,1517892
2024-11-04,451.0667724609375,466.62872314453125,475.1505126953125,461.7659912109375,475.1505126953125,8754385
2024-11-05,446.97125244140625,462.39190673828125,467.0620422363281,459.2624206542969,465.0399169921875,7610046
2024-11-06,447.8089599609375,463.2585144042969,466.4361572265625,460.27349853515625,462.39190673828125,11749720
2024-11-07,444.8304138183594,460.17718505859375,464.7991943359375,458.4439392089844,463.8844299316406,9267980
2024-11-08,444.9700012207031,460.3216247558594,462.87335205078125,456.99957275390625,460.17718505859375,6325023
2024-11-11,443.9461364746094,459.2624206542969,463.6436767578125,456.51812744140625,460.3216247558594,5700343
2024-11-12,440.1298828125,455.3144836425781,460.225341796875,453.6775207519531,459.8883361816406,5236095
2024-11-13,439.52484130859375,454.6885681152344,457.0958557128906,450.88507080078125,452.6183166503906,11548660
2024-11-14,433.70733642578125,448.67034912109375,455.4107666015625,445.1075744628906,453.7256774902344,12087836
2024-11-18,434.26580810546875,449.24810791015625,450.4517517089844,444.8668518066406,448.718505859375,8448573
2024-11-19,435.0104675292969,450.0184326171875,456.18109130859375,448.959228515625,450.64434814453125,7121472
2024-11-21,425.5162658691406,440.19671630859375,446.8408203125,438.5115966796875,443.9039306640625,20313155
2024-11-22,441.8052978515625,457.0477294921875,458.8291015625,438.6078796386719,439.28192138671875,20214206
2024-11-25,443.8065185546875,459.11798095703125,464.3177185058594,454.88116455078125,461.23638916015625,14427013
2024-11-26,443.9927062988281,459.3105773925781,464.75103759765625,456.51812744140625,462.1993103027344,6791715
2024-11-27,443.9461364746094,459.2624206542969,462.2956237792969,455.45892333984375,459.7920227050781,7339184
2024-11-28,442.03802490234375,457.2884521484375,465.8583984375,453.0997619628906,459.3105773925781,14967609
2024-11-29,443.760009765625,459.0698547363281,461.1401062011719,455.07373046875,455.6514892578125,8668142
2024-12-02,444.1788635253906,459.5031433105469,461.5252685546875,455.8440856933594,458.34765625,5689595
2024-12-03,439.8506164550781,455.0256042480469,455.8440856933594,445.5890197753906,448.718505859375,23073942
2024-12-04,434.7777404785156,449.7777099609375,460.466064453125,449.1036682128906,456.8070068359375,13957078
2024-12-05,435.1500549316406,450.1628723144531,455.2181701660156,445.3482971191406,450.2110290527344,27432375
2024-12-06,438.5474853515625,453.6775207519531,457.33660888671875,450.35546875,452.5701599121094,7842234
2024-12-09,432.7765197753906,447.7074279785156,454.4960021972656,445.7816162109375,454.0145263671875,12154116
2024-12-10,433.2419128417969,448.18890380859375,449.1518249511719,445.444580078125,448.0926208496094,9163636
2024-12-11,433.0557556152344,447.9963073730469,450.8369140625,447.4667053222656,449.8739929199219,7005617
2024-12-12,428.7275390625,443.5187683105469,450.54803466796875,442.1225280761719,448.237060546875,13380617
2024-12-13,437.4770812988281,452.5701599121094,456.8070068359375,434.9006652832031,442.9410095214844,32976794
2024-12-16,437.5701599121094,452.66644287109375,456.8070068359375,450.64434814453125,452.8108825683594,9354160
2024-12-17,437.0582275390625,452.1368408203125,458.1550598144531,445.8778991699219,452.5701599121094,20608409
2024-12-18,437.9424743652344,453.0516357421875,456.229248046875,449.5851135253906,455.1700439453125,12841386
2024-12-19,434.26580810546875,449.24810791015625,456.75885009765625,448.0444641113281,451.60723876953125,15161531
2024-12-20,432.497314453125,447.4185791015625,450.11474609375,442.2669677734375,449.199951171875,20231570
2024-12-23,441.4330139160156,456.6625671386719,459.984619140625,450.2591552734375,453.7256774902344,19562956
2024-12-24,445.34234619140625,460.706787109375,462.4400329589844,455.12188720703125,457.2884521484375,12009880
2024-12-26,443.9461364746094,459.2624206542969,463.980712890625,458.34765625,462.7289123535156,9188830
2024-12-27,445.48199462890625,460.8512268066406,464.02886962890625,458.34765625,461.9585876464844,16906420
2024-12-30,443.9927062988281,459.3105773925781,463.5955505371094,458.34765625,462.9215087890625,13578360
2024-12-31,450.1825256347656,465.7139587402344,466.6768798828125,456.951416015625,460.706787109375,13787501
2025-01-01,450.4617919921875,466.0028381347656,468.7952880859375,464.26959228515625,467.976806640625,18931186
2025-01-02,455.2088623046875,470.9136962890625,471.8284606933594,464.4140319824219,467.3509216308594,27131131
2025-01-03,448.2743835449219,463.739990234375,472.7913818359375,462.05487060546875,472.0691833496094,38500784
2025-01-06,427.88775634765625,442.6499938964844,461.75,441.25,455.6000061035156,22009958
2025-01-07,426.38946533203125,441.1000061035156,447.6000061035156,440.1499938964844,445.5,14294780
2025-01-08,434.5576171875,449.54998779296875,452.04998779296875,437.1000061035156,443.0,13482926
2025-01-09,435.08929443359375,450.1000061035156,460.6499938964844,446.04998779296875,449.3999938964844,19732649
2025-01-10,430.0627136230469,444.8999938964844,452.0,442.5,449.95001220703125,9145729
2025-01-13,424.4078063964844,439.04998779296875,444.0,435.0,435.0,17799607
2025-01-14,422.0395202636719,436.6000061035156,441.5,435.8500061035156,441.0,18048459
2025-01-15,422.7645263671875,437.3500061035156,441.79998779296875,435.3500061035156,436.6000061035156,9786805
2025-01-16,418.41455078125,432.8500061035156,439.45001220703125,431.1000061035156,438.04998779296875,15774070
2025-01-17,425.51947021484375,440.20001220703125,441.79998779296875,432.5,433.0,11270061
2025-01-20,423.10284423828125,437.70001220703125,441.20001220703125,436.0,439.0,8742771
2025-01-21,422.95782470703125,437.54998779296875,447.0,435.25,438.0,15686500
2025-01-22,422.4261779785156,437.0,441.95001220703125,436.54998779296875,439.8999938964844,9619648
2025-01-23,425.51947021484375,440.20001220703125,441.8500061035156,434.1000061035156,435.0,8888248
2025-01-24,426.8727722167969,441.6000061035156,445.0,439.04998779296875,439.3999938964844,9665384
2025-01-27,425.42279052734375,440.1000061035156,445.0,436.54998779296875,440.79998779296875,10480203
2025-01-28,420.9278869628906,435.45001220703125,441.79998779296875,434.5,440.0,20813072
2025-01-29,418.89788818359375,433.3500061035156,437.5,430.1000061035156,435.95001220703125,15158510
2025-01-30,421.65289306640625,436.20001220703125,438.0,431.45001220703125,433.0,22496695
2025-01-31,432.5760192871094,447.5,448.20001220703125,435.1000061035156,436.5,13546181
2025-02-01,447.1240539550781,462.54998779296875,471.5,439.54998779296875,448.0,30393007
2025-02-03,439.19757080078125,454.3500061035156,465.20001220703125,452.29998779296875,462.0,16991730
2025-02-04,439.9708557128906,455.1499938964844,460.3500061035156,448.75,458.0,18923681
2025-02-05,433.2043151855469,448.1499938964844,455.8500061035156,446.5,455.1499938964844,12836283
2025-02-06,426.38946533203125,441.1000061035156,450.0,438.20001220703125,450.0,17469129
2025-02-07,416.48126220703125,430.8500061035156,445.5,428.3999938964844,440.0,18875982
2025-02-10,412.9530029296875,427.20001220703125,433.29998779296875,426.5,427.0,12227140
2025-02-11,404.34979248046875,418.29998779296875,430.54998779296875,417.5,428.79998779296875,14288751
2025-02-12,402.48419189453125,409.8999938964844,413.79998779296875,407.6000061035156,413.1499938964844,13884574
2025-02-13,402.287841796875,409.70001220703125,413.95001220703125,409.0,409.95001220703125,12989029
2025-02-14,402.8278503417969,410.25,416.20001220703125,408.3999938964844,411.75,14124236
2025-02-17,401.2077331542969,408.6000061035156,411.3999938964844,406.75,409.79998779296875,11975265
2025-02-18,397.9183349609375,405.25,410.8500061035156,404.0,408.0,12998403
2025-02-19,399.0475158691406,406.3999938964844,408.79998779296875,404.5,404.79998779296875,7079032
2025-02-20,394.7762145996094,402.04998779296875,403.8999938964844,396.20001220703125,399.95001220703125,15355585
2025-02-21,393.6470031738281,400.8999938964844,403.25,399.20001220703125,402.04998779296875,8240986
2025-02-24,394.6289367675781,401.8999938964844,403.3999938964844,398.75,400.0,7037625
2025-02-25,397.52557373046875,404.8500061035156,407.0,400.5,402.0,15760891
2025-02-27,394.3343505859375,401.6000061035156,406.5,399.5,404.8500061035156,19051003
2025-02-28,387.853759765625,395.0,402.5,392.20001220703125,399.0,31954776
2025-03-03,390.25946044921875,397.45001220703125,399.0,391.20001220703125,395.95001220703125,10702826
2025-03-04,387.70648193359375,394.8500061035156,397.20001220703125,392.8500061035156,395.3999938964844,13404774
2025-03-05,397.721923828125,405.04998779296875,412.75,394.5,394.5,15665018
