date_,adj close_chalet.ns,close_chalet.ns,high_chalet.ns,low_chalet.ns,open_chalet.ns,volume_chalet.ns
2025-04-29,813.0492553710938,813.9500122070312,830.8499755859375,813.0,814.5999755859375,61963
2025-04-30,790.674072265625,791.5499877929688,819.0,785.0,814.4000244140625,101059
2025-05-02,799.1646118164062,800.0499877929688,810.7999877929688,780.0,786.2999877929688,485378
2025-05-05,823.337890625,824.25,833.0,804.7999877929688,811.4000244140625,119921
2025-05-06,807.055908203125,807.9500122070312,830.0,802.2000122070312,828.5999755859375,169221
2025-05-07,809.852783203125,810.75,828.0,785.0,788.5499877929688,115594
2025-05-08,799.2145385742188,800.0999755859375,828.0999755859375,790.5499877929688,810.75,62566
2025-05-09,797.5164794921875,798.4000244140625,802.75,768.4000244140625,793.0,270874
2025-05-12,868.9873046875,869.9500122070312,875.0499877929688,811.1500244140625,822.0,427793
2025-05-13,873.8319091796875,874.7999877929688,897.9500122070312,846.4000244140625,885.9000244140625,984507
2025-05-14,918.2826538085938,919.2999877929688,936.6500244140625,866.7999877929688,874.0,796109
2025-05-15,912.6889038085938,913.7000122070312,928.0,900.2000122070312,921.9000244140625,278404
2025-05-16,901.90087890625,902.9000244140625,917.0999755859375,895.3499755859375,911.0,196423
2025-05-19,917.8331298828125,918.8499755859375,928.0,887.0499877929688,902.0,217819
2025-05-20,894.4591064453125,895.4500122070312,929.0,890.5999755859375,924.4500122070312,83373
2025-05-21,888.4657592773438,889.4500122070312,905.75,882.0,890.1500244140625,107120
2025-05-22,886.4679565429688,887.4500122070312,897.7999877929688,877.0,881.0,72319
2025-05-23,887.3169555664062,888.2999877929688,897.5499877929688,880.0,885.2000122070312,41355
2025-05-26,913.2882080078125,914.2999877929688,916.9500122070312,890.1500244140625,893.5999755859375,170484
2025-05-27,919.68115234375,920.7000122070312,922.9500122070312,906.0,920.0,160383
2025-05-28,937.711181640625,938.75,951.9000244140625,908.2999877929688,925.2000122070312,157574
2025-05-29,933.2660522460938,934.2999877929688,943.7000122070312,920.2999877929688,939.4500122070312,299925
2025-05-30,916.6844482421875,917.7000122070312,935.3499755859375,913.0,933.0499877929688,236808
2025-06-02,919.7310791015625,920.75,938.7000122070312,915.7000122070312,917.9000244140625,135567
2025-06-03,911.4402465820312,912.4500122070312,930.2000122070312,910.5499877929688,928.0,34072
2025-06-04,916.0850830078125,917.0999755859375,927.0,912.0499877929688,917.2999877929688,49264
2025-06-05,916.5346069335938,917.5499877929688,925.4000244140625,910.5499877929688,918.0499877929688,71428
2025-06-06,919.8309326171875,920.8499755859375,941.7999877929688,915.6500244140625,922.4000244140625,182922
2025-06-09,925.6744995117188,926.7000122070312,932.0,922.0499877929688,923.7000122070312,59994
2025-06-10,912.0895385742188,913.0999755859375,932.8499755859375,910.6500244140625,932.4000244140625,65862
2025-06-11,911.140625,912.1500244140625,922.0,896.5999755859375,910.5,72917
2025-06-12,886.3680419921875,887.3499755859375,915.6500244140625,885.5499877929688,912.0,66995
2025-06-13,876.1793823242188,877.1500244140625,894.8499755859375,857.4000244140625,857.4000244140625,94135
2025-06-16,888.8153076171875,889.7999877929688,893.4000244140625,868.0499877929688,870.2999877929688,83306
2025-06-17,896.9063720703125,897.9000244140625,904.6500244140625,882.0,885.2999877929688,66299
2025-06-18,902.9996337890625,904.0,909.0,883.5499877929688,895.0,42819
2025-06-19,888.4657592773438,889.4500122070312,909.0,883.2999877929688,903.2999877929688,52261
2025-06-20,896.5567626953125,897.5499877929688,899.8499755859375,877.5499877929688,889.0,40022
2025-06-23,886.6177368164062,887.5999755859375,898.4500122070312,885.0,895.0,43376
2025-06-24,901.0517578125,902.0499877929688,914.8499755859375,889.0,889.0,88428
2025-06-25,917.683349609375,918.7000122070312,921.4500122070312,897.5999755859375,903.2000122070312,72818
2025-06-26,915.4358520507812,916.4500122070312,927.5,906.9000244140625,919.5,61970
2025-06-27,915.2860107421875,916.2999877929688,921.2999877929688,907.2000122070312,915.5999755859375,203934
2025-06-30,920.5302124023438,921.5499877929688,924.6500244140625,905.6500244140625,916.2999877929688,42929
2025-07-01,903.399169921875,904.4000244140625,929.0,900.7000122070312,921.4000244140625,430613
2025-07-02,898.9041748046875,899.9000244140625,914.8499755859375,885.0,902.5,71312
2025-07-03,885.9185791015625,886.9000244140625,901.6500244140625,882.6500244140625,897.0,110903
2025-07-04,886.3680419921875,887.3499755859375,902.2000122070312,882.5,889.8499755859375,263681
2025-07-07,871.9840087890625,872.9500122070312,898.8499755859375,870.0999755859375,889.0,111397
2025-07-08,858.3490600585938,859.2999877929688,887.5999755859375,845.0,875.0,360799
2025-07-09,869.9862060546875,870.9500122070312,876.4500122070312,857.4000244140625,863.0,69629
2025-07-10,869.6365356445312,870.5999755859375,885.5,867.3499755859375,872.3499755859375,78615
2025-07-11,857.150390625,858.0999755859375,880.0,855.0,870.0,117649
2025-07-14,866.9395751953125,867.9000244140625,875.0,855.2000122070312,855.2000122070312,53973
2025-07-15,897.7055053710938,898.7000122070312,906.9000244140625,866.0,866.0,277216
2025-07-16,889.01513671875,890.0,906.0,887.1500244140625,898.7000122070312,399656
2025-07-17,921.2294311523438,922.25,934.7999877929688,894.7999877929688,895.7999877929688,894814
2025-07-18,929.5701293945312,930.5999755859375,935.4000244140625,919.0,922.25,168614
2025-07-21,931.1683959960938,932.2000122070312,933.9500122070312,919.8499755859375,933.9500122070312,73933
2025-07-22,922.5279541015625,923.5499877929688,949.5999755859375,916.3499755859375,932.2000122070312,93529
2025-07-23,932.5169067382812,933.5499877929688,939.8499755859375,903.4000244140625,919.9500122070312,374528
2025-07-24,941.556884765625,942.5999755859375,953.8499755859375,935.3499755859375,939.8499755859375,204852
2025-07-25,918.4325561523438,919.4500122070312,944.4000244140625,913.2999877929688,940.5,55264
2025-07-28,897.4557495117188,898.4500122070312,929.8499755859375,895.8499755859375,919.4500122070312,92587
2025-07-29,899.053955078125,900.0499877929688,909.2999877929688,891.0499877929688,898.4500122070312,46214
2025-07-30,894.1094360351562,895.0999755859375,908.1500244140625,889.0,900.0,269829
2025-07-31,908.8431396484375,909.8499755859375,918.25,883.5999755859375,894.9000244140625,89183
2025-08-01,889.3646850585938,890.3499755859375,1082.0,863.5499877929688,1001.0499877929688,9118454
2025-08-04,896.7565307617188,897.75,937.0,890.0999755859375,906.0,2369898
2025-08-05,873.082763671875,874.0499877929688,900.0499877929688,870.1500244140625,898.5999755859375,981869
2025-08-06,869.1370849609375,870.0999755859375,888.7000122070312,849.0999755859375,878.0,520968
2025-08-07,876.3790893554688,877.3499755859375,882.5499877929688,855.3499755859375,865.0,408094
2025-08-08,867.2891845703125,868.25,885.0,863.0,880.0,189859
2025-08-11,868.7875366210938,869.75,879.7000122070312,865.2999877929688,870.7000122070312,166354
2025-08-12,874.481201171875,875.4500122070312,886.8499755859375,869.5,871.5999755859375,119393
2025-08-13,894.7088012695312,895.7000122070312,902.0,875.4500122070312,882.0,254507
2025-08-14,931.967529296875,933.0,938.0,896.5499877929688,901.0,855879
2025-08-18,959.5369262695312,960.5999755859375,970.0,925.4500122070312,935.0499877929688,1048763
2025-08-19,955.3416748046875,956.4000244140625,968.9500122070312,946.0999755859375,959.2999877929688,235385
2025-08-20,996.8955688476562,998.0,1020.5,955.0,955.0,1537940
2025-08-21,1022.4672241210938,1023.5999755859375,1026.949951171875,1001.0,1003.5999755859375,479835
2025-08-22,1018.3218383789062,1019.4500122070312,1034.0,1012.9500122070312,1023.5999755859375,264182
2025-08-25,1031.607177734375,1032.75,1050.25,1011.2999877929688,1026.4000244140625,589846
2025-08-26,1006.0355224609375,1007.1500244140625,1035.949951171875,1002.0,1031.699951171875,220139
2025-08-28,1016.5737915039062,1017.7000122070312,1035.0,985.25,1005.0,258220
2025-08-29,1009.1819458007812,1010.2999877929688,1035.0,1004.5,1015.75,147054
2025-09-01,1018.5715942382812,1019.7000122070312,1023.9000244140625,998.4000244140625,1014.9000244140625,127762
2025-09-02,1002.9888305664062,1004.0999755859375,1024.4000244140625,978.0,1020.0,259055
2025-09-03,1022.7669677734375,1023.9000244140625,1039.9000244140625,1005.0,1005.7999877929688,220418
2025-09-04,1013.9766235351562,1015.0999755859375,1045.0,1004.0999755859375,1045.0,218432
2025-09-05,1019.770263671875,1020.9000244140625,1032.5999755859375,1011.0999755859375,1011.0999755859375,82212
2025-09-08,1027.861328125,1029.0,1033.9000244140625,1007.0999755859375,1020.9000244140625,106539
2025-09-09,1028.660400390625,1029.800048828125,1048.0,999.0,1029.0,400268
2025-09-10,1039.1488037109375,1040.300048828125,1050.0,1029.9000244140625,1030.0999755859375,214318
2025-09-11,1016.274169921875,1017.4000244140625,1054.0,1011.0,1042.0,226084
2025-09-12,1020.6692504882812,1021.7999877929688,1034.800048828125,1019.0,1023.4000244140625,128721
2025-09-15,1049.3375244140625,1050.5,1059.0,1020.7999877929688,1028.800048828125,216052
2025-09-16,1063.421875,1064.5999755859375,1070.0,1037.300048828125,1069.9000244140625,425558
2025-09-17,1060.9246826171875,1062.0999755859375,1070.0999755859375,1048.0,1070.0,138892
2025-09-18,1054.6317138671875,1055.800048828125,1069.5999755859375,1050.0,1062.0999755859375,104864
2025-09-19,1028.7603759765625,1029.9000244140625,1055.800048828125,1017.4000244140625,1050.300048828125,223143
2025-09-22,1008.6824951171875,1009.7999877929688,1037.300048828125,1005.5999755859375,1035.300048828125,126309
2025-09-23,1023.965576171875,1025.0999755859375,1028.5999755859375,1006.0,1015.7999877929688,155343
2025-09-24,1010.7802124023438,1011.9000244140625,1031.0999755859375,1008.4000244140625,1023.0,206021
2025-09-25,994.4982299804688,995.5999755859375,1019.0999755859375,990.0,1018.0,99925
2025-09-26,955.3416748046875,956.4000244140625,993.4000244140625,952.0,990.0,333567
2025-09-29,955.4415283203125,956.5,969.7000122070312,939.9000244140625,952.0999755859375,195099
2025-09-30,950.1473999023438,951.2000122070312,972.5,940.4000244140625,940.4000244140625,318530
2025-10-01,956.7400512695312,957.7999877929688,993.0,935.7999877929688,947.0,132674
2025-10-03,970.4249267578125,971.5,989.4500122070312,948.3499755859375,961.0,118790
2025-10-06,967.1785278320312,968.25,975.5,958.0,971.5,86165
2025-10-07,969.775634765625,970.8499755859375,973.9500122070312,953.6500244140625,965.2999877929688,111945
2025-10-08,943.9542236328125,945.0,970.7999877929688,941.0,970.7999877929688,80135
2025-10-09,940.1085205078125,941.1500244140625,954.7000122070312,927.1500244140625,948.0,144797
2025-10-10,951.9453735351562,953.0,968.0999755859375,941.1500244140625,941.5,141977
2025-10-13,929.170654296875,930.2000122070312,954.9500122070312,922.0,953.0,191342
2025-10-14,909.392578125,910.4000244140625,934.7999877929688,905.2999877929688,930.2000122070312,184705
2025-10-15,934.7144775390625,935.75,939.7000122070312,905.0,910.4000244140625,164005
2025-10-16,968.8267211914062,969.9000244140625,973.0,943.0499877929688,945.0,261023
2025-10-17,974.919921875,976.0,989.0,962.0,970.0,238441
2025-10-20,951.645751953125,952.7000122070312,979.7999877929688,945.9000244140625,976.0,135983
2025-10-21,947.300537109375,948.3499755859375,968.7000122070312,941.2999877929688,958.0,54655
2025-10-23,948.5491333007812,949.5999755859375,957.2000122070312,932.4500122070312,948.9500122070312,370258
2025-10-24,940.2083740234375,941.25,957.9000244140625,935.1500244140625,953.4000244140625,73807
2025-10-27,944.3538208007812,945.4000244140625,950.0,933.5499877929688,937.0,65699
2025-10-28,929.4203491210938,930.4500122070312,946.5499877929688,923.0,945.4000244140625,132585
2025-10-29,949.6978759765625,950.75,954.0999755859375,927.7000122070312,938.0,102269
2025-10-30,964.4815063476562,965.5499877929688,967.7000122070312,948.6500244140625,955.0,81508
2025-10-31,948.698974609375,949.75,977.7000122070312,939.8499755859375,970.5999755859375,148351
2025-11-03,957.1396484375,958.2000122070312,970.0,946.0,946.0,91856
2025-11-04,961.0852661132812,962.1500244140625,970.0499877929688,950.25,964.9000244140625,307616
2025-11-05,961.0852661132812,962.1500244140625,962.1500244140625,962.1500244140625,962.1500244140625,0
2025-11-06,928.121826171875,929.1500244140625,959.9000244140625,910.2000122070312,959.9000244140625,494236
2025-11-07,914.8364868164062,915.8499755859375,925.5499877929688,907.0,925.0,265422
2025-11-10,902.6500244140625,903.6500244140625,909.0999755859375,891.8499755859375,900.5,165872
2025-11-11,892.8499755859375,892.8499755859375,905.4000244140625,889.4500122070312,900.0,306963
2025-11-12,907.0999755859375,907.0999755859375,917.7999877929688,892.7000122070312,892.8499755859375,125837
2025-11-13,888.4000244140625,888.4000244140625,908.2999877929688,886.4000244140625,907.0999755859375,162451
2025-11-14,884.0499877929688,884.0499877929688,890.5,879.0,888.5,148963
2025-11-17,870.9500122070312,870.9500122070312,886.7999877929688,869.0499877929688,883.0,103085
2025-11-18,875.3499755859375,875.3499755859375,884.0,863.2999877929688,873.9000244140625,83142
2025-11-19,885.9500122070312,885.9500122070312,890.5,875.0,875.2000122070312,76250
2025-11-20,899.9000244140625,899.9000244140625,901.0,883.4500122070312,889.9000244140625,149232
2025-11-21,896.7999877929688,896.7999877929688,905.0,883.3499755859375,904.5499877929688,115786
2025-11-24,882.2999877929688,882.2999877929688,908.0,875.6500244140625,904.0,72160
2025-11-25,881.9000244140625,881.9000244140625,886.8499755859375,875.0,880.0,25586
2025-11-26,876.7000122070312,876.7000122070312,889.6500244140625,872.5,889.6500244140625,70685
2025-11-27,896.0499877929688,896.0499877929688,900.0,875.4500122070312,876.7000122070312,97368
2025-11-28,886.4000244140625,886.4000244140625,904.0,882.0999755859375,902.0,260322
2025-12-01,897.0999755859375,897.0999755859375,903.0,887.0499877929688,894.4000244140625,73623
2025-12-02,879.9500122070312,879.9500122070312,901.5,876.2000122070312,900.0,135127
2025-12-03,911.2000122070312,911.2000122070312,919.0,889.0499877929688,899.0,1040839
2025-12-04,897.0,897.0,915.4500122070312,891.25,912.0,103979
2025-12-05,898.4500122070312,898.4500122070312,909.7000122070312,886.25,904.0,110517
2025-12-08,892.5499877929688,892.5499877929688,898.0,888.5999755859375,898.0,125332
2025-12-09,879.2000122070312,879.2000122070312,893.5999755859375,871.0999755859375,890.0,396340
2025-12-10,884.9500122070312,884.9500122070312,891.9000244140625,878.0,879.25,93615
2025-12-11,885.5499877929688,885.5499877929688,896.5999755859375,867.7000122070312,884.9500122070312,141831
2025-12-12,900.2000122070312,900.2000122070312,903.0499877929688,884.2999877929688,888.7000122070312,60768
2025-12-15,894.4000244140625,894.4000244140625,901.9500122070312,881.5,900.0,88509
2025-12-16,878.6500244140625,878.6500244140625,892.9000244140625,870.0,891.0,125824
2025-12-17,866.4500122070312,866.4500122070312,884.0,864.0,879.9500122070312,73194
2025-12-18,856.5499877929688,856.5499877929688,870.0,851.0,870.0,179149
2025-12-19,871.0999755859375,871.0999755859375,876.5999755859375,856.3499755859375,860.0,54251
2025-12-22,865.7000122070312,865.7000122070312,875.7000122070312,862.3499755859375,873.0499877929688,95055
2025-12-23,886.1500244140625,886.1500244140625,904.0,865.5,871.0,296869
2025-12-24,873.0499877929688,873.0499877929688,890.2999877929688,867.0,886.1500244140625,97681
2025-12-26,866.5499877929688,866.5499877929688,875.7000122070312,865.0,869.5,63260
2025-12-29,871.4000244140625,871.4000244140625,875.0999755859375,857.0,865.0499877929688,108036
2025-12-30,864.5499877929688,864.5499877929688,871.7999877929688,858.0,868.0499877929688,137645
2025-12-31,870.5499877929688,870.5499877929688,880.5,860.8499755859375,864.0,447614
2026-01-01,899.7000122070312,899.7000122070312,902.5,871.8499755859375,876.0,648535
2026-01-02,902.5,902.5,914.0,891.0499877929688,899.0,298116
2026-01-05,874.5999755859375,874.5999755859375,902.4000244140625,872.0999755859375,902.3499755859375,191187
2026-01-06,870.9500122070312,870.9500122070312,879.2000122070312,867.4500122070312,876.0,283382
2026-01-07,878.9000244140625,878.9000244140625,897.9000244140625,860.0,872.7999877929688,351713
2026-01-08,874.0,874.0,884.5999755859375,865.4000244140625,874.9000244140625,77671
2026-01-09,870.9500122070312,870.9500122070312,888.0,864.3499755859375,870.0,61135
2026-01-12,862.0999755859375,862.0999755859375,868.25,851.0,865.5,74332
2026-01-13,874.5,874.5,883.4000244140625,862.9500122070312,862.9500122070312,69047
2026-01-14,881.8499755859375,881.8499755859375,886.2999877929688,865.2999877929688,865.2999877929688,110118
2026-01-16,877.2999877929688,877.2999877929688,892.0,871.2999877929688,877.25,408832
