date_,adj close_aptus.ns,close_aptus.ns,high_aptus.ns,low_aptus.ns,open_aptus.ns,volume_aptus.ns
2025-04-17,318.5576171875,323.20001220703125,323.8500061035156,318.0,321.3999938964844,508659
2025-04-21,329.399658203125,334.20001220703125,336.04998779296875,322.3500061035156,325.04998779296875,1963865
2025-04-22,332.2579650878906,337.1000061035156,341.79998779296875,328.95001220703125,335.0,1061947
2025-04-23,331.420166015625,336.25,340.8500061035156,331.6000061035156,340.8500061035156,864771
2025-04-24,328.06903076171875,332.8500061035156,339.70001220703125,332.1000061035156,339.0,283188
2025-04-25,322.00738525390625,326.70001220703125,336.20001220703125,323.3999938964844,332.95001220703125,645116
2025-04-28,322.00738525390625,326.70001220703125,333.1499938964844,324.75,326.70001220703125,345131
2025-04-29,323.73223876953125,328.45001220703125,331.3999938964844,327.0,328.29998779296875,360050
2025-04-30,314.0729675292969,318.6499938964844,329.8999938964844,317.29998779296875,328.45001220703125,482590
2025-05-02,315.2064514160156,319.79998779296875,323.6000061035156,314.20001220703125,318.95001220703125,344568
2025-05-05,320.4796142578125,325.1499938964844,329.0,318.3999938964844,324.0,623318
2025-05-06,312.8409423828125,317.3999938964844,329.25,316.1000061035156,328.0,269475
2025-05-07,315.6007080078125,320.20001220703125,325.3500061035156,312.6000061035156,314.95001220703125,616197
2025-05-08,320.1839294433594,324.8500061035156,331.8500061035156,317.5,321.29998779296875,1134315
2025-05-09,310.47540283203125,315.0,320.0,314.1000061035156,314.8500061035156,533054
2025-05-12,317.62127685546875,322.25,326.95001220703125,321.1000061035156,325.0,727776
2025-05-13,315.4035949707031,320.0,323.04998779296875,317.20001220703125,322.1000061035156,450196
2025-05-14,317.177734375,321.79998779296875,324.0,316.95001220703125,323.45001220703125,456387
2025-05-15,322.84515380859375,327.54998779296875,329.3999938964844,320.8999938964844,324.45001220703125,1321288
2025-05-16,324.583251953125,326.79998779296875,328.0,322.54998779296875,324.5,633664
2025-05-19,327.6622314453125,329.8999938964844,335.3500061035156,325.6000061035156,330.8500061035156,1010507
2025-05-20,325.57647705078125,327.79998779296875,332.70001220703125,325.0,331.70001220703125,404536
2025-05-21,328.1588439941406,330.3999938964844,333.79998779296875,327.04998779296875,328.79998779296875,533400
2025-05-22,334.366455078125,336.6499938964844,341.0,326.1000061035156,330.3999938964844,649879
2025-05-23,333.3235778808594,335.6000061035156,340.75,333.1499938964844,338.8999938964844,687779
2025-05-26,341.8155822753906,344.1499938964844,348.79998779296875,335.5,335.5,900306
2025-05-27,340.92169189453125,343.25,348.1000061035156,341.1000061035156,344.5,476810
2025-05-28,337.89239501953125,340.20001220703125,348.25,339.20001220703125,347.5,538590
2025-05-29,331.0391845703125,333.29998779296875,340.45001220703125,332.25,340.45001220703125,421777
2025-05-30,338.3393249511719,340.6499938964844,343.6000061035156,329.5,333.8999938964844,912686
2025-06-02,334.21746826171875,336.5,340.6000061035156,333.0,339.0,400029
2025-06-03,304.9175720214844,307.0,333.1499938964844,305.5,315.0,90796820
2025-06-04,305.61285400390625,307.70001220703125,312.8999938964844,306.6000061035156,308.5,4323361
2025-06-05,305.26519775390625,307.3500061035156,309.95001220703125,303.54998779296875,309.95001220703125,2896217
2025-06-06,314.45245361328125,316.6000061035156,319.0,305.5,307.3500061035156,5270856
2025-06-09,326.17242431640625,328.3999938964844,329.79998779296875,320.04998779296875,322.5,6249316
2025-06-10,327.9602355957031,330.20001220703125,334.20001220703125,326.25,330.3500061035156,2497914
2025-06-11,321.95123291015625,324.1499938964844,332.20001220703125,320.79998779296875,330.29998779296875,1798199
2025-06-12,318.1770324707031,320.3500061035156,327.29998779296875,318.1000061035156,324.8999938964844,2204902
2025-06-13,317.4817810058594,319.6499938964844,320.0,312.5,314.1499938964844,1291088
2025-06-16,319.3688659667969,321.54998779296875,324.45001220703125,312.3500061035156,319.8999938964844,898331
2025-06-17,315.84295654296875,318.0,323.45001220703125,315.5,322.70001220703125,707434
2025-06-18,315.04840087890625,317.20001220703125,323.0,316.20001220703125,317.0,1180725
2025-06-19,308.4931640625,310.6000061035156,319.0,308.70001220703125,318.5,902298
2025-06-20,312.76397705078125,314.8999938964844,318.1000061035156,310.0,310.1000061035156,2930593
2025-06-23,312.118408203125,314.25,315.0,309.5,310.1000061035156,611109
2025-06-24,321.2063293457031,323.3999938964844,324.70001220703125,315.1499938964844,317.5,2038933
2025-06-25,320.4117736816406,322.6000061035156,326.6499938964844,320.0,325.0,1265109
2025-06-26,318.524658203125,320.70001220703125,324.8500061035156,316.54998779296875,324.3999938964844,923521
2025-06-27,316.587890625,318.75,322.79998779296875,317.0,322.79998779296875,743915
2025-06-30,321.75262451171875,323.95001220703125,326.0,318.20001220703125,321.79998779296875,2411287
2025-07-01,318.1273498535156,320.29998779296875,324.95001220703125,319.3999938964844,324.0,2145619
2025-07-02,320.90838623046875,323.1000061035156,324.3999938964844,319.20001220703125,321.0,886219
2025-07-03,319.865478515625,322.04998779296875,324.0,320.29998779296875,323.79998779296875,394592
2025-07-04,320.46142578125,322.6499938964844,323.5,317.6499938964844,322.8999938964844,870537
2025-07-07,325.9737854003906,328.20001220703125,330.0,320.25,325.20001220703125,1810427
2025-07-08,332.7276611328125,335.0,337.0,326.5,329.0,3404521
2025-07-09,338.1903381347656,340.5,342.0,333.1000061035156,336.79998779296875,1741723
2025-07-10,341.6665954589844,344.0,347.79998779296875,339.70001220703125,343.1499938964844,1696247
2025-07-11,345.5401306152344,347.8999938964844,352.95001220703125,342.95001220703125,344.0,2610737
2025-07-14,342.7591552734375,345.1000061035156,349.45001220703125,340.3999938964844,349.45001220703125,1281606
2025-07-15,343.5040588378906,345.8500061035156,348.6000061035156,342.6000061035156,345.0,1030978
2025-07-16,338.7862854003906,341.1000061035156,348.6000061035156,332.6000061035156,344.25,1263785
2025-07-17,342.31219482421875,344.6499938964844,346.79998779296875,335.20001220703125,335.20001220703125,778569
2025-07-18,348.3708190917969,350.75,353.0,344.0,345.45001220703125,1430879
2025-07-21,349.9599609375,352.3500061035156,353.0,346.0,350.8500061035156,953944
2025-07-22,344.149658203125,346.5,353.29998779296875,345.20001220703125,353.0,1190724
2025-07-23,347.9238586425781,350.29998779296875,351.79998779296875,345.3999938964844,347.0,1043708
2025-07-24,351.1518249511719,353.54998779296875,354.79998779296875,345.75,350.79998779296875,2120089
2025-07-25,346.5333557128906,348.8999938964844,353.54998779296875,345.1000061035156,353.5,1091059
2025-07-28,337.04815673828125,339.3500061035156,348.3999938964844,336.0,348.0,1374217
2025-07-29,328.7547912597656,331.0,342.45001220703125,324.75,337.70001220703125,1150629
2025-07-30,332.57867431640625,334.8500061035156,340.45001220703125,331.04998779296875,332.8999938964844,1202529
2025-07-31,325.427490234375,327.6499938964844,345.6499938964844,320.0,328.25,3679379
2025-08-01,336.20391845703125,338.5,353.79998779296875,327.6499938964844,329.0,4750847
2025-08-04,348.1721496582031,350.54998779296875,352.0,338.95001220703125,338.95001220703125,1968855
2025-08-05,340.4747314453125,342.79998779296875,352.95001220703125,340.5,351.8999938964844,1567328
2025-08-06,343.6033935546875,345.95001220703125,348.25,341.0,343.8999938964844,1049769
2025-08-07,337.3957824707031,339.70001220703125,348.5,336.79998779296875,344.04998779296875,837860
2025-08-08,332.4793395996094,334.75,341.8999938964844,333.1499938964844,341.8999938964844,365586
2025-08-11,332.4793395996094,334.75,335.79998779296875,331.29998779296875,334.75,281234
2025-08-12,342.2128601074219,344.54998779296875,345.70001220703125,333.25,334.0,588642
2025-08-13,342.70947265625,345.04998779296875,349.5,340.3999938964844,346.0,585530
2025-08-14,353.585205078125,356.0,358.95001220703125,345.75,345.79998779296875,1911718
2025-08-18,356.9621276855469,359.3999938964844,364.0,356.20001220703125,360.0,1073172
2025-08-19,352.740966796875,355.1499938964844,362.1000061035156,354.0,359.3500061035156,1047640
2025-08-20,352.49267578125,354.8999938964844,357.6000061035156,352.5,354.79998779296875,427143
2025-08-21,352.8403015136719,355.25,358.75,353.0,355.0,639812
2025-08-22,343.6033935546875,345.95001220703125,357.0,344.1499938964844,354.5,477368
2025-08-25,334.96240234375,337.25,349.5,335.29998779296875,345.0,505835
2025-08-26,333.8201904296875,336.1000061035156,340.6499938964844,332.1499938964844,337.8999938964844,1247244
2025-08-28,322.5968322753906,324.79998779296875,334.5,323.0,334.5,795490
2025-08-29,315.4456787109375,317.6000061035156,325.79998779296875,315.0,324.95001220703125,1420999
2025-09-01,316.63751220703125,318.79998779296875,323.04998779296875,317.29998779296875,318.45001220703125,580238
2025-09-02,321.95123291015625,324.1499938964844,327.29998779296875,316.20001220703125,318.79998779296875,2479170
2025-09-03,329.89697265625,332.1499938964844,334.0,323.70001220703125,327.8999938964844,1969706
2025-09-04,326.47039794921875,328.70001220703125,345.0,327.1000061035156,340.45001220703125,45196370
2025-09-05,335.7569580078125,338.04998779296875,340.0,329.1499938964844,334.0,3652920
2025-09-08,342.70947265625,345.04998779296875,346.70001220703125,338.0,340.0,2142697
2025-09-09,346.08642578125,348.45001220703125,353.25,337.0,342.1000061035156,4636121
2025-09-10,338.3890075683594,340.70001220703125,349.75,339.6499938964844,349.75,2370598
2025-09-11,335.7569580078125,338.04998779296875,343.54998779296875,337.04998779296875,341.0,1052003
2025-09-12,329.5493469238281,331.79998779296875,340.70001220703125,330.25,338.8999938964844,1266632
2025-09-15,332.6283264160156,334.8999938964844,338.54998779296875,331.70001220703125,332.8999938964844,976109
2025-09-16,331.8834228515625,334.1499938964844,336.6000061035156,332.20001220703125,335.8999938964844,1218817
2025-09-17,326.71868896484375,328.95001220703125,336.3999938964844,328.0,335.3999938964844,1210573
2025-09-18,327.26495361328125,329.5,331.3500061035156,326.6000061035156,329.0,1089432
2025-09-19,330.4432678222656,332.70001220703125,335.0,328.75,329.5,5779162
2025-09-22,320.7593994140625,322.95001220703125,329.8500061035156,322.1499938964844,329.8500061035156,1152233
2025-09-23,321.10699462890625,323.29998779296875,324.6000061035156,320.5,322.1000061035156,661607
2025-09-24,318.5743103027344,320.75,326.0,320.1000061035156,322.75,815865
2025-09-25,314.5021057128906,316.6499938964844,329.3999938964844,314.54998779296875,320.04998779296875,2413180
2025-09-26,309.73468017578125,311.8500061035156,316.3500061035156,307.8500061035156,315.0,2293388
2025-09-29,316.43890380859375,318.6000061035156,322.0,308.8500061035156,313.3999938964844,1301234
2025-09-30,317.5810852050781,319.75,324.0,314.5,319.0,1641473
2025-10-01,322.398193359375,324.6000061035156,326.0,316.25,320.8999938964844,545580
2025-10-03,323.93768310546875,326.1499938964844,332.0,322.8500061035156,326.20001220703125,3918990
2025-10-06,320.9580383300781,323.1499938964844,326.1499938964844,320.29998779296875,326.1000061035156,1169480
2025-10-07,312.36669921875,314.5,323.5,312.3999938964844,323.0,1313511
2025-10-08,307.5495910644531,309.6499938964844,317.20001220703125,307.45001220703125,316.25,1593771
2025-10-09,307.400634765625,309.5,311.45001220703125,304.54998779296875,311.0,907788
2025-10-10,316.14093017578125,318.29998779296875,320.79998779296875,310.6000061035156,316.0,1249311
2025-10-13,308.9897766113281,311.1000061035156,316.0,309.79998779296875,316.0,562002
2025-10-14,310.33062744140625,312.45001220703125,314.0,306.95001220703125,312.0,542983
2025-10-15,307.25164794921875,309.3500061035156,314.6499938964844,308.5,313.0,502491
2025-10-16,303.0801086425781,305.1499938964844,311.1000061035156,303.54998779296875,309.3500061035156,897013
2025-10-17,307.84759521484375,309.95001220703125,312.0,303.45001220703125,305.1000061035156,972307
2025-10-20,312.81365966796875,314.95001220703125,317.79998779296875,305.95001220703125,310.0,1050634
2025-10-21,313.0122985839844,315.1499938964844,319.45001220703125,313.0,319.45001220703125,225854
2025-10-23,307.84759521484375,309.95001220703125,319.3500061035156,308.25,319.20001220703125,1081057
2025-10-24,317.43212890625,319.6000061035156,320.6000061035156,309.6000061035156,312.25,936638
2025-10-27,311.5721435546875,313.70001220703125,322.3500061035156,311.3999938964844,322.3500061035156,1169511
2025-10-28,309.7843322753906,311.8999938964844,317.6000061035156,311.3500061035156,313.8999938964844,618270
2025-10-29,314.7007751464844,316.8500061035156,318.0,308.3999938964844,313.70001220703125,1074381
2025-10-30,310.429931640625,312.54998779296875,318.6499938964844,311.3999938964844,318.6499938964844,608698
2025-10-31,315.4456787109375,317.6000061035156,321.0,310.6499938964844,313.3999938964844,2603876
2025-11-03,299.305908203125,301.3500061035156,322.75,298.54998779296875,317.0,6653857
2025-11-04,292.4527282714844,294.45001220703125,305.95001220703125,293.1000061035156,303.25,3467760
2025-11-05,292.4527282714844,294.45001220703125,294.45001220703125,294.45001220703125,294.45001220703125,0
2025-11-06,292.8500061035156,294.8500061035156,296.25,289.95001220703125,295.8999938964844,1839798
2025-11-07,292.3999938964844,292.3999938964844,294.8500061035156,287.45001220703125,294.8500061035156,1075032
2025-11-10,288.20001220703125,288.20001220703125,292.45001220703125,287.0,292.20001220703125,861596
2025-11-11,288.1499938964844,288.1499938964844,290.5,285.29998779296875,288.20001220703125,1464821
2025-11-12,282.95001220703125,282.95001220703125,289.20001220703125,281.75,289.1499938964844,1784573
2025-11-13,287.25,287.25,289.3500061035156,282.6000061035156,285.45001220703125,1107595
2025-11-14,290.3500061035156,290.3500061035156,292.75,284.0,287.25,1198837
2025-11-17,293.04998779296875,293.04998779296875,295.25,290.3999938964844,293.8999938964844,1037935
2025-11-18,288.6000061035156,288.6000061035156,296.79998779296875,288.04998779296875,294.95001220703125,1327312
2025-11-19,288.25,288.25,289.79998779296875,286.3500061035156,289.79998779296875,916893
2025-11-20,280.29998779296875,280.29998779296875,289.79998779296875,278.20001220703125,289.79998779296875,1080562
2025-11-21,277.04998779296875,277.04998779296875,281.6000061035156,275.5,280.79998779296875,977425
2025-11-24,286.3999938964844,286.3999938964844,292.0,275.1000061035156,279.0,2119364
2025-11-25,280.5,280.5,288.3999938964844,279.79998779296875,288.3999938964844,1049865
2025-11-26,281.20001220703125,281.20001220703125,285.8999938964844,279.29998779296875,282.6000061035156,1077229
2025-11-27,280.70001220703125,280.70001220703125,287.95001220703125,279.3999938964844,282.8999938964844,2502707
2025-11-28,279.1000061035156,279.1000061035156,282.04998779296875,276.6499938964844,281.8500061035156,669122
2025-12-01,282.70001220703125,282.70001220703125,283.95001220703125,277.6000061035156,279.79998779296875,1164546
2025-12-02,278.04998779296875,278.04998779296875,282.8500061035156,276.04998779296875,282.70001220703125,718862
2025-12-03,275.95001220703125,275.95001220703125,278.8500061035156,271.8500061035156,277.79998779296875,2953837
2025-12-04,283.95001220703125,283.95001220703125,284.75,274.6000061035156,277.45001220703125,1358120
2025-12-05,281.70001220703125,281.70001220703125,285.3500061035156,279.20001220703125,284.0,903777
2025-12-08,278.75,278.75,283.75,278.0,281.70001220703125,812655
2025-12-09,288.79998779296875,288.79998779296875,289.5,276.1000061035156,279.25,1044553
2025-12-10,288.95001220703125,288.95001220703125,291.8999938964844,285.79998779296875,288.0,584750
2025-12-11,293.29998779296875,293.29998779296875,295.0,286.54998779296875,288.0,575054
2025-12-12,292.3500061035156,292.3500061035156,296.45001220703125,290.70001220703125,295.0,428733
2025-12-15,290.04998779296875,290.04998779296875,293.0,288.45001220703125,292.54998779296875,377589
2025-12-16,289.3999938964844,289.3999938964844,291.0,286.5,290.0,390592
2025-12-17,284.95001220703125,284.95001220703125,290.79998779296875,283.1499938964844,290.79998779296875,810512
2025-12-18,282.8500061035156,282.8500061035156,291.0,282.04998779296875,284.8500061035156,2478121
2025-12-19,283.54998779296875,283.54998779296875,285.0,280.5,284.0,334009
2025-12-22,282.29998779296875,282.29998779296875,284.79998779296875,281.70001220703125,284.79998779296875,394204
2025-12-23,282.3500061035156,282.3500061035156,284.3999938964844,281.0,284.3999938964844,331397
2025-12-24,282.25,282.25,283.75,281.25,283.45001220703125,310022
2025-12-25,282.25,282.25,282.25,282.25,282.25,0
2025-12-26,280.8999938964844,280.8999938964844,283.5,280.0,283.29998779296875,474869
2025-12-29,278.1000061035156,278.1000061035156,282.1000061035156,271.3999938964844,280.8999938964844,2359307
2025-12-30,284.54998779296875,284.54998779296875,293.70001220703125,274.5,279.04998779296875,3124585
2025-12-31,279.1000061035156,279.1000061035156,287.45001220703125,276.29998779296875,286.8500061035156,1153516
2026-01-01,282.04998779296875,282.04998779296875,284.8500061035156,279.04998779296875,281.6000061035156,455178
2026-01-02,283.79998779296875,283.79998779296875,284.3999938964844,280.5,282.5,399826
2026-01-05,287.6499938964844,287.6499938964844,288.79998779296875,282.45001220703125,283.79998779296875,539109
2026-01-06,287.1000061035156,287.1000061035156,290.0,284.3500061035156,289.5,658739
2026-01-07,289.1000061035156,289.1000061035156,289.95001220703125,281.8999938964844,286.6000061035156,585556
2026-01-08,279.70001220703125,279.70001220703125,287.8500061035156,279.0,287.8500061035156,399046
2026-01-09,275.45001220703125,275.45001220703125,283.0,275.0,280.0,433884
2026-01-12,273.8999938964844,273.8999938964844,277.0,271.45001220703125,275.5,548265
2026-01-13,274.20001220703125,274.20001220703125,276.8999938964844,272.95001220703125,274.20001220703125,308230
2026-01-14,270.29998779296875,270.29998779296875,276.6499938964844,270.0,275.54998779296875,662274
2026-01-16,270.0,270.0,271.20001220703125,268.04998779296875,270.29998779296875,932988
