date_,adj close_kirlosbros.ns,close_kirlosbros.ns,high_kirlosbros.ns,low_kirlosbros.ns,open_kirlosbros.ns,volume_kirlosbros.ns
2025-04-04,1692.773193359375,1698.5999755859375,1731.5999755859375,1665.050048828125,1727.8499755859375,158017
2025-04-07,1624.1094970703125,1629.699951171875,1658.800048828125,1430.0,1487.699951171875,146550
2025-04-08,1600.5406494140625,1606.050048828125,1700.0,1599.199951171875,1699.949951171875,108593
2025-04-09,1548.96826171875,1554.300048828125,1615.949951171875,1545.0,1602.0,134275
2025-04-11,1619.973876953125,1625.550048828125,1633.800048828125,1579.050048828125,1600.0,145530
2025-04-15,1647.52880859375,1653.199951171875,1671.5,1631.800048828125,1642.5,82212
2025-04-16,1627.5975341796875,1633.199951171875,1665.5,1625.0,1650.0,74924
2025-04-17,1647.827880859375,1653.5,1662.800048828125,1629.300048828125,1646.199951171875,63402
2025-04-21,1692.5738525390625,1698.4000244140625,1706.800048828125,1633.0,1653.699951171875,110401
2025-04-22,1743.29931640625,1749.300048828125,1762.5,1685.699951171875,1715.5,97765
2025-04-23,1756.5535888671875,1762.5999755859375,1839.199951171875,1749.300048828125,1780.0,276157
2025-04-24,1725.7596435546875,1731.699951171875,1769.800048828125,1720.0,1766.0999755859375,100019
2025-04-25,1729.546630859375,1735.5,1760.199951171875,1664.9000244140625,1748.0,228077
2025-04-28,1742.900634765625,1748.9000244140625,1764.0,1681.4000244140625,1700.0,109775
2025-04-29,1741.40576171875,1747.4000244140625,1775.5,1731.0999755859375,1740.0,72105
2025-04-30,1706.127197265625,1712.0,1778.0,1701.0,1758.9000244140625,76646
2025-05-02,1730.742431640625,1736.699951171875,1774.699951171875,1683.4000244140625,1712.0,90527
2025-05-05,1789.938720703125,1796.0999755859375,1820.0,1739.199951171875,1754.0,115453
2025-05-06,1726.158203125,1732.0999755859375,1811.699951171875,1723.199951171875,1796.0,72945
2025-05-07,1740.3095703125,1746.300048828125,1775.0,1698.4000244140625,1708.199951171875,71236
2025-05-08,1833.6881103515625,1840.0,1871.9000244140625,1746.4000244140625,1755.0,374819
2025-05-09,1799.9044189453125,1806.0999755859375,1823.0999755859375,1770.0,1801.0,83589
2025-05-12,1860.1968994140625,1866.5999755859375,1880.0,1846.4000244140625,1874.0,70464
2025-05-13,1896.1729736328125,1902.699951171875,1918.800048828125,1848.0999755859375,1866.5999755859375,79000
2025-05-14,1875.6436767578125,1882.0999755859375,1933.5999755859375,1870.0999755859375,1920.0,96802
2025-05-15,1832.6915283203125,1839.0,1878.0999755859375,1815.5,1878.0999755859375,102597
2025-05-16,1879.3310546875,1885.800048828125,1908.0,1838.5999755859375,1855.9000244140625,95759
2025-05-19,1913.6129150390625,1920.199951171875,1933.9000244140625,1887.4000244140625,1909.0,66931
2025-05-20,1854.3170166015625,1860.699951171875,1931.5999755859375,1850.0,1930.0,60757
2025-05-21,1870.760498046875,1877.199951171875,1906.800048828125,1860.0,1860.699951171875,36189
2025-05-22,1855.8118896484375,1862.199951171875,1910.0,1851.0,1885.5999755859375,37902
2025-05-23,1831.39599609375,1837.699951171875,1880.800048828125,1824.699951171875,1880.800048828125,38944
2025-05-26,1827.11083984375,1833.4000244140625,1867.9000244140625,1829.9000244140625,1837.699951171875,29632
2025-05-27,1810.368408203125,1816.5999755859375,1853.300048828125,1797.800048828125,1830.0,38586
2025-05-28,1742.003662109375,1748.0,1844.0,1734.300048828125,1844.0,116898
2025-05-29,1753.7633056640625,1759.800048828125,1770.0999755859375,1740.0,1751.300048828125,40189
2025-05-30,1805.9833984375,1812.199951171875,1825.0,1750.5,1775.0,116504
2025-06-02,1774.09326171875,1780.199951171875,1839.5,1771.0999755859375,1838.9000244140625,55857
2025-06-03,1753.2650146484375,1759.300048828125,1794.0,1753.0999755859375,1775.0,54324
2025-06-04,1764.1275634765625,1770.199951171875,1794.0999755859375,1758.199951171875,1770.0,40534
2025-06-05,1775.8870849609375,1782.0,1790.0,1761.4000244140625,1770.199951171875,38153
2025-06-06,1768.11376953125,1774.199951171875,1793.9000244140625,1765.0,1782.0,32609
2025-06-09,1820.633056640625,1826.9000244140625,1838.0,1770.4000244140625,1779.5,84428
2025-06-10,1841.7603759765625,1848.0999755859375,1864.4000244140625,1815.0999755859375,1840.5999755859375,63502
2025-06-11,1820.8323974609375,1827.0999755859375,1880.0,1816.0,1842.5,68508
2025-06-12,1836.8770751953125,1843.199951171875,1909.800048828125,1828.0,1830.9000244140625,202042
2025-06-13,1821.13134765625,1827.4000244140625,1867.0,1794.5,1800.0,55587
2025-06-16,1815.8494873046875,1822.0999755859375,1838.9000244140625,1778.4000244140625,1827.0,51038
2025-06-17,1793.8253173828125,1800.0,1846.0,1792.199951171875,1814.5999755859375,51917
2025-06-18,1795.5194091796875,1801.699951171875,1818.9000244140625,1773.0,1800.0,36363
2025-06-19,1798.4095458984375,1804.5999755859375,1844.0,1791.0,1801.699951171875,58485
2025-06-20,1795.0211181640625,1801.199951171875,1822.9000244140625,1776.0999755859375,1796.5999755859375,97929
2025-06-23,1916.0047607421875,1922.5999755859375,1940.0,1785.0,1785.0,343150
2025-06-24,1851.0284423828125,1857.4000244140625,1940.0,1846.0,1923.199951171875,118491
2025-06-25,2153.5869140625,2161.0,2228.0,1860.300048828125,1860.300048828125,4349944
2025-06-26,2128.473388671875,2135.800048828125,2221.0,2090.10009765625,2181.0,1362056
2025-06-27,2319.81494140625,2327.800048828125,2475.0,2125.0,2163.0,3260881
2025-06-30,2349.313232421875,2357.39990234375,2390.199951171875,2253.800048828125,2300.0,1612239
2025-07-01,2311.144775390625,2319.10009765625,2373.0,2300.0,2345.0,323617
2025-07-02,2202.119873046875,2209.699951171875,2311.0,2184.199951171875,2308.5,323043
2025-07-03,2234.9072265625,2242.60009765625,2289.0,2170.5,2217.89990234375,415509
2025-07-04,2324.9970703125,2333.0,2420.0,2221.0,2226.300048828125,1060879
2025-07-07,2306.161865234375,2314.10009765625,2387.800048828125,2280.10009765625,2325.0,297919
2025-07-08,2189.36376953125,2196.89990234375,2342.39990234375,2185.0,2298.0,283156
2025-07-09,2229.724853515625,2237.39990234375,2257.800048828125,2196.0,2216.10009765625,269114
2025-07-10,2249.855712890625,2257.60009765625,2275.5,2213.800048828125,2250.0,229887
2025-07-11,2186.2744140625,2193.800048828125,2287.699951171875,2160.0,2268.5,226397
2025-07-14,2146.21240234375,2153.60009765625,2198.0,2142.10009765625,2170.10009765625,183537
2025-07-15,2206.4052734375,2214.0,2248.5,2125.0,2168.699951171875,334137
2025-07-16,2215.374267578125,2223.0,2237.0,2187.0,2219.0,192811
2025-07-17,2187.868896484375,2195.39990234375,2257.89990234375,2172.199951171875,2241.39990234375,274335
2025-07-18,2118.70703125,2126.0,2201.10009765625,2112.5,2179.89990234375,189634
2025-07-21,2084.325439453125,2091.5,2128.89990234375,2060.5,2126.10009765625,156897
2025-07-22,2077.249755859375,2084.39990234375,2136.10009765625,2072.10009765625,2102.0,121339
2025-07-23,2062.40087890625,2069.5,2099.800048828125,2056.39990234375,2089.0,89444
2025-07-24,2033.5999755859375,2040.5999755859375,2090.0,2032.5999755859375,2079.0,80798
2025-07-25,1980.5,1980.5,2071.89990234375,1970.0,2035.0,101513
2025-07-28,1926.699951171875,1926.699951171875,2007.800048828125,1920.0,1987.9000244140625,99236
2025-07-29,1938.4000244140625,1938.4000244140625,1958.4000244140625,1905.0,1938.199951171875,134985
2025-07-30,1922.199951171875,1922.199951171875,1954.5999755859375,1915.0999755859375,1954.5999755859375,55125
2025-07-31,1970.9000244140625,1970.9000244140625,2023.0,1880.0,1910.0999755859375,366938
2025-08-01,1867.0999755859375,1867.0999755859375,2006.699951171875,1842.0,1972.800048828125,230518
2025-08-04,1857.800048828125,1857.800048828125,1882.5,1802.0,1860.0,200079
2025-08-05,1866.199951171875,1866.199951171875,1878.9000244140625,1845.199951171875,1869.0,78463
2025-08-06,1871.4000244140625,1871.4000244140625,1893.199951171875,1856.300048828125,1871.0,97674
2025-08-07,1965.300048828125,1965.300048828125,1999.199951171875,1879.0,1879.0,1427943
2025-08-08,1890.800048828125,1890.800048828125,1954.0,1885.5999755859375,1888.0,154278
2025-08-11,1873.699951171875,1873.699951171875,1903.4000244140625,1857.0999755859375,1890.0,76418
2025-08-12,1878.5,1878.5,1897.4000244140625,1862.199951171875,1878.5,61905
2025-08-13,1892.4000244140625,1892.4000244140625,1903.0,1875.0,1880.0,35292
2025-08-14,1887.4000244140625,1887.4000244140625,1907.800048828125,1880.0,1907.800048828125,42759
2025-08-18,1887.0,1887.0,1910.5,1857.0999755859375,1910.4000244140625,60159
2025-08-19,1946.699951171875,1946.699951171875,1953.699951171875,1888.0,1907.0,108824
2025-08-20,1969.0,1969.0,1989.0,1940.0999755859375,1946.699951171875,86313
2025-08-21,1987.199951171875,1987.199951171875,2004.800048828125,1960.5,1978.800048828125,66851
2025-08-22,1943.0999755859375,1943.0999755859375,2005.0,1934.0,1990.4000244140625,78943
2025-08-25,2034.0,2034.0,2075.0,1960.9000244140625,1964.9000244140625,527618
2025-08-26,2018.699951171875,2018.699951171875,2029.0,1965.9000244140625,2019.9000244140625,222672
2025-08-28,1985.800048828125,1985.800048828125,2016.9000244140625,1971.5999755859375,2002.5,66720
2025-08-29,1941.5999755859375,1941.5999755859375,1994.4000244140625,1935.0,1980.0,40844
2025-09-01,1976.0999755859375,1976.0999755859375,2009.0,1931.5999755859375,1950.0,40838
2025-09-02,2008.0,2008.0,2016.5,1970.0,1982.0,44471
2025-09-03,2040.800048828125,2040.800048828125,2053.0,1990.4000244140625,2008.0,64349
2025-09-04,2018.5,2018.5,2059.89990234375,2009.199951171875,2052.0,37576
2025-09-05,1994.4000244140625,1994.4000244140625,2031.4000244140625,1972.0,2030.5,53524
2025-09-08,1977.5999755859375,1977.5999755859375,2017.0999755859375,1967.9000244140625,1994.4000244140625,36666
2025-09-09,1968.300048828125,1968.300048828125,2007.199951171875,1964.0,2000.0,31198
2025-09-10,1971.4000244140625,1971.4000244140625,2001.0,1965.800048828125,1968.300048828125,29368
2025-09-11,1980.699951171875,1980.699951171875,2005.5999755859375,1969.9000244140625,1970.0,31728
2025-09-12,1977.800048828125,1977.800048828125,2020.9000244140625,1975.0,1992.5,38781
2025-09-15,1987.199951171875,1987.199951171875,1996.0,1951.0,1967.0,46119
2025-09-16,2040.5999755859375,2040.5999755859375,2098.0,1983.5999755859375,1996.0,292627
2025-09-17,2082.300048828125,2082.300048828125,2090.0,2031.5,2060.89990234375,81389
2025-09-18,2074.60009765625,2074.60009765625,2115.0,2064.0,2101.0,70267
2025-09-19,2054.60009765625,2054.60009765625,2083.199951171875,2044.0,2076.0,72778
2025-09-22,2018.0,2018.0,2105.0,2009.199951171875,2054.0,99989
2025-09-23,1985.199951171875,1985.199951171875,2031.0999755859375,1976.9000244140625,2023.699951171875,34423
2025-09-24,1982.0999755859375,1982.0999755859375,2008.0,1970.699951171875,1996.800048828125,32386
2025-09-25,1968.800048828125,1968.800048828125,2016.0,1965.5999755859375,1994.0,28364
2025-09-26,1954.199951171875,1954.199951171875,2084.39990234375,1922.800048828125,1998.0,288131
2025-09-29,1930.300048828125,1930.300048828125,1989.0,1922.5,1989.0,55729
2025-09-30,1929.699951171875,1929.699951171875,1955.0,1872.800048828125,1955.0,117827
2025-10-01,2004.4000244140625,2004.4000244140625,2029.0,1925.0999755859375,1930.0,107188
2025-10-03,2003.800048828125,2003.800048828125,2010.0,1974.0,1992.0,50407
2025-10-06,2006.4000244140625,2006.4000244140625,2032.0,1983.5,2003.9000244140625,46925
2025-10-07,1970.9000244140625,1970.9000244140625,2015.9000244140625,1964.300048828125,2000.0999755859375,35616
2025-10-08,1965.0,1965.0,1990.0,1955.300048828125,1971.0,24168
2025-10-09,1948.4000244140625,1948.4000244140625,1994.0,1935.5,1994.0,33231
2025-10-10,1946.0999755859375,1946.0999755859375,1962.699951171875,1937.0,1959.9000244140625,25502
2025-10-13,1956.0,1956.0,1967.5,1930.0,1960.0,44848
2025-10-14,1970.0999755859375,1970.0999755859375,1986.199951171875,1957.0,1980.0,48732
2025-10-15,1967.800048828125,1967.800048828125,1995.0,1944.0,1995.0,54363
2025-10-16,1965.0,1965.0,1990.0,1953.9000244140625,1990.0,27199
2025-10-17,1973.0,1973.0,1984.9000244140625,1955.300048828125,1975.0,38473
2025-10-20,1974.5999755859375,1974.5999755859375,1987.0,1960.0999755859375,1974.800048828125,24055
2025-10-21,1970.5,1970.5,1983.699951171875,1965.0,1974.5999755859375,4828
2025-10-23,1931.699951171875,1931.699951171875,1979.699951171875,1922.0,1965.0,29974
2025-10-24,1926.0999755859375,1926.0999755859375,1948.699951171875,1918.0,1933.0,19635
2025-10-27,1891.699951171875,1891.699951171875,1962.4000244140625,1885.5,1920.9000244140625,55774
2025-10-28,1929.800048828125,1929.800048828125,1966.199951171875,1892.0,1892.0,82768
2025-10-29,1910.699951171875,1910.699951171875,1943.300048828125,1904.199951171875,1922.199951171875,26071
2025-10-30,1906.300048828125,1906.300048828125,1935.0999755859375,1902.0,1910.699951171875,29696
2025-10-31,1874.5,1874.5,1933.300048828125,1866.5999755859375,1914.199951171875,59950
2025-11-03,1892.0,1892.0,1900.0,1837.0,1887.0,62673
2025-11-04,1861.5,1861.5,1899.0,1831.0,1861.0,85436
2025-11-05,1861.5,1861.5,1861.5,1861.5,1861.5,0
2025-11-06,1802.699951171875,1802.699951171875,1875.0999755859375,1780.0,1869.199951171875,61451
2025-11-07,1715.199951171875,1715.199951171875,1815.0,1699.9000244140625,1815.0,123178
2025-11-10,1693.4000244140625,1693.4000244140625,1730.0,1685.5999755859375,1728.4000244140625,52646
2025-11-11,1704.800048828125,1704.800048828125,1717.0,1670.199951171875,1693.4000244140625,45879
2025-11-12,1760.199951171875,1760.199951171875,1807.0,1681.0,1711.300048828125,194686
2025-11-13,1734.0999755859375,1734.0999755859375,1777.0,1720.0,1767.0,61457
2025-11-14,1732.9000244140625,1732.9000244140625,1763.5,1725.0,1734.0,37031
2025-11-17,1764.9000244140625,1764.9000244140625,1789.5,1733.4000244140625,1734.0999755859375,50557
2025-11-18,1744.699951171875,1744.699951171875,1772.199951171875,1731.199951171875,1768.4000244140625,33936
2025-11-19,1752.0,1752.0,1758.0,1734.699951171875,1743.0,28053
2025-11-20,1739.0999755859375,1739.0999755859375,1769.4000244140625,1735.0,1752.0,21570
2025-11-21,1702.300048828125,1702.300048828125,1735.5999755859375,1699.0,1732.0,27578
2025-11-24,1730.5,1730.5,1750.0999755859375,1655.0,1695.5,56423
2025-11-25,1680.699951171875,1680.699951171875,1742.0,1676.0,1742.0,58558
2025-11-26,1707.5,1707.5,1725.0,1674.199951171875,1687.0,30640
2025-11-27,1687.199951171875,1687.199951171875,1721.699951171875,1680.0,1720.0,27969
2025-11-28,1690.300048828125,1690.300048828125,1699.0,1680.0,1687.199951171875,15933
2025-12-01,1685.5,1685.5,1707.699951171875,1675.5,1690.300048828125,19063
2025-12-02,1660.0,1660.0,1691.4000244140625,1653.5,1687.199951171875,30062
2025-12-03,1639.0,1639.0,1666.800048828125,1634.5,1664.199951171875,22348
2025-12-04,1633.300048828125,1633.300048828125,1663.0,1630.0,1639.0,27072
2025-12-05,1595.5,1595.5,1636.199951171875,1584.0,1633.199951171875,32449
2025-12-08,1537.5,1537.5,1600.0,1530.699951171875,1594.0,40793
2025-12-09,1611.5,1611.5,1629.0,1512.5,1537.5,67955
2025-12-10,1561.9000244140625,1561.9000244140625,1615.0,1551.199951171875,1611.5,30196
2025-12-11,1578.199951171875,1578.199951171875,1590.0999755859375,1543.800048828125,1561.9000244140625,22255
2025-12-12,1641.800048828125,1641.800048828125,1656.5,1583.5999755859375,1594.800048828125,48842
2025-12-15,1699.0,1699.0,1712.0,1622.0,1641.800048828125,74750
2025-12-16,1647.4000244140625,1647.4000244140625,1758.5,1637.0,1702.0,202464
2025-12-17,1646.199951171875,1646.199951171875,1659.5,1627.0,1654.199951171875,208872
2025-12-18,1603.9000244140625,1603.9000244140625,1637.800048828125,1590.0999755859375,1635.699951171875,40683
2025-12-19,1645.4000244140625,1645.4000244140625,1656.0,1603.0,1604.0,52884
2025-12-22,1640.0,1640.0,1655.9000244140625,1625.300048828125,1635.0,74844
2025-12-23,1620.0,1620.0,1650.0,1613.0,1642.5999755859375,31172
2025-12-24,1616.800048828125,1616.800048828125,1642.800048828125,1602.0,1620.0,33467
2025-12-26,1601.800048828125,1601.800048828125,1647.699951171875,1600.0,1616.0,34252
2025-12-29,1585.5,1585.5,1602.699951171875,1565.0999755859375,1601.0,51695
2025-12-30,1616.9000244140625,1616.9000244140625,1670.0,1575.0999755859375,1585.5,160680
2025-12-31,1610.199951171875,1610.199951171875,1620.9000244140625,1605.699951171875,1610.0,25115
2026-01-01,1610.800048828125,1610.800048828125,1624.699951171875,1589.0,1624.699951171875,56233
2026-01-02,1645.0999755859375,1645.0999755859375,1652.5999755859375,1611.300048828125,1611.300048828125,52325
2026-01-05,1647.4000244140625,1647.4000244140625,1685.0,1617.0,1649.9000244140625,143997
2026-01-06,1617.4000244140625,1617.4000244140625,1650.4000244140625,1611.300048828125,1647.4000244140625,35257
2026-01-07,1629.199951171875,1629.199951171875,1670.0,1608.0,1635.0,99288
2026-01-08,1630.4000244140625,1630.4000244140625,1645.0,1616.5,1628.0999755859375,25247
2026-01-09,1597.5999755859375,1597.5999755859375,1628.300048828125,1593.0999755859375,1628.0,29856
2026-01-12,1612.699951171875,1612.699951171875,1627.699951171875,1549.4000244140625,1582.0,49265
2026-01-13,1621.4000244140625,1621.4000244140625,1625.0,1596.0999755859375,1601.5,31041
2026-01-14,1612.0999755859375,1612.0999755859375,1627.0999755859375,1603.9000244140625,1610.9000244140625,15558
2026-01-16,1600.199951171875,1600.199951171875,1615.0,1594.199951171875,1612.0,82359
