date_,adj close_hdfcamc.ns,close_hdfcamc.ns,high_hdfcamc.ns,low_hdfcamc.ns,open_hdfcamc.ns,volume_hdfcamc.ns
2025-03-27,1999.1334228515625,2036.6500244140625,2069.425048828125,2027.8499755859375,2035.675048828125,1924882
2025-03-28,1969.98046875,2006.949951171875,2063.0,1997.199951171875,2047.4749755859375,524930
2025-04-01,1951.6495361328125,1988.2750244140625,2035.0,1961.050048828125,2006.949951171875,622060
2025-04-02,2000.1395263671875,2037.675048828125,2045.4749755859375,1972.0250244140625,1995.0,605100
2025-04-03,1984.5078125,2021.75,2044.0,2008.1500244140625,2018.199951171875,876714
2025-04-04,1917.1715087890625,1953.1500244140625,2029.0,1940.0,2022.4000244140625,836150
2025-04-07,1831.676025390625,1866.050048828125,1882.5250244140625,1783.425048828125,1825.0,1869488
2025-04-08,1882.8408203125,1918.175048828125,1940.2249755859375,1887.75,1890.0250244140625,1292042
2025-04-09,1864.9759521484375,1899.9749755859375,1925.0,1890.699951171875,1918.175048828125,964922
2025-04-11,1956.90087890625,1993.625,2015.5,1887.5,1887.875,1333996
2025-04-15,2028.482666015625,2066.550048828125,2070.449951171875,2003.0,2014.5,1014002
2025-04-16,2026.961181640625,2065.0,2069.300048828125,2038.0,2066.5,811810
2025-04-17,2070.150634765625,2109.0,2126.449951171875,2030.550048828125,2065.0,1570204
2025-04-21,2188.823486328125,2229.89990234375,2248.550048828125,2102.5,2117.5,2154574
2025-04-22,2213.264892578125,2254.800048828125,2264.699951171875,2217.64990234375,2227.050048828125,1129072
2025-04-23,2237.75537109375,2279.75,2312.5,2245.5,2254.5,1645778
2025-04-24,2231.816650390625,2273.699951171875,2300.0,2255.550048828125,2276.0,1124494
2025-04-25,2150.885498046875,2191.25,2300.5,2183.550048828125,2277.050048828125,1451192
2025-04-28,2173.8544921875,2214.64990234375,2221.85009765625,2171.050048828125,2190.0,849918
2025-04-29,2167.326904296875,2208.0,2247.10009765625,2195.5,2221.949951171875,536718
2025-04-30,2146.91015625,2187.199951171875,2230.0,2179.64990234375,2198.0,569200
2025-05-02,2155.155517578125,2195.60009765625,2247.5,2188.5,2188.5,850824
2025-05-05,2191.375732421875,2232.5,2239.449951171875,2182.64990234375,2201.550048828125,478010
2025-05-06,2129.04541015625,2169.0,2239.0,2155.5,2232.5,690696
2025-05-07,2173.903564453125,2214.699951171875,2219.89990234375,2150.0,2151.0,667894
2025-05-08,2104.40771484375,2143.89990234375,2225.0,2125.75,2212.5,842560
2025-05-09,2096.45703125,2135.800048828125,2142.050048828125,2087.5,2116.0,566858
2025-05-12,2222.835205078125,2264.550048828125,2272.550048828125,2175.050048828125,2195.89990234375,854130
2025-05-13,2206.884765625,2248.300048828125,2286.0,2245.050048828125,2265.0,938474
2025-05-14,2242.36865234375,2284.449951171875,2294.10009765625,2241.64990234375,2257.0,1213162
2025-05-15,2307.88916015625,2351.199951171875,2356.64990234375,2270.89990234375,2295.0,2404438
2025-05-16,2325.017578125,2368.64990234375,2386.0,2344.10009765625,2360.0,1996018
2025-05-19,2362.023193359375,2406.35009765625,2422.5,2369.0,2380.39990234375,1785064
2025-05-20,2338.808837890625,2382.699951171875,2416.0,2369.449951171875,2410.800048828125,1954260
2025-05-21,2363.3974609375,2407.75,2416.0,2347.050048828125,2380.0,852190
2025-05-22,2348.232177734375,2392.300048828125,2434.949951171875,2375.0,2407.75,1267304
2025-05-23,2362.71044921875,2407.050048828125,2417.050048828125,2385.050048828125,2400.0,741624
2025-05-26,2370.906494140625,2415.39990234375,2445.5,2400.0,2405.0,577424
2025-05-27,2359.912841796875,2404.199951171875,2422.5,2387.550048828125,2415.39990234375,309984
2025-05-28,2369.23779296875,2413.699951171875,2442.0,2400.0,2416.199951171875,597830
2025-05-29,2377.82666015625,2422.449951171875,2435.449951171875,2393.39990234375,2415.0,571128
2025-05-30,2347.44677734375,2391.5,2441.64990234375,2386.050048828125,2431.0,1029842
2025-06-02,2366.195068359375,2410.60009765625,2412.5,2375.0,2375.0,690620
2025-06-03,2350.636962890625,2394.75,2469.699951171875,2390.25,2419.449951171875,1027216
2025-06-04,2326.146484375,2369.800048828125,2410.699951171875,2363.0,2400.89990234375,861856
2025-06-05,2397.89990234375,2442.89990234375,2452.0,2367.10009765625,2381.0,1773732
2025-06-06,2543.75,2543.75,2578.89990234375,2410.5,2417.5,4772156
2025-06-09,2608.60009765625,2608.60009765625,2639.449951171875,2540.10009765625,2551.5,1731976
2025-06-10,2560.449951171875,2560.449951171875,2620.0,2553.0,2620.0,1011332
2025-06-11,2561.949951171875,2561.949951171875,2603.449951171875,2544.60009765625,2560.0,777532
2025-06-12,2515.60009765625,2515.60009765625,2570.0,2510.699951171875,2559.5,618352
2025-06-13,2484.60009765625,2484.60009765625,2511.449951171875,2464.050048828125,2465.5,1067046
2025-06-16,2485.14990234375,2485.14990234375,2511.39990234375,2350.0,2350.0,1212002
2025-06-17,2491.949951171875,2491.949951171875,2499.5,2460.39990234375,2477.5,578248
2025-06-18,2471.5,2471.5,2506.050048828125,2453.5,2506.050048828125,781590
2025-06-19,2438.75,2438.75,2502.89990234375,2435.10009765625,2467.0,465524
2025-06-20,2479.300048828125,2479.300048828125,2487.64990234375,2433.39990234375,2434.25,814140
2025-06-23,2469.25,2469.25,2493.60009765625,2455.0,2460.5,426042
2025-06-24,2531.699951171875,2531.699951171875,2547.5,2491.85009765625,2497.5,809230
2025-06-25,2546.14990234375,2546.14990234375,2562.0,2532.35009765625,2548.25,514844
2025-06-26,2537.5,2537.5,2564.699951171875,2506.0,2540.0,734016
2025-06-27,2574.25,2574.25,2589.89990234375,2529.050048828125,2549.39990234375,646350
2025-06-30,2595.89990234375,2595.89990234375,2609.89990234375,2573.699951171875,2575.0,388280
2025-07-01,2571.5,2571.5,2610.0,2559.25,2597.25,347666
2025-07-02,2538.0,2538.0,2574.5,2521.75,2550.5,252610
2025-07-03,2522.5,2522.5,2561.0,2517.5,2539.5,655578
2025-07-04,2516.75,2516.75,2541.75,2492.25,2522.5,459094
2025-07-07,2499.5,2499.5,2557.5,2492.0,2516.5,734382
2025-07-08,2554.5,2554.5,2584.75,2510.5,2511.0,1744412
2025-07-09,2570.5,2570.5,2586.5,2536.5,2562.5,781838
2025-07-10,2603.75,2603.75,2616.75,2570.75,2570.75,1330220
2025-07-11,2558.0,2558.0,2610.0,2545.0,2600.0,473158
2025-07-14,2545.75,2545.75,2573.5,2526.25,2556.0,331236
2025-07-15,2641.75,2641.75,2650.0,2555.25,2562.0,1814928
2025-07-16,2676.75,2676.75,2682.5,2639.25,2642.0,1613654
2025-07-17,2755.0,2755.0,2774.25,2671.25,2691.25,3217284
2025-07-18,2795.0,2795.0,2813.0,2755.25,2764.25,3387632
2025-07-21,2811.0,2811.0,2827.5,2768.5,2795.0,819598
2025-07-22,2796.25,2796.25,2825.0,2778.25,2825.0,605784
2025-07-23,2799.5,2799.5,2809.75,2786.5,2799.5,890700
2025-07-24,2781.5,2781.5,2801.5,2768.75,2790.0,377622
2025-07-25,2775.75,2775.75,2795.0,2752.0,2775.5,800432
2025-07-28,2781.75,2781.75,2824.75,2753.75,2762.5,973040
2025-07-29,2813.75,2813.75,2836.5,2758.75,2768.0,1632592
2025-07-30,2835.0,2835.0,2847.5,2791.25,2817.0,773452
2025-07-31,2825.0,2825.0,2846.5,2783.75,2802.5,1122856
2025-08-01,2807.5,2807.5,2839.0,2793.0,2822.0,559116
2025-08-04,2842.5,2842.5,2862.5,2801.25,2807.25,796510
2025-08-05,2836.75,2836.75,2852.0,2814.25,2850.0,879702
2025-08-06,2840.5,2840.5,2857.25,2825.5,2845.5,834734
2025-08-07,2832.25,2832.25,2849.5,2788.5,2830.5,769596
2025-08-08,2781.0,2781.0,2833.5,2765.25,2833.5,504560
2025-08-11,2750.5,2750.5,2807.25,2724.25,2784.25,1468858
2025-08-12,2733.0,2733.0,2790.0,2722.75,2768.0,927894
2025-08-13,2740.75,2740.75,2760.0,2736.5,2749.5,596870
2025-08-14,2745.5,2745.5,2765.0,2702.0,2742.5,1737370
2025-08-18,2858.5,2858.5,2865.5,2757.75,2760.0,1141554
2025-08-19,2859.5,2859.5,2870.0,2820.5,2860.0,788962
2025-08-20,2854.75,2854.75,2859.25,2819.75,2855.25,552500
2025-08-21,2897.0,2897.0,2905.0,2843.25,2869.25,950302
2025-08-22,2914.0,2914.0,2934.75,2897.25,2903.75,1186878
2025-08-25,2946.0,2946.0,2963.75,2913.25,2920.0,957974
2025-08-26,2879.75,2879.75,2961.0,2868.0,2941.25,915742
2025-08-28,2791.0,2791.0,2872.5,2784.5,2872.5,926700
2025-08-29,2731.5,2731.5,2809.0,2725.0,2794.75,928214
2025-09-01,2789.75,2789.75,2795.0,2721.0,2731.5,590140
2025-09-02,2765.25,2765.25,2799.5,2756.25,2798.0,300678
2025-09-03,2798.75,2798.75,2820.0,2768.75,2770.0,641778
2025-09-04,2784.75,2784.75,2825.0,2775.0,2820.0,572552
2025-09-05,2786.25,2786.25,2821.0,2771.75,2794.5,524070
2025-09-08,2856.25,2856.25,2872.5,2784.25,2788.25,844332
2025-09-09,2826.25,2826.25,2864.0,2815.5,2855.0,498592
2025-09-10,2902.25,2902.25,2916.5,2835.25,2835.25,969338
2025-09-11,2899.5,2899.5,2919.25,2862.0,2887.5,741338
2025-09-12,2899.25,2899.25,2919.5,2895.5,2915.0,359580
2025-09-15,2872.0,2872.0,2895.5,2856.75,2895.5,350410
2025-09-16,2889.75,2889.75,2920.0,2875.0,2883.75,413052
2025-09-17,2904.0,2904.0,2919.75,2886.5,2903.75,309696
2025-09-18,2925.0,2925.0,2935.25,2903.25,2915.0,311378
2025-09-19,2928.25,2928.25,2950.0,2920.5,2934.0,709726
2025-09-22,2913.75,2913.75,2952.5,2905.0,2937.5,318136
2025-09-23,2941.75,2941.75,2951.75,2905.5,2915.0,635528
2025-09-24,2895.0,2895.0,2950.0,2871.0,2932.0,562108
2025-09-25,2875.5,2875.5,2908.75,2870.0,2896.5,495084
2025-09-26,2810.5,2810.5,2890.0,2804.5,2873.5,444412
2025-09-29,2811.5,2811.5,2843.25,2776.5,2810.75,716636
2025-09-30,2766.25,2766.25,2814.5,2719.0,2802.5,1120878
2025-10-01,2777.75,2777.75,2795.0,2762.0,2762.0,486324
2025-10-03,2795.5,2795.5,2816.75,2777.5,2792.0,871432
2025-10-06,2830.5,2830.5,2838.75,2795.5,2798.5,537854
2025-10-07,2778.25,2778.25,2844.25,2762.5,2844.25,682296
2025-10-08,2737.75,2737.75,2783.0,2720.75,2765.0,658820
2025-10-09,2739.5,2739.5,2764.75,2715.25,2747.0,832926
2025-10-10,2760.0,2760.0,2774.5,2726.0,2747.5,883626
2025-10-13,2834.5,2834.5,2842.5,2774.75,2775.75,1287142
2025-10-14,2797.0,2797.0,2856.25,2794.0,2849.0,620692
2025-10-15,2882.0,2882.0,2904.5,2805.5,2808.5,2416320
2025-10-16,2901.75,2901.75,2967.25,2780.25,2895.25,3245468
2025-10-17,2857.75,2857.75,2947.5,2851.5,2901.75,965010
2025-10-20,2858.0,2858.0,2886.25,2838.75,2871.5,514468
2025-10-21,2853.75,2853.75,2876.75,2840.5,2869.75,84866
2025-10-23,2806.0,2806.0,2872.5,2798.0,2872.5,658268
2025-10-24,2771.75,2771.75,2820.0,2753.25,2808.25,605608
2025-10-27,2779.5,2779.5,2803.25,2775.75,2780.0,721390
2025-10-28,2823.25,2823.25,2841.75,2772.0,2787.5,886968
2025-10-29,2699.0,2699.0,2734.5,2644.0,2710.75,4400454
2025-10-30,2682.25,2682.25,2709.5,2670.5,2700.75,1488562
2025-10-31,2689.5,2689.5,2724.25,2680.0,2695.0,932400
2025-11-03,2702.25,2702.25,2714.0,2655.0,2689.5,931202
2025-11-04,2701.25,2701.25,2737.25,2695.5,2697.5,1240214
2025-11-05,2701.25,2701.25,2701.25,2701.25,2701.25,0
2025-11-06,2694.25,2694.25,2712.5,2621.25,2621.25,978448
2025-11-07,2716.25,2716.25,2723.25,2647.75,2690.5,909932
2025-11-10,2748.0,2748.0,2755.0,2708.25,2716.25,369724
2025-11-11,2740.0,2740.0,2762.5,2712.5,2762.5,594370
2025-11-12,2742.75,2742.75,2761.75,2725.75,2752.5,653398
2025-11-13,2738.75,2738.75,2786.0,2732.5,2750.0,878676
2025-11-14,2706.5,2706.5,2749.0,2682.0,2742.5,814572
2025-11-17,2719.25,2719.25,2734.5,2704.0,2719.0,626530
2025-11-18,2698.25,2698.25,2749.0,2692.5,2730.0,532134
2025-11-19,2696.0,2696.0,2705.5,2669.75,2698.25,853640
2025-11-20,2699.5,2699.5,2709.75,2690.25,2706.75,723608
2025-11-21,2696.75,2696.75,2712.75,2675.75,2700.0,849466
2025-11-24,2685.5,2685.5,2725.5,2675.0,2709.75,1086588
2025-11-25,2668.25,2668.25,2694.0,2656.0,2690.5,790564
2025-11-26,2679.0,2679.0,2697.5,2658.5,2682.0,430478
2025-11-27,2680.0,2680.0,2705.5,2656.5,2705.5,271818
2025-11-28,2673.0,2673.0,2695.0,2659.0,2680.0,298038
2025-12-01,2648.800048828125,2648.800048828125,2692.300048828125,2638.10009765625,2679.89990234375,333366
2025-12-02,2599.0,2599.0,2649.0,2591.5,2649.0,819741
2025-12-03,2596.199951171875,2596.199951171875,2627.800048828125,2575.5,2620.0,483519
2025-12-04,2596.0,2596.0,2609.0,2583.39990234375,2606.60009765625,533045
2025-12-05,2577.5,2577.5,2596.699951171875,2564.0,2583.0,471729
2025-12-08,2551.5,2551.5,2605.10009765625,2542.39990234375,2578.89990234375,746623
2025-12-09,2558.89990234375,2558.89990234375,2565.0,2510.0,2548.5,809645
2025-12-10,2609.39990234375,2609.39990234375,2625.800048828125,2559.0,2559.0,751288
2025-12-11,2664.699951171875,2664.699951171875,2670.5,2600.300048828125,2605.0,895280
2025-12-12,2674.699951171875,2674.699951171875,2681.300048828125,2653.60009765625,2676.0,1304915
2025-12-15,2607.0,2607.0,2669.800048828125,2597.199951171875,2669.800048828125,626759
2025-12-16,2583.699951171875,2583.699951171875,2608.0,2563.10009765625,2608.0,989338
2025-12-17,2541.199951171875,2541.199951171875,2601.699951171875,2535.60009765625,2581.300048828125,501390
2025-12-18,2722.89990234375,2722.89990234375,2729.199951171875,2602.89990234375,2602.89990234375,2915803
2025-12-19,2672.199951171875,2672.199951171875,2738.10009765625,2632.39990234375,2719.0,2244048
2025-12-22,2662.800048828125,2662.800048828125,2674.60009765625,2641.199951171875,2661.0,522476
2025-12-23,2709.300048828125,2709.300048828125,2713.699951171875,2665.199951171875,2679.0,493486
2025-12-24,2656.10009765625,2656.10009765625,2724.0,2641.199951171875,2709.0,1008479
2025-12-25,2656.10009765625,2656.10009765625,2656.10009765625,2656.10009765625,2656.10009765625,0
2025-12-26,2647.199951171875,2647.199951171875,2673.89990234375,2642.800048828125,2656.0,407924
2025-12-29,2647.199951171875,2647.199951171875,2656.800048828125,2625.10009765625,2647.199951171875,573768
2025-12-30,2630.199951171875,2630.199951171875,2655.0,2622.60009765625,2647.0,1265693
2025-12-31,2672.199951171875,2672.199951171875,2682.0,2639.89990234375,2640.0,502461
2026-01-01,2648.199951171875,2648.199951171875,2682.0,2635.5,2674.800048828125,344128
2026-01-02,2657.199951171875,2657.199951171875,2664.800048828125,2627.10009765625,2648.199951171875,347752
2026-01-05,2660.699951171875,2660.699951171875,2686.60009765625,2636.800048828125,2657.0,981827
2026-01-06,2622.10009765625,2622.10009765625,2673.699951171875,2616.199951171875,2673.199951171875,930786
2026-01-07,2624.60009765625,2624.60009765625,2648.39990234375,2607.699951171875,2648.39990234375,501844
2026-01-08,2583.0,2583.0,2625.199951171875,2567.0,2619.10009765625,831429
2026-01-09,2523.39990234375,2523.39990234375,2591.60009765625,2518.10009765625,2582.0,1138292
2026-01-12,2487.5,2487.5,2533.5,2464.39990234375,2513.0,879934
2026-01-13,2485.699951171875,2485.699951171875,2512.5,2455.10009765625,2502.0,975174
2026-01-14,2554.10009765625,2554.10009765625,2603.300048828125,2487.10009765625,2498.300048828125,2340909
2026-01-15,2554.10009765625,2554.10009765625,2554.10009765625,2554.10009765625,2554.10009765625,0
2026-01-16,2596.39990234375,2596.39990234375,2696.0,2580.0,2580.199951171875,2869514
