date_,adj close_pfizer.ns,close_pfizer.ns,high_pfizer.ns,low_pfizer.ns,open_pfizer.ns,volume_pfizer.ns
2025-04-24,4155.318359375,4275.89990234375,4347.0,4233.7001953125,4252.0,24401
2025-04-25,4129.07958984375,4248.89990234375,4365.0,4177.0,4288.0,28172
2025-04-28,4153.56884765625,4274.10009765625,4335.2998046875,4202.10009765625,4250.0,22317
2025-04-29,4148.02978515625,4268.39990234375,4297.7998046875,4211.0,4295.5,13924
2025-04-30,4171.7412109375,4292.7998046875,4338.0,4227.2001953125,4250.0,20540
2025-05-02,4203.81103515625,4325.7998046875,4340.0,4250.0,4310.5,12310
2025-05-05,4139.9638671875,4260.10009765625,4325.89990234375,4252.0,4314.89990234375,11168
2025-05-06,4123.92919921875,4243.60009765625,4311.0,4222.60009765625,4250.0,16331
2025-05-07,4155.02685546875,4275.60009765625,4300.0,4170.7998046875,4200.0,17852
2025-05-08,4142.7822265625,4263.0,4323.2001953125,4188.0,4271.0,14098
2025-05-09,4130.05126953125,4249.89990234375,4258.60009765625,4100.10009765625,4100.10009765625,13838
2025-05-12,4129.5654296875,4249.39990234375,4338.7001953125,4212.0,4212.0,15058
2025-05-13,4202.06201171875,4324.0,4335.0,4269.10009765625,4269.2998046875,17567
2025-05-14,4280.77734375,4405.0,4412.7001953125,4302.2001953125,4338.0,21098
2025-05-15,4333.44921875,4459.2001953125,4490.0,4388.0,4405.0,18130
2025-05-16,4288.74658203125,4413.2001953125,4476.7001953125,4400.0,4465.10009765625,10732
2025-05-19,4342.0009765625,4468.0,4488.0,4405.0,4448.0,15028
2025-05-20,4810.2138671875,4949.7998046875,5050.0,4575.0,4575.0,1454991
2025-05-21,4838.4931640625,4978.89990234375,5028.0,4848.5,4946.89990234375,147060
2025-05-22,4994.46728515625,5139.39990234375,5169.0,4850.0,4935.0,116572
2025-05-23,5002.63037109375,5147.7998046875,5172.2998046875,5076.5,5103.0,48064
2025-05-26,5036.44921875,5182.60009765625,5360.0,5115.7001953125,5174.5,88922
2025-05-27,5264.82177734375,5417.60009765625,5438.0,5162.7001953125,5184.60009765625,127414
2025-05-28,5355.587890625,5511.0,5564.0,5362.10009765625,5380.0,87856
2025-05-29,5427.79248046875,5585.2998046875,5600.0,5491.2001953125,5511.0,41982
2025-05-30,5455.0029296875,5613.2998046875,5671.2998046875,5533.2998046875,5549.0,44312
2025-06-02,5464.91552734375,5623.5,5680.0,5580.0,5590.0,40953
2025-06-03,5532.94140625,5693.5,5750.0,5597.0,5600.0,56463
2025-06-04,5588.333984375,5750.5,5799.0,5670.5,5693.0,45111
2025-06-05,5633.5224609375,5797.0,5857.5,5748.0,5773.5,37818
2025-06-06,5545.57470703125,5706.5,5810.0,5678.5,5775.0,23374
2025-06-09,5450.33837890625,5608.5,5731.5,5583.0,5707.0,25934
2025-06-10,5610.685546875,5773.5,5809.0,5621.5,5660.0,53195
2025-06-11,5613.11474609375,5776.0,5839.0,5742.0,5774.0,21562
2025-06-12,5722.92822265625,5889.0,5930.0,5773.0,5788.0,62639
2025-06-13,5716.611328125,5882.5,5927.5,5785.0,5850.5,24381
2025-06-16,5707.37939453125,5873.0,5993.0,5832.5,5910.0,25189
2025-06-17,5695.23193359375,5860.5,5981.0,5840.0,5900.0,28547
2025-06-18,5629.1494140625,5792.5,5908.5,5757.0,5865.0,15052
2025-06-19,5504.2734375,5664.0,5832.0,5626.0,5790.0,29638
2025-06-20,5427.01513671875,5584.5,5825.0,5540.0,5663.0,57233
2025-06-23,5480.46435546875,5639.5,5660.0,5566.5,5584.5,18309
2025-06-24,5403.2060546875,5560.0,5750.5,5512.5,5750.5,26645
2025-06-25,5415.353515625,5572.5,5645.5,5443.0,5595.0,19942
2025-06-26,5517.392578125,5677.5,5691.5,5540.0,5588.0,26006
2025-06-27,5537.314453125,5698.0,5755.0,5636.0,5681.0,62883
2025-06-30,5517.392578125,5677.5,5799.0,5670.5,5750.0,38342
2025-07-01,5537.80029296875,5698.5,5765.0,5688.0,5749.0,44544
2025-07-02,5553.8349609375,5715.0,5742.5,5685.0,5690.0,43674
2025-07-03,5619.91748046875,5783.0,5830.0,5705.0,5730.0,71599
2025-07-04,5620.88916015625,5784.0,5850.0,5740.0,5800.0,65640
2025-07-07,5671.4228515625,5836.0,5851.5,5753.5,5820.0,76615
2025-07-08,5686.0,5851.0,5896.0,5813.0,5874.0,84610
2025-07-09,5669.0,5669.0,5690.5,5601.0,5685.5,62010
2025-07-10,5474.0,5474.0,5658.0,5451.0,5613.0,45327
2025-07-11,5517.0,5517.0,5574.0,5426.5,5443.0,42113
2025-07-14,5411.0,5411.0,5514.0,5386.0,5509.0,24273
2025-07-15,5431.0,5431.0,5495.5,5406.5,5448.0,25412
2025-07-16,5352.0,5352.0,5431.0,5321.5,5415.0,26097
2025-07-17,5362.0,5362.0,5399.0,5338.5,5365.5,12862
2025-07-18,5319.5,5319.5,5392.5,5237.0,5371.0,18862
2025-07-21,5334.5,5334.5,5383.0,5307.5,5349.5,21335
2025-07-22,5293.5,5293.5,5372.5,5247.5,5342.0,13768
2025-07-23,5291.0,5291.0,5331.5,5267.0,5322.0,13317
2025-07-24,5289.0,5289.0,5320.0,5251.5,5300.0,15517
2025-07-25,5371.5,5371.5,5435.0,5268.5,5280.0,50795
2025-07-28,5300.5,5300.5,5374.0,5260.5,5374.0,16262
2025-07-29,5277.0,5277.0,5314.5,5241.5,5276.5,11291
2025-07-30,5260.5,5260.5,5310.0,5230.5,5230.5,16260
2025-07-31,5194.5,5194.5,5233.5,5179.0,5230.0,15338
2025-08-01,5054.5,5054.5,5246.0,5025.0,5246.0,14853
2025-08-04,5009.0,5009.0,5034.5,4921.0,5000.0,23227
2025-08-05,5090.5,5090.5,5118.0,5009.0,5047.5,18084
2025-08-06,5051.5,5051.5,5110.0,4989.5,5092.0,14828
2025-08-07,5020.0,5020.0,5040.5,4940.0,5031.5,17767
2025-08-08,4993.0,4993.0,5045.0,4960.0,5005.5,11695
2025-08-11,5060.5,5060.5,5200.0,4915.0,4995.0,14601
2025-08-12,5102.0,5102.0,5200.0,5083.0,5118.0,29076
2025-08-13,5107.0,5107.0,5147.0,5068.0,5126.0,15634
2025-08-14,5328.0,5328.0,5513.5,5263.5,5280.0,432057
2025-08-18,5766.5,5766.5,5873.5,5354.5,5400.0,410584
2025-08-19,5698.5,5698.5,5787.0,5630.0,5712.5,87254
2025-08-20,5655.5,5655.5,5702.0,5640.0,5650.0,18624
2025-08-21,5680.5,5680.5,5746.5,5644.5,5691.0,27845
2025-08-22,5668.5,5668.5,5765.0,5622.5,5693.0,24723
2025-08-25,5466.5,5466.5,5697.5,5425.0,5670.5,42894
2025-08-26,5249.0,5249.0,5446.0,5227.5,5440.0,47033
2025-08-28,5168.0,5168.0,5300.5,5155.0,5259.5,21924
2025-08-29,5156.0,5156.0,5215.5,5105.5,5168.0,20961
2025-09-01,5135.0,5135.0,5204.5,5099.5,5200.0,14573
2025-09-02,5107.5,5107.5,5183.5,5079.5,5155.0,17342
2025-09-03,5174.0,5174.0,5197.0,5085.5,5100.0,21618
2025-09-04,5155.0,5155.0,5269.5,5131.0,5259.5,19299
2025-09-05,5118.0,5118.0,5185.0,5090.0,5148.5,16965
2025-09-08,5143.5,5143.5,5169.0,5088.5,5118.0,10333
2025-09-09,5153.0,5153.0,5169.5,5082.5,5141.0,13145
2025-09-10,5140.5,5140.5,5180.0,5121.5,5153.0,10593
2025-09-11,5167.5,5167.5,5200.0,5100.0,5142.0,19390
2025-09-12,5227.0,5227.0,5292.0,5132.5,5187.0,32701
2025-09-15,5162.5,5162.5,5230.5,5149.0,5227.0,14424
2025-09-16,5140.5,5140.5,5183.5,5125.0,5169.0,7270
2025-09-17,5202.5,5202.5,5221.0,5140.5,5180.0,10663
2025-09-18,5192.5,5192.5,5250.0,5150.0,5216.0,12309
2025-09-19,5107.5,5107.5,5190.0,5095.5,5179.0,22146
2025-09-22,5066.5,5066.5,5174.0,5050.0,5150.0,15998
2025-09-23,5026.0,5026.0,5100.5,5011.0,5062.0,13425
2025-09-24,5005.0,5005.0,5049.5,4975.0,5045.0,10230
2025-09-25,4977.0,4977.0,5021.0,4970.0,5019.0,5927
2025-09-26,4931.0,4931.0,4980.0,4770.5,4907.0,22680
2025-09-29,4905.5,4905.5,4997.0,4857.5,4933.0,15596
2025-09-30,5036.0,5036.0,5055.0,4912.5,4912.5,17041
2025-10-01,5151.0,5151.0,5442.0,5101.0,5200.0,381834
2025-10-03,5222.5,5222.5,5252.0,5162.0,5192.0,31079
2025-10-06,5223.5,5223.5,5269.0,5199.0,5269.0,15084
2025-10-07,5223.0,5223.0,5247.5,5175.0,5175.0,12022
2025-10-08,5188.0,5188.0,5258.5,5159.5,5180.0,9793
2025-10-09,5266.5,5266.5,5275.0,5165.0,5168.0,20092
2025-10-10,5333.0,5333.0,5340.0,5235.0,5255.0,14852
2025-10-13,5529.5,5529.5,5578.5,5270.0,5270.0,51067
2025-10-14,5390.0,5390.0,5540.0,5366.5,5498.0,18906
2025-10-15,5335.0,5335.0,5431.5,5320.5,5390.0,9636
2025-10-16,5321.5,5321.5,5370.5,5301.0,5349.5,20410
2025-10-17,5354.0,5354.0,5399.5,5249.0,5325.0,18097
2025-10-20,5324.5,5324.5,5397.5,5300.5,5354.0,15702
2025-10-21,5351.5,5351.5,5400.0,5300.0,5356.0,1481
2025-10-23,5297.5,5297.5,5446.0,5279.0,5351.5,22342
2025-10-24,5341.0,5341.0,5357.0,5254.5,5255.0,12145
2025-10-27,5309.0,5309.0,5343.0,5270.0,5341.0,11064
2025-10-28,5290.5,5290.5,5324.5,5226.0,5300.0,8958
2025-10-29,5269.5,5269.5,5303.5,5244.0,5300.0,6345
2025-10-30,5318.0,5318.0,5346.0,5179.5,5269.5,17752
2025-10-31,5209.0,5209.0,5322.0,5200.0,5322.0,11482
2025-11-03,5181.5,5181.5,5225.0,5110.0,5212.5,14894
2025-11-04,5115.0,5115.0,5197.5,5105.0,5165.0,7146
2025-11-05,5115.0,5115.0,5115.0,5115.0,5115.0,0
2025-11-06,5067.5,5067.5,5129.0,5055.5,5100.0,9536
2025-11-07,5075.0,5075.0,5129.5,5015.5,5129.5,9082
2025-11-10,5140.0,5140.0,5152.5,5060.5,5075.0,11870
2025-11-11,4997.0,4997.0,5144.5,4982.5,5138.0,18686
2025-11-12,5015.5,5015.5,5115.5,4988.5,5032.0,23309
2025-11-13,5043.5,5043.5,5339.0,5026.0,5164.0,168376
2025-11-14,5074.0,5074.0,5084.0,5028.0,5050.0,10078
2025-11-17,5061.5,5061.5,5089.0,5048.0,5074.5,6836
2025-11-18,5010.0,5010.0,5084.0,5000.5,5055.0,6361
2025-11-19,5002.0,5002.0,5050.0,4987.5,5035.0,7960
2025-11-20,5028.5,5028.5,5060.0,4990.5,5002.0,6621
2025-11-21,5000.5,5000.5,5040.0,4948.0,5038.0,16577
2025-11-24,4968.5,4968.5,5015.0,4950.0,5000.5,5537
2025-11-25,5000.0,5000.0,5016.0,4964.5,4967.0,218067
2025-11-26,4985.0,4985.0,5060.0,4965.0,5001.0,21338
2025-11-27,4989.5,4989.5,5116.5,4975.0,4994.5,25394
2025-11-28,4975.0,4975.0,5050.5,4953.5,4990.0,62474
2025-12-01,4966.5,4966.5,5000.10009765625,4952.10009765625,4976.0,6902
2025-12-02,4994.60009765625,4994.60009765625,5035.60009765625,4949.0,4966.5,20972
2025-12-03,4972.5,4972.5,5000.0,4903.60009765625,4950.0,20331
2025-12-04,5001.0,5001.0,5030.0,4959.10009765625,4972.5,28762
2025-12-05,5000.0,5000.0,5011.0,4962.5,5004.5,15873
2025-12-08,4965.39990234375,4965.39990234375,4996.7001953125,4931.0,4961.0,16142
2025-12-09,4979.60009765625,4979.60009765625,5008.10009765625,4951.7001953125,4965.39990234375,18595
2025-12-10,5025.2001953125,5025.2001953125,5127.0,4961.0,4961.0,80457
2025-12-11,5007.7001953125,5007.7001953125,5057.0,4997.0,5057.0,5172
2025-12-12,5000.2001953125,5000.2001953125,5036.0,4971.0,5006.0,15778
2025-12-15,5016.89990234375,5016.89990234375,5040.0,4982.5,4982.5,7844
2025-12-16,5021.2001953125,5021.2001953125,5038.0,4985.0,5015.0,9402
2025-12-17,5058.5,5058.5,5078.0,4995.2001953125,5021.2001953125,12863
2025-12-18,5100.7001953125,5100.7001953125,5108.0,5022.60009765625,5060.0,14743
2025-12-19,5097.60009765625,5097.60009765625,5166.2998046875,4916.0,5065.0,19033
2025-12-22,5093.10009765625,5093.10009765625,5130.0,5050.10009765625,5090.0,17392
2025-12-23,5067.7998046875,5067.7998046875,5100.0,5010.0,5100.0,10888
2025-12-24,5036.2998046875,5036.2998046875,5122.0,5030.0,5036.0,11501
2025-12-26,5052.2998046875,5052.2998046875,5070.0,5001.0,5045.0,9403
2025-12-29,4959.2001953125,4959.2001953125,5062.0,4922.7998046875,5030.0,14542
2025-12-30,4926.60009765625,4926.60009765625,5005.60009765625,4855.2001953125,4940.0,66304
2025-12-31,4987.7001953125,4987.7001953125,5011.39990234375,4920.0,4920.0,12436
2026-01-01,4915.7998046875,4915.7998046875,4973.2998046875,4900.5,4940.0,13941
2026-01-02,4887.2001953125,4887.2001953125,4941.10009765625,4865.0,4917.5,15609
2026-01-05,4870.5,4870.5,4909.2001953125,4851.0,4896.0,8801
2026-01-06,4907.2001953125,4907.2001953125,4930.0,4831.7001953125,4852.0,12730
2026-01-07,4928.2998046875,4928.2998046875,5002.2001953125,4909.0,4928.89990234375,15687
2026-01-08,4806.0,4806.0,4922.7001953125,4791.0,4916.0,9401
2026-01-09,4871.7998046875,4871.7998046875,4884.0,4791.89990234375,4813.0,16466
2026-01-12,4823.7998046875,4823.7998046875,4852.10009765625,4782.0,4852.0,9450
2026-01-13,4857.2998046875,4857.2998046875,4883.7998046875,4774.10009765625,4861.0,12023
2026-01-14,4819.60009765625,4819.60009765625,4857.2998046875,4808.0,4857.2998046875,9798
2026-01-15,4819.60009765625,4819.60009765625,4819.60009765625,4819.60009765625,4819.60009765625,0
2026-01-16,4760.89990234375,4760.89990234375,4838.2001953125,4742.5,4824.39990234375,10190
