date_,adj close_eclerx.ns,close_eclerx.ns,high_eclerx.ns,low_eclerx.ns,open_eclerx.ns,volume_eclerx.ns
2025-04-21,2579.754638671875,2580.39990234375,2597.60009765625,2505.0,2549.0,34159
2025-04-22,2562.7587890625,2563.39990234375,2608.0,2542.0,2599.89990234375,19183
2025-04-23,2643.53857421875,2644.199951171875,2694.0,2565.0,2585.0,90305
2025-04-24,2654.3359375,2655.0,2671.300048828125,2605.60009765625,2640.0,42899
2025-04-25,2562.958984375,2563.60009765625,2648.10009765625,2531.0,2637.0,29772
2025-04-28,2542.464111328125,2543.10009765625,2601.60009765625,2530.699951171875,2532.0,25685
2025-04-29,2600.449462890625,2601.10009765625,2607.89990234375,2540.0,2555.800048828125,19930
2025-04-30,2514.470947265625,2515.10009765625,2601.10009765625,2500.0,2601.10009765625,54174
2025-05-02,2490.27685546875,2490.89990234375,2541.699951171875,2481.0,2530.800048828125,28841
2025-05-05,2490.576904296875,2491.199951171875,2541.39990234375,2475.0,2511.0,22701
2025-05-06,2406.498046875,2407.10009765625,2516.10009765625,2370.10009765625,2516.10009765625,40199
2025-05-07,2428.192626953125,2428.800048828125,2444.699951171875,2364.0,2376.10009765625,41350
2025-05-08,2452.986328125,2453.60009765625,2509.89990234375,2425.199951171875,2445.0,23030
2025-05-09,2448.787353515625,2449.39990234375,2483.800048828125,2353.300048828125,2353.300048828125,29894
2025-05-12,2590.552001953125,2591.199951171875,2599.5,2486.0,2514.800048828125,37421
2025-05-13,2703.7236328125,2704.39990234375,2730.10009765625,2565.10009765625,2624.0,57052
2025-05-14,2748.012451171875,2748.699951171875,2771.89990234375,2681.60009765625,2705.10009765625,45877
2025-05-15,3155.210693359375,3156.0,3209.0,2878.800048828125,2880.800048828125,1829637
2025-05-16,3300.974365234375,3301.800048828125,3324.0,3125.0,3175.0,307265
2025-05-19,3282.57861328125,3283.39990234375,3295.0,3203.699951171875,3285.5,60121
2025-05-20,3362.35888671875,3363.199951171875,3395.0,3240.10009765625,3282.89990234375,95077
2025-05-21,3409.047119140625,3409.89990234375,3494.0,3335.0,3380.0,110291
2025-05-22,3378.155029296875,3379.0,3405.5,3361.10009765625,3381.800048828125,28051
2025-05-23,3355.96044921875,3356.800048828125,3387.89990234375,3320.60009765625,3365.0,26854
2025-05-26,3362.35888671875,3363.199951171875,3396.10009765625,3327.5,3377.0,33696
2025-05-27,3406.547607421875,3407.39990234375,3425.0,3330.10009765625,3346.39990234375,28066
2025-05-28,3362.158935546875,3363.0,3537.60009765625,3337.39990234375,3450.0,109986
2025-05-29,3508.722412109375,3509.60009765625,3520.199951171875,3390.0,3390.0,79303
2025-05-30,3541.214111328125,3542.10009765625,3560.39990234375,3479.300048828125,3533.0,193899
2025-06-02,3464.533203125,3465.39990234375,3570.0,3436.89990234375,3525.89990234375,37008
2025-06-03,3526.61767578125,3527.5,3557.0,3431.0,3431.0,26049
2025-06-04,3501.323974609375,3502.199951171875,3561.300048828125,3482.5,3535.0,35057
2025-06-05,3571.70654296875,3572.60009765625,3618.0,3502.199951171875,3502.199951171875,87066
2025-06-06,3605.398193359375,3606.300048828125,3615.199951171875,3576.699951171875,3585.0,16445
2025-06-09,3646.8876953125,3647.800048828125,3668.699951171875,3567.60009765625,3567.60009765625,36305
2025-06-10,3687.77734375,3688.699951171875,3730.0,3635.199951171875,3678.0,27161
2025-06-11,3675.1806640625,3676.10009765625,3759.89990234375,3630.199951171875,3685.0,45252
2025-06-12,3677.77978515625,3678.699951171875,3780.0,3428.0,3660.10009765625,124690
2025-06-13,3575.905517578125,3576.800048828125,3649.699951171875,3546.10009765625,3649.699951171875,43400
2025-06-16,3607.597412109375,3608.5,3625.0,3475.300048828125,3550.10009765625,21599
2025-06-17,3624.793212890625,3625.699951171875,3655.0,3575.0,3640.0,32192
2025-06-18,3615.8955078125,3616.800048828125,3650.0,3495.300048828125,3647.0,38193
2025-06-19,3471.731689453125,3472.60009765625,3635.89990234375,3442.5,3595.0,35932
2025-06-20,3389.35205078125,3390.199951171875,3490.0,3369.199951171875,3469.10009765625,44495
2025-06-23,3480.8291015625,3481.699951171875,3505.800048828125,3383.0,3389.0,37256
2025-06-24,3507.322509765625,3508.199951171875,3554.699951171875,3481.89990234375,3499.89990234375,31944
2025-06-25,3509.02197265625,3509.89990234375,3639.800048828125,3493.800048828125,3548.0,68331
2025-06-26,3512.721435546875,3513.60009765625,3548.5,3480.0,3509.89990234375,27609
2025-06-27,3508.722412109375,3509.60009765625,3566.5,3441.5,3548.0,79723
2025-06-30,3500.32421875,3501.199951171875,3550.199951171875,3435.0,3543.10009765625,42112
2025-07-01,3471.731689453125,3472.60009765625,3508.300048828125,3445.39990234375,3501.199951171875,30458
2025-07-02,3438.239990234375,3439.10009765625,3479.89990234375,3414.0,3472.0,24772
2025-07-03,3413.5458984375,3414.39990234375,3485.0,3396.10009765625,3420.0,42375
2025-07-04,3405.64794921875,3406.5,3479.0,3388.0,3437.699951171875,26519
2025-07-07,3412.84619140625,3413.699951171875,3444.39990234375,3352.0,3390.0,34496
2025-07-08,3367.95751953125,3368.800048828125,3483.60009765625,3355.5,3395.0,27564
2025-07-09,3371.15673828125,3372.0,3412.0,3321.0,3389.89990234375,34765
2025-07-10,3409.447021484375,3410.300048828125,3421.39990234375,3338.60009765625,3380.39990234375,29442
2025-07-11,3480.329345703125,3481.199951171875,3574.199951171875,3369.60009765625,3393.300048828125,130913
2025-07-14,3591.1015625,3592.0,3619.0,3439.0,3475.0,57703
2025-07-15,3562.308837890625,3563.199951171875,3636.199951171875,3549.699951171875,3592.0,44248
2025-07-16,3571.106689453125,3572.0,3625.89990234375,3547.5,3590.0,33392
2025-07-17,3668.182373046875,3669.10009765625,3710.0,3572.0,3572.0,173983
2025-07-18,3714.770751953125,3715.699951171875,3770.699951171875,3661.199951171875,3696.0,83464
2025-07-21,3711.271484375,3712.199951171875,3749.89990234375,3642.0,3715.699951171875,27688
2025-07-22,3735.065673828125,3736.0,3766.60009765625,3690.800048828125,3700.0,34953
2025-07-23,3680.879150390625,3681.800048828125,3785.0,3664.800048828125,3745.0,37481
2025-07-24,3658.0849609375,3659.0,3757.5,3626.0,3681.800048828125,28284
2025-07-25,3645.887939453125,3646.800048828125,3920.89990234375,3615.10009765625,3738.699951171875,620008
2025-07-28,3773.15625,3774.10009765625,3830.0,3659.5,3683.300048828125,275512
2025-07-29,3721.069091796875,3722.0,3814.39990234375,3706.0,3768.0,85768
2025-07-30,3783.15380859375,3784.10009765625,3872.60009765625,3722.0,3722.0,149615
2025-07-31,3766.2578125,3767.199951171875,3825.0,3708.39990234375,3722.0,60394
2025-08-01,3798.249755859375,3799.199951171875,3943.0,3750.0,3815.0,245463
2025-08-04,4086.27783203125,4087.300048828125,4200.0,3782.10009765625,3829.0,447087
2025-08-05,3976.10546875,3977.10009765625,4049.10009765625,3956.699951171875,4035.0,117911
2025-08-06,3950.61181640625,3951.60009765625,3991.5,3860.0,3970.0,79199
2025-08-07,4113.47119140625,4114.5,4148.5,3898.800048828125,3940.0,210988
2025-08-08,4108.27197265625,4109.2998046875,4150.89990234375,4020.0,4108.0,162981
2025-08-11,4107.8720703125,4108.89990234375,4200.0,4068.199951171875,4113.39990234375,124903
2025-08-12,4093.276123046875,4094.300048828125,4115.0,4046.0,4102.0,46931
2025-08-13,3988.30224609375,3989.300048828125,4145.89990234375,3945.60009765625,4099.0,91539
2025-08-14,3996.2001953125,3997.199951171875,4089.300048828125,3960.5,3989.300048828125,64969
2025-08-18,3911.521484375,3912.5,4100.0,3880.10009765625,4085.0,64846
2025-08-19,4040.189208984375,4041.199951171875,4084.0,3890.39990234375,3890.5,68501
2025-08-20,3988.902099609375,3989.89990234375,4073.0,3962.0,4060.0,40684
2025-08-21,3997.5,3998.5,4022.0,3960.10009765625,4022.0,22403
2025-08-22,3897.5,3897.5,4032.89990234375,3873.0,4032.89990234375,40482
2025-08-25,4238.7998046875,4238.7998046875,4280.0,3910.0,3910.0,1141778
2025-08-26,4454.89990234375,4454.89990234375,4640.0,4186.0,4248.7998046875,717756
2025-08-28,4245.10009765625,4245.10009765625,4440.39990234375,4219.0,4440.39990234375,179000
2025-08-29,4221.2998046875,4221.2998046875,4333.0,4140.0,4175.5,136728
2025-09-01,4496.7998046875,4496.7998046875,4528.7001953125,4188.60009765625,4213.89990234375,347573
2025-09-02,4534.5,4534.5,4600.0,4421.60009765625,4495.0,169679
2025-09-03,4408.0,4408.0,4510.0,4375.10009765625,4475.0,96272
2025-09-04,4439.0,4439.0,4527.60009765625,4341.60009765625,4420.0,73165
2025-09-05,4290.60009765625,4290.60009765625,4431.60009765625,4259.0,4420.0,56132
2025-09-08,4234.5,4234.5,4314.39990234375,4214.0,4275.0,47068
2025-09-09,4338.2001953125,4338.2001953125,4404.0,4220.0,4231.7998046875,141899
2025-09-10,4475.0,4475.0,4578.39990234375,4299.2001953125,4385.0,254451
2025-09-11,4509.10009765625,4509.10009765625,4600.0,4406.0,4458.0,135487
2025-09-12,4429.2998046875,4429.2998046875,4499.0,4410.0,4485.0,53245
2025-09-15,4370.2001953125,4370.2001953125,4445.60009765625,4337.10009765625,4425.39990234375,38633
2025-09-16,4374.7998046875,4374.7998046875,4485.60009765625,4345.7998046875,4370.2001953125,54021
2025-09-17,4394.39990234375,4394.39990234375,4413.7998046875,4336.39990234375,4395.0,26406
2025-09-18,4409.0,4409.0,4532.10009765625,4380.0,4428.5,86540
2025-09-19,4270.2998046875,4270.2998046875,4487.0,4204.0,4430.89990234375,122585
2025-09-22,4264.10009765625,4264.10009765625,4336.0,4232.60009765625,4289.89990234375,48894
2025-09-23,4250.89990234375,4250.89990234375,4335.0,4231.5,4265.0,30816
2025-09-24,4099.5,4099.5,4236.39990234375,4047.800048828125,4233.0,111294
2025-09-25,4247.0,4247.0,4367.0,4067.199951171875,4080.699951171875,304776
2025-09-26,4156.89990234375,4156.89990234375,4276.0,4101.0,4237.7998046875,156878
2025-09-29,4049.199951171875,4049.199951171875,4135.89990234375,4030.0,4112.0,84025
2025-09-30,4015.699951171875,4015.699951171875,4141.0,3982.800048828125,4051.89990234375,71605
2025-10-01,3973.5,3973.5,4048.0,3939.0,4020.0,46065
2025-10-03,3928.0,3928.0,4038.89990234375,3906.0,3989.800048828125,70572
2025-10-06,4018.800048828125,4018.800048828125,4045.0,3917.300048828125,3956.0,63487
2025-10-07,4009.89990234375,4009.89990234375,4049.800048828125,3981.0,4049.800048828125,22180
2025-10-08,4061.0,4061.0,4110.0,3986.5,4043.39990234375,42390
2025-10-09,3969.0,3969.0,4081.0,3935.0,4081.0,27758
2025-10-10,4084.10009765625,4084.10009765625,4097.7001953125,3953.199951171875,4004.0,47875
2025-10-13,4144.39990234375,4144.39990234375,4179.0,4011.0,4052.89990234375,49834
2025-10-14,4031.0,4031.0,4175.0,4025.0,4175.0,36160
2025-10-15,4085.39990234375,4085.39990234375,4158.10009765625,3993.60009765625,4037.800048828125,31713
2025-10-16,4112.0,4112.0,4130.5,4058.800048828125,4100.0,25772
2025-10-17,4069.699951171875,4069.699951171875,4172.60009765625,4057.60009765625,4101.0,26262
2025-10-20,4314.39990234375,4314.39990234375,4393.0,4153.89990234375,4174.0,433578
2025-10-21,4439.7998046875,4439.7998046875,4527.0,4335.89990234375,4359.0,51926
2025-10-23,4343.7998046875,4343.7998046875,4455.0,4305.39990234375,4439.7998046875,128047
2025-10-24,4446.60009765625,4446.60009765625,4520.0,4301.0,4389.0,105996
2025-10-27,4787.2998046875,4787.2998046875,4830.0,4509.0,4557.7998046875,2320421
2025-10-28,4717.39990234375,4717.39990234375,4787.0,4684.0,4699.10009765625,131267
2025-10-29,4639.60009765625,4639.60009765625,4714.60009765625,4492.5,4714.60009765625,181819
2025-10-30,4721.2998046875,4721.2998046875,4749.89990234375,4629.89990234375,4630.0,128353
2025-10-31,4727.60009765625,4727.60009765625,4828.60009765625,4695.2998046875,4707.89990234375,118006
2025-11-03,4733.0,4733.0,4824.0,4698.60009765625,4740.0,113743
2025-11-04,4738.39990234375,4738.39990234375,4867.89990234375,4705.0,4757.89990234375,210995
2025-11-05,4738.39990234375,4738.39990234375,4738.39990234375,4738.39990234375,4738.39990234375,0
2025-11-06,4569.89990234375,4569.89990234375,4785.0,4554.2001953125,4768.0,82406
2025-11-07,4279.5,4279.5,4580.0,4252.0,4580.0,154008
2025-11-10,4363.39990234375,4363.39990234375,4384.5,4257.5,4279.5,86287
2025-11-11,4341.7001953125,4341.7001953125,4480.0,4316.0,4355.0,108911
2025-11-12,4487.5,4487.5,4551.0,4360.7001953125,4376.10009765625,196740
2025-11-13,4446.7998046875,4446.7998046875,4571.2001953125,4427.39990234375,4509.0,81692
2025-11-14,4400.60009765625,4400.60009765625,4476.0,4374.2001953125,4469.0,42590
2025-11-17,4565.10009765625,4565.10009765625,4584.7001953125,4400.60009765625,4400.60009765625,92268
2025-11-18,4451.89990234375,4451.89990234375,4577.89990234375,4445.0,4570.0,42350
2025-11-19,4425.39990234375,4425.39990234375,4540.39990234375,4410.2998046875,4459.0,68488
2025-11-20,4595.7001953125,4595.7001953125,4620.0,4426.2001953125,4469.39990234375,84743
2025-11-21,4457.10009765625,4457.10009765625,4578.0,4438.10009765625,4558.2001953125,141023
2025-11-24,4519.0,4519.0,4554.60009765625,4400.0,4463.7001953125,59448
2025-11-25,4428.2001953125,4428.2001953125,4515.10009765625,4404.0,4501.60009765625,40828
2025-11-26,4428.7998046875,4428.7998046875,4478.2998046875,4387.2998046875,4478.2998046875,45260
2025-11-27,4490.39990234375,4490.39990234375,4512.0,4432.7001953125,4459.0,31938
2025-11-28,4550.7001953125,4550.7001953125,4614.0,4457.2998046875,4490.39990234375,75938
2025-12-01,4689.7998046875,4689.7998046875,4711.0,4523.7001953125,4560.0,145757
2025-12-02,4794.7998046875,4794.7998046875,4815.0,4657.0,4657.0,217389
2025-12-03,4911.39990234375,4911.39990234375,4959.0,4686.7998046875,4794.7998046875,316753
2025-12-04,4896.60009765625,4896.60009765625,4924.39990234375,4829.0,4905.0,83965
2025-12-05,4832.2001953125,4832.2001953125,4880.2001953125,4799.7001953125,4880.2001953125,44951
2025-12-08,4760.2998046875,4760.2998046875,4817.0,4666.0,4817.0,97726
2025-12-09,4498.89990234375,4498.89990234375,4768.60009765625,4475.0,4768.60009765625,225816
2025-12-10,4413.89990234375,4413.89990234375,4540.0,4390.0,4505.0,100527
2025-12-11,4441.89990234375,4441.89990234375,4502.89990234375,4325.0,4400.0,94250
2025-12-12,4492.5,4492.5,4571.89990234375,4413.2998046875,4440.0,61125
2025-12-15,4650.39990234375,4650.39990234375,4674.0,4463.2998046875,4510.89990234375,64899
2025-12-16,4467.89990234375,4467.89990234375,4641.0,4451.0,4641.0,66975
2025-12-17,4458.39990234375,4458.39990234375,4640.2001953125,4423.0,4512.0,142534
2025-12-18,4468.2001953125,4468.2001953125,4513.7998046875,4430.0,4466.5,26730
2025-12-19,4524.5,4524.5,4555.0,4450.0,4496.89990234375,45561
2025-12-22,4658.7998046875,4658.7998046875,4670.0,4525.5,4545.0,71629
2025-12-23,4785.89990234375,4785.89990234375,4830.0,4581.0,4663.89990234375,81986
2025-12-24,4786.7001953125,4786.7001953125,4825.0,4736.39990234375,4785.89990234375,53844
2025-12-25,4786.7001953125,4786.7001953125,4786.7001953125,4786.7001953125,4786.7001953125,0
2025-12-26,4681.39990234375,4681.39990234375,4783.0,4669.89990234375,4783.0,21459
2025-12-29,4592.7998046875,4592.7998046875,4690.0,4553.60009765625,4681.0,58543
2025-12-30,4472.7001953125,4472.7001953125,4638.5,4435.0,4613.89990234375,82693
2025-12-31,4695.2998046875,4695.2998046875,4719.39990234375,4480.10009765625,4506.5,69178
2026-01-01,4821.7001953125,4821.7001953125,4855.39990234375,4643.89990234375,4688.0,110052
2026-01-02,4721.5,4721.5,4815.0,4706.2001953125,4815.0,29666
2026-01-05,4775.0,4775.0,4826.60009765625,4691.89990234375,4721.5,57406
2026-01-06,4802.60009765625,4802.60009765625,4945.89990234375,4764.7001953125,4810.7001953125,105633
2026-01-07,4772.10009765625,4772.10009765625,4840.0,4740.2998046875,4782.60009765625,27007
2026-01-08,4751.39990234375,4751.39990234375,4790.0,4717.2998046875,4779.2998046875,33579
2026-01-09,4598.5,4598.5,4788.89990234375,4551.2001953125,4787.2001953125,49272
2026-01-12,4596.39990234375,4596.39990234375,4650.5,4524.10009765625,4604.89990234375,47874
2026-01-13,4594.2001953125,4594.2001953125,4650.0,4555.0,4568.39990234375,22467
2026-01-14,4602.60009765625,4602.60009765625,4667.89990234375,4571.5,4590.2998046875,38268
2026-01-16,4631.10009765625,4631.10009765625,4719.7998046875,4572.60009765625,4602.60009765625,45683
