date_,adj close_chamblfert.ns,close_chamblfert.ns,high_chamblfert.ns,low_chamblfert.ns,open_chamblfert.ns,volume_chamblfert.ns
2025-04-21,676.3255615234375,690.0999755859375,692.5,675.0,677.0499877929688,1893379
2025-04-22,671.0333251953125,684.7000122070312,699.7000122070312,681.2000122070312,690.7999877929688,2027545
2025-04-23,674.85546875,688.5999755859375,691.0499877929688,672.0,684.0,2240498
2025-04-24,674.5125122070312,688.25,695.7999877929688,684.5999755859375,688.5999755859375,1430785
2025-04-25,663.3400268554688,676.8499755859375,692.7000122070312,664.0999755859375,685.0499877929688,1693632
2025-04-28,677.1586303710938,690.9500122070312,694.2000122070312,674.0,675.0,1137328
2025-04-29,677.7955932617188,691.5999755859375,699.0,685.6500244140625,689.8499755859375,1550985
2025-04-30,678.8246459960938,692.6500244140625,707.5499877929688,683.8499755859375,694.6500244140625,2414489
2025-05-02,679.5597534179688,693.4000244140625,697.2000122070312,681.5,693.0,943467
2025-05-05,677.0606079101562,690.8499755859375,700.7999877929688,688.0999755859375,699.5,1200694
2025-05-06,712.1460571289062,726.6500244140625,742.2000122070312,691.0499877929688,693.0,5507406
2025-05-07,695.5343627929688,709.7000122070312,714.0,690.0999755859375,712.0,3472518
2025-05-08,677.256591796875,691.0499877929688,729.9000244140625,684.0,710.3499755859375,2545234
2025-05-09,680.0497436523438,693.9000244140625,697.4000244140625,657.1500244140625,665.0,3514574
2025-05-12,675.5905151367188,689.3499755859375,713.75,678.9000244140625,706.9500122070312,2131996
2025-05-13,644.42529296875,657.5499877929688,690.2000122070312,652.6500244140625,688.5,3301295
2025-05-14,635.0169067382812,647.9500122070312,665.7000122070312,644.7999877929688,657.5999755859375,2102168
2025-05-15,623.4033813476562,636.0999755859375,650.0999755859375,632.75,648.0,2631750
2025-05-16,619.4832763671875,632.0999755859375,643.0999755859375,628.4000244140625,637.0,1743564
2025-05-19,609.33984375,621.75,632.5499877929688,619.4500122070312,627.0,2841022
2025-05-20,591.3561401367188,603.4000244140625,631.1500244140625,602.1500244140625,622.0,3264319
2025-05-21,591.7970581054688,603.8499755859375,610.7999877929688,599.4500122070312,604.0499877929688,2189538
2025-05-22,579.3015747070312,591.0999755859375,604.7999877929688,587.5,603.8499755859375,1941001
2025-05-23,582.437744140625,594.2999877929688,600.7999877929688,581.2999877929688,592.5,2567523
2025-05-26,575.08740234375,586.7999877929688,600.5,585.0,600.0,2442806
2025-05-27,582.24169921875,594.0999755859375,597.25,582.5999755859375,586.7999877929688,2921436
2025-05-28,570.5792846679688,582.2000122070312,602.4000244140625,580.0999755859375,595.0999755859375,4067785
2025-05-29,574.25439453125,585.9500122070312,587.4500122070312,578.1500244140625,585.0,1972965
2025-05-30,540.0020141601562,551.0,588.0,548.2000122070312,585.0,4544256
2025-06-02,544.3632202148438,555.4500122070312,557.9000244140625,544.6500244140625,550.0,2267297
2025-06-03,550.6844482421875,561.9000244140625,570.9500122070312,556.9500122070312,558.1500244140625,3782716
2025-06-04,548.1363525390625,559.2999877929688,565.9000244140625,551.6500244140625,563.5,2060377
2025-06-05,541.570068359375,552.5999755859375,562.4500122070312,548.0499877929688,561.0,2953555
2025-06-06,529.2705688476562,540.0499877929688,554.25,539.0,554.0,2614146
2025-06-09,540.9330444335938,551.9500122070312,553.75,540.1500244140625,542.5,1649487
2025-06-10,553.7225952148438,565.0,566.5,549.2999877929688,555.0,2935361
2025-06-11,553.4776000976562,564.75,571.9000244140625,555.0499877929688,570.0,3496904
2025-06-12,533.6317749023438,544.5,567.0,543.0,565.0,2030711
2025-06-13,538.4829711914062,549.4500122070312,552.6500244140625,531.9500122070312,539.0,1593973
2025-06-16,547.1072998046875,558.25,559.7999877929688,541.0,549.4500122070312,1412941
2025-06-17,544.3632202148438,555.4500122070312,560.4000244140625,548.0499877929688,558.0,1196093
2025-06-18,540.0020141601562,551.0,558.5499877929688,548.25,554.9000244140625,894957
2025-06-19,532.896728515625,543.75,556.9000244140625,542.0,551.0,890815
2025-06-20,539.85498046875,550.8499755859375,555.4500122070312,542.5999755859375,543.0499877929688,1570904
2025-06-23,552.0565185546875,563.2999877929688,567.0,546.1500244140625,547.2000122070312,2935969
2025-06-24,551.5174560546875,562.75,570.0,560.5499877929688,570.0,1319530
2025-06-25,549.1163940429688,560.2999877929688,569.5,557.5499877929688,566.5,1499200
2025-06-26,546.7642822265625,557.9000244140625,562.75,551.0,562.0,1356241
2025-06-27,549.0673828125,560.25,564.8499755859375,556.8499755859375,559.0,1106179
2025-06-30,553.9675903320312,565.25,567.4500122070312,560.25,562.0,887164
2025-07-01,547.6463623046875,558.7999877929688,576.0,553.0,565.7999877929688,2421436
2025-07-02,538.9240112304688,549.9000244140625,560.0,546.9500122070312,559.9500122070312,1190874
2025-07-03,553.86962890625,565.1500244140625,567.5,547.25,551.25,2248641
2025-07-04,552.0565185546875,563.2999877929688,570.9000244140625,559.2000122070312,568.0,1217782
2025-07-07,546.5682983398438,557.7000122070312,564.0,554.0499877929688,563.2999877929688,626085
2025-07-08,542.9911499023438,554.0499877929688,561.9000244140625,549.0,557.7000122070312,763529
2025-07-09,543.775146484375,554.8499755859375,557.8499755859375,550.9000244140625,555.0,726733
2025-07-10,539.6589965820312,550.6500244140625,555.9000244140625,550.0,554.0,550213
2025-07-11,524.5173950195312,535.2000122070312,550.0,533.5,550.0,1605930
2025-07-14,533.8767700195312,544.75,546.7000122070312,531.8499755859375,534.4000244140625,925911
2025-07-15,542.3541259765625,553.4000244140625,555.5499877929688,543.9000244140625,544.0,1241969
2025-07-16,541.0800170898438,552.0999755859375,560.0,550.75,552.0,1050686
2025-07-17,543.82421875,554.9000244140625,559.0,546.4000244140625,554.9000244140625,1105054
2025-07-18,537.698974609375,548.6500244140625,557.0,546.5,555.0,1156709
2025-07-21,540.6881103515625,551.7000122070312,554.6500244140625,544.5,548.5999755859375,872849
2025-07-22,539.2179565429688,550.2000122070312,554.9500122070312,548.0499877929688,552.5,724125
2025-07-23,547.7443237304688,558.9000244140625,561.25,550.0499877929688,550.2000122070312,1534408
2025-07-24,543.3831787109375,554.4500122070312,569.75,552.5,561.5499877929688,1832619
2025-07-25,527.2615356445312,538.0,555.2999877929688,535.8499755859375,555.0,1428649
2025-07-28,519.3231811523438,529.9000244140625,542.4000244140625,527.1500244140625,538.9500122070312,1536615
2025-07-29,522.0672607421875,532.7000122070312,534.9500122070312,524.9000244140625,528.8499755859375,1142201
2025-07-30,527.45751953125,538.2000122070312,548.9500122070312,533.2000122070312,535.0,2635551
2025-07-31,504.6225891113281,514.9000244140625,536.0,503.0,535.0,7493748
2025-08-01,507.9546813964844,518.2999877929688,551.5499877929688,515.0499877929688,533.0,14204888
2025-08-04,521.5282592773438,532.1500244140625,536.0,512.0,523.0499877929688,2694734
2025-08-05,561.4479370117188,567.5,569.7999877929688,531.0,531.0,11507207
2025-08-06,563.4266357421875,569.5,571.4000244140625,560.0,570.9500122070312,3178115
2025-08-07,555.6603393554688,561.6500244140625,571.0,555.25,567.0,1771601
2025-08-08,524.8919677734375,530.5499877929688,562.0,528.2999877929688,560.75,3013769
2025-08-11,516.6805419921875,522.25,533.9000244140625,516.5,529.75,1482566
2025-08-12,530.927001953125,536.6500244140625,539.0,519.5,522.0999755859375,1516323
2025-08-13,521.6766357421875,527.2999877929688,538.75,525.5999755859375,538.0,1023204
2025-08-14,522.9627685546875,528.5999755859375,532.6500244140625,525.0,527.0,811706
2025-08-18,529.0471801757812,534.75,536.1500244140625,526.3499755859375,535.2999877929688,867397
2025-08-19,543.9861450195312,549.8499755859375,554.75,531.9500122070312,536.9000244140625,2137508
2025-08-20,556.9464721679688,562.9500122070312,568.0,545.2999877929688,551.0999755859375,2109767
2025-08-21,556.6497192382812,562.6500244140625,566.75,557.0,564.9000244140625,838302
2025-08-22,555.5614013671875,561.5499877929688,567.4000244140625,553.5499877929688,561.0,932423
2025-08-25,549.7738037109375,555.7000122070312,569.9000244140625,553.3499755859375,564.0,738877
2025-08-26,546.8057861328125,552.7000122070312,559.4500122070312,545.5999755859375,554.5999755859375,991467
2025-08-28,535.9725341796875,541.75,553.1500244140625,539.8499755859375,552.0,466807
2025-08-29,534.3401489257812,540.0999755859375,549.9000244140625,536.2999877929688,544.7000122070312,957245
2025-09-01,539.0394897460938,544.8499755859375,547.0999755859375,538.4500122070312,541.9500122070312,453977
2025-09-02,553.0880737304688,559.0499877929688,568.5,540.5,545.0,1930748
2025-09-03,563.6739501953125,569.75,580.7000122070312,555.0999755859375,563.7000122070312,3937532
2025-09-04,551.7030029296875,557.6500244140625,580.0,554.7999877929688,580.0,1552861
2025-09-05,547.4983520507812,553.4000244140625,563.5499877929688,551.5999755859375,558.0,727786
2025-09-08,543.6893920898438,549.5499877929688,556.4000244140625,545.0999755859375,555.1500244140625,869712
2025-09-09,532.1636352539062,537.9000244140625,549.4500122070312,530.0,549.4500122070312,2152635
2025-09-10,539.2868041992188,545.0999755859375,548.3499755859375,536.5499877929688,538.5,1114456
2025-09-11,537.45654296875,543.25,549.75,541.2999877929688,543.0,638612
2025-09-12,533.4992065429688,539.25,547.5499877929688,536.7000122070312,544.5,546357
2025-09-15,533.1529541015625,538.9000244140625,541.9500122070312,536.0499877929688,539.3499755859375,571098
2025-09-16,539.6331176757812,545.4500122070312,547.9000244140625,537.3499755859375,539.25,728092
2025-09-17,548.289794921875,554.2000122070312,559.0,545.5499877929688,548.1500244140625,961417
2025-09-18,541.7601318359375,547.5999755859375,558.25,546.2000122070312,558.0,520406
2025-09-19,537.4071044921875,543.2000122070312,550.7000122070312,540.0999755859375,550.0,795797
2025-09-22,533.993896484375,539.75,544.9500122070312,539.0,543.2000122070312,425277
2025-09-23,531.3721313476562,537.0999755859375,542.0,534.5999755859375,542.0,572929
2025-09-24,527.1179809570312,532.7999877929688,539.2000122070312,532.0,537.0,659918
2025-09-25,522.270263671875,527.9000244140625,536.2000122070312,527.0,533.5499877929688,472569
2025-09-26,514.15771484375,519.7000122070312,528.4000244140625,516.0,528.0,723957
2025-09-29,502.97821044921875,508.3999938964844,524.8499755859375,505.1000061035156,514.2000122070312,1230099
2025-09-30,505.30316162109375,510.75,514.7000122070312,507.75,509.0,634122
2025-10-01,505.1547546386719,510.6000061035156,515.75,504.0,510.75,605673
2025-10-03,514.15771484375,519.7000122070312,521.3499755859375,510.6000061035156,510.6000061035156,821820
2025-10-06,511.4370422363281,516.9500122070312,522.0,513.0,515.0,412053
2025-10-07,505.2042236328125,510.6499938964844,518.8499755859375,508.8500061035156,518.0499877929688,472076
2025-10-08,504.9074401855469,510.3500061035156,514.9000244140625,508.8500061035156,510.75,398591
2025-10-09,501.6426086425781,507.04998779296875,511.0,505.0,509.5,591256
2025-10-10,493.035400390625,498.3500061035156,509.04998779296875,497.25,507.0,985682
2025-10-13,493.77740478515625,499.1000061035156,501.8500061035156,496.54998779296875,498.5,445072
2025-10-14,478.0469665527344,483.20001220703125,499.5,480.8500061035156,499.1000061035156,940984
2025-10-15,479.8772277832031,485.04998779296875,486.0,479.04998779296875,482.0,604919
2025-10-16,485.02178955078125,490.25,493.75,484.0,485.79998779296875,830056
2025-10-17,478.98681640625,484.1499938964844,490.79998779296875,483.0,490.75,451952
2025-10-20,477.8985595703125,483.04998779296875,486.5,479.1000061035156,485.8999938964844,604829
2025-10-21,483.4388427734375,488.6499938964844,489.45001220703125,485.8999938964844,485.8999938964844,87532
2025-10-23,489.3748474121094,494.6499938964844,500.0,486.95001220703125,490.0,1000016
2025-10-24,482.7957763671875,488.0,494.95001220703125,484.1000061035156,494.6499938964844,588621
2025-10-27,481.6580505371094,486.8500061035156,495.20001220703125,486.0,489.70001220703125,518730
2025-10-28,482.2021789550781,487.3999938964844,493.75,485.0,487.54998779296875,853509
2025-10-29,490.1168518066406,495.3999938964844,498.3500061035156,490.04998779296875,491.04998779296875,705796
2025-10-30,479.4320373535156,484.6000061035156,495.3999938964844,483.6000061035156,495.3999938964844,944631
2025-10-31,475.7220153808594,480.8500061035156,485.0,477.0,485.0,1068772
2025-11-03,483.0925598144531,488.29998779296875,490.0,482.45001220703125,483.1499938964844,549337
2025-11-04,476.3650817871094,481.5,490.3999938964844,479.0,490.0,724182
2025-11-05,476.3650817871094,481.5,481.5,481.5,481.5,0
2025-11-06,479.5309753417969,484.70001220703125,491.95001220703125,482.20001220703125,490.0,1618409
2025-11-07,474.7326965332031,479.8500061035156,485.1499938964844,475.1000061035156,484.70001220703125,776435
2025-11-10,463.8500061035156,468.8500061035156,482.45001220703125,467.45001220703125,481.04998779296875,1227791
2025-11-11,464.0,464.0,468.70001220703125,460.3999938964844,463.25,1236312
2025-11-12,466.6000061035156,466.6000061035156,468.6000061035156,459.29998779296875,465.0,1949932
2025-11-13,466.1000061035156,466.1000061035156,472.1499938964844,463.04998779296875,466.6000061035156,1571565
2025-11-14,463.54998779296875,463.54998779296875,467.0,462.29998779296875,467.0,1098827
2025-11-17,469.29998779296875,469.29998779296875,474.54998779296875,462.25,464.0,1188617
2025-11-18,464.0,464.0,469.8999938964844,461.54998779296875,469.6499938964844,1219637
2025-11-19,457.25,457.25,466.95001220703125,456.04998779296875,466.3500061035156,1094938
2025-11-20,457.5,457.5,459.8999938964844,454.0,457.0,831351
2025-11-21,459.1499938964844,459.1499938964844,462.8999938964844,454.5,455.3999938964844,615400
2025-11-24,440.45001220703125,440.45001220703125,462.0,438.0,462.0,1808327
2025-11-25,446.70001220703125,446.70001220703125,449.1000061035156,435.29998779296875,440.3999938964844,931862
2025-11-26,442.1499938964844,442.1499938964844,447.3500061035156,440.54998779296875,445.0,1065043
2025-11-27,442.6000061035156,442.6000061035156,447.1000061035156,441.29998779296875,442.8999938964844,521820
2025-11-28,440.1499938964844,440.1499938964844,446.8500061035156,439.0,444.0,761498
2025-12-01,441.70001220703125,441.70001220703125,444.6499938964844,437.04998779296875,440.04998779296875,628899
2025-12-02,438.95001220703125,438.95001220703125,445.70001220703125,434.0,439.0,1137847
2025-12-03,434.3500061035156,434.3500061035156,442.29998779296875,431.5,440.6000061035156,715788
2025-12-04,433.3999938964844,433.3999938964844,434.8500061035156,429.70001220703125,434.3500061035156,511741
2025-12-05,431.8500061035156,431.8500061035156,434.25,428.0,434.0,789321
2025-12-08,420.8999938964844,420.8999938964844,433.70001220703125,417.6000061035156,431.8999938964844,855586
2025-12-09,419.8500061035156,419.8500061035156,420.79998779296875,410.20001220703125,418.8500061035156,944961
2025-12-10,426.8500061035156,426.8500061035156,439.5,417.6000061035156,418.0,1936344
2025-12-11,428.20001220703125,428.20001220703125,429.75,423.70001220703125,428.8999938964844,528797
2025-12-12,433.5,433.5,435.45001220703125,426.5,428.0,535189
2025-12-15,436.75,436.75,442.8999938964844,433.6499938964844,434.5,627248
2025-12-16,445.79998779296875,445.79998779296875,458.79998779296875,436.5,438.70001220703125,7054664
2025-12-17,441.8999938964844,441.8999938964844,452.0,440.04998779296875,446.8500061035156,1302894
2025-12-18,440.20001220703125,440.20001220703125,441.8999938964844,430.1499938964844,440.3500061035156,1152549
2025-12-19,445.3500061035156,445.3500061035156,448.70001220703125,435.75,440.20001220703125,792544
2025-12-22,465.95001220703125,465.95001220703125,467.25,445.75,447.0,1812533
2025-12-23,468.8999938964844,468.8999938964844,474.8500061035156,461.0,467.0,1195508
2025-12-24,473.5,473.5,479.29998779296875,468.0,471.1000061035156,934335
2025-12-25,473.5,473.5,473.5,473.5,473.5,0
2025-12-26,473.5,473.5,475.8999938964844,466.8500061035156,474.6499938964844,833975
2025-12-29,475.1499938964844,475.1499938964844,482.0,470.6000061035156,473.45001220703125,1497930
2025-12-30,472.1499938964844,472.1499938964844,482.95001220703125,466.1000061035156,475.0,1640431
2025-12-31,482.1000061035156,482.1000061035156,485.95001220703125,473.25,473.8500061035156,1007459
2026-01-01,480.25,480.25,486.29998779296875,476.1499938964844,485.0,384358
2026-01-02,479.8999938964844,479.8999938964844,481.5,476.0,478.5,494336
2026-01-05,483.54998779296875,483.54998779296875,487.0,473.20001220703125,480.3999938964844,1082105
2026-01-06,474.1499938964844,474.1499938964844,483.6000061035156,473.0,481.5,473728
2026-01-07,468.20001220703125,468.20001220703125,474.6000061035156,467.5,474.1499938964844,485350
2026-01-08,454.0,454.0,470.0,451.0,470.0,792020
2026-01-09,450.54998779296875,450.54998779296875,452.5,442.70001220703125,452.0,805729
2026-01-12,436.54998779296875,436.54998779296875,450.0,434.75,450.0,1281269
2026-01-13,443.04998779296875,443.04998779296875,445.04998779296875,435.6499938964844,437.8500061035156,763564
2026-01-14,446.1000061035156,446.1000061035156,447.8500061035156,441.29998779296875,443.04998779296875,686772
2026-01-15,446.1000061035156,446.1000061035156,446.1000061035156,446.1000061035156,446.1000061035156,0
2026-01-16,440.1499938964844,440.1499938964844,450.0,437.5,450.0,809892
