date_,adj close_recltd.ns,close_recltd.ns,high_recltd.ns,low_recltd.ns,open_recltd.ns,volume_recltd.ns
2025-04-16,411.8872375488281,424.79998779296875,426.5,420.1499938964844,423.6000061035156,5841975
2025-04-17,415.5717468261719,428.6000061035156,431.3999938964844,421.20001220703125,424.0,6325350
2025-04-21,429.1462097167969,442.6000061035156,444.3500061035156,427.6000061035156,432.0,8148218
2025-04-22,427.0130615234375,440.3999938964844,446.0,436.70001220703125,444.3999938964844,4790660
2025-04-23,427.40087890625,440.79998779296875,448.0,429.45001220703125,440.1499938964844,6888145
2025-04-24,426.57672119140625,439.95001220703125,444.8999938964844,437.0,438.5,6904893
2025-04-25,409.3663024902344,422.20001220703125,443.20001220703125,419.1499938964844,440.0,8944833
2025-04-28,419.886474609375,433.04998779296875,434.20001220703125,421.8999938964844,424.5,4586239
2025-04-29,417.3170166015625,430.3999938964844,441.29998779296875,428.1000061035156,433.79998779296875,4863017
2025-04-30,407.33013916015625,420.1000061035156,432.45001220703125,415.5,428.5,6432452
2025-05-02,406.215087890625,418.95001220703125,432.3500061035156,418.04998779296875,418.5,3694616
2025-05-05,410.432861328125,423.29998779296875,425.0,416.20001220703125,422.20001220703125,5223773
2025-05-06,392.39825439453125,404.70001220703125,424.70001220703125,402.8999938964844,423.29998779296875,5570959
2025-05-07,398.4582824707031,410.95001220703125,413.0,395.8999938964844,396.70001220703125,7011398
2025-05-08,380.47210693359375,392.3999938964844,417.5,389.0,412.5,9925780
2025-05-09,372.5698547363281,384.25,395.0,380.04998779296875,382.0,13849773
2025-05-12,400.1065673828125,412.6499938964844,413.45001220703125,400.29998779296875,401.8999938964844,10515316
2025-05-13,389.53790283203125,401.75,413.54998779296875,399.3500061035156,411.79998779296875,12251914
2025-05-14,377.6602783203125,389.5,407.04998779296875,385.04998779296875,400.0,38611956
2025-05-15,382.36285400390625,394.3500061035156,396.29998779296875,388.04998779296875,391.3999938964844,12564868
2025-05-16,394.0950622558594,406.45001220703125,409.6499938964844,395.1000061035156,395.1000061035156,14416578
2025-05-19,394.6767883300781,407.04998779296875,412.0,405.20001220703125,411.0,11577637
2025-05-20,381.6356506347656,393.6000061035156,409.8999938964844,392.5,409.8999938964844,12359431
2025-05-21,388.0350341796875,400.20001220703125,401.95001220703125,390.5,395.0,10997125
2025-05-22,389.5863952636719,401.79998779296875,402.75,395.6000061035156,399.8999938964844,8377384
2025-05-23,390.26513671875,402.5,405.0,400.0,403.0,4958319
2025-05-26,394.43438720703125,406.79998779296875,408.75,403.0,404.95001220703125,5102219
2025-05-27,392.83453369140625,405.1499938964844,408.5,401.3999938964844,407.3999938964844,6898898
2025-05-28,390.9923095703125,403.25,409.79998779296875,402.29998779296875,406.0,4215068
2025-05-29,395.84033203125,408.25,410.20001220703125,401.70001220703125,405.0,7429958
2025-05-30,390.0711669921875,402.29998779296875,410.6499938964844,400.8999938964844,407.95001220703125,8825796
2025-06-02,391.62255859375,403.8999938964844,406.6000061035156,398.0,400.1000061035156,5157877
2025-06-03,388.2774353027344,400.45001220703125,411.79998779296875,399.1499938964844,404.5,6903210
2025-06-04,388.7137451171875,400.8999938964844,403.45001220703125,397.1000061035156,402.0,4209879
2025-06-05,390.7499084472656,403.0,409.75,402.25,404.45001220703125,6165279
2025-06-06,402.3851623535156,415.0,417.29998779296875,398.1000061035156,403.0,17153248
2025-06-09,413.2447204589844,426.20001220703125,428.70001220703125,417.0,418.0,10499689
2025-06-10,410.1904296875,423.04998779296875,428.5,421.25,428.5,6883130
2025-06-11,406.554443359375,419.29998779296875,427.70001220703125,416.04998779296875,422.95001220703125,7624681
2025-06-12,392.7861022949219,405.1000061035156,419.0,403.45001220703125,419.0,8770060
2025-06-13,390.45904541015625,402.70001220703125,403.79998779296875,392.3500061035156,396.0,9310007
2025-06-16,389.2955322265625,401.5,403.75,393.54998779296875,402.70001220703125,6381409
2025-06-17,387.0169372558594,399.1499938964844,404.0,397.20001220703125,401.6499938964844,4877511
2025-06-18,380.569091796875,392.5,399.8999938964844,390.3500061035156,396.5,8395144
2025-06-19,371.98809814453125,383.6499938964844,392.6499938964844,381.0,391.20001220703125,11175647
2025-06-20,382.4598388671875,394.45001220703125,400.8500061035156,389.25,391.5,22119958
2025-06-23,385.22320556640625,397.29998779296875,399.29998779296875,388.3500061035156,390.20001220703125,5395161
2025-06-24,386.4836730957031,398.6000061035156,405.5,398.0,402.95001220703125,6492412
2025-06-25,386.38671875,398.5,402.45001220703125,397.1499938964844,401.8500061035156,6960473
2025-06-26,391.283203125,403.54998779296875,404.79998779296875,397.04998779296875,400.5,7658791
2025-06-27,390.6529846191406,402.8999938964844,409.79998779296875,401.3999938964844,406.5,6165251
2025-06-30,390.1681213378906,402.3999938964844,406.8999938964844,402.0,404.79998779296875,6335483
2025-07-01,388.2774353027344,400.45001220703125,404.6499938964844,396.54998779296875,404.5,6863628
2025-07-02,383.4779052734375,395.5,403.3500061035156,394.20001220703125,400.54998779296875,7742629
2025-07-03,381.1993103027344,393.1499938964844,397.3999938964844,392.45001220703125,396.95001220703125,8508913
2025-07-04,381.6841125488281,393.6499938964844,397.1000061035156,390.20001220703125,394.29998779296875,5668163
2025-07-07,379.6964416503906,391.6000061035156,395.5,390.29998779296875,393.95001220703125,4590018
2025-07-08,383.0900573730469,395.1000061035156,397.0,390.29998779296875,392.0,3726258
2025-07-09,379.64794921875,391.54998779296875,395.8500061035156,390.8999938964844,395.29998779296875,6328142
2025-07-10,385.4655456542969,397.54998779296875,401.45001220703125,395.0,398.0,14143421
2025-07-11,388.8591613769531,401.04998779296875,404.5,395.70001220703125,398.0,10835505
2025-07-14,386.7260437011719,398.8500061035156,401.0,396.1499938964844,400.8500061035156,6624993
2025-07-15,389.15008544921875,401.3500061035156,402.29998779296875,399.1000061035156,399.79998779296875,3198569
2025-07-16,388.22894287109375,400.3999938964844,403.1499938964844,399.1000061035156,401.3500061035156,5176743
2025-07-17,389.004638671875,401.20001220703125,403.3999938964844,399.6000061035156,401.3999938964844,2785521
2025-07-18,388.7137451171875,400.8999938964844,405.3999938964844,398.0,401.6000061035156,6376775
2025-07-21,386.53216552734375,398.6499938964844,401.29998779296875,395.04998779296875,401.0,6036729
2025-07-22,381.3447570800781,393.29998779296875,401.45001220703125,392.5,400.0,8818666
2025-07-23,387.8410949707031,400.0,401.0,392.3999938964844,394.8500061035156,17860000
2025-07-24,392.5921630859375,404.8999938964844,406.75,399.45001220703125,400.0,8886939
2025-07-25,388.5683288574219,400.75,408.25,397.6499938964844,408.0,15105541
2025-07-28,380.6660461425781,392.6000061035156,403.45001220703125,391.1000061035156,400.75,7692522
2025-07-29,387.9381103515625,400.1000061035156,401.70001220703125,391.0,392.0,4454042
2025-07-30,387.4047546386719,399.54998779296875,403.6000061035156,398.5,401.79998779296875,5784866
2025-07-31,383.18701171875,395.20001220703125,399.29998779296875,392.25,395.5,7169233
2025-08-01,381.32305908203125,388.70001220703125,392.95001220703125,385.20001220703125,392.5,9859016
2025-08-04,386.08099365234375,393.54998779296875,394.95001220703125,387.70001220703125,389.79998779296875,7536898
2025-08-05,387.01300048828125,394.5,397.79998779296875,391.5,394.04998779296875,4844402
2025-08-06,382.009765625,389.3999938964844,396.70001220703125,388.8500061035156,395.0,8191081
2025-08-07,377.6442565917969,384.95001220703125,389.45001220703125,380.54998779296875,388.8500061035156,8126214
2025-08-08,374.1125793457031,381.3500061035156,387.0,380.1000061035156,386.5,3841685
2025-08-11,379.94964599609375,387.29998779296875,387.8999938964844,381.20001220703125,382.1499938964844,3428071
2025-08-12,378.134765625,385.45001220703125,389.6499938964844,384.75,388.0,3870319
2025-08-13,379.802490234375,387.1499938964844,388.70001220703125,385.45001220703125,387.0,2043770
2025-08-14,376.8395080566406,381.54998779296875,386.0,381.0,386.0,3287588
2025-08-18,373.67901611328125,378.3500061035156,387.20001220703125,377.54998779296875,387.0,5688308
2025-08-19,377.5802307128906,382.29998779296875,382.8999938964844,378.20001220703125,380.0,3627812
2025-08-20,376.1481628417969,380.8500061035156,384.0,380.20001220703125,382.54998779296875,2969056
2025-08-21,375.9012451171875,380.6000061035156,383.54998779296875,380.0,381.5,3166345
2025-08-22,370.9629821777344,375.6000061035156,381.3999938964844,375.29998779296875,380.8999938964844,3478895
2025-08-25,370.41973876953125,375.04998779296875,378.3500061035156,374.75,376.95001220703125,1964197
2025-08-26,359.06170654296875,363.54998779296875,375.5,362.04998779296875,374.6499938964844,7126523
2025-08-28,350.5185241699219,354.8999938964844,364.3999938964844,354.1499938964844,364.0,8466993
2025-08-29,345.67901611328125,350.0,355.79998779296875,348.6000061035156,355.1000061035156,7976387
2025-09-01,356.4444274902344,360.8999938964844,361.79998779296875,351.0,351.75,3343204
2025-09-02,360.2469177246094,364.75,369.8999938964844,360.1499938964844,362.0,4912033
2025-09-03,363.2592468261719,367.79998779296875,368.3500061035156,364.5,365.29998779296875,3329064
2025-09-04,359.8024597167969,364.29998779296875,372.0,363.3999938964844,372.0,3479726
2025-09-05,361.629638671875,366.1499938964844,369.25,362.6499938964844,365.8999938964844,3791077
2025-09-08,364.4444580078125,369.0,371.29998779296875,366.75,366.95001220703125,3293782
2025-09-09,363.5555725097656,368.1000061035156,370.79998779296875,366.1499938964844,370.79998779296875,2283407
2025-09-10,366.3703918457031,370.95001220703125,372.6000061035156,369.1000061035156,369.8500061035156,3779353
2025-09-11,370.0246887207031,374.6499938964844,376.1499938964844,371.0,372.0,2902056
2025-09-12,368.69134521484375,373.29998779296875,375.45001220703125,371.0,374.70001220703125,3124840
2025-09-15,373.7778015136719,378.45001220703125,383.29998779296875,373.1000061035156,373.29998779296875,4832470
2025-09-16,375.8024597167969,380.5,381.29998779296875,377.79998779296875,379.95001220703125,2547626
2025-09-17,379.6543273925781,384.3999938964844,385.95001220703125,380.3999938964844,381.20001220703125,4438340
2025-09-18,379.6543273925781,384.3999938964844,390.5,383.29998779296875,386.54998779296875,5539743
2025-09-19,379.7530822753906,384.5,387.95001220703125,383.20001220703125,384.0,4225670
2025-09-22,379.25927734375,384.0,387.20001220703125,382.6000061035156,384.0,2174660
2025-09-23,381.9259338378906,386.70001220703125,389.3999938964844,383.95001220703125,384.6000061035156,5784348
2025-09-24,377.2839660644531,382.0,387.3999938964844,381.1000061035156,385.75,3170894
2025-09-25,370.6172790527344,375.25,383.6000061035156,374.29998779296875,382.0,4361621
2025-09-26,362.86419677734375,367.3999938964844,375.04998779296875,365.0,374.0,4501242
2025-09-29,367.40740966796875,372.0,373.79998779296875,367.25,367.5,4447861
2025-09-30,368.2469177246094,372.8500061035156,374.5,369.5,370.5,4700628
2025-10-01,372.8888854980469,377.54998779296875,390.29998779296875,372.1000061035156,372.1499938964844,11972697
2025-10-03,375.6543273925781,380.3500061035156,381.20001220703125,375.04998779296875,378.29998779296875,3340921
2025-10-06,373.3827209472656,378.04998779296875,381.95001220703125,376.04998779296875,380.3500061035156,2781104
2025-10-07,373.08642578125,377.75,380.45001220703125,376.1000061035156,378.8999938964844,3154623
2025-10-08,367.9012451171875,372.5,379.29998779296875,372.0,378.0,3907994
2025-10-09,367.0123596191406,371.6000061035156,374.25,369.8999938964844,372.5,4882301
2025-10-10,368.345703125,372.95001220703125,378.5,372.20001220703125,372.5,3649004
2025-10-13,366.5185241699219,371.1000061035156,373.3999938964844,368.79998779296875,372.8999938964844,2862235
2025-10-14,365.7283935546875,370.29998779296875,374.0,367.6000061035156,372.29998779296875,3501314
2025-10-15,371.1604919433594,375.79998779296875,378.79998779296875,370.70001220703125,370.95001220703125,4289079
2025-10-16,372.8395080566406,377.5,379.8999938964844,375.8999938964844,377.1000061035156,2414522
2025-10-17,370.3210144042969,374.95001220703125,378.0,371.04998779296875,378.0,7935534
2025-10-20,370.0740966796875,374.70001220703125,380.6000061035156,374.04998779296875,379.5,7044875
2025-10-21,372.49383544921875,377.1499938964844,378.0,376.0,377.3999938964844,1149313
2025-10-23,370.2716064453125,374.8999938964844,381.6499938964844,374.1499938964844,380.0,10209878
2025-10-24,368.0,372.6000061035156,376.8500061035156,371.1499938964844,375.95001220703125,7429746
2025-10-27,373.70001220703125,373.70001220703125,375.54998779296875,368.29998779296875,371.6000061035156,5088563
2025-10-28,368.95001220703125,368.95001220703125,376.8999938964844,367.5,374.5,9956081
2025-10-29,385.54998779296875,385.54998779296875,388.29998779296875,369.70001220703125,371.0,13697186
2025-10-30,378.29998779296875,378.29998779296875,387.5,377.20001220703125,387.5,9480446
2025-10-31,374.8500061035156,374.8500061035156,380.6000061035156,374.0,378.5,6011939
2025-11-03,379.20001220703125,379.20001220703125,380.04998779296875,374.0,374.8999938964844,5995360
2025-11-04,370.6499938964844,370.6499938964844,379.6499938964844,370.1000061035156,379.0,6215083
2025-11-05,370.6499938964844,370.6499938964844,370.6499938964844,370.6499938964844,370.6499938964844,0
2025-11-06,362.70001220703125,362.70001220703125,372.70001220703125,362.0,372.5,9880195
2025-11-07,364.95001220703125,364.95001220703125,368.29998779296875,358.20001220703125,360.29998779296875,6342222
2025-11-10,362.3999938964844,362.3999938964844,367.1499938964844,362.0,365.25,2951020
2025-11-11,362.04998779296875,362.04998779296875,363.5,356.5,363.0,4740197
2025-11-12,362.25,362.25,367.70001220703125,361.5,363.5,8852954
2025-11-13,359.04998779296875,359.04998779296875,364.3999938964844,358.54998779296875,362.25,5159178
2025-11-14,358.04998779296875,358.04998779296875,362.6499938964844,356.6499938964844,359.04998779296875,5905363
2025-11-17,361.3999938964844,361.3999938964844,363.70001220703125,358.8999938964844,359.75,4493041
2025-11-18,359.04998779296875,359.04998779296875,362.45001220703125,358.29998779296875,362.45001220703125,3554141
2025-11-19,359.45001220703125,359.45001220703125,360.25,357.3500061035156,359.04998779296875,3569363
2025-11-20,361.3999938964844,361.3999938964844,363.95001220703125,359.8999938964844,360.5,4168805
2025-11-21,358.20001220703125,358.20001220703125,361.20001220703125,357.54998779296875,360.0,5875570
2025-11-24,355.8500061035156,355.8500061035156,359.25,354.54998779296875,358.20001220703125,19478651
2025-11-25,351.75,351.75,356.0,350.29998779296875,354.5,6515065
2025-11-26,356.3999938964844,356.3999938964844,359.79998779296875,351.75,351.75,6349414
2025-11-27,362.25,362.25,364.3500061035156,356.0,356.3999938964844,5683705
2025-11-28,360.8999938964844,360.8999938964844,363.6000061035156,359.70001220703125,362.25,3053285
2025-12-01,358.20001220703125,358.20001220703125,362.79998779296875,357.0,361.8999938964844,3297383
2025-12-02,357.45001220703125,357.45001220703125,359.79998779296875,355.04998779296875,356.0,7352239
2025-12-03,350.29998779296875,350.29998779296875,359.20001220703125,349.1000061035156,358.0,6490892
2025-12-04,352.75,352.75,354.6000061035156,350.1000061035156,350.29998779296875,8305258
2025-12-05,353.29998779296875,353.29998779296875,354.29998779296875,348.20001220703125,352.1000061035156,6012088
2025-12-08,342.6000061035156,342.6000061035156,353.8500061035156,340.1000061035156,353.29998779296875,11238507
2025-12-09,342.8500061035156,342.8500061035156,344.45001220703125,336.5,341.0,5469753
2025-12-10,342.6000061035156,342.6000061035156,348.0,341.79998779296875,342.8500061035156,3749704
2025-12-11,344.0,344.0,345.20001220703125,340.25,343.0,4041253
2025-12-12,344.3999938964844,344.3999938964844,346.79998779296875,341.04998779296875,346.79998779296875,3316506
2025-12-15,342.5,342.5,343.29998779296875,336.70001220703125,341.79998779296875,6075999
2025-12-16,335.3999938964844,335.3999938964844,343.0,334.79998779296875,342.5,6230737
2025-12-17,333.95001220703125,333.95001220703125,337.29998779296875,332.5,337.04998779296875,4532037
2025-12-18,337.0,337.0,338.0,330.95001220703125,334.8999938964844,6827303
2025-12-19,339.20001220703125,339.20001220703125,340.5,336.45001220703125,338.0,3443420
2025-12-22,344.29998779296875,344.29998779296875,345.8500061035156,339.6000061035156,340.5,3206025
2025-12-23,354.20001220703125,354.20001220703125,357.5,343.3500061035156,345.79998779296875,8591989
2025-12-24,354.75,354.75,358.20001220703125,353.79998779296875,355.1000061035156,3790465
2025-12-25,354.75,354.75,354.75,354.75,354.75,0
2025-12-26,357.1000061035156,357.1000061035156,360.45001220703125,353.54998779296875,354.8500061035156,5271033
2025-12-29,355.95001220703125,355.95001220703125,359.3999938964844,353.1499938964844,358.0,5665134
2025-12-30,351.3999938964844,351.3999938964844,355.8999938964844,350.0,355.8999938964844,4931091
2025-12-31,356.79998779296875,356.79998779296875,362.0,351.54998779296875,351.6000061035156,5847158
2026-01-01,367.70001220703125,367.70001220703125,368.6000061035156,359.3500061035156,360.0,13409679
2026-01-02,380.6499938964844,380.6499938964844,384.0,369.5,370.0,24228761
2026-01-05,381.0,381.0,386.70001220703125,377.54998779296875,384.3999938964844,12532845
2026-01-06,382.8500061035156,382.8500061035156,387.79998779296875,378.6000061035156,383.0,9931356
2026-01-07,385.25,385.25,387.20001220703125,381.54998779296875,382.8500061035156,9531582
2026-01-08,371.3999938964844,371.3999938964844,387.45001220703125,369.25,386.0,10208126
2026-01-09,363.6000061035156,363.6000061035156,373.70001220703125,362.0,370.0,7858619
2026-01-12,370.5,370.5,371.45001220703125,358.1499938964844,364.0,7377850
2026-01-13,366.8999938964844,366.8999938964844,373.1000061035156,363.6000061035156,372.6000061035156,5886522
2026-01-14,369.8999938964844,369.8999938964844,373.0,364.29998779296875,366.75,4870804
2026-01-15,369.8999938964844,369.8999938964844,369.8999938964844,369.8999938964844,369.8999938964844,0
2026-01-16,371.0,371.0,377.5,369.79998779296875,370.0,8728064
