date_,adj close_niacl.ns,close_niacl.ns,high_niacl.ns,low_niacl.ns,open_niacl.ns,volume_niacl.ns
2025-04-03,162.4249725341797,163.89999389648438,164.3000030517578,156.99000549316406,158.0,664193
2025-04-04,153.57534790039062,154.97000122070312,163.89999389648438,153.39999389648438,163.89999389648438,769134
2025-04-07,148.7590789794922,150.11000061035156,151.77999877929688,145.0399932861328,150.0,737293
2025-04-08,155.7555389404297,157.1699981689453,157.9499969482422,150.64999389648438,154.0,556325
2025-04-09,153.64471435546875,155.0399932861328,157.0,153.00999450683594,156.0,330836
2025-04-11,154.87355041503906,156.27999877929688,158.5,155.0,158.0399932861328,405376
2025-04-15,159.87811279296875,161.3300018310547,162.5,157.25,157.33999633789062,521164
2025-04-16,165.29888916015625,166.8000030517578,167.5,160.86000061035156,160.86000061035156,1019818
2025-04-17,170.93768310546875,172.49000549316406,178.97999572753906,165.5,168.3000030517578,6026641
2025-04-21,171.1656036376953,172.72000122070312,174.5,169.11000061035156,171.5500030517578,917680
2025-04-22,170.52145385742188,172.07000732421875,174.4199981689453,171.11000061035156,173.5,468568
2025-04-23,172.88995361328125,174.4600067138672,175.38999938964844,169.55999755859375,172.10000610351562,584231
2025-04-24,172.86019897460938,174.42999267578125,176.5,172.80999755859375,173.5,598860
2025-04-25,167.0133056640625,168.52999877929688,180.5,166.5,176.0,2268579
2025-04-28,169.20343017578125,170.74000549316406,171.74000549316406,166.39999389648438,169.3699951171875,557933
2025-04-29,169.7484588623047,171.2899932861328,174.5,169.02000427246094,172.0,582133
2025-04-30,170.52145385742188,172.07000732421875,179.8300018310547,169.19000244140625,170.5,2409486
2025-05-02,169.2727813720703,170.80999755859375,174.5,169.72999572753906,172.0,506025
2025-05-05,168.95567321777344,170.49000549316406,173.0,169.5500030517578,173.0,389941
2025-05-06,164.41688537597656,165.91000366210938,172.5,165.0,169.75,420560
2025-05-07,164.66464233398438,166.16000366210938,167.39999389648438,163.3000030517578,164.0,443797
2025-05-08,163.58445739746094,165.07000732421875,169.86000061035156,163.3300018310547,165.75,509113
2025-05-09,158.91683959960938,160.36000061035156,162.67999267578125,158.25,160.0,470847
2025-05-12,167.07276916503906,168.58999633789062,169.72999572753906,164.9499969482422,164.9499969482422,617179
2025-05-13,171.74038696289062,173.3000030517578,173.89999389648438,167.67999267578125,167.8000030517578,454083
2025-05-14,171.08631896972656,172.63999938964844,174.47999572753906,170.66000366210938,173.3000030517578,567744
2025-05-15,173.30616760253906,174.8800048828125,176.75999450683594,171.91000366210938,174.0,657704
2025-05-16,177.41880798339844,179.02999877929688,180.0,174.5800018310547,176.0,990043
2025-05-19,179.6782989501953,181.30999755859375,184.0,179.1300048828125,180.4499969482422,914838
2025-05-20,173.09805297851562,174.6699981689453,184.88999938964844,174.0,182.0,1390604
2025-05-21,177.55755615234375,179.1699981689453,179.8000030517578,172.89999389648438,175.0,591876
2025-05-22,175.03050231933594,176.6199951171875,181.4199981689453,175.5,177.10000610351562,607415
2025-05-23,180.8080291748047,182.4499969482422,188.60000610351562,177.0,177.0,3567562
2025-05-26,182.72067260742188,184.3800048828125,186.5,181.3000030517578,184.6999969482422,644967
2025-05-27,180.99632263183594,182.63999938964844,184.97999572753906,180.6999969482422,184.97999572753906,860170
2025-05-28,184.46482849121094,186.13999938964844,192.0,182.2100067138672,182.50999450683594,2168963
2025-05-29,185.39637756347656,187.0800018310547,188.1999969482422,185.0,188.0,509265
2025-05-30,184.78195190429688,186.4600067138672,188.16000366210938,182.00999450683594,186.99000549316406,649813
2025-06-02,186.21890258789062,187.91000366210938,188.5,184.8000030517578,185.0,540829
2025-06-03,182.83958435058594,184.5,189.49000549316406,184.0,188.89999389648438,471761
2025-06-04,184.0188751220703,185.69000244140625,186.9199981689453,182.07000732421875,185.97000122070312,507187
2025-06-05,186.97206115722656,188.6699981689453,193.6999969482422,186.61000061035156,186.85000610351562,1589559
2025-06-06,190.37120056152344,192.10000610351562,193.0,186.30999755859375,189.4499969482422,1357894
2025-06-09,190.43064880371094,192.16000366210938,195.0,191.5500030517578,194.89999389648438,977834
2025-06-10,192.83877563476562,194.58999633789062,194.89999389648438,191.52999877929688,193.89999389648438,715329
2025-06-11,197.1298065185547,198.9199981689453,208.49000549316406,194.02999877929688,194.58999633789062,3840021
2025-06-12,189.6576690673828,191.3800048828125,199.8300018310547,190.5,199.8000030517578,949500
2025-06-13,184.79185485839844,186.47000122070312,189.77000427246094,185.11000061035156,187.25,800125
2025-06-16,185.2279052734375,186.91000366210938,187.99000549316406,182.00999450683594,187.99000549316406,522998
2025-06-17,181.3629913330078,183.00999450683594,189.11000061035156,182.3300018310547,188.39999389648438,338228
2025-06-18,180.7485809326172,182.38999938964844,186.0,180.00999450683594,182.5,615229
2025-06-19,175.7935791015625,177.38999938964844,185.3000030517578,176.00999450683594,181.75999450683594,534248
2025-06-20,183.63238525390625,185.3000030517578,187.0,177.0500030517578,177.39999389648438,1100216
2025-06-23,184.24681091308594,185.9199981689453,186.5,183.6199951171875,184.3800048828125,378059
2025-06-24,184.7224884033203,186.39999389648438,190.7100067138672,186.07000732421875,188.0500030517578,510648
2025-06-25,188.537841796875,190.25,194.5,186.5500030517578,187.5,980381
2025-06-26,183.9594268798828,185.6300048828125,192.14999389648438,184.89999389648438,191.5,663553
2025-06-27,182.03688049316406,183.69000244140625,187.02999877929688,183.10000610351562,185.63999938964844,688055
2025-06-30,190.74777221679688,192.47999572753906,193.6999969482422,184.14999389648438,184.1999969482422,1774254
2025-07-01,189.2216339111328,190.94000244140625,193.38999938964844,188.3300018310547,192.00999450683594,607623
2025-07-02,187.54684448242188,189.25,191.1999969482422,187.0,190.94000244140625,402798
2025-07-03,185.118896484375,186.8000030517578,189.25,186.0,189.1999969482422,416512
2025-07-04,184.44500732421875,186.1199951171875,187.42999267578125,183.7100067138672,186.8000030517578,476574
2025-07-07,185.51528930664062,187.1999969482422,189.25,184.0,185.8000030517578,449735
2025-07-08,186.77386474609375,188.47000122070312,190.97999572753906,185.0500030517578,189.25,777455
2025-07-09,187.5864715576172,189.2899932861328,189.8000030517578,186.5500030517578,188.0,329865
2025-07-10,185.03961181640625,186.72000122070312,189.67999267578125,186.5,189.0,252868
2025-07-11,181.868408203125,183.52000427246094,187.1999969482422,183.00999450683594,186.41000366210938,272895
2025-07-14,181.70985412597656,183.36000061035156,184.9499969482422,181.30999755859375,183.52000427246094,335885
2025-07-15,183.4242706298828,185.08999633789062,185.92999267578125,183.3800048828125,183.3800048828125,249551
2025-07-16,184.07833862304688,185.75,188.49000549316406,184.1999969482422,185.47999572753906,529088
2025-07-17,184.3260955810547,186.0,186.9600067138672,184.89999389648438,186.8000030517578,170205
2025-07-18,183.8206787109375,185.49000549316406,186.89999389648438,183.33999633789062,186.89999389648438,327510
2025-07-21,182.18551635742188,183.83999633789062,185.49000549316406,183.5,185.49000549316406,216783
2025-07-22,182.57200622558594,184.22999572753906,187.10000610351562,181.7899932861328,184.89999389648438,375815
2025-07-23,183.63238525390625,185.3000030517578,186.0,183.60000610351562,183.77000427246094,171664
2025-07-24,181.82876586914062,183.47999572753906,185.89999389648438,183.0,185.60000610351562,138116
2025-07-25,178.3206329345703,179.94000244140625,183.60000610351562,178.50999450683594,182.6999969482422,202323
2025-07-28,172.652099609375,174.22000122070312,180.02000427246094,173.5,179.85000610351562,258737
2025-07-29,171.95840454101562,173.52000427246094,177.47000122070312,168.8000030517578,174.5500030517578,589140
2025-07-30,202.51095581054688,204.35000610351562,207.39999389648438,180.0,182.0,82688432
2025-07-31,197.98207092285156,199.77999877929688,214.74000549316406,194.27999877929688,199.99000549316406,46150949
2025-08-01,187.0414276123047,188.74000549316406,202.0,187.0,198.0,6438130
2025-08-04,185.82249450683594,187.50999450683594,190.2100067138672,183.6300048828125,189.0399932861328,2015036
2025-08-05,196.77305603027344,198.55999755859375,205.0,187.5800018310547,187.5800018310547,33036985
2025-08-06,188.72613525390625,190.44000244140625,198.99000549316406,189.05999755859375,197.61000061035156,3167547
2025-08-07,192.2838134765625,194.02999877929688,195.75999450683594,185.69000244140625,188.6999969482422,3373756
2025-08-08,189.1126251220703,190.8300018310547,197.92999267578125,188.8000030517578,194.5,2404734
2025-08-11,186.77386474609375,188.47000122070312,193.30999755859375,187.0,190.41000366210938,1297312
2025-08-12,183.10716247558594,184.77000427246094,190.57000732421875,184.11000061035156,188.47000122070312,996441
2025-08-13,184.40536499023438,186.0800018310547,187.8300018310547,185.00999450683594,185.9499969482422,685519
2025-08-14,182.72067260742188,184.3800048828125,187.75,183.00999450683594,187.63999938964844,484913
2025-08-18,193.30455017089844,195.05999755859375,201.02999877929688,189.5,193.4499969482422,7485120
2025-08-19,191.956787109375,193.6999969482422,195.24000549316406,191.80999755859375,194.10000610351562,999067
2025-08-20,190.98561096191406,192.72000122070312,194.7899932861328,192.25,193.97999572753906,457090
2025-08-21,197.09017944335938,198.8800048828125,210.8000030517578,196.32000732421875,197.0,16102928
2025-08-22,194.36492919921875,196.1300048828125,198.9499969482422,195.0,198.88999938964844,1035994
2025-08-25,191.8081512451172,193.5500030517578,197.64999389648438,193.02000427246094,196.1300048828125,624324
2025-08-26,188.805419921875,190.52000427246094,193.14999389648438,189.0,192.64999389648438,597253
2025-08-28,190.113525390625,191.83999633789062,193.6999969482422,186.8000030517578,191.0,807433
2025-08-29,186.5657501220703,188.25999450683594,192.5,187.5,191.83999633789062,583968
2025-09-01,189.19190979003906,190.91000366210938,191.33999633789062,187.6199951171875,190.0,461553
2025-09-02,191.13426208496094,192.8699951171875,194.89999389648438,190.60000610351562,192.42999267578125,717655
2025-09-03,198.2100067138672,200.00999450683594,203.6999969482422,193.60000610351562,194.0,2188887
2025-09-04,200.50999450683594,200.50999450683594,211.89999389648438,197.36000061035156,210.49000549316406,4596479
2025-09-05,194.7899932861328,194.7899932861328,200.0,193.89999389648438,200.0,902573
2025-09-08,193.24000549316406,193.24000549316406,196.35000610351562,189.39999389648438,196.35000610351562,900941
2025-09-09,191.08999633789062,191.08999633789062,193.0,190.5,192.80999755859375,400042
2025-09-10,192.52000427246094,192.52000427246094,196.60000610351562,191.77999877929688,193.25,619820
2025-09-11,192.52999877929688,192.52999877929688,194.0399932861328,191.00999450683594,193.39999389648438,404738
2025-09-12,192.5,192.5,194.0,191.30999755859375,193.0,414549
2025-09-15,193.1199951171875,193.1199951171875,195.5,192.4199981689453,193.5,506591
2025-09-16,192.8000030517578,192.8000030517578,194.25,192.27000427246094,193.89999389648438,306005
2025-09-17,192.77999877929688,192.77999877929688,193.82000732421875,191.6300048828125,193.0,330651
2025-09-18,195.9499969482422,195.9499969482422,198.5,192.00999450683594,193.75,1079826
2025-09-19,201.2899932861328,201.2899932861328,202.5,194.38999938964844,195.9499969482422,1335802
2025-09-22,198.88999938964844,198.88999938964844,202.89999389648438,197.27000427246094,201.4499969482422,1206658
2025-09-23,196.13999938964844,196.13999938964844,200.0,195.44000244140625,200.0,570211
2025-09-24,195.8300018310547,195.8300018310547,198.52999877929688,194.60000610351562,196.1999969482422,412225
2025-09-25,194.60000610351562,194.60000610351562,202.0,193.50999450683594,199.60000610351562,1121343
2025-09-26,187.88999938964844,187.88999938964844,194.5,186.61000061035156,193.8000030517578,624479
2025-09-29,188.07000732421875,188.07000732421875,193.27999877929688,185.75,189.89999389648438,738707
2025-09-30,189.10000610351562,189.10000610351562,190.11000061035156,187.35000610351562,188.4499969482422,383932
2025-10-01,190.49000549316406,190.49000549316406,191.5399932861328,187.1999969482422,187.1999969482422,401068
2025-10-03,190.67999267578125,190.67999267578125,192.0,189.5500030517578,192.0,311922
2025-10-06,192.89999389648438,192.89999389648438,195.6999969482422,188.47000122070312,191.0,926347
2025-10-07,192.97000122070312,192.97000122070312,195.1999969482422,189.4499969482422,193.0,619303
2025-10-08,190.07000732421875,190.07000732421875,193.05999755859375,189.0,193.0,432581
2025-10-09,189.3699951171875,189.3699951171875,190.13999938964844,188.10000610351562,190.07000732421875,284020
2025-10-10,192.8699951171875,192.8699951171875,197.69000244140625,188.10000610351562,189.85000610351562,960416
2025-10-13,191.05999755859375,191.05999755859375,192.7899932861328,189.66000366210938,191.6999969482422,368953
2025-10-14,188.67999267578125,188.67999267578125,191.8000030517578,187.0,190.0500030517578,403062
2025-10-15,188.52000427246094,188.52000427246094,190.5,187.85000610351562,189.8000030517578,332970
2025-10-16,188.6199951171875,188.6199951171875,190.5,188.10000610351562,188.85000610351562,198286
2025-10-17,186.94000244140625,186.94000244140625,189.74000549316406,186.10000610351562,188.60000610351562,282373
2025-10-20,186.30999755859375,186.30999755859375,187.99000549316406,185.5,187.02000427246094,208487
2025-10-21,187.66000366210938,187.66000366210938,188.39999389648438,186.6999969482422,186.6999969482422,55189
2025-10-23,188.1199951171875,188.1199951171875,189.89999389648438,187.5,189.8000030517578,200920
2025-10-24,187.05999755859375,187.05999755859375,188.77999877929688,186.60000610351562,188.00999450683594,182849
2025-10-27,190.00999450683594,190.00999450683594,192.1999969482422,187.16000366210938,187.16000366210938,502926
2025-10-28,189.10000610351562,189.10000610351562,191.0,188.6999969482422,191.0,237302
2025-10-29,190.9199981689453,190.9199981689453,191.67999267578125,189.2100067138672,189.85000610351562,460029
2025-10-30,189.6199951171875,189.6199951171875,192.55999755859375,189.0500030517578,191.5,220319
2025-10-31,187.07000732421875,187.07000732421875,190.0,186.5,189.9499969482422,246680
2025-11-03,182.99000549316406,182.99000549316406,185.60000610351562,180.85000610351562,185.1999969482422,772920
2025-11-04,182.22000122070312,182.22000122070312,186.58999633789062,178.77999877929688,183.5500030517578,533669
2025-11-05,182.22000122070312,182.22000122070312,182.22000122070312,182.22000122070312,182.22000122070312,0
2025-11-06,182.58999633789062,182.58999633789062,183.97000122070312,180.50999450683594,180.50999450683594,318311
2025-11-07,181.9199981689453,181.9199981689453,184.49000549316406,178.5399932861328,180.9499969482422,333097
2025-11-10,183.36000061035156,183.36000061035156,184.49000549316406,180.5,180.5,294738
2025-11-11,182.75999450683594,182.75999450683594,184.3000030517578,180.75,183.41000366210938,186874
2025-11-12,185.25999450683594,185.25999450683594,186.5,182.75999450683594,184.5,363566
2025-11-13,184.50999450683594,184.50999450683594,187.4499969482422,182.0500030517578,186.5,390799
2025-11-14,180.02000427246094,180.02000427246094,183.0,179.25999450683594,183.0,659205
2025-11-17,180.89999389648438,180.89999389648438,182.8000030517578,179.10000610351562,180.1999969482422,374466
2025-11-18,181.88999938964844,181.88999938964844,184.4499969482422,180.30999755859375,181.0,677003
2025-11-19,178.58999633789062,178.58999633789062,182.4199981689453,177.4499969482422,182.0,228055
2025-11-20,177.67999267578125,177.67999267578125,179.3000030517578,176.52000427246094,179.3000030517578,185051
2025-11-21,174.50999450683594,174.50999450683594,178.0,174.0,178.0,177186
2025-11-24,172.9199981689453,172.9199981689453,179.0,171.35000610351562,176.00999450683594,728241
2025-11-25,172.92999267578125,172.92999267578125,174.5,171.60000610351562,172.91000366210938,425631
2025-11-26,173.1999969482422,173.1999969482422,175.5,171.61000061035156,172.6999969482422,434802
2025-11-27,170.99000549316406,170.99000549316406,174.4600067138672,170.0,173.3000030517578,304869
2025-11-28,170.67999267578125,170.67999267578125,172.02000427246094,170.0500030517578,171.99000549316406,169728
2025-12-01,169.3699951171875,169.3699951171875,172.41000366210938,169.0,170.7899932861328,201874
2025-12-02,167.5800018310547,167.5800018310547,169.3699951171875,166.0,169.0,260749
2025-12-03,165.02999877929688,165.02999877929688,168.58999633789062,164.1999969482422,167.60000610351562,212612
2025-12-04,163.33999633789062,163.33999633789062,165.6999969482422,162.55999755859375,164.5,157629
2025-12-05,159.35000610351562,159.35000610351562,163.9600067138672,158.85000610351562,163.75,319295
2025-12-08,156.2899932861328,156.2899932861328,160.08999633789062,154.5500030517578,159.75999450683594,459693
2025-12-09,159.1699981689453,159.1699981689453,159.8300018310547,154.1300048828125,156.2899932861328,282674
2025-12-10,160.22999572753906,160.22999572753906,168.0,158.6699981689453,159.1699981689453,1240743
2025-12-11,162.41000366210938,162.41000366210938,164.77999877929688,158.3000030517578,160.7899932861328,479540
2025-12-12,171.9199981689453,171.9199981689453,175.8000030517578,162.3300018310547,163.8000030517578,3410128
2025-12-15,167.1999969482422,167.1999969482422,171.91000366210938,166.8000030517578,171.91000366210938,665188
2025-12-16,166.41000366210938,166.41000366210938,170.27000427246094,166.10000610351562,168.27000427246094,788985
2025-12-17,162.22999572753906,162.22999572753906,167.49000549316406,161.35000610351562,166.99000549316406,325300
2025-12-18,158.9600067138672,158.9600067138672,162.2100067138672,158.39999389648438,162.2100067138672,258443
2025-12-19,155.74000549316406,155.74000549316406,161.6999969482422,153.67999267578125,159.3300018310547,1158123
2025-12-22,153.47000122070312,153.47000122070312,156.5800018310547,152.82000732421875,155.8300018310547,1213533
2025-12-23,152.7899932861328,152.7899932861328,156.07000732421875,152.25999450683594,154.66000366210938,1068058
2025-12-24,150.49000549316406,150.49000549316406,155.0,149.8000030517578,153.60000610351562,743340
2025-12-26,153.82000732421875,153.82000732421875,157.5800018310547,150.13999938964844,151.0,1978183
2025-12-29,152.91000366210938,152.91000366210938,155.02999877929688,152.14999389648438,154.8000030517578,504880
2025-12-30,153.07000732421875,153.07000732421875,153.99000549316406,151.0,153.32000732421875,537892
2025-12-31,155.82000732421875,155.82000732421875,157.50999450683594,154.30999755859375,155.0,965820
2026-01-01,155.52000427246094,155.52000427246094,157.0,154.3000030517578,157.0,243188
2026-01-02,157.0399932861328,157.0399932861328,157.7100067138672,155.00999450683594,155.77000427246094,580591
2026-01-05,154.50999450683594,154.50999450683594,158.3000030517578,153.8000030517578,158.0,370504
2026-01-06,153.57000732421875,153.57000732421875,155.6999969482422,152.6999969482422,154.57000732421875,307549
2026-01-07,153.97000122070312,153.97000122070312,155.39999389648438,152.30999755859375,153.5,417984
2026-01-08,150.77999877929688,150.77999877929688,154.89999389648438,150.14999389648438,154.89999389648438,342915
2026-01-09,149.11000061035156,149.11000061035156,150.8000030517578,148.0500030517578,150.60000610351562,380959
2026-01-12,149.80999755859375,149.80999755859375,153.3800048828125,146.50999450683594,152.0,1290116
2026-01-13,149.80999755859375,149.80999755859375,153.8000030517578,149.22999572753906,151.0,371403
2026-01-14,149.7899932861328,149.7899932861328,150.66000366210938,148.8000030517578,149.75,201435
2026-01-15,149.7899932861328,149.7899932861328,149.7899932861328,149.7899932861328,149.7899932861328,0
2026-01-16,149.9199981689453,149.9199981689453,152.32000732421875,148.5399932861328,150.0399932861328,412778
