date_,adj close_elgiequip.ns,close_elgiequip.ns,high_elgiequip.ns,low_elgiequip.ns,open_elgiequip.ns,volume_elgiequip.ns
2025-04-28,461.6082763671875,463.45001220703125,464.8999938964844,448.5,451.0,228323
2025-04-29,460.9110412597656,462.75,468.0,459.1000061035156,467.3500061035156,145105
2025-04-30,443.6798095703125,445.45001220703125,460.6499938964844,443.0,458.75,289358
2025-05-02,449.70574951171875,451.5,452.6000061035156,440.75,444.0,159376
2025-05-05,456.4787292480469,458.29998779296875,459.8500061035156,447.8500061035156,450.95001220703125,205703
2025-05-06,439.04827880859375,440.79998779296875,462.29998779296875,439.0,462.29998779296875,186389
2025-05-07,455.5823059082031,457.3999938964844,464.5,433.54998779296875,440.0,336741
2025-05-08,447.76348876953125,449.54998779296875,462.3999938964844,447.0,462.0,158038
2025-05-09,438.6996765136719,440.45001220703125,446.0,436.0,436.0,181028
2025-05-12,461.6580810546875,463.5,467.54998779296875,450.54998779296875,463.0,410752
2025-05-13,459.2676086425781,461.1000061035156,471.54998779296875,457.1000061035156,467.3999938964844,242246
2025-05-14,468.2816467285156,470.1499938964844,474.79998779296875,461.25,465.0,319729
2025-05-15,478.9391174316406,480.8500061035156,482.95001220703125,469.6000061035156,471.0,438186
2025-05-16,476.64825439453125,478.54998779296875,484.45001220703125,474.0,483.95001220703125,314618
2025-05-19,480.3833312988281,482.29998779296875,489.45001220703125,477.1000061035156,482.5,386511
2025-05-20,471.2199401855469,473.1000061035156,488.20001220703125,471.1499938964844,486.5,158273
2025-05-21,469.7756652832031,471.6499938964844,478.75,467.29998779296875,475.5,186153
2025-05-22,470.572509765625,472.45001220703125,476.20001220703125,468.20001220703125,470.0,99440
2025-05-23,474.5068054199219,476.3999938964844,478.0,466.70001220703125,474.79998779296875,147150
2025-05-26,477.2956848144531,479.20001220703125,489.79998779296875,474.1499938964844,480.5,345071
2025-05-27,495.8217468261719,497.79998779296875,504.95001220703125,479.0,485.0,1855722
2025-05-28,502.4453430175781,504.45001220703125,511.0,493.25,502.04998779296875,1064628
2025-05-29,497.1166076660156,499.1000061035156,518.0,492.0,508.1000061035156,1331801
2025-05-30,533.0731201171875,535.2000122070312,548.4000244140625,499.29998779296875,501.29998779296875,6343456
2025-06-02,532.5253295898438,534.6500244140625,545.0,530.7999877929688,540.0,919156
2025-06-03,526.3997802734375,528.5,538.2000122070312,525.0,537.25,481831
2025-06-04,532.3261108398438,534.4500122070312,539.0,528.4000244140625,529.0,342078
2025-06-05,531.828125,533.9500122070312,542.25,530.9000244140625,535.0,402985
2025-06-06,527.2962036132812,529.4000244140625,537.9000244140625,528.4000244140625,537.9000244140625,210106
2025-06-09,532.9237060546875,535.0499877929688,539.0,529.4500122070312,529.9500122070312,281689
2025-06-10,529.1388549804688,531.25,539.25,530.0,536.9000244140625,175178
2025-06-11,524.55712890625,526.6500244140625,534.2000122070312,522.0999755859375,534.2000122070312,228276
2025-06-12,528.8898315429688,531.0,563.5499877929688,526.0,528.0,3168513
2025-06-13,534.2185668945312,536.3499755859375,539.2999877929688,516.1500244140625,521.0,500199
2025-06-16,528.8898315429688,531.0,543.7999877929688,521.4000244140625,536.5,421470
2025-06-17,522.6646728515625,524.75,536.5999755859375,523.0999755859375,531.2999877929688,330061
2025-06-18,517.7841186523438,519.8499755859375,556.75,516.1500244140625,528.7999877929688,4815522
2025-06-19,521.5192260742188,523.5999755859375,530.2999877929688,518.1500244140625,520.75,529239
2025-06-20,508.2222900390625,510.25,529.5999755859375,504.79998779296875,524.5,2084184
2025-06-23,532.6249389648438,534.75,537.2999877929688,505.3999938964844,506.8999938964844,1437771
2025-06-24,526.5989990234375,528.7000122070312,539.0,525.2999877929688,538.0,544891
2025-06-25,531.23046875,533.3499755859375,535.75,527.4000244140625,528.9500122070312,359106
2025-06-26,527.0471801757812,529.1500244140625,540.0,527.4500122070312,535.8499755859375,339696
2025-06-27,534.3181762695312,536.4500122070312,544.0,531.0,533.7000122070312,546943
2025-06-30,534.3181762695312,536.4500122070312,541.75,533.3499755859375,539.9000244140625,255640
2025-07-01,533.1727294921875,535.2999877929688,544.75,533.6500244140625,539.75,219799
2025-07-02,529.0392456054688,531.1500244140625,539.8499755859375,528.9000244140625,539.8499755859375,150914
2025-07-03,535.4137573242188,537.5499877929688,541.9500122070312,528.0999755859375,532.0,510811
2025-07-04,528.9396362304688,531.0499877929688,540.5499877929688,527.3499755859375,537.5499877929688,203198
2025-07-07,529.9854125976562,532.0999755859375,540.9500122070312,528.0,528.0,186638
2025-07-08,531.9774780273438,534.0999755859375,553.9000244140625,531.0,536.0999755859375,3293164
2025-07-09,548.1130981445312,550.2999877929688,568.0,540.2000122070312,540.2000122070312,6729288
2025-07-10,554.1889038085938,556.4000244140625,566.9000244140625,553.0,563.0,1261751
2025-07-11,548.860107421875,551.0499877929688,561.5,548.0499877929688,555.5999755859375,315899
2025-07-14,550.4537963867188,552.6500244140625,556.5,542.1500244140625,548.0,273753
2025-07-15,550.3043823242188,552.5,555.0,548.0499877929688,555.0,233312
2025-07-16,541.9876098632812,544.1500244140625,553.25,542.0499877929688,552.5,246153
2025-07-17,551.3999633789062,553.5999755859375,559.9500122070312,544.2000122070312,544.2000122070312,352501
2025-07-18,548.9500122070312,548.9500122070312,559.5,547.1500244140625,553.5999755859375,2530072
2025-07-21,552.9000244140625,552.9000244140625,556.9500122070312,546.0499877929688,548.5,194723
2025-07-22,554.2000122070312,554.2000122070312,559.5999755859375,553.5,555.7999877929688,209732
2025-07-23,589.75,589.75,596.7000122070312,552.0499877929688,555.2000122070312,6798629
2025-07-24,593.5499877929688,593.5499877929688,608.4000244140625,586.75,592.4500122070312,1657618
2025-07-25,573.0999755859375,573.0999755859375,589.1500244140625,570.5499877929688,588.0,410137
2025-07-28,550.5,550.5,578.4500122070312,547.2000122070312,571.0499877929688,548556
2025-07-29,562.5999755859375,562.5999755859375,565.0,539.7000122070312,550.0,457810
2025-07-30,567.3499755859375,567.3499755859375,573.9500122070312,562.2999877929688,564.9000244140625,195085
2025-07-31,568.3499755859375,568.3499755859375,574.0,554.5999755859375,555.0,248844
2025-08-01,558.0999755859375,558.0999755859375,571.2000122070312,555.0,569.2999877929688,182734
2025-08-04,563.2000122070312,563.2000122070312,568.0,553.2999877929688,564.0,231187
2025-08-05,571.9500122070312,571.9500122070312,577.4000244140625,559.2999877929688,560.0,676391
2025-08-06,545.7000122070312,545.7000122070312,588.7000122070312,542.0,575.0,1217588
2025-08-07,532.5999755859375,532.5999755859375,547.25,524.2000122070312,545.0,303664
2025-08-08,512.25,512.25,534.3499755859375,509.5,534.0,281288
2025-08-11,508.8999938964844,508.8999938964844,518.8499755859375,501.5,511.1000061035156,434481
2025-08-12,518.5499877929688,518.5499877929688,522.4000244140625,508.3500061035156,508.3500061035156,262809
2025-08-13,500.29998779296875,500.29998779296875,522.4000244140625,499.5,520.0,384039
2025-08-14,493.1000061035156,493.1000061035156,505.0,489.8999938964844,504.5,219910
2025-08-18,504.6499938964844,504.6499938964844,509.3999938964844,497.0,497.0,418074
2025-08-19,507.70001220703125,507.70001220703125,512.75,501.6000061035156,504.95001220703125,158403
2025-08-20,506.54998779296875,506.54998779296875,510.75,503.20001220703125,504.5,137363
2025-08-21,505.3999938964844,505.3999938964844,512.75,503.0,507.75,136437
2025-08-22,499.6000061035156,499.6000061035156,510.0,498.6000061035156,504.0,150203
2025-08-25,496.54998779296875,496.54998779296875,505.8999938964844,495.0,503.79998779296875,129811
2025-08-26,483.29998779296875,483.29998779296875,496.1000061035156,480.1000061035156,496.1000061035156,175842
2025-08-28,484.6000061035156,484.6000061035156,487.1000061035156,475.0,483.0,274877
2025-08-29,471.8500061035156,471.8500061035156,486.45001220703125,469.8500061035156,486.0,306079
2025-09-01,473.8500061035156,473.8500061035156,478.70001220703125,469.0,475.70001220703125,204024
2025-09-02,494.70001220703125,494.70001220703125,503.0,471.6000061035156,474.0,859335
2025-09-03,490.8999938964844,490.8999938964844,495.79998779296875,486.25,495.0,170861
2025-09-04,485.75,485.75,497.8500061035156,482.0,495.1000061035156,135687
2025-09-05,477.04998779296875,477.04998779296875,486.6499938964844,474.29998779296875,485.70001220703125,168803
2025-09-08,473.70001220703125,473.70001220703125,480.95001220703125,472.29998779296875,478.54998779296875,125183
2025-09-09,470.20001220703125,470.20001220703125,477.5,468.1000061035156,477.5,167831
2025-09-10,469.75,469.75,477.79998779296875,468.29998779296875,473.8999938964844,376238
2025-09-11,469.3500061035156,469.3500061035156,476.8500061035156,467.04998779296875,474.5,159480
2025-09-12,468.04998779296875,468.04998779296875,473.29998779296875,466.04998779296875,470.6000061035156,246259
2025-09-15,464.6499938964844,464.6499938964844,472.6000061035156,463.3500061035156,470.3999938964844,249145
2025-09-16,467.20001220703125,467.20001220703125,472.95001220703125,464.1000061035156,468.8500061035156,304790
2025-09-17,494.45001220703125,494.45001220703125,502.3999938964844,468.20001220703125,468.20001220703125,3860381
2025-09-18,505.8500061035156,505.8500061035156,513.2999877929688,496.75,500.0,1222875
2025-09-19,500.3500061035156,500.3500061035156,507.5,499.0,507.5,791990
2025-09-22,496.8500061035156,496.8500061035156,512.4000244140625,495.3500061035156,499.04998779296875,722256
2025-09-23,503.1000061035156,503.1000061035156,508.3999938964844,491.54998779296875,500.0,531334
2025-09-24,500.8999938964844,500.8999938964844,505.45001220703125,495.0,501.70001220703125,402398
2025-09-25,495.5,495.5,502.04998779296875,495.0,501.8999938964844,165970
2025-09-26,485.95001220703125,485.95001220703125,498.6000061035156,477.0,495.5,402635
2025-09-29,476.6000061035156,476.6000061035156,492.29998779296875,473.0,487.0,252718
2025-09-30,482.20001220703125,482.20001220703125,485.8999938964844,478.04998779296875,480.5,159710
2025-10-01,481.95001220703125,481.95001220703125,486.3999938964844,479.75,482.0,202357
2025-10-03,494.3999938964844,494.3999938964844,496.0,483.1499938964844,485.8999938964844,259726
2025-10-06,486.04998779296875,486.04998779296875,493.0,481.0,493.0,129933
2025-10-07,496.25,496.25,503.0,484.0,489.1000061035156,566924
2025-10-08,485.8500061035156,485.8500061035156,493.0,484.1000061035156,490.0,122471
2025-10-09,487.8500061035156,487.8500061035156,489.8999938964844,482.29998779296875,484.0,98870
2025-10-10,483.8500061035156,483.8500061035156,490.5,480.3500061035156,485.0,251902
2025-10-13,472.29998779296875,472.29998779296875,485.0,469.04998779296875,485.0,295276
2025-10-14,462.8999938964844,462.8999938964844,475.20001220703125,461.0,474.04998779296875,229610
2025-10-15,460.45001220703125,460.45001220703125,466.79998779296875,458.5,463.29998779296875,319895
2025-10-16,470.54998779296875,470.54998779296875,478.0,458.95001220703125,461.8500061035156,667871
2025-10-17,465.75,465.75,473.8999938964844,464.29998779296875,472.8500061035156,167754
2025-10-20,466.6000061035156,466.6000061035156,469.95001220703125,458.8500061035156,468.75,219659
2025-10-21,475.5,475.5,478.79998779296875,470.0,470.6000061035156,73015
2025-10-23,470.45001220703125,470.45001220703125,495.0,468.0,486.95001220703125,700255
2025-10-24,487.6499938964844,487.6499938964844,490.0,469.5,475.6000061035156,594129
2025-10-27,490.29998779296875,490.29998779296875,495.20001220703125,486.04998779296875,492.0,554549
2025-10-28,496.8999938964844,496.8999938964844,498.79998779296875,490.29998779296875,492.0,505478
2025-10-29,505.1499938964844,505.1499938964844,507.3999938964844,492.29998779296875,497.0,542994
2025-10-30,501.6000061035156,501.6000061035156,508.0,496.54998779296875,508.0,270557
2025-10-31,497.3999938964844,497.3999938964844,509.8999938964844,496.1000061035156,505.0,358780
2025-11-03,495.6499938964844,495.6499938964844,500.8999938964844,493.3999938964844,500.8999938964844,203122
2025-11-04,482.29998779296875,482.29998779296875,498.70001220703125,480.8999938964844,498.0,296963
2025-11-05,482.29998779296875,482.29998779296875,482.29998779296875,482.29998779296875,482.29998779296875,0
2025-11-06,483.3999938964844,483.3999938964844,486.29998779296875,478.6499938964844,481.70001220703125,181574
2025-11-07,479.1499938964844,479.1499938964844,481.0,473.0,481.0,166325
2025-11-10,474.45001220703125,474.45001220703125,481.0,473.0,479.20001220703125,134593
2025-11-11,486.5,486.5,493.3999938964844,469.6000061035156,474.45001220703125,371977
2025-11-12,491.79998779296875,491.79998779296875,493.0,484.54998779296875,486.20001220703125,259525
2025-11-13,500.0,500.0,507.8999938964844,490.79998779296875,502.0,1084726
2025-11-14,501.5,501.5,504.79998779296875,496.70001220703125,504.1499938964844,166794
2025-11-17,514.7000122070312,514.7000122070312,534.4000244140625,500.1499938964844,506.0,3816106
2025-11-18,504.8999938964844,504.8999938964844,518.7999877929688,502.75,518.7999877929688,496364
2025-11-19,504.54998779296875,504.54998779296875,508.0,499.25,507.95001220703125,331749
2025-11-20,507.54998779296875,507.54998779296875,513.3499755859375,501.0,506.1000061035156,1486495
2025-11-21,492.75,492.75,508.0,491.04998779296875,507.0,460572
2025-11-24,495.8500061035156,495.8500061035156,498.45001220703125,487.1499938964844,494.0,468674
2025-11-25,480.5,480.5,495.75,473.29998779296875,495.5,4580258
2025-11-26,498.6499938964844,498.6499938964844,510.0,483.04998779296875,486.0,3670073
2025-11-27,498.54998779296875,498.54998779296875,507.54998779296875,492.95001220703125,503.20001220703125,675937
2025-11-28,510.5,510.5,520.7999877929688,498.54998779296875,498.54998779296875,3298236
2025-12-01,500.1499938964844,500.1499938964844,512.7000122070312,498.54998779296875,510.0,572043
2025-12-02,505.95001220703125,505.95001220703125,513.0,500.1499938964844,500.1499938964844,521046
2025-12-03,506.5,506.5,515.0,504.79998779296875,509.0,654373
2025-12-04,491.45001220703125,491.45001220703125,508.5,489.8500061035156,508.5,442139
2025-12-05,500.79998779296875,500.79998779296875,504.0,492.0,492.0,449580
2025-12-08,483.25,483.25,503.5,482.1000061035156,503.5,373946
2025-12-09,492.75,492.75,496.1499938964844,476.29998779296875,484.1000061035156,408257
2025-12-10,485.6000061035156,485.6000061035156,492.95001220703125,484.0,492.95001220703125,367022
2025-12-11,484.75,484.75,489.6499938964844,482.0,485.75,181317
2025-12-12,487.8999938964844,487.8999938964844,490.79998779296875,484.1499938964844,487.25,317625
2025-12-15,488.6499938964844,488.6499938964844,494.20001220703125,486.79998779296875,487.8999938964844,303435
2025-12-16,478.54998779296875,478.54998779296875,493.0,475.6000061035156,488.6499938964844,587297
2025-12-17,467.79998779296875,467.79998779296875,480.1000061035156,466.29998779296875,478.95001220703125,265863
2025-12-18,467.3999938964844,467.3999938964844,470.70001220703125,464.25,467.0,200593
2025-12-19,470.6000061035156,470.6000061035156,473.0,467.0,470.29998779296875,204090
2025-12-22,472.95001220703125,472.95001220703125,477.04998779296875,469.70001220703125,474.6000061035156,283782
2025-12-23,470.45001220703125,470.45001220703125,476.29998779296875,468.5,473.95001220703125,489041
2025-12-24,465.8999938964844,465.8999938964844,473.29998779296875,464.79998779296875,471.95001220703125,231914
2025-12-25,465.8999938964844,465.8999938964844,465.8999938964844,465.8999938964844,465.8999938964844,0
2025-12-26,462.79998779296875,462.79998779296875,467.29998779296875,462.1000061035156,465.8999938964844,167795
2025-12-29,455.95001220703125,455.95001220703125,468.45001220703125,453.3999938964844,461.0,713997
2025-12-30,472.0,472.0,477.25,451.3500061035156,456.1499938964844,1872675
2025-12-31,473.75,473.75,479.79998779296875,466.1499938964844,470.04998779296875,452922
2026-01-01,476.1499938964844,476.1499938964844,479.04998779296875,473.75,474.3500061035156,155578
2026-01-02,483.79998779296875,483.79998779296875,484.6000061035156,477.29998779296875,479.0,282270
2026-01-05,476.70001220703125,476.70001220703125,486.6499938964844,475.3500061035156,483.79998779296875,282136
2026-01-06,466.8500061035156,466.8500061035156,476.3500061035156,465.75,475.0,181984
2026-01-07,472.04998779296875,472.04998779296875,477.95001220703125,466.1000061035156,466.1000061035156,679371
2026-01-08,456.6000061035156,456.6000061035156,473.1000061035156,455.1499938964844,470.0,431826
2026-01-09,447.1000061035156,447.1000061035156,457.75,444.79998779296875,456.6000061035156,370613
2026-01-12,440.29998779296875,440.29998779296875,453.75,432.20001220703125,447.1000061035156,361808
2026-01-13,440.20001220703125,440.20001220703125,448.45001220703125,436.0,441.95001220703125,223622
2026-01-14,439.25,439.25,445.20001220703125,437.75,438.0,156577
2026-01-15,439.25,439.25,439.25,439.25,439.25,0
2026-01-16,431.3500061035156,431.3500061035156,442.95001220703125,427.6000061035156,440.75,241572
