date_,adj close_lalpathlab.ns,close_lalpathlab.ns,high_lalpathlab.ns,low_lalpathlab.ns,open_lalpathlab.ns,volume_lalpathlab.ns
2025-03-21,1259.047607421875,1266.925048828125,1278.675048828125,1249.0,1253.4000244140625,315344
2025-03-24,1237.482421875,1245.2249755859375,1272.449951171875,1239.1500244140625,1259.1500244140625,796254
2025-03-25,1243.668701171875,1251.449951171875,1264.5,1240.0,1257.0,351612
2025-03-26,1216.2900390625,1223.9000244140625,1258.7249755859375,1220.324951171875,1251.5,446850
2025-03-27,1236.2650146484375,1244.0,1277.625,1205.0,1205.0,676666
2025-03-28,1231.6937255859375,1239.4000244140625,1252.5,1230.0,1243.875,175304
2025-04-01,1192.2406005859375,1199.699951171875,1259.5,1188.050048828125,1244.875,833222
2025-04-02,1240.8116455078125,1248.574951171875,1255.0,1185.5,1200.0250244140625,1977554
2025-04-03,1249.606689453125,1257.425048828125,1288.125,1231.800048828125,1242.5,202304
2025-04-04,1250.029052734375,1257.8499755859375,1270.5,1232.5,1255.0,203346
2025-04-07,1223.892578125,1231.550048828125,1242.675048828125,1175.7750244140625,1191.125,782598
2025-04-08,1260.091064453125,1267.9749755859375,1272.7249755859375,1226.875,1262.324951171875,118468
2025-04-09,1325.581298828125,1333.875,1343.0,1253.0,1253.0,1075014
2025-04-11,1342.5003662109375,1350.9000244140625,1357.5,1320.050048828125,1335.0250244140625,348208
2025-04-15,1367.8419189453125,1376.4000244140625,1384.0,1340.699951171875,1351.0,250222
2025-04-16,1377.53125,1386.1500244140625,1389.8499755859375,1364.5,1375.5,162492
2025-04-17,1348.6121826171875,1357.050048828125,1386.199951171875,1350.5,1375.0,189744
2025-04-21,1355.1214599609375,1363.5999755859375,1372.300048828125,1347.0,1347.0,130340
2025-04-22,1372.463134765625,1381.050048828125,1392.5,1361.800048828125,1369.949951171875,127388
2025-04-23,1375.493896484375,1384.0999755859375,1393.199951171875,1366.8499755859375,1389.5,102642
2025-04-24,1385.431884765625,1394.0999755859375,1420.4000244140625,1378.550048828125,1387.5,238666
2025-04-25,1446.54931640625,1455.5999755859375,1489.5,1361.6500244140625,1418.5,2362236
2025-04-28,1397.1087646484375,1405.8499755859375,1440.0,1386.25,1397.5,936796
2025-04-29,1380.26416015625,1388.9000244140625,1425.800048828125,1376.300048828125,1417.5,425970
2025-04-30,1375.9412841796875,1384.550048828125,1424.949951171875,1370.25,1389.0,459734
2025-05-02,1383.5933837890625,1392.25,1419.8499755859375,1361.3499755859375,1381.5,185646
2025-05-05,1370.6741943359375,1379.25,1401.9000244140625,1365.5999755859375,1398.0999755859375,141936
2025-05-06,1395.1710205078125,1403.9000244140625,1408.6500244140625,1366.75,1378.949951171875,270446
2025-05-07,1417.28271484375,1426.1500244140625,1430.5,1377.5,1378.0,267370
2025-05-08,1379.0218505859375,1387.6500244140625,1451.5,1378.300048828125,1422.5,308424
2025-05-09,1378.5745849609375,1387.199951171875,1437.5,1354.0,1369.5,334690
2025-05-12,1394.8232421875,1403.550048828125,1424.4000244140625,1382.0,1415.300048828125,317536
2025-05-13,1381.2579345703125,1389.9000244140625,1430.0,1375.0,1406.0,252394
2025-05-14,1394.4752197265625,1403.199951171875,1413.449951171875,1385.0,1404.9000244140625,1018226
2025-05-15,1387.667724609375,1396.3499755859375,1411.550048828125,1390.050048828125,1405.300048828125,183508
2025-05-16,1391.096435546875,1399.800048828125,1411.800048828125,1375.3499755859375,1407.0,243342
2025-05-19,1388.5125732421875,1397.199951171875,1412.949951171875,1386.5999755859375,1410.0,347016
2025-05-20,1401.8790283203125,1410.6500244140625,1425.0,1390.5,1411.800048828125,354244
2025-05-21,1408.78564453125,1417.5999755859375,1442.5,1401.75,1417.5,309648
2025-05-22,1401.3323974609375,1410.0999755859375,1424.25,1395.9000244140625,1417.5,140140
2025-05-23,1416.0404052734375,1424.9000244140625,1434.5,1394.699951171875,1414.9000244140625,181716
2025-05-26,1423.0465087890625,1431.949951171875,1453.0999755859375,1415.0,1425.0,175972
2025-05-27,1415.54345703125,1424.4000244140625,1437.5,1415.5,1437.449951171875,129360
2025-05-28,1404.61181640625,1413.4000244140625,1426.199951171875,1398.550048828125,1424.4000244140625,230128
2025-05-29,1405.9036865234375,1414.699951171875,1427.199951171875,1410.0,1423.5,70100
2025-05-30,1384.636962890625,1393.300048828125,1426.0,1387.9000244140625,1426.0,227602
2025-06-02,1374.4505615234375,1383.050048828125,1400.0,1373.0999755859375,1400.0,203376
2025-06-03,1403.12109375,1411.9000244140625,1426.949951171875,1377.5,1382.5,237582
2025-06-04,1416.33837890625,1425.199951171875,1432.0,1411.550048828125,1424.0,219956
2025-06-05,1419.617919921875,1428.5,1444.0,1422.550048828125,1432.5,221144
2025-06-06,1417.227783203125,1423.0999755859375,1442.5,1417.550048828125,1440.0,152980
2025-06-09,1431.4190673828125,1437.3499755859375,1447.3499755859375,1427.5,1427.5,126272
2025-06-10,1473.94287109375,1480.050048828125,1486.800048828125,1416.050048828125,1445.0,412320
2025-06-11,1486.3912353515625,1492.550048828125,1508.800048828125,1472.0,1495.0,575230
2025-06-12,1479.669189453125,1485.800048828125,1514.8499755859375,1472.699951171875,1490.0,330210
2025-06-13,1470.606689453125,1476.699951171875,1482.550048828125,1452.9000244140625,1480.5,282078
2025-06-16,1467.419921875,1473.5,1485.0,1446.25,1476.699951171875,169750
2025-06-17,1458.05859375,1464.0999755859375,1476.449951171875,1450.5,1472.0,117372
2025-06-18,1449.7430419921875,1455.75,1469.9000244140625,1437.5,1452.5,93768
2025-06-19,1433.90869140625,1439.8499755859375,1463.449951171875,1435.0,1463.449951171875,73404
2025-06-20,1450.1414794921875,1456.1500244140625,1467.0,1432.699951171875,1447.0,251726
2025-06-23,1396.1650390625,1401.949951171875,1448.0,1396.550048828125,1424.5,388362
2025-06-24,1363.00244140625,1368.6500244140625,1417.5,1365.0,1403.75,250954
2025-06-25,1377.890869140625,1383.5999755859375,1397.949951171875,1372.5,1377.5,488590
2025-06-26,1369.027587890625,1374.699951171875,1390.5,1365.4000244140625,1390.5,419314
2025-06-27,1378.7373046875,1384.449951171875,1395.0,1370.0,1381.449951171875,403450
2025-06-30,1392.380859375,1398.1500244140625,1412.0999755859375,1391.3499755859375,1392.5,124912
2025-07-01,1381.27685546875,1387.0,1409.4000244140625,1380.4000244140625,1409.4000244140625,581184
2025-07-02,1380.6793212890625,1386.4000244140625,1409.699951171875,1382.75,1385.0,404520
2025-07-03,1372.6624755859375,1378.3499755859375,1395.949951171875,1371.4000244140625,1395.949951171875,191874
2025-07-04,1418.6220703125,1424.5,1429.5,1373.800048828125,1375.0,459852
2025-07-07,1421.460205078125,1427.3499755859375,1436.949951171875,1407.5,1427.5,252398
2025-07-08,1434.05810546875,1440.0,1461.5,1412.449951171875,1429.5,414414
2025-07-09,1475.7354736328125,1481.8499755859375,1496.0,1448.449951171875,1448.949951171875,680046
2025-07-10,1458.7059326171875,1464.75,1495.0,1449.0,1490.0,272338
2025-07-11,1457.212158203125,1463.25,1474.0,1442.699951171875,1464.5,463172
2025-07-14,1442.7720947265625,1448.75,1463.25,1440.050048828125,1455.0,126738
2025-07-15,1481.0135498046875,1487.1500244140625,1491.0,1437.9000244140625,1450.0,420598
2025-07-16,1486.6402587890625,1492.800048828125,1500.0999755859375,1472.9000244140625,1480.0999755859375,338502
2025-07-17,1484.9970703125,1491.1500244140625,1513.949951171875,1476.5,1499.0,161692
2025-07-18,1495.5533447265625,1501.75,1507.050048828125,1472.949951171875,1477.9000244140625,264208
2025-07-21,1480.6651611328125,1486.800048828125,1497.449951171875,1461.75,1494.300048828125,188992
2025-07-22,1495.80224609375,1502.0,1509.9000244140625,1473.75,1486.800048828125,199262
2025-07-23,1502.375,1508.5999755859375,1527.550048828125,1490.0,1499.699951171875,276208
2025-07-24,1539.96923828125,1546.3499755859375,1555.5999755859375,1503.800048828125,1508.5999755859375,460260
2025-07-25,1532.2015380859375,1538.550048828125,1568.949951171875,1525.050048828125,1546.449951171875,170942
2025-07-28,1509.943603515625,1516.199951171875,1561.199951171875,1500.4000244140625,1538.5,143122
2025-07-29,1506.8564453125,1513.0999755859375,1526.199951171875,1504.949951171875,1524.8499755859375,130726
2025-07-30,1543.1561279296875,1549.550048828125,1560.0,1507.550048828125,1525.0,224152
2025-07-31,1568.94921875,1575.449951171875,1587.5,1515.5,1515.5,542008
2025-08-01,1582.044921875,1588.5999755859375,1607.949951171875,1554.0,1595.0,408492
2025-08-04,1543.6041259765625,1550.0,1603.050048828125,1542.5999755859375,1603.050048828125,183238
2025-08-05,1590.6094970703125,1597.199951171875,1607.0,1550.5,1550.5,348856
2025-08-06,1600.8363037109375,1604.449951171875,1610.5,1583.800048828125,1590.5,254856
2025-08-07,1602.931640625,1606.550048828125,1613.699951171875,1573.25,1596.449951171875,160162
2025-08-08,1591.5572509765625,1595.1500244140625,1611.9000244140625,1585.0,1609.5,120546
2025-08-11,1605.875,1609.5,1614.550048828125,1587.3499755859375,1595.0,103296
2025-08-12,1624.333251953125,1628.0,1632.699951171875,1609.0999755859375,1609.5,125318
2025-08-13,1643.9888916015625,1647.699951171875,1655.4000244140625,1616.5999755859375,1628.0,196788
2025-08-14,1670.1298828125,1673.9000244140625,1682.5,1630.0,1659.0,190960
2025-08-18,1710.48876953125,1714.3499755859375,1721.0,1673.25,1689.949951171875,239498
2025-08-19,1689.3863525390625,1693.199951171875,1753.199951171875,1680.75,1723.050048828125,359150
2025-08-20,1721.563720703125,1725.449951171875,1747.8499755859375,1696.1500244140625,1696.1500244140625,332108
2025-08-21,1687.8897705078125,1691.699951171875,1728.5,1669.300048828125,1727.5,219118
2025-08-22,1683.6492919921875,1687.449951171875,1717.0,1664.5,1694.5,210544
2025-08-25,1676.166259765625,1679.949951171875,1701.25,1670.0,1680.5,176170
2025-08-26,1650.524169921875,1654.25,1697.5,1649.300048828125,1665.0,229048
2025-08-28,1657.907470703125,1661.6500244140625,1684.3499755859375,1637.5,1653.949951171875,284760
2025-08-29,1650.7236328125,1654.449951171875,1704.6500244140625,1646.449951171875,1650.5999755859375,575410
2025-09-01,1632.365234375,1636.050048828125,1672.5,1612.5,1654.4000244140625,137016
2025-09-02,1610.5145263671875,1614.1500244140625,1649.5,1600.0,1649.5,240404
2025-09-03,1665.0413818359375,1668.800048828125,1697.5,1604.1500244140625,1614.1500244140625,416852
2025-09-04,1655.9617919921875,1659.699951171875,1707.699951171875,1652.1500244140625,1699.5,565084
2025-09-05,1621.1405029296875,1624.800048828125,1667.5,1614.699951171875,1654.5,724518
2025-09-08,1593.9019775390625,1597.5,1624.75,1585.050048828125,1622.5,136998
2025-09-09,1584.42333984375,1588.0,1605.3499755859375,1580.0,1605.3499755859375,82022
2025-09-10,1608.2196044921875,1611.8499755859375,1626.75,1587.050048828125,1590.0,235914
2025-09-11,1638.2518310546875,1641.949951171875,1655.0,1600.800048828125,1624.0,161266
2025-09-12,1668.1842041015625,1671.949951171875,1675.0,1632.5,1643.1500244140625,157522
2025-09-15,1645.2860107421875,1649.0,1680.0,1630.0,1671.0,203858
2025-09-16,1631.4671630859375,1635.1500244140625,1660.0,1630.050048828125,1660.0,233190
2025-09-17,1626.977294921875,1630.6500244140625,1645.5999755859375,1618.0,1641.75,147826
2025-09-18,1639.0001220703125,1642.699951171875,1645.800048828125,1626.0,1630.5,310690
2025-09-19,1732.83837890625,1736.75,1770.0,1638.050048828125,1646.0999755859375,834152
2025-09-22,1690.43408203125,1694.25,1728.3499755859375,1681.0999755859375,1728.3499755859375,235074
2025-09-23,1661.399658203125,1665.1500244140625,1702.9000244140625,1652.5,1702.9000244140625,218380
2025-09-24,1648.478759765625,1652.199951171875,1665.3499755859375,1642.5,1665.1500244140625,328448
2025-09-25,1626.8775634765625,1630.550048828125,1656.6500244140625,1614.0999755859375,1644.75,266386
2025-09-26,1593.652587890625,1597.25,1619.5,1590.75,1615.0999755859375,214344
2025-09-29,1562.8720703125,1566.4000244140625,1605.3499755859375,1551.0,1590.5,241792
2025-09-30,1555.53857421875,1559.050048828125,1589.949951171875,1551.199951171875,1577.449951171875,253684
2025-10-01,1580.7816162109375,1584.3499755859375,1595.199951171875,1552.5,1552.5,159610
2025-10-03,1560.3277587890625,1563.8499755859375,1584.3499755859375,1558.5,1575.5,100878
2025-10-06,1586.2193603515625,1589.800048828125,1603.1500244140625,1549.199951171875,1563.8499755859375,439510
2025-10-07,1569.756591796875,1573.300048828125,1600.300048828125,1561.699951171875,1595.449951171875,123510
2025-10-08,1536.33203125,1539.800048828125,1573.300048828125,1531.0,1573.300048828125,390350
2025-10-09,1540.6221923828125,1544.0999755859375,1555.0,1510.4000244140625,1530.5,379486
2025-10-10,1544.91259765625,1548.4000244140625,1552.9000244140625,1527.75,1531.5,79358
2025-10-13,1608.0201416015625,1611.6500244140625,1617.5,1534.3499755859375,1550.0,346764
2025-10-14,1584.5230712890625,1588.0999755859375,1610.0,1575.1500244140625,1610.0,216710
2025-10-15,1557.6837158203125,1561.199951171875,1609.449951171875,1554.0,1600.300048828125,230826
2025-10-16,1574.7950439453125,1578.3499755859375,1592.5,1551.0,1553.0,232078
2025-10-17,1550.5499267578125,1554.050048828125,1601.300048828125,1548.0,1578.75,121672
2025-10-20,1570.105712890625,1573.6500244140625,1595.0,1534.0999755859375,1554.050048828125,130908
2025-10-21,1564.6181640625,1568.1500244140625,1582.0,1563.1500244140625,1573.6500244140625,12836
2025-10-23,1532.390869140625,1535.8499755859375,1571.75,1530.0,1558.0,156520
2025-10-24,1520.667236328125,1524.0999755859375,1542.6500244140625,1501.449951171875,1536.1500244140625,277820
2025-10-27,1568.5093994140625,1572.050048828125,1597.75,1530.0999755859375,1550.0,555596
2025-10-28,1542.3682861328125,1545.8499755859375,1584.0,1540.0,1580.0,220780
2025-10-29,1541.3206787109375,1544.800048828125,1555.949951171875,1531.5,1555.949951171875,116694
2025-10-30,1541.2208251953125,1544.699951171875,1558.550048828125,1535.050048828125,1541.5,189218
2025-10-31,1564.218994140625,1567.75,1604.449951171875,1531.5,1544.949951171875,1056738
2025-11-03,1623.784423828125,1627.449951171875,1644.949951171875,1575.550048828125,1577.449951171875,729236
2025-11-04,1573.2984619140625,1576.8499755859375,1625.0,1565.050048828125,1624.9000244140625,289784
2025-11-05,1573.2984619140625,1576.8499755859375,1576.8499755859375,1576.8499755859375,1576.8499755859375,0
2025-11-06,1550.5,1554.0,1584.4000244140625,1544.3499755859375,1569.0,199872
2025-11-07,1548.3499755859375,1548.3499755859375,1555.0,1521.0999755859375,1554.0,122290
2025-11-10,1544.699951171875,1544.699951171875,1568.199951171875,1537.5,1542.050048828125,108604
2025-11-11,1532.050048828125,1532.050048828125,1550.0,1522.5,1541.8499755859375,153466
2025-11-12,1540.3499755859375,1540.3499755859375,1563.5999755859375,1512.199951171875,1563.0,168398
2025-11-13,1571.800048828125,1571.800048828125,1587.5,1532.5999755859375,1538.0,264226
2025-11-14,1576.5999755859375,1576.5999755859375,1582.5,1555.25,1557.550048828125,94512
2025-11-17,1579.1500244140625,1579.1500244140625,1582.199951171875,1564.75,1577.25,134276
2025-11-18,1591.300048828125,1591.300048828125,1599.949951171875,1565.0,1578.5,206506
2025-11-19,1604.050048828125,1604.050048828125,1654.5999755859375,1591.300048828125,1591.300048828125,615380
2025-11-20,1563.699951171875,1563.699951171875,1611.4000244140625,1560.9000244140625,1604.050048828125,302952
2025-11-21,1571.0999755859375,1571.0999755859375,1582.75,1541.5,1565.0,197220
2025-11-24,1560.550048828125,1560.550048828125,1576.449951171875,1537.5,1575.0,145704
2025-11-25,1571.199951171875,1571.199951171875,1575.550048828125,1530.0,1565.0,176186
2025-11-26,1549.050048828125,1549.050048828125,1565.0,1544.050048828125,1561.5,208718
2025-11-27,1557.25,1557.25,1569.4000244140625,1549.050048828125,1558.5,102160
2025-11-28,1525.9000244140625,1525.9000244140625,1562.5,1512.5,1560.949951171875,391568
2025-12-01,1526.050048828125,1526.050048828125,1534.449951171875,1510.0,1527.5,239850
2025-12-02,1522.0,1522.0,1529.949951171875,1505.0,1525.0,354882
2025-12-03,1497.5999755859375,1497.5999755859375,1534.5999755859375,1483.5999755859375,1531.300048828125,222406
2025-12-04,1527.050048828125,1527.050048828125,1533.0,1489.5999755859375,1498.0,91344
2025-12-05,1514.800048828125,1514.800048828125,1527.0,1486.050048828125,1520.050048828125,136630
2025-12-08,1483.8499755859375,1483.8499755859375,1520.9000244140625,1465.25,1507.6500244140625,200828
2025-12-09,1457.25,1457.25,1474.3499755859375,1446.1500244140625,1467.5,226952
2025-12-10,1437.199951171875,1437.199951171875,1476.949951171875,1423.199951171875,1457.199951171875,336578
2025-12-11,1442.6500244140625,1442.6500244140625,1445.25,1420.75,1437.199951171875,347990
2025-12-12,1437.25,1437.25,1462.0,1426.449951171875,1451.4000244140625,307950
2025-12-15,1429.550048828125,1429.550048828125,1457.5,1412.5,1449.0,323668
2025-12-16,1416.0999755859375,1416.0999755859375,1433.300048828125,1412.5,1430.0,467262
2025-12-17,1408.0,1408.0,1433.0,1397.0,1420.0,278866
2025-12-18,1396.800048828125,1396.800048828125,1415.050048828125,1387.5,1412.5,474748
2025-12-19,1391.5999755859375,1391.5999755859375,1397.9000244140625,1348.0,1381.5999755859375,487016
2025-12-22,1415.300048828125,1415.300048828125,1421.4000244140625,1375.9000244140625,1387.5999755859375,244020
2025-12-23,1411.0999755859375,1411.0999755859375,1417.5,1397.800048828125,1398.0999755859375,287712
2025-12-24,1407.800048828125,1407.800048828125,1420.0,1397.4000244140625,1404.0,331053
2025-12-25,1407.800048828125,1407.800048828125,1407.800048828125,1407.800048828125,1407.800048828125,0
2025-12-26,1404.5,1404.5,1433.9000244140625,1387.5999755859375,1402.0,232338
2025-12-29,1428.199951171875,1428.199951171875,1439.0,1397.0999755859375,1409.0,671315
2025-12-30,1458.0,1458.0,1464.5,1410.300048828125,1434.800048828125,439848
2025-12-31,1482.5999755859375,1482.5999755859375,1487.0,1438.5,1458.0,199004
2026-01-01,1509.800048828125,1509.800048828125,1520.0,1469.4000244140625,1483.300048828125,239371
2026-01-02,1474.199951171875,1474.199951171875,1509.0,1460.5999755859375,1509.0,637719
2026-01-05,1502.0999755859375,1502.0999755859375,1510.0,1462.0,1483.5,299517
2026-01-06,1479.300048828125,1479.300048828125,1514.0,1472.0,1510.0,284649
2026-01-07,1473.800048828125,1473.800048828125,1505.0,1446.300048828125,1480.0,365429
2026-01-08,1453.4000244140625,1453.4000244140625,1465.0,1435.9000244140625,1465.0,357648
2026-01-09,1418.199951171875,1418.199951171875,1448.0,1404.9000244140625,1448.0,328317
2026-01-12,1381.0,1381.0,1416.4000244140625,1377.0,1416.4000244140625,285518
2026-01-13,1421.0,1421.0,1428.9000244140625,1364.300048828125,1385.0,639672
2026-01-14,1410.199951171875,1410.199951171875,1455.0,1401.4000244140625,1424.4000244140625,505949
2026-01-15,1410.199951171875,1410.199951171875,1410.199951171875,1410.199951171875,1410.199951171875,0
2026-01-16,1397.9000244140625,1397.9000244140625,1410.300048828125,1390.300048828125,1409.0,521271
