date_,adj close_cipla.ns,close_cipla.ns,high_cipla.ns,low_cipla.ns,open_cipla.ns,volume_cipla.ns
2025-03-20,1496.0684814453125,1512.050048828125,1517.5999755859375,1495.449951171875,1499.6500244140625,984355
2025-03-21,1507.7437744140625,1523.8499755859375,1528.9000244140625,1510.0,1513.9000244140625,2846648
2025-03-24,1507.941650390625,1524.050048828125,1535.0,1515.199951171875,1525.050048828125,826040
2025-03-25,1495.2274169921875,1511.199951171875,1534.0,1505.050048828125,1530.0,1092805
2025-03-26,1460.5972900390625,1476.199951171875,1512.3499755859375,1472.300048828125,1507.0,1375794
2025-03-27,1467.2265625,1482.9000244140625,1489.0,1462.4000244140625,1464.699951171875,1848444
2025-03-28,1426.9566650390625,1442.199951171875,1478.6500244140625,1434.449951171875,1475.0,1495932
2025-04-01,1428.985107421875,1444.25,1466.0,1429.0,1438.550048828125,1080262
2025-04-02,1436.9993896484375,1452.3499755859375,1464.0,1428.4000244140625,1441.0,1054143
2025-04-03,1479.8912353515625,1495.699951171875,1523.300048828125,1480.0,1482.0,3488899
2025-04-04,1400.2916259765625,1415.25,1495.699951171875,1390.050048828125,1495.699951171875,2768438
2025-04-07,1370.064453125,1384.699951171875,1401.3499755859375,1335.0,1336.0,1604721
2025-04-08,1417.4088134765625,1432.550048828125,1437.5999755859375,1382.6500244140625,1394.800048828125,1324180
2025-04-09,1400.6378173828125,1415.5999755859375,1423.0,1396.050048828125,1416.5,1701314
2025-04-11,1447.58642578125,1463.050048828125,1488.5,1448.550048828125,1460.0,2311803
2025-04-15,1466.13818359375,1481.800048828125,1485.9000244140625,1462.0999755859375,1482.199951171875,1720323
2025-04-16,1480.5838623046875,1496.4000244140625,1499.0,1464.4000244140625,1467.0999755859375,1023697
2025-04-17,1499.18505859375,1515.199951171875,1522.0,1486.0,1498.0,1211601
2025-04-21,1495.12841796875,1511.0999755859375,1525.0,1505.0,1525.0,570266
2025-04-22,1512.0477294921875,1528.199951171875,1534.699951171875,1502.699951171875,1514.9000244140625,954974
2025-04-23,1517.4896240234375,1533.699951171875,1539.0,1516.0,1533.0,819016
2025-04-24,1535.29931640625,1551.699951171875,1556.0,1524.9000244140625,1533.699951171875,1590469
2025-04-25,1509.7720947265625,1525.9000244140625,1566.699951171875,1513.5,1556.0,1353813
2025-04-28,1538.6634521484375,1555.0999755859375,1565.0,1525.9000244140625,1525.9000244140625,1207247
2025-04-29,1525.2071533203125,1541.5,1560.5999755859375,1531.0,1555.0,1385331
2025-04-30,1533.71630859375,1550.0999755859375,1570.800048828125,1538.0,1542.0,2315010
2025-05-02,1498.4925537109375,1514.5,1552.5,1513.5,1537.5,1578868
2025-05-05,1526.5924072265625,1542.9000244140625,1549.0,1528.300048828125,1532.0,786898
2025-05-06,1495.42529296875,1511.4000244140625,1531.9000244140625,1495.0,1530.0,1788719
2025-05-07,1492.8529052734375,1508.800048828125,1517.800048828125,1499.4000244140625,1500.0,1424662
2025-05-08,1471.0853271484375,1486.800048828125,1508.699951171875,1477.9000244140625,1500.0,2773328
2025-05-09,1464.357177734375,1480.0,1486.4000244140625,1463.699951171875,1469.9000244140625,1042380
2025-05-12,1495.6231689453125,1511.5999755859375,1516.9000244140625,1462.199951171875,1478.0,1706217
2025-05-13,1504.0333251953125,1520.0999755859375,1539.9000244140625,1497.0999755859375,1515.0,4042184
2025-05-14,1479.0008544921875,1494.800048828125,1505.9000244140625,1474.5999755859375,1495.0,3417567
2025-05-15,1486.322509765625,1502.199951171875,1512.9000244140625,1475.0,1495.0,3918531
2025-05-16,1484.046875,1499.9000244140625,1510.199951171875,1492.0,1509.699951171875,1660861
2025-05-19,1475.8345947265625,1491.5999755859375,1511.699951171875,1489.0,1499.9000244140625,1857648
2025-05-20,1439.02783203125,1454.4000244140625,1497.800048828125,1451.199951171875,1495.4000244140625,3573210
2025-05-21,1466.7318115234375,1482.4000244140625,1491.0,1454.5999755859375,1459.0,2001251
2025-05-22,1452.978759765625,1468.5,1489.699951171875,1460.0999755859375,1483.0,1804507
2025-05-23,1468.5128173828125,1484.199951171875,1489.0,1461.0,1468.5,915286
2025-05-26,1468.5128173828125,1484.199951171875,1493.9000244140625,1478.5,1486.0999755859375,885022
2025-05-27,1464.8519287109375,1480.5,1491.9000244140625,1475.800048828125,1485.699951171875,881728
2025-05-28,1452.978759765625,1468.5,1486.0,1465.0,1485.0,1090511
2025-05-29,1461.2900390625,1476.9000244140625,1479.5,1463.0,1475.0,1384536
2025-05-30,1450.208251953125,1465.699951171875,1489.0,1457.0999755859375,1476.0,7040777
2025-06-02,1454.6607666015625,1470.199951171875,1474.800048828125,1458.0,1468.0,962897
2025-06-03,1457.6290283203125,1473.199951171875,1479.4000244140625,1460.4000244140625,1472.4000244140625,870331
2025-06-04,1456.3428955078125,1471.9000244140625,1488.0,1465.9000244140625,1473.199951171875,1297075
2025-06-05,1474.0537109375,1489.800048828125,1498.800048828125,1475.0,1476.0,1570159
2025-06-06,1488.3013916015625,1504.199951171875,1505.9000244140625,1484.0,1489.800048828125,861882
2025-06-09,1490.676025390625,1506.5999755859375,1511.699951171875,1497.0,1511.699951171875,689631
2025-06-10,1494.8316650390625,1510.800048828125,1513.199951171875,1505.0,1508.9000244140625,929786
2025-06-11,1505.616455078125,1521.699951171875,1527.9000244140625,1509.4000244140625,1512.5,1046396
2025-06-12,1486.916259765625,1502.800048828125,1537.9000244140625,1494.5,1527.0,1199034
2025-06-13,1489.290771484375,1505.199951171875,1510.5,1480.0,1480.0,874315
2025-06-16,1510.8604736328125,1527.0,1541.0,1499.800048828125,1501.9000244140625,2679763
2025-06-17,1487.60888671875,1503.5,1533.4000244140625,1495.5,1527.0,1334810
2025-06-18,1482.265869140625,1498.0999755859375,1512.9000244140625,1495.9000244140625,1503.5,1075494
2025-06-19,1468.31494140625,1484.0,1509.800048828125,1480.199951171875,1502.4000244140625,1124204
2025-06-20,1483.8489990234375,1499.699951171875,1508.199951171875,1481.0999755859375,1484.0,1917041
2025-06-23,1483.2552490234375,1499.0999755859375,1504.9000244140625,1482.0999755859375,1499.699951171875,657381
2025-06-24,1486.5205078125,1502.4000244140625,1518.300048828125,1500.199951171875,1506.699951171875,1351552
2025-06-25,1494.0401611328125,1510.0,1518.0,1500.0,1509.9000244140625,1032762
2025-06-26,1497.800048828125,1513.800048828125,1522.4000244140625,1503.0,1511.0,1440423
2025-06-27,1502.4000244140625,1502.4000244140625,1508.699951171875,1492.0,1502.0,1851991
2025-06-30,1505.9000244140625,1505.9000244140625,1514.699951171875,1500.199951171875,1509.4000244140625,1053681
2025-07-01,1515.699951171875,1515.699951171875,1517.699951171875,1496.199951171875,1505.9000244140625,1112637
2025-07-02,1497.5999755859375,1497.5999755859375,1525.0,1493.300048828125,1515.699951171875,1273704
2025-07-03,1508.699951171875,1508.699951171875,1513.199951171875,1498.800048828125,1504.0,869963
2025-07-04,1513.300048828125,1513.300048828125,1521.0,1503.9000244140625,1508.4000244140625,1118483
2025-07-07,1510.5,1510.5,1519.199951171875,1506.5,1516.0,1061434
2025-07-08,1488.300048828125,1488.300048828125,1510.5,1477.0999755859375,1505.5,2197699
2025-07-09,1491.699951171875,1491.699951171875,1501.699951171875,1486.0,1486.0,1364142
2025-07-10,1477.800048828125,1477.800048828125,1490.9000244140625,1463.199951171875,1489.0,2178068
2025-07-11,1485.0,1485.0,1490.5,1470.0,1480.0,920651
2025-07-14,1484.0,1484.0,1492.5,1476.0,1488.9000244140625,1554680
2025-07-15,1490.9000244140625,1490.9000244140625,1492.4000244140625,1469.4000244140625,1483.800048828125,1203850
2025-07-16,1475.800048828125,1475.800048828125,1485.0,1468.199951171875,1485.0,1569604
2025-07-17,1482.4000244140625,1482.4000244140625,1489.0,1472.0,1475.0,1349535
2025-07-18,1482.300048828125,1482.300048828125,1484.800048828125,1470.0,1481.0999755859375,1001794
2025-07-21,1473.9000244140625,1473.9000244140625,1482.5,1468.5,1481.0999755859375,1198993
2025-07-22,1464.4000244140625,1464.4000244140625,1479.4000244140625,1454.5,1475.0,1908949
2025-07-23,1473.5,1473.5,1476.5,1462.4000244140625,1465.300048828125,1268156
2025-07-24,1487.9000244140625,1487.9000244140625,1490.0,1470.300048828125,1470.5,1389152
2025-07-25,1532.5,1532.5,1553.699951171875,1469.0,1485.0,5226395
2025-07-28,1572.0,1572.0,1577.0,1520.5,1541.199951171875,3843168
2025-07-29,1574.0,1574.0,1579.4000244140625,1559.5999755859375,1563.4000244140625,1303888
2025-07-30,1559.4000244140625,1559.4000244140625,1579.9000244140625,1551.199951171875,1574.300048828125,1390012
2025-07-31,1554.5999755859375,1554.5999755859375,1564.699951171875,1536.5999755859375,1540.0,2457841
2025-08-01,1502.800048828125,1502.800048828125,1549.699951171875,1494.0,1544.0,2109707
2025-08-04,1515.0999755859375,1515.0999755859375,1519.300048828125,1505.0,1510.0,549494
2025-08-05,1499.800048828125,1499.800048828125,1517.300048828125,1491.0999755859375,1513.5,1156528
2025-08-06,1486.699951171875,1486.699951171875,1498.800048828125,1475.0,1498.800048828125,1157300
2025-08-07,1491.0,1491.0,1499.800048828125,1464.0999755859375,1476.0999755859375,1882304
2025-08-08,1485.800048828125,1485.800048828125,1493.800048828125,1478.300048828125,1483.0,920270
2025-08-11,1504.800048828125,1504.800048828125,1514.0,1480.199951171875,1488.0,898160
2025-08-12,1521.5999755859375,1521.5999755859375,1524.9000244140625,1501.0999755859375,1504.0,910349
2025-08-13,1561.0,1561.0,1567.800048828125,1520.4000244140625,1521.5999755859375,1859765
2025-08-14,1564.0,1564.0,1574.800048828125,1552.0,1562.5,2535958
2025-08-18,1565.199951171875,1565.199951171875,1572.800048828125,1557.5,1566.199951171875,1783835
2025-08-19,1548.9000244140625,1548.9000244140625,1568.699951171875,1546.0999755859375,1565.199951171875,898746
2025-08-20,1546.0999755859375,1546.0999755859375,1556.9000244140625,1533.4000244140625,1539.199951171875,936556
2025-08-21,1592.800048828125,1592.800048828125,1596.0,1538.699951171875,1540.0999755859375,1698280
2025-08-22,1592.800048828125,1592.800048828125,1602.0,1585.0,1590.0,1574526
2025-08-25,1601.199951171875,1601.199951171875,1607.800048828125,1592.0,1594.0,1298471
2025-08-26,1579.800048828125,1579.800048828125,1604.0999755859375,1573.0,1604.0,2332380
2025-08-28,1580.300048828125,1580.300048828125,1594.0,1568.699951171875,1594.0,1903230
2025-08-29,1589.4000244140625,1589.4000244140625,1596.4000244140625,1567.800048828125,1578.5,1342344
2025-09-01,1587.199951171875,1587.199951171875,1598.0,1583.0,1589.4000244140625,783524
2025-09-02,1569.199951171875,1569.199951171875,1593.0,1563.300048828125,1587.0,1161872
2025-09-03,1578.4000244140625,1578.4000244140625,1596.4000244140625,1569.0,1570.0,1160380
2025-09-04,1577.800048828125,1577.800048828125,1599.0,1573.699951171875,1599.0,614470
2025-09-05,1553.4000244140625,1553.4000244140625,1585.5999755859375,1550.0,1577.800048828125,701865
2025-09-08,1541.199951171875,1541.199951171875,1564.9000244140625,1538.9000244140625,1554.5,588546
2025-09-09,1551.5999755859375,1551.5999755859375,1555.199951171875,1533.0999755859375,1541.199951171875,788242
2025-09-10,1563.800048828125,1563.800048828125,1571.0,1553.9000244140625,1555.0,718311
2025-09-11,1560.800048828125,1560.800048828125,1570.5,1554.0999755859375,1563.5,732911
2025-09-12,1574.5999755859375,1574.5999755859375,1578.300048828125,1562.0999755859375,1562.0999755859375,785508
2025-09-15,1548.300048828125,1548.300048828125,1579.800048828125,1546.0999755859375,1568.0,758979
2025-09-16,1559.0,1559.0,1560.199951171875,1550.0,1556.0,471395
2025-09-17,1559.5999755859375,1559.5999755859375,1562.5,1549.0999755859375,1556.0,785651
2025-09-18,1578.199951171875,1578.199951171875,1580.0,1556.4000244140625,1560.0,874860
2025-09-19,1575.800048828125,1575.800048828125,1584.9000244140625,1557.5,1581.0,1464121
2025-09-22,1542.199951171875,1542.199951171875,1583.199951171875,1540.0,1575.0,1257495
2025-09-23,1527.0999755859375,1527.0999755859375,1550.699951171875,1517.5,1542.199951171875,1487350
2025-09-24,1538.0,1538.0,1542.5,1520.300048828125,1527.0,943785
2025-09-25,1509.699951171875,1509.699951171875,1544.800048828125,1505.4000244140625,1538.0,2502680
2025-09-26,1499.4000244140625,1499.4000244140625,1504.9000244140625,1475.199951171875,1495.5999755859375,2653841
2025-09-29,1488.0,1488.0,1527.300048828125,1485.300048828125,1506.9000244140625,1778220
2025-09-30,1503.300048828125,1503.300048828125,1506.5999755859375,1488.0999755859375,1488.0999755859375,1040806
2025-10-01,1513.0,1513.0,1517.4000244140625,1498.4000244140625,1505.0,1000285
2025-10-03,1517.699951171875,1517.699951171875,1537.800048828125,1509.5,1522.0,1070489
2025-10-06,1513.0999755859375,1513.0999755859375,1520.0,1497.800048828125,1511.0,772031
2025-10-07,1513.300048828125,1513.300048828125,1522.0,1506.199951171875,1514.9000244140625,834623
2025-10-08,1494.5999755859375,1494.5999755859375,1519.300048828125,1490.800048828125,1512.0,1068066
2025-10-09,1513.0999755859375,1513.0999755859375,1516.699951171875,1499.300048828125,1510.0,878167
2025-10-10,1561.800048828125,1561.800048828125,1569.0,1506.9000244140625,1513.0,1495524
2025-10-13,1563.5999755859375,1563.5999755859375,1566.9000244140625,1550.0999755859375,1559.0,671620
2025-10-14,1552.300048828125,1552.300048828125,1566.0999755859375,1537.0999755859375,1563.0,1056222
2025-10-15,1558.699951171875,1558.699951171875,1564.800048828125,1546.0,1550.0,1638237
2025-10-16,1569.4000244140625,1569.4000244140625,1572.0,1555.0999755859375,1559.0,989785
2025-10-17,1577.5999755859375,1577.5999755859375,1582.0999755859375,1558.4000244140625,1565.300048828125,1222051
2025-10-20,1639.0999755859375,1639.0999755859375,1647.0,1577.9000244140625,1590.0,3372906
2025-10-21,1663.5999755859375,1663.5999755859375,1669.0,1642.0999755859375,1646.699951171875,709223
2025-10-23,1645.0999755859375,1645.0999755859375,1673.0,1638.0999755859375,1665.0,2150725
2025-10-24,1584.4000244140625,1584.4000244140625,1625.0999755859375,1581.0999755859375,1625.0999755859375,2941997
2025-10-27,1584.0,1584.0,1593.800048828125,1575.199951171875,1585.0,1213749
2025-10-28,1568.0999755859375,1568.0999755859375,1589.9000244140625,1562.0999755859375,1585.800048828125,1489133
2025-10-29,1581.0999755859375,1581.0999755859375,1588.0,1571.699951171875,1575.0,898965
2025-10-30,1540.0999755859375,1540.0999755859375,1593.300048828125,1504.0,1587.0,4053965
2025-10-31,1501.300048828125,1501.300048828125,1529.4000244140625,1500.0,1510.0999755859375,3365093
2025-11-03,1511.5,1511.5,1514.9000244140625,1490.300048828125,1502.9000244140625,1505905
2025-11-04,1503.300048828125,1503.300048828125,1524.0,1498.0999755859375,1511.5,1590643
2025-11-05,1503.300048828125,1503.300048828125,1503.300048828125,1503.300048828125,1503.300048828125,0
2025-11-06,1501.5,1501.5,1512.9000244140625,1498.0,1510.800048828125,1596245
2025-11-07,1505.699951171875,1505.699951171875,1510.0,1491.5999755859375,1500.0,1037508
2025-11-10,1511.5,1511.5,1516.699951171875,1503.9000244140625,1510.0,1143959
2025-11-11,1514.9000244140625,1514.9000244140625,1517.5,1506.0999755859375,1511.300048828125,850772
2025-11-12,1519.300048828125,1519.300048828125,1528.0999755859375,1514.0999755859375,1514.9000244140625,1179131
2025-11-13,1525.800048828125,1525.800048828125,1534.9000244140625,1515.4000244140625,1520.0,1217362
2025-11-14,1532.0999755859375,1532.0999755859375,1534.4000244140625,1522.0,1526.9000244140625,810970
2025-11-17,1535.5999755859375,1535.5999755859375,1538.4000244140625,1526.5,1537.5,912322
2025-11-18,1514.5,1514.5,1535.0,1512.0999755859375,1530.0,747913
2025-11-19,1526.800048828125,1526.800048828125,1529.5999755859375,1505.4000244140625,1511.4000244140625,1171078
2025-11-20,1529.199951171875,1529.199951171875,1534.800048828125,1519.4000244140625,1526.9000244140625,896750
2025-11-21,1511.800048828125,1511.800048828125,1527.0,1507.699951171875,1521.0999755859375,1126820
2025-11-24,1504.0,1504.0,1524.800048828125,1500.0,1515.0,2801854
2025-11-25,1507.5,1507.5,1522.699951171875,1500.199951171875,1500.199951171875,908386
2025-11-26,1523.800048828125,1523.800048828125,1525.5,1505.0,1505.0,1087736
2025-11-27,1525.199951171875,1525.199951171875,1531.5,1520.0999755859375,1523.800048828125,810411
2025-11-28,1531.300048828125,1531.300048828125,1535.800048828125,1520.5999755859375,1525.199951171875,991042
2025-12-01,1523.0999755859375,1523.0999755859375,1536.300048828125,1517.5,1532.0,1010599
2025-12-02,1516.5999755859375,1516.5999755859375,1531.5,1513.199951171875,1520.0,1760512
2025-12-03,1508.0,1508.0,1522.800048828125,1495.0999755859375,1516.699951171875,1034323
2025-12-04,1521.0,1521.0,1525.699951171875,1503.0999755859375,1503.0999755859375,726473
2025-12-05,1520.800048828125,1520.800048828125,1528.0,1513.5999755859375,1525.0,813485
2025-12-08,1497.5999755859375,1497.5999755859375,1520.5,1494.300048828125,1515.0999755859375,1263559
2025-12-09,1490.5999755859375,1490.5999755859375,1502.4000244140625,1486.5,1497.5999755859375,1646840
2025-12-10,1490.9000244140625,1490.9000244140625,1505.699951171875,1484.800048828125,1492.0,1316274
2025-12-11,1512.300048828125,1512.300048828125,1513.4000244140625,1492.0,1492.0,606130
2025-12-12,1517.4000244140625,1517.4000244140625,1524.699951171875,1510.199951171875,1520.0,1054050
2025-12-15,1508.0,1508.0,1515.5,1498.0,1505.0,855508
2025-12-16,1499.5999755859375,1499.5999755859375,1508.9000244140625,1496.0999755859375,1500.0,789492
2025-12-17,1496.9000244140625,1496.9000244140625,1505.300048828125,1491.0,1497.5999755859375,1000116
2025-12-18,1498.9000244140625,1498.9000244140625,1511.0,1493.699951171875,1494.800048828125,974170
2025-12-19,1517.0999755859375,1517.0999755859375,1520.0999755859375,1495.5,1495.5,769045
2025-12-22,1512.9000244140625,1512.9000244140625,1522.5,1508.199951171875,1513.0,757496
2025-12-23,1500.699951171875,1500.699951171875,1522.0,1498.300048828125,1520.4000244140625,826988
2025-12-24,1496.300048828125,1496.300048828125,1508.0,1490.199951171875,1502.5,1022767
2025-12-25,1496.300048828125,1496.300048828125,1496.300048828125,1496.300048828125,1496.300048828125,0
2025-12-26,1506.0,1506.0,1510.9000244140625,1494.0,1496.300048828125,951555
2025-12-29,1494.0,1494.0,1514.5,1492.0,1506.0,1077645
2025-12-30,1492.5,1492.5,1498.699951171875,1475.9000244140625,1494.0,1993298
2025-12-31,1511.300048828125,1511.300048828125,1513.5999755859375,1490.0999755859375,1492.5,883966
2026-01-01,1500.9000244140625,1500.9000244140625,1512.0,1499.0,1512.0,228078
2026-01-02,1511.5999755859375,1511.5999755859375,1517.800048828125,1498.5999755859375,1500.9000244140625,964611
2026-01-05,1519.800048828125,1519.800048828125,1525.0,1507.199951171875,1511.0,1532549
2026-01-06,1530.800048828125,1530.800048828125,1539.699951171875,1519.800048828125,1519.800048828125,1614326
2026-01-07,1467.9000244140625,1467.9000244140625,1516.0,1455.0,1516.0,5076416
2026-01-08,1460.5999755859375,1460.5999755859375,1469.300048828125,1458.0,1467.9000244140625,2651011
2026-01-09,1465.699951171875,1465.699951171875,1468.300048828125,1456.0999755859375,1464.699951171875,1804271
2026-01-12,1465.199951171875,1465.199951171875,1467.5,1444.199951171875,1464.0,2380033
2026-01-13,1448.300048828125,1448.300048828125,1469.4000244140625,1436.5999755859375,1460.0,1909873
2026-01-14,1434.5,1434.5,1449.800048828125,1425.699951171875,1443.800048828125,1775529
2026-01-16,1397.5,1397.5,1409.5,1367.199951171875,1379.0,4333315
