date_,adj close_hal.ns,close_hal.ns,high_hal.ns,low_hal.ns,open_hal.ns,volume_hal.ns
2025-04-22,4271.6123046875,4286.0,4338.89990234375,4272.0,4328.0,1224641
2025-04-23,4292.54150390625,4307.0,4360.0,4255.2998046875,4304.89990234375,1803742
2025-04-24,4285.5654296875,4300.0,4364.7998046875,4291.2998046875,4307.0,1554043
2025-04-25,4182.31298828125,4196.39990234375,4339.0,4147.5,4305.0,2298293
2025-04-28,4411.44091796875,4426.2998046875,4439.89990234375,4200.5,4209.89990234375,4014638
2025-04-29,4593.82666015625,4609.2998046875,4660.0,4448.5,4473.0,5185900
2025-04-30,4472.83447265625,4487.89990234375,4637.0,4466.2001953125,4610.0,2513611
2025-05-02,4469.24609375,4484.2998046875,4597.0,4478.0,4499.0,1735022
2025-05-05,4575.388671875,4590.7998046875,4598.5,4511.89990234375,4536.7998046875,1497722
2025-05-06,4492.36865234375,4507.5,4675.0,4490.0,4602.0,2269493
2025-05-07,4455.29345703125,4470.2998046875,4591.7998046875,4411.7998046875,4417.39990234375,2829729
2025-05-08,4408.052734375,4422.89990234375,4538.0,4386.0,4488.0,2292121
2025-05-09,4486.08984375,4501.2001953125,4579.2001953125,4360.2001953125,4380.0,3536326
2025-05-12,4424.79638671875,4439.7001953125,4608.0,4420.0,4603.10009765625,4022655
2025-05-13,4594.3251953125,4609.7998046875,4648.7998046875,4460.7001953125,4466.7001953125,4339805
2025-05-14,4751.994140625,4768.0,4798.0,4580.10009765625,4647.89990234375,8438062
2025-05-15,4848.46923828125,4864.7998046875,4883.0,4747.2001953125,4825.0,4873995
2025-05-16,5110.48681640625,5127.7001953125,5165.0,4833.60009765625,4874.0,6753397
2025-05-19,4999.46044921875,5016.2998046875,5157.89990234375,4972.0,5140.0,4803284
2025-05-20,4835.01416015625,4851.2998046875,4998.7001953125,4838.10009765625,4950.0,3939528
2025-05-21,4984.3115234375,5001.10009765625,5009.89990234375,4779.2998046875,4830.0,3488551
2025-05-22,5023.0810546875,5040.0,5064.5,4962.0,5001.10009765625,2323924
2025-05-23,4944.9443359375,4961.60009765625,5061.89990234375,4950.5,5058.0,2318665
2025-05-26,4986.40478515625,5003.2001953125,5034.10009765625,4950.0,4990.0,1593646
2025-05-27,5012.2177734375,5029.10009765625,5110.0,4979.0,5003.2001953125,2490282
2025-05-28,5000.95556640625,5017.7998046875,5075.0,5001.0,5069.0,1273825
2025-05-29,4983.9130859375,5000.7001953125,5043.0,4964.0,5040.0,1401179
2025-05-30,4957.40234375,4974.10009765625,5065.0,4958.39990234375,5004.0,1852727
2025-06-02,5000.2578125,5017.10009765625,5035.0,4950.0,4970.0,1084257
2025-06-03,4972.45166015625,4989.2001953125,5055.89990234375,4970.0,5027.0,1164102
2025-06-04,4943.14990234375,4959.7998046875,5050.0,4891.0,5000.0,2172800
2025-06-05,5054.5751953125,5071.60009765625,5099.0,4990.0,5000.0,2465458
2025-06-06,4972.55126953125,4989.2998046875,5099.0,4970.0,5092.89990234375,2141012
2025-06-09,4991.78662109375,5008.60009765625,5033.5,4987.0,5014.2001953125,1054807
2025-06-10,5094.93896484375,5112.10009765625,5147.0,5022.10009765625,5040.0,3023426
2025-06-11,5022.88134765625,5039.7998046875,5145.0,5020.0,5134.5,1759168
2025-06-12,4939.36328125,4956.0,5075.0,4936.10009765625,5050.0,1248236
2025-06-13,5009.1279296875,5026.0,5083.5,4892.10009765625,4900.0,2521739
2025-06-16,5046.70166015625,5063.7001953125,5110.0,4990.0,5048.7998046875,1615417
2025-06-17,5030.3564453125,5047.2998046875,5132.60009765625,5040.0,5079.0,1692373
2025-06-18,4977.2353515625,4994.0,5068.0,4985.0,5054.0,1044099
2025-06-19,4885.84326171875,4902.2998046875,5031.5,4844.0,5020.0,1743152
2025-06-20,4956.40576171875,4973.10009765625,4983.0,4853.0,4910.0,1902384
2025-06-23,5011.32080078125,5028.2001953125,5060.0,4973.0,4973.10009765625,1864791
2025-06-24,4870.09619140625,4886.5,5051.7998046875,4875.0,5050.0,2435417
2025-06-25,4776.611328125,4792.7001953125,4900.0,4785.0,4900.0,2084409
2025-06-26,4800.92919921875,4817.10009765625,4852.5,4795.10009765625,4816.7998046875,1293102
2025-06-27,4881.4580078125,4897.89990234375,4905.2001953125,4828.5,4835.0,1454498
2025-06-30,4853.4521484375,4869.7998046875,4920.0,4845.0,4910.0,985412
2025-07-01,4895.71044921875,4912.2001953125,4955.0,4877.0,4877.89990234375,1332940
2025-07-02,4881.8564453125,4898.2998046875,4939.7001953125,4845.0,4912.2001953125,819887
2025-07-03,4914.646484375,4931.2001953125,4971.7998046875,4881.0,4881.0,1120740
2025-07-04,4976.4384765625,4993.2001953125,5020.0,4943.7998046875,4955.0,1700709
2025-07-07,4995.77294921875,5012.60009765625,5048.60009765625,4955.0,4994.0,967116
2025-07-08,4985.70703125,5002.5,5049.7998046875,4966.5,5010.0,940950
2025-07-09,4990.59033203125,5007.39990234375,5065.0,4993.7998046875,5012.0,750110
2025-07-10,4899.0986328125,4915.60009765625,5034.0,4890.2001953125,5007.39990234375,1330883
2025-07-11,4849.76513671875,4866.10009765625,4920.0,4819.7001953125,4881.0,1091444
2025-07-14,4869.79736328125,4886.2001953125,4915.0,4840.0,4866.10009765625,831409
2025-07-15,4880.36181640625,4896.7998046875,4932.0,4882.0,4899.0,753058
2025-07-16,4855.24658203125,4871.60009765625,4903.0,4852.0,4898.0,571414
2025-07-17,4773.22265625,4789.2998046875,4889.0,4780.0,4875.0,886157
2025-07-18,4636.0849609375,4651.7001953125,4808.89990234375,4643.2998046875,4804.7998046875,1677004
2025-07-21,4735.05126953125,4751.0,4758.10009765625,4633.0,4651.7001953125,1126412
2025-07-22,4742.22705078125,4758.2001953125,4809.89990234375,4748.10009765625,4775.0,908904
2025-07-23,4699.96923828125,4715.7998046875,4779.5,4666.0,4771.0,866289
2025-07-24,4664.8876953125,4680.60009765625,4746.2001953125,4670.0,4715.7998046875,861599
2025-07-25,4537.4169921875,4552.7001953125,4680.10009765625,4543.10009765625,4680.0,973552
2025-07-28,4491.4716796875,4506.60009765625,4595.0,4476.5,4549.89990234375,689011
2025-07-29,4482.900390625,4498.0,4519.0,4401.0,4470.10009765625,1431472
2025-07-30,4529.74267578125,4545.0,4560.0,4500.89990234375,4525.0,727643
2025-07-31,4518.6796875,4533.89990234375,4577.39990234375,4464.0,4464.0,770343
2025-08-01,4423.7998046875,4438.7001953125,4540.89990234375,4428.0,4533.89990234375,649120
2025-08-04,4522.66650390625,4537.89990234375,4544.89990234375,4424.2001953125,4438.7001953125,742464
2025-08-05,4562.83154296875,4578.2001953125,4586.0,4500.0,4537.0,776247
2025-08-06,4523.3642578125,4538.60009765625,4619.0,4509.5,4619.0,880916
2025-08-07,4535.32421875,4550.60009765625,4560.0,4483.0,4502.89990234375,719816
2025-08-08,4425.693359375,4440.60009765625,4549.89990234375,4433.5,4542.0,659530
2025-08-11,4429.978515625,4444.89990234375,4545.0,4439.0,4460.0,1022011
2025-08-12,4394.59765625,4409.39990234375,4489.60009765625,4325.0,4467.0,2942539
2025-08-13,4509.2119140625,4524.39990234375,4568.60009765625,4425.0,4439.0,2711914
2025-08-14,4539.80908203125,4555.10009765625,4568.5,4472.39990234375,4537.0,1265929
2025-08-18,4499.1455078125,4514.2998046875,4600.0,4502.39990234375,4590.60009765625,1132386
2025-08-19,4437.65283203125,4452.60009765625,4510.0,4425.10009765625,4510.0,1264131
2025-08-20,4453.39990234375,4468.39990234375,4605.0,4460.0,4600.0,3108635
2025-08-21,4474.0,4474.0,4526.7998046875,4430.7001953125,4490.0,1833004
2025-08-22,4473.0,4473.0,4532.0,4463.0,4485.2001953125,1422976
2025-08-25,4457.60009765625,4457.60009765625,4513.0,4451.60009765625,4510.0,1205292
2025-08-26,4383.60009765625,4383.60009765625,4457.0,4370.0,4456.0,1118397
2025-08-28,4344.7001953125,4344.7001953125,4430.0,4338.5,4384.0,1163967
2025-08-29,4332.60009765625,4332.60009765625,4415.0,4320.0,4344.7001953125,1036537
2025-09-01,4429.60009765625,4429.60009765625,4448.60009765625,4323.0,4341.0,803109
2025-09-02,4451.5,4451.5,4495.0,4431.2998046875,4438.5,871222
2025-09-03,4451.0,4451.0,4480.7001953125,4428.39990234375,4451.5,764001
2025-09-04,4436.89990234375,4436.89990234375,4479.0,4425.10009765625,4479.0,1018902
2025-09-05,4404.7998046875,4404.7998046875,4475.0,4389.0,4444.0,721098
2025-09-08,4443.60009765625,4443.60009765625,4470.0,4420.10009765625,4424.0,599045
2025-09-09,4454.0,4454.0,4474.0,4427.7001953125,4450.0,888000
2025-09-10,4557.5,4557.5,4566.0,4430.2001953125,4471.89990234375,1716953
2025-09-11,4581.2001953125,4581.2001953125,4634.0,4544.2998046875,4565.0,1528168
2025-09-12,4745.60009765625,4745.60009765625,4750.0,4581.2001953125,4581.2001953125,2816230
2025-09-15,4795.2001953125,4795.2001953125,4845.0,4780.0,4790.0,2021855
2025-09-16,4840.0,4840.0,4843.0,4760.39990234375,4794.89990234375,1180944
2025-09-17,4890.2001953125,4890.2001953125,4931.0,4834.0,4842.10009765625,1549098
2025-09-18,4856.7998046875,4856.7998046875,4902.10009765625,4846.0,4885.0,926593
2025-09-19,4916.2001953125,4916.2001953125,4930.0,4852.0,4856.7998046875,1173208
2025-09-22,4808.7001953125,4808.7001953125,4941.2998046875,4798.0,4916.2001953125,976357
2025-09-23,4799.89990234375,4799.89990234375,4834.7998046875,4758.10009765625,4814.5,746869
2025-09-24,4723.89990234375,4723.89990234375,4816.7998046875,4715.0,4797.0,718629
2025-09-25,4775.2001953125,4775.2001953125,4827.60009765625,4710.0,4725.0,1926254
2025-09-26,4736.10009765625,4736.10009765625,4822.2998046875,4726.2001953125,4815.0,1794960
2025-09-29,4740.0,4740.0,4833.0,4703.5,4750.0,1307604
2025-09-30,4746.5,4746.5,4779.0,4722.7001953125,4746.0,697341
2025-10-01,4803.39990234375,4803.39990234375,4827.0,4721.10009765625,4732.0,790730
2025-10-03,4870.39990234375,4870.39990234375,4877.0,4790.10009765625,4794.39990234375,982333
2025-10-06,4845.2001953125,4845.2001953125,4903.0,4831.2001953125,4870.39990234375,555394
2025-10-07,4837.60009765625,4837.60009765625,4872.89990234375,4809.0,4845.2001953125,607428
2025-10-08,4789.10009765625,4789.10009765625,4854.5,4762.89990234375,4842.0,704075
2025-10-09,4846.2998046875,4846.2998046875,4863.2001953125,4744.0,4792.0,1003478
2025-10-10,4832.89990234375,4832.89990234375,4899.7001953125,4827.0,4835.0,678453
2025-10-13,4745.39990234375,4745.39990234375,4819.89990234375,4723.0,4810.0,1046492
2025-10-14,4746.7998046875,4746.7998046875,4793.89990234375,4730.10009765625,4755.0,790981
2025-10-15,4845.2001953125,4845.2001953125,4880.0,4747.0,4747.0,991768
2025-10-16,4861.2998046875,4861.2998046875,4888.7001953125,4827.2001953125,4860.0,721461
2025-10-17,4878.5,4878.5,4978.0,4850.7001953125,4861.2998046875,1832920
2025-10-20,4860.0,4860.0,4923.0,4850.5,4921.89990234375,616095
2025-10-21,4858.2001953125,4858.2001953125,4880.7998046875,4850.5,4880.7998046875,128987
2025-10-23,4810.2001953125,4810.2001953125,4885.0,4802.89990234375,4880.7998046875,678729
2025-10-24,4814.2001953125,4814.2001953125,4867.39990234375,4797.5,4825.0,627200
2025-10-27,4756.7998046875,4756.7998046875,4830.0,4747.7998046875,4830.0,738996
2025-10-28,4724.5,4724.5,4767.60009765625,4706.2998046875,4766.60009765625,947982
2025-10-29,4695.10009765625,4695.10009765625,4745.0,4685.0,4737.89990234375,916228
2025-10-30,4650.2001953125,4650.2001953125,4694.0,4625.0,4693.0,1151821
2025-10-31,4679.7998046875,4679.7998046875,4708.60009765625,4636.89990234375,4639.89990234375,1176002
2025-11-03,4694.7001953125,4694.7001953125,4709.0,4655.39990234375,4680.0,470190
2025-11-04,4685.7998046875,4685.7998046875,4715.0,4670.10009765625,4670.10009765625,851904
2025-11-05,4685.7998046875,4685.7998046875,4685.7998046875,4685.7998046875,4685.7998046875,0
2025-11-06,4593.60009765625,4593.60009765625,4686.60009765625,4575.0,4650.0,768664
2025-11-07,4626.60009765625,4626.60009765625,4636.5,4526.0,4580.0,536730
2025-11-10,4789.7998046875,4789.7998046875,4795.0,4645.0,4651.10009765625,1434763
2025-11-11,4862.60009765625,4862.60009765625,4878.0,4787.0,4795.10009765625,1333303
2025-11-12,4748.5,4748.5,4921.0,4702.0,4885.0,2723105
2025-11-13,4751.0,4751.0,4771.2001953125,4636.7001953125,4736.0,1280728
2025-11-14,4729.7998046875,4729.7998046875,4775.0,4710.10009765625,4747.0,681735
2025-11-17,4795.2001953125,4795.2001953125,4820.0,4732.7998046875,4742.0,1177546
2025-11-18,4807.89990234375,4807.89990234375,4857.0,4788.0,4814.0,958797
2025-11-19,4744.2001953125,4744.2001953125,4822.2001953125,4735.0,4805.0,847006
2025-11-20,4716.60009765625,4716.60009765625,4775.7998046875,4710.0,4763.89990234375,798346
2025-11-21,4595.0,4595.0,4708.0,4585.0,4707.0,1158530
2025-11-24,4445.10009765625,4445.10009765625,4502.5,4405.0,4425.0,3443005
2025-11-25,4441.60009765625,4441.60009765625,4477.0,4430.0,4450.0,1197615
2025-11-26,4517.7998046875,4517.7998046875,4522.0,4449.89990234375,4457.0,717411
2025-11-27,4483.2001953125,4483.2001953125,4535.0,4461.0,4535.0,721812
2025-11-28,4542.39990234375,4542.39990234375,4549.0,4477.0,4489.89990234375,786275
2025-12-01,4530.7001953125,4530.7001953125,4584.0,4501.10009765625,4562.0,750897
2025-12-02,4508.5,4508.5,4532.2998046875,4482.2001953125,4525.0,652604
2025-12-03,4436.2998046875,4436.2998046875,4525.0,4420.89990234375,4517.0,1027500
2025-12-04,4496.7998046875,4496.7998046875,4525.0,4422.2998046875,4459.0,1020941
2025-12-05,4443.0,4443.0,4544.2998046875,4430.0,4519.0,1473356
2025-12-08,4287.10009765625,4287.10009765625,4448.0,4270.5,4443.0,1757606
2025-12-09,4303.0,4303.0,4314.0,4187.0,4272.5,1674288
2025-12-10,4294.10009765625,4294.10009765625,4332.39990234375,4271.0,4310.5,949813
2025-12-11,4320.7998046875,4320.7998046875,4334.39990234375,4286.0,4300.0,460221
2025-12-12,4302.5,4302.5,4359.89990234375,4257.2998046875,4333.0,791726
2025-12-15,4321.60009765625,4321.60009765625,4342.0,4252.0,4252.0,827861
2025-12-16,4261.39990234375,4261.39990234375,4329.39990234375,4242.89990234375,4324.0,1006671
2025-12-17,4228.39990234375,4228.39990234375,4270.0,4218.2001953125,4260.5,645807
2025-12-18,4259.5,4259.5,4268.39990234375,4192.60009765625,4228.39990234375,557768
2025-12-19,4305.2998046875,4305.2998046875,4314.0,4251.39990234375,4269.89990234375,650177
2025-12-22,4386.10009765625,4386.10009765625,4392.0,4307.10009765625,4311.7001953125,657486
2025-12-23,4407.39990234375,4407.39990234375,4451.2001953125,4368.5,4400.0,587365
2025-12-24,4421.2998046875,4421.2998046875,4460.0,4397.39990234375,4415.0,486359
2025-12-25,4421.2998046875,4421.2998046875,4421.2998046875,4421.2998046875,4421.2998046875,0
2025-12-26,4409.2001953125,4409.2001953125,4476.0,4401.10009765625,4445.0,690425
2025-12-29,4374.2998046875,4374.2998046875,4458.2001953125,4359.39990234375,4434.0,778626
2025-12-30,4325.5,4325.5,4382.39990234375,4305.0,4380.0,1064901
2025-12-31,4388.7001953125,4388.7001953125,4400.0,4326.0,4326.0,512109
2026-01-01,4397.89990234375,4397.89990234375,4414.39990234375,4342.60009765625,4388.7001953125,384408
2026-01-02,4417.7998046875,4417.7998046875,4429.0,4380.0,4413.10009765625,597270
2026-01-05,4526.10009765625,4526.10009765625,4544.89990234375,4417.7998046875,4418.0,1256096
2026-01-06,4516.0,4516.0,4547.7001953125,4478.60009765625,4528.2998046875,530874
2026-01-07,4525.10009765625,4525.10009765625,4536.0,4480.0,4516.0,439887
2026-01-08,4479.7998046875,4479.7998046875,4579.0,4465.60009765625,4526.0,966719
2026-01-09,4462.10009765625,4462.10009765625,4543.0,4440.0,4466.7998046875,1017357
2026-01-12,4518.39990234375,4518.39990234375,4528.5,4417.89990234375,4480.0,744251
2026-01-13,4452.39990234375,4452.39990234375,4559.89990234375,4400.39990234375,4525.0,753776
2026-01-14,4461.39990234375,4461.39990234375,4501.0,4422.0,4452.39990234375,597515
2026-01-15,4461.39990234375,4461.39990234375,4461.39990234375,4461.39990234375,4461.39990234375,0
2026-01-16,4428.7001953125,4428.7001953125,4488.0,4367.60009765625,4485.0,1576883
