date_,adj close_ltim.ns,close_ltim.ns,high_ltim.ns,low_ltim.ns,open_ltim.ns,volume_ltim.ns
2025-04-22,4264.92578125,4320.39990234375,4360.0,4248.10009765625,4300.0,551413
2025-04-23,4478.44873046875,4536.7001953125,4560.0,4399.89990234375,4400.0,1156118
2025-04-24,4475.5859375,4533.7998046875,4589.7998046875,4446.2998046875,4585.0,1019766
2025-04-25,4440.54150390625,4498.2998046875,4599.7998046875,4446.2998046875,4525.10009765625,589535
2025-04-28,4429.0908203125,4486.7001953125,4529.89990234375,4412.2001953125,4510.0,246396
2025-04-29,4539.06005859375,4598.10009765625,4645.0,4495.0,4495.0,446566
2025-04-30,4527.609375,4586.5,4644.39990234375,4557.10009765625,4598.0,299487
2025-05-02,4514.18359375,4572.89990234375,4715.0,4537.10009765625,4600.0,417574
2025-05-05,4561.86376953125,4621.2001953125,4674.0,4590.10009765625,4599.89990234375,269019
2025-05-06,4478.349609375,4536.60009765625,4699.0,4521.0,4607.0,386507
2025-05-07,4500.56103515625,4559.10009765625,4591.39990234375,4478.7998046875,4500.0,203025
2025-05-08,4541.13330078125,4600.2001953125,4672.7998046875,4548.5,4565.0,551222
2025-05-09,4562.2587890625,4621.60009765625,4660.39990234375,4500.2998046875,4511.10009765625,223407
2025-05-12,4876.96484375,4940.39990234375,4977.0,4702.10009765625,4750.0,719620
2025-05-13,4856.3330078125,4919.5,5039.2001953125,4905.2001953125,4969.0,526485
2025-05-14,4969.56103515625,5034.2001953125,5062.2998046875,4940.0,4969.89990234375,347597
2025-05-15,4969.26416015625,5033.89990234375,5055.0,4955.0,5040.0,348072
2025-05-16,4982.98583984375,5047.7998046875,5088.7998046875,5022.5,5040.0,191664
2025-05-19,4955.64208984375,5020.10009765625,5079.39990234375,4981.7998046875,5047.2998046875,215837
2025-05-20,4951.001953125,5015.39990234375,5130.0,4992.89990234375,5050.0,456026
2025-05-21,4969.16552734375,5033.7998046875,5074.39990234375,4983.0,5059.0,236378
2025-05-22,4958.7021484375,5023.2001953125,5098.7998046875,4970.2001953125,5000.5,342893
2025-05-23,5026.037109375,5045.7998046875,5085.0,4982.89990234375,5000.0,263133
2025-05-26,5091.57958984375,5111.60009765625,5135.89990234375,5041.2001953125,5054.5,232194
2025-05-27,5087.69482421875,5107.7001953125,5117.0,5056.0,5100.0,147941
2025-05-28,5079.32763671875,5099.2998046875,5157.0,5072.0,5135.10009765625,194327
2025-05-29,5108.11474609375,5128.2001953125,5276.7998046875,5115.0,5149.89990234375,539696
2025-05-30,5049.046875,5068.89990234375,5159.7001953125,5046.89990234375,5130.2998046875,349175
2025-06-02,5052.6328125,5072.5,5122.0,5001.0,5056.0,225717
2025-06-03,5041.177734375,5061.0,5115.5,5020.0,5097.5,229510
2025-06-04,5132.8173828125,5153.0,5170.5,5043.5,5085.0,220305
2025-06-05,5161.20556640625,5181.5,5206.5,5123.5,5185.0,217932
2025-06-06,5183.61767578125,5204.0,5219.0,5158.5,5200.0,154159
2025-06-09,5237.40625,5258.0,5287.0,5210.5,5210.5,132596
2025-06-10,5363.90869140625,5385.0,5445.0,5259.5,5280.0,428695
2025-06-11,5372.87353515625,5394.0,5419.0,5333.0,5410.0,196348
2025-06-12,5393.791015625,5415.0,5499.0,5356.5,5410.0,339679
2025-06-13,5407.736328125,5429.0,5488.0,5307.0,5311.0,209830
2025-06-16,5428.15625,5449.5,5498.5,5366.0,5420.0,176060
2025-06-17,5492.9013671875,5514.5,5554.5,5450.0,5460.0,349300
2025-06-18,5429.15234375,5450.5,5543.5,5430.0,5514.5,181165
2025-06-19,5346.97509765625,5368.0,5455.0,5260.0,5455.0,377075
2025-06-20,5355.44189453125,5376.5,5434.0,5244.5,5368.0,442064
2025-06-23,5306.6337890625,5327.5,5391.5,5305.0,5325.0,123073
2025-06-24,5315.5986328125,5336.5,5400.0,5324.0,5395.0,171186
2025-06-25,5414.708984375,5436.0,5464.5,5341.0,5360.0,345355
2025-06-26,5351.95556640625,5373.0,5460.0,5350.5,5460.0,275607
2025-06-27,5272.26904296875,5293.0,5425.0,5280.0,5394.5,275493
2025-06-30,5296.1748046875,5317.0,5325.0,5241.0,5319.5,137935
2025-07-01,5283.22607421875,5304.0,5388.0,5285.5,5317.0,242101
2025-07-02,5283.72412109375,5304.5,5382.5,5275.5,5320.0,201256
2025-07-03,5303.6455078125,5324.5,5339.5,5297.5,5327.0,149303
2025-07-04,5295.1787109375,5316.0,5350.5,5291.5,5324.5,154919
2025-07-07,5329.0458984375,5350.0,5375.0,5305.5,5317.0,218259
2025-07-08,5347.97119140625,5369.0,5414.5,5335.5,5351.0,199345
2025-07-09,5308.6259765625,5329.5,5389.0,5291.5,5374.5,248609
2025-07-10,5299.1630859375,5320.0,5348.5,5277.0,5340.0,164263
2025-07-11,5185.60986328125,5206.0,5277.0,5170.5,5240.0,372811
2025-07-14,5137.7978515625,5158.0,5206.0,5101.5,5201.0,181796
2025-07-15,5229.935546875,5250.5,5273.5,5158.5,5163.0,152240
2025-07-16,5306.1357421875,5327.0,5338.0,5241.5,5259.5,210384
2025-07-17,5174.15478515625,5194.5,5335.0,5154.0,5327.0,501952
2025-07-18,5103.93115234375,5124.0,5239.0,5070.5,5239.0,1230478
2025-07-21,5133.8134765625,5154.0,5167.0,5117.0,5125.0,182552
2025-07-22,5155.22900390625,5175.5,5204.5,5142.5,5162.0,179391
2025-07-23,5277.24951171875,5298.0,5310.0,5158.5,5200.0,312770
2025-07-24,5185.60986328125,5206.0,5303.5,5190.0,5302.0,282828
2025-07-25,5076.04052734375,5096.0,5224.0,5070.5,5190.0,364335
2025-07-28,5027.232421875,5047.0,5135.0,5028.0,5090.0,172801
2025-07-29,5036.6953125,5056.5,5089.0,5006.0,5045.0,198271
2025-07-30,5119.3701171875,5139.5,5149.0,5045.5,5057.0,152345
2025-07-31,5086.00146484375,5106.0,5150.0,5067.0,5070.0,152446
2025-08-01,4997.84814453125,5017.5,5099.5,5007.5,5092.0,277363
2025-08-04,5069.06787109375,5089.0,5102.5,4939.5,5014.5,226983
2025-08-05,5111.4013671875,5131.5,5149.5,5045.0,5100.0,183181
2025-08-06,5015.77734375,5035.5,5132.0,5022.0,5125.0,231816
2025-08-07,5017.76953125,5037.5,5089.5,4959.0,5011.0,236366
2025-08-08,4992.36962890625,5012.0,5054.5,4992.0,5031.0,130871
2025-08-11,5046.65625,5066.5,5075.0,4987.0,5012.0,79531
2025-08-12,5086.99755859375,5107.0,5140.0,5046.0,5066.5,156885
2025-08-13,5094.46826171875,5114.5,5132.0,5055.5,5130.0,237765
2025-08-14,5087.99365234375,5108.0,5272.0,5100.0,5150.0,493674
2025-08-18,5069.56591796875,5089.5,5149.0,5024.5,5149.0,285502
2025-08-19,5090.98193359375,5111.0,5122.5,5043.5,5091.5,89784
2025-08-20,5160.20947265625,5180.5,5240.0,5079.5,5080.0,330652
2025-08-21,5214.49609375,5235.0,5253.5,5142.5,5206.0,192476
2025-08-22,5204.037109375,5224.5,5257.5,5203.0,5235.0,94919
2025-08-25,5272.26904296875,5293.0,5350.0,5249.0,5253.0,230351
2025-08-26,5145.2685546875,5165.5,5305.0,5146.0,5250.0,239811
2025-08-28,5102.93505859375,5123.0,5189.0,5067.5,5165.5,318813
2025-08-29,5113.3935546875,5133.5,5149.5,5073.0,5111.0,204015
2025-09-01,5176.64501953125,5197.0,5215.0,5114.5,5121.0,137689
2025-09-02,5222.962890625,5243.5,5269.5,5168.0,5190.0,251752
2025-09-03,5170.66845703125,5191.0,5235.0,5138.0,5230.0,257165
2025-09-04,5189.59423828125,5210.0,5236.0,5171.5,5235.0,107889
2025-09-05,5175.15087890625,5195.5,5265.0,5069.0,5197.5,245302
2025-09-08,5069.06787109375,5089.0,5242.0,5072.5,5202.0,153438
2025-09-09,5165.18994140625,5185.5,5208.0,5104.5,5104.5,177812
2025-09-10,5286.21435546875,5307.0,5399.0,5179.0,5210.0,589857
2025-09-11,5270.77490234375,5291.5,5335.0,5215.0,5335.0,172477
2025-09-12,5311.6142578125,5332.5,5352.5,5291.0,5306.5,119090
2025-09-15,5320.5791015625,5341.5,5354.0,5295.0,5340.0,93202
2025-09-16,5354.44580078125,5375.5,5389.0,5325.5,5355.0,203709
2025-09-17,5401.759765625,5423.0,5444.0,5373.5,5375.5,233186
2025-09-18,5502.8623046875,5524.5,5619.0,5451.0,5455.0,603028
2025-09-19,5487.9208984375,5509.5,5565.0,5477.5,5524.5,130106
2025-09-22,5239.3984375,5260.0,5380.0,5191.5,5355.0,488338
2025-09-23,5241.888671875,5262.5,5299.0,5216.5,5280.5,263293
2025-09-24,5186.60595703125,5207.0,5275.0,5194.5,5264.0,262080
2025-09-25,5193.57861328125,5214.0,5238.0,5185.0,5185.0,246653
2025-09-26,5055.123046875,5075.0,5199.0,5042.0,5190.0,284891
2025-09-29,5137.7978515625,5158.0,5187.5,5010.0,5100.0,212172
2025-09-30,5137.2998046875,5157.5,5182.0,5084.0,5125.5,319322
2025-10-01,5102.93505859375,5123.0,5145.0,5020.0,5121.0,308270
2025-10-03,5099.94677734375,5120.0,5155.0,5094.5,5123.0,119918
2025-10-06,5253.34326171875,5274.0,5281.0,5121.5,5125.5,220778
2025-10-07,5248.36279296875,5269.0,5501.0,5255.5,5375.0,448771
2025-10-08,5321.5751953125,5342.5,5393.5,5266.0,5295.0,278405
2025-10-09,5412.716796875,5434.0,5450.0,5324.0,5368.0,214355
2025-10-10,5450.06982421875,5471.5,5505.5,5380.5,5450.5,347012
2025-10-13,5476.46630859375,5498.0,5514.0,5414.0,5450.0,184814
2025-10-14,5447.57958984375,5469.0,5615.0,5457.5,5560.0,445186
2025-10-15,5587.529296875,5609.5,5630.0,5499.0,5499.0,339385
2025-10-16,5600.478515625,5622.5,5668.0,5590.0,5630.0,226385
2025-10-17,5583.046875,5605.0,5752.0,5585.5,5750.0,956634
2025-10-20,5574.580078125,5596.5,5699.0,5587.0,5613.5,207857
2025-10-21,5539.21923828125,5561.0,5672.0,5533.5,5611.0,34204
2025-10-23,5595.0,5617.0,5676.0,5600.0,5611.0,463480
2025-10-24,5546.0,5546.0,5662.0,5520.5,5618.0,182417
2025-10-27,5640.0,5640.0,5658.5,5557.5,5574.0,159713
2025-10-28,5596.0,5596.0,5658.0,5570.0,5658.0,179145
2025-10-29,5674.0,5674.0,5676.0,5571.0,5599.0,189897
2025-10-30,5699.0,5699.0,5710.0,5626.0,5674.0,217590
2025-10-31,5684.5,5684.5,5750.0,5652.5,5728.0,219226
2025-11-03,5704.5,5704.5,5728.0,5665.0,5684.5,251579
2025-11-04,5620.0,5620.0,5719.0,5587.0,5675.5,165665
2025-11-05,5620.0,5620.0,5620.0,5620.0,5620.0,0
2025-11-06,5652.0,5652.0,5681.5,5601.0,5620.0,315445
2025-11-07,5567.5,5567.5,5638.0,5508.5,5635.0,129338
2025-11-10,5643.0,5643.0,5695.0,5575.0,5575.0,139341
2025-11-11,5710.5,5710.5,5725.0,5612.0,5665.0,159819
2025-11-12,5893.5,5893.5,5910.0,5729.5,5750.0,513138
2025-11-13,5847.0,5847.0,5906.5,5833.5,5900.0,126590
2025-11-14,5809.0,5809.0,5844.5,5765.0,5825.0,145287
2025-11-17,5848.5,5848.5,5875.0,5796.5,5826.0,108410
2025-11-18,5756.0,5756.0,5862.5,5749.0,5848.0,160191
2025-11-19,5972.0,5972.0,6039.0,5789.0,5791.0,868072
2025-11-20,6027.0,6027.0,6091.0,5959.0,6000.0,398886
2025-11-21,5926.0,5926.0,6014.0,5909.5,5999.5,198141
2025-11-24,5922.0,5922.0,6025.0,5905.5,5930.0,416887
2025-11-25,5833.0,5833.0,5918.0,5805.0,5850.0,356220
2025-11-26,5890.0,5890.0,5902.0,5832.0,5833.0,287745
2025-11-27,6025.5,6025.5,6049.0,5862.5,5917.0,258165
2025-11-28,6096.5,6096.5,6124.0,6010.0,6031.0,399436
2025-12-01,6152.5,6152.5,6172.0,6100.5,6122.0,372204
2025-12-02,6164.0,6164.0,6176.0,6091.5,6140.0,277406
2025-12-03,6159.0,6159.0,6216.5,6120.0,6164.0,349340
2025-12-04,6266.0,6266.0,6289.5,6159.0,6185.0,502306
2025-12-05,6292.0,6292.0,6380.0,6240.5,6266.0,319657
2025-12-08,6256.0,6256.0,6346.5,6205.0,6335.0,253030
2025-12-09,6245.5,6245.5,6255.5,6160.0,6225.0,282890
2025-12-10,6220.5,6220.5,6298.0,6195.0,6231.0,208454
2025-12-11,6294.5,6294.5,6312.0,6215.0,6224.5,166721
2025-12-12,6284.5,6284.5,6318.0,6250.0,6314.5,170630
2025-12-15,6269.5,6269.5,6303.5,6233.0,6271.0,107413
2025-12-16,6216.0,6216.0,6259.0,6181.0,6240.0,198232
2025-12-17,6252.5,6252.5,6292.5,6212.0,6217.0,405919
2025-12-18,6245.0,6245.0,6308.0,6182.5,6280.0,318467
2025-12-19,6197.5,6197.5,6290.0,6027.0,6288.0,635441
2025-12-22,6191.5,6191.5,6249.5,6183.0,6205.0,236460
2025-12-23,6202.5,6202.5,6217.0,6126.0,6197.0,160279
2025-12-24,6163.0,6163.0,6243.5,6134.5,6202.5,174322
2025-12-25,6163.0,6163.0,6163.0,6163.0,6163.0,0
2025-12-26,6035.5,6035.5,6174.5,6020.0,6160.0,113668
2025-12-29,6033.5,6033.5,6117.0,6019.0,6020.0,128969
2025-12-30,6074.0,6074.0,6093.5,6003.0,6015.0,239568
2025-12-31,6063.5,6063.5,6105.5,6036.5,6052.0,93136
2026-01-01,6112.0,6112.0,6120.0,6040.0,6063.5,54661
2026-01-02,6067.0,6067.0,6145.0,6052.0,6130.0,134408
2026-01-05,6059.0,6059.0,6150.5,6012.5,6067.5,334004
2026-01-06,5982.5,5982.5,6083.0,5970.0,6050.0,361933
2026-01-07,6102.0,6102.0,6124.0,5977.5,5985.0,292945
2026-01-08,6018.0,6018.0,6134.0,6000.5,6107.0,146676
2026-01-09,6037.0,6037.0,6100.0,5999.5,6001.0,174207
2026-01-12,6000.5,6000.5,6021.0,5901.0,6000.0,327804
2026-01-13,6100.5,6100.5,6108.5,6003.5,6039.0,197592
2026-01-14,6030.5,6030.5,6105.0,6014.5,6105.0,165031
2026-01-16,6308.0,6308.0,6370.0,6030.5,6030.5,872154
