date_,adj close_nam-india.ns,close_nam-india.ns,high_nam-india.ns,low_nam-india.ns,open_nam-india.ns,volume_nam-india.ns
2025-04-23,655.4923706054688,670.5999755859375,678.0,651.3499755859375,661.0,1182670
2025-04-24,655.7855834960938,670.9000244140625,680.9000244140625,664.0,672.5,1151080
2025-04-25,625.7772216796875,640.2000122070312,676.4500122070312,632.0999755859375,670.0499877929688,1655087
2025-04-28,621.3297729492188,635.6500244140625,644.9000244140625,625.4500122070312,644.9000244140625,623976
2025-04-29,608.6714477539062,622.7000122070312,644.0,619.25,638.0,951057
2025-04-30,624.31103515625,638.7000122070312,655.0,615.5,615.5,1954738
2025-05-02,616.0513916015625,630.25,642.0,622.5999755859375,639.0,525923
2025-05-05,638.484375,653.2000122070312,657.9000244140625,631.1500244140625,635.5999755859375,565026
2025-05-06,621.427490234375,635.75,666.1500244140625,634.0,659.0,822184
2025-05-07,639.7062377929688,654.4500122070312,664.2000122070312,628.0,628.0,915984
2025-05-08,625.093017578125,639.5,659.5999755859375,633.0,655.0999755859375,666472
2025-05-09,610.1376953125,624.2000122070312,638.0999755859375,613.0,625.0,1069004
2025-05-12,657.154052734375,672.2999877929688,688.2000122070312,649.0999755859375,654.0,1962676
2025-05-13,689.0196533203125,704.9000244140625,718.0,665.25,670.0,1689297
2025-05-14,686.2338256835938,702.0499877929688,712.75,688.5999755859375,712.6500244140625,1084439
2025-05-15,696.3017578125,712.3499755859375,719.7999877929688,698.6500244140625,706.0,721390
2025-05-16,711.4525756835938,727.8499755859375,731.0,711.25,715.0,731179
2025-05-19,732.0772094726562,748.9500122070312,749.7999877929688,715.0,728.0,778194
2025-05-20,729.047119140625,745.8499755859375,758.0999755859375,727.8499755859375,749.0,702367
2025-05-21,724.7951049804688,741.5,756.3499755859375,732.5,749.9500122070312,481425
2025-05-22,703.6328125,719.8499755859375,743.2000122070312,716.5499877929688,738.5999755859375,488608
2025-05-23,708.9111328125,725.25,732.9000244140625,712.0999755859375,719.5499877929688,821955
2025-05-26,708.1292724609375,724.4500122070312,737.0,722.0999755859375,733.6500244140625,469230
2025-05-27,728.31396484375,745.0999755859375,750.0,716.2999877929688,725.0499877929688,673316
2025-05-28,718.294921875,734.8499755859375,750.4000244140625,732.0,745.0499877929688,407432
2025-05-29,716.3399658203125,732.8499755859375,739.5999755859375,727.7000122070312,735.0,410419
2025-05-30,724.2575073242188,740.9500122070312,748.2000122070312,730.0999755859375,735.5,1364330
2025-06-02,724.2086181640625,740.9000244140625,747.0,735.9500122070312,743.9500122070312,405172
2025-06-03,716.975341796875,733.5,759.7999877929688,729.2999877929688,745.0,1084800
2025-06-04,730.5133056640625,747.3499755859375,752.0,730.0,736.0,729031
2025-06-05,729.1937255859375,746.0,754.5999755859375,736.5,748.0,747197
2025-06-06,772.6912231445312,790.5,800.0,744.9500122070312,746.4000244140625,3126298
2025-06-09,788.2818603515625,806.4500122070312,821.9500122070312,801.9000244140625,802.0,1177356
2025-06-10,761.9390258789062,779.5,809.4000244140625,775.0499877929688,809.0,1135968
2025-06-11,736.9646606445312,753.9500122070312,781.5999755859375,751.0499877929688,780.0,1505980
2025-06-12,719.7611083984375,736.3499755859375,765.4500122070312,732.0,755.0,571122
2025-06-13,718.9302368164062,735.5,740.9500122070312,714.0499877929688,716.0,767084
2025-06-16,728.9004516601562,745.7000122070312,748.4500122070312,721.0,730.0,1325835
2025-06-17,744.7843627929688,761.9500122070312,766.0,740.0,749.9500122070312,730357
2025-06-18,728.802734375,745.5999755859375,766.2000122070312,736.0,760.0,701577
2025-06-19,718.1971435546875,734.75,758.9000244140625,730.0,744.9500122070312,741019
2025-06-20,742.3406982421875,759.4500122070312,763.5,732.5,734.75,1031916
2025-06-23,757.1005249023438,774.5499877929688,776.5,753.3499755859375,760.4500122070312,883106
2025-06-24,764.6270751953125,782.25,786.5,770.0999755859375,779.9000244140625,670202
2025-06-25,774.7438354492188,792.5999755859375,794.0,778.25,785.9000244140625,645949
2025-06-26,777.4319458007812,795.3499755859375,803.6500244140625,777.8499755859375,794.0,758828
2025-06-27,766.09326171875,783.75,808.9500122070312,779.25,799.5,1775772
2025-06-30,782.0260009765625,800.0499877929688,806.0,792.3499755859375,792.7000122070312,717031
2025-07-01,789.454833984375,807.6500244140625,813.4000244140625,799.25,804.7999877929688,728763
2025-07-02,782.3192749023438,800.3499755859375,814.2999877929688,792.6500244140625,810.9500122070312,898159
2025-07-03,785.3494873046875,803.4500122070312,808.2000122070312,798.0999755859375,800.3499755859375,578812
2025-07-04,781.6377563476562,789.7000122070312,802.3499755859375,784.0999755859375,801.2999877929688,453710
2025-07-07,771.2449340820312,779.2000122070312,798.0,775.5499877929688,786.0,503837
2025-07-08,780.0540771484375,788.0999755859375,803.25,772.1500244140625,782.3499755859375,665253
2025-07-09,792.8223876953125,801.0,810.7999877929688,782.75,790.7000122070312,620818
2025-07-10,806.7783813476562,815.0999755859375,820.0,803.5,807.7000122070312,2233566
2025-07-11,796.633056640625,804.8499755859375,828.5,797.0,820.0,1009673
2025-07-14,801.43359375,809.7000122070312,819.0,799.1500244140625,800.0,944341
2025-07-15,836.967041015625,845.5999755859375,850.8499755859375,811.7000122070312,813.0999755859375,1755070
2025-07-16,860.5241088867188,869.4000244140625,875.1500244140625,847.5999755859375,851.0,1440037
2025-07-17,841.7675170898438,850.4500122070312,876.7000122070312,845.0,875.0,989253
2025-07-18,832.8594360351562,841.4500122070312,859.75,837.0499877929688,853.0499877929688,583822
2025-07-21,854.3873901367188,863.2000122070312,873.3499755859375,835.75,841.9500122070312,1091804
2025-07-22,848.399169921875,857.1500244140625,871.7000122070312,850.5,867.0,854116
2025-07-23,837.3134765625,845.9500122070312,860.7000122070312,842.5499877929688,857.1500244140625,331813
2025-07-24,820.2396240234375,828.7000122070312,849.25,823.2999877929688,846.25,509511
2025-07-25,801.43359375,809.7000122070312,831.0,802.1500244140625,822.2000122070312,685414
2025-07-28,785.2504272460938,793.3499755859375,827.0,790.0,800.0,1097278
2025-07-29,799.2560424804688,807.5,812.0,785.0999755859375,799.75,840299
2025-07-30,815.1421508789062,823.5499877929688,828.2000122070312,806.2999877929688,810.5,607594
2025-07-31,804.0564575195312,812.3499755859375,827.9000244140625,806.1500244140625,812.0,382231
2025-08-01,795.5938110351562,803.7999877929688,822.6500244140625,799.0499877929688,814.0,431835
2025-08-04,804.7493286132812,813.0499877929688,818.5999755859375,795.9500122070312,799.4500122070312,432433
2025-08-05,807.7186889648438,816.0499877929688,824.1500244140625,809.75,817.5499877929688,513978
2025-08-06,804.6008911132812,812.9000244140625,820.0,807.0999755859375,816.0999755859375,442402
2025-08-07,801.6810302734375,809.9500122070312,820.0,800.1500244140625,804.7999877929688,988575
2025-08-08,792.4264526367188,800.5999755859375,815.7999877929688,788.8499755859375,809.8499755859375,489996
2025-08-11,797.7218627929688,805.9500122070312,810.9500122070312,796.0,800.0,285138
2025-08-12,790.9417724609375,799.0999755859375,818.1500244140625,794.0,809.0999755859375,929859
2025-08-13,791.4366455078125,799.5999755859375,812.75,795.0999755859375,806.9000244140625,832919
2025-08-14,796.3361206054688,804.5499877929688,808.9000244140625,792.2999877929688,799.9000244140625,449467
2025-08-18,820.1901245117188,828.6500244140625,835.0,806.9500122070312,806.9500122070312,1220679
2025-08-19,852.9027099609375,861.7000122070312,866.2999877929688,819.0499877929688,832.0,1355449
2025-08-20,857.3072509765625,866.1500244140625,875.0,850.0,861.0499877929688,659036
2025-08-21,853.5955810546875,862.4000244140625,887.0,856.0,868.9000244140625,1207233
2025-08-22,856.0205078125,864.8499755859375,887.9000244140625,860.5999755859375,863.0,1060312
2025-08-25,834.8389892578125,843.4500122070312,870.1500244140625,840.0,866.0,856536
2025-08-26,817.2702026367188,825.7000122070312,842.5,813.0999755859375,835.25,699149
2025-08-28,790.347900390625,798.5,823.7999877929688,794.25,819.4000244140625,708296
2025-08-29,776.73828125,784.75,808.3499755859375,780.25,799.0,774225
2025-09-01,791.5851440429688,799.75,805.2999877929688,785.4500122070312,792.4000244140625,438625
2025-09-02,782.18212890625,790.25,801.75,786.2000122070312,800.0,461069
2025-09-03,807.8177490234375,816.1500244140625,820.0,795.5999755859375,796.5999755859375,904140
2025-09-04,803.7100830078125,812.0,829.8499755859375,804.0499877929688,821.0,611018
2025-09-05,789.9024658203125,798.0499877929688,824.5,794.0,819.0,763980
2025-09-08,794.406005859375,802.5999755859375,811.0,797.9000244140625,806.6500244140625,322741
2025-09-09,798.9096069335938,807.1500244140625,809.0,794.0,801.8499755859375,979055
2025-09-10,812.5192260742188,820.9000244140625,831.0,810.0499877929688,810.0499877929688,656187
2025-09-11,809.8468017578125,818.2000122070312,829.7000122070312,813.5499877929688,828.0,768757
2025-09-12,819.2992553710938,827.75,843.2000122070312,818.0,820.0,821220
2025-09-15,823.7533569335938,832.25,835.9500122070312,823.0,829.9500122070312,227662
2025-09-16,824.7926025390625,833.2999877929688,845.5,827.6500244140625,832.0,555349
2025-09-17,838.1052856445312,846.75,856.5499877929688,834.0,834.0,805160
2025-09-18,830.3849487304688,838.9500122070312,854.9500122070312,837.0,846.75,405631
2025-09-19,826.2772827148438,834.7999877929688,844.7999877929688,830.75,839.0,616828
2025-09-22,832.908935546875,841.5,854.1500244140625,833.9000244140625,836.9000244140625,546434
2025-09-23,829.296142578125,837.8499755859375,857.75,833.0499877929688,840.0,663635
2025-09-24,842.8562622070312,851.5499877929688,856.7999877929688,840.1500244140625,842.0,653342
2025-09-25,849.6858520507812,858.4500122070312,861.0,847.0,847.0,963754
2025-09-26,847.1619262695312,855.9000244140625,861.0,847.1500244140625,859.0,1479352
2025-09-29,862.1077270507812,871.0,879.25,853.6500244140625,855.0,1053524
2025-09-30,859.4847412109375,868.3499755859375,880.9500122070312,860.3499755859375,870.0,1598423
2025-10-01,867.1556396484375,876.0999755859375,885.0499877929688,862.5499877929688,864.5,770996
2025-10-03,878.0433349609375,887.0999755859375,897.9000244140625,871.0,878.0,1310159
2025-10-06,862.8995361328125,871.7999877929688,903.7000122070312,865.5999755859375,895.7999877929688,1806797
2025-10-07,866.1163940429688,875.0499877929688,881.7999877929688,870.0,876.0,811474
2025-10-08,852.11083984375,860.9000244140625,879.7000122070312,857.2999877929688,875.0,262692
2025-10-09,848.9435424804688,857.7000122070312,865.0,850.0999755859375,860.0,699524
2025-10-10,862.9490356445312,871.8499755859375,874.6500244140625,857.0,857.7000122070312,770333
2025-10-13,875.5194091796875,884.5499877929688,907.0,860.4500122070312,865.0,1323076
2025-10-14,870.8673706054688,879.8499755859375,911.0,875.0,884.6500244140625,966309
2025-10-15,889.4259033203125,898.5999755859375,910.0,870.0999755859375,879.7999877929688,680943
2025-10-16,878.142333984375,887.2000122070312,910.0,885.1500244140625,910.0,659405
2025-10-17,903.9758911132812,913.2999877929688,939.0,887.0,887.2000122070312,1468961
2025-10-20,941.3404541015625,951.0499877929688,956.7999877929688,915.0,920.6500244140625,921823
2025-10-21,958.3154296875,968.2000122070312,971.9000244140625,947.0499877929688,951.4000244140625,237208
2025-10-23,931.1456298828125,940.75,987.3499755859375,934.1500244140625,973.7999877929688,1040706
2025-10-24,913.3294067382812,922.75,949.2999877929688,917.0,946.4500122070312,400309
2025-10-27,906.3019409179688,915.6500244140625,944.0999755859375,913.2999877929688,922.75,978171
2025-10-28,895.7111206054688,904.9500122070312,928.5499877929688,895.5,922.0,517073
2025-10-29,849.1414794921875,857.9000244140625,886.5499877929688,843.5,870.0,5923413
2025-10-30,862.8995361328125,871.7999877929688,882.6500244140625,841.7000122070312,865.0,1494634
2025-10-31,865.868896484375,874.7999877929688,893.3499755859375,856.2999877929688,871.7999877929688,1325685
2025-11-03,861.5138549804688,870.4000244140625,877.7000122070312,866.5999755859375,874.5499877929688,654050
2025-11-04,872.5499877929688,881.5499877929688,891.0,872.0499877929688,875.9000244140625,1021061
2025-11-05,872.5499877929688,881.5499877929688,881.5499877929688,881.5499877929688,881.5499877929688,0
2025-11-06,866.8499755859375,866.8499755859375,878.8499755859375,862.0499877929688,876.6500244140625,760457
2025-11-07,849.5499877929688,849.5499877929688,865.3499755859375,845.0,860.4000244140625,632171
2025-11-10,891.0,891.0,896.8499755859375,851.0,852.0,645831
2025-11-11,870.5999755859375,870.5999755859375,890.0,865.2000122070312,890.0,542332
2025-11-12,873.0999755859375,873.0999755859375,882.8499755859375,867.0499877929688,874.5999755859375,344952
2025-11-13,884.9500122070312,884.9500122070312,894.8499755859375,874.9500122070312,874.9500122070312,736707
2025-11-14,863.25,863.25,889.0,858.5999755859375,889.0,452397
2025-11-17,858.9000244140625,858.9000244140625,872.4000244140625,853.0499877929688,864.0499877929688,585922
2025-11-18,862.25,862.25,866.7999877929688,851.0,858.8499755859375,362124
2025-11-19,883.0999755859375,883.0999755859375,885.0,858.0,858.0,431045
2025-11-20,885.7999877929688,885.7999877929688,890.5,882.7000122070312,884.9000244140625,273346
2025-11-21,881.3499755859375,881.3499755859375,890.2999877929688,873.25,885.0,492395
2025-11-24,876.0499877929688,876.0499877929688,880.7999877929688,852.5999755859375,878.0999755859375,811221
2025-11-25,858.2999877929688,858.2999877929688,872.7999877929688,853.25,866.5999755859375,492625
2025-11-26,859.4000244140625,859.4000244140625,868.0,853.5,858.2999877929688,620601
2025-11-27,875.5,875.5,878.6500244140625,856.6500244140625,859.5,394621
2025-11-28,875.5999755859375,875.5999755859375,881.9500122070312,866.25,874.7999877929688,422148
2025-12-01,857.75,857.75,876.9500122070312,852.0,875.5999755859375,541509
2025-12-02,837.9000244140625,837.9000244140625,860.2000122070312,832.2000122070312,857.75,804572
2025-12-03,820.5999755859375,820.5999755859375,842.0,816.2999877929688,837.9000244140625,1299699
2025-12-04,833.8499755859375,833.8499755859375,844.5,822.9500122070312,823.0,777710
2025-12-05,814.0,814.0,837.0,807.25,833.9500122070312,625741
2025-12-08,809.5,809.5,840.0,800.0,809.9500122070312,803786
2025-12-09,818.7000122070312,818.7000122070312,824.9000244140625,796.8499755859375,810.0,604840
2025-12-10,814.3499755859375,814.3499755859375,830.2999877929688,810.0,823.9500122070312,207449
2025-12-11,828.3499755859375,828.3499755859375,831.9500122070312,813.0999755859375,814.0,381883
2025-12-12,870.5,870.5,872.5999755859375,829.0499877929688,832.0,822247
2025-12-15,867.7000122070312,867.7000122070312,870.9000244140625,856.9500122070312,864.0,279186
2025-12-16,867.5,867.5,870.0999755859375,860.0499877929688,866.0,756442
2025-12-17,865.0499877929688,865.0499877929688,869.5999755859375,861.0999755859375,867.0,691133
2025-12-18,915.6500244140625,915.6500244140625,934.0,881.0,881.0,8464597
2025-12-19,888.4500122070312,888.4500122070312,901.5999755859375,876.0,895.0,1047323
2025-12-22,902.9500122070312,902.9500122070312,910.75,878.0,888.4500122070312,681799
2025-12-23,899.0999755859375,899.0999755859375,915.4000244140625,888.0,904.8499755859375,557215
2025-12-24,879.5,879.5,905.0,876.5499877929688,902.9000244140625,1605901
2025-12-25,879.5,879.5,879.5,879.5,879.5,0
2025-12-26,867.1500244140625,867.1500244140625,884.25,864.0,881.2999877929688,343634
2025-12-29,868.0999755859375,868.0999755859375,879.5,863.1500244140625,871.0499877929688,348777
2025-12-30,862.8499755859375,862.8499755859375,872.0,846.0,868.5499877929688,1201899
2025-12-31,879.6500244140625,879.6500244140625,883.0,859.4000244140625,865.8499755859375,484272
2026-01-01,875.0499877929688,875.0499877929688,885.0,868.5,879.0999755859375,446088
2026-01-02,892.2999877929688,892.2999877929688,895.0,870.5999755859375,879.9500122070312,323554
2026-01-05,899.6500244140625,899.6500244140625,912.5,885.5999755859375,892.2999877929688,1211975
2026-01-06,890.0999755859375,890.0999755859375,896.0,882.5999755859375,895.0,865252
2026-01-07,900.5,900.5,903.2000122070312,880.0,889.0499877929688,328271
2026-01-08,895.0,895.0,908.5499877929688,887.5,899.9500122070312,1516324
2026-01-09,878.9000244140625,878.9000244140625,894.9000244140625,872.0,894.9000244140625,522097
2026-01-12,861.5,861.5,885.0,848.2000122070312,879.0,533781
2026-01-13,891.9500122070312,891.9500122070312,895.0,857.0,864.0,397780
2026-01-14,864.0499877929688,864.0499877929688,890.8499755859375,861.8499755859375,888.0,726402
2026-01-16,882.4000244140625,882.4000244140625,894.0,867.9500122070312,870.0,878447
