date_,adj close_colpal.ns,close_colpal.ns,high_colpal.ns,low_colpal.ns,open_colpal.ns,volume_colpal.ns
2025-04-15,2460.0859375,2513.699951171875,2540.0,2472.10009765625,2540.0,544832
2025-04-16,2497.177734375,2551.60009765625,2557.0,2510.300048828125,2515.0,275642
2025-04-17,2515.6748046875,2570.5,2601.10009765625,2531.199951171875,2577.0,413204
2025-04-21,2489.73974609375,2544.0,2587.800048828125,2539.0,2575.0,277896
2025-04-22,2602.09130859375,2658.800048828125,2674.199951171875,2534.10009765625,2546.0,747000
2025-04-23,2631.255859375,2688.60009765625,2714.0,2651.0,2659.0,713125
2025-04-24,2673.730224609375,2732.0,2744.0,2662.60009765625,2675.800048828125,712805
2025-04-25,2614.422607421875,2671.39990234375,2735.89990234375,2650.5,2732.0,437084
2025-04-28,2637.02978515625,2694.5,2702.5,2637.300048828125,2668.0,391090
2025-04-29,2587.802734375,2644.199951171875,2698.0,2638.60009765625,2682.0,556023
2025-04-30,2532.214111328125,2587.39990234375,2653.300048828125,2574.10009765625,2644.199951171875,570830
2025-05-02,2483.867919921875,2538.0,2579.800048828125,2531.0,2570.0,596450
2025-05-05,2565.09765625,2621.0,2629.0,2549.0,2549.0,479629
2025-05-06,2565.489013671875,2621.39990234375,2639.0,2591.0,2610.0,345419
2025-05-07,2578.603271484375,2634.800048828125,2646.800048828125,2573.0,2606.0,438715
2025-05-08,2496.19921875,2550.60009765625,2639.89990234375,2529.5,2634.699951171875,555347
2025-05-09,2496.10107421875,2550.5,2554.800048828125,2494.699951171875,2500.0,254167
2025-05-12,2555.898193359375,2611.60009765625,2625.39990234375,2577.0,2582.0,333871
2025-05-13,2543.46875,2598.89990234375,2634.699951171875,2591.89990234375,2611.60009765625,226099
2025-05-14,2552.17919921875,2607.800048828125,2615.0,2570.10009765625,2597.199951171875,300928
2025-05-15,2598.763916015625,2655.39990234375,2660.0,2595.5,2607.800048828125,283082
2025-05-16,2632.332275390625,2689.699951171875,2698.0,2617.5,2661.0,455396
2025-05-19,2653.667236328125,2711.5,2747.39990234375,2674.0,2700.0,324331
2025-05-20,2573.318359375,2629.39990234375,2718.0,2625.5,2718.0,403620
2025-05-21,2602.580810546875,2659.300048828125,2676.89990234375,2631.5,2647.5,337502
2025-05-22,2434.053466796875,2487.10009765625,2599.10009765625,2481.699951171875,2599.10009765625,2392352
2025-05-23,2426.517822265625,2479.39990234375,2499.699951171875,2469.0,2487.10009765625,616422
2025-05-26,2456.758544921875,2510.300048828125,2514.0,2482.0,2489.89990234375,638832
2025-05-27,2459.499267578125,2513.10009765625,2519.0,2489.699951171875,2510.300048828125,604552
2025-05-28,2479.9775390625,2506.800048828125,2516.5,2470.0,2495.0,742342
2025-05-29,2460.290283203125,2486.89990234375,2509.0,2475.0,2506.800048828125,530352
2025-05-30,2429.6220703125,2455.89990234375,2494.800048828125,2449.0,2486.89990234375,869858
2025-06-02,2447.8251953125,2474.300048828125,2494.0,2455.60009765625,2455.89990234375,680858
2025-06-03,2448.715576171875,2475.199951171875,2479.89990234375,2445.300048828125,2475.10009765625,606721
2025-06-04,2455.541748046875,2482.10009765625,2490.0,2460.199951171875,2490.0,331408
2025-06-05,2426.950927734375,2453.199951171875,2486.39990234375,2448.199951171875,2485.0,387297
2025-06-06,2406.472412109375,2432.5,2464.699951171875,2428.0,2457.5,385685
2025-06-09,2424.7744140625,2451.0,2454.60009765625,2428.0,2444.0,231846
2025-06-10,2423.68603515625,2449.89990234375,2461.89990234375,2439.0,2460.300048828125,393905
2025-06-11,2406.076904296875,2432.10009765625,2458.89990234375,2429.10009765625,2458.89990234375,590039
2025-06-12,2380.651611328125,2406.39990234375,2443.699951171875,2400.0,2443.699951171875,582682
2025-06-13,2345.828369140625,2371.199951171875,2387.699951171875,2346.300048828125,2387.699951171875,455362
2025-06-16,2359.876220703125,2385.39990234375,2388.199951171875,2356.60009765625,2371.199951171875,272139
2025-06-17,2356.5126953125,2382.0,2391.39990234375,2356.0,2385.39990234375,441232
2025-06-18,2372.7373046875,2398.39990234375,2409.0,2364.10009765625,2382.0,300348
2025-06-19,2374.0234375,2399.699951171875,2408.0,2378.0,2403.60009765625,277544
2025-06-20,2376.595703125,2402.300048828125,2412.39990234375,2380.0,2392.300048828125,394282
2025-06-23,2384.015380859375,2409.800048828125,2434.89990234375,2386.39990234375,2398.0,420574
2025-06-24,2398.85498046875,2424.800048828125,2445.0,2410.10009765625,2420.0,325700
2025-06-25,2393.908447265625,2419.800048828125,2449.0,2415.0,2438.800048828125,239813
2025-06-26,2350.280029296875,2375.699951171875,2414.89990234375,2353.10009765625,2410.0,1200717
2025-06-27,2353.841796875,2379.300048828125,2395.39990234375,2374.5,2385.199951171875,905150
2025-06-30,2381.34423828125,2407.10009765625,2417.699951171875,2381.0,2382.199951171875,328578
2025-07-01,2383.916259765625,2409.699951171875,2432.0,2395.0,2416.89990234375,460578
2025-07-02,2408.550048828125,2434.60009765625,2461.10009765625,2395.0,2417.89990234375,714558
2025-07-03,2419.135498046875,2445.300048828125,2468.5,2423.0,2440.10009765625,504145
2025-07-04,2420.5205078125,2446.699951171875,2456.5,2426.5,2456.5,248938
2025-07-07,2439.020263671875,2465.39990234375,2491.89990234375,2441.10009765625,2446.0,379303
2025-07-08,2424.7744140625,2451.0,2468.0,2425.0,2468.0,439515
2025-07-09,2412.50732421875,2438.60009765625,2467.800048828125,2433.0,2443.300048828125,579978
2025-07-10,2385.499267578125,2411.300048828125,2443.5,2407.199951171875,2438.0,350043
2025-07-11,2350.676025390625,2376.10009765625,2435.0,2370.10009765625,2411.300048828125,804235
2025-07-14,2352.654541015625,2378.10009765625,2394.199951171875,2356.5,2388.699951171875,729605
2025-07-15,2377.18896484375,2402.89990234375,2412.0,2384.0,2384.0,577248
2025-07-16,2354.9296875,2380.39990234375,2411.0,2378.0,2409.89990234375,509306
2025-07-17,2372.341552734375,2398.0,2403.0,2377.199951171875,2380.39990234375,458153
2025-07-18,2368.582275390625,2394.199951171875,2405.0,2370.0,2403.0,620121
2025-07-21,2366.40576171875,2392.0,2410.0,2385.199951171875,2394.199951171875,338704
2025-07-22,2354.03955078125,2379.5,2410.0,2352.0,2396.5,1095174
2025-07-23,2260.847412109375,2285.300048828125,2359.10009765625,2271.0,2350.0,2151512
2025-07-24,2235.323486328125,2259.5,2289.800048828125,2256.300048828125,2281.10009765625,1156360
2025-07-25,2192.18994140625,2215.89990234375,2261.800048828125,2212.0,2260.10009765625,695695
2025-07-28,2182.1982421875,2205.800048828125,2250.89990234375,2200.0,2216.0,934936
2025-07-29,2191.299560546875,2215.0,2222.89990234375,2194.0,2207.89990234375,1047287
2025-07-30,2213.163330078125,2237.10009765625,2240.0,2206.800048828125,2222.0,875237
2025-07-31,2221.275390625,2245.300048828125,2260.0,2212.300048828125,2220.0,671856
2025-08-01,2233.839599609375,2258.0,2286.5,2240.699951171875,2248.0,605397
2025-08-04,2230.080078125,2254.199951171875,2263.39990234375,2235.10009765625,2258.0,383404
2025-08-05,2206.6337890625,2230.5,2268.5,2227.39990234375,2257.800048828125,369067
2025-08-06,2217.021484375,2241.0,2243.300048828125,2213.60009765625,2231.0,631492
2025-08-07,2216.3291015625,2240.300048828125,2246.199951171875,2217.10009765625,2241.10009765625,160148
2025-08-08,2183.78076171875,2207.39990234375,2245.0,2204.0,2240.39990234375,364214
2025-08-11,2188.727294921875,2212.39990234375,2220.10009765625,2197.10009765625,2207.89990234375,338195
2025-08-12,2178.043212890625,2201.60009765625,2232.89990234375,2196.60009765625,2210.0,266482
2025-08-13,2148.462890625,2171.699951171875,2210.0,2157.0,2210.0,784548
2025-08-14,2130.952392578125,2154.0,2183.0,2151.0,2171.5,609379
2025-08-18,2201.192626953125,2225.0,2242.89990234375,2185.60009765625,2200.0,685912
2025-08-19,2249.173828125,2273.5,2278.0,2210.10009765625,2231.89990234375,466365
2025-08-20,2331.28564453125,2356.5,2365.0,2265.39990234375,2270.0,1013700
2025-08-21,2325.349853515625,2350.5,2368.0,2333.10009765625,2356.800048828125,697500
2025-08-22,2274.69775390625,2299.300048828125,2359.800048828125,2294.0,2355.0,621255
2025-08-25,2258.374267578125,2282.800048828125,2310.5,2270.0,2295.10009765625,511478
2025-08-26,2259.660400390625,2284.10009765625,2323.39990234375,2276.5,2280.0,1429053
2025-08-28,2238.4892578125,2262.699951171875,2285.89990234375,2245.60009765625,2270.0,698267
2025-08-29,2306.849853515625,2331.800048828125,2357.89990234375,2250.0,2250.0,1598897
2025-09-01,2334.946044921875,2360.199951171875,2375.39990234375,2320.0,2327.0,746148
2025-09-02,2387.87353515625,2413.699951171875,2423.800048828125,2355.10009765625,2359.300048828125,626993
2025-09-03,2356.413818359375,2381.89990234375,2414.60009765625,2373.0,2410.0,521555
2025-09-04,2438.22900390625,2464.60009765625,2504.0,2444.300048828125,2489.0,2735551
2025-09-05,2397.370849609375,2423.300048828125,2470.5,2403.0,2460.0,749248
2025-09-08,2363.239990234375,2388.800048828125,2446.0,2385.0,2431.699951171875,447969
2025-09-09,2373.23193359375,2398.89990234375,2409.0,2375.89990234375,2390.10009765625,449814
2025-09-10,2381.640869140625,2407.39990234375,2417.60009765625,2392.199951171875,2402.300048828125,321014
2025-09-11,2349.192138671875,2374.60009765625,2413.800048828125,2367.0,2408.0,193347
2025-09-12,2328.515625,2353.699951171875,2379.0,2334.60009765625,2379.0,350502
2025-09-15,2340.288330078125,2365.60009765625,2370.699951171875,2350.699951171875,2354.5,251023
2025-09-16,2330.59326171875,2355.800048828125,2376.699951171875,2347.199951171875,2366.0,186971
2025-09-17,2322.6787109375,2347.800048828125,2365.0,2338.300048828125,2360.10009765625,374522
2025-09-18,2340.288330078125,2365.60009765625,2369.39990234375,2342.89990234375,2350.0,283950
2025-09-19,2312.884521484375,2337.89990234375,2379.199951171875,2334.0,2366.0,695716
2025-09-22,2319.7109375,2344.800048828125,2357.800048828125,2330.0,2338.0,350851
2025-09-23,2300.023681640625,2324.89990234375,2344.800048828125,2312.10009765625,2343.699951171875,484250
2025-09-24,2294.186767578125,2319.0,2344.0,2308.0,2310.39990234375,460442
2025-09-25,2249.8662109375,2274.199951171875,2330.89990234375,2266.0,2328.699951171875,380998
2025-09-26,2200.500244140625,2224.300048828125,2280.0,2211.0,2275.0,525358
2025-09-29,2194.6630859375,2218.39990234375,2239.5,2209.0,2226.0,439155
2025-09-30,2198.620361328125,2222.39990234375,2236.699951171875,2201.5,2235.0,484173
2025-10-01,2201.09375,2224.89990234375,2234.300048828125,2207.300048828125,2224.89990234375,492344
2025-10-03,2190.21142578125,2213.89990234375,2229.0,2191.60009765625,2228.800048828125,941401
2025-10-06,2204.9521484375,2228.800048828125,2242.5,2211.10009765625,2218.5,439536
2025-10-07,2207.524169921875,2231.39990234375,2242.39990234375,2224.300048828125,2235.0,296066
2025-10-08,2193.871826171875,2217.60009765625,2229.800048828125,2201.0,2220.0,629452
2025-10-09,2184.96826171875,2208.60009765625,2219.300048828125,2201.0,2211.0,406979
2025-10-10,2203.962646484375,2227.800048828125,2232.89990234375,2202.10009765625,2209.0,334097
2025-10-13,2197.433349609375,2221.199951171875,2232.0,2202.10009765625,2220.0,315128
2025-10-14,2178.83447265625,2202.39990234375,2225.0,2195.10009765625,2224.199951171875,350132
2025-10-15,2203.270263671875,2227.10009765625,2237.5,2202.89990234375,2202.89990234375,235033
2025-10-16,2261.342041015625,2285.800048828125,2294.0,2221.300048828125,2228.10009765625,444481
2025-10-17,2270.740478515625,2295.300048828125,2329.89990234375,2279.0,2285.60009765625,571653
2025-10-20,2220.187255859375,2244.199951171875,2300.60009765625,2240.0,2293.300048828125,437117
2025-10-21,2236.411865234375,2260.60009765625,2267.89990234375,2246.800048828125,2258.0,75777
2025-10-23,2262.43017578125,2286.89990234375,2310.0,2245.0,2257.0,652999
2025-10-24,2215.4384765625,2239.39990234375,2246.800048828125,2200.0,2245.0,1809292
2025-10-27,2192.78369140625,2216.5,2243.89990234375,2209.0,2241.0,1093964
2025-10-28,2208.810302734375,2232.699951171875,2236.800048828125,2204.39990234375,2217.0,638072
2025-10-29,2243.435791015625,2267.699951171875,2277.0,2226.10009765625,2235.89990234375,436074
2025-10-30,2231.16845703125,2255.300048828125,2279.699951171875,2242.39990234375,2279.699951171875,358683
2025-10-31,2219.0,2243.0,2263.60009765625,2231.199951171875,2255.300048828125,812536
2025-11-03,2200.39990234375,2200.39990234375,2227.89990234375,2191.0,2227.89990234375,526150
2025-11-04,2190.800048828125,2190.800048828125,2208.0,2180.0,2206.60009765625,476899
2025-11-05,2190.800048828125,2190.800048828125,2190.800048828125,2190.800048828125,2190.800048828125,0
2025-11-06,2173.60009765625,2173.60009765625,2190.800048828125,2166.60009765625,2175.89990234375,411132
2025-11-07,2167.199951171875,2167.199951171875,2177.89990234375,2155.10009765625,2177.89990234375,226568
2025-11-10,2171.199951171875,2171.199951171875,2181.800048828125,2161.39990234375,2167.800048828125,184755
2025-11-11,2182.10009765625,2182.10009765625,2187.89990234375,2151.199951171875,2170.0,166130
2025-11-12,2177.39990234375,2177.39990234375,2196.0,2175.10009765625,2189.0,179841
2025-11-13,2174.0,2174.0,2186.0,2166.199951171875,2179.0,202651
2025-11-14,2172.699951171875,2172.699951171875,2178.60009765625,2165.0,2174.0,96584
2025-11-17,2186.60009765625,2186.60009765625,2194.60009765625,2172.89990234375,2172.89990234375,135290
2025-11-18,2180.699951171875,2180.699951171875,2189.5,2167.199951171875,2184.10009765625,253424
2025-11-19,2183.39990234375,2183.39990234375,2188.39990234375,2167.699951171875,2186.800048828125,260816
2025-11-20,2179.699951171875,2179.699951171875,2210.0,2175.300048828125,2187.89990234375,387157
2025-11-21,2180.60009765625,2180.60009765625,2195.0,2167.39990234375,2180.0,289673
2025-11-24,2156.699951171875,2156.699951171875,2205.0,2147.800048828125,2180.60009765625,1732504
2025-11-25,2167.699951171875,2167.699951171875,2170.89990234375,2148.300048828125,2156.60009765625,334902
2025-11-26,2185.0,2185.0,2189.0,2160.60009765625,2167.699951171875,457001
2025-11-27,2171.300048828125,2171.300048828125,2197.60009765625,2160.39990234375,2185.0,264052
2025-11-28,2168.60009765625,2168.60009765625,2175.199951171875,2162.199951171875,2171.300048828125,120973
2025-12-01,2152.89990234375,2152.89990234375,2167.0,2148.0,2161.5,363407
2025-12-02,2158.199951171875,2158.199951171875,2160.800048828125,2136.0,2136.0,296042
2025-12-03,2101.89990234375,2101.89990234375,2158.800048828125,2098.39990234375,2156.0,561527
2025-12-04,2138.10009765625,2138.10009765625,2140.800048828125,2096.199951171875,2101.89990234375,529258
2025-12-05,2164.39990234375,2164.39990234375,2167.0,2125.5,2125.5,401612
2025-12-08,2146.39990234375,2146.39990234375,2172.60009765625,2133.699951171875,2150.10009765625,398132
2025-12-09,2158.89990234375,2158.89990234375,2173.300048828125,2137.0,2146.0,272053
2025-12-10,2143.0,2143.0,2175.0,2138.300048828125,2169.0,218360
2025-12-11,2154.10009765625,2154.10009765625,2163.699951171875,2135.0,2141.5,131300
2025-12-12,2161.300048828125,2161.300048828125,2168.800048828125,2141.800048828125,2154.5,248587
2025-12-15,2164.39990234375,2164.39990234375,2171.5,2146.10009765625,2161.0,396185
2025-12-16,2160.39990234375,2160.39990234375,2193.800048828125,2153.10009765625,2160.0,355988
2025-12-17,2087.39990234375,2087.39990234375,2142.199951171875,2075.300048828125,2126.89990234375,387671
2025-12-18,2090.0,2090.0,2095.699951171875,2064.0,2095.699951171875,225926
2025-12-19,2111.10009765625,2111.10009765625,2114.39990234375,2078.10009765625,2090.0,399228
2025-12-22,2108.199951171875,2108.199951171875,2113.89990234375,2090.199951171875,2111.10009765625,172009
2025-12-23,2106.199951171875,2106.199951171875,2118.89990234375,2097.699951171875,2110.0,117770
2025-12-24,2093.300048828125,2093.300048828125,2112.0,2088.10009765625,2106.199951171875,112477
2025-12-25,2093.300048828125,2093.300048828125,2093.300048828125,2093.300048828125,2093.300048828125,0
2025-12-26,2087.39990234375,2087.39990234375,2114.89990234375,2082.0,2093.0,186844
2025-12-29,2070.10009765625,2070.10009765625,2088.699951171875,2063.0,2080.300048828125,262247
2025-12-30,2053.39990234375,2053.39990234375,2075.199951171875,2051.0,2070.0,344034
2025-12-31,2075.699951171875,2075.699951171875,2079.699951171875,2053.10009765625,2056.39990234375,327024
2026-01-01,2093.800048828125,2093.800048828125,2100.0,2079.10009765625,2086.10009765625,340463
2026-01-02,2090.10009765625,2090.10009765625,2105.0,2080.300048828125,2105.0,157949
2026-01-05,2091.300048828125,2091.300048828125,2108.300048828125,2085.5,2090.10009765625,734989
2026-01-06,2089.10009765625,2089.10009765625,2096.5,2072.800048828125,2093.0,459339
2026-01-07,2076.60009765625,2076.60009765625,2103.5,2061.10009765625,2089.0,199951
2026-01-08,2046.5999755859375,2046.5999755859375,2077.89990234375,2033.0,2077.199951171875,398895
2026-01-09,2056.0,2056.0,2083.800048828125,2041.800048828125,2042.300048828125,302010
2026-01-12,2096.5,2096.5,2112.0,2042.300048828125,2042.300048828125,478911
2026-01-13,2106.699951171875,2106.699951171875,2118.5,2088.89990234375,2091.0,324283
2026-01-14,2092.300048828125,2092.300048828125,2115.0,2082.699951171875,2115.0,224914
2026-01-16,2104.800048828125,2104.800048828125,2110.0,2088.60009765625,2092.300048828125,299076
