date_,adj close_ltf.ns,close_ltf.ns,high_ltf.ns,low_ltf.ns,open_ltf.ns,volume_ltf.ns
2025-03-24,156.0680389404297,158.57000732421875,159.5,155.61000061035156,155.61000061035156,6203364
2025-03-25,152.59371948242188,155.0399932861328,159.89999389648438,153.35000610351562,159.5500030517578,4033963
2025-03-26,150.53671264648438,152.9499969482422,156.67999267578125,152.39999389648438,154.66000366210938,2895093
2025-03-27,153.10552978515625,155.55999755859375,156.97000122070312,151.2899932861328,151.5,5524298
2025-03-28,150.8024444580078,153.22000122070312,156.77000427246094,152.00999450683594,155.55999755859375,2859660
2025-04-01,148.51904296875,150.89999389648438,154.38999938964844,149.19000244140625,151.5,2293910
2025-04-02,149.4835968017578,151.8800048828125,152.55999755859375,149.6199951171875,152.35000610351562,1515678
2025-04-03,151.54061889648438,153.97000122070312,154.39999389648438,150.0,150.0,1807259
2025-04-04,151.2945556640625,153.72000122070312,154.88999938964844,148.9199981689453,153.89999389648438,5623702
2025-04-07,146.225830078125,148.57000732421875,149.5,140.0,140.0,3978490
2025-04-08,151.93429565429688,154.3699951171875,155.0,151.4199981689453,151.52999877929688,5252832
2025-04-09,150.92054748535156,153.33999633789062,154.4499969482422,149.10000610351562,151.5,2411800
2025-04-11,153.00711059570312,155.4600067138672,157.58999633789062,154.27000427246094,157.10000610351562,2824478
2025-04-15,156.13693237304688,158.63999938964844,159.0,156.00999450683594,157.0,3713269
2025-04-16,156.09756469726562,158.60000610351562,159.8800048828125,157.3800048828125,159.5,3312068
2025-04-17,161.1072540283203,163.69000244140625,165.35000610351562,158.0,159.0,8873598
2025-04-21,168.55780029296875,171.25999450683594,172.99000549316406,165.0,165.0,15861941
2025-04-22,170.59515380859375,173.3300018310547,174.69000244140625,169.44000244140625,171.80999755859375,7861475
2025-04-23,177.1992645263672,180.0399932861328,180.6999969482422,173.3300018310547,173.64999389648438,12980307
2025-04-24,176.7366943359375,179.57000732421875,182.13999938964844,178.9199981689453,180.0,10991635
2025-04-25,170.26051330566406,172.99000549316406,180.08999633789062,171.11000061035156,179.5,8757102
2025-04-28,165.01461791992188,167.66000366210938,169.10000610351562,158.1999969482422,162.6999969482422,19860635
2025-04-29,165.1819305419922,167.8300018310547,169.11000061035156,165.0,167.5,7647849
2025-04-30,161.57968139648438,164.1699981689453,167.99000549316406,163.60000610351562,167.4199981689453,5934900
2025-05-02,164.0303955078125,166.66000366210938,168.5,163.44000244140625,164.5,5473681
2025-05-05,164.38470458984375,167.02000427246094,168.83999633789062,166.22999572753906,166.6999969482422,3624993
2025-05-06,161.66824340820312,164.25999450683594,168.47999572753906,163.5500030517578,167.89999389648438,5762277
2025-05-07,165.60513305664062,168.25999450683594,169.3000030517578,162.66000366210938,162.66000366210938,5537154
2025-05-08,160.94976806640625,163.52999877929688,169.38999938964844,162.10000610351562,168.49000549316406,4167888
2025-05-09,158.9813232421875,161.52999877929688,164.1699981689453,159.66000366210938,159.74000549316406,5279622
2025-05-12,168.49874877929688,171.1999969482422,171.7899932861328,166.77000427246094,168.0,5007023
2025-05-13,168.74481201171875,171.4499969482422,173.3800048828125,170.07000732421875,171.2100067138672,3088908
2025-05-14,172.44549560546875,175.2100067138672,177.39999389648438,171.11000061035156,172.5,4786490
2025-05-15,175.2209930419922,178.02999877929688,178.67999267578125,173.3699951171875,175.2100067138672,11285094
2025-05-16,172.11083984375,174.8699951171875,180.0,174.5,178.5800018310547,11118713
2025-05-19,172.5242156982422,175.2899932861328,176.25,173.0800018310547,175.0,6301773
2025-05-20,168.46922302246094,171.1699981689453,177.13999938964844,170.6999969482422,176.8000030517578,3886648
2025-05-21,170.84120178222656,173.5800018310547,174.27999877929688,169.6999969482422,170.99000549316406,4026401
2025-05-22,170.9691619873047,173.7100067138672,175.13999938964844,171.60000610351562,173.5,2800171
2025-05-23,172.33721923828125,175.10000610351562,175.8000030517578,171.8000030517578,173.1999969482422,2502844
2025-05-26,171.5399932861328,174.2899932861328,176.9199981689453,173.82000732421875,176.5,6328313
2025-05-27,172.3000030517578,172.3000030517578,173.7100067138672,170.02999877929688,171.6999969482422,4652943
2025-05-28,174.33999633789062,174.33999633789062,175.0,171.25,171.25,2706198
2025-05-29,171.64999389648438,171.64999389648438,175.8000030517578,171.25,175.77000427246094,2725416
2025-05-30,171.2899932861328,171.2899932861328,172.38999938964844,169.25,171.75,4309054
2025-06-02,175.0,175.0,176.1999969482422,170.4600067138672,171.0,5334088
2025-06-03,173.52000427246094,173.52000427246094,177.22000122070312,172.1300048828125,176.0,4775275
2025-06-04,175.2100067138672,175.2100067138672,175.9600067138672,173.52000427246094,173.52000427246094,4499916
2025-06-05,183.36000061035156,183.36000061035156,184.3000030517578,174.8000030517578,175.89999389648438,15938143
2025-06-06,189.7899932861328,189.7899932861328,192.0,182.6999969482422,185.10000610351562,21470221
2025-06-09,193.0,193.0,195.25,191.3000030517578,191.74000549316406,11718299
2025-06-10,194.77000427246094,194.77000427246094,197.10000610351562,192.3000030517578,194.24000549316406,14781474
2025-06-11,190.8000030517578,190.8000030517578,196.8000030517578,189.10000610351562,194.89999389648438,8902702
2025-06-12,187.8000030517578,187.8000030517578,192.88999938964844,187.0,190.5,5987791
2025-06-13,185.69000244140625,185.69000244140625,186.9499969482422,180.61000061035156,183.05999755859375,5261403
2025-06-16,191.66000366210938,191.66000366210938,192.2899932861328,183.50999450683594,186.47000122070312,7059556
2025-06-17,190.0399932861328,190.0399932861328,194.2100067138672,188.97999572753906,191.66000366210938,6034344
2025-06-18,188.77000427246094,188.77000427246094,192.8699951171875,188.19000244140625,190.0,4824661
2025-06-19,187.50999450683594,187.50999450683594,191.6199951171875,185.89999389648438,189.0399932861328,5734249
2025-06-20,190.0500030517578,190.0500030517578,192.30999755859375,187.25,187.41000366210938,7105520
2025-06-23,193.2899932861328,193.2899932861328,195.0,188.0,188.52999877929688,6312298
2025-06-24,200.05999755859375,200.05999755859375,201.5,193.66000366210938,196.1999969482422,17929301
2025-06-25,201.50999450683594,201.50999450683594,204.1199951171875,199.6999969482422,204.0,10463264
2025-06-26,206.13999938964844,206.13999938964844,206.60000610351562,201.6999969482422,201.9499969482422,12459462
2025-06-27,203.02000427246094,203.02000427246094,207.44000244140625,201.5,207.08999633789062,9233947
2025-06-30,206.00999450683594,206.00999450683594,207.8000030517578,204.5,204.92999267578125,9598420
2025-07-01,207.83999633789062,207.83999633789062,209.0,203.6300048828125,207.5,5715930
2025-07-02,206.22000122070312,206.22000122070312,209.60000610351562,205.0,208.89999389648438,4539973
2025-07-03,203.2899932861328,203.2899932861328,207.9499969482422,202.77000427246094,206.89999389648438,3745712
2025-07-04,205.6300048828125,205.6300048828125,209.85000610351562,202.10000610351562,202.75,11136321
2025-07-07,207.77000427246094,207.77000427246094,211.1999969482422,205.11000061035156,205.99000549316406,12364754
2025-07-08,208.25,208.25,209.22999572753906,205.3300018310547,207.88999938964844,3294484
2025-07-09,209.10000610351562,209.10000610351562,210.82000732421875,207.7100067138672,208.25,3831077
2025-07-10,206.77000427246094,206.77000427246094,211.17999267578125,206.2899932861328,209.25999450683594,3256761
2025-07-11,204.58999633789062,204.58999633789062,208.24000549316406,203.97999572753906,206.5,4060618
2025-07-14,205.57000732421875,205.57000732421875,208.49000549316406,203.17999267578125,205.0,5939863
2025-07-15,205.4499969482422,205.4499969482422,207.39999389648438,203.3000030517578,205.89999389648438,5628351
2025-07-16,203.35000610351562,203.35000610351562,205.4199981689453,201.8800048828125,205.1999969482422,4871054
2025-07-17,199.77999877929688,199.77999877929688,204.16000366210938,198.75,203.25999450683594,5656944
2025-07-18,203.14999389648438,203.14999389648438,206.7899932861328,199.77999877929688,201.00999450683594,20357652
2025-07-21,210.5800018310547,210.5800018310547,212.85000610351562,201.30999755859375,201.89999389648438,28403671
2025-07-22,209.2100067138672,209.2100067138672,212.10000610351562,205.25,212.0,10487847
2025-07-23,213.50999450683594,213.50999450683594,214.8000030517578,208.44000244140625,209.91000366210938,16326707
2025-07-24,210.10000610351562,210.10000610351562,214.4499969482422,209.1999969482422,214.3800048828125,9010760
2025-07-25,204.91000366210938,204.91000366210938,207.8000030517578,201.0,207.8000030517578,17693694
2025-07-28,201.99000549316406,201.99000549316406,208.5,201.4199981689453,203.0,4362416
2025-07-29,206.02000427246094,206.02000427246094,206.47999572753906,201.8300018310547,202.89999389648438,7218561
2025-07-30,203.39999389648438,203.39999389648438,207.1300048828125,202.14999389648438,206.0,6921827
2025-07-31,202.58999633789062,202.58999633789062,204.7899932861328,200.30999755859375,201.49000549316406,3524054
2025-08-01,201.13999938964844,201.13999938964844,203.9499969482422,200.3300018310547,202.8000030517578,4549986
2025-08-04,204.02000427246094,204.02000427246094,204.47999572753906,199.22999572753906,200.0,6730889
2025-08-05,204.27000427246094,204.27000427246094,205.49000549316406,201.6999969482422,204.0,3651783
2025-08-06,201.6699981689453,201.6699981689453,205.39999389648438,200.30999755859375,204.27000427246094,3221530
2025-08-07,200.27999877929688,200.27999877929688,202.0,195.91000366210938,201.35000610351562,5360975
2025-08-08,195.75,195.75,201.5800018310547,195.0,201.0,2094580
2025-08-11,197.9499969482422,197.9499969482422,198.75,194.39999389648438,195.3000030517578,2728485
2025-08-12,197.77999877929688,197.77999877929688,200.17999267578125,195.39999389648438,198.0,3283444
2025-08-13,201.33999633789062,201.33999633789062,202.60000610351562,198.3300018310547,198.8000030517578,3781634
2025-08-14,202.0800018310547,202.0800018310547,202.83999633789062,199.75999450683594,201.33999633789062,2597438
2025-08-18,210.4499969482422,210.4499969482422,213.83999633789062,204.25999450683594,204.89999389648438,9569765
2025-08-19,217.02999877929688,217.02999877929688,217.64999389648438,208.0,210.8800048828125,9449871
2025-08-20,216.52999877929688,216.52999877929688,218.19000244140625,214.6300048828125,218.00999450683594,6493172
2025-08-21,221.7899932861328,221.7899932861328,223.5,216.02000427246094,216.39999389648438,10194494
2025-08-22,222.6999969482422,222.6999969482422,225.47999572753906,221.7899932861328,222.47999572753906,8534537
2025-08-25,217.69000244140625,217.69000244140625,223.25,217.41000366210938,222.6999969482422,4476151
2025-08-26,220.0,220.0,220.8000030517578,215.75,217.25,15435312
2025-08-28,216.44000244140625,216.44000244140625,220.3300018310547,215.25999450683594,219.3000030517578,5719437
2025-08-29,217.16000366210938,217.16000366210938,219.89999389648438,216.10000610351562,216.41000366210938,15451569
2025-09-01,222.58999633789062,222.58999633789062,223.69000244140625,216.60000610351562,218.0,5291371
2025-09-02,221.92999267578125,221.92999267578125,224.19000244140625,220.4499969482422,223.39999389648438,7095067
2025-09-03,227.14999389648438,227.14999389648438,228.1699981689453,222.19000244140625,223.02999877929688,9145986
2025-09-04,227.85000610351562,227.85000610351562,230.1999969482422,226.0,228.02999877929688,6093291
2025-09-05,230.50999450683594,230.50999450683594,232.8699951171875,228.8000030517578,229.3000030517578,5790664
2025-09-08,233.57000732421875,233.57000732421875,236.4499969482422,230.7100067138672,231.6699981689453,6334110
2025-09-09,233.97000122070312,233.97000122070312,235.14999389648438,232.30999755859375,234.39999389648438,1980326
2025-09-10,232.72000122070312,232.72000122070312,235.7100067138672,231.60000610351562,233.60000610351562,3161164
2025-09-11,233.50999450683594,233.50999450683594,235.19000244140625,232.25,232.25,1993358
2025-09-12,234.9600067138672,234.9600067138672,236.5,233.50999450683594,233.50999450683594,2813664
2025-09-15,237.10000610351562,237.10000610351562,238.35000610351562,233.8000030517578,234.9600067138672,5279320
2025-09-16,241.02999877929688,241.02999877929688,241.27999877929688,237.1699981689453,237.60000610351562,7347308
2025-09-17,242.88999938964844,242.88999938964844,243.6999969482422,238.92999267578125,241.0,5606036
2025-09-18,247.3699951171875,247.3699951171875,250.7899932861328,243.16000366210938,243.25,9009825
2025-09-19,246.6999969482422,246.6999969482422,249.02999877929688,245.44000244140625,247.0399932861328,4800420
2025-09-22,248.08999633789062,248.08999633789062,252.1999969482422,246.6999969482422,246.6999969482422,7646105
2025-09-23,246.41000366210938,246.41000366210938,249.72999572753906,244.1999969482422,248.9499969482422,3369508
2025-09-24,246.82000732421875,246.82000732421875,249.52000427246094,245.1699981689453,246.0,4991261
2025-09-25,244.05999755859375,244.05999755859375,249.1999969482422,242.9499969482422,246.5,3255852
2025-09-26,236.2899932861328,236.2899932861328,246.0399932861328,235.4499969482422,243.5500030517578,6695936
2025-09-29,244.83999633789062,244.83999633789062,247.5500030517578,235.0500030517578,235.0500030517578,14344044
2025-09-30,249.27999877929688,249.27999877929688,249.89999389648438,245.14999389648438,245.75,5767268
2025-10-01,258.5799865722656,258.5799865722656,259.30999755859375,246.94000244140625,249.99000549316406,9166397
2025-10-03,262.3299865722656,262.3299865722656,263.8999938964844,257.82000732421875,259.0,9109317
2025-10-06,259.8699951171875,259.8699951171875,264.70001220703125,252.50999450683594,264.70001220703125,9534057
2025-10-07,259.2799987792969,259.2799987792969,261.6600036621094,258.70001220703125,259.8699951171875,2508278
2025-10-08,255.5500030517578,255.5500030517578,260.45001220703125,254.32000732421875,258.8999938964844,2485985
2025-10-09,260.239990234375,260.239990234375,261.0,255.5500030517578,255.9499969482422,3597676
2025-10-10,256.0400085449219,256.0400085449219,262.1400146484375,254.66000366210938,260.0199890136719,6067478
2025-10-13,266.5799865722656,266.5799865722656,267.1000061035156,254.92999267578125,255.25,10792642
2025-10-14,262.92999267578125,262.92999267578125,268.6000061035156,261.3999938964844,268.0,4871445
2025-10-15,271.54998779296875,271.54998779296875,272.19000244140625,262.8699951171875,263.0,7835400
2025-10-16,269.19000244140625,269.19000244140625,273.57000732421875,264.9200134277344,265.0,11133785
2025-10-17,266.260009765625,266.260009765625,270.95001220703125,264.0,270.95001220703125,3844212
2025-10-20,267.5400085449219,267.5400085449219,270.3599853515625,266.3299865722656,268.8299865722656,4113186
2025-10-21,267.8500061035156,267.8500061035156,269.7799987792969,267.0,269.7799987792969,543455
2025-10-23,266.9599914550781,266.9599914550781,269.4700012207031,264.2300109863281,268.6499938964844,5794136
2025-10-24,267.0,267.0,269.57000732421875,265.9100036621094,266.0,4221358
2025-10-27,267.1499938964844,267.1499938964844,269.5899963378906,264.2200012207031,267.5,8987153
2025-10-28,268.3500061035156,268.3500061035156,270.80999755859375,266.2799987792969,268.5,21647191
2025-10-29,268.1700134277344,268.1700134277344,270.760009765625,266.0400085449219,268.45001220703125,9391552
2025-10-30,267.8900146484375,267.8900146484375,271.989990234375,267.2799987792969,268.010009765625,5883403
2025-10-31,270.489990234375,270.489990234375,273.2900085449219,268.4599914550781,269.70001220703125,4506941
2025-11-03,279.70001220703125,279.70001220703125,279.95001220703125,269.8999938964844,270.5,9607771
2025-11-04,280.0,280.0,284.45001220703125,278.6499938964844,280.04998779296875,6516048
2025-11-05,280.0,280.0,280.0,280.0,280.0,0
2025-11-06,275.20001220703125,275.20001220703125,280.6499938964844,272.20001220703125,279.70001220703125,5515746
2025-11-07,303.6000061035156,303.6000061035156,305.3999938964844,272.0,272.0,70587337
2025-11-10,300.8999938964844,300.8999938964844,308.25,300.1000061035156,304.0,8155155
2025-11-11,295.04998779296875,295.04998779296875,302.45001220703125,291.6499938964844,300.5,16005871
2025-11-12,294.8999938964844,294.8999938964844,301.3999938964844,293.8999938964844,296.5,5279025
2025-11-13,292.20001220703125,292.20001220703125,295.5,291.29998779296875,295.1000061035156,3630010
2025-11-14,294.1499938964844,294.1499938964844,296.75,290.1499938964844,291.95001220703125,4821228
2025-11-17,299.3999938964844,299.3999938964844,301.5,292.95001220703125,295.04998779296875,11584288
2025-11-18,296.5,296.5,300.04998779296875,295.75,299.8999938964844,4592406
2025-11-19,297.6499938964844,297.6499938964844,301.6000061035156,295.8500061035156,296.54998779296875,3905961
2025-11-20,292.29998779296875,292.29998779296875,298.3999938964844,292.0,297.6499938964844,3801781
2025-11-21,288.70001220703125,288.70001220703125,292.8999938964844,288.20001220703125,290.20001220703125,5136647
2025-11-24,292.54998779296875,292.54998779296875,294.6000061035156,287.3500061035156,288.70001220703125,5328979
2025-11-25,296.8999938964844,296.8999938964844,298.04998779296875,291.70001220703125,292.95001220703125,5580342
2025-11-26,307.6000061035156,307.6000061035156,308.79998779296875,297.3500061035156,298.0,11140520
2025-11-27,308.25,308.25,310.04998779296875,305.3999938964844,308.8999938964844,4988540
2025-11-28,312.3500061035156,312.3500061035156,315.3500061035156,308.5,309.6000061035156,14286349
2025-12-01,309.1499938964844,309.1499938964844,314.0,307.6000061035156,313.75,3746757
2025-12-02,306.04998779296875,306.04998779296875,310.8999938964844,305.25,309.1499938964844,3419184
2025-12-03,302.79998779296875,302.79998779296875,308.1000061035156,296.6000061035156,306.04998779296875,6688481
2025-12-04,300.45001220703125,300.45001220703125,304.6000061035156,299.1000061035156,302.70001220703125,3259199
2025-12-05,309.6000061035156,309.6000061035156,311.1499938964844,298.0,299.1000061035156,8154419
2025-12-08,299.29998779296875,299.29998779296875,311.75,297.5,311.29998779296875,5368362
2025-12-09,307.29998779296875,307.29998779296875,310.20001220703125,294.79998779296875,298.0,8915028
2025-12-10,303.95001220703125,303.95001220703125,310.3999938964844,302.3500061035156,307.45001220703125,2644098
2025-12-11,301.70001220703125,301.70001220703125,305.3999938964844,299.8999938964844,303.8999938964844,2764759
2025-12-12,307.8500061035156,307.8500061035156,309.0,302.6000061035156,303.5,3551485
2025-12-15,305.1000061035156,305.1000061035156,309.70001220703125,303.5,307.04998779296875,3130247
2025-12-16,300.79998779296875,300.79998779296875,304.3999938964844,299.5,304.0,2957216
2025-12-17,301.8999938964844,301.8999938964844,306.6000061035156,299.6000061035156,301.0,4018638
2025-12-18,299.8500061035156,299.8500061035156,303.75,297.8500061035156,301.95001220703125,4654752
2025-12-19,300.29998779296875,300.29998779296875,303.3999938964844,296.70001220703125,300.20001220703125,5032118
2025-12-22,303.3500061035156,303.3500061035156,303.8999938964844,299.1499938964844,301.25,4601018
2025-12-23,303.5,303.5,307.3500061035156,301.70001220703125,304.75,3550546
2025-12-24,303.25,303.25,310.5,302.20001220703125,303.75,4437672
2025-12-25,303.25,303.25,303.25,303.25,303.25,0
2025-12-26,301.29998779296875,301.29998779296875,304.8500061035156,299.70001220703125,303.25,3394545
2025-12-29,300.0,300.0,303.5,299.25,301.29998779296875,3522551
2025-12-30,305.45001220703125,305.45001220703125,307.45001220703125,298.45001220703125,299.0,25281188
2025-12-31,315.95001220703125,315.95001220703125,316.6000061035156,302.45001220703125,304.3999938964844,9647536
2026-01-01,317.25,317.25,321.8999938964844,313.3999938964844,315.95001220703125,5017284
2026-01-02,319.75,319.75,321.5,316.29998779296875,319.5,3861694
2026-01-05,320.29998779296875,320.29998779296875,321.6000061035156,316.29998779296875,319.0,4877876
2026-01-06,319.3500061035156,319.3500061035156,329.45001220703125,316.8500061035156,324.3999938964844,8344558
2026-01-07,313.95001220703125,313.95001220703125,319.0,311.1000061035156,319.0,4959976
2026-01-08,307.29998779296875,307.29998779296875,313.3999938964844,305.0,312.79998779296875,5757228
2026-01-09,299.70001220703125,299.70001220703125,310.54998779296875,298.29998779296875,306.0,5438329
2026-01-12,296.1499938964844,296.1499938964844,301.1499938964844,292.3999938964844,299.70001220703125,6677927
2026-01-13,288.6499938964844,288.6499938964844,302.25,285.3500061035156,298.3999938964844,8485545
2026-01-14,295.79998779296875,295.79998779296875,296.45001220703125,283.70001220703125,286.1000061035156,10569647
2026-01-16,296.3999938964844,296.3999938964844,299.54998779296875,292.75,298.0,6787271
